#{"t_start": 1541704672.9669964, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,223,6.630421
3.0,252,12.342473
0.0,129,15.317408
2.0,202,19.780018
2.0,200,24.131085
3.0,252,29.987406
1.0,173,33.883629
0.0,127,36.504086
1.0,178,40.575514
0.0,127,43.257837
2.0,224,48.268476
2.0,225,53.403175
1.0,155,56.771938
4.0,280,63.512233
0.0,123,66.108496
0.0,129,68.843605
0.0,127,71.589237
0.0,127,74.509562
4.0,291,80.813143
0.0,127,83.530392
0.0,127,86.382413
0.0,129,89.022721
0.0,125,91.634473
0.0,125,94.535362
0.0,127,97.183323
0.0,127,100.12164
8.0,491,111.347416
3.0,252,116.704991
1.0,173,120.544761
3.0,250,126.354863
0.0,127,129.042715
0.0,129,131.82236
0.0,129,134.721901
0.0,125,137.362874
0.0,129,140.193727
0.0,127,142.948707
1.0,173,147.089431
0.0,127,149.780216
0.0,123,152.555223
4.0,320,160.188149
1.0,173,164.011195
1.0,159,167.428733
4.0,319,174.836422
0.0,127,177.589943
0.0,127,180.299418
1.0,177,184.385836
0.0,125,186.949319
1.0,176,190.616877
2.0,200,195.177592
5.0,350,203.004205
3.0,248,208.623483
1.0,175,212.490909
1.0,174,215.942346
0.0,127,218.884922
0.0,127,221.620685
1.0,158,225.1552
0.0,127,227.824469
3.0,238,233.391268
0.0,129,236.119671
0.0,125,238.792119
1.0,176,242.525131
2.0,202,247.048723
1.0,173,250.705301
0.0,127,253.295943
1.0,174,257.261643
2.0,201,261.63585
3.0,231,266.813914
0.0,125,269.516438
0.0,127,272.207984
3.0,252,277.638391
3.0,215,282.702192
1.0,173,286.549937
2.0,202,291.371852
1.0,153,294.878557
2.0,202,299.36218
0.0,129,302.108979
6.0,356,310.335577
0.0,129,313.221695
1.0,155,316.848125
1.0,157,320.38864
0.0,125,323.008088
2.0,202,327.644756
2.0,203,332.134263
0.0,125,334.68822
0.0,127,337.316412
0.0,127,340.197303
1.0,157,343.488166
3.0,252,348.812003
0.0,127,351.642402
0.0,127,354.312926
4.0,298,360.884636
3.0,252,366.610635
3.0,248,371.889393
0.0,127,374.739257
1.0,157,378.066368
2.0,200,382.370883
4.0,299,389.346282
0.0,129,392.05927
3.0,248,397.550441
0.0,129,400.289958
0.0,125,402.864035
0.0,129,405.52135
9.0,404,415.09852
0.0,127,417.662735
0.0,129,420.366241
6.0,376,428.887573
0.0,127,431.436037
2.0,224,436.363302
1.0,157,439.586971
0.0,129,442.210527
0.0,125,444.668396
3.0,272,450.601137
0.0,129,453.30588
0.0,127,455.970908
2.0,198,460.600908
6.0,382,469.645668
0.0,127,472.143155
0.0,129,474.956534
3.0,271,481.059994
0.0,127,483.639413
0.0,127,486.143448
4.0,323,493.116148
0.0,129,495.602076
2.0,198,499.989436
0.0,129,502.673815
0.0,129,505.507531
2.0,202,509.849601
5.0,350,517.979698
2.0,198,522.053418
8.0,374,530.339728
2.0,202,534.52927
0.0,129,537.099158
5.0,352,544.936146
0.0,129,547.675869
0.0,127,550.581722
1.0,175,554.450358
2.0,202,558.932874
0.0,129,561.660543
5.0,352,569.282661
9.0,420,578.936347
5.0,350,586.884657
0.0,129,589.511591
1.0,155,592.765925
4.0,279,598.700709
5.0,372,606.717018
0.0,129,609.597193
4.0,299,616.110666
0.0,127,618.757829
6.0,358,627.159352
0.0,125,629.730206
0.0,129,632.490462
5.0,350,639.826035
0.0,127,642.387688
6.0,377,650.700303
0.0,125,653.431583
9.0,404,662.594909
2.0,198,667.083057
0.0,127,669.747414
4.0,301,676.307142
2.0,202,680.711836
0.0,129,683.40495
0.0,129,686.152479
2.0,202,690.788919
5.0,350,698.165832
0.0,129,700.911491
0.0,127,703.645924
6.0,382,711.599067
2.0,202,715.992574
0.0,127,718.623949
0.0,127,721.114065
0.0,127,723.740439
12.0,426,733.488417
2.0,200,737.995229
0.0,129,740.547104
5.0,350,748.04319
0.0,129,750.67108
1.0,159,754.008373
0.0,127,756.606949
0.0,129,759.3065
5.0,350,766.79068
0.0,129,769.300205
1.0,177,773.312389
1.0,155,776.517266
5.0,343,784.21023
0.0,127,786.69933
0.0,129,789.35368
10.0,434,799.071074
2.0,203,803.352947
2.0,202,807.692756
2.0,202,811.669703
0.0,127,814.322086
0.0,129,817.143581
1.0,176,820.740072
6.0,379,829.153053
3.0,250,834.767912
0.0,129,837.378355
2.0,219,842.433182
1.0,177,846.167986
2.0,202,850.401985
6.0,398,859.318561
0.0,129,861.962178
0.0,129,864.704845
5.0,350,872.175475
7.0,410,881.258785
1.0,153,884.429304
2.0,202,888.915808
0.0,127,891.448425
1.0,174,894.969457
3.0,230,900.00516
3.0,275,906.016785
3.0,252,911.467884
0.0,127,913.963818
1.0,173,917.702685
3.0,248,923.010184
1.0,157,926.214717
9.0,404,935.108597
0.0,127,937.658824
1.0,152,940.823299
1.0,153,944.294253
2.0,187,948.166682
0.0,127,950.671205
6.0,357,958.392944
0.0,125,960.995745
2.0,188,964.96458
0.0,129,967.620654
0.0,127,970.184276
3.0,248,975.231195
11.0,501,986.216894
3.0,228,991.274962
1.0,157,994.411146
0.0,129,996.978464
2.0,198,1001.295052
1.0,153,1004.400337
2.0,187,1008.372269
0.0,129,1011.272514
1.0,157,1014.312706
2.0,202,1018.573898
6.0,402,1027.389036
5.0,350,1035.001087
6.0,342,1042.186894
3.0,248,1047.743162
6.0,355,1055.451883
1.0,177,1059.418925
1.0,173,1062.989066
1.0,155,1066.061832
5.0,350,1073.74054
2.0,200,1077.842806
0.0,127,1080.664294
0.0,129,1083.291357
0.0,127,1085.914674
0.0,127,1088.537722
9.0,404,1097.525148
4.0,299,1103.764263
13.0,553,1116.14975
2.0,183,1119.801076
5.0,372,1127.900629
0.0,127,1130.428551
0.0,127,1133.043158
4.0,259,1138.335407
