#{"t_start": 1541704672.9242196, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,202,6.157779
3.0,252,11.825605
3.0,237,17.463058
4.0,278,23.576697
0.0,125,26.422992
1.0,174,30.301988
0.0,127,33.079626
1.0,178,36.905054
2.0,204,41.51598
0.0,129,44.439715
2.0,200,48.79612
0.0,125,51.50317
0.0,127,54.205536
2.0,202,58.702935
0.0,125,61.34458
0.0,127,64.444059
1.0,173,68.260945
7.0,326,75.943679
4.0,280,81.986041
0.0,127,84.642352
2.0,218,89.648134
0.0,129,92.431623
0.0,127,95.338825
1.0,157,98.857966
2.0,223,103.790792
0.0,125,106.446847
2.0,200,110.874841
0.0,127,113.445168
1.0,158,116.59826
1.0,173,120.427484
0.0,125,123.255324
3.0,250,128.902942
1.0,174,132.769899
4.0,305,139.874071
1.0,173,143.77107
0.0,129,146.856356
0.0,129,149.588108
0.0,129,152.527495
2.0,202,157.010587
0.0,129,160.038342
4.0,281,166.439632
3.0,252,172.27167
2.0,202,176.770772
3.0,254,182.526682
0.0,129,185.411207
0.0,129,188.061602
1.0,173,191.830316
2.0,198,196.210334
0.0,127,198.80962
0.0,127,201.509618
1.0,177,205.288208
0.0,129,208.11122
0.0,127,210.820363
2.0,201,215.047719
0.0,127,217.70249
0.0,127,220.627455
0.0,125,223.394239
2.0,222,228.347128
3.0,252,234.201635
0.0,127,236.968911
3.0,252,242.436464
8.0,354,250.457849
0.0,125,252.980281
1.0,155,256.539042
0.0,125,259.157467
1.0,174,262.963311
2.0,221,267.801277
0.0,129,270.693304
2.0,200,274.9359
5.0,352,283.168071
5.0,311,290.301991
1.0,155,294.125438
1.0,173,297.997183
0.0,129,300.783702
2.0,221,305.787752
2.0,222,310.737996
1.0,155,314.213387
4.0,280,320.894638
2.0,203,325.356415
1.0,176,329.437814
4.0,299,336.09167
2.0,225,341.213695
0.0,125,343.820882
3.0,253,349.16519
0.0,125,351.947388
1.0,174,355.623204
0.0,125,358.224365
2.0,227,363.317726
1.0,157,366.765732
2.0,202,370.985793
2.0,226,376.045263
7.0,433,385.723894
0.0,127,388.615138
0.0,125,391.273168
0.0,127,394.057332
0.0,127,396.709299
0.0,127,399.519086
0.0,127,402.03375
2.0,200,406.356967
3.0,248,412.107965
7.0,429,421.848381
2.0,202,426.243339
0.0,125,428.930461
10.0,452,438.984388
0.0,129,441.594288
