#{"t_start": 1541704672.7046149, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,220,6.791304
3.0,250,12.441385
2.0,202,17.25509
1.0,178,21.033627
1.0,173,24.837852
0.0,127,27.65627
1.0,174,31.597964
3.0,266,37.530817
2.0,223,42.634633
1.0,175,46.577345
1.0,157,49.961797
0.0,129,52.734755
2.0,204,57.337622
3.0,250,63.274687
1.0,174,67.158589
1.0,156,70.597865
4.0,318,77.950856
5.0,350,85.724926
0.0,129,88.602206
1.0,156,91.960219
0.0,129,94.933692
0.0,127,97.566137
2.0,192,101.986849
2.0,206,106.565301
4.0,301,113.278379
5.0,329,120.542781
1.0,173,124.52891
0.0,125,127.193368
2.0,198,131.60186
0.0,127,134.322268
1.0,159,137.915004
0.0,129,140.755262
2.0,207,145.456227
2.0,199,150.236763
3.0,233,155.535562
4.0,299,162.714076
1.0,176,166.506516
1.0,158,169.905214
2.0,220,175.029972
0.0,127,177.74551
0.0,127,180.454033
5.0,348,188.483785
3.0,254,194.111111
2.0,204,198.648757
3.0,270,204.687596
1.0,154,208.0425
1.0,154,211.418529
0.0,127,214.021018
1.0,174,217.614579
3.0,230,223.140448
4.0,318,230.320702
0.0,127,233.253937
1.0,173,237.085642
0.0,125,239.687863
0.0,127,242.243058
3.0,250,247.937717
1.0,169,251.411772
1.0,178,255.414093
2.0,202,259.889812
2.0,222,264.733664
0.0,127,267.465947
0.0,127,270.294285
4.0,260,275.954229
2.0,208,280.724952
1.0,157,284.218001
2.0,224,289.245904
1.0,178,293.610266
1.0,155,297.093045
0.0,127,299.779512
0.0,127,302.510895
3.0,248,308.147769
0.0,129,310.883274
0.0,125,313.652796
0.0,129,316.584983
0.0,127,319.422698
1.0,173,323.191518
1.0,157,326.592129
2.0,201,331.197252
3.0,230,336.256132
4.0,321,343.594584
0.0,123,346.095471
1.0,153,349.208377
0.0,125,351.993846
3.0,271,357.900021
3.0,271,364.02236
3.0,250,369.555566
0.0,125,372.005755
0.0,127,374.852525
1.0,175,378.652327
0.0,127,381.191753
5.0,348,389.225531
0.0,127,391.905951
0.0,129,394.713172
2.0,202,399.260428
2.0,202,403.52439
2.0,202,407.949138
1.0,174,411.930867
1.0,157,415.421268
5.0,326,422.892664
3.0,250,428.232496
0.0,129,430.86044
5.0,352,438.657921
1.0,157,441.923927
0.0,127,444.46854
5.0,328,451.623852
0.0,127,454.305857
0.0,129,457.277518
0.0,129,459.972632
0.0,127,462.777164
2.0,204,467.339124
3.0,248,472.894675
3.0,268,478.869453
3.0,248,484.480138
0.0,129,486.990619
0.0,127,489.514466
6.0,379,497.761933
2.0,202,502.208245
0.0,129,505.059642
0.0,125,507.500482
1.0,155,510.94067
0.0,127,513.641611
0.0,129,516.533005
0.0,129,519.135107
2.0,200,523.220076
0.0,123,525.649255
4.0,299,532.289213
11.0,484,542.993807
0.0,129,545.679893
1.0,155,549.100428
0.0,125,551.927751
0.0,123,554.508308
2.0,223,559.532043
9.0,404,568.407027
0.0,127,571.008152
0.0,125,573.575898
0.0,127,576.396945
0.0,129,579.102347
3.0,248,584.45466
0.0,125,587.273458
2.0,200,591.581316
9.0,404,600.26966
0.0,127,602.745496
0.0,125,605.331518
9.0,403,614.349929
1.0,155,617.751707
0.0,129,620.666171
0.0,129,623.35843
0.0,127,626.056522
3.0,250,631.377152
12.0,534,643.138433
3.0,252,648.594998
9.0,425,658.292816
1.0,155,661.601404
0.0,129,664.208613
6.0,377,673.06329
0.0,127,675.603055
0.0,125,678.140895
5.0,350,685.981465
0.0,127,688.741889
2.0,202,693.164882
4.0,275,698.991379
5.0,350,706.690685
2.0,200,710.77656
0.0,127,713.320809
1.0,173,717.032353
2.0,202,721.247391
0.0,129,723.934962
0.0,125,726.704523
0.0,129,729.38613
2.0,202,733.709493
0.0,127,736.332163
5.0,352,743.965125
10.0,474,754.546784
13.0,457,764.631512
4.0,261,770.07783
0.0,129,773.007478
9.0,404,781.874542
6.0,379,790.41394
3.0,230,795.469181
5.0,329,802.517645
11.0,501,813.464572
1.0,155,816.892312
0.0,127,819.418578
4.0,296,825.790709
2.0,202,830.266859
3.0,248,835.899356
0.0,129,838.411922
1.0,155,841.956486
1.0,152,845.137946
0.0,125,847.767704
4.0,297,854.347622
1.0,173,857.865239
0.0,127,860.51108
5.0,350,868.021099
0.0,129,870.610821
6.0,377,879.10042
4.0,297,885.510039
5.0,352,893.317632
1.0,157,896.437574
0.0,129,899.196088
3.0,248,904.628993
0.0,127,907.129903
5.0,345,914.664508
0.0,129,917.344824
3.0,232,922.366917
0.0,129,924.915261
0.0,129,927.490622
0.0,127,929.964849
0.0,129,932.717818
5.0,350,940.405453
1.0,177,944.361441
1.0,178,948.07253
1.0,155,951.219698
1.0,155,954.369711
5.0,350,962.029757
6.0,400,970.874457
