P09:episode_rewards,episode_length,P01:episode_rewards,fps,frames,policy_entropy,value_loss,grad_norm,PMM:episode_rewards,advantage_norm,explained_variance,epoch_idx,policy_loss
61.0,932.08,18.0,224,2512000,1.0513117158412932,0.03542290173005313,0.6970637462561667,39.37,2.229202090501785,0.6637316024303437,314,-0.015340901972958818
61.0,958.56,19.9,224,2520000,1.0606378507614136,0.03650255052372813,0.6738131278422966,40.66,2.2518761122226714,0.6458781349658966,315,-0.01023621998156159
62.10000000000001,1001.58,24.0,224,2528000,1.054656202197075,0.03754311894532293,0.6978601607333154,43.23,2.2647820472717286,0.6402662855386734,316,-0.017048073365876916
63.10000000000001,1017.03,24.0,224,2536000,1.0678738093376159,0.03495430931448937,0.695582377909243,44.64,2.1553276962041856,0.6802394598722458,317,-0.00791516311954183
63.10000000000001,997.23,24.0,224,2544000,1.054106386899948,0.0419802546268329,0.7949128754782326,43.92,2.3941018146276476,0.6580958724021911,318,-0.02269897992257029
63.10000000000001,988.87,23.9,224,2552000,1.058721240758896,0.0338707366399467,0.8356444067089902,43.12,2.2036278367042543,0.7031365543603897,319,-0.010826972695649601
63.10000000000001,984.42,23.9,224,2560000,1.0167591148614883,0.0356614688411355,0.9364335075862212,42.84,2.2353848975896837,0.6958971899747849,320,-0.011490630489133765
62.10000000000001,989.55,23.9,224,2568000,1.0307360619306565,0.03421844053082168,0.7347478201472504,42.44,2.173541808128357,0.6555366349220276,321,-0.00891008186925319
62.10000000000001,1002.43,23.9,224,2576000,1.0733814853429795,0.03699348554946482,0.69681966228611,42.94,2.2739958572387695,0.6739950859546662,322,-0.014657045883577666
62.0,1002.96,26.0,224,2584000,1.0726113992929458,0.0387485825503245,0.7191011097526249,43.13,2.330859320163727,0.6868668413162231,323,-0.005196781771956011
62.10000000000001,995.63,20.799999999999997,224,2592000,1.0663742119073867,0.03595741899684071,0.7023139751940451,42.05,2.212161737680435,0.6712723451852799,324,-0.015193639731733129
62.10000000000001,991.38,19.0,223,2600000,1.0743562686443329,0.04359499773010612,0.8502223103172746,41.47,2.4160114616155624,0.6651631420850754,325,-0.017033422950189562
62.0,974.79,18.900000000000002,223,2608000,1.0512330198287965,0.034410715023986994,0.7236485466600009,40.38,2.1952224773168565,0.7005579054355622,326,-0.008315334327635355
62.0,988.0,18.900000000000002,223,2616000,1.0321030271053315,0.03213680199813098,0.6449614133207229,40.53,2.1255759561061858,0.646108911037445,327,-0.017378656041109934
60.20000000000002,981.65,18.900000000000002,223,2624000,1.0503427135944365,0.041175597347319126,0.7734263053215387,39.82,2.4019155526161193,0.6457522875070572,328,-0.013850395762128756
60.20000000000002,972.27,18.900000000000002,223,2632000,1.0384685337543487,0.037747821505181495,0.7223364302042417,39.42,2.2214610022306442,0.6409862679243088,329,-0.014404798718169331
60.0,980.14,18.900000000000002,223,2640000,1.0312627744674683,0.03948735458776355,0.7873314914325862,39.29,2.308295624256134,0.6775050550699234,330,-0.0032812745531555264
61.10000000000001,994.87,20.799999999999997,223,2648000,1.0256487584114076,0.04222042551264167,0.8062365509342684,40.45,2.3825178158283236,0.6558216452598572,331,-0.016734979948560068
62.0,1008.56,21.9,223,2656000,1.0571755707263946,0.039020110587589446,0.6567926377001351,41.39,2.3302282601594926,0.6362631714344025,332,-0.013595655310200527
64.10000000000001,1015.59,22.900000000000002,223,2664000,1.0395646047592164,0.04314950876869261,0.7892080564953672,42.28,2.4160380500555036,0.6428988522291184,333,-0.0180886965773243
64.10000000000001,999.05,21.0,222,2672000,1.0356510871648787,0.03379797337111086,0.6974242108213903,41.46,2.1526066714525225,0.647823765873909,334,-0.009508622698485852
62.0,847.61,2.9000000000000004,222,2680000,1.0509762275218963,0.028429936934262514,0.6469774977154692,33.53,1.9956797713041305,0.6524272102117539,335,-0.010458424277603627
62.0,820.41,2.9000000000000004,222,2688000,1.0575738257169724,0.03178362218197435,0.7209748224895166,32.11,2.090195425152779,0.6916981697082519,336,-0.007537721580010839
61.10000000000001,808.39,2.9000000000000004,222,2696000,1.0849830329418182,0.03038395638111979,0.6318310530583259,31.43,2.060195356011391,0.7003732883930206,337,-0.00898795057040843
60.10000000000001,817.34,2.9000000000000004,222,2704000,1.0851288825273513,0.03020733453333378,0.6237295694947163,31.45,2.061492576599121,0.7207454395294189,338,-0.01000585245899856
60.10000000000001,824.62,2.9000000000000004,222,2712000,1.0746518462896346,0.04186552645172924,0.7940983147472487,31.95,2.3817588937282563,0.6913764297962188,339,-0.021720687707420437
61.0,819.15,2.9000000000000004,223,2720000,1.0638421493768693,0.04123361655045301,0.7394715876868564,32.03,2.3235167121887206,0.6791513246297837,340,-0.020004421142512
60.0,822.92,2.9000000000000004,222,2728000,1.0709770107269287,0.03759670231258497,0.7344736598251896,31.76,2.293664453625679,0.6837818479537964,341,-0.01450860954588279
60.0,829.97,2.9000000000000004,222,2736000,1.0625967198610307,0.04006118837743997,0.7871556594841693,31.83,2.3136288332939148,0.659355229139328,342,-0.016714476652559825
59.10000000000001,823.97,2.9000000000000004,222,2744000,1.0738469231128693,0.035993107240647075,0.6449459122992706,31.67,2.1910327070951463,0.6827719849348068,343,-0.01107541480450891
59.10000000000001,822.28,2.9000000000000004,222,2752000,1.0903507179021836,0.035670696226879954,0.6805762536009364,31.65,2.2011948150396345,0.6846355175971985,344,-0.012944378328102175
60.0,838.8,2.9000000000000004,222,2760000,1.0964303529262542,0.036254847869277,0.687665892212739,33.29,2.2286386489868164,0.6433607268333436,345,-0.012951305550523103
61.20000000000002,867.96,3.8000000000000007,221,2768000,1.0576416909694673,0.030102507802657785,0.5668785276132503,35.02,2.0024089896678925,0.6649686819314957,346,-0.010077070581028238
65.0,928.04,10.0,221,2776000,1.043434641957283,0.03483311223331839,0.650867936971434,38.41,2.1980514085292815,0.7198960554599761,347,-0.008826494050445034
67.10000000000001,1010.28,19.8,221,2784000,1.05848404109478,0.03670917328912765,0.672768323840089,42.82,2.1981905025243758,0.7024704307317734,348,-0.01245321987546049
67.10000000000001,1058.83,25.0,221,2792000,1.0484794497489929,0.03423134972341359,0.6197292227419233,45.58,2.160219448804855,0.6771849900484085,349,-0.010765389057924039
68.0,1091.95,26.900000000000002,221,2800000,1.0531734591722488,0.03776486222632229,0.7254853641926059,47.04,2.220446155667305,0.6973687887191773,350,-0.02020810143905692
68.20000000000002,1092.88,26.900000000000002,221,2808000,1.0293461859226227,0.039000296206213536,0.7321355341500682,47.66,2.316595789194107,0.6937884348630905,351,-0.013871339662728133
70.0,1097.37,26.900000000000002,221,2816000,1.026694257259369,0.034826128189451994,0.6559546666913265,48.05,2.1899566251039504,0.6834091317653656,352,-0.011878071787650697
68.20000000000002,1091.62,27.0,220,2824000,1.0258358311653137,0.041361738117411735,0.8100781716102392,47.94,2.3173032492399215,0.6659471660852432,353,-0.016487331641837955
68.20000000000002,1094.98,27.9,220,2832000,0.9996965634822845,0.03561253824271262,0.6759254861740136,47.98,2.1558064830303194,0.675056044459343,354,-0.009387736681383103
73.0,1108.76,28.0,220,2840000,0.9930658382177353,0.04781039535533637,0.9237298824990997,49.35,2.487943779230118,0.7020690268278122,355,-0.012107259890763089
75.10000000000001,1124.32,28.9,220,2848000,1.0104555559158326,0.04919324016664177,0.7738567460918856,52.34,2.438867879509926,0.6424025857448578,356,-0.01506255734100705
77.0,1123.15,28.0,220,2856000,1.0149108880758286,0.03951323569286615,0.7312849134330248,53.03,2.2915100294351576,0.7059857314825058,357,-0.017567492519265215
77.10000000000001,1123.65,30.800000000000004,220,2864000,0.99164908349514,0.039810223104432226,0.7185739611616216,53.77,2.330197798013687,0.7051856589317321,358,-0.013311831881001126
77.10000000000001,1131.0,31.0,219,2872000,1.0176669013500215,0.03365828834939748,0.7140332491504171,54.07,2.138715451359749,0.668996335864067,359,-0.011150921646622009
79.10000000000001,1128.9,31.0,219,2880000,1.0089066183567048,0.041942451847717166,0.733745817834327,54.83,2.3965461146831513,0.642044358253479,360,-0.010028872875263915
80.10000000000001,1115.04,30.800000000000004,219,2888000,1.0360828244686127,0.03927156893536449,0.7225778739123669,54.59,2.294403467178345,0.6361966753005981,361,-0.01497916467138566
80.10000000000001,1106.98,27.9,219,2896000,1.0405896413326263,0.03712106631137431,0.7455310477834357,53.91,2.2584500324726107,0.640853590965271,362,-0.006893573492416181
80.10000000000001,1119.53,28.9,219,2904000,1.0205553895235062,0.03858544213231653,0.7568139636778568,54.43,2.3228930646181105,0.6435291606187821,363,-0.014124044042619062
81.10000000000001,1123.73,31.0,219,2912000,1.0204394620656967,0.03126594921108335,0.6299613582099032,55.89,1.992020161151886,0.7110018891096115,364,-0.014141837417846546
82.10000000000001,1137.49,32.0,219,2920000,1.021274785399437,0.043679212229326365,0.7663854057647589,56.87,2.3989320105314254,0.6033650439977646,365,-0.01228392346558394
83.0,1146.84,33.9,219,2928000,1.0424681091308594,0.04650911338161677,0.8127852860887481,58.26,2.498144706487656,0.674963509440422,366,-0.02215445430018008
82.10000000000001,1142.36,33.0,218,2936000,1.0690368884801864,0.03276362061267719,0.6907932514776643,58.06,2.113717758655548,0.6754518699645996,367,-0.009940415009332355
82.10000000000001,1153.46,33.9,218,2944000,1.0324953949451448,0.04411818831926212,0.7676290804663282,59.2,2.417617859840393,0.6607446444034576,368,-0.015984275406462984
82.10000000000001,1143.66,33.0,218,2952000,1.0246414977312088,0.038198531279340385,0.7688755576686158,58.58,2.1918532538414,0.6893775594234467,369,-0.024598992870305664
82.10000000000001,1139.54,31.9,218,2960000,1.0190349978208542,0.029234838583506645,0.6113020154177429,56.22,1.997498152256012,0.6658178889751434,370,-0.008071225766325369
83.0,1150.12,32.9,218,2968000,1.0158358943462371,0.32392957963515073,2.012130004379439,58.93,3.271701280474663,-0.21533076465129852,371,-0.0038639710017014297
83.0,1164.93,33.9,218,2976000,1.023247131705284,0.038657399863004684,0.7165791193469453,59.8,2.252315833568573,0.6767613822221756,372,-0.012428193188388831
83.0,1176.73,33.9,218,2984000,1.0121067124605179,0.044115878976881504,0.7411185355496407,60.27,2.4645566833019257,0.6513504767417908,373,-0.01354090649751015
83.0,1169.68,33.0,218,2992000,1.0300197571516037,0.04168561205267906,0.6984354815818502,59.84,2.3657700526714325,0.661537710428238,374,-0.014129090882197487
82.10000000000001,1170.92,33.9,218,3000000,1.0497369223833084,0.0328470188844949,0.6189213527800564,59.17,2.126961652636528,0.65219402551651,375,-0.004382985306438059
82.10000000000001,1174.39,35.9,218,3008000,1.0242448025941848,0.03620942742098123,0.7159903938379538,59.66,2.2185034400224684,0.6648856526613236,376,-0.015092721306718886
82.10000000000001,1176.99,36.0,218,3016000,1.0208824056386947,0.033714790027588606,0.6924006608618959,60.11,2.088140287399292,0.672378386259079,377,-0.010617057514609769
81.10000000000001,1072.02,15.0,217,3024000,0.9623687374591827,0.049105718196369705,1.0473926515004026,53.41,2.5828830552101136,0.16329119980335235,378,-0.012529518480878323
79.20000000000002,1031.2,12.9,217,3032000,1.04003899872303,0.0275276517868042,0.574471382674768,49.94,1.8992513400316238,0.7172293812036514,379,-0.008556518307887017
79.20000000000002,1021.68,12.9,217,3040000,1.0295905381441117,0.040288091823458674,0.7058918628478824,49.07,2.3115187257528307,0.6192025256156921,380,-0.013633489696658216
77.20000000000002,1024.62,12.9,217,3048000,1.0515763944387435,0.03432408918626607,0.602287264067065,48.71,2.10177762567997,0.7129473221302033,381,-0.00954269277441199
77.20000000000002,1026.4,12.9,217,3056000,0.9994158935546875,0.04353362001478672,0.784670341819822,49.17,2.366387736797333,0.6486382395029068,382,-0.01407267155009322
77.20000000000002,1026.4,12.9,217,3064000,1.0110366028547286,0.043069932395592335,0.7318594236622006,49.83,2.3785111331939697,0.6458731800317764,383,-0.009837157790316268
69.20000000000002,1004.62,10.0,216,3072000,0.9881423485279083,0.04962312270887196,0.944499315493935,45.75,2.513645811676979,0.49682857990264895,384,-0.028416304199490695
68.10000000000001,965.38,10.0,216,3080000,1.029294011592865,0.03247647893149406,0.6750474108314488,42.79,2.0973597562313078,0.6571732103824616,385,-0.012616127959799996
68.10000000000001,966.5,10.0,216,3088000,1.039198732972145,0.03467557881958783,0.6729319735835753,42.52,2.1135940670967104,0.6450724041461945,386,-0.008544202273478732
69.20000000000002,973.8,10.0,216,3096000,1.0200792068243028,0.19006433858070523,3.812838764112206,44.21,3.3058682578802108,0.38417038023471833,387,-0.025779269259728607
68.10000000000001,934.01,9.9,216,3104000,1.030850949883461,0.04312859477940947,0.8187257304527,40.91,2.4136547547578813,0.5276947957277298,388,-0.02267091896268539
65.20000000000002,903.43,9.0,216,3112000,1.018584195971489,0.03796158181270584,0.7707467351342956,38.81,2.224331405162811,0.5750456738471985,389,-0.015998208156088368
65.20000000000002,919.13,10.0,216,3120000,1.0581622874736787,0.02972070385236293,0.6065794260028976,39.5,1.994842960834503,0.6929849195480347,390,-0.013779827806865796
67.20000000000002,920.75,10.0,216,3128000,1.0716810023784638,0.03741330082528293,0.6712556132472759,40.03,2.176114135980606,0.632681216597557,391,-0.011573470725488732
69.10000000000001,915.82,10.0,216,3136000,1.0736593198776245,0.045842512208037076,0.8124072666420779,40.7,2.466000397205353,0.6203835219144821,392,-0.01879354971984867
70.0,914.53,10.0,216,3144000,1.0908469063043595,0.039615443078801035,0.7188452860537674,40.74,2.277761221528053,0.6650181424617767,393,-0.01391898665766348
70.0,895.93,10.0,216,3152000,1.0689584785699844,0.03633064002729952,0.5650551826329113,39.75,2.1238853061199188,0.6897284978628159,394,-0.0045319562207441775
70.10000000000001,907.74,10.0,216,3160000,1.0733743911981584,0.040891210362315175,0.7431171630055675,40.33,2.289142665863037,0.6601558870077133,395,-0.016491609344084283
73.90000000000008,929.42,11.0,216,3168000,1.0596877706050873,0.040107856313697995,0.7171094733593465,42.31,2.253238795995712,0.6746266937255859,396,-0.019285958219552413
73.30000000000003,900.23,9.0,215,3176000,0.8782181021571159,0.040530047938227655,0.8775652011403119,40.88,2.3537175178527834,0.6138467252254486,397,-0.02473814078752184
70.10000000000001,860.93,7.700000000000001,215,3184000,1.0438975894451141,0.025786801842041313,0.5883612235636574,36.64,1.8987120807170867,0.708147698044777,398,-0.002541266184125561
70.10000000000001,857.91,7.700000000000001,215,3192000,1.068849304318428,0.034732939035166055,0.6793618163469938,37.08,2.136002447605133,0.6884046828746796,399,-0.012837285394780337
76.30000000000003,889.22,8.9,215,3200000,1.0560063683986665,0.03915988638065755,0.7984987252469211,39.38,2.2733074080944062,0.6312968385219574,400,-0.013646495161228813
83.20000000000002,953.4,10.9,215,3208000,1.038352655172348,0.0413604219770059,0.7540999725590544,44.49,2.2368793857097624,0.6667169964313507,401,-0.017345714273687918
85.10000000000001,1019.19,15.9,215,3216000,1.0207284110784531,0.04677877153735608,0.9142669463644308,49.16,2.458800973892212,0.6367858046293259,402,-0.023586856022448047
85.10000000000001,1052.24,18.0,215,3224000,1.0381147408485412,0.04499663251917809,0.8363811028042193,51.83,2.445259288549423,0.627948939204216,403,-0.013864142808888574
86.20000000000002,1078.32,18.0,215,3232000,1.0610194146633147,0.038881390378810464,0.7210629524101566,54.06,2.237886550426483,0.6666548162698746,404,-0.012980157425408834
86.20000000000002,1073.35,18.0,215,3240000,1.0574935781955719,0.036122023807838556,0.6672236686139397,53.85,2.170112328529358,0.7367417490482331,405,-0.012708865656750277
88.0,1078.88,18.0,215,3248000,1.0004533177614212,0.037691369764506814,0.8747359243654512,54.23,2.186001257300377,0.6683039695024491,406,-0.011298719362239354
87.10000000000001,1099.92,18.0,214,3256000,0.9842341548204422,0.05026223291177303,0.945439896763431,54.88,2.5718852722644807,0.6140525627136231,407,-0.009115439609158784
88.0,1106.95,18.0,214,3264000,1.0613745748996735,0.04789215666241944,0.7791383192933735,55.46,2.534077606201172,0.650097930431366,408,-0.01501865724567324
88.0,1096.02,18.0,214,3272000,1.0684549844264983,0.03736666391370818,0.6693041783543144,54.87,2.1880691117048263,0.6722932547330857,409,-0.01696852228749776
88.0,1090.59,18.0,215,3280000,1.0734394460916519,0.03288330727256834,0.6214196745151166,54.43,2.0654300463199617,0.6935493785142899,410,-0.009371781278637172
88.10000000000001,1127.76,21.9,215,3288000,1.0528023552894592,0.04525311969686299,0.9320571716735592,57.45,2.448357982635498,0.6188730984926224,411,-0.010482707744231448
89.30000000000003,1159.21,28.6,215,3296000,1.0337173682451248,0.045311018705833705,1.2340241580331663,62.64,2.346861647963524,0.7555806851387024,412,-0.01242117145578959
92.20000000000002,1204.78,33.0,214,3304000,1.0518272149562835,0.03899287817068398,0.6696306816980772,66.35,2.259503566622734,0.6594784945249558,413,-0.01463093762693461
95.20000000000002,1239.28,37.0,214,3312000,1.007273994088173,0.11104119155555964,1.4788637602841819,70.28,2.8600508624315264,0.4024485439062119,414,-0.02110745824291371
95.20000000000002,1225.27,35.9,214,3320000,0.9932114923000336,0.040236472487449645,0.7747077412693395,69.29,2.2376338917016985,0.6588882893323899,415,-0.009737743987243449
98.10000000000001,1216.98,35.9,214,3328000,0.9899064975976944,0.19701504828408362,2.421599120403797,72.86,3.873633801341057,0.4239339977502823,416,-0.014723573321825825
98.10000000000001,1217.84,35.0,214,3336000,1.0205019736289977,0.032753907972946764,0.6326664763343043,72.42,2.0299915289878845,0.6887692809104919,417,-0.014151162301423027
98.10000000000001,1219.84,35.0,214,3344000,1.0321952575445175,0.05120845923665911,0.8222166672995413,73.05,2.4980911260843275,0.6189335411787034,418,-0.016224282834882614
98.10000000000001,1232.3,35.0,214,3352000,1.0502366280555726,0.0455376315722242,0.7659905986480728,73.82,2.42282346367836,0.6404111087322235,419,-0.013440428983885795
99.10000000000001,1236.47,35.9,214,3360000,1.0233781832456588,0.03523542103357613,0.7340024450669581,74.13,2.1274486392736436,0.6773698425292969,420,-0.015814966706093402
99.10000000000001,1236.84,35.9,214,3368000,1.0053312546014785,0.03516205785330385,0.6372534743657225,73.79,2.1152401471138003,0.6437117564678192,421,-0.007704892560141161
104.0,1258.56,35.9,214,3376000,1.0079866296052933,0.07828845942858606,1.1276808646563496,76.92,3.0251725697517395,0.5544979047775268,422,-0.01015807367861271
104.20000000000002,1251.83,35.9,214,3384000,0.9976554054021836,0.0625006322329864,0.9855497993195715,80.4,2.703001161813736,0.7559906411170959,423,-0.010044796556030633
106.90000000000008,1254.6,35.9,214,3392000,0.9925379514694214,0.04805792297702283,0.8024940034349707,80.96,2.486517207026482,0.6705070388317108,424,-0.024579717926681042
115.20000000000002,1248.83,34.900000000000006,214,3400000,0.99480011343956,0.04662408443167806,0.8064314537943961,80.99,2.3604887890815736,0.6249690645933151,425,-0.01220782254677033
118.30000000000003,1248.88,33.9,214,3408000,1.0001355385780335,0.10310983285773545,1.2008266734063044,82.76,3.101883707046509,0.5719934493303299,426,-0.02072465383564122
118.20000000000002,1249.56,35.8,214,3416000,1.0180776858329772,0.046176675716415046,0.879702772152272,81.6,2.441625589132309,0.6139933377504349,427,-0.013296846899320371
120.10000000000001,1240.94,38.5,214,3424000,1.0186482179164886,0.06736039219424128,1.1268487993384173,82.61,2.8236398392915727,0.6674909234046936,428,-0.014047351833432913
121.70000000000006,1236.37,38.5,214,3432000,1.0153278732299804,0.043150643948465586,0.687953234321392,83.17,2.32949848651886,0.6489623087644577,429,-0.011119639127500705
118.20000000000002,1238.74,41.8,214,3440000,1.0236640667915344,0.04086435404606163,0.6990808180917629,82.98,2.2558336955308915,0.6503928053379059,430,-0.01641702673659893
118.20000000000002,1239.81,41.8,214,3448000,1.0026196658611297,0.0318644908349961,0.5464135043521077,82.65,1.946093301177025,0.6710945838689804,431,-0.012761970257852227
115.20000000000002,1258.43,42.900000000000006,214,3456000,0.9901775944232941,0.046329003414139154,0.8075231422020065,81.01,2.391566233634949,0.6569419246912003,432,-0.018557178935734556
117.10000000000001,1260.26,41.8,214,3464000,0.9769892060756683,0.05816605812869966,1.0086734744121173,82.55,2.7618116360902785,0.7076234716176987,433,-0.019701844749506564
120.10000000000001,1255.83,39.9,214,3472000,0.9548669666051864,0.12118712663650513,1.4814915588508677,84.85,3.1436085242033003,0.5558671033382416,434,-0.0078876191956806
120.10000000000001,1244.15,39.9,213,3480000,0.9765357536077499,0.04661834113765508,0.8510922011403723,83.74,2.3783536368608473,0.6564828068017959,435,-0.023537175338715313
120.10000000000001,1235.92,38.900000000000006,213,3488000,0.9749137596040964,0.04634340394753963,0.7765553084771966,83.33,2.3129900461435318,0.602472220659256,436,-0.019155035884468815
122.00000000000009,1207.13,37.60000000000001,213,3496000,0.977571210861206,0.05600384110584855,1.0146623240597654,83.75,2.7049184679985045,0.7096829915046692,437,-0.009235081924125553
118.20000000000002,1224.14,38.900000000000006,213,3504000,0.9997694563865661,0.03415571522898972,0.6668530789806922,81.09,2.048321542739868,0.7119451105594635,438,-0.009319664656650274
118.20000000000002,1241.3,39.9,213,3512000,0.9964728683233262,0.041244827338960025,0.7412978248669323,82.85,2.2345285779237747,0.6614661175012588,439,-0.020810802267005782
118.20000000000002,1246.88,40.9,213,3520000,1.0223542433977126,0.049140226976014674,0.8172894954417578,83.05,2.4611920487880705,0.6420636451244355,440,-0.01965779028396355
112.10000000000001,1152.58,16.6,213,3528000,0.9786527552455664,0.15997352401260287,1.6964896160149139,74.26,3.225212699174881,0.0016447657346725464,441,-0.015085070720524528
107.50000000000004,1141.86,15.700000000000001,213,3536000,1.0528100442886352,0.027560855452902613,0.5677573594058445,71.36,1.8362177520990373,0.7198603057861328,442,-0.010006025668990332
106.10000000000001,1118.4,15.700000000000001,213,3544000,1.0712255096435548,0.04685640037525445,0.7983803123858253,68.29,2.384169402718544,0.6474492448568344,443,-0.02235029187751934
106.10000000000001,1115.53,15.700000000000001,213,3552000,1.0460912960767745,0.0381403980194591,0.6619777334097985,67.58,2.1119344311952593,0.6908183240890503,444,-0.019284454764565452
101.50000000000004,1092.44,15.700000000000001,213,3560000,1.0741878682374955,0.04071235449286178,0.6715260741103379,64.86,2.2426818346977235,0.6776695162057876,445,-0.02203752578177955
97.10000000000001,1090.35,15.700000000000001,213,3568000,1.0662253218889237,0.04771067634690553,0.7770970738261362,63.13,2.4388693588972092,0.6299498975276947,446,-0.017868139517377132
97.10000000000001,1092.48,15.700000000000001,213,3576000,1.0433145296573638,0.030239641000516713,0.5210929840358063,63.55,1.9125182795524598,0.6750798088312149,447,-0.010052618975314544
98.20000000000002,1102.64,15.700000000000001,213,3584000,1.0600511938333512,0.11549982469528913,1.1766866125289777,62.6,3.073348461985588,0.4716810476779938,448,-0.01919425850966945
100.10000000000001,1111.35,15.700000000000001,213,3592000,1.022526689171791,0.045204843222163615,0.7507855232664216,63.95,2.387709841132164,0.6099707645177841,449,-0.016458193114085588
101.10000000000001,1116.5,15.700000000000001,213,3600000,1.0086125022172927,0.07853884528158232,1.3196314545019492,63.41,2.906989229917526,0.6649783700704575,450,-0.01905826132024231
98.30000000000003,1097.37,15.700000000000001,213,3608000,1.000637559890747,0.03400484076468274,0.7370683835888981,61.27,2.0387131214141845,0.6759092700481415,451,-0.015976692297117553
94.40000000000003,1087.97,15.700000000000001,213,3616000,1.0295813649892807,0.039941760255023835,0.70764911710339,59.94,2.223193059563637,0.6649585181474685,452,-0.010306778031517751
101.10000000000001,1090.86,15.700000000000001,213,3624000,1.0017839562892914,0.2002848731027916,1.8487069648176657,62.78,3.7602385473251343,0.5771660560369491,453,-0.0114852658030577
102.60000000000005,1078.68,15.700000000000001,213,3632000,1.031948926448822,0.08134052723180503,1.193814535687296,64.27,2.8320261389017105,0.5628020012378693,454,-0.018824692158959808
108.90000000000008,1120.04,20.0,213,3640000,1.0391134589910507,0.06373679021839053,1.0640661793182393,69.36,2.7067818021774293,0.6882385593652726,455,-0.02051997657312313
108.90000000000008,1165.67,30.900000000000002,213,3648000,1.0246981209516526,0.042613974469713864,0.8385330655952058,73.31,2.291450554728508,0.590151601433754,456,-0.021157982470467688
117.30000000000003,1199.86,35.0,213,3656000,1.0705302280187607,0.03804065501783043,0.6660795111432144,76.25,2.112330575585365,0.6731165158748627,457,-0.017604808241594584
121.90000000000016,1239.75,37.900000000000006,213,3664000,1.0373145616054535,0.05525347284041345,0.9059780384856281,80.95,2.5425456488132476,0.6423244190216064,458,-0.009931866465485654
121.90000000000016,1263.35,41.699999999999996,213,3672000,1.0323384290933608,0.03640020048012957,0.7144187188186814,82.95,2.1320171368122103,0.674559913277626,459,-0.017495875708555104
139.10000000000002,1254.44,39.0,213,3680000,1.0258329039812089,0.05521106251049787,0.8968890135050185,86.06,2.718500943183899,0.6803780895471573,460,-0.01315169665380381
139.10000000000002,1255.7,41.699999999999996,213,3688000,1.047905257344246,0.04173619220033288,0.7017125950479177,86.43,2.198709189295769,0.679551373720169,461,-0.013081092596403323
139.10000000000002,1254.3,41.699999999999996,213,3696000,1.0530696034431457,0.056270376471802594,0.8424669450095393,86.23,2.626807906627655,0.626992119550705,462,-0.025424905172840226
139.10000000000002,1259.01,42.0,213,3704000,1.0248817270994186,0.041795947048813106,0.690995621328718,86.76,2.228478154540062,0.6450227046012879,463,-0.014454589534780097
139.10000000000002,1248.51,42.0,213,3712000,1.0247773331403733,0.04932365832850337,0.8774199324702273,85.94,2.426211697459221,0.6334643739461899,464,-0.01713098243577406
140.3,1254.62,43.8,212,3720000,1.0082762920856476,0.056849342896603046,0.9150840312978505,87.61,2.4473602783679964,0.5683392590284347,465,-0.014297511603217572
145.20000000000022,1269.58,48.7,212,3728000,1.0125557214021683,0.05797947481973097,0.975434354401495,91.26,2.601917569041252,0.6722917115688324,466,-0.0272361559291312
143.70000000000007,1288.44,49.0,212,3736000,1.0063192677497863,0.06220078796613961,0.8976353373497763,92.57,2.657803241610527,0.6214431816339493,467,-0.013899535745840694
151.5000000000001,1300.18,50.800000000000004,212,3744000,0.9878609597682952,0.044623329625464975,0.7671317328356183,95.35,2.2379156011343,0.6469371777772903,468,-0.014297834839235293
165.80000000000007,1314.23,53.0,212,3752000,1.0228301310539245,0.06827619144693017,1.0374870743611202,97.84,2.9086847734451293,0.6384274935722352,469,-0.02373576467856765
143.70000000000007,1318.87,53.0,212,3760000,1.0237668442726136,0.06128913682885468,0.979350072529073,95.56,2.7021031194925307,0.6177155703306199,470,-0.02794754808892321
143.70000000000007,1337.33,53.0,212,3768000,1.0083118933439255,0.045697272333782166,0.8290288874288797,97.03,2.335531189441681,0.5907660746574401,471,-0.024386933099012822
139.40000000000003,1329.66,52.8,212,3776000,1.0160388016700745,0.04908664004644379,0.8087397225961003,95.03,2.39984328687191,0.6399051058292389,472,-0.015553054656775202
143.70000000000007,1336.77,53.0,212,3784000,1.0129691565036774,0.0990396729344502,1.1224418020701692,96.71,3.0039667403697967,0.5321227622032165,473,-0.024194330470636488
143.70000000000007,1339.73,53.900000000000006,212,3792000,1.023986926674843,0.03500449184095487,0.6346904403788638,97.55,1.9953663927316665,0.6772226548194885,474,-0.011376443154877052
143.70000000000007,1341.17,56.7,212,3800000,0.9997819596529007,0.05327624194091186,0.8872995387148435,98.19,2.5461648190021515,0.6451714193820953,475,-0.018578248249250463
165.80000000000007,1347.35,57.0,212,3808000,0.9654392099380493,0.10156587501289323,1.3149475284794034,102.21,3.132063065767288,0.6882509517669678,476,-0.015006851781763544
182.70000000000013,1364.22,60.0,212,3816000,1.0044347894191743,0.06662423447705805,1.0745005095253817,106.91,2.6845303678512575,0.708439861536026,477,-0.012934874684142415
173.80000000000007,1367.32,60.0,212,3824000,0.9954213863611221,0.05996540614403784,0.9919293983750167,104.67,2.721775759458542,0.544882248044014,478,-0.02054507442866452
181.40000000000003,1377.55,60.9,212,3832000,1.0048716849088668,0.042832145146094264,0.780448677933721,106.85,2.2459518015384674,0.6503182446956635,479,-0.011729679518321063
