grad_norm,policy_gradient_loss,epoch_idx,episode_length,P09:episode_rewards,model_prob_std,policy_loss,avg_q_retraced,P01:episode_rewards,rollout_prob_std,PMM:episode_rewards,fps,frames,avg_q_selected,q_loss,advantage_norm,policy_gradient_bias_correction,policy_entropy,explained_variance
0.09860759741289461,0.0007048471292364411,1,0,0.0,0.047691601887345315,0.0007048471253559304,-0.030011952369629096,0.0,0.047691599714259306,0.0,463,7200,-0.028747764136642217,0.002818616460717749,0.10287272483110428,-9.601075490195399e-12,2.062322735786438,-22.29045230547587
1.213149230097996,0.0005691162393492406,2,0,0.0,0.2146544646471739,0.0005691164877019272,-0.10370753886915433,0.0,0.2146544625982642,0.0,219,14400,-0.10140281561374044,0.02812537899402135,0.12786454459031424,2.7487513052741145e-10,0.7919387568215218,-25.564720706144968
0.021089573465841074,-1.113338138174491e-05,3,0,0.0,0.1647751621901989,-1.113338138174491e-05,-0.004631438610764841,0.0,0.1647751621901989,0.0,273,21600,-0.004743343545123934,0.00029267494889306057,0.06996224783360958,-5.16435039264046e-15,1.4192715260122593,-17.040334530671437
0.023736920685387356,-9.087749834482869e-05,4,0,0.0,0.09169012668232122,-9.087749834482869e-05,0.008055167699543139,0.0,0.0916901300350825,0.0,313,28800,0.007761898846365511,0.00028667369163789164,0.07271000333130359,1.3809238764058335e-13,1.8848300019900004,-19.447207578023274
0.018459226959063473,0.00022769397031273305,5,0,0.0,0.14876061715185643,0.00022769397031273305,-0.011194110576373836,0.0,0.14876061541338761,0.0,330,36000,-0.011363248915101092,0.00010012818453712195,0.057306982576847076,-2.2078653286415154e-13,1.5567426919937133,-9.352908432483673
0.010711596407206979,-0.0001380916835235742,6,3324.8333333333335,0.0,0.08275124828020732,-0.0001380916835235742,0.0052192894121011095,0.0,0.08275124852856,0.0,314,43200,0.005629392464955648,8.074044259653116e-05,0.05914592320720355,0.0,1.9606385429700215,-6.040734887123108
0.00975985253900966,-6.311181048204161e-05,7,3324.8333333333335,0.0,0.12950148656964303,-6.311181048204161e-05,-0.010322184107887248,0.0,0.12950148731470107,0.0,327,50400,-0.0104399942404901,5.614290324350198e-05,0.05586741268634796,-2.0699787875689314e-14,1.5977085789044698,-3.88137969772021
0.005317236868612332,-6.594075902259059e-06,8,3324.8333333333335,0.0,0.23547803834080697,-6.594075902259059e-06,0.0014679141032199064,0.0,0.23547803685069085,0.0,341,57600,0.001485354519293954,3.170142202482869e-05,0.07502059179047743,-3.772864867854852e-16,0.6868372444684306,-2.4681751012802122
0.006057019461321031,2.280575114734044e-05,9,3324.8333333333335,0.0,0.07057636119425297,2.280575114734044e-05,0.0009015742068489393,0.0,0.07057636044919491,0.0,354,64800,0.0009727033476034801,4.9705751856284526e-05,0.046845052018761636,0.0,2.014212961991628,-4.042025601863861
0.006828846069295454,0.00010078680600903075,10,3324.8333333333335,0.0,0.1108332355817159,0.00010078680600903075,-0.013445572492976983,0.0,0.11083323583006859,0.0,365,72000,-0.013491292328884205,3.501104738461436e-05,0.04420113960901896,0.0,1.803249752521515,-3.3465542078018187
0.008772694121007747,1.7336750170215963e-05,11,3324.8333333333335,0.0,0.08648108045260111,1.7336750170215963e-05,0.002383342105895281,0.0,0.08648107858995596,0.0,373,79200,0.0023677066744615632,4.7945924294860257e-05,0.05645407301684221,0.0,1.9124590754508972,-4.417449875672658
0.006232115838430853,5.93704550738039e-05,12,3324.8333333333335,0.0,0.0743934544424216,5.93704550738039e-05,-0.004358175455126912,0.0,0.07439345394571623,0.0,381,86400,-0.004299106320831925,3.2705505206346666e-05,0.03632343554248412,0.0,2.0149544795354206,-5.885440627733867
0.004115261167360542,-0.00010295552090286245,13,3324.8333333333335,0.0,0.23076152304808298,-0.00010295552090286245,-0.0062109277467243375,0.0,0.23076152304808298,0.0,389,93600,-0.006117403041571379,2.5589289513542705e-05,0.07312037025888761,-1.3486950274946683e-14,0.7146204174185793,-1.6861469805240632
0.005122311287619457,0.00013708292706364014,14,3324.8333333333335,0.0,0.12674054279923438,0.00013708292706364014,-0.005413872399367392,0.0,0.12674054205417634,0.0,397,100800,-0.005533657153137028,3.014207492621305e-05,0.04673624057322741,1.8688299225452275e-18,1.5980046271656951,-4.231347725788752
0.004833264453926472,-0.00016346471323534691,15,3324.8333333333335,0.0,0.045985410610834755,-0.00016346471323534691,0.006609166281608244,0.0,0.045985410114129384,0.0,404,108000,0.006693549301417079,3.611795740046849e-05,0.042856407910585405,0.0,2.1084434072176617,-7.672704994678497
0.005167415882409833,0.0002129124971664472,16,3324.8333333333335,0.0,0.09783191755414009,0.0002129124971664472,-0.00902583406617244,0.0,0.09783191631237666,0.0,411,115200,-0.00914006233215332,1.7367572475753452e-05,0.03448650520294905,0.0,1.88917586406072,-4.502098286151886
0.15037423454937018,-0.00018558326347331222,17,3324.472222222222,0.0,0.058704640265731585,0.0012625924761320874,0.007192012635704096,0.0,0.08022953696430676,0.0,414,122400,0.005591697903153198,0.003484203406404425,0.04049285756667988,0.0014481757601560463,2.0562127446749856,-20.327153007738172
0.02808812171335785,0.00031452980271132175,18,3324.472222222222,0.0,0.19649806814948248,-0.0001277245632960259,0.07158701583020119,0.0,0.15589358464031228,0.0,409,129600,0.06930448910993864,0.0006196411007527382,0.21435293939016342,-0.0004422543634036788,1.274317385872146,-0.9519500752100871
0.19186494200889853,-0.0016243086064572393,19,3324.472222222222,0.0,0.19650264860116065,-0.002068564282317903,0.1898370086260524,0.0,0.17308883158881808,0.0,407,136800,0.186809439960468,0.006927826397149408,0.44821372779263624,-0.00044425567748572947,1.1452012030492695,-3.4478874660862817
0.7863764801056817,-0.0009364401391040287,20,3324.472222222222,0.0,0.20704963581965355,-0.0002745728418114811,0.26200156052230883,0.0,0.16768166310055796,0.0,403,144000,0.258489299243833,0.04795248173650231,0.6174419378351819,0.0006618672941288029,1.1002023424104619,-0.8712103813320413
0.19315488122042945,-0.004459484093486314,21,3324.472222222222,0.0,0.23435165290499016,-0.004659632557954938,0.38866322758238,0.0,0.1861246708470086,0.0,401,151200,0.39414387993189315,0.009905249255478137,1.3502186289547926,-0.0002001484610989532,0.8414944496938574,0.5582725063131915
