grad_norm,clip_fraction,policy_loss,fps,P09:episode_rewards,epoch_idx,PMM:episode_rewards,explained_variance,policy_entropy,approx_kl_divergence,episode_length,frames,advantage_norm,value_loss,P01:episode_rewards
0.07596991545661858,0.0009521484375,-0.0008623266443464672,292,555.0000000000005,15,226.25,-1.899898052215576e-08,1.7683690696954728,0.0002589811917488305,351.4,153600,15.968718248605729,0.024326023465255274,50.0
0.0725479277366273,0.0,-0.0007482392928068293,293,555.0000000000005,16,232.0,-8.568167686462402e-09,1.7730275250971317,0.00023313764576400332,349.46,163840,15.968718391656875,0.026493843423668294,50.0
0.0766713914305131,0.006494140625,-0.0008427772037975956,294,600.0,17,248.5,-5.587935447692871e-09,1.7705947794020176,0.00023737481363426128,354.79,174080,15.968718189001084,0.024252403184073047,50.0
0.06696722795762242,0.0,-0.0005148830619873479,294,600.0,18,226.75,-2.6077032089233397e-09,1.7842677623033523,0.0001237209422281893,346.9,184320,15.96871811747551,0.01810593310947297,25.0
0.054165914012533546,0.0,-0.0005789185182948131,295,382.5000000000007,19,186.5,-2.7567148208618165e-08,1.7855162031948566,0.00014169850636331917,332.71,194560,15.968718093633651,0.019963722297688946,25.0
0.05582533788696099,0.0,-0.00036754471184394786,294,330.0000000000004,20,169.0,-1.1920928955078126e-08,1.7834854759275913,8.804726521240979e-05,330.44,204800,15.968718016147614,0.01966884424327873,25.0
0.05538701405622868,0.0,-0.0004236695618601516,294,405.00000000000045,21,174.75,-8.195638656616212e-09,1.7870206221938134,0.00010552826427208117,332.64,215040,15.968718123435973,0.0215529250446707,50.0
0.056194217246239166,0.0,-0.00045385672165139114,294,450.0,22,194.25,-2.6822090148925782e-08,1.7843529716134072,0.00010572770541088517,341.38,225280,15.968718409538269,0.023012891679536553,50.0
0.0568752861649948,0.0,-0.00046877136919647454,293,452.50000000000017,23,196.75,-3.725290298461914e-09,1.7824539974331857,9.854533312250168e-05,340.73,235520,15.96871821284294,0.02029793250549119,50.0
0.05592696270021286,0.0,-0.0007064925759550534,293,277.5000000000002,24,174.25,5.215406417846679e-09,1.7793599113821983,0.00016705229340336915,335.29,245760,15.968718069791795,0.018856545771996025,25.0
0.056975027372129915,0.0,-0.0005121694979607127,293,330.0000000000004,25,175.5,7.450580596923829e-10,1.778931912779808,0.00013483405375112057,337.63,256000,15.968718111515045,0.020597045854083264,25.0
0.05239532044829685,0.0,-0.0005043361854404794,293,380.00000000000045,26,178.0,-1.2665987014770507e-08,1.785147488862276,0.0001148375425515269,338.19,266240,15.968718135356903,0.02185719741100911,47.50000000000001
0.05549797882475575,0.0,-0.0006486219819635153,293,502.5000000000002,27,204.5,-7.450580596923828e-09,1.7759972035884857,0.00013266442149202363,344.94,276480,15.96871822476387,0.024057657408411613,50.0
0.05609274223210355,0.0,-0.0005868421707418747,291,432.5000000000006,28,199.25,-7.078051567077636e-09,1.7813343048095702,0.00014192814752593818,341.59,286720,15.96871817111969,0.020521093747811393,50.0
0.05488532444871511,0.0,-0.0005650927952956409,292,425.0,29,179.75,-1.080334186553955e-08,1.787057214230299,0.00013818129553300196,335.31,296960,15.968718087673187,0.01786675573384855,50.0
0.05331331845465441,0.0,-0.000281275807901693,292,425.0,30,176.25,-5.587935447692871e-09,1.7882366210222245,8.13978999097742e-05,333.58,307200,15.96871789097786,0.019014230233733543,50.0
0.056118577751363904,0.0,-0.0005635190529574175,292,380.00000000000045,31,153.25,-2.458691596984863e-08,1.7873570322990417,0.0001279210008725329,327.48,317440,15.968717956542969,0.014108893037337112,25.0
0.05723350378983999,0.0,-0.0007082034624545485,292,300.0,32,133.75,-1.3411045074462891e-08,1.7849705345928668,0.00016156353245904141,324.63,327680,15.968717831373215,0.013279249821789563,25.0
0.054413898332391096,0.0,-0.0005774966888566268,292,250.0,33,118.75,-1.4528632164001465e-08,1.7843139611184597,0.00014357800667959,316.13,337920,15.968717944622039,0.01932112312933896,25.0
0.05483140838878249,0.0,-0.0005833793267811416,293,250.0,34,127.75,-1.1175870895385742e-08,1.785797794908285,0.0001321211292143687,320.63,348160,15.968717986345291,0.018953100687940604,25.0
0.05327482583077252,0.0,-0.0005002518134460843,293,255.00000000000043,35,148.5,-1.862645149230957e-09,1.7885003760457039,0.00012046603441442371,327.42,358400,15.968717861175538,0.012911192275350914,25.0
0.056194394933106365,0.0,-0.00048697875427023974,294,277.5000000000002,36,151.75,3.7252902984619143e-10,1.7831393003463745,0.00010320821298819283,333.09,368640,15.96871812939644,0.02036592066142475,25.0
0.05288792650322309,0.0,-0.00033677403698675337,294,380.00000000000045,37,167.5,-1.0058283805847169e-08,1.782546452432871,8.986591803825661e-05,338.63,378880,15.968718165159226,0.02282065311446786,25.0
0.05562079477723138,0.0,-0.0007910741405794397,293,330.0000000000004,38,174.5,-2.8312206268310546e-08,1.7806194394826889,0.00016600592292022044,341.81,389120,15.968718069791795,0.018998366160667503,25.0
0.05480155098169611,0.0,-0.00047324968445536795,293,375.0,39,178.75,-1.862645149230957e-08,1.7815283946692944,0.00012690762365199503,342.21,399360,15.968717986345291,0.017796816740883514,47.50000000000001
0.052085166735160206,0.0,-0.0003526157313899603,293,330.0000000000004,40,165.25,-3.01748514175415e-08,1.787920980900526,8.694099628581142e-05,331.91,409600,15.968717956542969,0.019396504934411495,25.0
0.05799657489519459,0.0,-0.0008479309948597802,293,302.5000000000002,41,160.0,-4.097819328308106e-09,1.7847069919109344,0.0001796933165493897,329.26,419840,15.968718159198762,0.020556775183649734,50.0
0.053299732889701926,0.0,-0.00047948092469596304,293,302.5000000000002,42,167.5,7.450580596923828e-09,1.7714432902634143,0.00010957592320082199,326.95,430080,15.968718206882476,0.02046537584392354,50.0
0.052415330574846944,0.0,-0.00040981406782520936,293,302.5000000000002,43,165.5,-2.2724270820617674e-08,1.7630581326782704,9.263660313578726e-05,329.88,440320,15.968718069791795,0.017932855484832543,50.0
0.058314724404574136,0.0,-0.0013274635561174365,294,302.5000000000002,44,169.75,-9.685754776000977e-09,1.7666996635496617,0.00030283275573026456,336.0,450560,15.968718189001084,0.022227272478630766,50.0
0.057867780371439435,0.0,-0.00039952643346623516,293,352.5000000000002,45,179.5,1.4528632164001465e-08,1.7720405213534831,0.00012380732037868824,339.32,460800,15.968718320131302,0.02433154151076451,50.0
0.05436156669284058,0.0,-0.0003126943985989783,293,352.5000000000002,46,191.5,-2.570450305938721e-08,1.7799653820693493,7.606712212950839e-05,340.86,471040,15.968718057870865,0.021946282393764706,50.0
0.0564161496592814,0.0,-0.00047777632771612845,293,385.00000000000085,47,212.75,-1.1548399925231934e-08,1.7772676102817058,0.0001060362991857744,344.48,481280,15.968718314170838,0.0239664044813253,75.0
0.057257172983491436,0.0,-0.000511755370098399,293,385.00000000000085,48,199.0,-1.899898052215576e-08,1.7802555397152902,0.00012644254031712876,339.4,491520,15.968718081712723,0.020856546991853974,50.0
0.05236568322300168,0.0,-0.00036906470140820604,293,302.5000000000002,49,176.0,8.940696716308593e-09,1.7784104876220226,8.134407108144615e-05,332.6,501760,15.968717873096466,0.016240272397408263,25.0
0.05492281682564375,0.0,-0.0005135381754371338,292,332.5000000000006,50,168.75,-1.080334186553955e-08,1.7711811691522599,0.00013038624499026597,330.0,512000,15.96871817111969,0.021984723152127118,25.0
0.05352642496442511,0.0,-0.00043119119727634824,292,325.0,51,164.75,-4.32133674621582e-08,1.7737966626882553,8.915489901468731e-05,330.24,522240,15.96871817111969,0.0207980822538957,25.0
0.059637194964801556,0.0,-0.0008128285906423116,292,327.5000000000002,52,178.25,-2.6077032089233397e-09,1.7829147912561893,0.00018961066355487332,334.33,532480,15.968717980384827,0.019470762976561674,25.0
0.05249855111427363,0.0,-0.0004729578920887434,292,302.5000000000002,53,160.75,-1.3411045074462891e-08,1.7854378707706928,0.00012187167406096933,331.72,542720,15.968718373775483,0.0197917555575259,25.0
0.05328801880116189,0.0,-0.0005083127722173231,293,325.0,54,164.25,1.1175870895385742e-09,1.789122674614191,0.0001185994451855521,334.04,552960,15.968718236684799,0.021937859401805326,22.500000000000007
0.05404495869879924,0.0,-0.0005575389051955427,293,475.0,55,181.75,4.470348358154297e-09,1.7880441658198833,0.00013845017377178692,335.64,563200,15.968717962503433,0.019406921707559376,22.500000000000007
0.055725576189581225,0.0,-0.0005459524727484677,293,500.0,56,193.25,1.7136335372924803e-08,1.7871890991926194,0.00011648688748593372,337.53,573440,15.968718248605729,0.022643875228823163,25.0
0.05426571008704868,0.0,-0.0005139004075317644,293,502.5000000000002,57,199.75,-7.82310962677002e-09,1.7767727069556714,0.00011136558034596789,335.0,583680,15.968717956542969,0.02089236019819509,25.0
0.053826437459441635,0.0,-0.0003924796874343883,293,477.5000000000002,58,188.25,-2.123415470123291e-08,1.7822968497872353,9.691946624066362e-05,330.37,593920,15.968718391656875,0.02297635780996643,47.50000000000001
0.05330216240230767,0.0,-0.0003941436152672395,293,475.0,59,197.0,-3.7252902984619143e-10,1.7808757066726684,9.288397068303311e-05,332.26,604160,15.968718320131302,0.02583839722792618,50.0
0.055694351517221886,0.0,-0.00038192135652934665,294,452.50000000000017,60,211.75,9.685754776000977e-09,1.781487124413252,9.00923707845891e-05,337.22,614400,15.968718218803406,0.02331012494978495,50.0
0.05530841854909463,0.0,-0.000494074989182991,293,350.0,61,195.75,-1.862645149230957e-09,1.7797185190021991,0.00010504506263888657,333.46,624640,15.96871821284294,0.022008025989634916,50.0
0.055390100160959355,0.0,-0.00046447177228401413,294,350.0,62,186.75,-1.0058283805847169e-08,1.7818375304341316,0.00011475720670270917,338.4,634880,15.968718111515045,0.020968898938735946,50.0
0.05518225948943785,0.0,-0.0002679818029719172,294,350.0,63,180.25,-2.1979212760925294e-08,1.783488716930151,8.414802827108047e-05,346.42,645120,15.96871821284294,0.023237511655315755,50.0
0.05446230702651174,0.0,-0.0005551480393478414,294,327.5000000000002,64,174.5,-1.564621925354004e-08,1.7865678034722805,0.00011489407649598605,352.99,655360,15.968718063831329,0.018922226410359143,50.0
0.053922847076444194,0.0,-0.00042379608185001417,294,350.0,65,178.75,-1.564621925354004e-08,1.7800565548241138,9.098486622853841e-05,351.48,665600,15.968718081712723,0.02112665329768788,50.0
0.0528900458463913,0.0,-0.0004296135171898641,294,305.00000000000045,66,170.75,-2.6077032089233397e-09,1.7816753454506398,0.00010988285422222077,340.81,675840,15.96871793270111,0.020025517552858217,47.50000000000001
0.05744983300962746,0.0,-0.0004524843690887792,294,302.5000000000002,67,169.0,0.0,1.7777923479676248,9.98418527537126e-05,331.58,686080,15.968718111515045,0.02155315245036036,25.0
0.05540268440244054,0.0,-0.00046949344723543616,294,327.5000000000002,68,164.75,-1.601874828338623e-08,1.7770394839346408,0.00011700190124663834,329.72,696320,15.968718045949936,0.017783177812816575,50.0
0.054817699270382755,0.0,-0.0007332045941438991,294,375.0,69,174.0,4.097819328308106e-09,1.7846338853240014,0.0001589630550647314,334.59,706560,15.968718087673187,0.020926418181625196,50.0
0.05656949780586218,0.0,-0.0005711369289201684,294,375.0,70,173.75,-1.899898052215576e-08,1.7831592701375485,0.00011986318702845722,335.31,716800,15.968718165159226,0.022099752631038427,50.0
0.05647486022424081,0.0,-0.0006467151290053153,294,430.0000000000004,71,185.25,-6.332993507385254e-09,1.7806733526289462,0.00015187046288467343,339.0,727040,15.96871812939644,0.018716424778540387,50.0
0.05647344139625428,0.0,-0.0006179615807923256,294,327.5000000000002,72,170.0,8.568167686462402e-09,1.7814703464508057,0.00013676991059767828,337.05,737280,15.968717920780183,0.018322353907569776,47.50000000000001
0.05267161432142041,0.0,-0.0003745046087715309,294,277.5000000000002,73,155.0,-1.7881393432617187e-08,1.7827667906880378,9.628949167836965e-05,335.8,747520,15.96871821284294,0.019687983350013382,25.0
0.054643314807102016,0.0,-0.0003575932211788313,294,277.5000000000002,74,153.75,-4.470348358154297e-09,1.782815768569708,8.700066295350695e-05,330.22,757760,15.968718099594117,0.01873233671358321,47.50000000000001
0.05636414994438406,0.0,-0.0007366755518887658,293,277.5000000000002,75,159.75,5.960464477539063e-09,1.7760761566460133,0.00013132777862718826,329.72,768000,15.968718200922012,0.021346421545604243,47.50000000000001
0.059576163027839746,0.0018798828125,-0.0008078587396084913,294,332.5000000000006,76,182.0,-6.332993507385254e-09,1.7695620939135552,0.00018389990867291318,331.82,778240,15.96871817111969,0.024249752881587483,50.0
0.057581646450346816,0.0,-0.0005695936069969321,294,400.0,77,193.75,-1.3783574104309083e-08,1.779229010641575,0.00013690056342667843,338.1,788480,15.968718147277832,0.020919402834260838,50.0
0.05618709465453109,0.0,-0.0004727793493657373,294,325.0,78,186.0,-3.166496753692627e-08,1.7825578987598418,0.00011034981922648512,338.16,798720,15.968718057870865,0.01931381405738648,50.0
0.053405061307022515,0.0,-0.00038402996287913995,294,325.0,79,180.5,1.2665987014770507e-08,1.77737982198596,8.030492161950064e-05,336.35,808960,15.968718296289444,0.024676507525146007,50.0
0.0551932023807866,0.0,-0.00043324562029738444,294,327.5000000000002,80,189.0,-2.9802322387695314e-09,1.7785442814230918,9.513648531687125e-05,343.09,819200,15.968718242645263,0.0256695301795844,47.50000000000001
0.056450381572326534,0.0012451171875,-0.0008173467529559275,294,402.5000000000002,81,193.5,-9.313225746154785e-09,1.784919922798872,0.00017172187630976055,341.17,829440,15.968717974424361,0.01860781479626894,25.0
0.0573815747725727,0.0,-0.0005621555999823613,294,427.5000000000002,82,194.75,-1.899898052215576e-08,1.7814422473311424,0.00013293406634611314,343.49,839680,15.968718278408051,0.024458496255101637,25.0
0.05460581223573473,0.0,-0.0003967772910982603,294,362.5000000000011,83,185.25,8.195638656616212e-09,1.7875936105847359,9.45262434790095e-05,337.06,849920,15.96871811747551,0.02065169972484,25.0
0.0577485011898799,0.0,-0.0007123326946384623,294,377.5000000000002,84,192.25,2.384185791015625e-08,1.7863357290625572,0.00014670193497039462,341.34,860160,15.968718099594117,0.02052318013156764,50.0
0.054621716671030794,0.0,-0.00040522940253140405,294,427.5000000000002,85,197.0,-2.6077032089233397e-09,1.7852598890662192,9.148539200900529e-05,341.78,870400,15.968718111515045,0.020399354267283343,50.0
0.05350792674603476,0.0,-0.0005691317426681052,294,400.0,86,181.25,8.940696716308593e-09,1.780675334483385,0.00010684839603847252,340.63,880640,15.968718236684799,0.02061839784437325,50.0
0.05612411244278093,0.0,-0.0004101573293155525,294,402.5000000000002,87,176.0,-9.685754776000977e-09,1.7828830830752849,0.00010469335701372984,339.08,890880,15.968717986345291,0.01739789776620455,25.0
0.054977147707249874,0.0011474609375,-0.0008850530852214433,294,302.5000000000002,88,153.25,3.725290298461914e-09,1.7855700924992561,0.00018012981392239168,337.03,901120,15.968717801570893,0.015283859940245748,25.0
0.055496199796269075,0.0,-0.0006848612050816882,294,330.0000000000004,89,147.25,-9.685754776000977e-09,1.7877077601850033,0.00014652940040136287,329.62,911360,15.968717920780183,0.014907635631971061,25.0
0.05492470464809871,0.0,-0.0005708258471713634,294,307.5000000000006,90,151.5,7.82310962677002e-09,1.779002382606268,0.00012335343474134675,329.27,921600,15.968718069791795,0.019233058256213555,25.0
0.0542060854282808,0.0,-0.00038620578561676666,294,377.5000000000002,91,160.25,-2.0489096641540527e-08,1.7809814669191837,8.969800611602352e-05,325.98,931840,15.968718194961548,0.020906191170797683,25.0
0.0534610560862709,0.0,-0.0002703431177906168,294,477.5000000000002,92,183.5,-1.1175870895385742e-08,1.7851811587810515,6.747817646495236e-05,337.97,942080,15.968718063831329,0.019423435226781294,25.0
0.05926715080825207,0.0,-0.0007249174272146774,294,407.5000000000006,93,188.5,-1.5273690223693846e-08,1.788988846540451,0.00014762095984082179,337.38,952320,15.96871829032898,0.024112243129638954,25.0
0.05812346416595628,0.0,-0.0006493419277830981,294,400.0,94,177.75,-7.82310962677002e-09,1.7851613216102122,0.00012021781935089848,339.4,962560,15.968718004226684,0.017948326346231624,22.500000000000007
0.05713668852984516,0.0,-0.0004946081735397456,294,407.5000000000006,95,187.0,1.0058283805847169e-08,1.7864065907895565,0.00011496914598581043,341.12,972800,15.968718165159226,0.02238618165429216,25.0
0.05186719756011439,0.0,-0.0004393465318571543,294,340.00000000000125,96,179.0,-4.470348358154297e-09,1.7847580939531327,9.746565982577948e-05,342.29,983040,15.968718016147614,0.018474655368481762,25.0
0.05831634462835846,0.0,-0.0007456116945832036,294,280.00000000000045,97,167.5,-4.8428773880004884e-09,1.783502485603094,0.0001594953101417218,334.54,993280,15.968718069791795,0.016828533417719883,25.0
0.05390826373218745,0.0,-0.0007435530649672728,294,275.0,98,161.75,-1.6763806343078613e-08,1.783569546788931,0.00014277272214400228,338.99,1003520,15.968718183040618,0.021822496270760893,25.0
0.05373231404077537,0.0,-0.0004768236343807075,294,277.5000000000002,99,161.75,7.82310962677002e-09,1.7707110829651356,0.00011106095160258178,340.03,1013760,15.968717926740647,0.022103012615116314,47.50000000000001
0.05425910698356266,0.0,-0.0003889969982992625,294,300.0,100,171.25,-2.384185791015625e-08,1.776245579868555,8.00765470201803e-05,346.57,1024000,15.968718141317368,0.020699750329367817,25.0
0.051758445825611024,0.0,-0.00044473367634054737,294,450.0,101,200.0,2.458691596984863e-08,1.7767187714576722,0.00010689467543425479,348.95,1034240,15.968718242645263,0.023626878636423498,50.0
0.05708329213691551,0.0,-0.0005316404767654603,294,500.0,102,200.25,-1.7508864402770997e-08,1.7818238668143749,0.00012204995222582226,344.79,1044480,15.968718254566193,0.022855592641280963,50.0
0.05627329928969871,0.0,-0.0006405647767678601,294,500.0,103,193.0,-1.1175870895385742e-09,1.7856794737279416,0.00014168622621575367,339.66,1054720,15.96871829032898,0.020494168470031583,50.0
0.05578577085564185,0.0,-0.0005206885791267269,294,302.5000000000002,104,166.75,-9.313225746154785e-09,1.785133357346058,0.00010745743636668692,333.0,1064960,15.968717896938324,0.017736530804540962,25.0
0.053994500042263596,0.0,-0.000278145371703431,294,302.5000000000002,105,168.0,7.450580596923829e-10,1.7804445169866085,7.177230825519131e-05,334.49,1075200,15.968718153238296,0.022989316063467415,25.0
0.05473563268909715,0.0,-0.000759157838547253,295,325.0,106,176.75,2.6077032089233397e-09,1.7759983114898206,0.0001472401646317678,337.34,1085440,15.968718314170838,0.026529029064113273,25.0
0.05493338663480525,0.0,-0.0003274801390944049,295,480.00000000000045,107,217.0,-2.2724270820617674e-08,1.772361981123686,8.283792916925492e-05,344.48,1095680,15.968718379735947,0.024708731257123872,50.0
0.05653249172616974,0.0,-0.00030160142669046765,295,477.5000000000002,108,214.75,-1.4901161193847657e-09,1.775633094459772,7.030104521597025e-05,345.53,1105920,15.968718194961548,0.022029829464736396,50.0
0.05558606828387763,0.0,-0.0006990388726990204,295,502.5000000000002,109,212.0,1.1175870895385742e-09,1.7750149928033352,0.00016159927658812023,346.47,1116160,15.968718200922012,0.02115537540812511,50.0
0.0547808815152893,0.0,-0.00045903887985332403,295,500.0,110,204.0,3.3527612686157227e-09,1.7814128674566745,0.00010577796320418998,347.36,1126400,15.968718147277832,0.020446240314049645,50.0
0.05630451208738285,0.0,-0.0003712754645675886,295,285.00000000000085,111,176.5,-1.0430812835693359e-08,1.7835941463708878,7.588500778901163e-05,341.02,1136640,15.968718141317368,0.018972715496784077,50.0
0.05615661315004883,0.0,-0.0005356875764846337,295,500.0,112,178.0,-2.421438694000244e-08,1.7770024828612805,0.0001092174135543189,333.87,1146880,15.968718230724335,0.023151324002537877,50.0
0.05445213160398299,0.0,-0.00041405793745070697,295,300.0,113,167.75,-1.4156103134155273e-08,1.7673251390457154,8.941633420258554e-05,327.25,1157120,15.968718206882476,0.021214512843289412,47.50000000000001
0.059357237442004884,0.0016357421875,-0.0009995816039008788,295,502.5000000000002,114,185.0,-2.6822090148925782e-08,1.7682890892028809,0.00018784116507504224,324.4,1167360,15.968718165159226,0.022973752085817978,25.0
0.057227031769826034,0.0,-0.00039728182382532397,295,327.5000000000002,115,184.25,-8.195638656616212e-09,1.7739101678133011,0.00010087538985636968,326.09,1177600,15.968718302249908,0.023703137622214855,50.0
0.0549163709301959,0.0,-0.00043784516929008533,295,525.0,116,208.5,-1.1920928955078126e-08,1.7757179319858551,9.216284863597935e-05,333.99,1187840,15.968718367815018,0.02540735595684964,50.0
0.055449543196912476,0.0,-0.0004270676708983956,295,502.5000000000002,117,210.0,-1.7881393432617187e-08,1.781010190397501,8.537018761121118e-05,341.56,1198080,15.968718177080154,0.022892300866078585,25.0
0.05456577998996891,0.0,-0.00038860166423546614,295,455.0000000000004,118,213.75,-7.450580596923828e-09,1.7777232177555562,9.300296805747621e-05,347.68,1208320,15.968718236684799,0.023446354403859004,50.0
0.05714762820939732,0.0,-0.000577354973211186,295,455.0000000000004,119,218.75,1.3783574104309083e-08,1.7785585269331932,0.00011815338930531993,349.91,1218560,15.96871829032898,0.02258511836407706,47.50000000000001
0.056358434200731986,0.0,-0.00037124108530406374,295,527.5000000000002,120,223.75,-5.960464477539063e-09,1.7774063535034657,8.603700229734557e-05,346.1,1228800,15.96871857047081,0.027118751298985444,47.50000000000001
0.0569926979250443,0.0,-0.0005345965404558228,295,502.5000000000002,121,242.25,9.313225746154785e-09,1.7731356017291546,0.00011004969391450458,351.83,1239040,15.968718445301056,0.025207902182592078,50.0
0.05485567730914097,0.0,-0.0003875861859341967,295,500.0,122,225.5,-1.9744038581848144e-08,1.7841294080018997,8.570128547553679e-05,342.21,1249280,15.968718242645263,0.021400886139599607,50.0
0.059157602297481474,0.0,-0.0005904590208956507,295,477.5000000000002,123,211.5,-1.9744038581848144e-08,1.7857048481702804,0.00013054774250704783,338.57,1259520,15.968718206882476,0.02077341264812276,50.0
0.05838093531734576,0.0,-0.0004745159600133775,295,425.0,124,177.25,-1.862645149230957e-09,1.7872746922075748,0.00010435611192534111,330.46,1269760,15.968718045949936,0.018196408287622035,25.0
0.05401591923713804,0.0,-0.0003687703796458663,295,475.0,125,186.5,-1.6763806343078613e-08,1.786359901726246,7.42847696542981e-05,336.19,1280000,15.968718248605729,0.022482017712900416,25.0
0.05478498776590378,0.0,-0.0004829487214010442,294,380.00000000000045,126,188.5,-1.2665987014770507e-08,1.7903336822986602,0.00010731495338234254,340.48,1290240,15.968718183040618,0.021464427927276118,50.0
0.05418436627522496,0.0,-0.0003861320328724105,294,302.5000000000002,127,173.0,-5.960464477539063e-09,1.7886653296649455,7.852017104372777e-05,335.91,1300480,15.96871817111969,0.020531333022518083,50.0
0.05638127348746541,0.0,-0.0005073261503639514,294,302.5000000000002,128,165.75,-2.60770320892334e-08,1.787581804394722,0.00010582120951347917,339.52,1310720,15.96871817111969,0.02117310725443531,50.0
0.05712709488346627,0.0,-0.0006470019099651836,294,325.0,129,165.0,-1.3411045074462891e-08,1.7790813259780407,0.00013131741959604426,339.64,1320960,15.968717914819717,0.01857189941802062,25.0
0.055601295484858745,0.0,-0.00038659238125546833,294,327.5000000000002,130,169.0,1.825392246246338e-08,1.7754952430725097,8.518997839743748e-05,338.37,1331200,15.968718194961548,0.021879547962453217,25.0
0.056136658364865054,0.0,-0.0006014031807353604,294,350.0,131,185.5,8.195638656616212e-09,1.775363001972437,0.00012748740424903816,339.83,1341440,15.968718320131302,0.02312795659818221,25.0
0.05684192502148131,0.0,-0.0006303697018665844,294,302.5000000000002,132,174.0,-9.685754776000977e-09,1.7734324932098389,0.00012835263715871292,333.24,1351680,15.968718260526657,0.020639694269630127,47.50000000000001
0.056578691870523945,0.0,-0.0006035344016709132,294,452.50000000000017,133,190.5,1.9744038581848144e-08,1.7812605865299702,0.00013809505775128628,337.0,1361920,15.968718278408051,0.02165085794404149,50.0
0.05323509682706497,0.0,-0.0003232179104088573,294,402.5000000000002,134,182.5,-5.215406417846679e-09,1.7833686649799347,7.800560275121882e-05,335.45,1372160,15.968718099594117,0.023710792331257835,50.0
0.05714078344439747,0.0,-0.000618251106061507,294,352.5000000000002,135,176.5,1.862645149230957e-09,1.7858852788805961,0.0001248337205728589,333.77,1382400,15.968718254566193,0.02230696498299949,25.0
0.059893504847968446,0.0,-0.0006132368259386567,294,352.5000000000002,136,181.25,-3.054738044738769e-08,1.7817923150956632,0.000122639712474637,335.38,1392640,15.968718022108078,0.019599720198311844,25.0
0.05465389655067051,0.0,-0.00043775285321316914,294,325.0,137,169.5,-1.0430812835693359e-08,1.7825962014496326,0.00010242234440660525,332.15,1402880,15.968718153238296,0.018405161122791468,25.0
0.05472101652309225,0.0,-0.0004262490419932874,294,475.0,138,193.75,-8.940696716308593e-09,1.7846426703035831,9.114179260834021e-05,342.11,1413120,15.968718218803406,0.022348816975136288,25.0
0.05704967088837426,0.0,-0.0005794542721559992,294,477.5000000000002,139,202.25,1.4901161193847656e-08,1.7736440986394881,0.00011299022550801397,344.96,1423360,15.96871821284294,0.024686048628063874,25.0
