clip_fraction,policy_entropy,policy_loss,episode_length,fps,PMM:episode_rewards,value_loss,grad_norm,epoch_idx,frames,P01:episode_rewards,P09:episode_rewards,approx_kl_divergence,explained_variance,advantage_norm
0.1740478515625,1.4303103812038898,-0.001256130140973255,336.56,259,210.75,0.012642460709321313,0.05525930083628146,22,225280,50.0,455.0000000000004,0.0024858147430393274,8.195638656616212e-09,15.968717885017394
0.160107421875,1.3796878896653653,-0.0009074670895643066,347.76,260,223.0,0.01118512229040789,0.051644750551052124,23,235520,50.0,525.0,0.002399044136041084,-5.960464477539063e-09,15.968717783689499
0.1597412109375,1.420346312969923,-0.00030963244134909476,350.98,261,214.0,0.010609984077746049,0.05245963086773499,24,245760,50.0,525.0,0.002669517031461055,2.6077032089233397e-09,15.96871770620346
0.12705078125,1.3702040612697601,-0.0009045319078722968,354.09,261,197.0,0.012560393071908038,0.04789467078378558,25,256000,72.50000000000001,302.5000000000002,0.002165827901072248,6.7055225372314455e-09,15.968717896938324
0.139990234375,1.3498290084302424,-0.0013023007377341855,350.41,262,202.75,0.013531392024015076,0.04926220813015176,26,266240,75.0,300.0,0.0021874392094275662,-5.587935447692871e-09,15.968717855215072
0.1537109375,1.380515181273222,-0.0015680202159273904,344.01,263,200.5,0.01121815584046999,0.0517161035825773,27,276480,75.0,300.0,0.0021939355081713073,-6.332993507385254e-09,15.968717777729035
0.1656982421875,1.357652759552002,-0.0011386839236365632,339.13,264,207.5,0.009508143471975927,0.0482249821083139,28,286720,50.0,450.0,0.0026974069967536708,-4.8428773880004884e-09,15.968717640638351
0.22041015625,1.3598741441965103,-0.0019575767790229294,336.54,265,185.75,0.010791113839513856,0.05408818186741447,29,296960,50.0,427.5000000000002,0.0027950657022870473,-8.568167686462402e-09,15.968717819452285
0.1756103515625,1.374315744638443,-0.0010262633000820641,336.68,265,182.25,0.009936903523703222,0.04946094334826852,30,307200,50.0,450.0,0.0026051098562447804,1.1175870895385742e-09,15.968717473745347
0.181103515625,1.3466621331870556,-0.0012385811929561895,347.29,266,184.25,0.009453115671567503,0.05020301598378012,31,317440,47.50000000000001,427.5000000000002,0.00311242847537585,-3.7252902984619143e-10,15.968717831373215
0.1477783203125,1.3332948110997678,-0.001126617522822926,354.64,266,184.0,0.01116155764011637,0.04622767098814734,32,327680,25.0,357.5000000000007,0.002774965007256469,-3.3527612686157227e-09,15.968717700242996
0.156298828125,1.2286202326416968,-0.001152370628915378,364.38,267,177.0,0.007935878855278133,0.043161090802673364,33,337920,72.50000000000001,300.0,0.0023969826868494694,-1.9371509552001954e-08,15.968717753887177
0.141943359375,1.374665407091379,-0.0008558805806387681,369.03,268,172.75,0.01017191705686855,0.046921373334281424,34,348160,75.0,275.0,0.0025493009476576845,-1.30385160446167e-08,15.968717670440673
0.108740234375,1.2736312001943588,-0.0008773132445639931,373.62,268,179.5,0.01136962192831561,0.04273453416091284,35,358400,75.0,275.0,0.0017998585601617378,-2.1979212760925294e-08,15.968717688322068
0.1383544921875,1.362871740758419,-0.0006898397958138957,369.91,269,189.75,0.012696932237304281,0.04769060176599503,36,368640,75.0,277.5000000000002,0.0024337291364645353,3.3527612686157227e-09,15.968717920780183
0.1597412109375,1.5042488351464272,-0.0012979810875549448,375.64,270,222.75,0.013543415981985163,0.0505930800581081,37,378880,75.0,350.0,0.002386815674844911,-1.9371509552001954e-08,15.96871783733368
0.1794189453125,1.4729883529245853,-0.0013524517169571481,375.35,270,235.0,0.01370789167995099,0.051577451740952594,38,389120,125.0,350.0,0.0025816053159815056,-1.601874828338623e-08,15.968717885017394
0.14501953125,1.4328946083784104,-0.0007686404554988257,367.07,270,260.0,0.015824638251797297,0.05170429979102301,39,399360,147.5,525.0,0.002511854260023938,-2.384185791015625e-08,15.968717902898788
0.1441162109375,1.4706544488668443,-0.00135701411854825,361.25,271,255.75,0.015679779920901638,0.054501148344211756,40,409600,147.5,377.5000000000002,0.002248502220049886,5.215406417846679e-09,15.968717855215072
0.204296875,1.5185345247387887,-0.0018704776866798056,354.05,271,266.5,0.013494481668021762,0.05961400782745384,41,419840,147.5,530.0000000000005,0.002518579866728032,-1.1175870895385742e-09,15.968717831373215
0.17421875,1.504300770163536,-0.0013783171809336637,350.17,272,252.0,0.01279499798984034,0.056431001690611285,42,430080,75.0,500.0,0.0024236926587263953,1.862645149230957e-09,15.968717813491821
0.1724365234375,1.4224114052951335,-0.0011998489033430814,348.82,272,231.5,0.011655726565913937,0.05427627705033716,43,440320,75.0,500.0,0.002735188424082935,-1.6763806343078613e-08,15.968717724084854
0.1855712890625,1.3865011572837829,-0.0013462516151776071,343.62,273,206.25,0.010471097014772113,0.05418208953632634,44,450560,50.0,475.0,0.0023894201175949092,1.862645149230957e-09,15.968717557191848
0.1280517578125,1.384321242570877,-0.0009001068065117579,347.46,273,216.25,0.013487861590692773,0.05245633808410048,45,460800,50.0,475.0,0.0019304919997580328,1.4901161193847656e-08,15.968717902898788
0.210791015625,1.4283495873212815,-0.001624589043785818,349.74,273,210.5,0.01007401223105262,0.0535440186779564,46,471040,50.0,425.0,0.0025586882808738666,-7.450580596923828e-09,15.96871766448021
0.14658203125,1.3038369730114936,-0.0016504317864018958,350.24,274,208.25,0.011600592061586212,0.050982022396514816,47,481280,50.0,430.0000000000004,0.0023894228525449535,-2.2351741790771484e-08,15.968717831373215
0.2127197265625,1.3161927305161953,-0.0017785333253414136,355.51,274,192.25,0.009488200623036392,0.05469856734999397,48,491520,50.0,400.0,0.002949445122550287,1.7881393432617187e-08,15.968717581033706
0.163916015625,1.4441497296094894,-0.0007058007460727822,361.56,275,180.5,0.009067294072519872,0.05119777985776609,49,501760,50.0,300.0,0.0025641884051765375,-1.080334186553955e-08,15.96871782541275
0.19951171875,1.5210911229252815,-0.001214636574150063,352.08,275,157.75,0.00783699668945701,0.04783798970763048,50,512000,50.0,275.0,0.0028712635911688268,-2.0489096641540527e-08,15.968717646598815
0.2884521484375,1.543220703303814,-0.0013823856626913767,338.12,275,129.5,0.00494217574384379,0.05037042757015457,51,522240,0.0,250.0,0.0038467747412752828,1.1920928955078126e-08,15.968714982271194
0.21435546875,1.5853100299835206,-0.0017120380656706403,318.96,276,113.0,0.008282919406519795,0.05299464552949649,52,532480,0.0,225.0,0.0027156591996913447,6.7055225372314455e-09,15.968717640638351
0.1787109375,1.6059433214366436,-0.0011730514084774767,320.9,276,118.25,0.008339279505253216,0.05383188586362268,53,542720,0.0,225.0,0.0023363143768051486,-5.587935447692871e-09,15.968717497587203
0.2291748046875,1.6125858411192895,-0.0012796914343198296,324.67,277,140.5,0.009785388333602896,0.057328227571678124,54,552960,25.0,300.0,0.002869460323540807,1.30385160446167e-08,15.968717461824417
0.21201171875,1.5868342459201812,-0.0010622961424815002,323.2,277,136.75,0.007683826833817875,0.05703585683401731,55,563200,25.0,255.00000000000043,0.002483897076581343,3.3527612686157227e-09,15.968717604875565
0.25009765625,1.5913037814199924,-0.0014218900905689225,325.12,277,137.75,0.008979888125759316,0.05799758531226221,56,573440,25.0,252.50000000000023,0.003148966311107415,-1.4156103134155273e-08,15.968717861175538
0.1777099609375,1.5554265268146992,-0.001160267853992991,328.98,277,152.0,0.013390831230208278,0.056705675320138704,57,583680,25.0,252.50000000000023,0.002377115356506465,9.685754776000977e-09,15.968717974424361
0.19697265625,1.5738314650952816,-0.0012126381974667312,334.66,278,177.25,0.012099233447224833,0.05998245238779033,58,593920,25.0,325.0,0.0024411276780483605,-3.7252902984619143e-10,15.968717896938324
0.1884765625,1.5864215970039368,-0.0013230262007709825,338.98,278,199.75,0.011973898965516127,0.05913900791880823,59,604160,50.0,325.0,0.0024211178778159592,-3.3527612686157227e-09,15.968717861175538
0.229052734375,1.6148594595491885,-0.0016585895038588206,344.15,278,201.5,0.010577035315873218,0.05977250904479453,60,614400,50.0,357.5000000000007,0.0028361171964547795,-7.450580596923828e-09,15.968717783689499
0.1724365234375,1.5878862611949445,-0.000980444512242684,341.26,278,182.25,0.010512962317079655,0.054254661299580106,61,624640,47.50000000000001,325.0,0.002144111725920084,-2.0489096641540527e-08,15.968717896938324
0.2324462890625,1.5936310201883317,-0.0015265014371834695,336.29,278,168.25,0.009061065141162316,0.057223140008389316,62,634880,25.0,325.0,0.0030909459396411877,-1.1548399925231934e-08,15.96871646642685
0.2215576171875,1.5862686231732368,-0.0017799958346586208,331.16,279,160.5,0.008365737632993841,0.05281668125679857,63,645120,25.0,325.0,0.0028230051815512523,-1.2293457984924316e-08,15.968717747926712
0.2021728515625,1.5609353460371493,-0.0013198415237638983,319.62,279,135.25,0.005789569435364683,0.05315239280641552,64,655360,0.0,325.0,0.002330680995927992,-1.5273690223693846e-08,15.968717557191848
0.286376953125,1.508147720247507,-0.0017701972134091192,313.38,279,112.5,0.0060892477514244096,0.0537736668538944,65,665600,0.0,227.5000000000002,0.003647130791858899,-6.7055225372314455e-09,15.968717086315156
0.281396484375,1.5260014623403548,-0.0014680017531645718,302.74,279,77.0,0.004355576136535433,0.053996764708679236,66,675840,0.0,152.50000000000023,0.0033208527484362093,6.7055225372314455e-09,15.968702805042266
0.2210205078125,1.5572349645197392,-0.001246299789090699,301.0,279,64.5,0.0053173781463478065,0.05064229124399507,67,686080,0.0,150.0,0.0034611906973538,-5.960464477539063e-09,15.968710410594941
0.244384765625,1.551227892935276,-0.0016844817087985574,306.08,279,82.75,0.008045654160923732,0.05545155227773181,68,696320,0.0,150.0,0.003041981986530118,-6.7055225372314455e-09,15.968717747926712
0.1775146484375,1.4934115424752235,-0.0010879565012146485,309.89,279,93.0,0.005422783203948711,0.05054974886155422,69,706560,0.0,175.0,0.002488678638022179,1.4528632164001465e-08,15.968716049194336
0.2299072265625,1.3428450256586075,-0.0016085550509160385,314.28,279,94.75,0.005683825778561413,0.050009219135676145,70,716800,0.0,175.0,0.0033305688734003524,-2.6077032089233397e-09,15.968717068433762
0.216552734375,1.2975136920809747,-0.0009548944050038699,310.59,279,79.75,0.006034949957910385,0.04738894808949718,71,727040,0.0,150.0,0.0031525557071290676,1.4901161193847657e-09,15.968717008829117
0.213623046875,1.3088922396302223,-0.0017499490211775992,319.97,280,89.25,0.007213292986534725,0.049084179983299434,72,737280,0.0,175.0,0.0027878391963014337,2.1979212760925294e-08,15.968717652559281
0.1989013671875,1.1849477976560592,-0.0019299198353110113,334.98,280,128.5,0.01027248901373241,0.05068650411875356,73,747520,25.0,227.5000000000002,0.0028259266601310174,-2.123415470123291e-08,15.96871787905693
0.1341796875,1.1482694946229457,-0.001587869506329298,346.14,280,153.75,0.01051836393198755,0.04327608182526406,74,757760,50.0,250.0,0.001853443786664144,0.0,15.968717855215072
0.0904541015625,1.0393197920173407,-0.0009544626213028095,360.71,280,184.25,0.013000164987897734,0.041797886567405795,75,768000,50.0,300.0,0.0014386007929431343,-4.470348358154297e-09,15.968717789649963
0.1044677734375,1.0314243864268064,-0.0007053170065773884,370.46,280,202.75,0.010375571545409912,0.03800612251101158,76,778240,100.0,277.5000000000002,0.0016921252494199734,-1.080334186553955e-08,15.968717300891877
0.071044921875,0.9766533739864827,-0.000621381481323624,375.9,280,200.75,0.01016756463504862,0.03784268776118592,77,788480,125.0,275.0,0.0011790131103055046,-1.825392246246338e-08,15.968717920780183
0.0912841796875,0.8461546558886767,-0.0009138734312728047,375.72,280,193.25,0.010356570137810195,0.032815590750380194,78,798720,125.0,275.0,0.002181434592382292,-1.0430812835693359e-08,15.968718045949936
0.0824951171875,0.8351445499807596,-0.0006720630684867501,370.39,281,175.25,0.009714603121938125,0.03026615211886925,79,808960,125.0,250.0,0.0016366700943123646,-3.3527612686157227e-09,15.968717688322068
0.0785888671875,0.9468652307987213,-0.000531667092218413,367.75,281,172.0,0.011439261597843142,0.034287997358203544,80,819200,125.0,250.0,0.001304949001747957,7.450580596923829e-10,15.968717724084854
0.1203369140625,1.055486536026001,-0.0007060001764330082,363.08,281,169.75,0.010266230397246546,0.036645429236590935,81,829440,125.0,250.0,0.00178596683144292,1.1175870895385742e-09,15.968717795610427
0.0798095703125,0.9228715531527996,-0.0007453247308149002,363.31,281,182.25,0.011642740982642863,0.03691320744915277,82,839680,125.0,250.0,0.0012571291511903836,-2.0861625671386717e-08,15.96871787905693
0.1337646484375,1.056104152277112,-0.0007784239860484377,373.81,281,181.0,0.009684566554642515,0.04193839823964693,83,849920,125.0,250.0,0.0026455685288055975,-7.078051567077636e-09,15.96871782541275
0.143359375,1.186332678794861,-0.000539583292993484,376.3,281,177.5,0.010140471195336431,0.050925560556143834,84,860160,125.0,250.0,0.0020914590930829037,-1.1175870895385742e-09,15.96871775984764
0.175537109375,1.319935106486082,-0.0007188146897533443,376.59,282,173.5,0.008935804844804806,0.05108498564272701,85,870400,100.0,250.0,0.0024994941621457657,0.0,15.968717730045318
0.21162109375,1.4371522404253483,-0.0005404275250839418,365.36,282,152.0,0.007103082602748145,0.05325206724197572,86,880640,50.0,227.5000000000002,0.0026912674594370854,7.82310962677002e-09,15.968716889619827
0.2208251953125,1.4278717130422591,-0.0009342279350676108,338.06,282,104.25,0.0034692361551222463,0.04725269313777887,87,890880,0.0,200.0,0.0029042116535322295,7.82310962677002e-09,15.968709683418274
0.35029296875,1.3651652395725251,-0.0013422520978565444,312.43,282,55.75,0.0018367810231500413,0.04554554079898213,88,901120,0.0,150.0,0.0049015222242417165,2.6077032089233397e-09,15.968542551994323
0.2517333984375,1.4483623206615448,-0.0009815609417273663,297.42,282,35.25,0.0031749819975374293,0.04715357976083597,89,911360,0.0,75.0,0.002838805473814432,-8.940696716308593e-09,15.968709754943848
0.293408203125,1.5453895643353461,-0.0013482581460266374,296.93,282,40.25,0.004123146334614347,0.045760764591125845,90,921600,0.0,77.50000000000021,0.0037037437768901783,3.7252902984619143e-10,15.968712568283081
0.1990234375,1.5880805283784867,-0.0008002828573808074,309.94,282,76.25,0.00794286375039519,0.05411654411041509,91,931840,0.0,177.50000000000023,0.002895264305550427,-5.587935447692871e-09,15.968717855215072
0.19306640625,1.580480495095253,-0.0009916893170156982,324.8,282,119.25,0.01080544280303002,0.05806049658570308,92,942080,0.0,252.50000000000023,0.0025081754538518906,-1.862645149230957e-09,15.968717831373215
0.1911376953125,1.4696952804923058,-0.0011399971899663797,337.8,283,157.5,0.011616044004040305,0.05462863191354074,93,952320,25.0,300.0,0.0026100470429241797,7.450580596923828e-09,15.96871789097786
0.178466796875,1.4754030957818032,-0.0014763332001166418,343.81,283,188.75,0.011850895642419345,0.05263896999098063,94,962560,50.0,377.5000000000002,0.002416508030410114,7.078051567077636e-09,15.968717950582505
0.14013671875,1.4735657662153243,-0.00047128308251558336,346.49,283,204.5,0.014328996211406774,0.05581004094507843,95,972800,50.0,350.0,0.0018688003990519064,4.470348358154297e-09,15.968717724084854
0.200927734375,1.4624187707901002,-0.0011422757641412317,351.07,283,227.5,0.011306956752741825,0.054232461601341805,96,983040,100.0,450.0,0.0025757386052646324,1.4901161193847657e-09,15.968717694282532
0.1023193359375,1.3085743330419064,-0.0006685840267891763,350.68,283,228.75,0.013139296785811893,0.04862301917071241,97,993280,75.0,450.0,0.001578957754725252,-1.2293457984924316e-08,15.968717873096466
0.1490966796875,1.3574306800961495,-0.0005130573896167334,349.09,283,219.5,0.01131093804651755,0.050494021275329336,98,1003520,75.0,450.0,0.0020814517091821473,-2.2351741790771484e-09,15.96871801018715
0.17392578125,1.4575459279119969,-0.0006761614597053267,352.02,284,199.75,0.01120652004974545,0.053370631946213866,99,1013760,75.0,302.5000000000002,0.002165343693292243,-1.0430812835693359e-08,15.96871782541275
0.169384765625,1.4817686162889003,-0.0010987783949531148,343.63,284,180.75,0.01222833428910235,0.05688762034774976,100,1024000,50.0,275.0,0.001980633469474924,1.1548399925231934e-08,15.968717724084854
0.18359375,1.4618916183710098,-0.00143752519870759,336.88,284,177.0,0.011955209562074742,0.054980317697598355,101,1034240,50.0,300.0,0.002267102307845903,1.1175870895385742e-08,15.968717777729035
0.215380859375,1.479988758265972,-0.001360781105904607,329.77,284,176.5,0.01130997648651828,0.057427934450207184,102,1044480,50.0,300.0,0.002775906664851391,-2.384185791015625e-08,15.968717819452285
0.15,1.487025623768568,-0.000914568701045937,333.41,284,198.0,0.012741718599500018,0.05529426304366493,103,1054720,50.0,327.5000000000002,0.0018706349990317505,7.078051567077636e-09,15.968717968463897
0.1237060546875,1.3983609609305858,-0.0009754223086929414,346.15,284,215.0,0.014497850809129886,0.049427801619901165,104,1064960,72.50000000000001,352.5000000000002,0.0018269861323005898,-1.1548399925231934e-08,15.968717789649963
0.1792724609375,1.4682982303202152,-0.0007406652919598855,349.0,284,221.5,0.010695983194818837,0.05438672620653569,105,1075200,50.0,412.5000000000011,0.002236435290205918,1.1548399925231934e-08,15.96871787905693
0.1669921875,1.4785489648580552,-0.001191284459491726,346.21,284,201.25,0.010840261944940721,0.05154957063486319,106,1085440,47.50000000000001,377.5000000000002,0.002116563838717411,3.725290298461914e-09,15.96871766448021
0.16943359375,1.4900619342923165,-0.0006044650257535977,337.78,284,186.0,0.011816541663210955,0.057082110552541074,107,1095680,25.0,375.0,0.0019537756828356123,-3.241002559661865e-08,15.968717843294144
0.1798095703125,1.5127572365105153,-0.0012030518701067194,340.96,285,199.25,0.0125636539181869,0.05629075804921411,108,1105920,25.0,352.5000000000002,0.0020725201452592044,-6.332993507385254e-09,15.968717789649963
0.224658203125,1.5085058748722076,-0.0010707021359849024,335.21,285,189.25,0.011059974818272167,0.05904384352057888,109,1116160,50.0,325.0,0.002522061524129171,-2.2724270820617674e-08,15.968717783689499
0.2150146484375,1.5204659730196,-0.0011795757214713375,344.92,285,203.5,0.012227558622544165,0.05972926112235934,110,1126400,72.50000000000001,325.0,0.0025809822964674824,2.3096799850463868e-08,15.968717855215072
0.162109375,1.5530930422246456,-0.0012126719266234431,340.94,285,201.5,0.012778347898711217,0.05575321516505606,111,1136640,50.0,377.5000000000002,0.0018874286447839949,-2.6077032089233397e-09,15.968717974424361
0.194775390625,1.541428055614233,-0.0010391538016847335,342.81,285,213.0,0.011008216896880186,0.05574165569605326,112,1146880,50.0,427.5000000000002,0.0024376708049430817,9.685754776000977e-09,15.968717885017394
0.1995849609375,1.5448257356882096,-0.0007117693123291247,340.18,285,211.5,0.00984483077772893,0.05501513219061581,113,1157120,25.0,452.50000000000017,0.002382835494131541,-2.2351741790771484e-09,15.96871793270111
0.1879150390625,1.5521605767309665,-0.0010364802816184237,332.19,285,189.5,0.009549722289739293,0.056788349337401754,114,1167360,25.0,427.5000000000002,0.0021873120436112004,5.587935447692871e-09,15.968717694282532
0.1768310546875,1.5577832467854023,-0.0007807242294802563,328.27,285,171.5,0.011114747600004193,0.05642788309760392,115,1177600,25.0,355.00000000000045,0.0020901444087598974,6.332993507385254e-09,15.968717789649963
0.2175537109375,1.5788622841238975,-0.0016658359651046339,327.24,285,168.0,0.011844741251843515,0.0607796065707526,116,1187840,25.0,300.0,0.002182623682028861,-1.9371509552001954e-08,15.968717914819717
0.18642578125,1.581225710362196,-0.0010351316646847407,335.57,285,191.0,0.01128098092158325,0.05556044223888853,117,1198080,50.0,352.5000000000002,0.002155882329225278,-5.215406417846679e-09,15.968717724084854
0.189306640625,1.5240829840302468,-0.0014468023313384038,345.08,285,220.0,0.013355169415081036,0.05865302998253278,118,1208320,50.0,425.0,0.0023199760415820946,-2.6822090148925782e-08,15.96871777176857
0.15849609375,1.455139936506748,-0.0007671034622035222,355.32,286,249.5,0.013390433316089911,0.051918762846853206,119,1218560,50.0,505.00000000000045,0.002037880152718685,6.7055225372314455e-09,15.968717962503433
0.1449951171875,1.419924096018076,-0.0013683818895515287,358.72,286,254.75,0.014833478372020181,0.05265162838004635,120,1228800,75.0,477.5000000000002,0.0018200436631190086,1.4528632164001465e-08,15.96871793270111
0.1712646484375,1.3746628940105439,-0.0014667406991065945,358.48,286,256.0,0.01276157847896684,0.052994847656538766,121,1239040,97.5,502.5000000000002,0.001963404842717864,-5.215406417846679e-09,15.968717807531357
0.1351806640625,1.4234240785241128,-0.0005586227227468044,355.5,286,254.25,0.012493753521994222,0.053594221557490586,122,1249280,72.50000000000001,550.0,0.0019056564077800432,-1.862645149230957e-09,15.968717849254608
0.206689453125,1.472104688733816,-0.0011682055426717852,346.42,286,224.5,0.00963080813353372,0.05109536905101458,123,1259520,50.0,527.5000000000002,0.002269384447242828,-9.685754776000977e-09,15.968717694282532
0.20029296875,1.466812439262867,-0.0014938943968445528,338.15,286,198.0,0.012219770927913487,0.0586179115411643,124,1269760,50.0,427.5000000000002,0.0023433899124484015,-7.82310962677002e-09,15.96871782541275
0.1824951171875,1.4961204335093499,-0.001386402335992898,332.87,286,171.25,0.010790555315179518,0.05222372674297358,125,1280000,25.0,300.0,0.0024729733816116093,-9.685754776000977e-09,15.968717724084854
0.1810302734375,1.5236286729574204,-0.0011358938783814665,334.81,286,180.25,0.013809782984026242,0.05929374547389503,126,1290240,50.0,300.0,0.0018748666393548774,-3.7252902984619143e-10,15.968717581033706
0.1892578125,1.5128021739423274,-0.0011696305926307104,336.23,286,195.5,0.012722421021317131,0.05791969006822054,127,1300480,50.0,302.5000000000002,0.0022297852475276158,-4.8428773880004884e-09,15.968717873096466
0.237890625,1.534569288790226,-0.0018105910974554717,342.52,286,205.75,0.009996531389697338,0.05797435656280916,128,1310720,50.0,350.0,0.002533351325365629,-1.080334186553955e-08,15.968717783689499
0.1709228515625,1.4950111836194993,-0.001045207646166091,334.85,286,186.0,0.010061746116844007,0.05331711879249133,129,1320960,25.0,355.00000000000045,0.0019478882019370758,-1.862645149230957e-09,15.968717801570893
0.1281494140625,1.5064979478716851,-0.0009348763946036342,331.9,286,177.75,0.013389449151873123,0.05722167077511699,130,1331200,25.0,327.5000000000002,0.0017363643044063792,-7.450580596923829e-10,15.968717938661575
0.168603515625,1.52602596655488,-0.0007140650515793823,333.78,286,195.5,0.013573367171920836,0.05774384055837404,131,1341440,25.0,450.0,0.0019083341276768806,5.587935447692871e-09,15.968717843294144
0.1736572265625,1.5487160600721837,-0.0016146256704814733,349.62,286,235.75,0.01483426482664072,0.05930319302684857,132,1351680,75.0,500.0,0.0021257455499608113,3.01748514175415e-08,15.968717885017394
0.1655029296875,1.517977600544691,-0.0011114159657154231,351.48,286,253.5,0.01581830125360284,0.05763883191482597,133,1361920,125.0,427.5000000000002,0.0019724026626136036,3.7252902984619143e-10,15.96871783733368
0.1802978515625,1.526835808902979,-0.0012033202536258613,350.7,286,244.75,0.015175507584353909,0.059613302125359056,134,1372160,125.0,375.0,0.0019835847973752154,7.450580596923829e-10,15.968717753887177
0.1488525390625,1.4826090715825557,-0.0007829799309547525,348.71,286,256.25,0.01704709410551004,0.05931510379513194,135,1382400,147.5,377.5000000000002,0.0019378717890219832,3.7252902984619143e-10,15.968717843294144
0.145751953125,1.4103631682693958,-0.001277441000274848,350.24,286,276.75,0.017778455023653807,0.05655845335146037,136,1392640,147.5,402.5000000000002,0.0018408335225217343,9.685754776000977e-09,15.968717843294144
0.126953125,1.3009619407355786,-0.0009910083332215435,352.13,286,292.0,0.017552651232108474,0.05484950541604611,137,1402880,150.0,402.5000000000002,0.0014431506502731394,-1.0430812835693359e-08,15.968717968463897
