advantage_norm,epoch_idx,frames,P01:episode_rewards,approx_kl_divergence,value_loss,explained_variance,PMM:episode_rewards,episode_length,policy_entropy,P09:episode_rewards,grad_norm,clip_fraction,policy_loss,fps
15.968717950582505,16,163840,150.0,0.0034000473840023913,0.014591729501262307,8.195638656616212e-09,294.0,345.86,1.585302473604679,530.0000000000005,0.053460186643573625,0.223291015625,-0.001508135430412949,475
15.968717861175538,17,174080,147.5,0.0025940423599706717,0.015303158407914453,2.6077032089233397e-09,282.5,347.82,1.5859061069786549,477.5000000000002,0.053871439505496645,0.171435546875,-0.0009103891978156752,474
15.96871770620346,18,184320,125.0,0.002360618525540303,0.01329591467656428,-9.685754776000977e-09,291.0,350.36,1.5698258772492408,575.0,0.05290921315578817,0.163232421875,-0.0011890540848980891,474
15.968717700242996,19,194560,75.0,0.002499505035268612,0.011050461635386455,-9.685754776000977e-09,264.75,352.05,1.5286209389567376,502.5000000000002,0.05292441643745223,0.153271484375,-0.0013714187691221014,474
15.968717801570893,20,204800,50.0,0.003182531336756256,0.010641621201648377,-5.960464477539063e-09,238.75,346.19,1.5642677068710327,500.0,0.052287044942413395,0.2106689453125,-0.0015191018395853463,474
15.968717843294144,21,215040,50.0,0.002777357574177586,0.01250525966315763,-5.215406417846679e-09,198.25,340.7,1.5500134743750096,325.0,0.0509361417955491,0.196630859375,-0.0017224553870619276,473
15.968717956542969,22,225280,50.0,0.0033275430581625187,0.009849233159184224,-8.940696716308593e-09,192.25,335.86,1.6078647136688233,325.0,0.05300990014340253,0.23837890625,-0.0016934663624851964,472
15.968717604875565,23,235520,25.0,0.0035622061391563874,0.009548314756102627,7.450580596923829e-10,176.0,337.06,1.6406242795288564,300.0,0.05301209432328459,0.227734375,-0.0014349246925121407,472
15.968717408180236,24,245760,25.0,0.004425303491302657,0.00886248903498199,-3.7252902984619143e-10,157.25,330.93,1.686193484812975,300.0,0.050142785324739335,0.3167236328125,-0.0018084369199641514,471
15.968717867136002,25,256000,25.0,0.002906850820602358,0.009209985680172394,2.9802322387695314e-09,172.5,332.57,1.7198097378015518,380.00000000000045,0.053239478448700105,0.2260498046875,-0.001145091086436878,471
15.968717414140702,26,266240,25.0,0.0038741818095616052,0.007818916061478377,1.1175870895385742e-08,157.25,326.33,1.682393655180931,427.5000000000002,0.05080085477439644,0.2683349609375,-0.0014540749674779364,471
15.968717783689499,27,276480,0.0,0.0030852199014134384,0.008425552927292301,1.4901161193847657e-09,161.25,329.92,1.7534070126712322,450.0,0.054414245816965356,0.2360595703125,-0.0013016015538596549,471
15.968717741966248,28,286720,0.0,0.0034678280308526157,0.008455849926758675,6.7055225372314455e-09,144.5,326.43,1.7759069748222829,325.0,0.05541581118678294,0.2701171875,-0.0018211418777354994,471
15.96871726512909,29,296960,25.0,0.0034409100249604306,0.008314430887025992,-1.0058283805847169e-08,151.25,327.56,1.7574467308819295,325.0,0.0542798625262068,0.2714599609375,-0.0015787092881510035,471
15.968710494041442,30,307200,25.0,0.0033896231031008027,0.008229606461722484,6.7055225372314455e-09,156.0,326.45,1.7358010582625867,400.0,0.0543863054793185,0.23349609375,-0.0009428546298295259,470
15.968717449903489,31,317440,25.0,0.003222944424339147,0.009066971853189897,-1.6763806343078613e-08,163.5,329.73,1.7225591145455836,402.5000000000002,0.05592231988286463,0.24033203125,-0.0013038754528679418,469
15.968717628717423,32,327680,22.500000000000007,0.004345539122516584,0.007866795581867337,-1.9744038581848144e-08,159.75,330.78,1.7204756759107114,427.5000000000002,0.054275291986761086,0.31484375,-0.0026197709623374974,468
15.968717056512833,33,337920,25.0,0.003557505937249061,0.006815960517758413,5.215406417846679e-09,156.5,329.44,1.6312002778053283,380.00000000000045,0.050100383385646916,0.2843994140625,-0.0016371995203371625,468
15.968713676929474,34,348160,0.0,0.002958580950621581,0.005940888699410607,4.470348358154297e-09,119.5,317.02,1.6221570067107678,252.50000000000023,0.04840527902041929,0.221923828125,-0.0009975171655241867,468
15.968717312812805,35,358400,0.0,0.0036840792603697993,0.007104507702592855,-8.568167686462402e-09,109.75,310.79,1.5138618431985378,250.0,0.04712746077584138,0.26689453125,-0.0021524977848457636,468
15.968691712617874,36,368640,0.0,0.0035948820111570967,0.004849929604018399,-7.450580596923829e-10,90.0,305.36,1.4743672855198384,180.00000000000045,0.04362472739694233,0.238427734375,-0.0013202094327425585,469
15.968708956241608,37,378880,0.0,0.0035599411796795265,0.004832202401334485,7.450580596923828e-09,79.0,301.36,1.6048327341675759,152.50000000000023,0.04565785141830985,0.240087890625,-0.0007174987767939456,469
15.968717652559281,38,389120,0.0,0.003363374065489211,0.008251524436855107,-9.685754776000977e-09,87.75,302.1,1.6945048250257968,202.50000000000023,0.05240922800729435,0.2499267578125,-0.00117595999254263,469
15.968717569112778,39,399360,0.0,0.002747271859760758,0.008679191610008274,-1.3783574104309083e-08,120.25,311.94,1.7098135665059089,275.0,0.05152423990897824,0.2221435546875,-0.0010140741786017315,469
15.968717122077942,40,409600,22.500000000000007,0.003845403781565437,0.009066913871447469,8.940696716308593e-09,141.5,326.38,1.739489993453026,277.5000000000002,0.05266901733976326,0.27314453125,-0.0016787597131042275,469
15.968717902898788,41,419840,25.0,0.0028060237020895327,0.012951879196043592,0.0,179.25,337.77,1.7070148438215256,325.0,0.056768529242530605,0.207275390625,-0.0009895292794681154,469
15.96871770620346,42,430080,25.0,0.00275384579412048,0.012787006917642429,4.097819328308106e-09,223.5,343.09,1.6912384696304799,527.5000000000002,0.05597477306465445,0.1936279296875,-0.001426764321513474,469
15.968717861175538,43,440320,75.0,0.0024873307559801104,0.01438356179278344,-8.940696716308593e-09,258.5,349.81,1.6787563778460026,552.5000000000002,0.057090411306596554,0.200048828125,-0.0013015392458328278,468
15.968717575073242,44,450560,50.0,0.0030484817743058556,0.00856903469655208,2.3096799850463868e-08,239.0,342.71,1.7006796680390834,527.5000000000002,0.054272950438763866,0.2351318359375,-0.0011113162578112678,468
15.968717974424361,45,460800,50.0,0.0023046062215939856,0.011433274466253352,-5.587935447692871e-09,211.5,341.35,1.7137070797383784,380.00000000000045,0.05304387523293819,0.1642333984375,-0.0008702294442628044,469
15.968717730045318,46,471040,47.50000000000001,0.00282193317839301,0.01373637224023696,-1.0430812835693359e-08,206.75,340.38,1.6924793221056462,330.0000000000004,0.06098055111170738,0.2382080078125,-0.001999165094093769,470
15.968717849254608,47,481280,72.50000000000001,0.0026923929319764284,0.013339685257233214,2.2351741790771484e-09,236.75,353.55,1.661737709492445,380.00000000000045,0.053727016209196995,0.2072998046875,-0.0010332431691495003,470
15.968717652559281,48,491520,125.0,0.0026201393881592596,0.014509141988855844,-9.685754776000977e-09,260.25,360.15,1.6763005241751672,412.5000000000011,0.055463601744473526,0.197119140625,-0.0012778156680724351,469
15.968717694282532,49,501760,97.5,0.0026799959104437223,0.01111586783263192,-1.2665987014770507e-08,247.5,352.63,1.7075630895793439,375.0,0.0535496486723271,0.2040283203125,-0.0013166948392608901,468
15.968717801570893,50,512000,100.0,0.0022645251516451026,0.01463677741412539,-1.862645149230957e-09,236.25,349.18,1.647948943078518,375.0,0.05526162081666697,0.181982421875,-0.001492774825601373,468
15.968717849254608,51,522240,100.0,0.0024928891770059636,0.016360180245828814,-1.4528632164001465e-08,256.5,348.13,1.6294492200016975,400.0,0.05708112617000756,0.1820556640625,-0.0012398850769386627,467
15.96871783733368,52,532480,125.0,0.002753557107905635,0.014512908444157802,-2.0861625671386717e-08,260.25,346.4,1.5426411181688309,350.0,0.05431444383622799,0.200439453125,-0.001719413951286697,466
15.96871775984764,53,542720,125.0,0.002363605915539324,0.013312064613273833,-1.564621925354004e-08,268.5,346.73,1.5336354598402977,400.0,0.05457920014491655,0.18037109375,-0.0021025903512054355,466
15.96871713399887,54,552960,100.0,0.0027092369415242954,0.011086948581859702,1.2293457984924316e-08,237.0,343.14,1.5521209761500359,352.5000000000002,0.05498782636345952,0.1959228515625,-0.0013739463123783936,466
15.968717873096466,55,563200,50.0,0.0032681981930693382,0.011222979898411723,-1.0058283805847169e-08,206.25,336.69,1.5390102170407771,327.5000000000002,0.05816229926326476,0.254443359375,-0.0014670684166048886,466
15.968717819452285,56,573440,50.0,0.0025651375366919638,0.010988705446106906,-1.4901161193847657e-09,188.25,336.02,1.5615302048623563,302.5000000000002,0.05172847379304958,0.21259765625,-0.0018080635156366043,465
15.968717980384827,57,583680,50.0,0.0023243251634767147,0.014916465198621155,5.215406417846679e-09,205.75,335.15,1.489061101526022,325.0,0.05506279649575117,0.1782470703125,-0.001837802297086455,465
15.968717867136002,58,593920,75.0,0.0027939467226133275,0.012512266589328646,-3.166496753692627e-08,213.25,337.61,1.4571901127696036,325.0,0.05227460449611123,0.1890380859375,-0.0012402063108311267,465
15.96871758699417,59,604160,122.5,0.0026708842039710134,0.012825482047628612,-5.215406417846679e-09,226.0,338.14,1.5014806061983108,325.0,0.045504935319218745,0.1549560546875,-0.0010392006563051837,465
15.968717938661575,60,614400,97.5,0.002738907097932497,0.010899659540882567,-1.4901161193847657e-09,204.5,338.12,1.5352001383900642,300.0,0.050769679296156875,0.20048828125,-0.0011710365302860736,465
15.968717885017394,61,624640,72.50000000000001,0.0026093937645782716,0.01241690194401599,-4.097819328308106e-09,202.75,333.23,1.6125442139804362,300.0,0.050248214127015425,0.1930419921875,-0.0013895185074943583,465
15.968717765808105,62,634880,50.0,0.002901430399285232,0.012982388614909723,-4.470348358154297e-09,211.0,342.04,1.602173986285925,302.5000000000002,0.056887483748413126,0.238134765625,-0.0015412243999890051,465
15.968717902898788,63,645120,72.50000000000001,0.002485374619061531,0.015503279026597738,-5.960464477539063e-09,230.75,345.64,1.584898241609335,377.5000000000002,0.05408334002182745,0.1821533203125,-0.0016950145869486732,465
15.968717843294144,64,655360,122.5,0.0025605543059782575,0.01536306765046902,-1.825392246246338e-08,269.0,356.96,1.6501540668308734,410.00000000000085,0.056138992459215865,0.20732421875,-0.0014572112981113606,464
15.968717986345291,65,665600,125.0,0.0025948463287136293,0.013832971913507209,-8.568167686462402e-09,265.0,349.12,1.6820673532783985,400.0,0.05729345990041973,0.192431640625,-0.0011818198214314179,461
15.968717849254608,66,675840,125.0,0.0028855351883976255,0.014025943975138944,-5.960464477539063e-09,263.5,343.8,1.6783284105360508,400.0,0.05939422589882911,0.2195556640625,-0.0013328504479432012,460
15.96871783733368,67,686080,125.0,0.00208623783761368,0.014429569240019192,-1.30385160446167e-08,249.0,342.65,1.594077691435814,375.0,0.05440900529512853,0.16943359375,-0.0013473945102305152,460
15.968717956542969,68,696320,125.0,0.002207924813490081,0.014662015573412646,7.078051567077636e-09,280.5,348.8,1.5678474716842175,552.5000000000002,0.05072961858016719,0.16484375,-0.0014568592167051974,459
15.968717956542969,69,706560,150.0,0.0024448887989365177,0.015916658408241347,-6.7055225372314455e-09,297.75,349.9,1.5959555208683014,550.0,0.05706285164524072,0.1953125,-0.0012946142651344417,459
15.968718045949936,70,716800,150.0,0.002015989005803931,0.016304630658123643,8.568167686462402e-09,305.25,353.68,1.6129580289125443,527.5000000000002,0.05512925188420994,0.16259765625,-0.0008383112086448819,459
15.968717795610427,71,727040,150.0,0.0025481673010702365,0.015185795636898546,7.82310962677002e-09,298.0,351.16,1.5922361575067043,502.5000000000002,0.05540896834893877,0.1880126953125,-0.0013882787334296154,458
15.96871783733368,72,737280,150.0,0.0021301249658449706,0.015380366875615437,9.685754776000977e-09,299.0,353.87,1.5493831992149354,502.5000000000002,0.053417525210059734,0.1501953125,-0.0010347844494390302,456
15.968717855215072,73,747520,150.0,0.002066501974843504,0.015434253489365802,3.7252902984619143e-10,284.0,350.26,1.49637039527297,477.5000000000002,0.05023618780195627,0.1472412109375,-0.0008271232811239316,453
15.96871789097786,74,757760,150.0,0.002356100360708524,0.015349931066157296,2.6077032089233397e-09,283.0,349.09,1.5405474610626697,475.0,0.05581085536289918,0.1906494140625,-0.0010773387177323457,451
15.968718028068542,75,768000,150.0,0.002491423553323102,0.013889295858098194,-1.9371509552001954e-08,274.0,350.86,1.586826216429472,427.5000000000002,0.05413892069454087,0.193701171875,-0.0012966309826879297,450
15.968717908859253,76,778240,150.0,0.0023758272972258963,0.016137835741392336,-1.862645149230957e-09,274.5,355.75,1.5807705990970136,402.5000000000002,0.052947972139725574,0.1645751953125,-0.0008332148197951028,449
15.968717849254608,77,788480,150.0,0.0020840591955874287,0.016433713110745884,6.332993507385254e-09,276.75,349.48,1.5065171122550964,400.0,0.05363868632196298,0.1462158203125,-0.0010096568057633704,447
15.968717819452285,78,798720,150.0,0.0022315354912166184,0.016793866394436918,5.215406417846679e-09,270.25,341.53,1.5423917084932328,375.0,0.0549839262826618,0.1868408203125,-0.0014120107338385425,444
15.968717652559281,79,808960,147.5,0.002282033547322726,0.016179542857571505,1.899898052215576e-08,276.5,337.46,1.6028608180582524,375.0,0.05532084637267467,0.1843017578125,-0.00116428541005007,439
15.96871787905693,80,819200,125.0,0.0025973344641727182,0.015069554645742755,1.862645149230957e-09,284.25,341.51,1.618585328757763,402.5000000000002,0.054228357959188844,0.20810546875,-0.0014388464700459736,435
15.968717730045318,81,829440,147.5,0.00238011771557467,0.013645697808533442,2.3469328880310058e-08,289.25,350.45,1.6699961192905903,532.5000000000007,0.05700100567067941,0.1814453125,-0.000833472052909201,430
15.968717801570893,82,839680,125.0,0.00264590662146702,0.012697354117699433,-9.685754776000977e-09,258.25,346.24,1.6521995902061462,427.5000000000002,0.05638987048436265,0.2267822265625,-0.0017576977093995082,426
15.968717944622039,83,849920,125.0,0.0020433376927257996,0.015552981826476752,7.450580596923828e-09,259.25,345.44,1.634111624211073,450.0,0.05707073723294309,0.170068359375,-0.001132780723128235,422
15.968717628717423,84,860160,125.0,0.0025046255568099696,0.013614914723439142,-6.332993507385254e-09,248.5,344.99,1.6476769506931306,427.5000000000002,0.054394647305571774,0.1972412109375,-0.0013651073149958393,419
15.968717688322068,85,870400,125.0,0.0021255338690707505,0.01466585770540405,8.568167686462402e-09,258.5,346.87,1.582548651844263,427.5000000000002,0.0553880012508148,0.17900390625,-0.0012867697165347635,415
15.968717861175538,86,880640,125.0,0.002420486418930068,0.013985060965933372,-1.4528632164001465e-08,248.5,346.4,1.5761267773807048,400.0,0.05498850159119152,0.184375,-0.0011590945156058296,412
15.968717849254608,87,890880,125.0,0.0025931192678257274,0.015444377722451464,7.450580596923829e-10,250.0,343.97,1.529686078429222,352.5000000000002,0.05577691257345975,0.201220703125,-0.0018292284719791496,409
15.968718004226684,88,901120,125.0,0.0021813412791345855,0.015525534632615745,-7.82310962677002e-09,256.5,345.01,1.5898145832121373,375.0,0.05422187168345875,0.1811279296875,-0.0009465378345339559,406
15.968717747926712,89,911360,125.0,0.0024496252550193277,0.01524559092358686,2.2724270820617674e-08,263.75,346.45,1.6718864768743515,377.5000000000002,0.05583065015377302,0.1814208984375,-0.0008113030373351649,403
15.968717956542969,90,921600,122.5,0.002675654581491926,0.012256248454286833,-2.9802322387695314e-09,272.75,351.15,1.6866020873188972,575.0,0.0584024691870609,0.224365234375,-0.001837181843802682,400
15.968715900182724,91,931840,75.0,0.003018032859336017,0.011131366093195538,1.1920928955078126e-08,271.5,355.11,1.705457293987274,575.0,0.05619756082664349,0.22734375,-0.0007858149663661606,397
15.968717670440673,92,942080,25.0,0.0034255012006497053,0.008107760988787049,-1.5273690223693846e-08,230.0,346.0,1.6980469197034835,530.0000000000005,0.05202163166490144,0.2872314453125,-0.0020579358606482856,395
15.96870796084404,93,952320,0.0,0.003784324874982303,0.004687940124246381,-2.384185791015625e-08,157.0,325.2,1.65952530503273,432.5000000000006,0.04517408779579908,0.26142578125,-0.0009635092705138959,393
15.968612343072891,94,962560,0.0,0.0035516873021947505,0.0038109241651625323,1.4901161193847657e-09,91.25,307.84,1.6475928001105786,252.50000000000023,0.04516071749579237,0.257080078125,-0.0008866634099831572,391
15.968701004981995,95,972800,0.0,0.003868556468387396,0.0035984891806762676,1.3411045074462891e-08,62.0,298.75,1.6266619473695756,125.0,0.044406263820611525,0.2914306640625,-0.0012491875091654946,389
15.968715184926987,96,983040,0.0,0.0032220407066574806,0.0044943378525431395,-8.195638656616212e-09,54.75,297.32,1.6946317918598652,100.0,0.048302019290758336,0.2537841796875,-0.0009475175676925574,386
15.96871497631073,97,993280,0.0,0.0042651336382277805,0.005460152145701613,-1.4901161193847657e-09,57.75,295.73,1.7352594017982483,102.50000000000021,0.04988344847763162,0.3431640625,-0.001076106979235192,384
15.968710827827454,98,1003520,0.0,0.0033863891254895862,0.0050379563631892665,5.960464477539063e-09,70.75,300.7,1.7554063588380813,150.0,0.047474734994778896,0.289892578125,-0.0013689469498785912,382
15.968717908859253,99,1013760,0.0,0.0031448998366784054,0.0073408851818385305,-2.0116567611694337e-08,83.5,304.52,1.7389239527285099,175.0,0.05002459194033767,0.2720458984375,-0.0014577856094547315,380
15.968713492155075,100,1024000,0.0,0.003225353852064927,0.005238350116275115,1.1175870895385742e-09,85.5,305.24,1.7382282689213753,175.0,0.05125221884141805,0.290478515625,-0.001562456344254315,378
15.968711227178574,101,1034240,0.0,0.004243248895537022,0.00585689142052388,-8.940696716308593e-09,91.0,306.07,1.7061923503875733,175.0,0.05060108377299377,0.296875,-0.001219456906983396,377
15.96871777176857,102,1044480,0.0,0.0034191046205478415,0.008493126012399443,2.9802322387695314e-09,101.5,311.56,1.7334033966064453,227.5000000000002,0.053249457701010895,0.2692626953125,-0.0008370926347197382,375
15.968716275691985,103,1054720,0.0,0.0030150256524166252,0.007513048458963567,-1.7508864402770997e-08,128.0,322.58,1.6845037281513213,300.0,0.052171412721856346,0.2114501953125,-0.0008427636683336459,374
15.968717139959335,104,1064960,0.0,0.003645006309255905,0.006366649735844021,-7.078051567077636e-09,129.25,324.22,1.6356505043804646,277.5000000000002,0.05263068755028273,0.2863525390625,-0.0015302802923542913,372
15.968717801570893,105,1075200,0.0,0.002927191145795405,0.007987334485005704,7.450580596923829e-10,126.0,322.37,1.6411802120506764,255.00000000000043,0.05201066379560744,0.2361572265625,-0.0006851580932561774,370
15.96871750354767,106,1085440,0.0,0.0028011518828407133,0.006902846128855345,-8.568167686462402e-09,112.75,319.28,1.6533982321619987,250.0,0.051039741151942264,0.268310546875,-0.0012475069721403997,368
15.968717581033706,107,1095680,0.0,0.004092080298397605,0.006452806622382923,7.450580596923828e-09,109.75,318.81,1.6973290733993054,227.5000000000002,0.0506577213863727,0.32763671875,-0.0020139139625825917,367
15.968717533349992,108,1105920,0.0,0.0034000738007307517,0.006282370571989304,1.1548399925231934e-08,97.0,315.05,1.6989947982132434,202.50000000000023,0.051564990732341366,0.259619140625,-0.0010530399646086152,365
15.968697428703308,109,1116160,0.0,0.0033860091706742423,0.005389489367779987,-4.097819328308106e-09,97.0,310.36,1.6770406506955624,200.0,0.047943005173566464,0.25556640625,-0.0008780166277574608,364
15.968717223405838,110,1126400,0.0,0.004122230150312589,0.0064242018385357366,8.195638656616212e-09,98.0,311.51,1.7087533637881278,200.0,0.04888863330526906,0.3070556640625,-0.0014573892185580917,363
15.968717414140702,111,1136640,0.0,0.002959702960197319,0.006924947837251239,1.30385160446167e-08,115.75,314.99,1.7321578681468963,227.5000000000002,0.052399464658915616,0.2542724609375,-0.0009551778752211248,361
15.968717479705811,112,1146880,0.0,0.0032412505256615987,0.00914742000586557,-2.3096799850463868e-08,121.75,317.04,1.692212589085102,250.0,0.053832877991018824,0.2414794921875,-0.001333907705702586,359
15.968717783689499,113,1157120,25.0,0.003509628720416913,0.009169147465308924,-4.097819328308106e-09,147.25,319.83,1.7198671281337738,327.5000000000002,0.05445033707411122,0.2984619140625,-0.0016321391136443707,358
15.968717902898788,114,1167360,25.0,0.00264785380899184,0.00871223694375658,1.4901161193847657e-09,162.0,324.63,1.7175962939858436,355.00000000000045,0.05311484765733245,0.2513671875,-0.0011786413015215658,356
15.968717646598815,115,1177600,47.50000000000001,0.002392422441027975,0.01076536921573279,1.2665987014770507e-08,177.0,326.95,1.7361916221678257,402.5000000000002,0.05472624466236507,0.2168212890625,-0.001284063131242874,355
15.968717592954636,116,1187840,50.0,0.0028803060143673064,0.01126971128742298,7.450580596923829e-10,187.75,333.65,1.7520157404243946,402.5000000000002,0.057131831557481715,0.2524169921875,-0.0011827154150523711,354
15.968717861175538,117,1198080,50.0,0.003116582815118818,0.01046197086088796,-1.3411045074462891e-08,200.25,342.75,1.7550699055194854,410.00000000000085,0.056913037290070786,0.2926513671875,-0.0018147726164897903,353
15.968717557191848,118,1208320,50.0,0.002393248373874712,0.00970738450268982,-1.862645149230957e-08,202.25,344.24,1.7158024594187737,477.5000000000002,0.054432528182961584,0.214013671875,-0.0011813565990451025,351
15.968717658519745,119,1218560,50.0,0.002653209984447358,0.009696347757562762,6.332993507385254e-09,185.0,337.76,1.7285362660884858,385.00000000000085,0.05348058601244856,0.217529296875,-0.0010369541872933042,350
15.96871775984764,120,1228800,25.0,0.0035044719694724336,0.008786106345723965,1.4901161193847657e-09,173.75,342.75,1.7478400714695455,377.5000000000002,0.05393714926791077,0.3041259765625,-0.001302892677631462,349
15.968717277050018,121,1239040,25.0,0.0038064062300918523,0.008506994310391747,-1.5273690223693846e-08,170.75,341.8,1.772811447829008,407.5000000000006,0.05565565387512152,0.3092041015625,-0.0014223990707250777,348
15.968714362382888,122,1249280,25.0,0.0036825219391630527,0.005514583735281775,4.8428773880004884e-09,164.5,338.83,1.7096011139452458,500.0,0.04907411881215212,0.318994140625,-0.0018118508669431321,347
15.968695598840714,123,1259520,0.0,0.0030384163575490676,0.00583628159794305,-1.601874828338623e-08,133.75,321.78,1.6893881626427174,402.5000000000002,0.0494834360407674,0.281591796875,-0.0012378190716844984,346
15.968716716766357,124,1269760,0.0,0.00338067420562993,0.0062825972027667374,-3.4645199775695803e-08,108.25,313.24,1.715909968316555,200.0,0.05111310732311651,0.3028076171875,-0.0015912528273474892,345
15.968716734647751,125,1280000,0.0,0.003800554835470393,0.005649335433759006,-2.6077032089233397e-09,103.0,311.55,1.7461960792541504,200.0,0.04769939319841705,0.3048828125,-0.0011645895297988317,344
15.96871746778488,126,1290240,0.0,0.003077631145970372,0.009153177117786982,-7.450580596923829e-10,112.0,316.4,1.7662345178425312,250.0,0.05351884705622682,0.2650634765625,-0.0014904146766639315,343
15.968717992305756,127,1300480,0.0,0.002685495625814838,0.00970810335365968,-1.080334186553955e-08,155.75,328.77,1.7622717596590518,402.5000000000002,0.05474406991853999,0.2287841796875,-0.0013045449071796612,342
15.968717741966248,128,1310720,25.0,0.002945009407233101,0.008946726606700395,1.4901161193847657e-09,165.75,331.68,1.736706157028675,350.0,0.057530741307410115,0.2758056640625,-0.001707863806586829,341
15.968717575073242,129,1320960,50.0,0.0028251764978222127,0.008637494392132794,-2.3096799850463868e-08,175.75,335.38,1.7196427136659622,427.5000000000002,0.05204661118651479,0.2538330078125,-0.0017769531386875315,340
15.968717885017394,130,1331200,50.0,0.003308593422798367,0.009698499892328983,-1.1175870895385742e-09,162.75,332.1,1.7266389809548854,305.00000000000045,0.05455866183415735,0.268115234375,-0.0016586620222369675,339
15.968717676401138,131,1341440,50.0,0.002983658296898284,0.009194324400596088,-2.2351741790771484e-09,160.25,336.09,1.7727513760328293,300.0,0.05628318859116924,0.26767578125,-0.0013565721157647204,338
15.968712288141251,132,1351680,50.0,0.0024090735649224372,0.008327772435347925,-1.2293457984924316e-08,168.0,336.46,1.781950904428959,307.5000000000006,0.053992257771862874,0.2417236328125,-0.0015596861812809948,338
15.968717914819717,133,1361920,25.0,0.002822784317868354,0.007668759247826529,-1.3411045074462891e-08,163.25,331.92,1.7578058049082756,380.00000000000045,0.05377062170443743,0.2565673828125,-0.0014891689133946784,337
15.968715697526932,134,1372160,25.0,0.003501103435382902,0.007688421181882177,1.4901161193847657e-09,145.25,323.47,1.7524584122002125,307.5000000000006,0.052272003840121165,0.2809326171875,-0.0012408343738570693,336
15.968717944622039,135,1382400,25.0,0.002805705396781377,0.010674546926748008,1.0430812835693359e-08,145.25,326.85,1.6966569371521474,277.5000000000002,0.058976265900217074,0.2592041015625,-0.000996698016024311,335
15.968718123435973,136,1392640,25.0,0.0025298289233887774,0.011278320359997452,5.587935447692871e-09,168.75,336.97,1.6715021163225174,300.0,0.056322228533642306,0.2398681640625,-0.0009917553972627502,334
15.968717592954636,137,1402880,75.0,0.0021073873082173124,0.01183056941081304,-1.4901161193847657e-09,199.75,344.27,1.6264714621007443,327.5000000000002,0.05436763064125005,0.1830810546875,-0.0010681990584998856,333
