policy_entropy,policy_loss,policy_gradient_bias_correction,frames,PMM:episode_rewards,explained_variance,P09:episode_rewards,model_prob_std,epoch_idx,episode_length,advantage_norm,avg_q_selected,q_loss,avg_q_retraced,rollout_prob_std,policy_gradient_loss,grad_norm,P01:episode_rewards,fps
2.1971299091974896,7.986030953096209e-06,0.0,79200,0.0,-35.277028703689574,0.0,0.0013992224941224171,11,3324.5,0.01108589330688119,-0.00037245657528425606,2.4954565352193943e-06,-0.0003782314332056558,0.0013992224926672255,7.986030953096209e-06,0.0006741786825634193,0.0,346
2.197209445635478,3.2807485951025227e-06,0.0,86400,0.0,-34.0143141746521,0.0,0.0004326794543885626,12,3324.1666666666665,0.003064634030063947,-0.0003707424407669654,5.344690104417775e-07,-0.0003634725862260287,0.0004326794582690733,3.2807485951025227e-06,0.0002252988242996306,0.0,354
2.197196936607361,3.352131782937325e-06,0.0,93600,0.0,-42.11402943929036,0.0,0.0006061823311029002,13,3324.1666666666665,0.002840429249530037,-6.826603409232727e-05,1.309049378050986e-06,-9.029091424205641e-05,0.0006061823039393251,3.352131782937325e-06,0.0005410346100593968,0.0,361
2.1972147623697915,4.690891015949698e-06,0.0,100800,0.0,-73.81520130634308,0.0,0.00035385903417288017,14,3324.1666666666665,0.0031073176651261747,-0.00027413544976298,7.259971691079652e-07,-0.00027307239094322237,0.0003538590380533909,4.690891015949698e-06,0.00023230163814127983,0.0,368
2.1971702257792156,7.475634898431357e-06,0.0,108000,0.0,-17.292118008931478,0.0,0.0011171823192853481,15,3324.1666666666665,0.008856449520681053,-0.00033172799836999424,1.538424267503539e-06,-0.0003142954034653182,0.001117182353239817,7.475634898431357e-06,0.0004803426944213776,0.0,375
2.197211662928263,6.160267431217411e-06,0.0,115200,0.0,-50.09560489654541,0.0,0.0003687671705847606,16,3324.1666666666665,0.002872852416476235,-0.0003043050819542259,3.7346851371466984e-07,-0.0002989891678832161,0.00036876716427893067,6.160267431217411e-06,0.00017446517171909817,0.0,381
2.197179748463252,7.98381515091546e-06,0.0,122400,0.0,-13.194304939375986,0.0,0.0009802036104167835,17,3324.4166666666665,0.00801830876710555,-0.00034745225406389914,1.263979764106167e-06,-0.00033452544275918165,0.0017438000697028845,7.98381515091546e-06,0.0003939654431162368,0.0,384
2.197212287528174,8.11094735759693e-06,0.0,129600,0.0,-29.36025012990785,0.0,0.00045893484198983515,18,3324.4166666666665,0.003938987893611376,-0.00029994511058104104,5.056443989887997e-07,-0.0002986893693453148,0.002616451087964205,8.11094735759693e-06,0.00021003854662346078,0.0,382
2.197216798130166,7.419738176253077e-06,0.0,136800,0.0,-39.01596549351064,0.0,0.00040644286991982164,19,3324.4166666666665,0.003321626074957845,-0.0003245726690428451,3.367145599481712e-07,-0.0003146435923138587,0.0029014624652631818,7.419738176253077e-06,0.0001570036890119941,0.0,380
2.1972182238165034,5.4351518884431465e-06,0.0,144000,0.0,-45.30834847738188,0.0,0.00035778795337668867,20,3324.4166666666665,0.0032996181862285727,-0.00028254285248212953,2.0202931937461685e-07,-0.0002782914230548644,0.0025152036536939134,5.4351518884431465e-06,0.0001254055717472469,0.0,378
2.1972193643498046,6.22874530047771e-06,0.0,151200,0.0,-513.9474525834999,0.0,0.00032255130166720936,21,3324.4166666666665,0.0029875179554349576,-0.0002608491124411803,1.644424851901571e-07,-0.00025606740546671,0.002202329917668788,6.22874530047771e-06,0.00011105228945083595,0.0,378
2.1972188969800084,5.03840455157313e-06,0.0,158400,0.0,-241.67797296119116,0.0,0.00034626438729066654,22,3324.4166666666665,0.00315745843750481,-0.00026093474576256953,1.8372573359544918e-07,-0.0002539481239882036,0.0025507978680908215,5.03840455157313e-06,0.00011144497117121086,0.0,376
2.1972218938668573,4.4803929416067e-06,0.0,165600,0.0,-129.1254777733485,0.0,0.0002143633659167992,23,3324.1666666666665,0.0019425547474525551,-0.0002410080768256901,1.0286823214843298e-07,-0.000238815832106209,0.0016909442826072841,4.4803929416067e-06,6.831485980031146e-05,0.0,375
2.197221722933981,4.7922546601811855e-06,0.0,172800,0.0,-29.40974449826611,0.0,0.0002328626878027405,24,3324.1666666666665,0.0021710877207546477,-0.00023100107118403278,1.106525529752532e-07,-0.00022881611887391447,0.0023887033989939523,4.7922546601811855e-06,8.067129133072545e-05,0.0,374
2.197222732677661,4.555192300349139e-06,0.0,180000,0.0,-287.4495608224518,0.0,0.0001916374297705636,25,3324.1666666666665,0.0019276106645046487,-0.0002184846046997163,7.545830468467111e-08,-0.00021409927128412582,0.001980406133657751,4.555192300349139e-06,6.708060335482904e-05,0.0,372
2.197222165484277,4.658418163523014e-06,0.0,187200,0.0,-16.911417224675258,0.0,0.00023518752059978863,26,3324.1666666666665,0.002256741228924049,-0.00021012996675231972,8.567119934593745e-08,-0.00020470750057409524,0.0022241416274200385,4.658418163523014e-06,6.775665159457693e-05,0.0,370
2.1972231875147137,3.3229256308822017e-06,0.0,194400,0.0,-1349.7936947640667,0.0,0.0001749424617132381,27,3324.1666666666665,0.0017294866809261869,-0.00018612325089403415,5.953859670186715e-08,-0.00018283975545263653,0.0017556572928401934,3.3229256308822017e-06,5.9396235891182095e-05,0.0,370
2.197222242462572,3.7575821388552043e-06,0.0,201600,0.0,-37.33105442639381,0.0,0.00022329788252089579,28,3324.2833333333333,0.0021851047312128483,-0.00018501051362041382,8.609156486824483e-08,-0.000178320630647052,0.0020177499168459244,3.7575821388552043e-06,6.616269039136636e-05,0.0,369
2.197223327448874,3.5924519809030843e-06,0.0,208800,0.0,-543.835492648084,0.0,0.0001582160344398984,29,3324.2833333333333,0.0016613602152081388,-0.00016736222635462415,6.548304517199415e-08,-0.00016413392547991968,0.0018116801611089287,3.5924519809030843e-06,5.5123594818180436e-05,0.0,368
2.1972237187718586,3.7784475920601545e-06,0.0,216000,0.0,-326.57410603548016,0.0,0.00014981839880771298,30,3324.2833333333333,0.0014806825476985765,-0.00017164146843420683,4.50439166148085e-08,-0.00016950470195855596,0.001918294231634179,3.7784475920601545e-06,5.259757406472245e-05,0.0,367
2.1972234952389593,3.4276067609075513e-06,0.0,223200,0.0,-582.8859619476285,0.0,0.00015740499578469704,31,3324.2833333333333,0.001615024496725422,-0.00015732847519644478,4.826919953389944e-08,-0.00015738101124561572,0.002045914894465361,3.4276067609075513e-06,5.3731921241321744e-05,0.0,365
2.197223540847263,3.6456947240392e-06,0.0,230400,0.0,-653.5676645015062,0.0,0.00015924634090731433,32,3324.2833333333333,0.0015958690952636914,-0.0001592710575751548,4.2529559316250874e-08,-0.00015833736784337646,0.0017934878725811487,3.6456947240392e-06,4.672639376191002e-05,0.0,363
2.1972233387496733,2.732146768215852e-06,0.0,237600,0.0,-616.7060399008839,0.0,0.0001701034582846559,33,3324.2833333333333,0.001772302856638961,-0.00016152968182550032,5.075552870618827e-08,-0.00015896906903810942,0.0021824536396092124,2.732146768215852e-06,5.450249463633766e-05,0.0,363
2.1972237451082814,3.8472170271473145e-06,0.0,244800,0.0,-735.729566835206,0.0,0.00013950734325212267,34,3324.3888888888887,0.0013795452028855031,-0.0001603875121963457,3.713012711266806e-08,-0.00015860961385427913,0.0015950053970478172,3.8472170271473145e-06,3.8614081737858994e-05,0.0,361
2.1972241389846046,3.3070277274220635e-06,0.0,252000,0.0,-665.7707737837991,0.0,0.00012204725470206137,35,3324.3888888888887,0.0012217546657781882,-0.00016286217317299038,3.059970745866218e-08,-0.00016116942442951973,0.0017412618118803963,3.3070277274220635e-06,3.953663055815439e-05,0.0,361
2.197223887670608,4.717175544947334e-06,0.0,259200,0.0,-866.2620773299628,0.0,0.0001352445926038724,36,3324.3888888888887,0.0014378281952931934,-0.00015586306935571,3.6005928392754535e-08,-0.00015115592189850134,0.001831980205419465,4.717175544947334e-06,4.734234755598237e-05,0.0,361
2.1972237434170463,2.9763655113417227e-06,0.0,266400,0.0,-180.88094729370883,0.0,0.0001486979341527117,37,3324.3888888888887,0.0015380607303211026,-0.00014313960208611032,3.733275282750217e-08,-0.00013965329094631663,0.0013454328239872952,2.9763655113417227e-06,4.665781073595094e-05,0.0,359
2.197224092578131,2.905856191831608e-06,0.0,273600,0.0,-1432.1101217793282,0.0,0.00011992349015253282,38,3324.3888888888887,0.0011900725919063656,-0.0001297025173375409,2.9210880824301588e-08,-0.0001287706143736455,0.0014860833547857234,2.905856191831608e-06,3.3962779581496564e-05,0.0,360
2.1972232496864583,3.4694382864083956e-06,0.0,280800,0.0,-192.1791910797673,0.0,0.00016986206097365699,39,3324.345238095238,0.0016903694735969181,-0.00013221905346692735,4.759442976477161e-08,-0.00013032933373680438,0.0016024186674611903,3.4694382864083956e-06,4.345678180382272e-05,0.0,358
2.1972242264425943,2.8547514686992243e-06,0.0,288000,0.0,-1665.3537803418062,0.0,0.00011014679605728988,40,3324.345238095238,0.001163087151352816,-0.0001282870468652878,2.6248526747459136e-08,-0.00012777747612730426,0.0013341073226780962,2.8547514686992243e-06,3.7124784002062935e-05,0.0,357
2.1972241469860765,2.5229043017667718e-06,0.0,295200,0.0,-681.405708576661,0.0,0.00012283967364590373,41,3324.345238095238,0.0013819828984555193,-0.00013450456042446497,4.291604607424102e-08,-0.00013228227590311563,0.0016161274999439209,2.5229043017667718e-06,4.950288476491913e-05,0.0,357
2.197224097080446,2.192022968729988e-06,0.0,302400,0.0,-904.8366608349845,0.0,0.00011811143505592916,42,3324.345238095238,0.0012897497411092293,-0.000124197666061621,2.8326812525687347e-08,-0.00012298427110422409,0.001427219634536688,2.192022968729988e-06,3.841139828449057e-05,0.0,355
2.1972241206364655,2.585929607475552e-06,0.0,309600,0.0,-572.0149724203885,0.0,0.0001201104232636825,43,3324.345238095238,0.0012581864203229274,-0.00012481921599328174,2.616541558289543e-08,-0.00012358593987300994,0.001194156761165501,2.585929607475552e-06,3.4783302634626596e-05,0.0,355
2.1972240901939455,2.628892962439763e-06,0.0,316800,0.0,-1087.588017920795,0.0,0.00012077486789639663,44,3324.345238095238,0.0012698381095614176,-0.0001183032025272994,3.175572366578287e-08,-0.00011856758353696066,0.0011624949722205016,2.628892962439763e-06,3.3560143296932436e-05,0.0,355
2.1972242554974937,2.8290404136920004e-06,0.0,324000,0.0,-1169.0955644650307,0.0,0.00010721742482704912,45,3324.25,0.0010598368278992678,-0.00012198282336006135,2.2520689596172133e-08,-0.00011926597194865787,0.0015217034622121773,2.8290404136920004e-06,2.5549463239682906e-05,0.0,355
2.1972244640759064,2.8694711810234566e-06,0.0,331200,0.0,-1005.1945657403935,0.0,9.990251092840624e-05,46,3324.25,0.0011885454413810034,-0.00011777538371115086,3.978890278441242e-08,-0.00011660776117943378,0.001557160941799577,2.8694711810234566e-06,3.978036258892269e-05,0.0,354
2.197224352325081,2.4209342717420194e-06,0.0,338400,0.0,-885.9149585183935,0.0,0.00010413558116586804,47,3324.25,0.0011035454371835236,-0.00011306246904024631,2.3624448575875533e-08,-0.00011192560527248403,0.001464787345218157,2.4209342717420194e-06,3.301364095301523e-05,0.0,353
2.197224180673165,2.6852671744985285e-06,0.0,345600,0.0,-362.6793232015895,0.0,0.00011819067995725282,48,3324.25,0.0013324856940758168,-0.00011271980150278073,2.5732245942881082e-08,-0.00011069524255516525,0.0012494916629547906,2.6852671744985285e-06,3.577550127412969e-05,0.0,353
2.1972244866826665,2.1562893643703367e-06,0.0,352800,0.0,-1401.6064142668868,0.0,9.776512626212724e-05,49,3324.25,0.001009299332915767,-0.00010750981879214038,1.8530218918861114e-08,-0.0001070370021825957,0.00114953459765438,2.1562893643703367e-06,2.4311829466872708e-05,0.0,353
2.197223928286916,2.5320643446192553e-06,0.0,360000,0.0,-196.79910777372973,0.0,0.00013705757894545706,50,3324.4,0.0013868904166699234,-0.00011080908337005114,3.4872492416540907e-08,-0.00010907804547680407,0.0016197092287956768,2.5320643446192553e-06,3.647254220881323e-05,0.0,352
2.197224548831188,2.227264200885409e-06,0.0,367200,0.0,-1736.4695109609513,0.0,8.72497931701945e-05,51,3324.4,0.0009148829372357584,-0.00010804386344066837,1.6843695769151527e-08,-0.00010693111501933783,0.0013485210644744888,2.227264200885409e-06,2.3763734987732693e-05,0.0,351
2.1972245764953118,2.1982689106861868e-06,0.0,374400,0.0,-85.67562195843806,0.0,9.768206483973249e-05,52,3324.4,0.0010725301415068173,-0.0001073844314603814,2.559157254672035e-08,-0.00010565808387163708,0.0011114449811645533,2.1982689106861868e-06,3.735400724522087e-05,0.0,351
2.1972246983000843,1.871682605272944e-06,0.0,381600,0.0,-1378.9662843606775,0.0,8.581780108387187e-05,53,3324.4,0.0009263195106050549,-0.00010061482356976494,1.5105494128909994e-08,-9.981094320705754e-05,0.0011640834576960022,1.871682605272944e-06,2.4583485143559672e-05,0.0,350
2.1972245217694177,2.4709234829706013e-06,0.0,388800,0.0,-473.24912406822045,0.0,9.295856453608967e-05,54,3324.4,0.0009022178834485809,-9.863358448624406e-05,1.3754108735422945e-08,-9.73236863191468e-05,0.0009810537848738933,2.4709234829706013e-06,2.0484417326138672e-05,0.0,350
2.197224563609355,1.7433948997043063e-06,0.0,396000,0.0,-952.0945775952162,0.0,9.456554741471111e-05,55,3324.4,0.0009931860668567667,-9.673505107067676e-05,2.2835615012094065e-08,-9.620199602087419e-05,0.0010998205086975076,1.7433948997043063e-06,2.705534382119346e-05,0.0,350
2.1972243729848713,1.8524958555721461e-06,0.0,403200,0.0,-897.3066746014135,0.0,0.00010453885004013407,56,3324.56,0.0011350606879551933,-9.65272471636107e-05,2.4694834878134992e-08,-9.574657378228343e-05,0.0013211700574255302,1.8524958555721461e-06,2.9678335057328978e-05,0.0,350
2.1972246199366596,2.0039181126091065e-06,0.0,410400,0.0,-1009.4296131331655,0.0,8.259139316505377e-05,57,3324.56,0.0009517621722796202,-9.498369578034054e-05,3.3938764000109235e-08,-9.453433603165266e-05,0.001316248161115549,2.0039181126091065e-06,3.127462008387268e-05,0.0,349
2.197224669778158,1.9136892079174573e-06,0.0,417600,0.0,-1026.8433097071686,0.0,8.646765812433465e-05,58,3324.56,0.0009327697079354241,-9.760596188922165e-05,1.9226535630153157e-08,-9.869341163461544e-05,0.0011792089266522531,1.9136892079174573e-06,2.7107097157395464e-05,0.0,349
2.1972246236176716,1.9907420300427756e-06,0.0,424800,0.0,-792.4060273524693,0.0,8.465289967897127e-05,59,3324.56,0.0009322587249906584,-0.00010085510560101183,1.5752483408717537e-08,-9.970218845208162e-05,0.001300750564674196,1.9907420300427756e-06,2.531764403804897e-05,0.0,349
2.1972247419906616,2.408616850324033e-06,0.0,432000,0.0,-1468.2654199052804,0.0,7.430536554834173e-05,60,3324.56,0.0007873791703285262,-9.769825496116711e-05,1.7070025999106256e-08,-9.692808336661479e-05,0.0012179895888226847,2.408616850324033e-06,2.1152836251121935e-05,0.0,349
2.1972245194514595,2.063637344937616e-06,0.0,439200,0.0,-167.85489198928317,0.0,9.761955952889989e-05,61,3324.69,0.0010395222411370057,-9.828795309370018e-05,1.8084982349396052e-08,-9.801042021810268e-05,0.0009979900394290826,2.063637344937616e-06,2.2652868980169207e-05,0.0,349
2.197224896285269,2.119618024486335e-06,0.0,446400,0.0,-1966.10457533492,0.0,6.75887637484291e-05,62,3324.69,0.0006933046516272563,-9.872509743824291e-05,1.0603938710541683e-08,-9.79707560015543e-05,0.0010104023154063736,2.119618024486335e-06,1.6222331573307546e-05,0.0,349
2.19722471688991,2.2563383871166626e-06,0.0,453600,0.0,-265.28203032050357,0.0,8.30166805290734e-05,63,3324.69,0.0009774565779534462,-9.599443510733982e-05,3.536845740690042e-08,-9.128365208128818e-05,0.0013729578958542046,2.2563383871166626e-06,3.6664462339969796e-05,0.0,348
2.197224811850803,2.044918045875798e-06,0.0,460800,0.0,-1616.1676344512903,0.0,7.354822588187452e-05,64,3324.69,0.0007961545278749424,-9.177565464914302e-05,1.820171488048801e-08,-8.920796618016456e-05,0.0008752704993123931,2.044918045875798e-06,2.2803993931313188e-05,0.0,348
2.1972245513068307,1.4108609364645494e-06,0.0,468000,0.0,-414.65199098593655,0.0,9.147585117564933e-05,65,3324.69,0.0010159520331702273,-8.779464788151221e-05,1.7268672449665465e-08,-8.467240995337812e-05,0.001008179853763775,1.4108609364645494e-06,2.9663468277118478e-05,0.0,348
2.197224687930768,1.5012102644434475e-06,0.0,475200,0.0,-1157.8117733478798,0.0,7.868728975632131e-05,66,3324.69,0.0008711711542646997,-8.365755954972855e-05,1.817303084605582e-08,-8.295968852743735e-05,0.0009173034141366965,1.5012102644434475e-06,2.328066910356624e-05,0.0,348
2.1972244355413646,1.9918937224750146e-06,0.0,482400,0.0,-1388.965262710824,0.0,9.292032460683112e-05,67,3324.68,0.0009775794064948752,-8.319564190719453e-05,2.125840670635926e-08,-8.091130563404895e-05,0.0011123399689768362,1.9918937224750146e-06,2.3975615733160317e-05,0.0,348
2.1972247139675907,1.814064822499837e-06,0.0,489600,0.0,-1193.474698702764,0.0,7.957005215200812e-05,68,3324.68,0.0009409039536682252,-7.841623259631138e-05,2.171500856842241e-08,-7.735564645964399e-05,0.0007961545854542602,1.814064822499837e-06,2.8178155440452773e-05,0.0,347
2.197224918793118,1.0734051472918773e-06,0.0,496800,0.0,-919.7626055851626,0.0,6.638409384299126e-05,69,3324.68,0.0007301180166390739,-8.040276339143597e-05,1.4205445378141245e-08,-7.83891902603269e-05,0.0008019444220246175,1.0734051472918773e-06,2.4118184496352185e-05,0.0,348
2.1972248188465358,1.812487590414653e-06,0.0,504000,0.0,-654.5529954995303,0.0,7.305990744624877e-05,70,3324.68,0.0008060692799206124,-8.041733739956587e-05,1.3156503724827585e-08,-7.963613490362329e-05,0.001174718628846217,1.812487590414653e-06,2.0098737019613494e-05,0.0,348
2.197224844009788,1.912901717636031e-06,0.0,511200,0.0,-5513.54552081911,0.0,7.00923840134384e-05,71,3324.68,0.0007456893637147134,-7.951894731434998e-05,1.2732184089512071e-08,-7.834301383092351e-05,0.0009803069657956585,1.912901717636031e-06,1.9579006353465578e-05,0.0,347
2.197224656116395,1.4308541624767348e-06,0.0,518400,0.0,-192.34044238714947,0.0,8.874929382828768e-05,72,3324.58,0.0009588178445575602,-7.732995378304739e-05,1.552039826881224e-08,-7.598910260495606e-05,0.0008658497346617706,1.4308541624767348e-06,2.2251938508485845e-05,0.0,347
2.1972249508944772,1.980588756023984e-06,0.0,525600,0.0,-1610.456336690055,0.0,5.918869727563128e-05,73,3324.56,0.00066261520345849,-7.538713335591076e-05,1.0020357059770608e-08,-7.442890479978814e-05,0.0010110595209503134,1.980588756023984e-06,1.565942138438038e-05,0.0,347
2.1972248820306133,2.1583204539675294e-06,0.0,532800,0.0,-353.55603444820986,0.0,6.613579298606999e-05,74,3324.56,0.0007331571727149821,-7.25417928207549e-05,2.4658344522861496e-08,-7.075087160576014e-05,0.0008943382761534123,2.1583204539675294e-06,2.1805145278180415e-05,0.0,347
2.19722497654397,1.7793058797529622e-06,0.0,540000,0.0,-5618.39178764888,0.0,6.0757471779084686e-05,75,3324.56,0.0006181031177347157,-6.9968954262967e-05,7.3996227821312376e-09,-6.819535144305479e-05,0.0009574687539564953,1.7793058797529622e-06,1.3986497265061013e-05,0.0,346
2.197224646015142,1.8931232435960061e-06,0.0,547200,0.0,-377.934486293922,0.0,8.022906842350653e-05,76,3324.56,0.0008665250495548169,-6.718847893916106e-05,1.0851849804746151e-08,-6.600964865490958e-05,0.0008652865498787118,1.8931232435960061e-06,1.9448991775210708e-05,0.0,346
2.197224958917451,1.6155946722329692e-06,0.0,554400,0.0,-1535.9321894716932,0.0,6.260770445504614e-05,77,3324.56,0.0006717667027411398,-6.526594419288553e-05,7.807954178611311e-09,-6.497134309476736e-05,0.0007170009199173169,1.6155946722329692e-06,1.4560621458153365e-05,0.0,346
2.1972248199156352,1.1008356018072349e-06,0.0,561600,0.0,-921.9671682014982,0.0,7.126336436915763e-05,78,3324.46,0.000755620770761082,-6.481579194649134e-05,1.09084758027858e-08,-6.324781356679091e-05,0.0008083121241792716,1.1008356018072349e-06,1.645213967836743e-05,0.0,346
2.197224894140763,1.158907417265277e-06,0.0,568800,0.0,-1393.119017154363,0.0,6.252349122891602e-05,79,3324.46,0.0008072845300812477,-6.002910418535292e-05,2.153178129437225e-08,-5.9658297515765995e-05,0.0010244506292445765,1.158907417265277e-06,2.629801902886133e-05,0.0,346
2.1972249598761717,1.3325467135891475e-06,0.0,576000,0.0,-552.1873700217642,0.0,6.33386280239354e-05,80,3324.46,0.000702305792066654,-5.785705570728863e-05,1.1319870560599761e-08,-5.725724275252437e-05,0.0009582338839537903,1.3325467135891475e-06,1.768865868639854e-05,0.0,345
2.197224830653932,1.092260644068372e-06,0.0,583200,0.0,-922.6520580367246,0.0,6.54745536597703e-05,81,3324.46,0.0006653854801081454,-5.7283778583546844e-05,8.910712672424155e-09,-5.552746359777908e-05,0.0007414385310091297,1.092260644068372e-06,1.2270023369819939e-05,0.0,346
2.197224887959541,1.1562596493695943e-06,0.0,590400,0.0,-1082.2651750294178,0.0,6.619587094777425e-05,82,3324.46,0.0006738307495108876,-5.27100891966776e-05,9.93176692160975e-09,-5.159628601696958e-05,0.0009027298443735949,1.1562596493695943e-06,1.4119458794893806e-05,0.0,345
2.1972247938725054,1.2451802322425231e-06,0.0,597600,0.0,-310.42048856190274,0.0,7.500091709760925e-05,83,3324.46,0.0008056806242042772,-5.0432860394557895e-05,1.1187503804561889e-08,-4.887654992832948e-05,0.000902483687008361,1.2451802322425231e-06,1.6028287294362555e-05,0.0,345
2.1972249226059235,7.881811908499133e-07,0.0,604800,0.0,-1591.4674566430137,0.0,5.8027302052377785e-05,84,3324.29,0.0006867088129913807,-4.758270707108231e-05,9.836249625980702e-09,-4.477984293605423e-05,0.0007158323650507791,7.881811908499133e-07,1.7970455062461287e-05,0.0,345
2.1972248304457893,1.1039999101366707e-06,0.0,612000,0.0,-535.9180624795812,0.0,6.383825107012139e-05,85,3324.29,0.0007924636729875611,-3.903517947485001e-05,1.686464559027482e-08,-4.062377474000973e-05,0.0005245829537056764,1.1039999101366707e-06,2.3075277892991098e-05,0.0,345
2.1972249724952118,7.886945858310479e-07,0.0,619200,0.0,-1257.2801618942142,0.0,5.8342590948223886e-05,86,3324.29,0.0006487626709315137,-4.0360672441422816e-05,8.228348687157948e-09,-3.925726375123507e-05,0.0004839956978795669,7.886945858310479e-07,1.542060734747637e-05,0.0,345
2.197224836779535,8.208309812435407e-07,0.0,626400,0.0,-115.31564295888464,0.0,7.667975356758808e-05,87,3324.29,0.0008433353678885098,-3.8717939388199154e-05,1.2629096043122562e-08,-3.8588521942531e-05,0.0004149744076026635,8.208309812435407e-07,2.056213415839604e-05,0.0,345
2.1972249735221663,1.0266420615616807e-06,0.0,633600,0.0,-1350.1575226397554,0.0,5.950190489972867e-05,88,3324.29,0.0006369150752416088,-3.6913355664534035e-05,9.73197495364823e-09,-3.5925004908051205e-05,0.00036199217819890756,1.0266420615616807e-06,1.4001333632829678e-05,0.0,345
2.197224772616669,9.121051291221271e-07,0.0,640800,0.0,-532.0349650104951,0.0,7.184178620154514e-05,89,3324.48,0.000746219563595029,-3.5586272724348985e-05,9.602713255972302e-09,-3.433304241264489e-05,0.00030598282080611036,9.121051291221271e-07,1.4439587633257877e-05,0.0,345
2.197224915614204,6.732834700210397e-07,0.0,648000,0.0,-1425.7500388998078,0.0,5.815686466114187e-05,90,3324.48,0.0006554624149867014,-3.144081581402653e-05,1.432831079245693e-08,-3.242755219956067e-05,0.0002907913710085932,6.732834700210397e-07,1.536785771481577e-05,0.0,345
2.197224994566419,6.404525232470024e-07,0.0,655200,0.0,-255.39987627561416,0.0,5.628304370088622e-05,91,3324.48,0.0006093350108921731,-3.171833063037304e-05,8.14735125491133e-09,-3.174900140432894e-05,0.00025303211424103887,6.404525232470024e-07,1.318239691831067e-05,0.0,344
2.19722508269643,6.902721926054021e-07,0.0,662400,0.0,-1464.1584030204726,0.0,4.8553458118278055e-05,92,3324.48,0.0005205925826698011,-3.217441130894417e-05,8.086191732495342e-09,-3.163209302603343e-05,0.0002225999885050868,6.902721926054021e-07,1.047485518725719e-05,0.0,344
2.197224973126235,5.378211569735091e-07,0.0,669600,0.0,-1279.956138242683,0.0,5.570913663627379e-05,93,3324.48,0.0005900645628952861,-3.109786768590617e-05,6.363674644142129e-09,-3.0365213115258173e-05,0.0002145320773824059,5.378211569735091e-07,1.269808367763297e-05,0.0,344
2.197224727348676,5.288683361518401e-07,0.0,676800,0.0,-493.2612697921166,0.0,7.483112836086942e-05,94,3324.48,0.0008355394721057786,-2.7529713972479198e-05,1.3704027185844599e-08,-2.633124479447716e-05,0.00020836350181983385,5.288683361518401e-07,1.805182241745117e-05,0.0,344
