value_loss,frames,advantage_norm,epoch_idx,grad_norm,policy_loss,explained_variance,policy_entropy,PMM:episode_rewards,P09:episode_rewards,fps,episode_length,P01:episode_rewards
0.02864211540614633,8000,1.4569933319836854,1,0.8375049008415466,0.011082271047343965,-0.7574471008777618,1.3237151139229537,1.0476190476190477,2.0,380,165.45238095238096,0.0
0.015097913137469731,16000,1.266843342408538,2,0.2489175132222474,-0.0004117236554156989,-0.012882762551307679,1.3689185929298402,1.1505376344086022,2.799999999999997,355,170.09677419354838,0.0
0.015453560832247604,24000,1.3214669968932866,3,0.2078412272738314,0.0011057893542965758,-0.04639591038227081,1.3716097748279572,1.57,4.0,353,186.41,0.0
0.010863936321084112,32000,1.066154236756265,4,0.18884415708025762,3.101856767898426e-05,-0.06639661490917206,1.3741890919208526,1.48,4.0,347,183.82,0.0
0.012183547355070913,40000,1.1227020100876688,5,0.19458954024061675,0.0010317515532369725,-0.03653976738452911,1.3792152404785156,1.09,3.0,347,171.14,0.0
0.012094474887016987,48000,1.1184655418246985,6,0.19630022555173388,0.0014884443900155019,0.01067077398300171,1.37959166765213,1.15,3.0,351,174.96,0.0
0.013993610753168469,56000,1.2875602401793003,7,0.2391767742415823,-0.0006754730164539069,-0.06858386397361756,1.3652735102176665,1.27,3.0,347,178.86,0.0
0.011169072739430703,64000,1.061659097522497,8,0.20770572077054697,-0.0003483049081842182,0.0005299115180969239,1.3654763531684875,1.26,3.0,354,177.26,0.0
0.01200117195417988,72000,1.1767656275629996,9,0.22840190725511442,-0.0008820089907385409,0.14416108906269073,1.3750741517543792,1.23,3.0,360,176.06,0.0
0.010333803696121323,80000,1.0702588437497615,10,0.22271769151403212,0.00039811525915865785,0.17931444227695464,1.3761882269382477,1.08,3.0,359,170.75,0.0
0.014628545426530764,88000,1.2572332797944545,11,0.22145836491905802,0.002349799244257156,-0.5686042326688766,1.3666979014873504,1.26,3.0,355,178.88,0.0
0.015301551931181621,96000,1.296954807182774,12,0.19743297084480016,-0.0004930617334321141,-0.19564370751380922,1.3736347484588622,1.53,4.0,351,188.15,0.0
0.01469017727744358,104000,1.2960586225986481,13,0.17589412006756333,0.0010621873009949922,-0.005622326135635376,1.3791808474063874,1.41,3.0,350,182.61,0.0
0.01405537142315552,112000,1.2193698244169355,14,0.1841506367681371,0.003461303727235645,-0.012443246245384216,1.3776232397556305,1.29,3.0,349,178.06,0.0
0.013618300377829655,120000,1.2388392849080265,15,0.22553487837510605,-0.00239171964209163,0.02989540100097656,1.380350776910782,1.25,3.0,344,176.82,0.0
0.011993116709782044,128000,1.1713049413263799,16,0.2620248187297018,0.0010042690594127635,0.28495070457458493,1.3813502311706543,1.23,3.0,343,174.36,0.0
0.012336646097246558,136000,1.2334263771772385,17,0.23425226965678064,0.00032397477625636386,0.2194811886548996,1.3824924314022065,1.37,3.0,342,179.87,0.0
0.018800993054173886,144000,1.5716027942299844,18,0.37410531890390325,-0.0005439864327126998,0.511184059381485,1.3741216921806336,1.44,4.0,341,183.68,0.0
0.011709098159190034,152000,1.230321982651949,19,0.26883505272068975,-0.002610886435577413,0.7133190357685089,1.3773692905902863,1.68,5.0,342,192.32,0.0
0.01640213006467093,160000,1.4697145894169807,20,0.3279486926320049,-0.0009166735352482647,0.6557827651500702,1.3832428634166718,1.76,5.0,343,195.66,0.0
0.013683673243504018,168000,1.3561057391762734,21,0.3366722146277988,-0.0032424268103204666,0.6727477985620499,1.3679244577884675,1.66,4.0,345,192.44,0.0
0.011322857998311519,176000,1.2887601459026337,22,0.28512736640785424,-0.0036842775595141574,0.7898538511991501,1.3534060573577882,1.91,5.0,344,203.09,0.0
0.010427736184792593,184000,1.2246557024121285,23,0.30727516362193424,-0.0014200379489921033,0.8831451743841171,1.3518922984600068,2.25,5.0,345,215.86,0.0
0.008023789652506821,192000,1.055973317027092,24,0.2562689576674538,-0.002176000523031689,0.914711217880249,1.3436867034435271,2.28,6.0,348,216.78,0.0
0.0049431535275653,200000,0.8335703328251839,25,0.18906460417790769,-0.0010188568943158315,0.9513333904743194,1.3404988825321198,1.82,5.0,348,199.44,0.0
0.006335313889721874,208000,0.8803698001801967,26,0.20830550076286522,-0.0014970188424922525,0.9310132348537445,1.342620334625244,1.65,5.0,348,193.11,0.0
0.007643755194731056,216000,1.0111123186349869,27,0.23137842191271152,0.0003386426554061472,0.9206336027383805,1.3554137122631074,1.82,5.0,350,199.48,0.0
0.006739957402460277,224000,0.8815455584228039,28,0.21875974954915375,-0.0037810268337489105,0.9039549946784973,1.3509023320674896,1.6,5.0,350,190.1,0.0
0.0038979444894357584,232000,0.6991137742996216,29,0.15472340739416204,0.001157711268751882,0.9626106196641921,1.3367277252674103,1.66,5.0,349,190.97,0.0
0.007010411054070573,240000,0.9471924524009228,30,0.22106912024324862,-0.0009397328748309519,0.9066160637140274,1.361053626537323,1.95,5.0,348,200.86,0.0
0.00915439686679747,248000,1.0568589060008526,31,0.24071013493287438,0.0015389295145723735,0.6147031939029693,1.3442352509498596,2.15,6.0,347,208.99,0.0
0.004917847842734773,256000,0.7714498665928841,32,0.1665249883764613,0.00011572159302886576,0.9542831593751907,1.3486418652534484,2.15,6.0,348,211.06,0.0
0.004280489456141368,264000,0.7422298175096512,33,0.1653494579858024,-0.0013930393511691363,0.9596653753519058,1.3545592045783996,2.14,6.0,349,212.41,0.0
0.00253863576304866,272000,0.5525291533768177,34,0.12430707205923998,-0.00010712764938944019,0.9751379352807998,1.346387802362442,1.64,5.1000000000000085,350,192.49,0.0
0.0037669811336672864,280000,0.6944770036637783,35,0.15041831419384602,-0.001898952376213856,0.9647067826986313,1.3370472693443298,1.81,5.0,351,198.73,0.0
0.0026036462193587797,288000,0.5396124698221684,36,0.11743208958216478,6.208608334418386e-05,0.9735271954536437,1.3341706323623657,1.95,6.0,353,200.4,0.0
0.0031846128427423536,296000,0.6064580027759076,37,0.13240599880850087,-0.0006596815111697651,0.9618994426727295,1.3405055212974548,1.91,7.0,354,197.46,0.0
0.001918448190554045,304000,0.4772791726887226,38,0.10700209591104284,-0.000762068529793396,0.9512274885177612,1.346630631685257,1.54,6.0,356,184.6,0.0
0.0019517285483016166,312000,0.477304789274931,39,0.10111659863773723,-0.0008361904753837735,0.9828159046173096,1.3480310547351837,1.54,5.0,355,189.42,0.0
0.0035674053986440414,320000,0.6518554879724979,40,0.14206649839865812,-0.0009013170473917853,0.9682254123687745,1.3476487612724304,1.95,5.0,355,204.96,0.0
0.004402273186424281,328000,0.6942409287393093,41,0.14853459935483715,-0.0005882827524328605,0.9552657890319824,1.345643277168274,2.21,5.0,355,213.42,0.0
0.004888471006997861,336000,0.7645555898547173,42,0.16192859439410465,0.0005494289088528603,0.9458515155315399,1.3645856440067292,2.12,6.0,355,209.26,0.0
0.004005540928337723,344000,0.6953680428862572,43,0.1388501395843819,-0.001492898126016371,0.9631479793787002,1.3541740655899048,2.49,9.0,357,217.74,0.0
0.004159478587680497,352000,0.6904520007967949,44,0.14300714218080796,-0.00012384845525957643,0.9592915570735931,1.3698803508281707,2.85,9.0,356,228.5,0.0
0.006155715414206497,360000,0.8629656493663788,45,0.1849986489835561,-0.0004849372580065392,0.9371913856267929,1.3649040186405181,2.46,9.0,356,215.02,0.0
0.005560788424918428,368000,0.8511594524979591,46,0.1738102106042344,-0.0013563499397423583,0.9324444764852524,1.3620611774921416,2.32,6.1000000000000085,356,212.54,0.0
0.00402022241265513,376000,0.7116431120038033,47,0.14566215303020497,-0.00017800307250581682,0.9565459620952607,1.3645431113243103,2.36,6.1000000000000085,355,216.06,0.0
0.004548584602307528,384000,0.7464685897529125,48,0.15517030884606256,-6.0369887942215426e-05,0.954668007493019,1.353100379705429,2.15,6.0,354,212.1,0.0
0.004431626757723279,392000,0.7189091596007348,49,0.16373057088880003,-0.0019937616982497273,0.9619181305170059,1.3523575365543365,2.05,7.0,353,203.69,0.0
0.006351192142465152,400000,0.8859009279310703,50,0.18971807720886932,-0.00021047345944680274,0.9420848643779755,1.3594432628154756,2.04,6.1000000000000085,354,202.02,0.0
0.005889086748939007,408000,0.8684540566802025,51,0.18271125626375853,-0.0006225712040031794,0.932934707403183,1.3586060523986816,2.26,5.1000000000000085,355,210.34,0.0
0.004995565071003512,416000,0.7682538586854935,52,0.1580633994992791,-0.00045857853605411945,0.9401060837507248,1.3618419539928437,2.1,5.1000000000000085,355,206.42,0.0
0.008284548305673524,424000,1.0336493635177613,53,0.21707811153280165,-0.00023268695920705795,0.875246120095253,1.3642827939987183,2.12,5.1000000000000085,355,208.58,0.0
0.005693792734818999,432000,0.8093485718965531,54,0.16926069014847336,7.143869734136388e-05,0.9415869426727295,1.366654862165451,2.09,5.0,355,209.5,0.0
0.005568782036134507,440000,0.813779600262642,55,0.18073468287404293,-0.0012873293879965787,0.935282685160637,1.3628037428855897,2.0,5.0,354,205.07,0.0
0.004560849257395603,448000,0.7383647087216377,56,0.16176608038986198,-0.0008722567117183644,0.9594952225685119,1.3608387041091918,2.09,5.0,354,206.79,0.0
0.008942373566096649,456000,1.0694094482064247,57,0.23117964964745663,-0.00027551284612854944,0.9237378859519958,1.352569521665573,2.13,5.0,355,208.49,0.0
0.006220613025070634,464000,0.8941585054993629,58,0.18779101233374798,0.0005865625955630094,0.9484796231985092,1.3623443806171418,2.35,6.1000000000000085,355,216.69,0.0
0.006498045354383066,472000,0.8971375098824501,59,0.20342095441348054,-0.002413628297217656,0.9400907522439956,1.3515381515026093,2.38,6.1000000000000085,355,219.69,0.0
0.0057590303424512965,480000,0.8560924908518791,60,0.18310897555749553,-0.0012609733858880644,0.9409854811429977,1.3482496595382691,2.31,5.0,355,217.86,0.0
0.007307566219533328,488000,0.9733670830726624,61,0.21580448999759086,-0.001464811630139593,0.9179699236154556,1.347336848974228,2.15,5.0,356,213.03,0.0
0.0049714625655906276,496000,0.776667600274086,62,0.17429612995966082,0.0005974231444997713,0.957670978307724,1.347347458600998,2.48,6.0,357,219.84,0.0
0.006134430444799364,504000,0.8877350544929504,63,0.19439931866258303,-0.0004909003454667981,0.9437579941749573,1.3544609153270721,2.51,6.0,356,219.11,0.0
0.008375061436090618,512000,1.0462110829353333,64,0.22677820081736327,-0.00047114583358052184,0.9088609021902084,1.3541465973854065,2.44,5.1000000000000085,356,217.89,0.0
0.007005593925714493,520000,0.9743641602993012,65,0.2123409272732208,-0.0007980224638595246,0.9346425122022629,1.3504574155807496,2.66,5.1000000000000085,356,226.61,0.0
0.00832784277619794,528000,1.0431775632500648,66,0.23377499836452795,-0.0023943907942157237,0.9250714617967606,1.3493762695789338,2.66,5.1000000000000085,356,227.37,0.0
0.008586681599263101,536000,1.08400830835104,67,0.25585491837531377,0.00024077992886304856,0.9087759220600128,1.3488013660907745,2.72,5.1000000000000085,356,230.28,0.0
0.008260599424829707,544000,1.0719238376617433,68,0.25035380613105124,6.900287233293057e-05,0.916491801738739,1.353958683013916,2.57,5.0,356,224.56,0.0
0.009670001207268797,552000,1.1386855667829514,69,0.2464578482109413,0.00017917652050527977,0.8678500550985336,1.3563539254665375,2.62,5.0,357,223.41,0.0
0.008370709632872604,560000,1.0482835239171981,70,0.2360369310481368,-0.0015935769520001486,0.9214070212841033,1.344789036512375,2.57,6.0,356,220.55,0.0
0.008298618980916217,568000,1.0404745569825173,71,0.24106610082825142,-0.0007348736806306988,0.9142431080341339,1.3465171337127686,2.94,8.100000000000009,356,232.79,0.0
0.010010667272727005,576000,1.1707172545790672,72,0.27065764304838996,-0.0009613652427196939,0.9110374933481217,1.332446870803833,3.09,8.0,356,240.79,0.0
0.011133823520503938,584000,1.2558116978406906,73,0.2668343361902816,-0.0006564965634606779,0.8633867406845093,1.327730996608734,3.0,6.1000000000000085,356,237.94,0.0
0.0113388219056651,592000,1.2268257176876067,74,0.32178026011486005,-0.003969780847983202,0.8520935839414596,1.3321918845176697,3.17,7.0,357,245.23,0.0
0.00821273487759754,600000,1.0405677780508995,75,0.2385894463448962,-0.000951985923529719,0.9296302711963653,1.3321957862377167,3.17,7.0,356,243.69,0.0
0.013391192927956581,608000,1.3750302350521089,76,0.3264267625798427,-0.0035749647434568034,0.8293588501214981,1.3287291383743287,3.22,6.1000000000000085,355,247.85,0.0
0.016210051767993717,616000,1.401051193624735,77,0.35673321460516577,-0.0036951800438146166,0.49853685915470125,1.3275353288650513,2.88,6.0,355,233.52,0.0
0.00814522131695412,624000,1.081739645600319,78,0.2403782936292104,-0.0020277029342832976,0.9069869321584701,1.3110591614246367,2.24,5.0,355,207.99,0.0
0.011927551405970007,632000,1.287898143529892,79,0.3075156586426498,-0.0002787453617202118,0.8714032930135727,1.3185436379909516,2.59,5.0,355,218.2,0.0
0.008356549009913578,640000,1.059559611082077,80,0.2618198025980454,-0.005009325625142082,0.9136432564258575,1.3151682090759278,2.87,7.1000000000000085,355,225.09,0.0
0.009729567916365341,648000,1.1815108302235604,81,0.26279408180102204,0.0003546734544215724,0.9007146728038787,1.3251648902893067,3.12,8.0,355,238.38,0.0
0.00809346575755626,656000,1.0696549546718597,82,0.24984458577799015,-0.001031015669577755,0.9250257843732834,1.321472121477127,2.81,6.1000000000000085,355,226.86,0.0
0.005411492762505077,664000,0.8611725515127182,83,0.19174441419927038,-0.0013234120191464172,0.9502904093265534,1.3137059938907623,3.3,7.0,355,248.33,0.0
0.007355569975916296,672000,1.0077918696403503,84,0.23937316167271708,-0.002714339696976822,0.924970144033432,1.3257867670059205,2.85,6.0,356,231.22,0.0
0.009591399603523313,680000,1.1547678375244141,85,0.28590508149120825,-0.0009411580109735951,0.9116153180599212,1.3281421053409577,3.08,7.0,356,240.21,0.0
0.011301196774002164,688000,1.2647502771019936,86,0.27437851066001295,-0.004048978622886352,0.8866288667917251,1.3220456957817077,3.4,9.0,356,247.75,0.0
0.008248666203580796,696000,1.0992053323984146,87,0.26528353695775697,-0.0025980374476057477,0.9255994582176208,1.31947878241539,3.73,9.0,356,256.43,0.0
0.010265853498131037,704000,1.2010808134078979,88,0.28392954485086563,-0.0012160940557077993,0.8929207408428192,1.314761483669281,3.71,9.0,356,254.68,0.9000000000000004
0.009720865931594744,712000,1.1598168694972992,89,0.277104132322124,-0.0014615750577650034,0.8934157782793045,1.322842800617218,3.59,9.100000000000009,357,248.25,0.0
0.011108864812995308,720000,1.242136873602867,90,0.28995493683531387,-0.0016527656195103192,0.8903086769580841,1.32019451379776,3.88,10.0,357,260.71,0.0
0.008400677239987999,728000,1.0828316655755044,91,0.2540546160366775,-0.0012922217139566784,0.9256478661298752,1.3250224828720092,3.87,10.100000000000009,358,256.56,0.0
0.011126495816279202,736000,1.2634572637081147,92,0.2993855745730512,-0.0032201939915830736,0.8967308354377747,1.322850638628006,4.1,10.100000000000009,358,266.2,0.0
0.011506574933882803,744000,1.2929958063364029,93,0.30366593003373493,-0.003643561967764981,0.8794741171598435,1.311879311800003,3.73,9.0,359,255.78,0.0
0.008524688964243979,752000,1.1161466479301452,94,0.2594710326970071,0.0002991480787750334,0.9150148415565491,1.3274119126796722,3.51,8.0,360,251.51,0.0
0.00865006460575387,760000,1.0951197668910027,95,0.26132580676136913,-0.003899003791739233,0.918121709227562,1.3208802402019502,3.24,7.1000000000000085,360,238.12,0.0
0.009284756758715958,768000,1.1638530963659286,96,0.2645491879414727,-7.275530399056151e-05,0.9136709380149841,1.3186347663402558,3.2,9.0,360,236.04,0.0
0.01573146937182173,776000,1.5168377739191055,97,0.3541832887768369,-0.007053826283081435,0.8316056448221206,1.3149277901649474,3.76,9.0,360,256.52,0.0
0.011462636087089776,784000,1.2960761553049087,98,0.3157628362606795,-0.002843000534339808,0.8870314872264862,1.3120611417293548,3.67,8.100000000000009,361,261.15,0.0
0.012389961176086216,792000,1.364620921611786,99,0.3236920012141512,-0.001306059684138745,0.8654458475112915,1.3006512522697449,3.82,7.1000000000000085,361,265.83,1.0
0.013519163362216204,800000,1.3997618371248246,100,0.33156398072011617,-0.004759456235333346,0.8404377585649491,1.3194525241851807,3.64,7.0,361,261.71,1.0
0.013585281018167734,808000,1.4315981042385102,101,0.34588740324466477,-0.0015503967870608903,0.8541116470098495,1.290828058719635,4.0,9.0,361,269.68,1.0
0.01222121980972588,816000,1.3488427436351775,102,0.319082781741809,-0.0022928354993928222,0.8763255041837692,1.3255966460704804,4.29,10.0,361,280.05,1.0
0.011352410024264827,824000,1.3034239685535431,103,0.3232092756281525,-0.004985683634513407,0.8736729109287262,1.3008909976482392,4.83,10.0,361,294.63,1.0
0.010170490872114897,832000,1.2291315931081772,104,0.2873952307630783,-0.0024600001645740124,0.8920787191390991,1.3024474632740022,4.93,10.0,360,295.87,1.0
0.011227518846280872,840000,1.289615248441696,105,0.33650014267548345,-0.006784891586285084,0.8875131118297577,1.2913391077518463,5.13,9.0,360,303.48,2.0
0.013857722899410873,848000,1.4365463787317276,106,0.3655638876605143,-0.003854815620870795,0.8552953767776489,1.2809456479549408,5.53,10.0,360,312.31,2.0
0.014546608114615082,856000,1.459390348792076,107,0.376388865331554,-0.005515095989394468,0.854237442612648,1.2557687616348268,5.96,11.0,361,321.39,2.0
0.013029538316186518,864000,1.368567939400673,108,0.3349347927792168,-0.0022246591551811435,0.8287731111049652,1.2600720608234406,6.05,11.0,362,320.56,2.0
0.018071329914964736,872000,1.6452235466241836,109,0.3974375293845124,-0.005805217967717908,0.7779823172092438,1.2447095692157746,6.38,11.100000000000009,363,329.3,2.0
0.017375513673759998,880000,1.6124676376581193,110,0.4099448566876188,-0.010726591206621379,0.782880762219429,1.2056316590309144,6.56,12.0,363,332.22,2.0
0.016350041958503425,888000,1.5677312648296355,111,0.40661525046978286,-0.0026545477006584407,0.8315397781133652,1.212340896129608,6.46,10.100000000000009,363,329.72,2.9000000000000004
0.015060817727353425,896000,1.5124401044845581,112,0.38391416695980624,-0.0014608550298726185,0.846875450015068,1.2356183230876923,6.74,11.0,364,337.58,3.0
0.012718904498033225,904000,1.3755678445100785,113,0.3590598583573893,-0.003877080907295749,0.8505538439750672,1.2394167137145997,6.17,10.0,364,317.8,2.0
0.014978631623089314,912000,1.4863267946243286,114,0.36838314277181305,-0.004708352889865637,0.823836253285408,1.2611617469787597,5.99,10.100000000000009,364,318.09,2.0
0.016020183665677905,920000,1.540123901963234,115,0.4250022317028818,-0.002276725399424322,0.7910000270605088,1.2581567120552064,5.73,10.100000000000009,365,317.5,2.0
0.016719397739507258,928000,1.5803966224193573,116,0.41791558198970385,-0.006958337024843786,0.8252171885967254,1.2145332562923432,5.84,10.100000000000009,365,316.5,2.0
