P01:episode_rewards,episode_length,frames,PMM:episode_rewards,policy_entropy,advantage_norm,clip_fraction,epoch_idx,explained_variance,value_loss,grad_norm,P09:episode_rewards,fps,approx_kl_divergence,policy_loss
22.500000000000007,347.9,112640,152.5,1.5478709176182748,15.968717098236084,0.226513671875,11,-1.1920928955078126e-08,0.009198195812382437,0.05008194451255158,350.0,516,0.0031115591174398103,-0.0013802332774503156
50.0,354.5,122880,183.0,1.5799759283661843,15.968717724084854,0.2781494140625,12,2.2351741790771484e-09,0.008434228924852506,0.05411829992498619,432.5000000000006,519,0.003952335340386526,-0.0018299855539225974
50.0,353.54,133120,177.0,1.572911848127842,15.968717795610427,0.225439453125,13,2.6077032089233397e-09,0.010312129049816576,0.05151940899943637,380.00000000000045,518,0.002951935747182688,-0.001960904298175592
50.0,362.03,143360,204.5,1.59834056571126,15.968717688322068,0.181787109375,14,4.470348358154297e-09,0.013070177998815779,0.05726103540049269,427.5000000000002,520,0.0026381291268648965,-0.00036697425675811244
50.0,365.88,153600,215.75,1.6046640053391457,15.968717449903489,0.2336669921875,15,7.078051567077636e-09,0.010459824091321934,0.0546578849934823,477.5000000000002,523,0.0032596106783955745,-0.0015172732946666656
100.0,375.58,163840,242.0,1.5647744968533517,15.968717724084854,0.2180419921875,16,-1.0058283805847169e-08,0.011354119832685684,0.054038657432934636,502.5000000000002,522,0.0033313577023363905,-0.001545055672977469
122.5,375.44,174080,239.25,1.5248819805681706,15.968717873096466,0.16279296875,17,-2.1979212760925294e-08,0.012035473674040986,0.05195250261324395,500.0,522,0.0026320294949897516,-0.0008431931764789624
125.0,381.36,184320,255.5,1.4882637530565261,15.968717849254608,0.169677734375,18,-1.4901161193847657e-09,0.013768732486641965,0.05091799237682247,502.5000000000002,522,0.0028373565874971972,-0.0015991148728062398
125.0,372.04,194560,258.25,1.523978739976883,15.968717789649963,0.1979248046875,19,3.7252902984619143e-10,0.013772373355459422,0.05324208245015536,482.5000000000007,522,0.002954159682167301,-0.001400434754395974
150.0,368.63,204800,283.75,1.588668631017208,15.968717855215072,0.168896484375,20,-1.2293457984924316e-08,0.01505968499404844,0.0552314957174343,550.0,522,0.002583290218865386,-0.0007638755028892774
150.0,359.49,215040,279.5,1.5394280761480332,15.968717855215072,0.1786865234375,21,1.080334186553955e-08,0.015296019782545045,0.055647184798043245,480.00000000000045,522,0.002832666197502931,-0.0011951424519793363
150.0,356.51,225280,274.0,1.5101986587047578,15.96871789097786,0.1616455078125,22,-1.6763806343078613e-08,0.015774659602902828,0.05439043217961607,400.0,523,0.002664659162275029,-0.0013268086710013448
172.5,356.77,235520,273.0,1.573367191106081,15.968717801570893,0.1832275390625,23,-1.0058283805847169e-08,0.01318274019868113,0.05110141032050969,377.5000000000002,525,0.002832133233783907,-0.001615196480997838
150.0,356.39,245760,270.5,1.5259399488568306,15.968717908859253,0.2141845703125,24,-8.940696716308593e-09,0.015147847691332572,0.057582957668241175,375.0,525,0.002714477792164871,-0.0020319625502452253
150.0,355.08,256000,279.5,1.5527192562818528,15.96871777176857,0.217724609375,25,-3.7252902984619143e-10,0.01455457452684641,0.05803522054804876,525.0,526,0.0029625893583670403,-0.0018216183969343546
150.0,349.49,266240,273.75,1.5411520563066006,15.968717944622039,0.18056640625,26,-1.564621925354004e-08,0.016286857752129437,0.056965026204807076,412.5000000000011,527,0.0026675571748000946,-0.001454959678085288
150.0,349.61,276480,284.5,1.5710281819105147,15.968717908859253,0.213427734375,27,3.3527612686157227e-09,0.01583281147177331,0.05794502126650085,525.0,528,0.002992237975831813,-0.001982556290749926
150.0,352.79,286720,284.75,1.5445767551660539,15.968717640638351,0.197607421875,28,1.4901161193847656e-08,0.015012515318812803,0.05659300773464178,400.0,528,0.002752154531145834,-0.0016393871446780395
147.5,352.36,296960,284.0,1.593859104067087,15.968717849254608,0.200439453125,29,-1.080334186553955e-08,0.01683593456982635,0.058599060129858646,400.0,528,0.0028264840721021756,-0.0012703593223704957
125.0,357.5,307200,289.0,1.5986148096621036,15.968717956542969,0.1759521484375,30,-1.6763806343078613e-08,0.01482728284318,0.05632710105131844,427.5000000000002,529,0.00240701566244752,-0.0010177933676459362
125.0,354.34,317440,283.0,1.578157303482294,15.968717914819717,0.19853515625,31,2.0489096641540527e-08,0.014679714474186766,0.05867307638315853,525.0,528,0.0028659677205496335,-0.0009171967074507847
147.5,364.34,327680,304.5,1.568346121907234,15.968717968463897,0.189599609375,32,-1.30385160446167e-08,0.015671753050992266,0.052833710837575175,550.0,528,0.0027336773246588566,-0.0015076273710292298
147.5,367.58,337920,302.0,1.4561253681778907,15.96871787905693,0.2085693359375,33,5.215406417846679e-09,0.01396549087803578,0.051487332872243455,552.5000000000002,528,0.0032561605291220987,-0.0021588948140561113
147.5,367.94,348160,290.75,1.407166227698326,15.968717783689499,0.1590087890625,34,7.450580596923828e-09,0.014106897622696124,0.04888790683910552,527.5000000000002,528,0.0023021163250064093,-0.0016428882066975349
147.5,369.21,358400,275.25,1.4620406702160835,15.968717980384827,0.1512451171875,35,-8.195638656616212e-09,0.013354665589577052,0.05244816516064991,452.50000000000017,528,0.002246016713240806,-0.0008037882696953602
97.5,362.02,368640,233.25,1.5200461879372598,15.968717831373215,0.1910888671875,36,-1.1920928955078126e-08,0.011154830189479981,0.04995598570932749,327.5000000000002,528,0.0027866071271432703,-0.0015857122742090723
75.0,360.01,378880,211.75,1.5270942986011504,15.968717557191848,0.1714599609375,37,-1.080334186553955e-08,0.009862552700724336,0.049916705521251444,325.0,529,0.0028163422674197134,-0.0010873288905713708
50.0,354.21,389120,190.75,1.459107057005167,15.968717658519745,0.196484375,38,-1.1175870895385742e-09,0.008523866145333158,0.050280656067182995,325.0,529,0.0029953114413302727,-0.0011868696825331425
50.0,360.38,399360,185.0,1.400430341809988,15.968717765808105,0.202587890625,39,-7.078051567077636e-09,0.009113138657994568,0.047809940143039874,360.0000000000009,529,0.002834833098972922,-0.0016360645538952667
72.50000000000001,368.54,409600,202.75,1.4110480695962906,15.968717658519745,0.204736328125,40,-1.2293457984924316e-08,0.009892848746494565,0.047041180028311286,450.0,528,0.003730213905561186,-0.0012262936324987095
75.0,365.79,419840,217.5,1.5268808014690876,15.968717783689499,0.1980224609375,41,-1.4528632164001465e-08,0.011151930829510093,0.05225976658302225,475.0,528,0.0025887636855031816,-0.0017203783252625726
75.0,368.55,430080,233.25,1.5166387878358365,15.96871777176857,0.1937255859375,42,3.7252902984619143e-10,0.010025989715904871,0.04915363748335731,500.0,529,0.002905347775072187,-0.0011307287742965855
75.0,365.58,440320,231.75,1.4184255383908748,15.968717831373215,0.191552734375,43,2.570450305938721e-08,0.011798801033000928,0.05417305462839579,502.5000000000002,529,0.0027876890394054497,-0.001167118313969695
100.0,363.29,450560,243.75,1.3843603655695915,15.968717676401138,0.2406982421875,44,1.30385160446167e-08,0.011316269516100874,0.05523056257575472,550.0,529,0.0030750007509027454,-0.001524705624615308
100.0,367.17,460800,227.25,1.5442814350128173,15.968717724084854,0.175830078125,45,7.450580596923828e-09,0.010003860521828755,0.049073096811309024,525.0,528,0.002347562463853592,-0.001420010094079771
97.5,361.41,471040,234.25,1.555498792231083,15.968717807531357,0.2363037109375,46,-2.5331974029541015e-08,0.011314048168424051,0.05406788562929268,525.0,529,0.003311201069118397,-0.0013210875938966637
50.0,350.16,481280,203.5,1.54075892791152,15.968717658519745,0.17587890625,47,-1.1920928955078126e-08,0.009228484221239341,0.050456855474858356,455.0000000000004,529,0.0026898974337399295,-0.0008813928237941582
50.0,348.86,491520,197.25,1.6025602392852307,15.968717789649963,0.207958984375,48,-1.1548399925231934e-08,0.010992472132784314,0.05363981889007634,455.0000000000004,529,0.0027380293635587806,-0.0012983852484467207
50.0,346.15,501760,190.25,1.6314666651189327,15.968717873096466,0.2237060546875,49,-1.4156103134155273e-08,0.009247762439736107,0.05179757685075714,350.0,529,0.0033224769260357333,-0.0012015778658678756
50.0,345.48,512000,181.75,1.6224181950092316,15.968717747926712,0.22060546875,50,-1.0430812835693359e-08,0.008842102687253828,0.05195260365059495,350.0,529,0.0029511399921375416,-0.000981805468472885
25.0,341.12,522240,171.5,1.6206864155828953,15.968716198205948,0.227587890625,51,-6.332993507385254e-09,0.00692971175050161,0.04910255383956857,425.0,529,0.00323429092728702,-0.001254516285189311
25.0,347.36,532480,199.25,1.6338323526084424,15.968717736005782,0.2557861328125,52,-5.215406417846679e-09,0.011765480916983507,0.05331769433152807,550.0,530,0.003194129382319488,-0.0016462166015116964
25.0,343.32,542720,194.25,1.6492378279566764,15.968717569112778,0.2049072265625,53,5.960464477539063e-09,0.009737068112735869,0.05304813450882341,527.5000000000002,530,0.002982849729244208,-0.0011897931530256757
50.0,347.24,552960,211.25,1.6621780067682266,15.968717694282532,0.20322265625,54,-2.1979212760925294e-08,0.010016570843617956,0.05403970676236676,500.0,530,0.003079772618298193,-0.000512772646106896
50.0,347.61,563200,202.75,1.6300775654613973,15.968717819452285,0.210498046875,55,-1.3783574104309083e-08,0.011968014479862177,0.05648876090136999,425.0,530,0.002982574404711613,-0.0014819725605775603
50.0,351.93,573440,205.75,1.6801996864378452,15.968717908859253,0.182666015625,56,-1.4901161193847656e-08,0.012723479364649393,0.055513664197770284,377.5000000000002,529,0.002660429892580396,-0.0010583041312202113
75.0,357.98,583680,228.25,1.7077451169490814,15.968717646598815,0.2142578125,57,2.6077032089233397e-09,0.009946460018545622,0.051266039019095835,502.5000000000002,529,0.0026316492252362877,-0.001225528078248317
72.50000000000001,358.86,593920,230.0,1.711790383607149,15.968717688322068,0.2026123046875,58,0.0,0.010322090801855666,0.0541975532416797,500.0,528,0.0025363206255747174,-0.0011311095189739718
47.50000000000001,350.45,604160,211.25,1.7392967998981477,15.968717646598815,0.2519287109375,59,-1.1548399925231934e-08,0.008138677760689461,0.053077059429198395,505.00000000000045,527,0.0031173312272585463,-0.0014326801116112619
22.500000000000007,338.33,614400,176.5,1.7276335753500462,15.968717157840729,0.2949951171875,60,-1.1175870895385742e-09,0.006897473821715039,0.05056100420385003,500.0,527,0.0036921719695612865,-0.0020337802940048277
22.500000000000007,331.14,624640,142.0,1.679308507591486,15.968717831373215,0.2144287109375,61,3.725290298461914e-09,0.008014434153665206,0.05309254290164182,300.0,527,0.002710270883801513,-0.0009370768704684452
0.0,323.42,634880,121.0,1.6590896047651769,15.96871559023857,0.2967041015625,62,7.82310962677002e-09,0.0071069998345180355,0.05125996755043989,250.0,527,0.0036706210425563766,-0.0020571879358612932
25.0,327.75,645120,132.0,1.676276195049286,15.96871766448021,0.2733154296875,63,8.568167686462402e-09,0.007071791846192355,0.05116715805005665,250.0,527,0.0035223186065991285,-0.0019048548965656664
25.0,323.4,655360,130.25,1.670502059161663,15.968717741966248,0.2975341796875,64,1.4901161193847657e-09,0.006426726960671658,0.04965078422918899,250.0,527,0.004193876122928941,-0.0021068587851914345
0.0,320.1,665600,111.25,1.6683145254850387,15.968715107440948,0.25859375,65,2.9802322387695314e-09,0.004119956111787814,0.049141027592071465,202.50000000000023,527,0.003075863956530611,-0.0011807880402557203
0.0,313.66,675840,104.0,1.7291057027876378,15.968717360496521,0.2828125,66,-2.2351741790771484e-09,0.007086414994682854,0.05112992116474883,202.50000000000023,527,0.003913267060852377,-0.0015712729258666514
0.0,313.69,686080,108.75,1.728871426731348,15.9687171459198,0.24970703125,67,2.9802322387695314e-09,0.008355877073724116,0.05385476783795379,250.0,526,0.003013289729392454,-0.0015252733544912189
25.0,318.42,696320,142.25,1.680605974793434,15.968717783689499,0.262841796875,68,-3.7252902984619143e-10,0.0076484751041789424,0.05408658752932834,375.0,526,0.0032654894470738327,-0.0011221508804737824
25.0,317.45,706560,141.0,1.64757861495018,15.9687060713768,0.2537109375,69,-6.332993507385254e-09,0.0067436272696408395,0.05287321493659247,300.0,526,0.0031793437606438602,-0.0010796664420922753
25.0,314.27,716800,127.75,1.583312639594078,15.968716871738433,0.2847412109375,70,5.215406417846679e-09,0.005692913052553194,0.04723660466162128,255.00000000000043,526,0.003786834311381426,-0.001898322649867623
0.0,304.35,727040,83.75,1.5755421459674834,15.968707716464996,0.2775634765625,71,9.313225746154785e-09,0.0036636586088206967,0.044822310408576,152.50000000000023,526,0.0037794387959252163,-0.001310965549055254
0.0,299.83,737280,65.75,1.529802457988262,15.968655622005462,0.2883056640625,72,-1.825392246246338e-08,0.004384318539684173,0.04546142934784674,125.0,526,0.004949145144246358,-0.0008109337417408824
0.0,300.08,747520,65.75,1.6725134938955306,15.968707621097565,0.2427978515625,73,-1.6763806343078613e-08,0.0071114504994184815,0.04960594366031941,175.0,523,0.003066412787416084,-0.0010987198431394063
0.0,316.64,757760,107.25,1.6791649155318737,15.968717736005782,0.205419921875,74,-1.2293457984924316e-08,0.010248581089399522,0.05352267181531273,227.5000000000002,520,0.0027313363752909936,-0.001265841723579797
25.0,327.29,768000,143.25,1.702838759869337,15.968717443943024,0.260791015625,75,6.332993507385254e-09,0.00758805161822238,0.0499589019809835,300.0,520,0.003322288418530661,-0.001601620376459323
25.0,334.89,778240,159.5,1.6465038023889065,15.96871775984764,0.2116943359375,76,-1.9371509552001954e-08,0.00843151488006697,0.05115279626101256,302.5000000000002,520,0.00274241539286777,-0.0012832015607273206
25.0,335.19,788480,162.0,1.6062658667564391,15.968717777729035,0.2156005859375,77,-9.313225746154785e-09,0.011285574373232521,0.05402082032501815,325.0,520,0.002882641391556717,-0.001159611955517903
25.0,335.78,798720,154.25,1.6560344755649568,15.968717557191848,0.2545166015625,78,-2.9802322387695314e-09,0.007629575213650241,0.04879093782506413,255.00000000000043,519,0.0033398607199387697,-0.0019792077247984706
22.500000000000007,333.61,808960,141.75,1.6204571038484574,15.968697530031204,0.3181396484375,79,-1.862645149230957e-09,0.0052070903468152355,0.048308514150129094,252.50000000000023,518,0.004792965431158791,-0.0011621471025136999
0.0,321.35,819200,110.25,1.6950490802526474,15.968717014789581,0.2893798828125,80,-8.568167686462402e-09,0.006072653690944207,0.05301428964163026,225.0,517,0.003384087546146475,-0.0017351482223602944
0.0,313.53,829440,100.0,1.6754388503730298,15.968713277578354,0.288232421875,81,-9.685754776000977e-09,0.008967117879433318,0.05479052419266729,202.50000000000023,516,0.004294598831575058,-0.0018197323375716223
25.0,320.73,839680,129.75,1.6730009369552135,15.968717271089554,0.2786865234375,82,2.6822090148925782e-08,0.00838329580392383,0.05261705816553606,250.0,512,0.0035628853596108455,-0.0011324613748001865
25.0,322.99,849920,135.25,1.605421882867813,15.968716782331466,0.2390380859375,83,-6.332993507385254e-09,0.006448231246577052,0.04523277373492255,277.5000000000002,508,0.002974058530367074,-0.001216239298810251
0.0,319.55,860160,121.75,1.6183215223252774,15.9687171459198,0.2302001953125,84,-2.3469328880310058e-08,0.00627616954898258,0.045980320782683985,277.5000000000002,504,0.002842631135467855,-0.0009714738043840043
0.0,317.68,870400,116.5,1.663062672317028,15.96871787905693,0.250048828125,85,1.080334186553955e-08,0.00842984964747302,0.05625297731627945,230.0000000000004,498,0.003130104377692078,-0.0012161080332589336
22.500000000000007,321.09,880640,126.75,1.5887633346021175,15.96871742606163,0.2782470703125,86,-2.2724270820617674e-08,0.007068874706578754,0.050442518464909415,300.0,491,0.003264654015447377,-0.00144204908174288
25.0,318.22,890880,124.75,1.5127126023173332,15.968714410066605,0.2636474609375,87,-5.587935447692871e-09,0.00656078706047083,0.04905857294256603,225.0,476,0.0034539550446140766,-0.0015790990204550327
0.0,311.37,901120,102.0,1.4907166860997676,15.9687169611454,0.2611328125,88,1.3783574104309083e-08,0.005327042493962608,0.04917100930303585,200.0,461,0.0029073168634113243,-0.0013323060393304331
0.0,302.06,911360,80.75,1.427940697222948,15.968704915046692,0.2134765625,89,-1.4528632164001465e-08,0.004395373454305851,0.04043336330752364,175.0,448,0.003408766932875551,-0.0011043186321330722
0.0,299.51,921600,74.25,1.4702232375741004,15.968717324733735,0.1851806640625,90,3.725290298461914e-09,0.005583102179025445,0.04361497927650658,175.0,436,0.0024724939668772095,-0.0003417090330913197
0.0,299.44,931840,88.25,1.556140099465847,15.968713647127151,0.228515625,91,-4.8428773880004884e-09,0.007169511142504348,0.0495550830291732,175.0,425,0.0028232450703512767,-0.0009790915126359323
25.0,311.63,942080,121.5,1.5290392450988293,15.968717622756959,0.20615234375,92,7.450580596923828e-09,0.011124190196278505,0.052072543351853365,252.50000000000023,415,0.0026001511561048575,-0.0014358276555867632
25.0,328.15,952320,169.75,1.4310491256415845,15.968717437982558,0.19736328125,93,-1.0058283805847169e-08,0.011598628781212029,0.05023200732295988,352.5000000000002,407,0.00264631893781484,-0.0012772079131536883
50.0,339.3,962560,197.5,1.4511616863310337,15.968717926740647,0.2037353515625,94,-1.3783574104309083e-08,0.01133877021193257,0.05495023975726181,352.5000000000002,399,0.002536855395625537,-0.0008866795709764119
72.50000000000001,346.35,972800,213.5,1.4730996392667293,15.968717819452285,0.133544921875,95,4.470348358154297e-09,0.013029638718580826,0.05290901852605232,375.0,392,0.0015725387545330704,-0.00034436498463037425
50.0,341.58,983040,199.75,1.5082285113632679,15.968717986345291,0.172802734375,96,5.215406417846679e-09,0.0131571686884854,0.05298530683483725,325.0,385,0.0022980561803592537,-0.001001437846935005
50.0,342.91,993280,198.0,1.4665318354964256,15.968717807531357,0.1465087890625,97,-9.313225746154785e-09,0.010006910684751347,0.04578821576086539,300.0,380,0.0020342166126681603,-0.0009144538234977517
25.0,331.59,1003520,163.75,1.4683211423456668,15.96871668100357,0.246240234375,98,-4.8428773880004884e-09,0.006239499218139599,0.04716613658583105,277.5000000000002,375,0.003323711503196591,-0.0013971142892842182
25.0,320.2,1013760,127.5,1.505362093448639,15.968716561794281,0.13115234375,99,2.2351741790771484e-09,0.005793263470559395,0.04678618701051886,275.0,371,0.0019631404087817827,-0.00038192661595530807
25.0,306.54,1024000,95.0,1.5315494179725646,15.968716090917587,0.2028076171875,100,5.960464477539063e-09,0.006870430911578751,0.049706895427520006,200.0,367,0.0028589965079504507,-0.0006308003939921036
25.0,310.3,1034240,117.25,1.6074847146868705,15.968717831373215,0.216455078125,101,-2.6822090148925782e-08,0.010334337550011697,0.05388119049006764,225.0,364,0.0024542048458542354,-0.0010693893764255336
25.0,315.99,1044480,135.0,1.6358040288090705,15.968717974424361,0.2390869140625,102,-1.825392246246338e-08,0.010039519471683888,0.0529357393202611,250.0,360,0.002800249610072569,-0.0013117643142322778
50.0,330.08,1054720,168.0,1.6187176078557968,15.968717521429062,0.2705810546875,103,-3.725290298461914e-09,0.009113654701741325,0.053964643624228835,275.0,357,0.003178488531602852,-0.0016244973230641335
47.50000000000001,324.7,1064960,154.25,1.605542005598545,15.968717646598815,0.2303955078125,104,9.685754776000977e-09,0.006971987037286453,0.050822779859979794,275.0,353,0.002821366707814832,-0.0009227482372807571
25.0,320.05,1075200,132.25,1.5930103935301303,15.968717402219772,0.2686279296875,105,-8.568167686462402e-09,0.006656611055757366,0.047566671871369766,227.5000000000002,350,0.0028405774560042118,-0.001604748275349266
0.0,307.79,1085440,102.0,1.6146710000932216,15.968677324056625,0.3616943359375,106,-1.080334186553955e-08,0.0044207993344945965,0.04571784507099156,175.0,347,0.004627595659280814,-0.0011923893660423345
0.0,301.07,1095680,82.25,1.6441960237920283,15.968639796972274,0.27841796875,107,-2.9802322387695314e-09,0.004661972929663591,0.04738377807570572,150.0,344,0.003549724358867934,-0.0004967998698703014
0.0,305.92,1105920,100.75,1.6666290782392026,15.968717789649963,0.2117431640625,108,-5.960464477539063e-09,0.007973332802794175,0.05401852457170657,227.5000000000002,341,0.0025638318947301285,-0.0010332711404771543
0.0,318.58,1116160,111.25,1.6022504404187203,15.968716704845429,0.2776123046875,109,1.1175870895385742e-09,0.006619485137798619,0.051664347549514024,302.5000000000002,339,0.003445035772520555,-0.001162623549316777
0.0,325.26,1126400,114.25,1.607301165163517,15.968717402219772,0.2525146484375,110,-1.9371509552001954e-08,0.005435845342071843,0.048935406361952156,277.5000000000002,336,0.0028194143679456827,-0.0010500963187951128
0.0,320.04,1136640,91.25,1.7009587749838828,15.968716967105866,0.2642578125,111,-1.899898052215576e-08,0.0060967652151703074,0.04940817033500704,177.50000000000023,333,0.0032170154096434088,-0.0012944701498781796
0.0,312.12,1146880,98.25,1.720541600137949,15.968717616796493,0.2621826171875,112,-2.0116567611694337e-08,0.008396041099877039,0.05320440102827918,225.0,330,0.004068689579389684,-0.001038922482257476
0.0,314.95,1157120,115.25,1.7524179257452488,15.968682050704956,0.230224609375,113,-3.5762786865234374e-08,0.006837403510026263,0.05465429191031601,250.0,328,0.0026621243895874613,-0.00062886890154914
0.0,317.92,1167360,126.75,1.7490429513156414,15.968716764450074,0.296630859375,114,-1.4901161193847657e-09,0.007167648655376979,0.052887903977033766,252.50000000000023,326,0.003131149291459678,-0.0015897628967650236
0.0,313.35,1177600,111.5,1.7316117614507676,15.968717086315156,0.343701171875,115,-5.587935447692871e-09,0.006329110709623364,0.052953643848402995,275.0,324,0.004144940551213949,-0.0013833447388606145
0.0,317.46,1187840,132.75,1.693957857042551,15.968717592954636,0.1914306640625,116,4.470348358154297e-09,0.007945624256353766,0.05294117482157372,287.5000000000011,322,0.002223719301696292,-0.0008395975179155357
0.0,316.6,1198080,131.25,1.701574932783842,15.968717098236084,0.26484375,117,7.078051567077636e-09,0.006791486651945888,0.052219078951053176,292.5000000000015,320,0.0028750714130566734,-0.0013058269774774089
0.0,321.06,1208320,134.0,1.6892513774335385,15.968716955184936,0.1914794921875,118,-8.940696716308593e-09,0.007456770627277365,0.04905975776790596,315.00000000000125,318,0.0020537826623353793,-0.0011322468824801035
22.500000000000007,321.79,1218560,132.75,1.741941788047552,15.968717646598815,0.246142578125,119,-9.313225746154785e-09,0.0094354400960583,0.054923675552690496,275.0,316,0.002913213972971107,-0.0008398743972065859
25.0,329.99,1228800,152.5,1.7167264804244042,15.968717753887177,0.247216796875,120,5.587935447692871e-09,0.009800808047293686,0.055114104259488914,277.5000000000002,314,0.0027558367860422094,-0.0013305576216225746
50.0,341.07,1239040,177.0,1.6642296761274338,15.968717581033706,0.2378173828125,121,-8.195638656616212e-09,0.008944867118043476,0.0531464572165522,355.00000000000045,312,0.002749648262499704,-0.0011324038623570232
50.0,333.91,1249280,155.25,1.6214335545897485,15.968717539310456,0.2381591796875,122,-1.1175870895385742e-08,0.007986871754201274,0.05144679648609152,252.50000000000023,310,0.002662420366590368,-0.001621680751850363
47.50000000000001,330.76,1259520,132.75,1.5544756710529328,15.968717861175538,0.2775146484375,123,5.215406417846679e-09,0.006580637452316296,0.050796589127906355,225.0,308,0.003313312931254586,-0.0011211203735001618
25.0,325.65,1269760,113.25,1.6174974709749221,15.968717163801193,0.2119384765625,124,1.862645149230957e-08,0.006243952530257957,0.04841345151613162,200.0,306,0.0025398270513619535,-0.0011217581184610026
25.0,326.75,1280000,106.25,1.6617502816021443,15.968717741966248,0.266748046875,125,1.4901161193847657e-09,0.007688925761794962,0.053815781728276835,175.0,304,0.002888716377987066,-0.0011003469102433884
25.0,328.67,1290240,111.25,1.6956177368760108,15.968717622756959,0.2988037109375,126,-2.458691596984863e-08,0.007164668281438935,0.05222515857717587,175.0,302,0.003630759557790952,-0.0014610464822908398
25.0,331.59,1300480,141.75,1.7229526191949844,15.96871754527092,0.2742919921875,127,1.1175870895385742e-08,0.00992702406929311,0.056139544353035774,300.0,300,0.002784911774961074,-0.0016780566664237994
25.0,338.2,1310720,157.75,1.710975430905819,15.968717390298844,0.2355224609375,128,-4.470348358154297e-09,0.0077030674672755595,0.0522672936090397,335.00000000000085,299,0.002689386852225084,-0.0009319123942987062
25.0,339.99,1320960,165.0,1.739713117480278,15.968717581033706,0.2052978515625,129,1.30385160446167e-08,0.008967847102576343,0.05305006779610052,357.5000000000007,297,0.0022902560856664423,-0.0010125781856913818
25.0,340.11,1331200,163.25,1.7328055962920188,15.968717807531357,0.163330078125,130,-6.7055225372314455e-09,0.010526826019849977,0.054409759345495266,327.5000000000002,296,0.001963097516761536,-0.000620655875900411
50.0,341.58,1341440,163.75,1.704947479814291,15.968717753887177,0.2359375,131,-8.568167686462402e-09,0.009549678137409501,0.05210644619054509,277.5000000000002,294,0.002512726807026411,-0.0013028677451075055
50.0,346.87,1351680,187.0,1.6900995790958404,15.968717730045318,0.2081787109375,132,-5.587935447692871e-09,0.01119058354088338,0.05322059020297833,300.0,293,0.002166635203184342,-0.0011355461672792444
50.0,348.86,1361920,187.75,1.5953765504062176,15.968717682361603,0.18896484375,133,-1.4901161193847657e-09,0.010033494405070087,0.04977344425776538,300.0,291,0.0020259971733764814,-0.0009756821535120252
50.0,356.41,1372160,190.0,1.5653730049729346,15.968717765808105,0.1989501953125,134,3.725290298461914e-09,0.009144551072313333,0.04882711353663477,300.0,290,0.0022258832505599457,-0.0010150840440473984
50.0,354.42,1382400,178.0,1.4740988209843635,15.968717682361603,0.1636474609375,135,1.3411045074462891e-08,0.007534536359162303,0.047874214621383505,302.5000000000002,288,0.00176131801186159,-0.0011475936009446742
25.0,349.9,1392640,146.25,1.4982394337654115,15.968671554327011,0.230615234375,136,-1.6391277313232423e-08,0.0064146512045113015,0.0494589325962359,277.5000000000002,287,0.002643416484198724,-0.001466255314880982
25.0,343.99,1402880,147.5,1.5730523630976676,15.96871783733368,0.18779296875,137,-3.3155083656311036e-08,0.00990812281597755,0.05456020584494949,280.00000000000045,286,0.0022664587089138875,-0.0010431622940814123
