PMM:episode_rewards,value_loss,policy_entropy,approx_kl_divergence,clip_fraction,epoch_idx,frames,grad_norm,policy_loss,advantage_norm,episode_length,explained_variance,P09:episode_rewards,fps,P01:episode_rewards
193.0,0.020842607019585558,1.7857644766569138,0.00010735046661505265,0.0,28,286720,0.05728437511493985,-0.0004546378570921661,15.968718093633651,332.31,-2.123415470123291e-08,477.5000000000002,201,25.0
182.75,0.014695341029437259,1.7832266308367253,9.577732445809062e-05,0.0,29,296960,0.05613645783425801,-0.0004301319577280083,15.968717956542969,329.18,-8.568167686462402e-09,477.5000000000002,202,25.0
180.5,0.01872693318000529,1.7888038858771325,0.00014384909395062095,0.0,30,307200,0.05629413081796867,-0.0006228086782357423,15.968718028068542,331.04,-4.097819328308106e-09,475.0,202,0.0
146.25,0.020565121676190755,1.7839653007686138,0.00011603883300459472,0.0,31,317440,0.05517446082098911,-0.0005003344180295244,15.968718153238296,325.81,0.0,250.0,202,25.0
172.0,0.02135801691620145,1.7858240447938443,0.00019395650979063815,0.0,32,327680,0.06109082570314719,-0.0008461950546916341,15.968718075752259,336.35,1.4901161193847656e-08,285.00000000000085,202,50.0
173.25,0.018513143759628294,1.785069503635168,0.0001034500586893472,0.0,33,337920,0.05699339717940305,-0.00041095321976172274,15.968718087673187,335.62,3.2782554626464846e-08,380.00000000000045,202,50.0
167.75,0.019212138501461595,1.782784055173397,0.0001032579441730519,0.0,34,348160,0.05431856694385937,-0.0005257609505861183,15.968717938661575,334.54,-4.6566128730773926e-08,307.5000000000006,202,47.50000000000001
156.75,0.019788589770905675,1.779468520730734,0.00012717017429899612,0.0,35,358400,0.0570802024292428,-0.0004687887467298424,15.9687180519104,328.4,1.9371509552001954e-08,275.0,202,25.0
153.75,0.021697360597318038,1.7769430369138717,0.0001466105265192752,0.0,36,368640,0.05571635616413832,-0.0006335476089589065,15.968718194961548,323.35,-1.601874828338623e-08,277.5000000000002,202,25.0
182.25,0.021929240944882623,1.7882023245096206,9.325697656308307e-05,0.0,37,378880,0.05680972140090377,-0.0003722849380210391,15.968718355894088,334.51,3.3527612686157227e-09,355.00000000000045,202,25.0
192.0,0.022167997591895982,1.7852777034044265,0.00010796243705399889,0.0,38,389120,0.05603505868011142,-0.0004841972953727236,15.968718218803406,340.12,-1.0430812835693359e-08,400.0,203,25.0
187.5,0.019140663911821322,1.7782881505787373,0.00013729823922474792,0.0,39,399360,0.05925567937803815,-0.0006341713982692454,15.968718034029006,338.18,-8.940696716308593e-09,400.0,203,25.0
182.75,0.02022425925824791,1.7763276301324367,0.00010428512302880222,0.0,40,409600,0.05618275497190055,-0.0004674046900618123,15.968718057870865,337.51,-8.195638656616212e-09,400.0,203,25.0
166.5,0.020923024718649687,1.7762646690011024,0.00013077615115761887,0.0,41,419840,0.057036703768801,-0.0006383181218552636,15.968718135356903,331.89,-1.6763806343078613e-08,325.0,202,22.500000000000007
178.0,0.02372160427621566,1.7753095656633378,0.00016065167801357916,0.0,42,430080,0.05651002121928376,-0.0006312974826869322,15.96871845126152,339.51,1.5273690223693846e-08,325.0,203,47.50000000000001
163.5,0.018842579948250206,1.7858489468693732,0.00011869634965577802,0.0,43,440320,0.05587784603098643,-0.00048025091746239923,15.968717974424361,330.91,-9.685754776000977e-09,275.0,203,47.50000000000001
169.25,0.020559319268795662,1.7881647638976574,0.00011113985608410815,0.0,44,450560,0.05286567913537117,-0.0005212272521021077,15.968718141317368,332.32,7.450580596923829e-10,277.5000000000002,203,50.0
186.25,0.019529204998980275,1.78518930003047,0.00011726740718316364,0.0,45,460800,0.05822839656359015,-0.00046083366542006845,15.968718254566193,340.47,3.7252902984619143e-10,352.5000000000002,203,50.0
184.75,0.021820317709352822,1.78729934617877,0.00014056089249763203,0.0,46,471040,0.057021532338041435,-0.0005800305618322455,15.96871822476387,340.58,1.564621925354004e-08,375.0,203,50.0
185.5,0.019291924609569834,1.7866577528417111,0.00011539195653966771,0.0,47,481280,0.05957530626336903,-0.000502023016451858,15.968718063831329,340.58,-7.450580596923828e-09,375.0,203,50.0
169.75,0.020333921410201582,1.7845133990049362,0.000152457492569269,0.0,48,491520,0.05532112925959933,-0.0007435752946548746,15.968718069791795,334.21,-8.940696716308593e-09,300.0,203,25.0
164.0,0.021277397213270887,1.7837403371930123,0.00016344549305689072,0.0012939453125,49,501760,0.057954422304559404,-0.0008056165672314819,15.96871817111969,334.89,7.450580596923828e-09,275.0,203,25.0
179.25,0.023561063135275617,1.7843262523412704,0.00010796675292006342,0.0,50,512000,0.05582676949494535,-0.0004401337999297539,15.968718254566193,340.9,-6.332993507385254e-09,350.0,203,47.50000000000001
175.5,0.017610744801640977,1.785087561607361,9.194009250172997e-05,0.0,51,522240,0.055991287821653093,-0.00037881736134295354,15.968718087673187,336.87,-2.905726432800293e-08,375.0,203,50.0
170.75,0.018117657117545604,1.7866013459861279,7.599595442684404e-05,0.0,52,532480,0.05323369774569313,-0.00032063239814306144,15.968718069791795,333.92,-2.8312206268310546e-08,375.0,203,25.0
161.5,0.019930444986675865,1.7867426045238972,0.00010313376837878252,0.0,53,542720,0.0548969719709914,-0.0004899894189293264,15.968718147277832,332.55,1.825392246246338e-08,352.5000000000002,204,47.50000000000001
159.25,0.01987237209978048,1.7822022870182992,0.00012485780605953067,0.0,54,552960,0.05406941294695278,-0.0005539733108889777,15.968718081712723,333.24,-2.7939677238464355e-08,277.5000000000002,203,47.50000000000001
160.75,0.01841438854171429,1.7869661912322043,0.00011135485785871425,0.0,55,563200,0.05799497103968215,-0.0005229687994869892,15.968718075752259,332.51,-5.587935447692871e-09,275.0,203,50.0
162.75,0.022054457402555273,1.7868582405149938,9.82412476787431e-05,0.0,56,573440,0.05700539763974567,-0.0003695233412145171,15.968718278408051,331.39,-1.7508864402770997e-08,300.0,203,25.0
185.0,0.023319182667182758,1.7861876726150512,7.362614611672313e-05,0.0,57,583680,0.055651746168248785,-0.0003047212328965543,15.968718272447585,330.95,-1.5273690223693846e-08,427.5000000000002,203,25.0
188.75,0.021366657200269402,1.7824111096560955,0.00010324864300450542,0.0,58,593920,0.05575510275641808,-0.0004478490394831169,15.968718063831329,329.86,2.6077032089233397e-09,402.5000000000002,203,25.0
203.0,0.022074910579249263,1.7872116461396217,9.31637882822578e-05,0.0,59,604160,0.05384235626662245,-0.00038642692197754513,15.968718153238296,333.5,-7.450580596923828e-09,427.5000000000002,203,50.0
186.5,0.02194250704051228,1.7865478351712227,8.486985664291069e-05,0.0,60,614400,0.056652291659048094,-0.00040965949374367484,15.968718320131302,334.26,-1.2665987014770507e-08,377.5000000000002,203,47.50000000000001
191.0,0.022778542869491502,1.7853184729814529,0.00013959200558559813,0.0,61,624640,0.0594183413992294,-0.0006564735998836113,15.968718320131302,337.02,-1.1920928955078126e-08,382.5000000000007,203,50.0
201.0,0.0220750326232519,1.7733475305140018,0.00012807803998917677,0.0,62,634880,0.053780636433411785,-0.0006540565322211478,15.96871811747551,344.6,-3.427267074584961e-08,450.0,203,50.0
203.5,0.02634015351650305,1.7636561445891856,0.0001343075121631898,0.0,63,645120,0.056385091070042935,-0.0006474653240729822,15.968718266487121,339.19,-1.4528632164001465e-08,550.0,203,50.0
226.0,0.021854656160576268,1.7723270870745182,0.00012160940894077044,0.0,64,655360,0.05607639414604174,-0.0005203361717576627,15.968718183040618,344.75,4.097819328308106e-09,552.5000000000002,203,75.0
193.25,0.02073771287978161,1.7832202307879925,0.00011452804614879853,0.0,65,665600,0.05562025462591127,-0.0005101242004457163,15.96871829032898,337.36,-2.2351741790771484e-08,427.5000000000002,203,50.0
198.75,0.021736348225385883,1.783867485821247,8.421333863992687e-05,0.0,66,675840,0.05441752304028034,-0.0003497487678032485,15.968718206882476,343.22,2.7567148208618165e-08,450.0,203,50.0
184.5,0.01958953602807014,1.7789997994899749,7.977158577148203e-05,0.0,67,686080,0.05440312617541798,-0.0003447158251219662,15.968717992305756,338.67,-1.1175870895385742e-09,427.5000000000002,203,25.0
187.75,0.02057300131127704,1.7782664261758327,8.299147846377864e-05,0.0,68,696320,0.053523756474874375,-0.00034984882950084284,15.968718004226684,339.57,-1.1920928955078126e-08,402.5000000000002,203,25.0
171.0,0.022004363726591692,1.780919037759304,0.00011596018997863666,0.0,69,706560,0.05799659223125625,-0.0005196500926103909,15.968718194961548,331.99,-4.470348358154297e-09,302.5000000000002,203,50.0
173.75,0.02244329940294847,1.7774361707270145,9.756880279780944e-05,0.0,70,716800,0.05524661320113498,-0.0004918622362310998,15.968718093633651,333.77,2.6077032089233397e-09,275.0,203,50.0
188.25,0.025614718563156204,1.7665855020284653,7.217053009469509e-05,0.0,71,727040,0.05536370177966393,-0.0002854846214177087,15.968718546628953,335.13,-1.7881393432617187e-08,327.5000000000002,203,50.0
211.0,0.024334944441216068,1.775219053775072,0.00012054218181205556,0.0,72,737280,0.05404708826240997,-0.0005070679613709217,15.968718296289444,340.78,4.470348358154297e-09,475.0,203,50.0
207.25,0.022001182020176202,1.7678883209824563,8.355288074284317e-05,0.0,73,747520,0.05480512029814477,-0.0003484878961899085,15.968718248605729,344.11,1.4156103134155273e-08,357.5000000000007,203,50.0
208.75,0.02155531235039234,1.7811354950070382,9.940403483845727e-05,0.0,74,757760,0.054862313045492016,-0.00038750998610339595,15.968718087673187,341.11,-1.4156103134155273e-08,502.5000000000002,203,50.0
197.0,0.01940083601512015,1.7851407088339328,0.00013480571662611852,0.0,75,768000,0.05717037514848424,-0.0006566245680005523,15.968718093633651,336.25,-5.960464477539063e-09,500.0,203,50.0
206.5,0.022005206029280088,1.785643358528614,7.962529200398195e-05,0.0,76,778240,0.05537739166259109,-0.0003146695540635847,15.968718236684799,341.14,-2.384185791015625e-08,525.0,203,50.0
214.5,0.023595121927792208,1.7851448096334934,0.0001010815813010879,0.0,77,788480,0.05448759315309679,-0.00048189710250881037,15.968718236684799,344.43,-8.568167686462402e-09,525.0,203,50.0
195.25,0.017833076388342306,1.7841246888041495,0.00016769427896647925,0.0,78,798720,0.05521425710691681,-0.0007577375134133035,15.968717944622039,342.83,-1.1175870895385742e-08,480.00000000000045,203,25.0
191.0,0.02026944450335577,1.7804585121572019,0.00012738864785077908,0.0,79,808960,0.056987664094642045,-0.0005805390293971869,15.96871834397316,338.89,-1.0058283805847169e-08,480.00000000000045,203,25.0
181.75,0.0186748494830681,1.7829600892961026,8.58461397569954e-05,0.0,80,819200,0.05478086183844029,-0.00036862236047454646,15.968718099594117,333.59,-2.2351741790771484e-09,452.50000000000017,202,25.0
166.25,0.01891858195012901,1.7795522160828114,7.377897622795615e-05,0.0,81,829440,0.052743832042026595,-0.00030575069395126774,15.968718016147614,331.14,-3.3527612686157227e-09,380.00000000000045,203,25.0
165.0,0.01912004249752499,1.787570844590664,0.00011406637421096377,0.0,82,839680,0.054094034355801804,-0.0004694191497037536,15.968718141317368,329.67,4.097819328308106e-09,325.0,202,25.0
146.0,0.017616068490315228,1.7866206452250482,0.00012097138037248101,0.0,83,849920,0.05529711805013547,-0.0005851282781804912,15.968718069791795,327.31,-2.644956111907959e-08,325.0,202,25.0
162.25,0.020014947425806895,1.7896765068173408,0.00013913626933810265,0.0,84,860160,0.05615424563376793,-0.0006622245193284471,15.968718177080154,327.78,1.0430812835693359e-08,350.0,202,25.0
158.5,0.021130751560849603,1.7815894395112992,0.0001304747477007595,0.0,85,870400,0.05437413032119739,-0.0005827664120261033,15.968718159198762,328.72,-6.7055225372314455e-09,350.0,202,25.0
173.0,0.018764815310714767,1.7803324624896049,0.00010613542481223704,0.0009033203125,86,880640,0.055368142129162336,-0.0005220534798354492,15.968717938661575,337.37,-4.470348358154297e-09,350.0,202,25.0
175.0,0.021514473485876807,1.7781667806208135,0.000173001743658574,0.0,87,890880,0.0594272505708233,-0.0007893742156738881,15.968718093633651,337.22,7.450580596923828e-09,327.5000000000002,202,25.0
172.25,0.019438976896344683,1.7871758878231048,0.0001252375308368414,0.0,88,901120,0.05844810842216488,-0.0005483314300363418,15.968718135356903,334.89,7.450580596923828e-09,327.5000000000002,202,25.0
168.75,0.01592074116342701,1.7768834374845028,0.0001268215534445005,0.0,89,911360,0.05515812087236062,-0.0005959657833955134,15.96871789097786,331.74,-1.1175870895385742e-09,380.00000000000045,202,25.0
150.25,0.020148533396422863,1.7656707808375358,0.00012650762559367478,0.0,90,921600,0.05684641238094723,-0.000563225770201825,15.968717914819717,325.01,-8.195638656616212e-09,277.5000000000002,202,25.0
158.0,0.022218858340056612,1.7638750106096268,0.00017966198024623736,0.0,91,931840,0.05796610451681613,-0.0009152791091764812,15.968718081712723,335.8,1.5273690223693846e-08,277.5000000000002,202,25.0
168.5,0.02173372302786447,1.7786891900002957,0.00013205606928039514,0.0,92,942080,0.05942678547512163,-0.0005747519648139132,15.968718194961548,338.53,2.6077032089233397e-09,275.0,202,50.0
185.75,0.021376789172063582,1.770785827189684,0.00010420935294659372,0.0,93,952320,0.054113941523197186,-0.00048635670318617483,15.968718278408051,345.65,-3.725290298461914e-09,305.00000000000045,202,50.0
181.25,0.019464362744474783,1.7691289953887464,0.00010860861881383244,0.0,94,962560,0.05560678521273808,-0.00038981936777418016,15.968718069791795,340.88,-1.862645149230957e-09,350.0,201,50.0
190.5,0.019889632903505115,1.7849716506898403,0.00015962910505677995,0.002734375,95,972800,0.054077300226187876,-0.0007588267188111785,15.968718105554581,338.12,2.60770320892334e-08,480.00000000000045,201,47.50000000000001
198.0,0.0210959641932277,1.7829296261072158,8.104955023178207e-05,0.0,96,983040,0.056008822972299574,-0.00036001848657178924,15.968718236684799,339.71,1.4901161193847656e-08,502.5000000000002,201,25.0
177.5,0.01625602266722126,1.7859690874814986,0.00010608709978878749,0.0,97,993280,0.05613553369882903,-0.00048188128821493594,15.968717986345291,334.06,3.3527612686157227e-09,452.50000000000017,201,22.500000000000007
179.5,0.019995286950143056,1.7889337562024594,8.025683348620306e-05,0.0,98,1003520,0.05618059312056558,-0.0003769175731576979,15.968717974424361,340.29,-5.587935447692871e-09,425.0,201,22.500000000000007
154.5,0.01990559067344293,1.7883347503840923,9.321942393363259e-05,0.0,99,1013760,0.05529034389483657,-0.00042682860002969393,15.968717962503433,332.22,1.5273690223693846e-08,300.0,201,25.0
168.0,0.01901582395657897,1.78601021617651,7.517978835522854e-05,0.0,100,1024000,0.05595149549263806,-0.0003573899066395825,15.968718069791795,338.79,-1.0430812835693359e-08,312.5000000000011,201,50.0
186.25,0.022121364585473202,1.7796646781265735,0.00010578981663558195,0.0,101,1034240,0.05391495740707455,-0.0004784732846019324,15.968718081712723,346.64,-7.82310962677002e-09,427.5000000000002,201,50.0
199.75,0.024073727522045375,1.7831516608595848,0.00011424800477133346,0.0,102,1044480,0.05813038784935589,-0.0005325934303982649,15.96871829032898,348.58,1.080334186553955e-08,477.5000000000002,201,50.0
188.0,0.018450485388166273,1.7797923795878887,0.00011865466707199346,0.0,103,1054720,0.056741957445365365,-0.0006086708235670812,15.968717920780183,344.81,4.470348358154297e-09,407.5000000000006,201,25.0
174.75,0.017227839489351027,1.785730490833521,9.164148321385567e-05,0.0,104,1064960,0.05529547848056714,-0.0003033159733604407,15.968717980384827,339.08,5.587935447692871e-09,327.5000000000002,201,25.0
165.25,0.0231486731703626,1.7861734725534917,7.099613791243798e-05,0.0,105,1075200,0.057969933542310434,-0.0003500472757878015,15.96871821284294,334.51,-8.568167686462402e-09,302.5000000000002,201,25.0
173.5,0.02353082438930869,1.7806943669915198,6.259983014622605e-05,0.0,106,1085440,0.05315986679227892,-0.00027774364352808336,15.968718326091766,338.65,-2.3469328880310058e-08,302.5000000000002,201,47.50000000000001
208.25,0.025276714708888905,1.7755881890654563,0.00011718468478369993,0.0,107,1095680,0.057752424582295146,-0.0005405737476394279,15.968718284368515,343.89,-1.0058283805847169e-08,400.0,201,50.0
208.5,0.021992989321006462,1.7847252152860165,0.00011388251752357803,0.0,108,1105920,0.059838842649371025,-0.000504440140502993,15.96871812939644,343.54,-3.7252902984619143e-10,400.0,201,50.0
208.25,0.02101311119040474,1.7807087756693363,7.827584275013066e-05,0.0,109,1116160,0.05713464255172843,-0.0003523685554682743,15.96871793270111,341.82,-2.7939677238464355e-08,407.5000000000006,201,50.0
191.5,0.021424847707385196,1.7871023148298264,0.00012753964064096123,0.0,110,1126400,0.057274033683991664,-0.0006073107477277517,15.968718141317368,334.17,-7.82310962677002e-09,400.0,201,50.0
186.25,0.021664494392462076,1.788635390251875,6.749557198659772e-05,0.0,111,1136640,0.05386078172413624,-0.0002736076297878753,15.968718028068542,332.69,8.195638656616212e-09,407.5000000000006,201,47.50000000000001
174.75,0.0180511235143058,1.787156831473112,0.00012932399929361794,0.0,112,1146880,0.05586321952503213,-0.000644828364966088,15.968718034029006,332.33,-2.0861625671386717e-08,330.0000000000004,201,50.0
175.75,0.0213330804661382,1.7878622330725193,9.027215728778515e-05,0.0,113,1157120,0.05386773951114511,-0.0004029436684504617,15.968718147277832,331.24,-2.9429793357849122e-08,385.00000000000085,201,47.50000000000001
170.25,0.022611214395146816,1.785603468865156,7.190356314143998e-05,0.0,114,1167360,0.055726942183017346,-0.0003604060413636034,15.968718087673187,330.04,-3.650784492492676e-08,300.0,201,50.0
181.25,0.021500546578317882,1.7781323499977588,0.00013488765700042649,0.0,115,1177600,0.05472388940299383,-0.0006384491476637777,15.96871817111969,335.35,-1.899898052215576e-08,302.5000000000002,201,50.0
177.0,0.018889472968294286,1.77872933447361,0.0001473716294805527,0.0,116,1187840,0.05763533977040779,-0.0007273646282556001,15.968718135356903,337.88,4.8428773880004884e-09,300.0,201,50.0
177.75,0.020522141724359243,1.7782553032040596,0.00012594996056627394,0.0,117,1198080,0.05974222178927704,-0.0005397139881097246,15.968718093633651,338.0,1.1175870895385742e-08,302.5000000000002,201,50.0
188.75,0.022953829693142323,1.7806435607373714,7.785964196358464e-05,0.0,118,1208320,0.054652772910467454,-0.0004034428231534548,15.968718266487121,342.11,-8.568167686462402e-09,380.00000000000045,201,50.0
190.75,0.021808521058119368,1.777977254241705,9.439119176946065e-05,0.0,119,1218560,0.054210637492399225,-0.00045593542581627843,15.968718266487121,341.23,-8.940696716308593e-09,330.0000000000004,201,50.0
207.0,0.021772362510091625,1.7794122681021691,0.00014436324297300017,0.0,120,1228800,0.056421514214891465,-0.0006185437894600909,15.968718028068542,343.73,-7.82310962677002e-09,477.5000000000002,201,50.0
198.0,0.021251804343773984,1.7841268695890904,0.00010587865681550568,0.0,121,1239040,0.05660868332693225,-0.0004886783019173891,15.968718057870865,345.93,-2.1979212760925294e-08,340.00000000000125,201,50.0
173.75,0.017690916053834372,1.7822231583297252,9.388365332227978e-05,0.001171875,122,1249280,0.055522330378835784,-0.0005063164970124489,15.968717926740647,337.06,-1.7881393432617187e-08,327.5000000000002,201,25.0
156.5,0.02455737767741084,1.7797419048845768,7.712868248006543e-05,0.0,123,1259520,0.056864598916038366,-0.0003730574393557617,15.968718338012696,328.86,-2.3469328880310058e-08,300.0,201,25.0
169.25,0.021520660928217694,1.7777154944837092,9.483745540421751e-05,0.0,124,1269760,0.05581281716974097,-0.0004028692368592601,15.968718111515045,332.65,2.644956111907959e-08,302.5000000000002,201,25.0
175.75,0.019774195717764086,1.7811499677598477,8.38768038419424e-05,0.0,125,1280000,0.05575134136800621,-0.00039323202108789703,15.968718165159226,335.72,8.568167686462402e-09,300.0,201,25.0
192.75,0.022394578577950595,1.7849653661251068,7.499396258534575e-05,0.0,126,1290240,0.05472083806349561,-0.0003296321887319209,15.968718242645263,344.56,1.5273690223693846e-08,380.00000000000045,201,25.0
184.5,0.021993311503320002,1.7772357322275638,0.00011804547054588,0.0,127,1300480,0.0541182779793367,-0.000604788165219361,15.968718057870865,338.16,0.0,375.0,201,25.0
204.25,0.02674780507804826,1.766087217628956,0.000137755338671397,0.0,128,1310720,0.055297013565886864,-0.0005983424525766168,15.968718606233598,344.87,2.8312206268310546e-08,380.00000000000045,201,50.0
211.25,0.023020009946776554,1.7682139985263348,6.151855247296111e-05,0.0,129,1320960,0.05364517830143324,-0.00025342487369925946,15.968718296289444,347.03,-2.2351741790771484e-09,425.0,201,50.0
208.75,0.025313294708030298,1.7696824461221694,9.971508704111897e-05,0.0,130,1331200,0.056413747531444305,-0.0004845156534429407,15.968718391656875,355.11,-9.685754776000977e-09,375.0,201,50.0
220.5,0.023297645291313528,1.7796030826866627,0.00013005248350950183,0.0,131,1341440,0.05673753979718978,-0.0005882857189135393,15.968718355894088,351.21,-1.080334186553955e-08,450.0,201,50.0
217.0,0.020843713177600875,1.7814058840274811,7.423654224645305e-05,0.0,132,1351680,0.05647110796105005,-0.00032252597375190815,15.968718254566193,348.04,3.3527612686157227e-09,475.0,200,25.0
212.0,0.01849877674249001,1.7828791961073875,0.00010604046644466792,0.0,133,1361920,0.058468224928633364,-0.000548489216089365,15.968718165159226,338.2,2.5331974029541015e-08,477.5000000000002,200,25.0
171.0,0.017357378415181302,1.7774579003453255,9.032351405799944e-05,0.0,134,1372160,0.05567814156170947,-0.0003788565794820897,15.968717914819717,330.24,-5.587935447692871e-09,357.5000000000007,200,0.0
159.0,0.022829936866764912,1.7840530917048454,7.598005217968051e-05,0.0,135,1382400,0.05633696104164475,-0.0003443155099375872,15.968718218803406,329.19,2.458691596984863e-08,302.5000000000002,200,22.500000000000007
164.0,0.016009521270461846,1.780050314962864,7.356003854290805e-05,0.0,136,1392640,0.05371395491560903,-0.0003434178785937547,15.968717843294144,330.64,-1.0430812835693359e-08,380.00000000000045,200,25.0
170.0,0.01948168371600332,1.7814841121435165,8.289411073505448e-05,0.0,137,1402880,0.05600887918990747,-0.0004067685699737922,15.968718034029006,329.92,-3.5390257835388184e-08,405.00000000000045,200,25.0
158.5,0.021417669620132074,1.7788805447518825,9.354714961133937e-05,0.0,138,1413120,0.05623132329014391,-0.00045737275358987973,15.968718069791795,324.4,9.685754776000977e-09,330.0000000000004,200,25.0
193.25,0.023607596769579686,1.7801715947687626,0.00012601265357909953,0.0020751953125,139,1423360,0.057057431622990075,-0.0006953562478884123,15.968718361854553,334.91,1.0058283805847169e-08,427.5000000000002,200,50.0
222.25,0.02436840859008953,1.778684838861227,0.00015069530806552934,0.0,140,1433600,0.05634966661600849,-0.0007053178200294496,15.968718421459197,346.34,0.0,475.0,200,50.0
