q_loss,policy_entropy,P09:episode_rewards,avg_q_selected,PMM:episode_rewards,rollout_prob_std,episode_length,advantage_norm,explained_variance,frames,epoch_idx,model_prob_std,avg_q_retraced,P01:episode_rewards,policy_gradient_bias_correction,policy_gradient_loss,grad_norm,fps,policy_loss
4.582119045399059e-07,2.1972109925746914,0.0,0.00021075240231830793,0.0,0.0029170274893709647,3324.3888888888887,0.004077432555586615,-37.24006174933973,129600,18,0.0005166300677738806,0.00020886893936197836,0.0,3.4840969522493864e-09,-2.3763057284629523e-06,0.0002144155401705831,384,-2.372821625452386e-06
3.206930831866478e-07,2.1972163896901264,0.0,0.0001833352427411408,0.0,0.002418479296401861,3324.3888888888887,0.0032763245306012406,-16.291059724943977,136800,19,0.0004261639244899896,0.00018489288291303885,0.0,3.853399539490428e-11,-4.3066566719754455e-06,0.0001593503139218519,384,-4.306618139897035e-06
2.3026320848189352e-07,2.1972185095056656,0.0,0.00011669031044170374,0.0,0.002139470219339677,3324.3888888888887,0.0030089278520816667,-29.68531525390489,144000,20,0.0003517993805929556,0.00011933040524466394,0.0,1.3735839606473141e-09,-3.3380452735290846e-06,0.00012460948146654816,382,-3.336671690965838e-06
1.7380603295170258e-07,2.1972197078144737,0.0,0.00010675780847847027,0.0,0.0019509709452469387,3324.3888888888887,0.002658622144801685,-660.7839705196826,151200,21,0.0003168049757932605,0.00010546617971488644,0.0,6.599342109817978e-10,-2.55383141105174e-06,9.712493306619301e-05,380,-2.5531714779065723e-06
1.6815195735030306e-07,2.1972201027756646,0.0,0.00010492308904650557,0.0,0.0023874513212360894,3324.3888888888887,0.0026284022429300673,-340.4803374299928,158400,22,0.0003045060715134789,0.0001089465628358864,0.0,6.61982511135626e-11,-2.382063378737247e-06,8.955782570319313e-05,377,-2.3819971788916415e-06
1.1780659446823463e-07,2.1972218196164994,0.0,8.911142242988006e-05,0.0,0.0020803241082941017,3324.125,0.002010070750856882,-193.15320525342193,165600,23,0.00021794841988058924,8.416421908109851e-05,0.0,9.63338552632346e-10,-2.8417679638083832e-06,6.8574755913935e-05,376,-2.840804624746529e-06
1.112034551201339e-07,2.197222389709841,0.0,0.00010943721785348428,0.0,0.0023381369762612183,3324.125,0.0016793629228201224,-107.48790367266834,172800,24,0.00020540844946131693,0.00010777191678810501,0.0,3.390480215100429e-10,-2.6663877425524038e-06,6.379334261317148e-05,374,-2.6660486953789982e-06
9.524368530124727e-08,2.1972226599915317,0.0,9.196794865701932e-05,0.0,0.0021063739488125428,3324.125,0.0017870855655266421,-816.3704906457092,180000,25,0.00019388300766321932,8.879058275772788e-05,0.0,3.2057763850919702e-12,-2.9702721962447333e-06,6.678119387336602e-05,372,-2.970268991791734e-06
8.179132934383358e-08,2.197222500027172,0.0,9.283815983267641e-05,0.0,0.0017769285882281514,3324.125,0.0019847957175114146,-95.31245506068385,187200,26,0.0002150010863968217,8.980617758858163e-05,0.0,2.055579291967054e-10,-2.048146727645304e-06,5.875143730819544e-05,370,-2.0479411697161076e-06
6.374758068466667e-08,2.197223187047969,0.0,8.247519552429685e-05,0.0,0.0016554700766211307,3324.125,0.0015380722223701843,-1325.561757389326,194400,27,0.00016881226333189547,8.23024715164956e-05,0.0,2.088556179854114e-12,-2.227934501162879e-06,4.8741085052437234e-05,368,-2.2279324125732606e-06
7.065528497864621e-08,2.1972228460084824,0.0,8.698914495469235e-05,0.0,0.0017199065495563605,3324.2,0.0017255152443364013,-414.11547493396296,201600,28,0.00018708618427426123,8.44280450932967e-05,0.0,0.0,-2.4867632554253794e-06,5.026656420593462e-05,367,-2.4867632554253794e-06
5.847694797286466e-08,2.1972236860744534,0.0,7.038398400889868e-05,0.0,0.0016250127833804331,3324.2,0.0012710871292767392,-1267.064461297421,208800,29,0.00013351386643268006,7.03213567757057e-05,0.0,3.835881390301666e-11,-1.9040239937735084e-06,3.992106848746518e-05,367,-1.903985635834461e-06
7.082072577401875e-08,2.1972231904854853,0.0,9.20493050918315e-05,0.0,0.00167426445559032,3324.2,0.0014172506497043193,-247.73392945065072,216000,30,0.00016434306193935028,8.965577300057309e-05,0.0,0.0,-2.1807379277944586e-06,4.611896965249833e-05,365,-2.1807379277944586e-06
4.7292161072239204e-08,2.1972236589599308,0.0,6.506298031461451e-05,0.0,0.0013223121935659954,3324.2,0.0014297762136943168,-1048.5545772201754,223200,31,0.0001447129859012292,6.766232749231456e-05,0.0,1.3048090607981067e-10,-1.522668937298678e-06,4.1206536107022583e-05,365,-1.522538456641288e-06
4.764831230714319e-08,2.1972237338811635,0.0,7.16595412727921e-05,0.0,0.0014745973701654307,3324.2,0.0013593025705468458,-931.9333161108959,230400,32,0.00014474184645130793,7.146471212099496e-05,0.0,0.0,-1.6867131709948542e-06,4.020633694758919e-05,364,-1.6867131709948542e-06
4.0444017118602834e-08,2.1972237213673416,0.0,7.33548207680874e-05,0.0,0.0018840424098221285,3324.2,0.0013057279946520849,-569.0724751944139,237600,33,0.00014267858991309692,7.32655713084198e-05,0.0,1.173066321857874e-10,-2.156429599914773e-06,3.5735695009826325e-05,363,-2.156312292388117e-06
3.568562678614696e-08,2.197224016240034,0.0,7.376757742508384e-05,0.0,0.0019490378029502575,3324.3611111111113,0.0011837262913164046,-1042.2999688581688,244800,34,0.00012246739408473326,7.414445463837183e-05,0.0,7.60468515320017e-11,-1.839083982035493e-06,3.1482019407926764e-05,361,-1.8390079356465542e-06
3.696358792129507e-08,2.1972239880902427,0.0,8.354833205827623e-05,0.0,0.0016957644112812885,3324.3611111111113,0.0011483172295078158,-756.4711273974655,252000,35,0.00012326689676470662,8.6407680291236e-05,0.0,1.457477802291682e-10,-1.6828418127349977e-06,3.4800016062892375e-05,361,-1.6826960663894936e-06
2.512824488879656e-08,2.197224333248441,0.0,7.731418428438557e-05,0.0,0.0012586037612307278,3324.3611111111113,0.0008821744267697074,-1314.212754859073,259200,36,0.00010190502202245655,7.701315288036385e-05,0.0,2.416540421471917e-11,-1.905108503599368e-06,2.593910950525611e-05,360,-1.9050843375672298e-06
2.98483593516341e-08,2.1972241595778796,0.0,7.535552467160694e-05,0.0,0.0014754174672958116,3324.3611111111113,0.0011310903616669908,-251.01414225958646,266400,37,0.0001184081692270481,7.443358514143049e-05,0.0,1.198773717329497e-10,-1.5494447600033042e-06,2.7132075186324638e-05,359,-1.5493248829172687e-06
2.5471478676284986e-08,2.197224352681447,0.0,7.255469479065457e-05,0.0,0.001599655075287673,3324.3611111111113,0.0009839530178919992,-1526.9200067159547,273600,38,0.00010487248798430873,7.454512154826834e-05,0.0,0.0,-1.5626461476054232e-06,2.7258978982934794e-05,359,-1.5626461476054232e-06
2.9298718425325315e-08,2.197224124338892,0.0,7.512395365737906e-05,0.0,0.0014840369636334122,3324.3690476190477,0.0011458007308417673,-310.72030587058697,280800,39,0.00012094166335348037,7.352092254165207e-05,0.0,9.601717159452809e-12,-1.9951287668148446e-06,2.824094851672814e-05,358,-1.9951191653658968e-06
1.6605334019484917e-08,2.1972246160015225,0.0,6.63860340426485e-05,0.0,0.001363447943376326,3324.3690476190477,0.0007913298830477462,-1550.3771383676358,288000,40,8.179911729122241e-05,6.521382121270958e-05,0.0,2.9079323786892117e-11,-1.2275742388533402e-06,1.8949620182261087e-05,357,-1.227545157760251e-06
3.1686513572493374e-08,2.1972241805659403,0.0,7.727112645591627e-05,0.0,0.0015482857820477264,3324.3690476190477,0.0009549601664562585,-129.68315894417032,295200,41,0.00011290793842855242,7.709579213234644e-05,0.0,2.896339649597716e-12,-2.1658598517688616e-06,3.2222958053187494e-05,358,-2.165856955438772e-06
1.82053362744342e-08,2.197224511570401,0.0,5.874062072803459e-05,0.0,0.0013386321699690525,3324.3690476190477,0.0008674145352608356,-1209.5888826519476,302400,42,9.392063900523206e-05,5.939635520176293e-05,0.0,0.0,-1.3408084212451827e-06,2.2351296250063946e-05,357,-1.3408084212451827e-06
2.127700049812861e-08,2.1972244559551672,0.0,6.008394874144448e-05,0.0,0.0015448216630693662,3324.3690476190477,0.0009797621727753246,-670.3392439532975,309600,43,0.0001040468642801739,5.9430566677663045e-05,0.0,1.0747747320287621e-10,-1.3315788337755318e-06,2.3687681766700774e-05,356,-1.3314713542391497e-06
1.621017583820133e-08,2.1972245480711496,0.0,5.387538158449013e-05,0.0,0.0011054380889268106,3324.3690476190477,0.0008114895229238524,-973.9201928253211,316800,44,8.593175406711828e-05,5.3955403330162096e-05,0.0,1.1393881605399548e-11,-1.111186748857566e-06,1.8807548134490848e-05,356,-1.1111753547295971e-06
1.8977098947172372e-08,2.1972245148975387,0.0,5.2448600499509076e-05,0.0,0.0016428172673124965,3324.2708333333335,0.0008528028255747293,-1271.4694870771712,324000,45,9.367144602823605e-05,5.318314274633834e-05,0.0,5.120096451754424e-11,-1.2581704435792224e-06,2.0028003811883696e-05,355,-1.2581192422275865e-06
2.1769214974308386e-08,2.197224642265411,0.0,5.5951237729012006e-05,0.0,0.0012881904754145678,3324.2708333333335,0.0009115428946592552,-1144.6860236966231,331200,46,8.980978462439396e-05,5.542533030671217e-05,0.0,0.0,-1.4223063058871334e-06,2.483050820494101e-05,355,-1.4223063058871334e-06
1.5098065122558565e-08,2.197224735604736,0.0,5.085348415773356e-05,0.0,0.0012507637706639465,3324.2708333333335,0.0007757402065287589,-928.5307530747579,338400,47,8.466360490144782e-05,5.002989281772944e-05,0.0,0.0,-1.2141778333562071e-06,2.0124696419897942e-05,354,-1.2141778333562071e-06
1.7878707473741044e-08,2.197224501230901,0.0,4.638807141419495e-05,0.0,0.0012632429915868414,3324.2708333333335,0.0009201004601537864,-361.7040800410185,345600,48,9.81187404296642e-05,4.666758506397963e-05,0.0,2.849393802182463e-11,-8.373391726787228e-07,2.0300429712162824e-05,353,-8.373106792834252e-07
1.3759271052411608e-08,2.197224707243074,0.0,4.143338149908264e-05,0.0,0.0011970542139822708,3324.2708333333335,0.0007517049911757518,-1246.8086174368173,352800,49,7.656101634573625e-05,4.1445748566056635e-05,0.0,5.42473744936779e-11,-1.2183872706040014e-06,1.7040368902020205e-05,353,-1.2183330228541465e-06
1.8757153381394206e-08,2.197224404565872,0.0,4.448701506337077e-05,0.0,0.001030015547117919,3324.44,0.000986335002568113,-198.672985064217,360000,50,0.0001007088659920851,4.448020232865972e-05,0.0,0.0,-6.68233863936964e-07,2.069726635310703e-05,353,-6.68233863936964e-07
1.0333390107567729e-08,2.197224936210633,0.0,3.782364705850915e-05,0.0,0.0010173110869375038,3324.44,0.0005929061992615421,-1863.1480770063483,367200,51,6.233359569236013e-05,3.883461074511248e-05,0.0,3.087137658303209e-13,-1.0106487020601791e-06,1.4194195460755303e-05,352,-1.0106483933831895e-06
1.736939634462661e-08,2.19722477444896,0.0,4.3521267319134946e-05,0.0,0.0014867773883713113,3324.44,0.0008662259539168761,-98.75228414599857,374400,52,8.871468947734772e-05,4.3896351633222324e-05,0.0,0.0,-7.906734622734512e-07,2.4119910334068612e-05,352,-7.906734622734512e-07
1.344481920865991e-08,2.1972247877907667,0.0,3.739918739932387e-05,0.0,0.000985791243636331,3324.44,0.0007273223877238842,-1508.582370981133,381600,53,7.291815170251941e-05,3.7305238506670214e-05,0.0,0.0,-6.110576317980317e-07,1.6981211792427548e-05,351,-6.110576317980317e-07
1.1697379399944695e-08,2.1972248471540117,0.0,3.701570538016322e-05,0.0,0.0012007050543274879,3324.44,0.0007469469654645923,-540.1740984213226,388800,54,7.708518437799025e-05,3.660530164514962e-05,0.0,0.0,-1.1338484223091553e-06,1.522358240948603e-05,351,-1.1338484223091553e-06
9.334819780460829e-09,2.1972249310013194,0.0,3.4479409584608607e-05,0.0,0.0011571224460138112,3324.44,0.0006887998014952595,-978.3779353296499,396000,55,7.004473401923127e-05,3.3349562337308373e-05,0.0,0.0,-5.873670891225333e-07,1.427188594728237e-05,350,-5.873670891225333e-07
1.4848228426709379e-08,2.1972246745465296,0.0,3.0392384069128887e-05,0.0,0.001169097563308859,3324.56,0.0008228476548459992,-923.7832417570788,403200,56,8.43075753963755e-05,3.213732133175769e-05,0.0,1.391345577110636e-11,-7.566543423652583e-07,1.8015335354071636e-05,350,-7.566404304121872e-07
1.0833880953383394e-08,2.1972249489423463,0.0,3.150143256794118e-05,0.0,0.0011078788311173562,3324.56,0.0006113020649155337,-1184.2048469106105,410400,57,6.44605383297764e-05,3.1155374146846326e-05,0.0,0.0,-4.123947368210597e-07,1.4056399226543348e-05,349,-4.123947368210597e-07
1.1378525078170257e-08,2.1972249327197906,0.0,2.907897151306402e-05,0.0,0.0012861515892477892,3324.56,0.0006340743815847612,-757.5125331162744,417600,58,7.007448916367377e-05,2.8414765484263798e-05,0.0,0.0,-2.2053910269745655e-07,1.608661275494052e-05,349,-2.2053910269745655e-07
8.868306157553768e-09,2.197224988517938,0.0,2.810159493581417e-05,0.0,0.0007916011424815612,3324.56,0.0006054532153535925,-1005.0831553767725,424800,59,6.340814929859351e-05,2.8391078006029482e-05,0.0,0.0,-7.396047221769959e-07,1.2418419394714309e-05,349,-7.396047221769959e-07
7.471221958462432e-09,2.197225010653652,0.0,2.6280431170225374e-05,0.0,0.0009047790828537686,3324.56,0.0005891552303411953,-1214.441807829627,432000,60,5.9899931916749075e-05,2.7069115953338193e-05,0.0,0.0,-4.2965855710699286e-07,1.204318506710967e-05,349,-4.2965855710699286e-07
1.3029086945535954e-08,2.197224687378873,0.0,3.262131688033483e-05,0.0,0.0008133428277787658,3324.73,0.0008325879284663002,-298.45927371488045,439200,61,8.474797680831229e-05,3.144402191922636e-05,0.0,2.0352679541701947e-11,-5.066872280924342e-07,1.6292890379063704e-05,349,-5.06666875116833e-07
7.382648529942254e-09,2.1972249986633425,0.0,2.5748261081216272e-05,0.0,0.0011442907070190892,3324.73,0.000552039614650479,-1576.039821522728,446400,62,5.587243723467478e-05,2.4880830729844522e-05,0.0,5.117331743538974e-11,-4.2913687572478474e-07,1.0707627799236153e-05,348,-4.290857024369553e-07
8.939709233674764e-09,2.1972250349307183,0.0,2.9167577701842175e-05,0.0,0.0009149390925263502,3324.73,0.0005946835594558632,-308.49433247634977,453600,63,6.490334691437528e-05,2.8678491159442553e-05,0.0,0.0,-5.602474212091958e-07,1.3744697661414194e-05,348,-5.602474212091958e-07
9.303182435200991e-09,2.197225009925151,0.0,2.4159440975955435e-05,0.0,0.0008951728347735674,3324.73,0.0005501333347945363,-1218.6892091192392,460800,64,5.9429175946062905e-05,2.370737857225842e-05,0.0,0.0,-4.7478846865148235e-07,1.2444668622710266e-05,347,-4.7478846865148235e-07
1.0475334586898619e-08,2.1972248032736403,0.0,2.643822707485679e-05,0.0,0.001030873394409321,3324.73,0.0007483302380757486,-539.371593188574,468000,65,7.392739944568576e-05,2.5612167002243897e-05,0.0,9.617937927567746e-13,-7.945594230906839e-07,1.5214451155199202e-05,347,-7.945584613000367e-07
9.27039930686883e-09,2.197224867791726,0.0,2.3521921780965712e-05,0.0,0.0012957364244407796,3324.73,0.000679522355368477,-795.4387780352558,475200,66,6.722256796486305e-05,2.2910307016592355e-05,0.0,2.003825253874917e-11,-6.015359723243154e-07,1.2882878417875566e-05,347,-6.015159356507605e-07
1.3053914312348688e-08,2.1972247068276483,0.0,2.2725828683806387e-05,0.0,0.0009312524153590186,3324.73,0.0007319549511134035,-1000.2106772512103,482400,67,7.817255236643307e-05,2.3929502545682244e-05,0.0,0.0,-5.054208788072473e-07,1.4541131249423156e-05,347,-5.054208788072473e-07
9.630121638596628e-09,2.1972250259301016,0.0,2.2800116611694054e-05,0.0,0.0010543896644704574,3324.73,0.0005521752760281317,-1277.4081979681007,489600,68,5.757266564055426e-05,2.300990658142606e-05,0.0,2.138225218577327e-12,-4.2932996132929164e-07,1.2055250088161022e-05,347,-4.293278234821437e-07
9.915484875079663e-09,2.1972248980570663,0.0,2.1778265463923237e-05,0.0,0.000877471712665555,3324.73,0.0006185321338440195,-540.7835339173911,496800,69,6.606939751734415e-05,2.240452405116923e-05,0.0,0.0,-7.18332387100116e-07,1.6279703936136715e-05,346,-7.18332387100116e-07
6.4661767930334385e-09,2.1972250212721094,0.0,2.1809813994502564e-05,0.0,0.0008043959611281345,3324.73,0.0005325286533556084,-800.3315109862095,504000,70,5.6654175128869614e-05,2.109087717642632e-05,0.0,0.0,-3.096511584414711e-07,9.765995736566147e-06,345,-3.096511584414711e-07
8.037975566534116e-09,2.1972250324109246,0.0,2.00797859028918e-05,0.0,0.0010340000598960755,3324.73,0.0006548156750777941,-1095.9786589642363,511200,71,6.17674359218275e-05,1.960558907404404e-05,0.0,0.0,-2.436375451314147e-07,1.3030916154249026e-05,345,-2.436375451314147e-07
1.1636602281960727e-08,2.197224789637106,0.0,2.040667387237565e-05,0.0,0.0008893686332569613,3324.66,0.0008322570864296115,-271.8301207387006,518400,72,7.736373634383267e-05,1.986568116518794e-05,0.0,1.5425407617897236e-11,-5.986177181893237e-07,1.576190992162943e-05,346,-5.986022927802255e-07
5.884820296300371e-09,2.197225043212295,0.0,1.5236577904634118e-05,0.0,0.0010911949450654425,3324.64,0.0004964856291519722,-1504.9869746421887,525600,73,5.126348368252313e-05,1.5188907811195338e-05,0.0,3.623811473119076e-11,-3.5832672721866944e-07,1.0432616559148183e-05,345,-3.5829048840227727e-07
8.435965138191825e-09,2.19722503087508,0.0,1.7294787849372578e-05,0.0,0.0008493385035433581,3324.64,0.000568755891933245,-500.88829116803316,532800,74,6.100440433057629e-05,1.6641868696619435e-05,0.0,0.0,-2.8894375834736707e-07,1.3735141398367829e-05,345,-2.8894375834736707e-07
8.788417977308502e-09,2.1972250430073057,0.0,1.3745812596153787e-05,0.0,0.0007306795676200882,3324.64,0.0004998475974012142,-1319.170518252528,540000,75,5.541434987009549e-05,1.4005557003952524e-05,0.0,0.0,-5.319815855912824e-07,1.1679056750635166e-05,345,-5.319815855912824e-07
7.013858323912305e-09,2.197225028859875,0.0,1.5497383390401296e-05,0.0,0.0006985993688634107,3324.64,0.0006076157346622015,-348.1856700690619,547200,76,6.099200282670204e-05,1.513558585423549e-05,0.0,0.0,-3.152509913861904e-07,1.1307729169170026e-05,344,-3.152509913861904e-07
6.586642875866761e-09,2.197225083882216,0.0,1.4145543755052294e-05,0.0,0.0007888752528114515,3324.64,0.0005348289613029569,-1389.5256207609823,554400,77,5.283194777740288e-05,1.4178960407147189e-05,0.0,5.438860473105933e-12,-2.019828630787108e-07,1.0340839857156683e-05,344,-2.019774246372441e-07
8.74717833954202e-09,2.1972248791039934,0.0,1.3943157466231908e-05,0.0,0.0011034342379194653,3324.58,0.0006256220760109596,-852.0262933299276,561600,78,6.5239427209652e-05,1.3369385534938303e-05,0.0,1.801940502674546e-11,-3.2187471348815457e-07,1.211517539066206e-05,344,-3.218566941243757e-07
5.828916085385023e-09,2.1972250301686547,0.0,1.2177439303100575e-05,0.0,0.000704172305627462,3324.58,0.00046446242173949577,-1699.2786544293417,568800,79,4.70357942856947e-05,1.1830064019263364e-05,0.0,7.0059766630079266e-12,-2.016541933189663e-07,9.504725364922872e-06,344,-2.016471873675917e-07
6.20735869802839e-09,2.1972251161948715,0.0,1.0761754431815845e-05,0.0,0.000782939628596618,3324.58,0.00047859637385397547,-608.3487712747458,576000,80,5.151989893832289e-05,1.0200307367817215e-05,0.0,2.858127438424655e-11,-2.886298142922053e-07,1.0612582455393308e-05,344,-2.8860123294750694e-07
6.377047600330148e-09,2.197225006323643,0.0,1.171670542070148e-05,0.0,0.0007464398661828496,3324.58,0.0005854490429290491,-1024.0930308571,583200,81,5.662102266845588e-05,1.1299347271292224e-05,0.0,0.0,-2.3822167738308166e-07,1.1163029344947909e-05,344,-2.3822167738308166e-07
5.618453227861852e-09,2.197225052562971,0.0,1.010007094085599e-05,0.0,0.0007872201925518389,3324.58,0.0005535814918622031,-1044.6950066696083,590400,82,5.862879990334907e-05,9.433732907219954e-06,0.0,0.0,-1.8037479324666226e-07,1.0269557275156711e-05,344,-1.8037479324666226e-07
8.786556195140225e-09,2.1972249077666888,0.0,9.870182664358532e-06,0.0,0.0007997947601981803,3324.58,0.0006675787484874678,-209.36349488501597,597600,83,6.828072216669011e-05,8.570264078281651e-06,0.0,6.771032808513174e-13,-2.921562934227144e-07,1.2651019533576555e-05,344,-2.921556163544364e-07
5.0109868622075126e-09,2.1972250805740003,0.0,4.769382625085536e-06,0.0,0.0006303477445374148,3324.44,0.0004606786392386502,-1784.8786798016008,604800,84,4.3831706451243086e-05,5.0624949931917295e-06,0.0,0.0,1.3003425880690542e-07,8.907887082899219e-06,344,1.3003425880690542e-07
7.0513044280886225e-09,2.1972250394404877,0.0,7.112707986421253e-06,0.0,0.0006420307027318062,3324.44,0.0005778209402192323,-453.8782289910411,612000,85,5.555909344333746e-05,7.815780345542375e-06,0.0,0.0,3.230346627142079e-07,1.1689783666615344e-05,344,3.230346627142079e-07
4.74285670338542e-09,2.197225119248785,0.0,6.795088957843584e-06,0.0,0.0004993766642635404,3324.44,0.0004035261763354875,-2024.2374695870196,619200,86,4.126166028590054e-05,6.153508795338768e-06,0.0,0.0,-2.7525889200498574e-08,9.131771201739311e-06,344,-2.7525889200498574e-08
6.426873566621697e-09,2.197225066555871,0.0,7.563177496447477e-06,0.0,0.0004375065030146401,3324.44,0.0006420758399008672,-127.74817178087575,626400,87,5.8630144318972116e-05,7.533916034345017e-06,0.0,0.0,7.278154304631994e-09,1.1121425326636013e-05,344,7.278154304631994e-09
5.184812622492178e-09,2.1972250987613013,0.0,6.356794001951197e-06,0.0,0.0003861957823973611,3324.44,0.0004946490748722857,-1335.5920552832265,633600,88,4.749515697426433e-05,6.986062084207237e-06,0.0,0.0,-1.9655659677089224e-08,9.325450754795529e-06,344,-1.9655659677089224e-08
6.8137787350029835e-09,2.197224994103114,0.0,8.398947779864687e-06,0.0,0.00037757595327266686,3324.61,0.0005654331230948027,-760.5805141339857,640800,89,5.707747804759522e-05,7.994605229967458e-06,0.0,0.0,6.003495282372598e-08,1.0125274909497488e-05,344,6.003495282372598e-08
5.045394282886101e-09,2.197225150563156,0.0,6.639510750196755e-06,0.0,0.00027073052620498817,3324.61,0.0004611686433647127,-1552.5267203624087,648000,90,4.2700911967009214e-05,6.1153842501250595e-06,0.0,0.0,1.1760137212317252e-07,8.914089747805668e-06,344,1.1760137212317252e-07
5.524895839891492e-09,2.1972251458111263,0.0,4.956398302956857e-06,0.0,0.00026581152150661797,3324.61,0.0004638059701374515,-362.9612615569007,655200,91,4.987216426071315e-05,5.530244624706412e-06,0.0,0.0,-1.8959728023810392e-08,1.0230036932266668e-05,343,-1.8959728023810392e-08
