episode_length,PMM:episode_rewards,P09:episode_rewards,epoch_idx,frames,advantage_norm,fps,policy_entropy,P01:episode_rewards,policy_loss,explained_variance,value_loss,grad_norm
863.26,32.79,62.0,328,2624000,2.414758725762367,225,0.9625859647989273,2.0,-0.019130738530366218,0.610810775756836,0.043086649104952815,0.7793512961465946
868.38,34.35,64.20000000000002,329,2632000,2.331624232530594,225,0.9808383893966675,2.0,-0.015088799240475055,0.6571456348896026,0.03993234453257173,0.7670129736041588
866.77,33.82,64.20000000000002,330,2640000,2.2787300807237627,225,0.9884220886230469,2.0,-0.01544336051436403,0.660005624294281,0.03834640578366816,0.7263417331589621
879.89,34.7,67.20000000000002,331,2648000,2.2492199862003326,225,1.0288700455427169,2.0,-0.00986802819519653,0.6859511178731919,0.036631304519250986,0.6840212032093472
909.55,36.1,67.20000000000002,332,2656000,2.175644001364708,225,1.0374035787582399,2.0,-0.01589851294644177,0.6839002460241318,0.03443624611478299,0.6304056486732086
958.97,38.64,67.20000000000002,333,2664000,2.259301263689995,224,1.0229436755180359,3.0,-0.013163040209765314,0.6399109983444213,0.03752307473216206,0.690638580331351
1044.74,43.34,69.10000000000001,334,2672000,2.4574240124225617,224,1.033119243979454,14.700000000000001,-0.017969768182374536,0.6213630282878876,0.045573820131830874,0.7875789761576822
1074.17,44.78,69.10000000000001,335,2680000,2.1729386603832244,224,1.0198349219560623,18.900000000000002,-0.009890490639954806,0.671589081287384,0.03404708956368267,0.7029133207960234
1126.83,48.01,70.0,336,2688000,2.3022086119651792,224,1.0049073421955108,23.8,-0.017755452438723295,0.6265724003314972,0.039007538119331005,0.7895240866799011
1141.46,49.41,72.10000000000001,337,2696000,2.2688128894567487,224,1.0151318365335464,27.9,-0.016902031898061977,0.6978896874189376,0.037294395552016794,0.779526878986294
1138.97,49.91,72.10000000000001,338,2704000,2.1465378165245057,224,0.9808410662412643,28.9,-0.007837798411019321,0.6789737528562546,0.03297084754798561,0.7131449169744876
1154.03,50.88,72.10000000000001,339,2712000,2.296290139555931,224,0.9868446591496468,30.900000000000002,-0.01578908562019933,0.6526794511079789,0.041152843721210954,0.8109410147871347
1127.46,49.09,72.10000000000001,340,2720000,2.440026816725731,224,0.9152412572875619,28.9,-0.01584527712140698,0.42490974843502044,0.04620932052377611,0.9362495295469428
1077.24,46.27,69.10000000000001,341,2728000,2.131281095147133,224,0.9680297791957855,26.0,-0.008414743806933984,0.6543026304244995,0.032394131710752845,0.7282773951793738
1071.31,45.31,69.10000000000001,342,2736000,2.3032032442092896,224,1.0342876744270324,25.0,-0.014709503164690432,0.6892842280864716,0.039810188724659384,0.7420045889657797
1074.6,45.76,69.0,343,2744000,2.312782084345818,224,1.0369393599033356,25.9,-0.019870208483189343,0.6742751950025558,0.03881811499129981,0.7183334885458441
1075.76,45.87,69.0,344,2752000,2.220353059768677,224,1.0242038208246231,25.0,-0.011289067183388396,0.7068649053573608,0.03610506877303123,0.7617728406481474
1066.41,45.72,69.40000000000003,345,2760000,2.2186871683597564,224,0.9986607378721237,25.0,-0.011657196712476434,0.6712191545963287,0.034974058559164405,0.7620585166203552
1077.72,46.18,73.30000000000003,346,2768000,2.22906431555748,224,0.9791372448205948,25.0,-0.00855490942922188,0.6716114073991776,0.03501490082591772,0.8081633716944947
1068.31,45.09,69.40000000000003,347,2776000,2.321379904150963,224,0.9663999688625335,23.0,-0.016528699182963465,0.6844039648771286,0.03971907725557685,0.7762497339112581
1067.04,44.5,69.40000000000003,348,2784000,2.225626239776611,224,0.9739539569616318,23.0,-0.010620645597664407,0.6582176560163497,0.03561359609477222,0.7665505462546044
1043.78,42.53,60.10000000000001,349,2792000,2.231485582590103,223,0.9682005998492241,21.0,-0.01717247122345725,0.6182510352134705,0.03619657211471349,0.7960167897014113
1032.02,41.53,60.10000000000001,350,2800000,2.1178651702404023,223,0.9872857612371445,19.9,-0.005432005471375305,0.657571707367897,0.0344249269226566,0.7361908535281069
1038.01,41.45,61.400000000000034,351,2808000,2.2783465325832366,223,0.9969990825653077,19.9,-0.013797348352600238,0.6833644199371338,0.03860650841146707,0.7316185777038313
1034.64,41.8,65.30000000000003,352,2816000,2.3138499814271927,223,0.9954750072956086,19.9,-0.013897446928895078,0.642717854976654,0.039209437891840934,0.8019085602208533
1044.81,43.53,70.20000000000002,353,2824000,2.4364652198553087,223,0.9819116854667663,19.9,-0.020871668288018553,0.6402773928642272,0.04343134693801403,0.8300674998355041
1055.43,44.18,70.20000000000002,354,2832000,2.0499506157636644,223,0.9955106317996979,20.0,-0.009587002925109119,0.666704113483429,0.031286491872742773,0.6563778003844288
1079.66,45.21,68.20000000000002,355,2840000,2.2599843168258666,223,1.0213630813360215,20.9,-0.015004249669436831,0.6329834055900574,0.037025783052667974,0.7264580478738716
1093.07,46.25,72.20000000000002,356,2848000,2.45405752658844,223,1.0135407727956771,20.9,-0.010068882628838765,0.6408233046531677,0.043644202449359,0.8100432388279206
1098.17,46.44,72.20000000000002,357,2856000,2.286267229914665,223,1.0434029805660248,20.9,-0.01400811689789407,0.6584116911888123,0.03908557053189725,0.7583488871171433
1089.58,45.89,70.20000000000002,358,2864000,2.145912613272667,222,1.0445319551229477,20.9,-0.006473480766289868,0.6966824436187744,0.032707302821800115,0.6688552538661002
1106.39,47.15,70.20000000000002,359,2872000,2.1140295910835265,222,1.0033182805776597,20.9,-0.007437052921159193,0.6226568591594696,0.033363490588963034,0.6416413147070276
1099.43,47.84,70.20000000000002,360,2880000,2.3509748435020446,223,0.9838391667604447,21.0,-0.00621980379888555,0.6269913339614868,0.04042479312978685,0.7057444071775274
1116.85,49.47,74.20000000000002,361,2888000,2.52473646402359,222,0.9883380722999573,23.9,-0.018408540609525518,0.6505620837211609,0.04644811627455056,0.7773736987768186
1120.49,51.21,81.20000000000002,362,2896000,2.2626875931024553,222,1.0066648817062378,24.0,-0.012789692154619843,0.673392795920372,0.03709620324894786,0.781815574689032
1132.21,52.49,81.20000000000002,363,2904000,2.417698279619217,222,1.0258684653043746,28.9,-0.01541568424901925,0.6354525011777877,0.04475333946291357,0.8093095998533216
1150.81,53.43,81.0,364,2912000,2.2932746416330336,222,1.0402192121744156,31.0,-0.014061639145947992,0.6821832412481308,0.03858237714972347,0.7712310099802437
1155.39,54.34,81.20000000000002,365,2920000,2.264769823551178,222,1.0066103363037109,31.9,-0.01819111068471102,0.6771266186237335,0.03963969497010112,0.6931639473002608
1160.4,55.24,81.20000000000002,366,2928000,2.6849308621883394,222,1.0136797368526458,32.0,-0.019077999964356423,0.6267630213499069,0.05421129748225212,0.8106614213283472
1163.62,55.24,81.20000000000002,367,2936000,2.3295366579294203,222,0.995787963271141,31.9,-0.021541673076571895,0.6725350350141526,0.04163941859733313,0.8241935164129056
1156.8,54.48,81.0,368,2944000,2.165467023253441,222,0.9717094588279724,31.0,-0.009206900578647037,0.6618585729598999,0.034536347137764094,0.8142397069188864
1171.46,55.63,81.0,369,2952000,2.2226527631282806,222,1.0168837189674378,31.9,-0.01654755104711512,0.6797588545084,0.03729024501983076,0.701168945058106
1160.07,54.44,80.10000000000001,370,2960000,2.4910551953315734,222,0.9946398335695267,31.0,-0.022007255008793435,0.646813558936119,0.04651837902609259,0.9331006710267564
1138.47,53.56,80.10000000000001,371,2968000,2.226267718076706,221,0.9834883862733841,29.9,-0.007796659984742291,0.6712384837865829,0.0362635147664696,0.6885724638402487
1149.06,54.61,80.10000000000001,372,2976000,2.4692526042461393,221,0.9697372710704804,29.9,-0.014873733977146912,0.6330131578445435,0.04622211310546845,0.8122449276405146
1147.02,54.81,81.0,373,2984000,2.3725562477111817,221,0.9486925631761551,29.9,-0.016507551528629847,0.654600722193718,0.04187632172368467,0.7584548696554871
1151.79,55.41,81.10000000000001,374,2992000,2.177203261256218,221,0.9328488010168076,29.9,-0.016333749704062938,0.6940594440698624,0.03616001530084759,0.7566931723691025
1152.83,54.8,81.10000000000001,375,3000000,2.5220028614997863,221,0.9468220913410187,28.0,-0.021932422633981333,0.655090618133545,0.04826888484880328,0.8105479396237457
1162.31,54.8,79.20000000000002,376,3008000,2.1310985463857652,221,1.0118106400966644,28.9,-0.012490161979803816,0.6928808933496475,0.03526788621209562,0.6525647845214984
1161.9,54.56,79.20000000000002,377,3016000,2.126583395600319,221,0.9783707004785538,28.9,-0.01663062517531216,0.6319261276721955,0.0335087415901944,0.7058098947236462
1173.22,55.19,79.20000000000002,378,3024000,2.3000511610507965,221,1.0055699920654297,29.9,-0.011131952487048694,0.6372406196594238,0.03959482525009662,0.757935684971514
1184.18,55.96,82.30000000000003,379,3032000,2.3824208468198775,221,1.0288424813747405,29.0,-0.019850360042182727,0.6652709412574768,0.05364878915017471,0.9997783370946212
1190.83,56.14,82.30000000000003,380,3040000,2.16436083316803,221,1.0124492460489274,28.9,-0.009570094198570587,0.6898676031827926,0.03533726209774613,0.773880692002468
1187.66,56.16,82.30000000000003,381,3048000,2.4276338386535645,221,0.9993044972419739,28.9,-0.01733518741559237,0.6255603194236755,0.04705803031567484,0.807731296495931
1194.3,56.52,82.30000000000003,382,3056000,2.0690371733903885,221,0.9897030341625214,29.0,-0.012501720192958601,0.6695296627283096,0.03259138327557594,0.6715004172408091
1210.34,58.31,85.20000000000002,383,3064000,2.5880082988739015,220,0.9881408190727234,29.9,-0.026894077379256486,0.6357621133327485,0.05240711334627122,1.0180679554963472
1199.57,57.84,85.20000000000002,384,3072000,2.5980301558971406,221,0.9991088795661927,29.9,-0.020855901243630796,0.6124479979276657,0.04949968975037336,1.0248214846053516
1180.54,56.7,85.20000000000002,385,3080000,2.5457591885328292,220,1.0252058964967727,27.9,-0.023807927262678278,0.6055196869373322,0.049089017487131056,0.9208306738140243
1195.57,57.51,85.20000000000002,386,3088000,2.0983710151910784,220,1.001409838795662,28.799999999999997,-0.008526205965317786,0.6771265023946762,0.03285547244828194,0.6091567265920003
1193.52,57.17,82.30000000000003,387,3096000,2.1860039126873017,220,0.9924364709854125,29.0,-0.007614086047979072,0.6523626565933227,0.03572610799688846,0.631151863321459
1195.14,57.04,82.30000000000003,388,3104000,2.3640038347244263,220,0.9867084813117981,29.0,-0.015828859601460864,0.6650445467233658,0.04504522050730884,0.7626814913302402
1193.09,57.29,82.30000000000003,389,3112000,2.2773574382066726,220,1.016240965127945,32.0,-0.013032543357694522,0.6492369246482849,0.039238490709103645,0.7519518196749084
1195.45,57.95,83.20000000000002,390,3120000,2.4580025631189346,220,0.9735890311002732,31.9,-0.018745360131142662,0.6356181037425995,0.04586151669267565,0.7755928802306796
1183.59,58.04,83.20000000000002,391,3128000,2.3671022200584413,220,0.9864982295036316,30.800000000000004,-0.010841536567895674,0.6447049295902252,0.04170735907740891,0.7119758136449208
1188.91,58.86,85.10000000000001,392,3136000,2.2679243648052214,220,0.9915519285202027,30.800000000000004,-0.011759877792210318,0.6811377209424972,0.0395868119969964,0.751379070255511
1174.79,57.86,83.30000000000003,393,3144000,2.3080192762613296,220,0.9916394227743148,30.800000000000004,-0.010656676493235864,0.6429786831140518,0.04215108480770141,0.7375725690100036
1187.15,59.54,86.10000000000001,394,3152000,1.979959452152252,219,0.968402327299118,30.800000000000004,-0.01310614729009103,0.6813747763633728,0.02910499520134181,0.6512956397296576
1181.75,59.33,83.30000000000003,395,3160000,2.2213888013362886,219,0.9535069489479064,31.0,-0.009440870546968653,0.5681960010528564,0.03723145039752126,0.665931064159518
1198.75,60.76,86.20000000000002,396,3168000,2.507980299592018,219,1.0063893604278564,31.0,-0.009215822196856606,0.6134465312957764,0.04848124605603516,0.8586037719770806
1207.07,63.33,88.10000000000001,397,3176000,2.292565796375275,219,0.9839835184812545,30.800000000000004,-0.016108720636111684,0.6400916892290115,0.04080777542665601,0.7707137061000805
1194.9,62.25,86.20000000000002,398,3184000,2.2695388513803483,219,0.9949963200092315,28.799999999999997,-0.016228757194976424,0.6228312647342682,0.038673927267082034,0.7206511569754583
1209.93,63.14,86.20000000000002,399,3192000,2.3932760554552077,219,0.9954232931137085,30.800000000000004,-0.015927321474300697,0.6112904804944992,0.04291747761424631,0.9302722433609807
1218.19,63.61,88.10000000000001,400,3200000,2.18502207159996,219,1.0076885622739793,31.0,-0.014624230640474706,0.6479326450824737,0.03653221712447703,0.9071411171505873
1227.99,65.08,90.10000000000001,401,3208000,2.260201779603958,219,1.0181115412712096,32.9,-0.011133376032230444,0.6419070225954056,0.03988423745613545,0.7160743938812578
1225.59,65.26,91.10000000000001,402,3216000,2.325069987177849,219,1.0256504398584365,31.9,-0.017317554753972217,0.6751576966047287,0.043811854848172516,0.7109633536361141
1217.85,64.68,91.10000000000001,403,3224000,2.2724359184503555,219,1.0243420505523682,31.9,-0.011282179375411943,0.6878557956218719,0.03981430835556239,0.7509245731004462
1231.51,64.87,91.10000000000001,404,3232000,2.443745400905609,219,1.019717633128166,31.9,-0.018079682622337712,0.6803359365463257,0.045180333531461656,0.8147250453515273
1219.29,64.64,91.10000000000001,405,3240000,2.2125287932157516,219,1.0060341602563858,31.0,-0.012660156227866537,0.658336009979248,0.03908585091819987,0.7565780771996402
1218.76,64.66,91.10000000000001,406,3248000,2.1131383419036864,219,0.9728654235601425,31.9,-0.015307074605952948,0.6740349346399307,0.03492362933699042,0.6576741842697418
1221.03,64.3,92.10000000000001,407,3256000,2.300781856775284,219,1.0066585642099382,32.0,-0.011737249941434129,0.6451689690351486,0.04091577145271003,0.6457325624352616
1238.76,67.39,94.30000000000003,408,3264000,2.540620430111885,219,0.995353981256485,32.0,-0.018927576035493984,0.6879125034809113,0.050799450920894745,0.9257798689121438
1228.01,66.06,94.0,409,3272000,2.2749811923503875,219,1.0079553961753844,32.0,-0.01568736658024136,0.661970950961113,0.0436780791496858,0.7386607628957544
1214.33,65.49,94.30000000000003,410,3280000,2.470294419527054,219,1.0110321176052093,31.9,-0.015000548915122636,0.6413787835836411,0.04724296560045332,0.7648148021421267
1201.0,63.13,94.0,411,3288000,2.2550646257400513,219,1.0359114980697632,31.9,-0.00917442212230526,0.7038264501094819,0.03949517489410937,0.6742726776951514
1193.37,62.12,93.10000000000001,412,3296000,2.0644367438554765,218,1.0437117475271225,31.9,-0.009056851872883272,0.675402027964592,0.03565688562113792,0.6068807179192129
1200.96,62.55,93.10000000000001,413,3304000,2.353920347690582,218,1.0268823271989822,32.9,-0.022411699353251605,0.6557396525144576,0.041730127148330215,0.7217645135629425
1177.62,61.49,93.10000000000001,414,3312000,2.248872783780098,218,1.0155301189422608,31.9,-0.01905829519731924,0.660859209895134,0.0400114688789472,0.7277505574731414
1183.82,62.02,94.0,415,3320000,2.2415886878967286,218,0.9725115513801574,31.9,-0.008322777785360813,0.634033979177475,0.03794494919944555,0.6735902202611576
1174.06,62.08,89.50000000000004,416,3328000,2.3362119352817534,218,0.9498883420228958,31.9,-0.009765235295926687,0.6429986304044724,0.041850845273584125,0.7096218420902076
1183.72,64.38,94.0,417,3336000,2.460637546777725,218,0.9690521615743637,32.9,-0.012736339875959856,0.6407989060878754,0.05451588252559304,0.8444334744895139
1198.72,66.15,95.30000000000003,418,3344000,2.223027641773224,218,1.0009804964065552,32.9,-0.016551880174083634,0.6365571296215058,0.0399581193504855,0.6968842383413193
1201.89,66.73,98.0,419,3352000,2.221428053379059,217,1.0161362498998643,32.9,-0.014807706897554453,0.6693941849470139,0.040336737595498565,0.733593635179513
1211.89,66.69,98.0,420,3360000,2.4324116575717927,217,1.002146954536438,33.9,-0.010040542453643865,0.6104591345787048,0.0458078059926629,0.7663395700946003
1229.91,70.58,103.50000000000004,421,3368000,2.380040164589882,217,1.0101238483190536,37.900000000000006,-0.012447967241168954,0.6530593508481979,0.05025912532582879,0.8189298385088576
1234.14,71.22,108.30000000000003,422,3376000,2.3966007965803144,217,0.9836998319625855,37.900000000000006,-0.015658960989676417,0.6166890889406205,0.04373782703652978,0.7370640421891056
1216.97,70.96,104.40000000000003,423,3384000,2.6155825412273406,217,0.925059261918068,37.900000000000006,-0.018338980631961023,0.6409145265817642,0.054054832784458995,0.9744405575763108
1231.09,73.1,108.30000000000003,424,3392000,2.3419224393367766,217,0.9564082670211792,38.900000000000006,-0.015279032917460427,0.6558977025747299,0.04234566246159375,0.8086956211282925
1167.12,68.29,103.10000000000001,425,3400000,2.536141386628151,217,0.8715349803864956,24.6,-0.016681446695874912,-0.33943235099315644,0.06777653568889946,1.373022446612851
1162.62,68.51,104.30000000000003,426,3408000,1.9632916778326035,217,0.9967911857366561,24.6,-0.010605390544697002,0.7008570998907089,0.030473263282328845,0.6276319980914683
1157.67,67.83,104.30000000000003,427,3416000,2.3958310025930403,217,0.972569460272789,24.6,-0.011567795469018165,0.6174186730384826,0.04278740177862346,0.7770328498561743
1177.19,69.36,107.10000000000001,428,3424000,2.4236032861471175,217,0.9783224147558213,24.6,-0.014774070524144917,0.6384308934211731,0.04574174185283482,0.852476441081694
1180.09,70.32,107.10000000000001,429,3432000,2.2267434430122375,217,0.9881105864048004,29.6,-0.017857084958286577,0.6494453912973404,0.03950830416753888,0.8793862359907182
1192.73,71.31,108.30000000000003,430,3440000,2.3888344967365267,217,0.9906840699911118,29.6,-0.013135703491279856,0.6507799994945526,0.046326232464052736,0.797333003785266
1207.86,71.73,108.30000000000003,431,3448000,2.2749213176965712,217,0.999310662150383,34.5,-0.013188235961133615,0.690079619884491,0.04027024017646909,0.6821243856777849
1204.01,70.86,107.10000000000001,432,3456000,2.322455061674118,217,0.9800438666343689,34.5,-0.015095388559784624,0.6376149559020996,0.04112944873981178,0.7401873361152187
1190.61,69.57,106.10000000000001,433,3464000,2.2514578092098234,217,1.0084123450517655,34.5,-0.012041442268746323,0.686386472582817,0.0391318049794063,0.6567407458210035
1194.4,69.77,106.10000000000001,434,3472000,2.2551478826999665,217,1.0149658232927323,34.5,-0.016206242347834632,0.6753415232896804,0.038307786472141746,0.7129134651872227
1192.29,68.79,106.10000000000001,435,3480000,2.279052894115448,217,0.995871217250824,30.900000000000002,-0.012772787514404627,0.6690299701690674,0.04031612651888281,0.7492172527999708
1198.01,68.93,106.10000000000001,436,3488000,2.327779321670532,217,1.0124203038215638,31.0,-0.015222331369768654,0.6742769372463226,0.04380060092546046,0.7561309236893234
1194.98,68.14,106.10000000000001,437,3496000,2.2574157738685607,217,1.028055229783058,30.900000000000002,-0.009386422811512602,0.661660578250885,0.03970771409571171,0.7107676989740345
1181.65,66.8,106.0,438,3504000,2.5839369851350784,216,1.0139016908407212,29.5,-0.014686868634307758,0.7005957335233688,0.05742633018875495,0.9029329360343542
1183.32,66.66,106.0,439,3512000,2.020409029126167,217,1.032212077975273,29.5,-0.01225624615955894,0.6822698241472245,0.03269614061806351,0.5751835321102576
1228.33,70.4,108.0,440,3520000,2.3250416678190233,217,1.0268574225902558,31.0,-0.01572000496365945,0.6711073791980744,0.043891687532886865,0.7446350356134324
1262.26,72.75,108.0,441,3528000,2.115263431072235,216,1.044246915578842,37.900000000000006,-0.008876624962722417,0.6904178810119629,0.03455227689351886,0.6690958083531495
1283.35,74.28,108.20000000000002,442,3536000,2.10474846303463,216,1.0400559246540069,39.9,-0.011808803937929041,0.6889419037103653,0.03427090485114604,0.6625270166245578
1265.07,73.03,108.20000000000002,443,3544000,2.6117034304141997,216,1.045138770341873,39.0,-0.023091073710238563,0.6027069687843323,0.052107934975065294,0.9279244186314779
1262.4,73.34,110.20000000000002,444,3552000,2.2856579321622847,216,1.0062373614311217,39.0,-0.020478809933410957,0.6523889309167862,0.041679304614663126,0.752424298394524
1267.5,74.37,112.30000000000003,445,3560000,2.5386192852258684,216,0.9888640177249909,39.0,-0.014996848759328713,0.6076369524002075,0.06409040517173707,0.8439441130948613
1269.99,75.43,112.50000000000004,446,3568000,2.4341314244270325,216,1.0032382202148438,39.0,-0.014730422715074383,0.6566747581958771,0.04513542651664466,0.7349844906858443
1276.49,78.25,117.10000000000001,447,3576000,2.5700071942806244,216,0.9738852763175965,39.9,-0.011178024889086374,0.6324831265211105,0.05753371886443347,0.9063467826514062
1268.12,77.51,117.10000000000001,448,3584000,2.599486232995987,216,1.0097548592090606,38.800000000000004,-0.018333691731095315,0.6360079836845398,0.051328242607414726,0.8164176830534838
1280.4,79.21,118.30000000000003,449,3592000,2.2223371976613997,216,0.989055198431015,38.800000000000004,-0.018202066505909897,0.6496487933397294,0.03857090289704502,0.758683405662949
1275.76,79.26,118.30000000000003,450,3600000,2.3239287996292113,216,1.0209675931930542,38.800000000000004,-0.021430443369783916,0.6938052433729172,0.04288584390189499,0.8809599762829486
1283.85,79.62,114.30000000000003,451,3608000,2.496824761033058,216,1.0143978226184844,39.9,-0.017185246412554988,0.6665300297737121,0.04916958427987993,0.8151670511683566
1280.62,79.16,110.40000000000003,452,3616000,2.063777310848236,216,1.022713721394539,39.9,-0.020172070067492314,0.6985790598392486,0.03496276982594281,0.7614643887749408
1292.93,80.43,114.0,453,3624000,2.4508205795288087,216,1.0118700057268142,42.0,-0.017827078586269637,0.6386417162418365,0.047052382230758666,0.8391324742405039
1291.87,78.48,114.0,454,3632000,2.5254217332601545,216,1.013429439663887,42.900000000000006,-0.014716412805246364,0.6697221231460572,0.051210004021413624,0.867707918921403
1294.18,78.77,114.0,455,3640000,2.109839643239975,215,0.9923794859647751,43.0,-0.01292476491049456,0.69402219414711,0.037910950486548245,0.615054035598319
1281.27,78.09,109.50000000000004,456,3648000,2.4545783454179766,215,1.0247989988327026,45.7,-0.019801691182656213,0.6412913572788238,0.047319805757142605,0.7614668141179731
1292.59,79.99,112.20000000000002,457,3656000,2.487911986708641,215,1.0210952419042587,46.0,-0.022716692213725763,0.6250545454025268,0.04978814717847854,0.7991821153093639
1281.81,79.9,112.20000000000002,458,3664000,2.311760846376419,215,1.0144798785448075,46.0,-0.016136563592590393,0.6437527376413346,0.04390808498486876,0.8087027336027007
1078.53,61.61,105.20000000000002,459,3672000,2.970878183245659,215,0.65839688770473,0.0,-0.04379283797868993,-0.46085385501384735,0.0896583225717768,1.5540589293187952
921.38,50.78,99.10000000000001,460,3680000,1.7067648500204087,215,0.9467312049120664,0.0,-0.007838492559531006,0.5241760271787643,0.026213578623719515,0.6282992954904045
906.73,49.18,99.10000000000001,461,3688000,1.9991596198081971,215,1.0077688187360763,0.0,-0.010345226744830143,0.6656731408834458,0.032402900820598005,0.6121689879244184
901.89,48.52,99.10000000000001,462,3696000,2.383373686671257,215,1.0269201403856278,0.0,-0.016500005543639416,0.6349624401330948,0.04805327077396214,0.6968195125353828
913.29,52.73,102.30000000000003,463,3704000,3.213918060064316,215,1.0080192947387696,0.0,-0.028971977426554076,0.6573394674062729,0.09877295909449459,1.394097705599137
911.67,52.2,102.30000000000003,464,3712000,2.2495326083898544,215,1.014019993543625,0.0,-0.013993412968993653,0.6678825789690017,0.04010154819581658,0.7870054990050975
909.17,52.73,105.0,465,3720000,2.956619122028351,215,0.985516048669815,0.0,-0.012573196686280425,0.573998407125473,0.06753405397757888,0.9893033959809986
906.64,55.56,109.30000000000003,466,3728000,2.413277751803398,215,1.0330766940116882,0.0,-0.013358717211522162,0.6419038289785385,0.04927942176349461,0.8815691521361447
907.66,55.14,109.30000000000003,467,3736000,2.1405125248432157,215,1.003331332206726,0.0,-0.01696300957890344,0.6773138689994812,0.03659247619565576,0.829645209926013
915.37,55.6,108.10000000000001,468,3744000,2.4558582282066346,215,1.0330008029937745,0.0,-0.022383983123581856,0.6489152210950851,0.050481096087023614,0.8510256458313319
922.34,56.23,108.10000000000001,469,3752000,2.1155587035417556,215,1.0134975659847258,0.0,-0.01818593846983276,0.6820341950654983,0.03755053039640188,0.7112189957405498
925.36,55.91,108.10000000000001,470,3760000,2.495176230072975,215,0.9803857433795929,0.0,-0.014173337293905207,0.5880260241031646,0.05083680562674999,0.9384039982001027
971.15,64.31,129.0,471,3768000,2.6464442729949953,215,0.9656890493631363,0.0,-0.020306436085429595,0.7015979397296905,0.05983591094147414,1.2830826221230531
992.24,65.59,129.0,472,3776000,2.286398406624794,215,1.0016111761331559,0.0,-0.010517239107612113,0.6772965854406356,0.04428769238758832,0.7220240551713552
1053.18,70.3,129.10000000000002,473,3784000,2.866437264084816,215,1.0211138385534286,0.0,-0.023748587477748516,0.6707429331541062,0.0771461045043543,1.190213830150129
1113.75,76.25,130.50000000000006,474,3792000,2.4984948188066483,215,1.0181605577468873,0.0,-0.017183543387654935,0.6724327349662781,0.05202206402085721,1.156402737925886
1174.27,80.46,130.50000000000006,475,3800000,2.358411086201668,215,1.0288107872009278,11.9,-0.019200478190177818,0.6458799570798874,0.04701690093846991,0.8026220077473188
1265.77,86.67,130.50000000000006,476,3808000,2.406192898154259,215,1.0220990425348282,44.9,-0.022653022630256602,0.6407750028371811,0.04810555946547538,0.7838255154771191
1320.11,93.01,138.10000000000025,477,3816000,2.70730498790741,215,0.9972544103860855,51.0,-0.011100635437178425,0.6684271782636643,0.06268305810634046,1.1258876921648449
1318.82,93.15,138.10000000000025,478,3824000,2.1538206923007963,214,1.0131673848628997,51.0,-0.014323384090675972,0.6954993742704392,0.0377388300653547,0.8829220410110098
1318.84,91.23,129.10000000000002,479,3832000,2.4763996732234954,215,1.0209990179538726,51.9,-0.01805829087854363,0.6234516394138336,0.04638313642237336,0.8998469673166752
1308.79,90.89,129.10000000000002,480,3840000,3.0073662328720094,215,0.9945877325534821,51.0,-0.022950339210219682,0.6295038747787476,0.10557841956615448,1.3218277837917107
1311.04,91.45,130.10000000000002,481,3848000,2.2572737288475038,214,0.9677431130409241,51.0,-0.014192835162684787,0.6468605411052704,0.040362623729743065,0.791071587836663
1308.16,89.18,123.60000000000005,482,3856000,2.909167191386223,214,0.976729279756546,51.0,-0.027827886069862872,0.5497025048732758,0.09381788325961679,1.2209122907041252
1307.18,88.97,123.60000000000005,483,3864000,2.1028444147109986,214,1.0099158050119876,50.800000000000004,-0.011929416200910054,0.6347462922334671,0.03623454760760069,0.7086182661203363
1184.24,77.93,117.30000000000003,484,3872000,2.5901323276758195,214,0.9443643538653851,28.5,-0.027157290074974298,0.26120239675045015,0.055434041297994556,1.2844630948422082
1163.81,75.99,116.40000000000003,485,3880000,2.1646988123655317,214,1.027630131840706,23.8,-0.02052113049896434,0.6394226557016373,0.04422414564993232,0.7500683414599544
1153.0,72.6,108.80000000000007,486,3888000,2.1225258487463,214,1.0280905252695083,23.8,-0.007518547882355051,0.6899113309383392,0.036467598103918135,0.677944821896877
1185.94,76.17,120.10000000000001,487,3896000,2.6115252804756164,214,1.0062351316213607,23.8,-0.02860988334075955,0.6269989532232284,0.06517753444146365,1.0261543708888388
1175.73,74.82,120.10000000000001,488,3904000,2.8213225317001345,214,0.9120858382433653,19.8,-0.030324253574508474,0.2558073824644089,0.07085466641932726,1.019398203807378
1163.66,73.43,120.10000000000001,489,3912000,1.8074498248100281,214,1.0120586740970612,17.9,-0.0008614600784494542,0.7151205694675445,0.026924172760918737,0.5980385888627598
1166.21,74.96,120.30000000000003,490,3920000,2.7075864839553834,214,0.9894984912872314,17.9,-0.00451886886405191,0.6928876972198487,0.05848180236760527,1.0169689852375838
1158.25,76.51,131.40000000000003,491,3928000,3.3891411197185515,214,0.9947372996807098,17.9,-0.017957630121090914,0.49558528900146487,0.11173116258345545,1.605895630582481
1152.78,77.25,135.70000000000005,492,3936000,3.100226779580116,214,1.0354630154371263,16.6,-0.033949283917900176,0.26439479291439055,0.11170020314864815,1.678473990011158
1127.67,74.22,135.70000000000005,493,3944000,2.0431762892007828,214,1.0069805413484574,14.8,-0.014766806289444503,0.6863069522380829,0.03412524486426264,0.748374849902578
1111.88,71.01,134.10000000000002,494,3952000,2.1485170423984528,214,1.0120010876655579,14.8,-0.01090590434076148,0.6788000166416168,0.041061475798487665,0.7231542336223599
