P01:episode_rewards,policy_loss,frames,explained_variance,P09:episode_rewards,fps,value_loss,advantage_norm,grad_norm,policy_entropy,approx_kl_divergence,episode_length,clip_fraction,epoch_idx,PMM:episode_rewards
75.0,0.04658698075290886,10240,-0.11503716967999936,275.0,433,382644921.80162233,15.968717753887177,429620866.87044686,1.2285488375871858,1038282.2318881234,345.7307692307692,0.4058349609375,1,156.73076923076923
42.5,-0.0006057365098968148,20480,-4.470348358154297e-09,232.5000000000001,338,0.006425120079802582,15.968716239929199,0.046882183286682644,1.3508144713938237,0.004201669387123274,340.5689655172414,0.21318359375,2,125.0
32.500000000000014,-0.0008626678260043264,30720,-5.960464477539063e-09,360.00000000000017,374,0.00987536705115417,15.968717294931412,0.04530198195516512,1.3167699962854384,0.0034263645950758813,351.7142857142857,0.1894287109375,3,159.52380952380952
50.0,-0.0009276809003495145,40960,-2.0861625671386717e-08,500.0,390,0.012861792574403808,15.968717795610427,0.04542835878397317,1.3106006607413292,0.0029544401597831893,363.68,0.168310546875,4,200.25
50.0,-0.0009376651931233936,51200,-1.4156103134155273e-08,527.5000000000002,396,0.011144029724528081,15.968717807531357,0.04943527208255257,1.3507345028221607,0.0027600552324429373,382.75,0.191455078125,5,245.25
100.0,-0.0013117901537043509,61440,-5.960464477539063e-09,550.0,400,0.011344680116599193,15.968717694282532,0.04892517529751105,1.3680114686489104,0.0030534262794674307,395.01,0.19443359375,6,277.75
122.5,-0.0007379374208539957,71680,-2.3469328880310058e-08,550.0,404,0.011565668940602337,15.968717807531357,0.04889861044445956,1.4001470685005188,0.0029281408602855664,398.67,0.1719970703125,7,284.75
125.0,-0.0009249620619812049,81920,-6.7055225372314455e-09,527.5000000000002,410,0.013064617589407135,15.968717896938324,0.050235330632160846,1.4275346964597702,0.0032048397402377306,383.12,0.1729736328125,8,261.25
125.0,-0.0008885384751920356,92160,1.862645149230957e-09,550.0,411,0.012335236453873221,15.96871793270111,0.050621032542589796,1.4428327791392803,0.0022304756551790204,378.68,0.1263671875,9,266.5
122.5,-0.0015189401154202641,102400,-4.097819328308106e-09,550.0,418,0.009959832112144795,15.968717682361603,0.048887044075110984,1.4001020662486554,0.003043700115830461,371.13,0.19384765625,10,256.25
100.0,-0.0017217951211932815,112640,-2.0116567611694337e-08,500.0,422,0.010709859191410941,15.968717640638351,0.05132027939038368,1.3751575641334057,0.0035382163067197324,377.05,0.2435791015625,11,249.0
100.0,-0.0011976554236753146,122880,-7.82310962677002e-09,477.5000000000002,426,0.01100777810024738,15.968717694282532,0.05249174916217647,1.4342425443232059,0.003030682514554428,380.6,0.1980224609375,12,239.0
97.5,-0.0016584150518610841,133120,-7.82310962677002e-09,475.0,428,0.010751715019432595,15.968717962503433,0.05604620457264377,1.4883042007684708,0.003431708613356932,379.78,0.2431396484375,13,226.25
75.0,-0.0012110083895095158,143360,-1.1175870895385742e-08,315.00000000000125,433,0.00998500129153399,15.968717777729035,0.04820095736984015,1.505476074665785,0.00288324876646584,375.19,0.1880859375,14,215.0
75.0,-0.001380296398565406,153600,-3.7252902984619143e-10,452.50000000000017,435,0.011493855954904575,15.968717652559281,0.050136264267123185,1.5234378792345524,0.0034718471684641373,375.81,0.1915283203125,15,224.75
50.0,-0.0015083111422427465,163840,3.7252902984619143e-10,452.50000000000017,435,0.012317893502768129,15.968717944622039,0.0499219959324834,1.4872756399214269,0.0029168533221081818,366.56,0.192578125,16,221.25
75.0,-0.0016349028959666612,174080,2.6077032089233397e-09,350.0,437,0.01106623685482191,15.96871771812439,0.047630277161834246,1.4857990458607673,0.003559378966701843,357.96,0.211181640625,17,210.0
100.0,-0.00050546975544421,184320,-1.30385160446167e-08,400.0,438,0.010818644106620923,15.968717676401138,0.0479052962694093,1.483610300719738,0.0022879700364228485,362.85,0.1577392578125,18,222.25
75.0,-0.0013233683963335351,194560,-3.725290298461914e-09,377.5000000000002,440,0.009806821783604392,15.968717753887177,0.046511662675021916,1.454604198038578,0.0029760713366215443,356.49,0.1809326171875,19,208.0
75.0,-0.001188840449322015,204800,-1.3783574104309083e-08,477.5000000000002,441,0.010422243532229914,15.968717736005782,0.047209980667378484,1.3980081371963025,0.00299896064841505,360.63,0.180908203125,20,204.5
75.0,-0.0005398307544965064,215040,-1.1175870895385742e-08,385.00000000000085,441,0.011958294536088942,15.968717843294144,0.05204792826044463,1.4905453234910966,0.0026105009508341935,358.5,0.18291015625,21,207.5
75.0,-0.0010958740436763036,225280,-1.825392246246338e-08,502.5000000000002,440,0.012211577259586192,15.968717765808105,0.0486649901090482,1.5556834235787391,0.002305881791789943,359.08,0.147607421875,22,223.25
75.0,-0.0009753811162227066,235520,-1.0430812835693359e-08,530.0000000000005,441,0.011021674040603103,15.968717861175538,0.05166284667612856,1.5648374907672404,0.0026400275069647706,364.91,0.1878662109375,23,242.25
75.0,-0.001164410513592884,245760,-1.0430812835693359e-08,502.5000000000002,442,0.01118416995741427,15.968717640638351,0.05354578976720983,1.6515340939164163,0.00288887900123882,355.37,0.2077392578125,24,233.5
50.0,-0.002257052193454001,256000,6.7055225372314455e-09,477.5000000000002,443,0.009343064734093787,15.96871775984764,0.0532679312430369,1.7200557813048363,0.00432081588762685,346.6,0.28466796875,25,215.5
50.0,-0.001704450726538198,266240,-1.5273690223693846e-08,477.5000000000002,444,0.01068877608886396,15.968717926740647,0.05338713150380471,1.6661225385963916,0.0034391746900382715,347.29,0.2406005859375,26,211.5
50.0,-0.0011507583163620438,276480,6.332993507385254e-09,450.0,445,0.012521409164764918,15.968717813491821,0.05375750866768625,1.6652238264679908,0.002929962758275906,347.69,0.2130126953125,27,205.0
50.0,-0.0010667368238500784,286720,-7.450580596923829e-10,450.0,445,0.012681714404607192,15.968717855215072,0.05796980693214589,1.6337885186076164,0.0025185482411643535,353.95,0.202880859375,28,224.5
75.0,-0.001508362216554815,296960,-4.097819328308106e-09,577.5000000000002,444,0.014840137961436994,15.96871782541275,0.056294373276765564,1.6453125327825546,0.0029341043948875266,364.83,0.2062744140625,29,272.75
100.0,-0.0013080121803795918,307200,1.2293457984924316e-08,600.0,445,0.013782419299241155,15.968717885017394,0.05805596544212825,1.6790335811674595,0.002658250288277486,363.08,0.2073486328125,30,279.75
125.0,-0.0013309922436747002,317440,-3.7252902984619143e-10,600.0,445,0.013216832568286919,15.968717753887177,0.058588531924000486,1.7025251924991607,0.002948871255114227,362.12,0.22099609375,31,284.25
100.0,-0.0017840762018749956,327680,2.3469328880310058e-08,477.5000000000002,446,0.01469698932924075,15.968717914819717,0.055584537910026474,1.6600646249949933,0.002745036509463716,349.42,0.1937255859375,32,258.75
125.0,-0.0016548341824091039,337920,-1.7136335372924803e-08,475.0,446,0.01413946947286604,15.968717753887177,0.0619135329696632,1.6941520504653453,0.0034649713597332266,350.41,0.262451171875,33,259.75
122.5,-0.001639187975524692,348160,-9.685754776000977e-09,475.0,446,0.012946183716121596,15.968717807531357,0.05652136112281749,1.6955124579370022,0.002782375884726207,346.31,0.1880615234375,34,254.5
125.0,-0.001172096759910346,358400,-1.1548399925231934e-08,502.5000000000002,447,0.012815474737726618,15.968717736005782,0.05819691174463815,1.6574673600494862,0.0032460350570090667,347.63,0.2407470703125,35,254.25
75.0,-0.0011934485206438693,368640,7.078051567077636e-09,502.5000000000002,447,0.008139108597242739,15.96871771812439,0.05178364723064686,1.6110640354454517,0.003308603956133993,349.68,0.242431640625,36,236.0
50.0,-0.001631365715729771,378880,-1.1548399925231934e-08,475.0,447,0.009288889929302968,15.968717855215072,0.0515942339386524,1.6284041985869409,0.003164569912155457,349.65,0.2295166015625,37,203.5
50.0,-0.0012578224581375253,389120,1.1175870895385742e-09,377.5000000000002,447,0.013210396262002178,15.968717807531357,0.05600688356286947,1.6827725142240524,0.0028487820232612647,359.51,0.20732421875,38,199.75
50.0,-0.0018999025189259556,399360,3.3527612686157227e-09,352.5000000000002,446,0.010803303270949981,15.96871783733368,0.055334197804602345,1.6869151264429092,0.003461655806449926,360.72,0.26416015625,39,194.5
75.0,-0.0013201545101765078,409600,-3.7252902984619143e-10,427.5000000000002,447,0.010770195226723445,15.968717765808105,0.05369614912744046,1.7114542193710804,0.0029865180298997984,364.65,0.2021484375,40,223.5
75.0,-0.001721540203288896,419840,-1.3411045074462891e-08,500.0,446,0.010524687051292858,15.96871782541275,0.05539531539832998,1.7420458145439626,0.0034554372356979,362.32,0.28212890625,41,224.0
75.0,-0.001378350844970555,430080,2.0861625671386717e-08,500.0,447,0.012082851763625512,15.968717813491821,0.05563435902899766,1.7407652981579305,0.0028356394215052205,353.23,0.2196533203125,42,218.75
75.0,-0.0015055534924613312,440320,-8.195638656616212e-09,340.00000000000125,448,0.011603380005180953,15.968717688322068,0.05437947783756356,1.7286046870052814,0.002820811303206483,346.11,0.2369384765625,43,206.25
72.50000000000001,-0.0006821780050813686,450560,1.0430812835693359e-08,475.0,448,0.012814556166995316,15.96871789097786,0.05380185936559815,1.6972747191786766,0.0019963106901627727,342.41,0.154833984375,44,212.0
50.0,-0.0012730461054161423,460800,-1.3411045074462891e-08,475.0,449,0.010814929428670439,15.968717795610427,0.05441238861504123,1.700606171041727,0.002954864444973282,347.84,0.21943359375,45,227.0
50.0,-0.0007723482198343845,471040,-8.568167686462402e-09,475.0,450,0.008576323595781688,15.968716263771057,0.05095238442196888,1.6789196200668812,0.002890577011237383,354.24,0.2130126953125,46,220.5
50.0,-0.0010559599679254462,481280,-9.685754776000977e-09,352.5000000000002,450,0.008122853518943884,15.968717795610427,0.05286784113424845,1.6927603796124457,0.0028913290774539744,350.71,0.2093505859375,47,191.5
50.0,-0.0011059905955335125,491520,-1.3411045074462891e-08,332.5000000000006,451,0.008685609825261054,15.968717652559281,0.05043188833514152,1.6640045128762722,0.0030187289890022838,339.9,0.208984375,48,166.25
22.500000000000007,-0.0016456360208394472,501760,1.6391277313232423e-08,275.0,450,0.008775020880420925,15.968717741966248,0.053172039756330405,1.7212164759635926,0.0029764261667367007,332.12,0.2317138671875,49,147.0
0.0,-0.0014654261329269502,512000,0.0,310.00000000000085,450,0.006631111875890383,15.968717539310456,0.05154432543752487,1.663468911498785,0.003934741612602011,329.69,0.28427734375,50,147.25
0.0,-0.0015812562862265623,522240,-4.097819328308106e-09,310.00000000000085,449,0.009486245381413027,15.968717700242996,0.0514783959312181,1.6333870075643062,0.003209227262692593,333.04,0.2142822265625,51,154.0
0.0,-0.0011067274106608238,532480,-7.450580596923829e-10,305.00000000000045,450,0.008879342343152529,15.968717449903489,0.051076424734657476,1.588160328567028,0.0027672405653333954,339.44,0.1927490234375,52,157.5
25.0,-0.0008807346905086888,542720,-1.862645149230957e-09,275.0,449,0.007042619560108676,15.968715608119965,0.05076095199881216,1.611911343038082,0.002911961581003197,340.2,0.216259765625,53,143.5
25.0,-0.001626244246654096,552960,-3.7252902984619143e-10,275.0,450,0.00915467746235663,15.968717920780183,0.050642593397350735,1.612728724628687,0.003002928286969109,344.08,0.221142578125,54,143.25
25.0,-0.0010210631091467804,563200,1.2293457984924316e-08,275.0,450,0.007565723729931051,15.968717277050018,0.05200037588536682,1.6229521378874778,0.002692172633624068,337.75,0.2234375,55,146.75
25.0,-0.0015272543168975972,573440,1.862645149230957e-09,275.0,450,0.008633423314859102,15.968717622756959,0.052408848936414086,1.6286205291748046,0.003344123773922547,330.62,0.249365234375,56,150.75
25.0,-0.0015403352681460092,583680,-7.450580596923829e-10,325.0,450,0.011576053491444327,15.968717670440673,0.053560851832466914,1.5961547322571277,0.0029474034598706567,330.96,0.237548828125,57,158.75
25.0,-0.0011695634420902934,593920,-7.450580596923829e-10,275.0,450,0.009546039961242059,15.968717813491821,0.049962402574256784,1.6306236810982226,0.0026907920673352238,331.52,0.178662109375,58,160.25
25.0,-0.0013393598259426654,604160,-6.7055225372314455e-09,277.5000000000002,450,0.009120040899142623,15.968717813491821,0.05426489501655316,1.5984951384365558,0.002615457595285875,332.37,0.202294921875,59,169.25
25.0,-0.0014425260902498848,614400,-1.0058283805847169e-08,275.0,450,0.006207078875240768,15.968717294931412,0.047445547824819,1.543137326091528,0.0032879907892720437,318.97,0.2627197265625,60,142.5
25.0,-0.0009873236856947187,624640,2.123415470123291e-08,225.0,450,0.007553724677942597,15.968716669082642,0.050271707317233086,1.5669955067336558,0.002670039369218102,313.67,0.193701171875,61,127.0
25.0,-0.002074447241102462,634880,3.725290298461914e-09,225.0,450,0.00805490888433269,15.968717753887177,0.050683909951025466,1.5803824841976166,0.0037604044834097295,311.01,0.270947265625,62,123.0
25.0,-0.000966092071030289,645120,-8.940696716308593e-09,230.0000000000004,449,0.00975433976855129,15.968718063831329,0.05068786131699847,1.5388720586895943,0.002160944723925695,316.84,0.1633056640625,63,137.5
25.0,-0.0011170825750014047,655360,1.1920928955078126e-08,225.0,448,0.008454161972622387,15.968717938661575,0.04943301223370327,1.528294099867344,0.0029172543532240526,314.01,0.2218994140625,64,132.25
47.50000000000001,-0.0011250812785874587,665600,-6.7055225372314455e-09,225.0,448,0.008673946429371426,15.968717896938324,0.05007029564210601,1.569459857046604,0.0029083579966069804,317.34,0.2212890625,65,134.0
47.50000000000001,-0.0012587424127559644,675840,2.123415470123291e-08,275.0,448,0.008087612823146628,15.968717741966248,0.049433670966438435,1.5851120375096799,0.002793642130416174,319.82,0.21376953125,66,141.5
50.0,-0.0009678928599896608,686080,-1.7508864402770997e-08,277.5000000000002,448,0.008264413689346384,15.96871742606163,0.04647664556297108,1.49271402657032,0.002577218481593491,326.75,0.17275390625,67,150.25
25.0,-0.0011106656882475363,696320,-5.587935447692871e-09,277.5000000000002,447,0.006573920311711845,15.96871746778488,0.04896137159048741,1.4766831889748573,0.002966257012656115,327.17,0.2235107421875,68,141.75
25.0,-0.0006911026175657753,706560,9.313225746154785e-09,282.5000000000007,446,0.007424772761078202,15.968717455863953,0.050814269457837735,1.5516496807336808,0.003619075969879759,326.37,0.25810546875,69,140.0
25.0,-0.0014368282823852495,716800,2.9802322387695314e-09,305.00000000000045,446,0.010982469768987358,15.968717640638351,0.05576144405173176,1.7143575064837933,0.0033099780074934415,328.64,0.2461181640625,70,148.25
47.50000000000001,-0.0007521491519582923,727040,2.2351741790771484e-09,305.00000000000045,443,0.008941588281777513,15.968717688322068,0.054002904136722485,1.7580136083066464,0.002731365529842833,336.69,0.222705078125,71,161.25
47.50000000000001,-0.001288532224134542,737280,5.960464477539063e-09,355.00000000000045,442,0.009862882201559842,15.968717914819717,0.05508401221367165,1.7508678302168845,0.0027740451120848776,338.79,0.2459228515625,72,175.5
25.0,-0.0015443039923411562,747520,-6.332993507385254e-09,300.0,441,0.007519434713594819,15.968717581033706,0.05534156824172195,1.746409546583891,0.003441429532347229,335.96,0.2909912109375,73,164.0
25.0,-0.001680017164471792,757760,1.862645149230957e-09,252.50000000000023,441,0.006626212082937855,15.968717348575591,0.05249143809026988,1.6904096066951753,0.004103457430159096,329.43,0.3074951171875,74,141.0
25.0,-0.001460067932930542,768000,-3.7252902984619143e-10,250.0,440,0.009988712492122432,15.96871770620346,0.05323645156355748,1.6627307519316674,0.00254310630400596,328.68,0.225,75,137.0
25.0,-0.0012069109183357797,778240,-3.725290298461914e-09,300.0,438,0.008799659043870634,15.968717581033706,0.05248866595742581,1.6722961343824863,0.00263389833284009,332.59,0.215771484375,76,150.75
25.0,-0.0015953996637108503,788480,-9.313225746154785e-09,457.5000000000006,433,0.008856089610526396,15.96871754527092,0.05408892482354072,1.6844859629869462,0.003494703381522868,337.41,0.2782470703125,77,173.0
25.0,-0.0012684480629104656,798720,1.2293457984924316e-08,405.00000000000045,429,0.005997106734844238,15.968716490268708,0.04733909279024447,1.6624506004154682,0.0029744333009375625,337.05,0.21689453125,78,161.5
25.0,-0.001196819469987531,808960,5.215406417846679e-09,402.5000000000002,425,0.00841395895183723,15.968717622756959,0.054055422923963425,1.6816995844244957,0.0028538736973018784,334.21,0.2311767578125,79,162.5
25.0,-0.0016149350252817386,819200,1.1175870895385742e-08,402.5000000000002,422,0.008038578146442887,15.968717455863953,0.04990650338728425,1.697169803082943,0.0037551990382780785,335.16,0.272802734375,80,159.75
25.0,-0.001873989553496358,829440,3.725290298461914e-09,450.0,419,0.011651846408494749,15.96871771812439,0.054899033198794966,1.7181052587926389,0.0026442561212434157,341.29,0.227001953125,81,189.5
