avg_q_selected,advantage_norm,policy_loss,rollout_prob_std,episode_length,grad_norm,policy_entropy,PMM:episode_rewards,policy_gradient_loss,epoch_idx,model_prob_std,q_loss,frames,P09:episode_rewards,explained_variance,policy_gradient_bias_correction,fps,P01:episode_rewards,avg_q_retraced
0.0016856305281786868,0.016170574173641702,-3.095884010993662e-05,0.002049377830311035,3324.25,0.0010978344499353047,2.197029169400533,0.0,-3.095884010993662e-05,11,0.0020493778031474602,5.679534452459241e-06,79200,0.0,-19.474129660924277,0.0,373,0.0,0.0016753963000761965
0.0008548843790777028,0.006117740358846883,-3.097154118828863e-05,0.000743259826170591,3324.0,0.00043070441286724263,2.197191015879313,0.0,-3.097154118828863e-05,12,0.0007432598310212294,2.2290732583011657e-06,86400,0.0,-40.95798896153768,0.0,380,0.0,0.0008336569861664126
3.013245659531094e-05,0.004945461739165088,-5.379431797791767e-06,0.0008657137106638402,3324.0,0.0008543608035307027,2.1971738735834756,0.0,-5.379431797791767e-06,13,0.0008657136854405205,3.61702065940032e-06,93600,0.0,-48.02307446797689,0.0,387,0.0,-5.418116226489171e-06
0.00047640109066075337,0.004574849479831755,-6.967563119057256e-06,0.0006674603714297215,3324.0,0.0004260403770139303,2.197201196352641,0.0,-6.967563119057256e-06,14,0.0006674603714297215,1.25962479842201e-06,100800,0.0,-26.955156771341958,0.0,393,0.0,0.0004331974579448191
0.0010488559850879635,0.013625230356895675,-2.3683707361972968e-05,0.0015942970019144317,3324.0,0.0008111183968900869,2.197115357716878,0.0,-2.3683707361972968e-05,15,0.0015942969728106012,3.2754606498504775e-06,108000,0.0,-15.295051956176758,0.0,399,0.0,0.000999349190775926
0.0006516229700840388,0.005102903993489841,-1.1792811058815762e-05,0.0006808360883345207,3324.0,0.00034870810578023297,2.197189203898112,0.0,-1.1792811058815762e-05,16,0.0006808360776631162,1.3641455012702863e-06,115200,0.0,-45.315646982192995,0.0,405,0.0,0.0006265744780345509
0.0007685697912650844,0.012172377617874493,-2.6455881119949884e-05,0.0021246557334557614,3323.972222222222,0.0006699094211285329,2.197129211028417,0.0,-2.645943924512216e-05,17,0.0014124739155441705,2.9721255461604793e-06,122400,0.0,-13.025377659532758,3.5581215504818275e-09,406,0.0,0.0007832581244489726
0.00026443919755610846,0.005063492307524167,-7.8878543591301e-06,0.0034413488811684627,3323.972222222222,0.0002518432593987717,2.1972067645408604,0.0,-7.909366042732802e-06,18,0.0005881486364481882,7.572008682421475e-07,129600,0.0,-14.364059092751942,2.1511677119178592e-08,401,0.0,0.0002581078426242088
1.4252275994561977e-05,0.004340758028745998,4.4593739161994563e-07,0.003083610032259631,3323.972222222222,0.00021444714413661742,2.1972120868781255,0.0,4.406745702116465e-07,19,0.0005086422129661225,5.901689662784243e-07,136800,0.0,-13.542332092154593,5.262821408299109e-09,397,0.0,2.289461222885403e-05
0.00027009968062884586,0.004408592784564934,-7.922137236867591e-06,0.0031590392497956705,3323.972222222222,0.00016854161761996084,2.197213441839925,0.0,-7.93036559990149e-06,20,0.0004783185351563454,4.1371191723817813e-07,144000,0.0,-8.186081905607825,8.228363626017199e-09,391,0.0,0.00026558981048361197
0.00024057873537714159,0.0038144871582219833,-6.7992832523829725e-06,0.0034686742828405784,3323.972222222222,0.00013652781435421064,2.1972160110208723,0.0,-6.7997368576503244e-06,21,0.0004166624294018783,3.141060758550375e-07,151200,0.0,-10.953831777317182,4.5360702664931106e-10,389,0.0,0.00023344167191032916
0.000232973337536076,0.004150321929321055,-5.496271214965761e-06,0.0026792955108604,3323.972222222222,0.00014107965723862058,2.1972158431817617,0.0,-5.496698836637167e-06,22,0.0004282985680809014,3.281235508478456e-07,158400,0.0,-6.557828814467741,4.2762421751755633e-10,387,0.0,0.000231158414155635
0.0002182342027426496,0.003108720464169602,-6.866382169273416e-06,0.0028862134784965686,3324.2708333333335,0.0001077702361313604,2.1972189874213846,0.0,-6.866333786081642e-06,23,0.00032389469965733405,1.9933775972016116e-07,165600,0.0,-16.895944763847762,-4.838309419774589e-11,384,0.0,0.00021939367671115585
0.00016469932459566583,0.002557043965425692,-4.957687552825492e-06,0.0029147258966243086,3324.2708333333335,0.00010073835487669676,2.197220454745823,0.0,-4.958082618797198e-06,24,0.00028020355865197735,2.002757807154484e-07,172800,0.0,-10.243440818477561,3.950634973480681e-10,380,0.0,0.00016472183705566092
0.00022285969061129228,0.0023507483157254832,-5.948212337637747e-06,0.0031724828588805386,3324.2708333333335,7.645402639960628e-05,2.1972217130142084,0.0,-5.947996508292239e-06,25,0.00024062231138430174,1.2124596580527807e-07,180000,0.0,-16.172594649075258,-2.1583813181180742e-10,377,0.0,0.00022239517335672143
0.00026488778959786046,0.0029824880158227486,-6.327374342715883e-06,0.002340133756817147,3324.2708333333335,9.355857750272583e-05,2.1972204226917693,0.0,-6.327374342715883e-06,26,0.00030777849755698604,1.5287323744593374e-07,187200,0.0,-7.653683740856155,0.0,375,0.0,0.000260985261493405
0.0002622454888849884,0.002117903489413649,-6.8272186734182885e-06,0.0027211053920830983,3324.2708333333335,6.419815776128559e-05,2.197222342481689,0.0,-6.827633832305451e-06,27,0.00021525747736451728,9.341143480609974e-08,194400,0.0,-13.746047444327798,4.1515831957402344e-10,372,0.0,0.0002579245341798659
0.0002674228805762906,0.002789253644619344,-9.606042353310999e-06,0.0021691383927710762,3324.4333333333334,8.053394983625756e-05,2.197220741617616,0.0,-9.606390159243203e-06,28,0.00028339220330967957,1.4449971315018577e-07,201600,0.0,-15.301595815186777,3.4780822172959035e-10,372,0.0,0.0002682621296954162
0.0002765590305718539,0.0018184756717699528,-6.743615671710839e-06,0.0021989600207091937,3324.4333333333334,5.628170853876312e-05,2.1972227302556315,0.0,-6.7436199934949215e-06,29,0.00018641458064942682,8.849698980191408e-08,208800,0.0,-31.860163323718403,4.32211221545197e-12,370,0.0,0.00027158785008641494
0.0002425703671009245,0.00196608981078425,-5.724609038518144e-06,0.0029432663789888307,3324.4333333333334,6.264475439441977e-05,2.1972226761592615,0.0,-5.724059716518569e-06,30,0.00019314009993675504,7.749870103907551e-08,216000,0.0,-22.077403853678295,-5.49321558693147e-10,369,0.0,0.00023980637760987394
0.00026753757738949617,0.0020713810375093005,-6.56920053352428e-06,0.0020158413492572316,3324.4333333333334,6.046386864495343e-05,2.197222618744487,0.0,-6.569130686857557e-06,31,0.00020262285883073294,7.936360247748573e-08,223200,0.0,-41.94263964753302,-6.984881685391365e-11,367,0.0,0.00026306950575297124
0.00025578835600080545,0.0022315488347547483,-6.641016724968018e-06,0.0020987972836148026,3324.4333333333334,6.162919053541324e-05,2.197222578630188,0.0,-6.640839151811839e-06,32,0.00020840773561884386,8.169116666028532e-08,230400,0.0,-67.85084804966966,-1.775727861049366e-10,366,0.0,0.00025921993678393025
0.00026341948259590137,0.00212219859128165,-5.542805110882491e-06,0.002072643929018317,3324.4333333333334,5.489299444261426e-05,2.1972226742335725,0.0,-5.542171637975863e-06,33,0.0002012949756096662,7.775658588147556e-08,237600,0.0,-33.453153292281286,-6.334766376362098e-10,365,0.0,0.00026074693970609805
0.0002598589680653599,0.0017851755018279988,-6.940943134193829e-06,0.0022162418242765328,3324.472222222222,5.053653311154984e-05,2.19722311721277,0.0,-6.9406219360344014e-06,34,0.00017101010029406367,5.8998496332602584e-08,244800,0.0,-117.11521695196944,-3.211984620663686e-10,364,0.0,0.00026036344012845327
0.0002536734838369219,0.0016669899174436098,-6.853480175522235e-06,0.0019607112929040907,3324.472222222222,5.259711278938693e-05,2.1972232103158555,0.0,-6.8533701531902495e-06,35,0.00016421120328022736,6.322292765157759e-08,252000,0.0,-45.070562059122416,-1.1002267985560365e-10,363,0.0,0.00024982288007676187
0.00025005159686741763,0.0016322620746952318,-5.89620700656626e-06,0.0018260229657006335,3324.472222222222,4.9031798939021215e-05,2.1972233612953667,0.0,-5.89598215522279e-06,36,0.00015527034988942898,4.831016647819481e-08,259200,0.0,-101.13171975972159,-2.2485460801943999e-10,362,0.0,0.0002482716397434829
0.00024488872474239784,0.0019684959502731946,-5.929661797171635e-06,0.00232922065244959,3324.472222222222,5.1898447493951525e-05,2.19722312752532,0.0,-5.9296253347711275e-06,37,0.00018072435119969305,5.467232426747636e-08,266400,0.0,-16.069851148286194,-3.646167563642862e-11,361,0.0,0.00024009074894055385
0.00023513908758749491,0.0014329861719508418,-5.910902818549831e-06,0.0017406658734220011,3324.472222222222,4.0572212155384166e-05,2.1972237299926696,0.0,-5.910902818549831e-06,38,0.00013984835061847138,4.175583126304079e-08,273600,0.0,-747.7238115833172,0.0,360,0.0,0.0002321528899737464
0.00022100043884950023,0.0017944337137823197,-5.78200638101341e-06,0.001730747442859182,3324.654761904762,4.551657139091244e-05,2.1972232559402154,0.0,-5.781829007891929e-06,39,0.0001723058668876403,5.673322274911473e-08,280800,0.0,-15.444012680558302,-1.7737195416126877e-10,359,0.0,0.0002142461831469696
0.00020911565696079626,0.001351517701970431,-5.1124662334587806e-06,0.0020469878228307186,3324.654761904762,3.497662903823053e-05,2.1972239297060745,0.0,-5.1122965503586165e-06,40,0.0001293250210828918,4.1607715083265466e-08,288000,0.0,-154.92697246023587,-1.6968367895960532e-10,358,0.0,0.00020698633930719333
0.0002067794965626456,0.0016345393160921208,-4.969390518447028e-06,0.0021869624617775795,3324.654761904762,4.903374903651915e-05,2.1972234734971687,0.0,-4.968446968943244e-06,41,0.00015623186603478783,5.1235917833729216e-08,295200,0.0,-17.98389043314747,-9.435514016669935e-10,357,0.0,0.00020280083986825374
0.00019638177894410632,0.0014006800606857146,-4.7663328260103845e-06,0.0021212160939768497,3324.654761904762,3.803594586393871e-05,2.1972238311408057,0.0,-4.766114901795414e-06,42,0.00013875308117244385,4.034629621897369e-08,302400,0.0,-194.6313657721451,-2.1792386512626334e-10,356,0.0,0.0001932071095391635
0.0001853153709515739,0.0015689236712306993,-4.495504868491679e-06,0.001665491229670563,3324.654761904762,4.033859871017624e-05,2.1972237168291895,0.0,-4.495468400280512e-06,43,0.00014542718527841005,4.150915904279978e-08,309600,0.0,-644.0587973208529,-3.6468218568409666e-11,356,0.0,0.00018363335147754428
0.00018126751266464805,0.0014908179360113348,-3.893811263498968e-06,0.0016609321459973157,3324.654761904762,3.575251875213519e-05,2.1972237544598174,0.0,-3.89333572481047e-06,44,0.00013864051393693474,3.5760099930383675e-08,316800,0.0,-601.7450998233477,-4.755383134888039e-10,355,0.0,0.0001807907172454272
0.00018054368869420298,0.0013340999068761795,-5.188183537504857e-06,0.0015726634370450418,3324.5520833333335,3.518181041028227e-05,2.197223929542082,0.0,-5.187721520259654e-06,45,0.0001275555410398935,4.020789265401134e-08,324000,0.0,-476.19587413022134,-4.620163096547003e-10,355,0.0,0.0001786129108430552
0.00018478650763831362,0.0012481807248462598,-4.537819709690263e-06,0.0018820042714485432,3324.5520833333335,3.278679390786717e-05,2.1972240920325437,0.0,-4.537613833964248e-06,46,0.00011933355968815862,3.11009384181067e-08,331200,0.0,-272.6517308151028,-2.058785419511577e-10,354,0.0,0.0001839830529745625
0.00018563364598049754,0.0012909803752369027,-4.473872254728065e-06,0.0017575851860749177,3324.5520833333335,3.327769727358246e-05,2.1972241044328324,0.0,-4.473790056762382e-06,47,0.00011709461540364814,3.166697396560908e-08,338400,0.0,-452.2431431569687,-8.22009321985834e-11,354,0.0,0.00018316714495056888
0.00017012553525019606,0.001627932695890137,-4.239091847200171e-06,0.0012594007457589634,3324.5520833333335,3.84154946405752e-05,2.197223589007186,0.0,-4.238966662833595e-06,48,0.00014972789808602314,3.919435795900624e-08,345600,0.0,-128.03319201024118,-1.2518442578842344e-10,354,0.0,0.0001666055370553593
0.0001614706190292766,0.0012089697430786015,-4.192343106876531e-06,0.001581641518126952,3324.5520833333335,2.8245725726847803e-05,2.197224233103177,0.0,-4.192343106876531e-06,49,0.00011192907805789772,2.7657645727675633e-08,352800,0.0,-1199.6104211020377,0.0,353,0.0,0.00016161308548492213
0.00015451809724052306,0.0015825034307326185,-3.766738239228047e-06,0.0015938843904281283,3324.73,3.696015826688958e-05,2.1972237121396594,0.0,-3.766633627968474e-06,50,0.00014290602517079334,3.921321831395219e-08,360000,0.0,-53.6759762964646,-1.0461334409336317e-10,353,0.0,0.00015148267337079032
0.00014892915786967259,0.0010757895056105083,-3.571657061368668e-06,0.001291808676136631,3324.73,2.6817691486903176e-05,2.197224382739218,0.0,-3.5715676984614705e-06,51,9.955132084370696e-05,2.596361757314719e-08,367200,0.0,-840.1368777758482,-8.936321312565573e-11,353,0.0,0.00014509648332282918
0.00015703598839247694,0.0012082339824493308,-3.5639300267606857e-06,0.0016817653766596414,3324.73,3.485719204912526e-05,2.197224097122591,0.0,-3.5638646644081183e-06,52,0.00011686703957551529,4.028570149693313e-08,374400,0.0,-174.44857275062768,-6.536235256741444e-11,352,0.0,0.0001559518712091001
0.00013706593954011814,0.0009922406552007406,-2.9645996027812032e-06,0.001312639771031118,3324.73,2.4855580735141062e-05,2.1972245080193513,0.0,-2.9644003122810513e-06,53,9.47046902207502e-05,2.2097448719835412e-08,381600,0.0,-1274.0187424848507,-1.9928931591392838e-10,352,0.0,0.00013827419620683363
0.0001375483382616949,0.00122812091393378,-3.2639393034165447e-06,0.0016139813230862158,3324.73,2.8378327825155895e-05,2.197224211664427,0.0,-3.263832061959349e-06,54,0.00011692630526058996,2.683372721541919e-08,388800,0.0,-623.6743044382051,-1.0724096647744357e-10,351,0.0,0.00013491329679204175
0.00012740609466928862,0.0012527211591688162,-3.3463576903659126e-06,0.0015590413200124607,3324.73,2.9340177796675203e-05,2.1972242882327424,0.0,-3.3463126963637375e-06,55,0.0001134868709695299,2.650420305032606e-08,396000,0.0,-844.8387175064616,-4.499287080472229e-11,351,0.0,0.0001236856681007628
0.00011835946686998242,0.0013727937498727134,-3.080079723075685e-06,0.0015108193222074155,3324.8,3.2388728160953655e-05,2.197224055751692,0.0,-3.080079723075685e-06,56,0.00012043877305572103,3.254802494047889e-08,403200,0.0,-214.99065301451589,0.0,350,0.0,0.0001147606244238068
0.00012026370768349836,0.000975943455608564,-2.698805464319119e-06,0.0016641368313138716,3324.8,2.5576055046599217e-05,2.1972245620563085,0.0,-2.6986416169538142e-06,57,9.327053334857199e-05,2.0311712487031604e-08,410400,0.0,-744.0793029843934,-1.6384620599510514e-10,350,0.0,0.00011737720510398211
0.00011646497101855135,0.0009908497380221946,-2.9452915233691664e-06,0.0010888920335997278,3324.8,2.546187292759881e-05,2.1972245566428654,0.0,-2.9452915233691664e-06,58,9.423996444595453e-05,1.852202980212162e-08,417600,0.0,-568.9496643656777,0.0,350,0.0,0.0001152238033203517
9.751787888835436e-05,0.0012337819180357162,-2.317706940106074e-06,0.001431498655618178,3324.8,2.7540414937865376e-05,2.197224332119665,0.0,-2.3176400881852493e-06,59,0.00011030482549068589,2.367798245670417e-08,424800,0.0,-365.37106733889374,-6.685215079928395e-11,350,0.0,9.495477212023907e-05
9.087799446812519e-05,0.0009650498910505553,-1.8273525876527671e-06,0.00127076619181622,3324.8,2.2409956381287822e-05,2.197224554879956,0.0,-1.827320833294894e-06,60,9.031552788915828e-05,1.8007574484450268e-08,432000,0.0,-1240.785857144014,-3.175416331996097e-11,350,0.0,8.925722841215451e-05
8.383051336846455e-05,0.0013014116177152222,-2.298923660105334e-06,0.0013059175139587221,3324.88,2.765140741439376e-05,2.197224187964485,0.0,-2.298915570655237e-06,61,0.00011802190464023294,2.600647098645443e-08,439200,0.0,-92.13318099433783,-8.088190379797035e-12,350,0.0,8.197746049186132e-05
7.876073438989118e-05,0.000869852663341462,-1.786329591758494e-06,0.001428630225429573,3324.88,1.9428136000129484e-05,2.1972247395818196,0.0,-1.786178483424418e-06,62,8.126577158291955e-05,1.5613732567658768e-08,446400,0.0,-768.5534939747954,-1.5110860299664088e-10,349,0.0,7.816097542042261e-05
0.00010274803736230154,0.0009603497517756707,-2.2168559851015976e-06,0.0011985734397512993,3324.88,2.547192996286695e-05,2.197224591287065,0.0,-2.21685636926837e-06,63,9.67608054314861e-05,2.120545235386788e-08,453600,0.0,-230.87822905181162,3.8437384062654324e-13,349,0.0,0.0001044243823348002
8.292133818901918e-05,0.000913796939034846,-1.953426380076355e-06,0.0011320560644956972,3324.88,2.1363268357130543e-05,2.1972246029321676,0.0,-1.9533714819656065e-06,64,8.449777880562404e-05,1.4747895525739985e-08,460800,0.0,-1087.1921198430107,-5.4897139391648974e-11,349,0.0,8.083293848399241e-05
7.756154728403084e-05,0.0010886778633848447,-1.6326034026425906e-06,0.0012439158925901344,3324.88,2.1785921862183848e-05,2.1972244357873523,0.0,-1.632598765903861e-06,65,9.951737741855462e-05,1.8899313572383874e-08,468000,0.0,-377.33150559679547,-4.637138821076784e-12,348,0.0,7.591336211325137e-05
7.595750597925709e-05,0.0010717595965186936,-1.8051402397329745e-06,0.001348940509831248,3324.88,2.2138502780614075e-05,2.1972244873185636,0.0,-1.8050980081602382e-06,66,9.456432960671609e-05,1.840366368231309e-08,475200,0.0,-956.122030773021,-4.2231097719365387e-11,348,0.0,7.491582105339385e-05
8.001930268085469e-05,0.0012142845627598942,-1.938381051916934e-06,0.001448246758990639,3324.83,2.7873030114384885e-05,2.197224364195551,0.0,-1.9383254926330113e-06,67,0.00010535807561543377,2.6163167986312925e-08,482400,0.0,-293.81759295286327,-5.5559255550139986e-11,348,0.0,8.144005027268712e-05
9.195065690229447e-05,0.0008077398871564439,-2.2194787968443125e-06,0.0012051949069357413,3324.83,2.0614488550053866e-05,2.1972247329023147,0.0,-2.21946445562869e-06,68,7.616944943907902e-05,1.5321286465124456e-08,489600,0.0,-857.7438048975525,-1.4341596058879228e-11,348,0.0,9.152856257551031e-05
0.0001040022380971456,0.0009508569071723315,-2.9354869863161704e-06,0.0012732269678178186,3324.83,2.4842833144782988e-05,2.1972246661924184,0.0,-2.9354794981431258e-06,69,9.00859012847738e-05,1.6820897993489377e-08,496800,0.0,-501.6164733726638,-7.488327947142925e-12,348,0.0,0.00010281517517074779
8.260319014504875e-05,0.001032037802209738,-1.9576805493824828e-06,0.001126752306662447,3324.83,2.1267993348373844e-05,2.197224572846499,0.0,-1.9575688569367145e-06,70,9.131839045011398e-05,1.874982394457042e-08,504000,0.0,-470.56292293887606,-1.1169264878065276e-10,347,0.0,8.356778279482602e-05
8.412428589239157e-05,0.0009156117150365827,-1.9663668369877767e-06,0.0013000538858249945,3324.83,1.8583965369138993e-05,2.1972246599638905,0.0,-1.9663156694895547e-06,71,8.200399073517575e-05,1.589143346368097e-08,511200,0.0,-1071.8066228591294,-5.116924250569565e-11,347,0.0,8.403706524135218e-05
8.629319858127495e-05,0.0012259550824493815,-2.4688349271462772e-06,0.0011877344776037898,3324.84,2.511598060483021e-05,2.1972243713764916,0.0,-2.4687140556162084e-06,72,0.00010577885390188067,2.2101942702682204e-08,518400,0.0,-197.76821169282394,-1.208718368193605e-10,347,0.0,8.510275928100874e-05
8.907860649511378e-05,0.0007704092394068436,-2.136921017863576e-06,0.0010004936969827548,3324.88,1.7093384391358984e-05,2.1972248388472053,0.0,-2.136921017863576e-06,73,6.917746880342823e-05,1.2225994372426041e-08,525600,0.0,-1287.188488869271,0.0,347,0.0,8.784296178139922e-05
0.00010403215465659125,0.0008804757078121575,-2.3535646408550127e-06,0.001338181963742044,3324.88,2.0457875754708668e-05,2.197224810312665,0.0,-2.352852315446478e-06,74,8.316139202026324e-05,1.9664134864563945e-08,532800,0.0,-328.07289798868686,-7.123256996600781e-10,346,0.0,0.00010449341111331681
9.149805076015548e-05,0.0007928227751031719,-2.2706176802215106e-06,0.0012889751561117248,3324.88,1.7928147315617474e-05,2.1972248116529807,0.0,-2.2705572776940866e-06,75,7.279258892972105e-05,1.3554606374997301e-08,540000,0.0,-958.062234341133,-6.04026088405855e-11,346,0.0,8.953327994493607e-05
8.223313858454478e-05,0.0010119181131715287,-2.1779436346091438e-06,0.0011494509632286594,3324.88,1.9617579516968788e-05,2.1972246847928516,0.0,-2.177939771151442e-06,76,8.91107798514036e-05,1.4148736743768489e-08,547200,0.0,-278.7644146256125,-3.86315979206131e-12,346,0.0,8.230128989366459e-05
8.669483933613625e-05,0.0007893121389574052,-1.7755641259565803e-06,0.0010252271303716042,3324.88,1.6632531095440635e-05,2.1972248197169533,0.0,-1.7755641259565803e-06,77,7.189572814146982e-05,1.2640862625887218e-08,554400,0.0,-1186.751304797918,0.0,346,0.0,8.516673103301965e-05
8.181263889096599e-05,0.000966993984068219,-2.1677329944488386e-06,0.0010171309129514512,3324.76,1.9214629798404772e-05,2.1972246806930613,0.0,-2.1677329944488386e-06,78,8.665485714884436e-05,1.556363554854725e-08,561600,0.0,-487.8177921681523,0.0,346,0.0,8.135965081704151e-05
9.21607762205577e-05,0.0007717649001337381,-1.273206461318002e-06,0.0010170290889115698,3324.76,1.71760179545573e-05,2.197224846340361,0.0,-1.273206461318002e-06,79,7.208943975869592e-05,1.6265652113012052e-08,568800,0.0,-1221.7271673912473,0.0,346,0.0,9.178192517292846e-05
0.00010055670772526221,0.0008211257173688008,-2.4401164307324538e-06,0.001164519341506755,3324.76,1.9674377172026984e-05,2.1972249239654036,0.0,-2.4398625530234744e-06,80,7.29646429472124e-05,1.2606813942655881e-08,576000,0.0,-562.3640483551483,-2.5387774321088903e-10,345,0.0,9.976928721912966e-05
8.131779777555954e-05,0.0007918328761782809,-2.0260343802848787e-06,0.0012167685725775021,3324.76,1.4683207433056219e-05,2.1972248513357977,0.0,-2.025856009426055e-06,81,6.811710931152619e-05,1.1950137674344135e-08,583200,0.0,-1071.96397080078,-1.783714355231404e-10,345,0.0,8.146792834171692e-05
8.294774930633023e-05,0.0008000164151059725,-1.8986854289510353e-06,0.0012301845455779164,3324.76,1.654211441692641e-05,2.1972248691068126,0.0,-1.898474829768498e-06,82,7.081711813175845e-05,1.0585928120080435e-08,590400,0.0,-1256.1729206540629,-2.1060016693515612e-10,345,0.0,8.252360443904723e-05
8.134964035730625e-05,0.0009859783278498358,-1.8080043207860958e-06,0.0015091627638418904,3324.76,1.9158368793422025e-05,2.197224689693678,0.0,-1.8076088175952634e-06,83,8.331372611453823e-05,1.3238101216018002e-08,597600,0.0,-257.3083297527688,-3.955031536136067e-10,345,0.0,8.054021951119511e-05
8.317702821086015e-05,0.0007715018215331218,-2.649721490907301e-06,0.0008916368335714515,3324.7,1.5025717342692933e-05,2.1972248335174784,0.0,-2.649721490907301e-06,84,6.805167351125246e-05,1.030369494186924e-08,604800,0.0,-1161.4007926049594,0.0,345,0.0,8.115955052210392e-05
9.995477171349906e-05,0.000800401468053842,-1.8598951601580021e-06,0.0007911564633412274,3324.7,1.866374070334161e-05,2.197224794165798,0.0,-1.8598951601580021e-06,85,7.629575030189882e-05,1.3732777474692268e-08,612000,0.0,-330.72259897488135,0.0,344,0.0,0.00010014783229794208
8.86601128098732e-05,0.0006961928483222053,-1.9612164020101745e-06,0.0005821420387054588,3324.7,1.4310444164317883e-05,2.1972249906779693,0.0,-1.9612164020101745e-06,86,6.0935422625389524e-05,9.737808777597808e-09,619200,0.0,-1280.9038584390241,0.0,344,0.0,8.820230641115496e-05
8.12929273993971e-05,0.0009635181938249232,-1.8377167460549296e-06,0.0005449674555750177,3324.7,1.9089220012335725e-05,2.1972247008167245,0.0,-1.8377167460549296e-06,87,8.44062700073823e-05,1.5273339378865935e-08,626400,0.0,-106.53686159859417,0.0,344,0.0,8.187857072799589e-05
8.354556825911724e-05,0.0007214265661473796,-2.1444752826393437e-06,0.00044973846046789405,3324.7,1.3847592378552332e-05,2.1972249293075037,0.0,-2.1444752826393437e-06,88,6.429163036569114e-05,1.1397076971667573e-08,633600,0.0,-1233.5588833740053,0.0,344,0.0,8.332484294047516e-05
7.970012138583923e-05,0.0008964606432922059,-2.019855448962302e-06,0.00041301012387521044,3324.71,1.618001366986626e-05,2.197224757803811,0.0,-2.019855448962302e-06,89,7.592147047034815e-05,1.2414660525096752e-08,640800,0.0,-392.3212989252143,0.0,344,0.0,7.863666739770756e-05
8.228668530624267e-05,0.0006758567935844648,-1.8631304736557442e-06,0.00032800055306625176,3324.71,1.346170499275315e-05,2.197224941196323,0.0,-1.8631304736557442e-06,90,5.859650286643172e-05,1.0607670951348286e-08,648000,0.0,-1428.0755644464102,0.0,344,0.0,8.222339257246815e-05
9.895218863223495e-05,0.0007579915664378406,-2.4490942514206014e-06,0.0003962355261484073,3324.71,1.623789222882384e-05,2.197224918976032,0.0,-2.4490942514206014e-06,91,6.966578757318308e-05,1.18361954117364e-08,655200,0.0,-434.5469152026107,0.0,344,0.0,9.748178469481618e-05
