P01:episode_rewards,epoch_idx,frames,policy_entropy,policy_loss,explained_variance,value_loss,grad_norm,PMM:episode_rewards,fps,episode_length,P09:episode_rewards,advantage_norm
0.0,1,8000,1.2088387432694434,0.008014766431733733,-2.5241728794574736,0.14893205352207586,6.226657041508664,1.45,1083,182.0,3.1000000000000014,2.525718367770314
0.0,2,16000,1.3732453405857086,0.001618130079441471,0.003330621123313904,0.0130878394022875,0.258196443944661,1.1704545454545454,1042,171.73863636363637,3.0,1.205602596178651
0.0,3,24000,1.3751416718959808,0.00011941235949052498,0.057109466195106505,0.012390625172465662,0.2549533632478102,1.12,932,171.7,4.0,1.0882413249462843
0.0,4,32000,1.3806190943717958,0.0008454134652856738,0.013173266649246215,0.014167173429614195,0.2729673781217371,1.24,891,177.94,4.0,1.2252513808757066
0.0,5,40000,1.3570077058672905,0.005488631006446667,0.08733805418014526,0.01788240661371674,0.40019797547711483,1.4,879,181.81,3.1000000000000085,1.4497519492357969
0.0,6,48000,1.373224881887436,0.0022356992520508358,0.29935287177562714,0.017784330049180425,0.3685763289987702,1.63,873,189.97,5.0,1.4844183160364628
0.0,7,56000,1.367829021215439,0.007473087373073213,0.4641659498214722,0.026756139045464807,0.7128353615535684,1.92,870,201.16,5.0,1.492783794105053
0.0,8,64000,1.2621128455922008,-0.008944165058201179,0.6609267562627792,0.0295787635340821,0.8044579778977122,1.66,868,192.14,5.0,1.666975772380829
0.0,9,72000,1.2800090713275132,-0.004594574562215712,0.6420901036262512,0.02129354194854386,0.6600992373732155,1.72,866,195.87,4.1000000000000085,1.6346597850322724
0.0,10,80000,1.284581892490387,-0.0036663512098675712,0.8109198343753815,0.01205602341098711,0.4105752132712358,2.21,862,212.84,5.0,1.2759043911099435
0.0,11,88000,1.352874037027359,-0.004730726460475125,0.8163076877593994,0.012951567200943828,0.4388894136604183,1.92,861,200.09,5.0,1.2836477911472322
0.0,12,96000,1.3642616593837738,-0.0010009493498364464,0.828484171628952,0.00872997283062432,0.3917214076596028,1.43,859,183.13,5.0,1.1004973933100701
0.0,13,104000,1.3642653107643128,-0.0022501628218742553,0.8572465634346008,0.009855701006017625,0.36865222077108134,1.38,856,182.08,4.1000000000000085,1.138908314704895
0.0,14,112000,1.364415820837021,-0.0016565253847511485,0.8057384717464448,0.009557758831069805,0.3391179058432052,1.39,853,183.27,4.0,1.0983849957585334
0.0,15,120000,1.3627050852775573,-0.0011344759023631922,0.9065110450983047,0.00834563844720833,0.3378264337732124,1.38,851,181.9,4.0,1.0658240315318108
0.0,16,128000,1.370097188949585,0.0004663865125621669,0.8875160294771195,0.007785230084555224,0.3096563815199247,1.82,849,196.19,5.0,1.0190247005224229
0.0,17,136000,1.3480605292320251,0.0005983294546604156,0.9020027124881744,0.00803986398736015,0.34978257236012794,2.28,849,212.51,6.200000000000017,1.0432909283041953
0.0,18,144000,1.343997803926468,-0.0007433698786189779,0.9296730852127075,0.005674164603697136,0.26302168058124237,2.35,846,217.49,6.0,0.8642438840866089
0.0,19,152000,1.3503555035591126,-0.0006855766678927467,0.9478960412740708,0.0044940464867977425,0.24205255997201194,2.34,845,215.73,6.0,0.7935557007789612
0.0,20,160000,1.3202466690540313,-2.7325920818839222e-05,0.9555180698633194,0.004799209759512451,0.23542763355227844,2.22,846,215.8,5.1000000000000085,0.7686985911428929
0.0,21,168000,1.343990398645401,-0.00197601321793627,0.9603616064786911,0.00484400142217055,0.2525826650073308,2.32,846,222.38,5.0,0.7705910775065422
0.0,22,176000,1.350763292312622,-0.00011704026648658328,0.9112034612894058,0.00815224642341491,0.3335188306216461,2.43,846,227.15,5.0,1.0330267894268035
0.0,23,184000,1.3362629950046538,-0.0007651503296801821,0.9617349463701248,0.003624302637472283,0.20287364130472152,2.38,846,222.79,5.1000000000000085,0.6753568397462368
0.0,24,192000,1.3544271755218507,0.00018559676565928383,0.9589331030845643,0.0037270702552632427,0.19270460496532635,2.22,846,213.37,5.1000000000000085,0.6606523531675339
0.0,25,200000,1.3536424112319947,-0.0023694594205881003,0.955786554813385,0.0043354659579927105,0.2147252766979428,2.18,846,211.39,5.0,0.7106984198093415
0.0,26,208000,1.3507088434696197,-0.0013097883501905017,0.9757846516370773,0.0028186244750395416,0.1857084860150713,2.13,846,209.27,5.0,0.6112242102622986
0.0,27,216000,1.3468396198749542,-0.0006784212699858472,0.9482071590423584,0.005863370225415565,0.2525731727002934,2.44,845,222.06,6.1000000000000085,0.833491924405098
0.0,28,224000,1.3546666860580445,-0.0004939187326817773,0.9587395852804184,0.0041420279053272675,0.20429464531546324,2.51,845,223.87,6.1000000000000085,0.7203777138888836
0.0,29,232000,1.3536301398277282,-0.0008108637313125655,0.972303763628006,0.003039085687487386,0.16390165785855107,2.39,844,218.55,6.0,0.6241232964396477
0.0,30,240000,1.3285796880722045,-0.0013434188174142037,0.9576372450590134,0.0042382180213462566,0.20737974520508692,2.25,844,210.46,5.1000000000000085,0.734672714471817
0.0,31,248000,1.3574557149410247,-0.0006095690815709531,0.9556165188550949,0.005468791236926336,0.2319550896742736,2.25,844,214.84,5.1000000000000085,0.816874857544899
0.0,32,256000,1.3715719890594482,-0.0004750284439069219,0.9409752494096756,0.004854662241996266,0.20940824533326005,2.29,844,216.48,6.0,0.8048313675820827
0.0,33,264000,1.3666393220424653,-0.0012517222750466318,0.9366619807481765,0.005364520057337358,0.22112172022217572,1.78,844,198.96,5.0,0.81770686596632
0.0,34,272000,1.354121390581131,-0.001424541782871529,0.953727056980133,0.0040649743736139495,0.2018103420037104,1.57,843,190.15,5.0,0.6927513149380684
0.0,35,280000,1.3585958349704743,-0.001408298277092399,0.9614555722475052,0.00367631342029199,0.18813184372324074,1.84,843,199.39,5.1000000000000085,0.6165339198708534
0.0,36,288000,1.3618829619884492,-0.0009380020759999753,0.9541948354244232,0.004566845905210357,0.22733530722379874,1.62,843,190.2,5.0,0.7449010130763054
0.0,37,296000,1.3561770713329315,-0.0008822275376769539,0.9531830012798309,0.0041530281392624605,0.188065972089695,1.81,843,198.08,5.0,0.7155455157160759
0.0,38,304000,1.360962324142456,0.0007204987783916294,0.8906089568138122,0.00837383775273338,0.28136962192800596,2.0,843,202.9,5.1000000000000085,1.0280940982699394
0.0,39,312000,1.3543395686149597,-0.0008883898873318685,0.7446869254112244,0.011788366098189727,0.33506843980316775,1.9,843,197.68,5.0,1.2869671428203582
0.0,40,320000,1.3329363358020783,-0.0017284935535280966,0.8944641435146332,0.008693828209652565,0.32831567461164923,1.87,843,198.48,4.1000000000000085,0.9572428497672081
0.0,41,328000,1.367938050031662,-0.002283116956241429,0.8307133138179779,0.00915870146767702,0.30319118629526337,1.93,843,201.16,5.0,1.1070712435245513
0.0,42,336000,1.3595933496952057,-0.0014352380103082396,0.9435570251941681,0.0047387807251652704,0.22448906729212287,2.3,843,212.6,6.1000000000000085,0.7765475213527679
0.0,43,344000,1.353599351644516,-0.0017828586569521576,0.9354145312309265,0.006476782027166336,0.23714790653500856,2.21,843,207.44,5.300000000000026,0.895330471098423
0.0,44,352000,1.3475082099437714,0.0002497995966405142,0.969640519618988,0.0024845818243920802,0.14653464320213588,2.31,843,211.26,9.0,0.5709525471925736
0.0,45,360000,1.3489936375617981,-0.0010498946938605513,0.9637815767526626,0.003289141147688497,0.1590081603020525,2.26,843,209.09,9.0,0.6257536126673222
0.0,46,368000,1.358497266769409,-0.0014175836413051002,0.950765295624733,0.004357172722520773,0.19082179141302263,1.87,843,194.02,9.0,0.7448263722658157
0.0,47,376000,1.355162113904953,-0.0005659462609037291,0.9665069109201432,0.003409863652777858,0.1801916024346248,1.94,843,202.04,6.0,0.6837578704953193
0.0,48,384000,1.3542919731140137,0.0010748810563381995,0.8805020409822464,0.008400232807034627,0.27523453228632694,2.02,843,207.42,5.0,1.0724616461992265
0.0,49,392000,1.3641374504566193,0.00013911317102611065,0.9507618468999862,0.004662326473626308,0.21146292771080372,1.92,842,204.97,5.0,0.760101648569107
0.0,50,400000,1.3592387223243714,-0.0004152590774174314,0.941018750667572,0.005749152955249883,0.2223547729284813,1.92,842,199.96,5.0,0.8578293962776661
0.0,51,408000,1.3542081785202027,-0.0012250425984166213,0.9394422394037246,0.006083526252768934,0.23325410964968193,2.42,842,214.46,9.0,0.8800117972493172
0.0,52,416000,1.3561863481998444,-0.00033115518104750665,0.8880875378847122,0.008301908684661612,0.28105131754448964,2.45,842,216.53,9.0,1.0634328454732895
0.0,53,424000,1.3441791200637818,-0.0011950109642930328,0.9658053308725357,0.0029346484181587583,0.1648030748909227,2.1,842,207.8,5.1000000000000085,0.612357714176178
0.0,54,432000,1.3467071044445038,-0.0006373621229431592,0.9396307969093323,0.0066613006236730145,0.2592339940708152,1.98,842,204.9,5.0,0.9320774793624877
0.0,55,440000,1.3527384579181672,-0.0013734002242563293,0.9063059377670288,0.009359219785546885,0.32616103852896594,2.32,842,216.91,6.0,1.1279526081681253
0.0,56,448000,1.3295710754394532,-0.002203821792718372,0.9426982486248017,0.0066387364873662594,0.2678483088910714,2.6,842,228.51,6.0,0.9396988594532013
0.0,57,456000,1.3369594538211822,-0.0004939245994319208,0.9032883888483048,0.00885318978689611,0.30666459040888766,2.83,842,235.09,7.1000000000000085,1.1097112172842025
0.0,58,464000,1.3258172583580017,-0.0029743714781943708,0.8511120599508285,0.013527361729647963,0.37126166196611193,2.76,842,229.1,6.0,1.390689389705658
0.0,59,472000,1.3163134348392487,-0.0028410829487256705,0.9234936851263046,0.007893408408854156,0.2805436259208241,2.9,842,235.66,6.1000000000000085,1.0546449181437492
0.0,60,480000,1.3215478408336638,-0.0034193242854234996,0.8445505332946778,0.012447340653743595,0.3740062113942767,2.94,842,237.5,6.0,1.3292816323041916
0.0,61,488000,1.3349925947189332,-0.00032493157137650994,0.9414197921752929,0.005173655443941243,0.20257960879663778,2.88,842,237.52,6.0,0.8111582159996032
0.0,62,496000,1.328391247987747,-0.0013705201528500766,0.9041237062215806,0.009081716648070141,0.32038495175029524,2.76,842,231.3,6.0,1.1197635918855666
0.0,63,504000,1.3349303746223449,-0.001617859200341627,0.9295755249261856,0.006326847590971738,0.2493486506467366,2.76,842,229.96,6.1000000000000085,0.9194580242037773
0.0,64,512000,1.339536052942276,-0.0008116677450016141,0.9176212346553803,0.007031318174558692,0.2563074333275713,2.92,842,235.72,8.0,0.955783543586731
0.0,65,520000,1.3194276666641236,-0.005268466399575118,0.9362017345428467,0.008033169541158713,0.297082030426939,2.73,842,228.56,8.0,0.9636909839510918
0.0,66,528000,1.3351222586631775,-0.0005359392979880794,0.9324493473768234,0.006683171813492663,0.25892655383843827,2.77,842,232.58,8.0,0.9487633916735649
0.0,67,536000,1.3269306921958923,-0.0011006452994115534,0.8942052614688873,0.009746304007712751,0.31864008153405954,3.09,842,242.41,8.100000000000009,1.1750557053089141
0.0,68,544000,1.286172639131546,-0.004031962762819603,0.8822394323348999,0.011046766757499427,0.3461881668806553,3.39,842,255.38,8.100000000000009,1.254501425921917
1.0,69,552000,1.2797503411769866,-0.0033741295733489096,0.8768037194013596,0.012611339956056327,0.392585681425647,3.53,843,257.31,8.0,1.3488386380672455
1.0,70,560000,1.2980098307132721,-0.0030295392801053824,0.892747334241867,0.009323570192791522,0.32551324195595227,3.75,843,267.39,9.0,1.1403349727392196
0.9000000000000004,71,568000,1.3030367338657378,-0.0012038677805685438,0.8872826325893403,0.010591294189216569,0.3664061826860601,3.78,843,267.75,9.0,1.2249477910995483
0.0,72,576000,1.2890178263187408,-0.0018851752250338904,0.8849260044097901,0.012560975911328568,0.3944384872396852,3.77,843,268.54,9.0,1.3382560324668884
0.0,73,584000,1.282068257331848,-0.0030145201247069055,0.8841351270675659,0.011845144878607243,0.38512422520893774,4.01,844,276.11,9.0,1.3163453370332718
1.0,74,592000,1.2729580044746398,-0.004103853793349117,0.860266872048378,0.014167256641667337,0.41257613527223536,4.18,844,280.9,9.100000000000009,1.4355624961853026
1.0,75,600000,1.2534400165081023,-0.0026254222251009198,0.8476118898391723,0.015399938544724136,0.4486080731250992,4.57,845,289.95,10.0,1.5122406315803527
1.9000000000000004,76,608000,1.2482248997688294,-0.0026164002248697214,0.8669200497865677,0.01706282711122185,0.47698723685429395,4.71,845,298.18,9.100000000000009,1.6066680586338042
2.0,77,616000,1.2686594235897064,-0.006044263364747167,0.8358055365085602,0.016479162508621813,0.48964226713676107,4.91,845,302.29,9.100000000000009,1.5754364132881165
2.0,78,624000,1.2793211138248444,-0.0015094091329956427,0.8524372738599777,0.014473425860051065,0.4149810778408694,5.18,846,309.02,10.100000000000009,1.4624119156599045
1.0,79,632000,1.2423191964626312,-0.0047811751376139,0.8952769094705582,0.010343672051094472,0.3617427552756805,4.69,846,293.59,11.0,1.23024616420269
0.9000000000000004,80,640000,1.257959566116333,-0.003073493999254424,0.8353928631544113,0.013697687562089413,0.4080632857329215,4.77,846,294.61,11.0,1.4341967296600342
0.9000000000000004,81,648000,1.2424588263034821,-0.005302918723609764,0.8781778657436371,0.014050849308259785,0.4500738873870301,4.58,846,290.89,9.0,1.4568414330482482
0.0,82,656000,1.2567301070690156,-0.004988701333058998,0.8007430177927017,0.01830439012032002,0.4981660964606607,4.81,846,296.96,10.100000000000009,1.6531182008981704
1.9000000000000004,83,664000,1.2529656279087067,-0.00970477273920551,0.8492375814914703,0.015911579504609107,0.4802320469676239,5.07,846,307.4,9.100000000000009,1.4815063589811326
1.9000000000000004,84,672000,1.211734446287155,-0.002551783643430099,0.8536341500282287,0.0146885916730389,0.4544693930760422,4.74,847,298.42,9.0,1.4774752467870713
