episode_length,value_loss,grad_norm,P01:episode_rewards,PMM:episode_rewards,fps,explained_variance,policy_entropy,policy_loss,frames,epoch_idx,advantage_norm,P09:episode_rewards
216.52,0.004238070082792546,0.22443400802134458,0.0,2.39,841,0.9567958003282547,1.3414116668701173,-0.0016751346655655653,224000,28,0.72458700761199,7.0
202.71,0.004188042392779607,0.2235812066124483,0.0,1.98,841,0.9601064068078995,1.3439192736148835,-0.001258179061114788,232000,29,0.7269085416197777,5.0
214.56,0.004797358223004267,0.21621014955648107,0.0,2.35,841,0.9481200408935547,1.346311502456665,-0.00028826363894040696,240000,30,0.75746691852808,6.0
210.92,0.0032707524616853332,0.1938968276809689,0.0,2.24,841,0.9611003690958023,1.3548824346065522,-0.0004507599113276228,248000,31,0.640531521588564,5.0
202.24,0.004403000058373436,0.2416926453012741,0.0,1.98,841,0.9495115059614182,1.3360903191566467,-0.001658006632424076,256000,32,0.7659489274024963,5.0
202.39,0.003328718245320488,0.18581651741418997,0.0,1.97,841,0.9705863863229751,1.337272322177887,-0.0007401929984916933,264000,33,0.6502717997133732,5.0
211.61,0.0038700754239107482,0.18191749805765162,0.0,2.2,842,0.961365110874176,1.340917811393738,-0.00047106874611927194,272000,34,0.657526745647192,6.0
215.52,0.00412133797944989,0.20573339979095878,0.0,2.29,841,0.9576471227407456,1.3352999436855315,-0.0015949455290683546,280000,35,0.7006649988889694,6.0
218.23,0.003841353582101874,0.19501575281574546,0.0,2.38,842,0.9653768783807755,1.3515946853160858,-0.0009490098300739191,288000,36,0.6773223984241485,6.1000000000000085
202.45,0.0038059401896316557,0.20579785624324248,0.0,2.01,842,0.9687298613786698,1.3474578654766083,-0.002248946918407455,296000,37,0.6906490497291088,5.1000000000000085
207.43,0.007746698034461588,0.2896496247759661,0.0,2.1,842,0.9068972879648208,1.3670570361614227,-0.0010514320008223877,304000,38,0.9454542809724807,5.0
200.23,0.004743818679417018,0.2103254811589378,0.0,1.92,842,0.9384589380025864,1.3531837964057922,-0.00020333792159362929,312000,39,0.767751536667347,5.0
211.65,0.005012322652037255,0.22124161966262756,0.0,2.21,842,0.9471835964918136,1.3649371755123139,-0.0025067848013713956,320000,40,0.7851111967861653,5.1000000000000085
211.25,0.005068209833698347,0.22164432391564812,0.0,2.14,842,0.9335326260328293,1.3626716196537019,0.0007965542194870068,328000,41,0.7774981841444969,6.0
209.61,0.005294544160715304,0.23158908007506843,0.0,2.09,842,0.9453671860694886,1.3643716371059418,-0.00021106769825564696,336000,42,0.8135504201054573,5.1000000000000085
205.2,0.008061002044705674,0.29483785005605084,0.0,2.02,842,0.8854206001758576,1.3681782078742981,-0.0013673646780807758,344000,43,1.021702607870102,5.0
195.65,0.008693303033942357,0.3018766542757081,0.0,1.82,842,0.8722270053625106,1.3700215458869933,-0.000929527614498511,352000,44,1.091331285238266,4.0
196.76,0.005069652098463848,0.21731931988122546,0.0,1.85,843,0.9518743789196015,1.3645206093788147,-0.0010495180239740876,360000,45,0.7975894105434418,4.0
204.53,0.004748729436541908,0.20518814251020298,0.0,1.97,843,0.9515807414054871,1.3561443746089936,0.0009767244364502403,368000,46,0.7556447260081768,5.0
210.83,0.006350061910925433,0.2432001186788111,0.0,2.11,842,0.9100039088726044,1.3684246110916138,-0.00013086746504995973,376000,47,0.8951027384400367,5.0
206.27,0.007116580065339804,0.27173716706569123,0.0,2.1,842,0.9287173032760621,1.3702535283565522,-0.0030570070687826957,384000,48,0.9710789185762405,6.0
202.75,0.003803743782336824,0.1956715891605459,0.0,2.07,842,0.9671362578868866,1.3486162400245667,-0.0007896350060036638,392000,49,0.6805903127789498,6.1000000000000085
203.49,0.004811888821132015,0.21915587390569563,0.0,2.06,842,0.9297471427917481,1.3628391337394714,-0.0001518320239847526,400000,50,0.7654251837730408,5.1000000000000085
193.67,0.005537914861924946,0.23191489032794274,0.0,1.81,841,0.9458939641714096,1.3495216488838195,-0.0018031836010050028,408000,51,0.8408248953521251,5.0
207.07,0.009149071137653664,0.29297783775484326,0.0,2.23,841,0.9053362375497818,1.3622201704978942,-0.0021154173312243076,416000,52,1.0990413621068,7.1000000000000085
209.47,0.0062031694178585894,0.22690448856714227,0.0,2.28,841,0.9096634137630463,1.369930603504181,0.0008489411533810199,424000,53,0.8926005002856254,9.0
213.1,0.006091387345804833,0.2324576157664069,0.0,2.3,842,0.9327242434024811,1.365108312368393,-0.0011190817716124001,432000,54,0.8835773408412934,8.100000000000009
202.46,0.005717160719214008,0.22337491614520397,0.0,1.91,841,0.9290861105918884,1.358740475177765,-0.0016471446902141906,440000,55,0.8330194064974785,5.0
217.56,0.004761012470116839,0.208647142310094,0.0,2.29,842,0.9579895341396332,1.3523984146118164,-0.00031056321739015403,448000,56,0.7662509414553642,6.0
232.63,0.007335902404156514,0.26516563282026373,0.0,2.72,842,0.9362683963775634,1.3621771156787872,-0.0014982744101507705,456000,57,0.9928669819235801,6.0
226.29,0.005057764701778069,0.21353072525623124,0.0,2.55,842,0.9407542848587036,1.3588654613494873,-0.00030477359832730143,464000,58,0.8141790816187858,6.0
240.58,0.008081962006399409,0.27775544126424917,0.0,2.97,842,0.9165818548202515,1.3529572916030883,-0.0013635229716601315,472000,59,1.0529981452226638,7.0
237.68,0.007916204850189387,0.2839260948428087,0.0,2.84,842,0.9047142821550369,1.3447565162181854,-0.001153883769402455,480000,60,1.0212169808149338,6.0
243.56,0.008113555409945548,0.28659926302979577,0.0,3.01,842,0.9212514370679855,1.3451539695262908,-0.002263177164022636,488000,61,1.0249224066734315,7.0
235.75,0.005477099463460036,0.22093769141136668,0.0,2.89,842,0.9413540703058243,1.3314421319961547,-0.0005903659353498369,496000,62,0.878402713239193,9.0
227.42,0.005081381813506596,0.21223671726594825,0.0,2.75,842,0.9477951157093049,1.3448393511772156,-0.0009015863365493715,504000,63,0.8194558498263359,9.0
237.65,0.008441814302932471,0.29392892346574984,0.0,3.07,842,0.9094633829593658,1.3651681578159331,-0.00039427963725756853,512000,64,1.0527071434259414,9.0
226.8,0.006928596606012433,0.283166880274592,0.0,2.62,842,0.9305711978673935,1.3515862596035004,-0.0003209823643555865,520000,65,0.9829433763027191,6.1000000000000085
220.89,0.00782851288211532,0.2964693540731112,0.0,2.3,842,0.9002763044834137,1.3534307301044464,-0.0048616811749525365,528000,66,1.0378710785508156,5.0
231.26,0.008456724573625252,0.31009744037328646,0.0,2.58,842,0.9062629759311676,1.34112473487854,-0.0007203882723115384,536000,67,1.1045977050065994,5.0
238.66,0.0120094063738361,0.33787100625961686,0.0,2.96,842,0.8556970518827438,1.3530823290348053,-0.0007187113282270729,544000,68,1.2879710739850998,5.0
240.47,0.009366023034090176,0.2905058538654128,0.0,2.99,842,0.9114306598901749,1.3332122588157653,-3.9631855906918644e-05,552000,69,1.1278519281744956,6.0
249.38,0.009251467484282329,0.3385688027160013,0.0,3.28,842,0.901927359700203,1.3357771801948548,-0.004895674762810814,560000,70,1.1232662588357925,7.1000000000000085
253.43,0.011108944517327473,0.3443805397327216,0.0,3.28,842,0.8725222724676133,1.3227862298488617,-0.0007919767327257432,568000,71,1.2388996362686158,6.0
246.7,0.008843719385331496,0.3238924814063775,0.0,3.09,842,0.9083324557542801,1.3378283274173737,-0.0012206455604246002,576000,72,1.1348651874065399,6.0
243.32,0.01345231496496126,0.3792274233877702,0.0,2.94,843,0.8566747099161148,1.3385493516921998,-0.0031846538044919726,584000,73,1.3534153252840042,6.0
237.43,0.01060519609367475,0.3316008787839207,0.0,2.83,842,0.8834220033884048,1.3304615342617034,-0.003965654993517091,592000,74,1.2214188677072526,6.0
246.07,0.013272120722103865,0.37172007751952857,0.0,3.06,843,0.8519792139530182,1.3302287149429322,-0.00044018637878252777,600000,75,1.362411962747574,7.0
245.66,0.009904553926317021,0.31998596312813005,0.0,3.07,843,0.8863627332448959,1.3343398785591125,-0.0026164657284971325,608000,76,1.1764265984296798,7.0
250.91,0.009470169105334207,0.3236769351038285,0.0,3.26,843,0.9113162952661514,1.3289869225025177,-0.0023509196727536617,616000,77,1.155201234817505,7.0
241.17,0.006948251788853668,0.26218282373954027,0.0,3.02,843,0.9277116465568542,1.3329212176799774,-0.0017225181541289203,624000,78,0.9725753021240234,6.0
245.25,0.012572170118801296,0.3499526545841068,0.0,3.24,843,0.8686303967237472,1.340537679195404,-0.0008209018033812754,632000,79,1.3413802868127822,9.0
252.21,0.010669074093457312,0.35476433047643413,0.0,3.41,843,0.8908131551742554,1.3302069580554963,-0.00497411434874266,640000,80,1.2301702356338502,9.0
241.18,0.011424555787816643,0.3765130271069588,0.9000000000000004,3.13,843,0.8941624176502228,1.32587282538414,0.0003045651899810764,648000,81,1.3040387278795242,7.1000000000000085
257.24,0.008437129063531756,0.28058721899876066,0.9000000000000004,3.52,844,0.9169169735908508,1.3356540751457215,-0.00033528144773299574,656000,82,1.0922733172774315,8.100000000000009
248.08,0.013075775243341923,0.3818311303216207,0.0,3.33,844,0.7684056037664413,1.3121171355247498,-0.003196162843669299,664000,83,1.3926540046930314,7.1000000000000085
249.01,0.010575097280088812,0.32386448595426315,0.0,3.37,844,0.8814624500274658,1.3222546184062958,-0.002093341099389363,672000,84,1.260735228061676,7.1000000000000085
242.54,0.009694548737606966,0.2894798022337055,0.0,3.17,844,0.8738762754201889,1.3155066776275635,-0.0017950725578702986,680000,85,1.1601572275161742,7.0
247.07,0.014168479561340064,0.40905059842155345,0.0,3.32,844,0.8369916564226151,1.2961573374271393,-0.007377404454709904,688000,86,1.4229849976301194,8.0
250.81,0.013702404794748872,0.4057730541144884,0.0,3.57,844,0.8603372138738632,1.2669095337390899,-0.004542555556399748,696000,87,1.4262658476829528,9.0
252.33,0.008254301791312172,0.30159343465341143,0.0,3.59,844,0.9023801922798157,1.3039077866077422,-0.0014072747516911477,704000,88,1.1006506788730621,8.100000000000009
256.19,0.014054654317442327,0.4169883465480446,0.0,3.62,844,0.8572059965133667,1.31276709318161,-0.0022199574450496584,712000,89,1.4439785939455032,9.0
264.68,0.010883245998993516,0.34141576374385435,1.0,3.73,844,0.8850117462873459,1.3225250697135926,-0.001880797526682727,720000,90,1.2662589430809021,9.0
264.19,0.01578559839166701,0.48540352636010153,1.0,3.77,844,0.8426811146736145,1.2971936571598053,-0.006865768058341928,728000,91,1.532633245587349,9.0
270.6,0.013327189481351524,0.39494643390963574,1.0,4.04,844,0.8652066767215729,1.2986299836635589,-0.0014243642015208024,736000,92,1.3982762682437897,9.0
283.98,0.01294414049712941,0.39722613325613787,1.0,4.47,844,0.863553329706192,1.304109279513359,-0.0015143722126958893,744000,93,1.3454280656576156,9.0
287.39,0.012558911114465445,0.3876312840388973,1.0,4.6,844,0.8862178879976272,1.310396511554718,-0.0034942013371619396,752000,94,1.3466777592897414,9.0
295.2,0.012992858714424073,0.39025104793606225,1.0,4.83,844,0.8431391209363938,1.3161587166786193,-0.0038989133830182256,760000,95,1.379476991891861,10.0
297.75,0.014710681336000562,0.4249766625775221,1.0,4.85,845,0.8325038713216781,1.3113974857330322,-0.004136403787069867,768000,96,1.4949201703071595,10.0
305.23,0.015249024752993137,0.4545388884072097,1.0,5.09,845,0.833513372540474,1.3041185426712036,-0.004945792304351926,776000,97,1.5120070564746857,10.0
314.01,0.01559406750369817,0.4639468663324032,1.0,5.16,845,0.8383590108156205,1.2907929241657257,-0.005783983739675023,784000,98,1.5393309843540193,10.0
322.44,0.014371383786201477,0.4084466828177997,2.0,5.35,845,0.8462322044372559,1.29683758020401,-0.0035748060303740204,792000,99,1.4687855952978135,10.0
325.73,0.015289778807200491,0.436224827187194,2.9000000000000004,5.48,845,0.8370943880081176,1.2902955210208893,-0.00041208635637303816,800000,100,1.5265078115463258,10.0
334.4,0.016098824641667307,0.4652826906456617,2.0,5.72,846,0.8003144752979279,1.2951882112026214,-0.004511252673109993,808000,101,1.55357959151268,10.0
334.63,0.019025671067647635,0.5137536564971945,2.0,5.73,846,0.7863186514377594,1.2421181643009185,-0.005878351323262905,816000,102,1.6985674321651458,10.0
339.68,0.020665421541780235,0.5419290783729931,2.0,6.0,846,0.7625233227014542,1.2372293519973754,-0.010003160517371726,824000,103,1.757289981842041,11.0
348.45,0.021010577352717517,0.5784003200293899,2.0,6.35,846,0.720016308426857,1.2574547576904296,-0.003336526240454987,832000,104,1.745959421992302,11.0
362.55,0.01839408390689641,0.5206465713708304,2.9000000000000004,6.87,846,0.768352518081665,1.2421599817276001,-0.007757051162188873,840000,105,1.684852786064148,12.100000000000009
373.56,0.02019087669905275,0.5514739125913612,3.0,7.36,847,0.7511961156129837,1.245706592798233,-0.007319729505397845,848000,106,1.7506660974025727,13.0
376.52,0.019431698592379688,0.5106045748155578,3.0,7.37,847,0.7716662532091141,1.2628647923469543,-0.005254248574492522,856000,107,1.7267757040262222,14.0
380.24,0.016642660726793112,0.49917667036956137,3.0,7.46,847,0.8290810018777848,1.2364584016799927,-0.00395580522104865,864000,108,1.591558569073677,13.0
371.47,0.018784928540699183,0.530991034360883,3.0,7.31,847,0.7943779653310776,1.2236013853549956,-0.004890070985420607,872000,109,1.691793765425682,13.0
377.21,0.024200314502231778,0.6161750589287257,3.0,7.48,848,0.7127532404661179,1.1868394601345063,-0.003667576917214319,880000,110,1.9121470588445664,13.100000000000009
367.85,0.0264299506903626,0.7195399786686942,2.0,7.35,848,0.5999937170743942,1.1838017016649247,-0.008836625092662871,888000,111,1.8997375428676606,14.0
380.1,0.02359334390144795,0.6768389223154457,2.0,7.74,848,0.7098408311605453,1.1412511885166168,-0.00675731290364638,896000,112,1.898524694442749,14.100000000000009
402.96,0.023139305831864476,0.6383819241803964,3.0,8.83,848,0.7257117170095444,1.1728078126907349,-0.008684980032558087,904000,113,1.8912868666648865,16.10000000000001
405.26,0.022044457448646426,0.6221900052135279,2.9000000000000004,8.67,849,0.7517169988155366,1.1942111766338348,-0.0029162508985609748,912000,114,1.8345875477790832,16.10000000000001
412.82,0.022751368172466754,0.603194406045061,2.9000000000000004,8.84,849,0.7565865182876587,1.1911094558238984,-0.0062997557374183085,920000,115,1.8715049278736116,16.10000000000001
432.74,0.029087282312102617,0.7601291509511818,4.9,9.49,849,0.742999158501625,1.1745440474152564,-0.0011860961676575243,928000,116,1.9414301937818528,17.0
433.79,0.017303710579872133,0.47802252201752315,4.9,9.56,849,0.7784667253494263,1.2398095500469208,-0.002655312872157083,936000,117,1.6196957784891128,16.10000000000001
429.44,0.02357948916964233,0.6594104938329606,4.0,9.19,849,0.7345564585924148,1.2218245482444763,-0.0062968905863817785,944000,118,1.8995410931110381,15.0
439.04,0.02118123259395361,0.5173052504371954,5.0,9.66,849,0.7528193438053131,1.2057069885730742,-0.000362005922361277,952000,119,1.7918125641345979,15.100000000000009
431.01,0.019276986764743924,0.49928315569835596,5.0,9.66,850,0.7901502913236618,1.2265740275382995,-0.005654746833261015,960000,120,1.7012971156835557,14.100000000000009
442.06,0.022174722836352884,0.5644285712841726,5.0,10.09,850,0.722762039899826,1.1969357538223266,-0.008165722701742198,968000,121,1.8313950514793396,16.0
448.47,0.023648511143401264,0.5710278522833195,5.0,10.48,850,0.7409268969297409,1.08527403652668,-0.007233141079705092,976000,122,1.9007125639915465,17.10000000000001
460.81,0.021599296079948545,0.5725414143381284,5.0,10.95,850,0.750614406466484,1.1182967346906663,-0.0047474085300927985,984000,123,1.8087680351734161,18.0
470.64,0.022889530090615152,0.6048032619875611,6.0,11.22,850,0.7368760830163956,1.1311720204353333,-0.013305925520762684,992000,124,1.8782681834697723,18.0
482.27,0.0238115188293159,0.6478795971193942,6.0,11.51,850,0.7336247336864471,1.102578245997429,-0.004969084483454935,1000000,125,1.9087921118736266,18.0
490.77,0.026391095593571664,0.6252577344592976,7.0,11.98,851,0.7072986716032028,1.0868068414926528,-0.00855110072880052,1008000,126,1.9911300444602966,18.10000000000001
482.62,0.024871038896963002,0.7419983292034119,7.0,11.77,851,0.6817360979318619,1.0070241099596025,-0.008706583738385234,1016000,127,1.944568442106247,18.10000000000001
475.71,0.025305574648082255,0.630679755607866,6.0,11.27,851,0.7089552521705628,1.111981925368309,-0.008272566791274584,1024000,128,1.9481459724903107,18.0
468.02,0.024019311144948007,0.611045100830724,6.0,10.84,851,0.7471615964174271,1.131805563569069,-0.006310532538918778,1032000,129,1.9196038031578064,17.0
461.89,0.02436382681131363,0.6742059084824217,5.0,10.94,851,0.7031551921367645,1.0973301935195923,-0.009582760114244592,1040000,130,1.9343677973747253,18.0
456.08,0.021813281304202972,0.6251940642040918,5.0,10.88,851,0.7647533971071243,1.1201702862977982,-0.0009483792865648866,1048000,131,1.8153512239456178,18.0
468.51,0.024662968735210598,0.5983949374669875,5.9,10.72,851,0.7289731961488723,1.1541936349868775,-0.009440622659167276,1056000,132,1.9283601605892182,17.0
470.08,0.020288204294629394,0.5624934515987053,5.0,10.75,852,0.7684834623336791,1.1427830266952514,-0.001992696566740051,1064000,133,1.7569630694389344,17.0
477.32,0.02128336930181831,0.5529088458879677,6.0,10.92,852,0.7734840685129165,1.1772135949134828,-0.008760447552194819,1072000,134,1.7954529631137848,17.0
483.83,0.023106723227538168,0.632005115741288,6.0,11.42,852,0.7344924134016036,1.1313297617435456,-0.004858939959667623,1080000,135,1.8662632763385774,17.0
495.39,0.022806270527653397,0.5888910874939297,6.0,11.81,852,0.7395490425825119,1.130991342663765,-0.007254515824606642,1088000,136,1.847941768169403,17.10000000000001
496.55,0.021986918868497015,0.5532453294962475,6.0,11.82,852,0.7619064491987229,1.139711830019951,-0.009522468493087218,1096000,137,1.8328905749320983,17.0
493.69,0.0235630625160411,0.5962710242339229,6.9,11.9,852,0.7458821541070938,1.08906563103199,-0.006946542089572176,1104000,138,1.8807056254148484,17.0
506.41,0.027398306112736463,0.6851283389130678,7.9,12.28,852,0.7356652867794037,1.10053719997406,-0.011586363527458161,1112000,139,2.0416636908054353,18.0
530.07,0.02918373460881412,0.6863171368818225,8.0,13.01,852,0.6495997017621994,1.066267602443695,-0.008679538959404454,1120000,140,2.0905172765254973,18.10000000000001
542.08,0.03099659150466323,0.7026445064097399,8.0,13.4,852,0.7115789431333542,1.0330063337087632,-0.012061357751226751,1128000,141,2.1778441786766054,19.0
546.25,0.028494563214480878,0.670439982825037,8.0,13.5,853,0.6967533367872238,1.0906440007686615,-0.007479687502491288,1136000,142,2.059549970626831,20.10000000000001
550.34,0.025885312985628843,0.7880303432181169,8.0,13.78,853,0.7013639551401138,1.0298465311527252,-0.012221189363626763,1144000,143,1.9683266544342042,21.0
567.08,0.025433907662518324,0.6086536011694939,8.0,14.58,853,0.6949916756153107,1.0500323605537414,-0.0049502797471359375,1152000,144,1.9582444083690644,21.10000000000001
581.07,0.025512962178327145,0.6431652287743108,8.9,15.01,853,0.7342901861667633,1.0786257803440094,-0.0051420219244027975,1160000,145,1.9750543165206909,22.10000000000001
574.69,0.02993630977347493,0.789349656922355,9.0,15.16,853,0.6819282281398773,1.0523381125926972,-0.007929774665244622,1168000,146,2.112443047761917,23.0
569.27,0.02583664736710489,0.6049076003140339,9.0,14.92,854,0.7476312512159348,1.1047748613357544,-0.008969328589737416,1176000,147,1.9875302267074586,23.0
569.71,0.02679527101106942,0.6396222434880829,9.0,15.17,854,0.6783142495155334,1.1204162418842316,-0.006391273137414828,1184000,148,2.006411842107773,23.0
575.85,0.023278485811315478,0.5682538873219181,9.0,15.14,854,0.7045212143659592,1.1293121141195297,-0.0034334135393146426,1192000,149,1.8795128881931304,23.0
574.34,0.026771445190533996,0.6229168079831444,9.0,15.0,854,0.7214042842388153,1.117471274137497,-0.01278233039774932,1200000,150,2.000436931848526,23.0
577.74,0.02404808023478836,0.6240956800710946,9.0,14.81,854,0.7141575038433075,1.0938953369855882,-0.009585799325141125,1208000,151,1.9106388509273529,23.0
581.24,0.023977015023119747,0.6393521200206841,9.0,15.26,854,0.7307048922777176,1.090680900812149,-0.00916241054317652,1216000,152,1.8981107783317566,23.0
591.07,0.023372338744811715,0.5939776181349459,9.0,15.6,854,0.7660506987571716,1.087906926870346,-0.006516347459983081,1224000,153,1.8821912622451782,23.0
584.68,0.02674213488586247,0.6554487010582332,9.0,15.51,855,0.7233600127696991,1.1084209388494493,-0.006349430207410478,1232000,154,2.0085983943939207,23.0
585.85,0.02412039414048195,0.6261871670492091,9.0,15.41,855,0.7233673363924027,1.1043699181079865,-0.006015493613667786,1240000,155,1.927058800458908,22.10000000000001
585.84,0.026045856769196688,0.67313607722724,9.0,15.39,855,0.723587293624878,1.1125264406204223,-0.009418843952589668,1248000,156,1.9949823784828187,21.0
587.36,0.02691606994718313,0.6728282983608156,9.0,15.52,855,0.6823348367214203,1.08539359331131,-0.0014993385621346533,1256000,157,2.026721876859665,21.0
598.8,0.02758960925973952,0.6025283803974364,9.0,16.33,855,0.7060237216949463,1.0905395036935805,-0.004206256694160402,1264000,158,2.043898112773895,24.0
590.61,0.028218256682157515,0.720731670526811,8.0,16.1,855,0.7134344601631164,1.1099481588602067,-0.013094363589771093,1272000,159,2.0373031520843505,24.200000000000017
586.08,0.025417175702750684,0.6207474716063518,8.0,15.82,856,0.7327516704797745,1.1169462609291076,-0.008933787856658455,1280000,160,1.9787230134010314,25.200000000000017
579.56,0.02778909964952618,0.6466842243193622,8.0,15.64,856,0.7260166740417481,1.1457914412021637,-0.009542034675250761,1288000,161,2.0391147220134735,24.10000000000001
583.56,0.029852858004160224,0.7409971789473319,8.0,15.69,856,0.6808362060785293,1.0966313016414642,-0.01384987884113798,1296000,162,2.114746673107147,25.0
586.09,0.02715989504009485,0.6618399605998474,8.0,15.73,856,0.7126618385314941,1.079281399846077,-0.006397073415573686,1304000,163,2.0235117042064665,25.200000000000017
597.25,0.02872296527028084,0.6372940068514231,8.0,16.39,856,0.7188315570354462,1.0659556370973586,-0.006211944159294944,1312000,164,2.0776130044460297,27.0
587.02,0.027321139820851385,0.6879766371139385,8.0,16.19,856,0.688759041428566,1.114775176048279,-0.011719587785191833,1320000,165,2.016784753203392,25.0
591.48,0.030894416254013776,0.718501694982001,8.9,16.1,857,0.7055125457048416,1.0926392483711242,-0.011152992127463221,1328000,166,2.131403979063034,24.0
606.58,0.025292075844481586,0.6650602917887076,9.0,16.69,857,0.7070334506034851,1.1494037610292436,-0.011033880412578584,1336000,167,1.9427701473236083,24.0
603.24,0.029659399865195155,0.6766120174202368,9.0,16.55,857,0.7170516622066497,1.1131714445352554,-0.012683884377183858,1344000,168,2.0452616012096403,24.0
602.36,0.028619676530361175,0.6056502603734975,9.0,16.62,857,0.709107586145401,1.0997524017095566,-0.0073902156302938235,1352000,169,2.08172518491745,23.10000000000001
595.86,0.023858046084642412,0.5477132104757169,8.0,16.78,857,0.7723297852277756,1.1271973419189454,-0.008199879564344884,1360000,170,1.8868834149837495,24.0
581.77,0.02404824325814843,0.6615410785457327,7.9,15.81,857,0.7518672215938568,1.074326279759407,-0.007503951516118832,1368000,171,1.8866526240110397,24.0
575.77,0.02843115835916251,0.6756003324192854,7.0,15.48,857,0.726870556473732,1.0530839765071869,-0.006028465246490668,1376000,172,2.037698795199394,23.10000000000001
578.3,0.02918293167836964,0.6877649410999623,7.0,15.63,857,0.7127070903778077,1.0631783390045166,-0.011742624351754785,1384000,173,2.094358329772949,24.0
