grad_norm,frames,policy_entropy,advantage_norm,value_loss,P01:episode_rewards,PMM:episode_rewards,epoch_idx,episode_length,P09:episode_rewards,fps,policy_loss,explained_variance
0.3433697643570055,168000,1.3605417776107789,1.2375215336680412,0.011704721924616024,0.0,1.98,21,202.64,5.0,880,0.0006786600925261154,0.6735226386785507
0.4000848179264905,176000,1.3771045124530792,1.2716890841722488,0.012362940243328922,0.0,1.63,22,190.75,4.0,880,-0.0019187647291983012,0.6284339773654938
0.31388777391643397,184000,1.3641042518615722,1.1350480242073535,0.00985763901117025,0.0,1.29,23,178.69,3.0,880,-0.0007400810535182245,0.6943033397197723
0.3742732998561709,192000,1.3709979009628297,1.2577618035674094,0.011316061412217096,0.0,1.22,24,176.3,3.0,880,-0.0021677543567784597,0.7825157916545868
0.3509469132522729,200000,1.363873575925827,1.2884140837192535,0.0115103584039025,0.0,1.66,25,192.6,5.0,881,-0.0006531205531791783,0.804171877503395
0.3440450167569375,208000,1.3274153447151185,1.195876221060753,0.010294979417230933,0.0,2.18,26,212.22,6.0,882,-0.00478055453626439,0.8586001038551331
0.32611487623767593,216000,1.3440866231918336,1.1325313103199006,0.008834393592551351,0.0,2.25,27,213.21,6.0,882,-0.0022872033180101423,0.8787543362379074
0.2976701699610676,224000,1.3402948319911956,1.0589386209845544,0.00793367156176828,0.0,2.14,28,211.21,5.0,882,-0.0007412172798649408,0.8932035171985626
0.2544505325348927,232000,1.3531388974189758,0.9033645129203797,0.005936581104178913,0.0,2.25,29,212.7,5.0,883,-0.00029155252035707236,0.9315280777215957
0.24397665624333992,240000,1.339338332414627,0.8986554777622223,0.005786699337186292,0.0,2.03,30,202.39,5.0,883,-0.0010379079941048985,0.9350116932392121
0.2677589101612606,248000,1.3485133123397828,0.9184937536716461,0.006366478093550541,0.0,2.08,31,204.62,5.1000000000000085,883,-0.0022542797605274245,0.939639943242073
0.26911235567224695,256000,1.3612429440021514,0.8630630597472191,0.005837845461210236,0.0,2.08,32,206.38,5.0,883,-0.002935385381570086,0.9442433178424835
0.17393077227992448,264000,1.3366646039485932,0.607986815571785,0.0026642405131133274,0.0,1.83,33,196.63,5.0,883,-0.0010916334157809616,0.9750591415166855
0.18391669491044077,272000,1.3293736815452575,0.6610749870538711,0.0035135281426482835,0.0,1.57,34,188.79,5.0,883,-0.0019752041295578236,0.9652391237020492
0.2616100830594772,280000,1.3412006890773773,0.8281706953048706,0.0053093861253000795,0.0,1.8,35,194.51,5.0,883,-0.00036297939397627487,0.9485795998573303
0.20691451087757742,288000,1.3503636360168456,0.7633009988069535,0.00451952270406764,0.0,1.85,36,194.97,5.0,883,-0.001450950769121846,0.9599434041976929
0.2092399466253718,296000,1.3479668927192687,0.8015144520998001,0.005147136797604617,0.0,1.85,37,196.3,5.0,883,-0.0006483741843840107,0.9282117253541946
0.17165748163922345,304000,1.336541793346405,0.6898631197214127,0.0037843227724079042,0.0,2.2,38,210.41,5.0,884,-0.0017528203224355821,0.9625981748104095
0.16009863223965254,312000,1.3442072725296021,0.613408299088478,0.0030380477831931786,0.0,1.89,39,199.52,5.0,884,-0.001186488742914662,0.9654564607143402
0.1652179303592135,320000,1.3510956251621247,0.6344490291178226,0.003346399881411344,0.0,2.11,40,208.5,5.0,884,-0.0006674821360502392,0.9733702838420868
0.2107739657881346,328000,1.3477010464668273,0.8463257415592671,0.005654523724806495,0.0,2.23,41,209.99,7.1000000000000085,885,-0.0015077433337864932,0.9181997781991958
0.13720797814891098,336000,1.351440191268921,0.5168176275491715,0.002130948939884547,0.0,2.09,42,202.78,8.100000000000009,885,-1.6320066642947494e-05,0.9804612743854523
0.17642429335648205,344000,1.3352115273475647,0.6860620200634002,0.003581763559486717,0.0,1.81,43,196.24,5.0,885,-0.0022485945268999785,0.9640035861730576
0.16540491296095708,352000,1.3381055557727815,0.6319999262690544,0.003465196106553776,0.0,1.88,44,199.47,5.0,885,-0.00028165179799543693,0.9686106127500534
0.1950691428974282,360000,1.3288984298706055,0.7470158103108406,0.004399027546169236,0.0,2.26,45,215.67,5.0,886,-0.002021155200563953,0.9603590047359467
0.20843726433883533,368000,1.355456976890564,0.7804990957677365,0.005422821413667407,0.0,2.3,46,219.17,5.0,886,-0.00193796427352936,0.9425602245330811
0.19929580716703257,376000,1.356802033185959,0.7528189948201179,0.004689423855743371,0.0,2.15,47,208.79,5.0,887,-0.0013925235610440722,0.9547686809301377
0.2291343160170429,384000,1.370753356218338,0.882361074090004,0.006230398397601675,0.0,2.04,48,202.23,5.0,887,-0.0006773905316367746,0.9097528427839279
0.1949467264209491,392000,1.3611490893363953,0.7924931797385216,0.004856149785046,0.0,1.9,49,199.71,5.0,887,-0.0003610326020861976,0.9476059424877167
0.16823808012919197,400000,1.3601843118667603,0.6651969565451146,0.00405483244539937,0.0,1.48,50,185.76,4.1000000000000085,887,-0.0011406789697230124,0.9413071537017822
0.15454346547540604,408000,1.3466881251335143,0.6131018227338791,0.0029010814425419083,0.0,1.28,51,179.29,4.0,886,-0.0015520002692937852,0.9644770640134811
0.16987617696011065,416000,1.3479084885120391,0.67492950335145,0.003882035465212539,0.0,1.42,52,181.98,4.0,886,-0.0010844197912592791,0.9613778233528137
0.16011210846577104,424000,1.341367701292038,0.6415097326040268,0.003230955224717036,0.0,1.94,53,199.41,6.1000000000000085,887,-0.00047557844605762513,0.9717573773860931
0.229470491663159,432000,1.3539294934272765,0.8978641863167286,0.006781914666644298,0.0,2.0,54,202.62,6.0,887,-0.0005908093909965828,0.935744137763977
0.15968013796741154,440000,1.3681769597530364,0.6656863483786583,0.0033010767103405668,0.0,2.22,55,211.26,6.0,887,-0.0014661687280022307,0.9682739996910095
0.22858368893693484,448000,1.3562226855754853,0.9073528903722763,0.0061460192815866324,0.0,2.33,56,216.07,6.0,888,-0.0010934148586238734,0.9330296993255616
0.1896156591955911,456000,1.3571347463130952,0.8649135234951973,0.005783872066531331,0.0,2.68,57,230.94,6.0,888,-0.000861944516436779,0.9409204679727554
0.252945689914306,464000,1.3553814899921417,0.9752926257252693,0.00747503722726833,0.0,2.6,58,227.28,6.0,888,-0.0011017214226194483,0.9261046367883682
0.19328122032576012,472000,1.3370848786830902,0.8038256987929344,0.004785151031683199,0.0,2.44,59,218.65,6.0,889,-0.001508767930790782,0.9538989573717117
0.26846039675296135,480000,1.3471912574768066,1.0693639114499092,0.008556539171840995,0.0,2.58,60,224.76,6.1000000000000085,889,0.0002846821531420574,0.9081958711147309
0.2386928701388566,488000,1.3591777300834655,0.9939838990569114,0.007793131885118782,0.0,2.87,61,238.46,7.0,889,-0.0002030771843283219,0.9128235727548599
0.19584343157456147,496000,1.3614176285266877,0.8120687231421471,0.00484788041212596,0.0,2.61,62,230.32,6.0,890,-0.001771903915796429,0.949244173169136
0.23915521128138212,504000,1.359259046316147,0.9931558766961097,0.0078000041557243095,0.0,2.32,63,216.87,5.0,890,-9.649820334743708e-05,0.9141238164901734
0.21919335823462713,512000,1.363915331363678,0.9896550676226616,0.007164730952354148,0.0,2.55,64,220.99,7.0,890,-0.0002546218832139857,0.9111101913452149
0.2899298612031262,520000,1.3604717195034026,1.1329951411485673,0.009455963708460332,0.0,2.6,65,224.14,6.0,890,0.00012477152282372117,0.8974876058101654
0.2775475643929742,528000,1.3523331522941588,1.114650378227234,0.009401483020628803,0.0,2.64,66,226.96,6.1000000000000085,891,-0.0032147196753658136,0.8850532722473144
0.2353131506429363,536000,1.3482234704494476,0.9272741609811783,0.0062736874591792,0.0,2.49,67,225.8,5.0,891,0.0003486096960841678,0.9157152098417282
0.29059801777988903,544000,1.3529680907726287,1.126513134241104,0.009644449368934147,0.0,2.48,68,225.4,5.1000000000000085,891,-0.001430737385599059,0.8670918661355972
0.27571952292587354,552000,1.357854392528534,1.0364493736624718,0.008184329465148039,0.0,2.44,69,223.44,5.1000000000000085,891,-0.003036157540846034,0.8950207561254502
0.24611529748834002,560000,1.352124364376068,0.9485012447834015,0.007206351239001378,0.0,2.15,70,211.63,5.1000000000000085,891,0.0016717996238730848,0.9225679224729538
0.17891664115475167,568000,1.3312381172180177,0.7407107336819172,0.004281079031934496,0.0,2.26,71,210.85,7.0,891,-0.0018053494022751693,0.9630046319961548
0.19023470387296942,576000,1.338937669992447,0.8255376487970352,0.005238199938321486,0.0,2.9,72,227.94,10.0,892,-0.0008124706320813857,0.9546395057439804
0.2318811586502431,584000,1.3362700867652892,0.9399313503503799,0.006730230482062325,0.0,3.45,73,249.68,10.0,892,-0.0014460125617915764,0.9331260454654694
0.31253234172016886,592000,1.3647795116901398,1.1753589469194412,0.010155821727821604,0.0,3.31,74,247.87,9.100000000000009,892,-0.0020448459452018144,0.8839730662107468
0.35208193314595887,600000,1.3568515229225158,1.2587722608447074,0.01262672198121436,0.0,2.83,75,237.3,6.0,892,-0.0054100038064643745,0.8874776303768158
0.22687829315950672,608000,1.3570776867866516,0.9303905379772186,0.00634472424746491,0.0,2.14,76,211.72,6.0,892,-0.001215497883331409,0.9191157215833664
0.20254825361032544,616000,1.3433508229255677,0.8375847777724266,0.005451075244345702,0.0,2.36,77,215.35,6.1000000000000085,892,-0.00020721282184240407,0.9416900962591171
0.20836433913291091,624000,1.3504398655891419,0.8329979252815246,0.00523163968580775,0.0,2.69,78,225.67,9.0,892,-0.0013964574167039244,0.9415076333284378
0.2677072358974924,632000,1.358510091304779,1.0197439315915107,0.0076164898695424196,0.0,2.93,79,233.36,9.0,893,-0.0008327714753977489,0.924219868183136
0.25036042332990255,640000,1.3617158234119415,1.0523010647296906,0.008038033381453716,0.0,2.7,80,225.28,7.1000000000000085,893,-0.0006904868669516872,0.9124463641643524
0.2726445809081109,648000,1.3534793496131896,1.106533494889736,0.008659254130907356,0.0,2.66,81,224.39,7.0,893,-7.747316849417985e-06,0.9093129932880402
0.2638355515217479,656000,1.347453417778015,1.0835238444805144,0.008634294830262661,0.0,2.7,82,230.73,6.0,893,-0.0007417386949600768,0.9130304592847824
0.27204068879694193,664000,1.3550945675373078,1.0870735067129136,0.008429667274467647,0.0,2.73,83,229.04,6.0,893,-0.0012124758170102723,0.9085684192180633
0.26990463496534667,672000,1.3508196938037873,1.1043310990929605,0.009038976805750281,0.0,2.94,84,237.55,6.0,893,-0.0004383948344911914,0.9047753238677978
0.28075858359043837,680000,1.3479234790802002,1.0240835326910018,0.0077502630889648575,0.0,2.54,85,223.44,6.0,893,-0.0024620682960085107,0.9161484968662262
0.30203835451079164,688000,1.3444828116893768,1.2119304484128952,0.010363623064476997,0.0,2.89,86,234.97,7.200000000000017,894,-0.0008485402871156112,0.8752170848846436
0.29290717315943715,696000,1.3329597663879396,1.1849269714951516,0.010271490683662706,0.0,2.9,87,235.28,7.0,894,0.0010363480402156712,0.8868326288461685
0.28767362814334846,704000,1.3111046028137208,1.1025103348493577,0.008844031244516373,0.0,3.02,88,240.19,6.1000000000000085,894,-0.0017197599273640661,0.9192832803726196
0.19298801345818706,712000,1.3314751732349395,0.7268451616168022,0.004135153202223591,0.0,3.26,89,246.5,9.100000000000009,894,-0.0003414487669942901,0.9631166076660156
0.21126906640249937,720000,1.3389710581302643,0.8092454135417938,0.005189197891158983,0.0,3.57,90,256.34,10.0,894,-0.0012736748169845668,0.9458990651369095
0.3470739224258895,728000,1.3310673260688781,1.3361548766493798,0.012726698373444378,0.0,3.11,91,241.08,9.0,894,-0.0024183243268635123,0.851243833899498
0.2538144626653826,736000,1.3384760689735413,0.962982565164566,0.006809578394750133,0.0,3.09,92,237.5,9.0,894,-0.0020622226889827288,0.9356761354207993
0.25586381038779366,744000,1.3516313934326172,1.0187902763485908,0.007886882939492352,0.0,2.66,93,222.08,7.0,894,-0.0021168438020686153,0.9170185929536819
0.2581172632361305,752000,1.347703320980072,0.968207613825798,0.006801832601195201,0.0,2.87,94,228.85,7.200000000000017,894,-0.0011993723383056931,0.9179530727863312
0.29481050948124926,760000,1.32597589969635,1.1177679514884948,0.00899629588937387,0.0,2.75,95,226.93,6.1000000000000085,894,-0.002758143790415488,0.9075444400310516
0.3057567117155267,768000,1.321376473903656,1.1444550293684006,0.009601134704425932,0.0,2.85,96,231.65,6.200000000000017,894,-0.0014607774035539478,0.9120010137557983
0.3113209836907437,776000,1.3385046815872192,1.2771575504541397,0.011209014868363738,0.0,3.44,97,249.43,9.0,895,-0.0018990252833464183,0.8844737684726716
0.33634226514471494,784000,1.3133867859840394,1.2969148400425912,0.011916002358775586,0.9000000000000004,4.03,98,272.94,10.0,895,-0.0013428646299871616,0.8855881428718567
0.2799302802527652,792000,1.3230446708202361,1.1268605017662048,0.008880990585312247,0.0,4.14,99,277.86,10.0,895,-0.003358093208516948,0.8903760766983032
0.37036355989336545,800000,1.3031772541999818,1.425027112364769,0.014330548052676022,0.9000000000000004,3.71,100,266.1,7.1000000000000085,895,-0.0008217202930245549,0.8261864632368088
0.32785236749136,808000,1.3050940489768983,1.2798176115751267,0.011683895129244774,0.0,2.96,101,239.78,6.0,895,-0.003163246908225119,0.8897528618574142
0.30000503573396037,816000,1.287533849477768,1.1705217373371124,0.009633158134529368,0.0,3.12,102,242.39,8.100000000000009,895,-0.002489286002746667,0.9061402493715286
0.2989672619581956,824000,1.3128146433830261,1.2080150681734085,0.010276197275379673,0.0,3.45,103,253.72,9.0,895,-0.00190785389742814,0.8963749861717224
0.2973741140056769,832000,1.3254190218448638,1.1636702993512154,0.009594875639304518,0.0,3.54,104,254.76,9.0,895,0.0007692997209960595,0.895734252333641
0.36942066129072937,840000,1.2976744425296785,1.411661563515663,0.0138712601759471,0.0,3.6,105,259.31,9.0,895,-0.007733846598894161,0.8365317386388779
0.3706554882777102,848000,1.2893109333515167,1.274285826086998,0.011001523907762021,0.0,3.7,106,261.5,10.0,895,-0.0018334241840057075,0.8869654941558838
0.3429590402507949,856000,1.3017801749706268,1.3572112667560576,0.012928909184411167,0.9000000000000004,4.2,107,281.43,10.0,895,-0.002310327691375278,0.8702465558052063
0.31770558381156794,864000,1.2831355261802673,1.2086065137386321,0.010072515772189945,1.0,4.11,108,277.22,9.100000000000009,895,-0.003772206804715097,0.9010848015546798
0.4113931502724189,872000,1.250572463274002,1.5008468359708786,0.015480150824878365,1.0,4.3,109,283.88,9.0,896,-0.0018189438512490597,0.8345089977979661
0.5024509071416076,880000,1.246424094438553,1.7096515530347824,0.01985478521324694,1.0,4.68,110,297.84,9.0,896,-0.008224589542369359,0.8069810754060746
0.3301410167524866,888000,1.2819797968864441,1.240895192027092,0.010305782936047763,1.0,4.8,111,302.89,9.100000000000009,896,-0.004109681423578877,0.8811685836315155
0.29981510116762317,896000,1.283740644454956,1.148302828669548,0.009818017826182768,0.0,5.06,112,311.57,11.0,897,0.0012251630843093152,0.9061900168657303
0.4144092327182783,904000,1.2159340262413025,1.5322763568162918,0.017145441103493794,0.0,5.28,113,317.67,11.0,897,-0.007610325340065174,0.8173424345254898
0.31316890287555366,912000,1.2864909172058105,1.2555571082234382,0.010910075788851828,0.0,4.74,114,295.51,11.0,897,-0.0007604555378202349,0.8970483201742172
0.36804820767962776,920000,1.2863925409317016,1.3931892889738082,0.013218620438128709,0.0,4.96,115,301.98,11.0,897,-0.0035845684028754476,0.8517976236343384
0.3573761890337292,928000,1.2843364763259888,1.3250037676095963,0.012137735930737107,0.0,4.79,116,296.95,11.0,897,-0.002353890894446522,0.8769095742702484
0.34786658089333705,936000,1.272581032514572,1.3589124935865402,0.012651537663768976,0.0,4.64,117,293.51,11.0,897,-0.0017433111756690778,0.8788967376947403
0.41214097336579636,944000,1.2737047648429871,1.6363239288330078,0.017608190956525504,0.0,4.83,118,302.93,11.0,898,-0.004168708414072171,0.8132108640670777
0.3902735097738049,952000,1.2276174211502076,1.557525994181633,0.016229328890331088,1.0,5.38,119,324.08,11.0,898,-0.005955120447906665,0.838366607427597
0.4110076779301272,960000,1.245902545452118,1.5598657017946242,0.016110416911542417,2.0,5.62,120,329.65,11.0,898,-0.003946753133204766,0.8517930960655212
0.374342989130674,968000,1.2574535965919496,1.4621771669387817,0.014456504443660378,2.0,5.79,121,335.65,11.0,898,-0.00033363913651555775,0.8393331408500672
0.4098433434258349,976000,1.229844992160797,1.5561831140518187,0.016044109659269452,2.0,5.7,122,337.08,10.0,898,-0.0018875815509090898,0.8557392686605454
0.34571027829175,984000,1.259058382511139,1.3456997257471084,0.01215697973035276,2.0,5.58,123,332.6,10.0,899,-0.0015154384134802967,0.8863212329149246
0.3816415976885949,992000,1.228073058128357,1.4916860610246658,0.014840947636403144,2.0,5.79,124,340.05,9.100000000000009,899,-0.0038629596948157995,0.8509673029184341
0.3909761514190436,1000000,1.232666128873825,1.5186590820550918,0.015198124516755342,2.0,6.32,125,358.2,10.0,899,-0.002546822891745251,0.8279381543397903
0.3698042329539399,1008000,1.2719051229953766,1.4456506782770158,0.013927339054644107,2.0,6.14,126,351.35,10.0,899,-0.0014933744596783071,0.8655824834108352
0.40672955922612686,1016000,1.2479714679718017,1.5147202271223068,0.015439828601665795,2.0,6.43,127,358.56,11.0,900,-0.003853901001857594,0.8385748308897019
0.3362078105909717,1024000,1.2762279677391053,1.3470605736970902,0.012025459366850556,2.0,6.35,128,355.17,11.0,900,-0.0033045472007052013,0.8711316061019897
0.35143868733425415,1032000,1.2737252986431122,1.3375835180282594,0.01226220687618479,1.0,5.85,129,339.06,11.0,900,-0.001154479437682312,0.8792135268449783
0.3237770294336537,1040000,1.2813065123558045,1.256721138358116,0.01050110099138692,2.0,5.88,130,339.97,11.0,900,-0.0034855806088307873,0.9020209860801697
0.32864280331279155,1048000,1.2625416314601898,1.2872646188735961,0.011068725767545402,2.0,5.71,131,335.7,10.100000000000009,900,-0.0025952031061751766,0.8841979873180389
0.40517057961044295,1056000,1.2194658088684083,1.5712092405557632,0.016266474071890115,2.0,6.1,132,338.31,11.0,901,-0.0033355040805327007,0.810870463848114
0.3839639279033937,1064000,1.2400906777381897,1.545234233736992,0.015867241020314397,2.0,6.69,133,356.85,11.0,901,-0.0036276847939006986,0.8220292615890503
0.3210593728768211,1072000,1.2939277040958403,1.2850634682178497,0.010921741288620978,2.0,6.79,134,355.32,11.0,901,-0.0010537943645613267,0.8855827677249909
0.33535203195135493,1080000,1.2689549124240875,1.3271435248851775,0.011937086556572466,2.0,6.51,135,348.83,11.0,901,-0.005188320440938696,0.8755348110198975
0.4173555353849961,1088000,1.2154498839378356,1.6667650336027144,0.01895641925279051,2.0,6.44,136,348.81,12.0,901,-0.003276144115734496,0.785820472240448
0.42675172531111294,1096000,1.229414883852005,1.6796119511127472,0.018398609617725013,1.0,6.03,137,337.14,11.100000000000009,901,-0.004685056494781748,0.8078462421894074
0.4122024296052733,1104000,1.2119660425186156,1.6045756858587266,0.017135391891933978,0.0,6.44,138,344.15,12.0,902,-0.004851630964549258,0.8017043668031693
0.42696817627061584,1112000,1.2389365887641908,1.6532178503274917,0.01806574662681669,1.8000000000000007,7.42,139,372.1,14.0,902,0.00012137285841163248,0.8015141463279725
0.39124100243271615,1120000,1.2527959537506104,1.5627058839797974,0.016039488124661147,2.0,8.27,140,403.87,14.100000000000009,902,-0.0008890255342703313,0.8094036358594895
0.3741611235181066,1128000,1.2612354481220245,1.5025172293186189,0.015050816116854548,2.0,8.3,141,411.82,14.0,903,-0.0028247694800666067,0.8529059767723084
0.4308733074434916,1136000,1.2367795240879058,1.6561301755905151,0.01841607119422406,2.0,8.2,142,416.0,14.0,903,-0.00399627949227579,0.8157191169261933
0.42358484026054716,1144000,1.2408041942119599,1.6807483947277069,0.018871043999679385,2.0,8.41,143,423.72,14.0,903,-0.0028127571892400736,0.8065402728319168
0.4109484814176671,1152000,1.2294021368026733,1.6146743369102479,0.017298877097200602,2.9000000000000004,7.83,144,406.89,13.0,903,-0.003975736050924752,0.7967981177568436
0.3668984317174081,1160000,1.2533819055557252,1.3730519217252732,0.012652238446753472,2.0,7.67,145,401.44,12.0,903,-0.004351453023082286,0.861354005932808
0.39982921233823654,1168000,1.2158636963367462,1.5385666346549989,0.015762721227947623,2.0,7.74,146,393.98,13.0,903,-0.006694480804108025,0.8269203925132751
0.4242328035125095,1176000,1.1896610867977142,1.6877388793230057,0.01847740470431745,2.0,8.12,147,403.3,14.0,903,-0.004096039569703862,0.7924817502498627
0.4451227245225992,1184000,1.188454316854477,1.6899672251939775,0.019113523419946432,2.0,8.51,148,411.33,14.0,903,-0.0070253166841575876,0.7942974829673767
0.37638333084904646,1192000,1.213879747390747,1.4748186945915223,0.014429993196390569,1.8000000000000007,8.34,149,400.76,15.0,904,-0.004110993477661395,0.8629936212301255
0.39435843609309307,1200000,1.2198058891296386,1.4947428965568543,0.014780315230600536,1.8000000000000007,8.46,150,401.59,15.0,904,-0.00013488823467923793,0.8492346256971359
0.40256988704645985,1208000,1.2315720975399018,1.4843925839662553,0.014722897661849857,2.0,8.91,151,419.17,15.100000000000009,904,-0.004149628494342323,0.8491073298454285
0.422380080883842,1216000,1.2284521281719207,1.580450388789177,0.016944340700283646,0.0,8.47,152,400.11,16.0,904,-0.0034440649911994113,0.8186374288797379
0.45211057846018476,1224000,1.2082665872573852,1.6808225268125534,0.01906750852474943,0.0,8.56,153,400.54,16.0,904,-0.0043408448819536715,0.813247046470642
0.4638412860436458,1232000,1.1900475347042083,1.703173024058342,0.01950171825475991,0.0,8.87,154,415.4,16.0,904,-0.005680772549239919,0.8191220051050186
0.537019394874306,1240000,1.1527674436569213,1.8211241614818574,0.02251781922299415,0.0,9.21,155,419.5,16.0,905,-0.0070765123880119065,0.7578323060274124
0.4853443694980893,1248000,1.2167942416667938,1.7099755913019181,0.019147042161785068,0.0,9.27,156,419.36,16.0,905,-0.005643419831758365,0.8244719970226287
0.41529847079201593,1256000,1.2379834401607512,1.5610260063409804,0.016342634353786707,0.9000000000000004,9.45,157,428.82,16.0,905,-0.004814192659978289,0.8386429387331009
0.4675806378385285,1264000,1.1875092697143554,1.7170219933986663,0.019508303347975015,0.0,9.1,158,419.47,16.0,905,-0.004746790187782608,0.8156517618894576
0.41433408918618597,1272000,1.227299507856369,1.6181574952602387,0.017378812967799605,0.0,8.96,159,410.42,16.10000000000001,905,-0.003786132420937065,0.8399500185251236
0.4433855837235977,1280000,1.2066994333267211,1.6174909484386444,0.017462951890192927,0.0,8.17,160,397.61,15.0,905,-0.005742216004582587,0.8330085778236389
0.4928589657862449,1288000,1.1938325560092926,1.8304549646377564,0.021927039893344043,0.0,8.68,161,412.65,16.0,905,-0.005084005077369511,0.7800444060564041
0.38540124942434595,1296000,1.2994765162467956,1.5319221144914628,0.0156265069777146,0.0,8.49,162,404.34,16.0,905,-0.0005235736323811579,0.8423046660423279
0.42129173714952556,1304000,1.2429395127296448,1.5516848266124725,0.01589497800450772,0.0,7.95,163,393.02,14.100000000000009,906,-0.0031985049680952216,0.833763850927353
0.39368325378223396,1312000,1.2558338499069215,1.4768902897834777,0.014694669656455517,1.0,8.08,164,395.92,14.100000000000009,906,-0.003547998541034758,0.8563564205169678
0.362315451098522,1320000,1.2122897863388062,1.3871767872571945,0.01281367231393233,0.0,7.84,165,387.52,14.0,906,-0.001808381505543366,0.858042186498642
0.46464430621189945,1328000,1.1977703046798707,1.6580657243728638,0.01823882594704628,0.0,7.39,166,382.58,12.100000000000009,906,-0.0032636358123272658,0.8150705873966217
0.440950408748721,1336000,1.2277195513248444,1.6669214129447938,0.018405883172526956,0.0,8.03,167,401.58,14.0,906,-0.003422441584407352,0.8242795515060425
0.440441387985096,1344000,1.199623453617096,1.598946036696434,0.01705050126183778,2.0,8.57,168,413.9,14.100000000000009,906,-0.0025517906704044437,0.8383059310913086
0.36772032521454007,1352000,1.1891690945625306,1.385081913471222,0.012902221533004195,2.0,8.45,169,409.74,15.0,906,-0.0035136469987628515,0.8764055597782135
0.4207848166931713,1360000,1.1928864884376527,1.5464951449632645,0.015844012340530754,1.8000000000000007,8.51,170,407.74,15.0,906,-0.0024638437214889565,0.858820116519928
0.46180431803698624,1368000,1.204683563709259,1.6064749109745025,0.016957214679569007,1.8000000000000007,8.62,171,408.04,15.100000000000009,906,-0.003396829859120771,0.8471512049436569
0.4602598061081742,1376000,1.210980464220047,1.655500693321228,0.018296624249778688,1.9000000000000004,8.37,172,403.19,14.100000000000009,907,-0.0011486115929437801,0.8376766681671143
0.42834669469280745,1384000,1.2076324021816254,1.5990070408582688,0.01752264138776809,0.0,8.23,173,398.98,14.200000000000017,907,-0.004102836994934478,0.8491386073827744
