explained_variance,P09:episode_rewards,epoch_idx,policy_entropy,clip_fraction,value_loss,approx_kl_divergence,P01:episode_rewards,advantage_norm,frames,policy_loss,grad_norm,episode_length,PMM:episode_rewards,fps
7.078051567077636e-09,150.0,29,1.447834127396345,0.2479736328125,0.004363078001813392,0.004255917219590799,0.0,15.968716931343078,296960,-0.000930215670632606,0.04389151435447185,302.42,70.75,466
8.568167686462402e-09,150.0,30,1.6025437995791436,0.292626953125,0.005581936947035615,0.004566740278897896,0.0,15.968716472387314,307200,-0.0007791325861035148,0.0473553125111339,307.92,73.0,467
-4.8428773880004884e-09,205.00000000000043,31,1.6372770942747592,0.315771484375,0.008866950316132716,0.004735505271150941,0.0,15.968717676401138,317440,-0.0020191709576465656,0.05232129376894627,313.1,96.75,466
-4.097819328308106e-09,352.5000000000002,32,1.6283538848161698,0.2510498046875,0.011998965934617445,0.0035203030940238024,0.0,15.96871793270111,327680,-0.0017876723599329126,0.05675126182938184,329.84,150.25,467
0.0,352.5000000000002,33,1.534834086149931,0.2302734375,0.010350647164523252,0.0032905762233212954,25.0,15.968717741966248,337920,-0.001358306535621523,0.0500046964724661,345.41,183.75,467
4.097819328308106e-09,387.5000000000011,34,1.340929751098156,0.14462890625,0.011567677720449865,0.0022385907617433532,50.0,15.968717610836029,348160,-0.0009340563923615264,0.044674572839947524,361.71,214.0,467
-1.1548399925231934e-08,350.0,35,1.3860890686511993,0.1657958984375,0.011978472597547807,0.0025995127720079836,100.0,15.968717843294144,358400,-0.0008213520613935543,0.048794314714367806,360.21,212.75,467
4.8428773880004884e-09,552.5000000000002,36,1.4962993256747723,0.1859130859375,0.015995916271640452,0.002539528212537334,125.0,15.968717896938324,368640,-0.0014433278804062866,0.0547287503683325,370.57,252.5,467
5.960464477539063e-09,575.0,37,1.5362417280673981,0.1631591796875,0.01487822714552749,0.0023259338317757282,150.0,15.968717861175538,378880,-0.0006800169263442513,0.05414000250093598,370.75,289.5,467
-1.3783574104309083e-08,575.0,38,1.558188609033823,0.2010986328125,0.014948489532980603,0.002519794849513346,150.0,15.968717801570893,389120,-0.00138320052792551,0.05856431307880263,363.22,305.75,467
-4.8428773880004884e-09,500.0,39,1.5566658310592174,0.171435546875,0.013417320465669036,0.002315750279524309,150.0,15.968717765808105,399360,-0.0006429456443584058,0.053485535444968056,354.43,283.25,467
-1.0058283805847169e-08,502.5000000000002,40,1.5851140186190604,0.183056640625,0.01480405364127364,0.002387210717074595,147.5,15.968717819452285,409600,-0.0014715220662765206,0.05628691270960331,355.8,272.5,468
-6.7055225372314455e-09,477.5000000000002,41,1.5807267606258393,0.159814453125,0.014181777357589454,0.002097003086674931,150.0,15.968717855215072,419840,-0.0012981843734451103,0.05901789383333452,357.65,271.25,467
-1.4901161193847657e-09,527.5000000000002,42,1.5728988215327262,0.183349609375,0.015418867446715011,0.0026453302103959684,150.0,15.96871787905693,430080,-0.0012528514900623123,0.05729563988619831,358.27,288.5,467
-5.960464477539063e-09,575.0,43,1.5670758500695228,0.1596435546875,0.01583792148157954,0.002418465124856084,175.0,15.968717914819717,440320,-0.00132947278143547,0.05417913918812374,360.01,298.5,465
1.1175870895385742e-08,527.5000000000002,44,1.4842902630567552,0.15234375,0.01674976102949586,0.0023820604730360627,175.0,15.968718034029006,450560,-0.0009847516303125303,0.055583188377995404,353.61,300.25,466
-1.6391277313232423e-08,387.5000000000011,45,1.458629696816206,0.1547607421875,0.017775263934163378,0.0021714908346382343,200.0,15.968717956542969,460800,-0.0012549160124763147,0.055963114955969985,349.23,300.25,466
6.332993507385254e-09,375.0,46,1.4730437450110911,0.1458251953125,0.01661703662830405,0.002063600323980097,200.0,15.96871793270111,471040,-0.0014369296022778144,0.05497611870962292,341.67,297.25,466
-1.6391277313232423e-08,375.0,47,1.4544955663383008,0.166748046875,0.016253892492386512,0.0023462516048937234,175.0,15.968718111515045,481280,-0.0016379753196815727,0.0585195820686222,334.28,280.0,466
8.568167686462402e-09,400.0,48,1.4159025341272353,0.1394775390625,0.014775775501038878,0.0020005802555715492,150.0,15.968717908859253,491520,-0.000737288449818152,0.05256992860309403,343.63,280.0,467
-1.3783574104309083e-08,402.5000000000002,49,1.3718106597661972,0.1185302734375,0.01589676434232388,0.0017266108562182581,150.0,15.968717855215072,501760,-0.0010191989549639402,0.05086191170653677,358.82,283.5,467
-7.450580596923829e-10,425.0,50,1.4534857228398324,0.156982421875,0.016168955125613137,0.002478731463747863,150.0,15.96871777176857,512000,-0.0013171126640372677,0.05332473342904095,363.6,290.75,466
-1.4901161193847657e-09,425.0,51,1.4450799398124219,0.128369140625,0.01628275940893218,0.002004890759189948,150.0,15.968717962503433,522240,-0.0011227123526623473,0.049556410445612584,357.52,289.0,466
-1.7136335372924803e-08,402.5000000000002,52,1.415781807154417,0.1533447265625,0.017038107325788587,0.002225526085533147,150.0,15.968717956542969,532480,-0.0013713211272261105,0.05590430819920546,345.64,283.0,466
-1.1920928955078126e-08,402.5000000000002,53,1.4604443207383155,0.156591796875,0.015830659141647628,0.0024074857473323163,175.0,15.968717741966248,542720,-0.0008929909701691941,0.056024760378487824,348.07,297.5,466
-1.1920928955078126e-08,410.00000000000085,54,1.4191153787076474,0.1636962890625,0.015688626596238466,0.0025116278974778084,175.0,15.968717962503433,552960,-0.0014320318467071047,0.05517548615821708,349.71,292.5,466
1.4901161193847656e-08,505.00000000000045,55,1.4283716171979903,0.16171875,0.014353628864046186,0.0021515914276619696,175.0,15.968718034029006,563200,-0.001178080365207279,0.05282937686556209,357.45,295.75,466
1.1920928955078126e-08,505.00000000000045,56,1.483664508163929,0.2005859375,0.014702032238710671,0.002620919333946858,125.0,15.968717867136002,573440,-0.001889119045517873,0.05574353053994854,357.9,277.75,466
3.3527612686157227e-09,600.0,57,1.491931213438511,0.163818359375,0.01274727254640311,0.0022248994564023406,125.0,15.968717807531357,583680,-0.0011950150488701182,0.05479898378918265,363.82,286.75,466
-4.097819328308106e-09,625.0,58,1.4704130247235299,0.15712890625,0.011579575791256503,0.002128292515266139,75.0,15.968717849254608,593920,-0.0010308711713150841,0.052662819789114634,356.11,269.5,465
-1.0058283805847169e-08,602.5000000000002,59,1.4678365387022496,0.2152587890625,0.011392993431945797,0.003315988293684313,75.0,15.96871787905693,604160,-0.001438498046627501,0.05459883406710111,353.07,256.25,465
2.0489096641540527e-08,525.0,60,1.4649812258780002,0.22998046875,0.01107735354162287,0.0027424099645031673,72.50000000000001,15.968717843294144,614400,-0.002025472032983089,0.05349416804772337,347.11,235.0,464
-6.7055225372314455e-09,375.0,61,1.481562989205122,0.20595703125,0.008792158047526755,0.0025380311321129057,25.0,15.968717378377914,624640,-0.0014417609192605596,0.04955131271295042,343.44,193.5,464
-5.215406417846679e-09,350.0,62,1.4659379310905933,0.2277099609375,0.006678671292138461,0.003031568511005389,25.0,15.96871789097786,634880,-0.001303601933614118,0.04923206888023115,335.73,164.25,464
-5.215406417846679e-09,227.5000000000002,63,1.5431920140981674,0.2414306640625,0.005903022980411521,0.003966244843468303,22.500000000000007,15.968710482120514,645120,-0.001151255363947712,0.04753562177736298,319.01,113.25,464
-1.3411045074462891e-08,250.0,64,1.58021098151803,0.209912109375,0.009168113246596476,0.002775627474625253,0.0,15.96871787905693,655360,-0.0009227620765159372,0.052859943560147726,319.79,121.75,464
1.1175870895385742e-09,275.0,65,1.5940842859447002,0.2341796875,0.009515205199022603,0.002672795035255149,25.0,15.96871775984764,665600,-0.0013517190556740389,0.05363357643433553,320.02,125.0,463
-1.4901161193847657e-09,325.0,66,1.5861547201871873,0.1866455078125,0.010831951444561127,0.0022580346783684035,25.0,15.968717783689499,675840,-0.0006972812345338753,0.054232249274243804,333.36,162.0,460
-5.960464477539063e-09,300.0,67,1.5521382436156272,0.21787109375,0.011345619682106189,0.0026253610242179095,50.0,15.968718034029006,686080,-0.0016495420699357056,0.05330249733298632,335.64,168.75,460
4.097819328308106e-09,325.0,68,1.529676978290081,0.2023681640625,0.011415849868717487,0.002749544158604067,50.0,15.96871771812439,696320,-0.0006244151674763998,0.053297057565604745,345.4,197.25,460
1.6391277313232423e-08,350.0,69,1.5993533253669738,0.2054931640625,0.01348723537666956,0.0029083743473421464,50.0,15.968717747926712,706560,-0.0013411997590083047,0.0560100310015655,340.29,204.25,460
-1.5273690223693846e-08,377.5000000000002,70,1.6174528002738953,0.183251953125,0.011954384320415557,0.002276431258803768,50.0,15.968717712163926,716800,-0.0013908590153732803,0.05584785777099527,348.98,225.75,460
1.1548399925231934e-08,427.5000000000002,71,1.6175220236182213,0.2436279296875,0.012373989683692344,0.002883893109037672,75.0,15.968717628717423,727040,-0.002298291966508259,0.05674366874602939,344.34,238.0,460
1.5273690223693846e-08,455.0000000000004,72,1.6124879755079746,0.2186767578125,0.01240613552799914,0.002750566511144825,75.0,15.968717896938324,737280,-0.001237236801534891,0.05777929570649154,344.6,242.25,459
-1.601874828338623e-08,400.0,73,1.5572764828801156,0.256298828125,0.010933565043160343,0.003121529294548964,72.50000000000001,15.968717640638351,747520,-0.0017104994109104154,0.057155805358075,342.21,223.75,458
-5.960464477539063e-09,302.5000000000002,74,1.4838529787957668,0.2230712890625,0.010747778061158897,0.0028918841907625394,47.50000000000001,15.968717658519745,757760,-0.0012455475794922676,0.04947006745047956,331.55,184.75,455
-2.6077032089233397e-09,300.0,75,1.5068244270980358,0.204443359375,0.01084145695604093,0.0024904064239819946,25.0,15.968717712163926,768000,-0.001511862114057294,0.05262917122545645,327.21,174.5,454
-1.0430812835693359e-08,277.5000000000002,76,1.5105910778045655,0.2652587890625,0.007744517531227757,0.0032234321273335808,25.0,15.96871777176857,778240,-0.0015128318620554638,0.05005757210434717,322.84,152.75,453
-4.097819328308106e-09,277.5000000000002,77,1.5254330135881902,0.1705078125,0.008986240747617558,0.002171288336148791,25.0,15.96871787905693,788480,-0.0011775205501180607,0.050774372220637444,322.8,149.25,452
0.0,225.0,78,1.5190597482025623,0.2181884765625,0.007303631074228179,0.0025855047184904834,25.0,15.968717277050018,798720,-0.0008211361840949394,0.05265613087865467,318.48,128.75,451
3.725290298461914e-09,225.0,79,1.4340519592165948,0.221142578125,0.007292792596308573,0.002747096013706596,25.0,15.968717622756959,808960,-0.0012504372039984445,0.04808548541461033,314.86,127.25,446
1.2665987014770507e-08,177.50000000000023,80,1.2680312342941762,0.151171875,0.004529361073520022,0.0021826638038447755,25.0,15.968714946508408,819200,-0.0011524888743224438,0.0341182267452217,301.99,102.5,442
-9.313225746154785e-09,200.0,81,1.3786560118198394,0.2311767578125,0.005656217238436056,0.003303247534134357,0.0,15.968716812133788,829440,-0.0009436451764486264,0.04665362936189612,305.71,93.75,438
-6.332993507385254e-09,175.0,82,1.4495875291526317,0.22001953125,0.006708549188488178,0.00326116068235649,0.0,15.96871697306633,839680,-0.0005782661006378476,0.04773698479151049,305.38,79.5,434
-2.2351741790771484e-09,175.0,83,1.5199377685785294,0.225048828125,0.004896667666639587,0.004821126636284134,0.0,15.968716847896577,849920,-0.000525080355873797,0.04288253130059324,304.16,82.5,430
-5.215406417846679e-09,200.0,84,1.5928777746856213,0.2236328125,0.006592102390368382,0.002984786820928775,0.0,15.968717563152314,860160,-0.0011509657215356128,0.046916652676037326,302.07,100.25,427
5.587935447692871e-09,200.0,85,1.6217271260917188,0.245751953125,0.006657578557678789,0.004027861929949949,0.0,15.968717628717423,870400,-0.0008796860016445862,0.04844294818147178,298.19,91.0,423
1.1920928955078126e-08,202.50000000000023,86,1.6053305715322495,0.2803955078125,0.0062791357432331555,0.003045098593543116,0.0,15.968714934587478,880640,-0.001344192361284513,0.0502093105270416,306.46,107.5,419
-1.564621925354004e-08,200.0,87,1.6301717363297938,0.241455078125,0.008096607831703295,0.0028088711891314233,25.0,15.968717688322068,890880,-0.0011625636085227597,0.054507972967832885,308.77,98.0,416
-1.601874828338623e-08,202.50000000000023,88,1.589662130177021,0.256884765625,0.00668921900355599,0.0032285156272564564,25.0,15.96871719956398,901120,-0.0008127073808282149,0.051795298998866576,314.9,101.5,413
-3.3527612686157227e-09,200.0,89,1.6184623926877975,0.2718505859375,0.005154687318969309,0.003241942302747702,0.0,15.968717032670975,911360,-0.0013274090564664221,0.04673274782843564,312.33,96.5,410
-1.862645149230957e-09,200.0,90,1.5860831081867217,0.23935546875,0.006401172179357673,0.0029086019519127147,0.0,15.968717241287232,921600,-0.0008265574331744574,0.05169350859154417,310.75,91.5,407
-1.1920928955078126e-08,200.0,91,1.581481059640646,0.24267578125,0.005597612152535003,0.0033747599846094545,0.0,15.968691158294678,931840,-0.000922982177871745,0.05099615193471949,311.34,99.25,404
5.587935447692871e-09,202.50000000000023,92,1.5831000231206418,0.263720703125,0.005338407677119505,0.003395893768345104,25.0,15.968714410066605,942080,-0.0009256500503397547,0.04999247496694391,314.03,103.75,402
3.7252902984619143e-10,202.50000000000023,93,1.591605158150196,0.2316650390625,0.005273058888246851,0.002688237147140171,25.0,15.968715447187424,952320,-0.0007936075060570146,0.049252002267736544,316.0,105.75,399
3.725290298461914e-09,150.0,94,1.5746769428253173,0.309912109375,0.005305121446110661,0.003772394403688395,0.0,15.968716609477998,962560,-0.0018840393822756596,0.04926408654593756,312.24,90.5,397
-7.450580596923828e-09,150.0,95,1.5743140183389186,0.2791015625,0.004449520942364416,0.0032398839033362494,0.0,15.96871509552002,972800,-0.0011926105580641888,0.04548575118914005,307.38,82.25,395
-5.215406417846679e-09,150.0,96,1.5310421675443648,0.2587646484375,0.005218753929473507,0.003551739481736149,0.0,15.968712502717972,983040,-0.0009040311160788406,0.047288045491492306,303.87,71.0,392
1.564621925354004e-08,150.0,97,1.6173028923571109,0.222021484375,0.005285736743996949,0.0025161451445967487,0.0,15.96871663928032,993280,-0.0008300247725856024,0.049836111170962295,302.59,76.0,390
-2.2351741790771484e-09,175.0,98,1.5887707352638245,0.2555908203125,0.005502015089132328,0.0031538537282358448,0.0,15.968717652559281,1003520,-0.0014059888726478675,0.04778455670310009,311.37,83.75,388
-8.940696716308593e-09,200.0,99,1.547436522692442,0.2350341796875,0.004584159773469309,0.0028213449406280233,0.0,15.968711811304093,1013760,-0.0014033885367098265,0.04912453395091252,310.73,91.0,386
-1.4901161193847657e-09,352.5000000000002,100,1.5341401003301143,0.2243896484375,0.005296073901990894,0.0031054571322442826,0.0,15.968713027238845,1024000,-0.0006449121856348938,0.04764209780519783,312.51,101.25,384
7.82310962677002e-09,260.00000000000085,101,1.65271148532629,0.302978515625,0.005262006372618089,0.00395758225154168,0.0,15.968716710805893,1034240,-0.0014518223502818727,0.050004106387816515,307.82,99.5,382
5.960464477539063e-09,250.0,102,1.7159352354705333,0.30234375,0.0063981414316344855,0.004067313790415028,25.0,15.968712693452835,1044480,-0.0013022173076024045,0.05096048428673814,314.35,107.0,381
2.2351741790771484e-09,202.50000000000023,103,1.6937859259545802,0.24111328125,0.006357751425275638,0.00283815363139297,0.0,15.96871738433838,1054720,-0.0013149549675290472,0.0487814528792117,313.38,99.0,379
-3.837049007415772e-08,225.0,104,1.6846331991255283,0.298046875,0.007439676415742724,0.0035163762923048126,25.0,15.968717855215072,1064960,-0.0015049297689984087,0.051928056683830034,314.99,109.75,377
1.5273690223693846e-08,255.00000000000043,105,1.6709659203886986,0.2330810546875,0.010689522938082518,0.0029712031817325625,25.0,15.968717944622039,1075200,-0.001346372428452014,0.05373883294717931,323.91,137.5,376
-5.960464477539063e-09,455.0000000000004,106,1.5971643343567847,0.2395751953125,0.009350101040945446,0.0029182826056342037,25.0,15.968717515468597,1085440,-0.0017488530600530793,0.05207336402828253,337.99,170.5,374
-1.2293457984924316e-08,452.50000000000017,107,1.5985462754964828,0.301123046875,0.006508618139929467,0.004321202558605819,25.0,15.968595325946808,1095680,-0.0021070422662887722,0.049955375191447875,345.97,184.0,372
-7.078051567077636e-09,305.00000000000045,108,1.6916698597371578,0.3271728515625,0.005224759820299596,0.003615811048445039,0.0,15.968713283538818,1105920,-0.00117516946302203,0.051771413666144926,332.24,138.75,371
-6.7055225372314455e-09,225.0,109,1.6956353656947614,0.2796142578125,0.006627214329455455,0.0033897671778049697,0.0,15.968717575073242,1116160,-0.0016420733838458546,0.05116436389292547,324.56,112.0,369
-3.7252902984619143e-10,225.0,110,1.6581981942057609,0.23505859375,0.007843601509193832,0.0028782052290182492,0.0,15.968717521429062,1126400,-0.0007500792009523139,0.05168134192670872,325.95,115.0,368
-2.570450305938721e-08,225.0,111,1.6849404372274877,0.2770751953125,0.0067698073611609285,0.003383609882394012,0.0,15.968717688322068,1136640,-0.0013610724770842352,0.05180025061214886,335.95,127.25,366
-4.8428773880004884e-09,352.5000000000002,112,1.6595841132104396,0.216015625,0.01043139782777871,0.002613738904346974,25.0,15.968717658519745,1146880,-0.0016077576488896738,0.05149006385425646,352.57,162.25,365
-1.2665987014770507e-08,350.0,113,1.6058231920003891,0.23798828125,0.010955824705888517,0.002568613191397162,50.0,15.968717694282532,1157120,-0.0014021773160493467,0.05462186310121266,355.13,174.75,363
-9.313225746154785e-09,327.5000000000002,114,1.6234508253633977,0.226123046875,0.011132513367920182,0.0022512832216762036,50.0,15.968717843294144,1167360,-0.001363032804147224,0.05433638636319168,358.33,190.75,362
-2.9429793357849122e-08,327.5000000000002,115,1.58068373426795,0.1909912109375,0.00951912469549825,0.002270050809738677,75.0,15.968717539310456,1177600,-0.0009708096687973012,0.052931444215589776,367.15,201.0,361
5.587935447692871e-09,352.5000000000002,116,1.5360375054180622,0.2378662109375,0.009635661896754754,0.0028018065102372704,75.0,15.96871777176857,1187840,-0.0013627209511469119,0.052536600090778,369.63,203.5,360
-1.2665987014770507e-08,430.0000000000004,117,1.5262225031852723,0.207763671875,0.00952404970266798,0.0024233734487722814,72.50000000000001,15.968717676401138,1198080,-0.0012108211591112194,0.05166583692441211,371.44,206.5,358
1.6763806343078613e-08,430.0000000000004,118,1.6090259306132793,0.23203125,0.010240162049012725,0.0026959494208568914,50.0,15.968717581033706,1208320,-0.001534796662235749,0.05071779916772018,371.54,205.75,357
0.0,430.0000000000004,119,1.605934327095747,0.2348388671875,0.012687493769044522,0.002894157614593951,50.0,15.968717855215072,1218560,-0.0017140095849754288,0.05589879128108375,383.75,230.75,356
-8.940696716308593e-09,427.5000000000002,120,1.6119567923247815,0.1910888671875,0.01270922616822645,0.002187703878121283,72.50000000000001,15.968717777729035,1228800,-0.000856033869786188,0.05370486262237121,380.7,233.0,355
-6.332993507385254e-09,450.0,121,1.6620249085128307,0.2564453125,0.01161829021802987,0.0029291725712710104,75.0,15.968717724084854,1239040,-0.0017637568504142108,0.05562740555343265,372.64,244.25,353
-7.450580596923829e-10,477.5000000000002,122,1.6506995193660259,0.2359619140625,0.012634161429014057,0.002758209652961341,75.0,15.968717700242996,1249280,-0.0012434813324944116,0.05904391875619904,363.4,239.25,352
-2.9802322387695314e-09,550.0,123,1.6397057205438614,0.207763671875,0.013236027407583607,0.0023512241784715117,75.0,15.968717980384827,1259520,-0.0015432148567924742,0.05621849421239633,363.47,261.75,351
-5.587935447692871e-09,555.0000000000005,124,1.6193386308848858,0.217236328125,0.011259329910535599,0.00239756565603102,97.5,15.968717938661575,1269760,-0.0017796345280657988,0.05170198418407199,369.55,266.25,350
-2.9802322387695314e-09,550.0,125,1.6462598465383054,0.1788818359375,0.011269942922808696,0.001992495707412445,97.5,15.968717765808105,1280000,-0.0007659543698537163,0.05217063376072416,368.24,255.0,349
6.7055225372314455e-09,525.0,126,1.6423276901245116,0.2654296875,0.012095584778580814,0.0029115867316932055,100.0,15.968717896938324,1290240,-0.001607361157948617,0.05781197160920552,370.4,250.75,348
-1.1548399925231934e-08,502.5000000000002,127,1.6546706236898898,0.255615234375,0.012097438953060192,0.0027697296685573747,100.0,15.968717920780183,1300480,-0.0016550022846786305,0.05663284875637875,363.99,242.75,347
1.2293457984924316e-08,477.5000000000002,128,1.6725095093250275,0.183349609375,0.014386038985685445,0.0021548633327824972,100.0,15.968717688322068,1310720,-0.0012298531706619541,0.055341764766637526,359.53,250.75,346
2.868473529815674e-08,500.0,129,1.7144218169152736,0.2055419921875,0.014248337291064672,0.0024255741749811934,100.0,15.968717676401138,1320960,-0.001157963973673759,0.05769149636509815,358.04,266.25,345
4.470348358154297e-09,452.50000000000017,130,1.661518882960081,0.218798828125,0.013580721132166218,0.0022163613027373686,72.50000000000001,15.96871770620346,1331200,-0.0013486778880178463,0.05665568842568519,346.18,253.5,344
4.097819328308106e-09,455.0000000000004,131,1.6357733748853207,0.16171875,0.015885234314191622,0.001874650052764082,100.0,15.968717902898788,1341440,-0.001060119296744233,0.05658563435697158,344.93,263.75,343
4.097819328308106e-09,427.5000000000002,132,1.6448404006659985,0.1944091796875,0.014896607742412016,0.0022142223197761267,125.0,15.968717968463897,1351680,-0.001305526154465042,0.058707754766016584,344.76,262.25,342
-1.862645149230957e-09,502.5000000000002,133,1.645591212809086,0.2009521484375,0.013745037831540685,0.0022084917132019653,147.5,15.968717801570893,1361920,-0.000880534015232115,0.05790876154005894,348.03,275.5,342
1.6391277313232423e-08,575.0,134,1.6118482433259487,0.19765625,0.013429249587352388,0.0022297511450233287,147.5,15.968717700242996,1372160,-0.0013235532329417764,0.05202285025583593,356.68,283.75,341
-5.960464477539063e-09,552.5000000000002,135,1.5624784342944622,0.1553466796875,0.011624164316162932,0.0017296358190492355,50.0,15.96871771812439,1382400,-0.0010016816224379,0.04943571775795871,349.26,257.75,340
6.7055225372314455e-09,505.00000000000045,136,1.6006874069571495,0.2129638671875,0.012280445850046817,0.002451008830007595,72.50000000000001,15.968717867136002,1392640,-0.0011944786198000656,0.053766178049048444,355.64,245.25,339
1.2665987014770507e-08,477.5000000000002,137,1.5670293398201465,0.2058837890625,0.00926636479634908,0.0024270544991736643,50.0,15.968717682361603,1402880,-0.0013181940561480588,0.05176625216080801,351.56,224.75,338
