#{"t_start": 1542691270.1110957, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,198,7.253969
1.0,157,9.612009
2.0,202,13.214895
0.0,123,15.294057
0.0,129,17.244472
3.0,248,21.105159
2.0,202,24.498448
1.0,173,27.222144
0.0,129,29.125367
1.0,157,31.626354
3.0,230,35.037408
4.0,317,40.342806
0.0,127,42.164723
0.0,127,44.000721
1.0,173,46.580656
0.0,129,48.663454
2.0,202,51.812832
0.0,129,53.73035
2.0,220,57.182804
3.0,273,61.526863
0.0,129,63.351554
0.0,125,65.356222
0.0,127,67.143634
0.0,127,68.978243
0.0,129,70.869305
7.0,324,75.984571
4.0,297,80.670985
3.0,248,84.482909
3.0,246,88.181231
0.0,123,90.109109
0.0,129,91.9596
2.0,222,95.317536
0.0,129,97.41817
0.0,127,99.335881
1.0,153,101.724777
0.0,129,103.640358
1.0,155,106.13695
0.0,129,107.985465
0.0,129,109.728838
3.0,230,113.304676
2.0,202,116.633413
1.0,157,118.997896
0.0,125,120.815488
0.0,129,123.000866
1.0,153,125.334219
0.0,129,127.246691
5.0,307,132.290811
0.0,125,134.102635
1.0,155,136.559607
0.0,129,138.496107
0.0,127,140.611168
0.0,127,142.416725
3.0,252,146.278256
1.0,171,149.109073
0.0,125,150.934249
0.0,129,153.009006
0.0,125,154.876441
0.0,129,157.074955
1.0,157,159.303996
2.0,202,162.454149
0.0,125,164.295414
2.0,222,167.860453
2.0,226,171.32775
3.0,209,174.676192
0.0,129,176.629989
1.0,173,179.182604
0.0,129,181.184648
0.0,129,183.26583
1.0,157,185.614033
0.0,127,187.570718
2.0,201,190.811694
2.0,222,194.206428
1.0,173,196.829947
7.0,324,202.078728
2.0,204,205.266614
1.0,173,208.152266
1.0,153,210.461185
0.0,125,212.253231
0.0,127,214.127957
1.0,173,217.033728
0.0,129,218.866276
0.0,129,220.781847
3.0,251,224.88274
0.0,127,226.814624
0.0,127,228.863326
1.0,155,231.254071
4.0,297,236.19559
1.0,173,238.797401
2.0,206,242.343857
5.0,287,246.709546
2.0,184,249.539546
1.0,171,252.535322
1.0,155,254.919325
7.0,396,261.362788
1.0,157,263.796945
4.0,298,268.596098
0.0,123,270.442385
2.0,222,273.880933
1.0,157,276.514815
1.0,173,279.202024
2.0,200,282.165735
0.0,129,284.175867
0.0,127,286.057221
2.0,200,289.097054
0.0,129,290.962075
0.0,129,293.031404
0.0,129,294.858061
0.0,127,296.684407
1.0,173,299.291343
0.0,127,301.355128
0.0,125,303.21182
0.0,127,305.062698
0.0,125,306.911633
3.0,250,311.058535
1.0,176,313.694591
0.0,125,315.535168
1.0,177,318.460351
4.0,299,323.12596
5.0,332,328.594735
3.0,270,333.021965
2.0,206,336.538893
0.0,127,338.331923
1.0,170,341.067057
1.0,173,343.866696
0.0,129,345.718579
1.0,153,348.022245
0.0,127,349.849234
3.0,253,353.828395
0.0,127,355.652199
2.0,199,358.843821
3.0,236,362.655129
0.0,127,364.516602
2.0,203,367.697856
5.0,307,372.784356
1.0,175,375.530501
0.0,127,377.601612
1.0,157,379.99337
1.0,175,382.575639
2.0,200,385.852131
0.0,129,387.684186
1.0,173,390.319812
2.0,217,393.936659
2.0,205,397.150855
1.0,177,399.848158
0.0,129,401.807597
0.0,127,403.865719
0.0,123,405.69141
0.0,125,407.563492
1.0,173,410.160685
0.0,125,412.200676
3.0,250,416.07232
0.0,129,417.970765
0.0,129,420.131398
2.0,200,423.160343
0.0,129,424.967368
2.0,224,428.591214
5.0,329,433.903807
0.0,129,435.839487
2.0,190,439.02592
3.0,273,443.24466
2.0,222,446.838686
4.0,324,451.893435
0.0,129,453.993166
1.0,153,456.227998
3.0,238,459.979888
0.0,125,462.108835
0.0,127,463.960196
1.0,173,466.596107
3.0,254,470.763646
0.0,127,472.682288
3.0,251,476.636168
1.0,172,479.491654
4.0,302,484.195605
2.0,205,487.609396
3.0,248,491.541732
0.0,125,493.305674
0.0,125,495.238475
0.0,127,497.336538
0.0,125,499.169117
1.0,171,501.618287
2.0,198,504.90814
6.0,352,510.602979
7.0,322,515.860918
0.0,127,517.678718
0.0,125,519.553741
3.0,230,523.214322
0.0,129,525.051313
0.0,129,526.905309
2.0,206,530.307645
0.0,125,532.163075
2.0,200,535.2533
2.0,220,539.013627
3.0,275,543.243025
0.0,127,545.035727
2.0,202,548.413988
5.0,350,554.101269
4.0,299,558.883843
0.0,129,560.835832
1.0,173,563.686963
1.0,175,566.282187
0.0,129,568.092755
3.0,250,572.112664
0.0,127,573.960007
0.0,125,575.851761
0.0,127,577.669522
0.0,129,579.565793
2.0,204,582.826703
0.0,129,584.689716
0.0,127,586.621137
0.0,129,588.699104
3.0,275,592.942173
0.0,127,594.802487
2.0,222,598.460087
1.0,174,601.15772
1.0,154,603.41366
2.0,203,606.773786
2.0,224,610.202858
6.0,358,616.213955
2.0,203,619.327244
0.0,129,621.239498
2.0,218,624.922209
5.0,331,630.162771
1.0,177,633.13404
0.0,127,635.068217
0.0,127,636.831036
0.0,129,638.746198
1.0,173,641.578379
0.0,129,643.517305
3.0,271,647.752277
4.0,300,652.629355
0.0,127,654.555594
0.0,127,656.638017
2.0,202,659.795168
3.0,270,663.978195
1.0,157,666.566816
0.0,123,668.410424
0.0,129,670.325878
0.0,127,672.190267
0.0,129,674.282931
0.0,129,676.149266
1.0,173,678.740458
0.0,127,680.707908
1.0,155,683.221822
0.0,129,685.158556
4.0,320,690.158945
2.0,220,693.764957
0.0,123,695.57305
0.0,125,697.375513
1.0,153,699.887739
0.0,129,701.895463
0.0,127,703.854116
0.0,127,705.745689
1.0,173,708.471908
1.0,157,710.794485
2.0,203,713.948769
0.0,127,716.104806
0.0,125,717.888757
0.0,127,719.835369
0.0,127,721.74247
4.0,299,726.68512
4.0,321,731.671278
0.0,129,733.68979
0.0,125,735.448636
1.0,175,738.211792
0.0,129,740.104457
0.0,125,742.129352
4.0,299,746.679484
0.0,127,748.562048
1.0,174,751.323256
0.0,129,753.161247
1.0,158,755.599195
0.0,127,757.552995
5.0,349,763.287523
3.0,252,767.48914
0.0,127,769.239738
6.0,360,775.174781
1.0,174,777.896554
0.0,127,779.782505
0.0,125,781.574823
1.0,177,784.501704
1.0,175,787.152203
0.0,125,789.028815
1.0,173,791.755326
6.0,366,797.691889
1.0,153,800.016661
1.0,157,802.60197
4.0,283,807.205531
0.0,129,809.286421
4.0,298,813.885891
0.0,125,815.737212
2.0,222,819.283183
0.0,127,821.174855
3.0,247,825.011585
1.0,174,827.866423
3.0,248,831.653416
1.0,173,834.482627
0.0,127,836.395723
1.0,173,839.026275
0.0,127,840.897616
3.0,272,845.33421
1.0,153,847.586306
1.0,171,850.166842
0.0,127,852.286543
1.0,154,854.602068
0.0,129,856.498045
1.0,155,858.822129
0.0,127,860.841973
1.0,155,863.063848
2.0,200,866.101984
0.0,125,868.164512
2.0,202,871.161125
0.0,127,873.035435
0.0,127,874.804518
0.0,129,876.898174
0.0,129,878.824752
1.0,155,881.194311
0.0,125,883.091269
0.0,129,885.24045
0.0,129,887.111804
4.0,303,891.746927
2.0,220,895.23826
0.0,129,897.120243
1.0,178,899.811103
0.0,129,901.839031
1.0,174,904.610797
2.0,202,907.763393
2.0,224,911.425966
1.0,172,913.970849
4.0,303,918.997465
3.0,275,923.27849
0.0,125,925.086231
4.0,279,929.7137
1.0,155,932.021054
0.0,127,933.832862
2.0,199,937.092245
1.0,175,939.610276
0.0,127,941.488203
2.0,187,944.639481
1.0,175,947.367499
1.0,173,949.902354
0.0,127,951.76113
0.0,123,953.755845
2.0,223,957.132452
0.0,127,958.87012
3.0,250,963.045702
2.0,205,966.30249
3.0,227,970.041453
0.0,127,971.929596
2.0,203,975.073177
2.0,202,978.461963
0.0,127,980.297138
0.0,129,982.217875
1.0,157,984.693073
4.0,301,989.523987
2.0,203,992.740749
0.0,127,994.803306
0.0,127,996.584238
2.0,204,999.782452
1.0,155,1002.105878
0.0,125,1004.27958
3.0,270,1008.464184
1.0,171,1011.060841
2.0,224,1014.707819
1.0,154,1016.91576
2.0,202,1020.159586
0.0,127,1022.048894
1.0,173,1024.603884
0.0,129,1026.471153
0.0,127,1028.639298
0.0,127,1030.562999
1.0,153,1032.868706
0.0,125,1034.709629
3.0,248,1038.564314
0.0,127,1040.423437
4.0,280,1044.913522
0.0,127,1047.088269
0.0,129,1049.01541
2.0,200,1052.213454
2.0,203,1055.557205
0.0,127,1057.394437
0.0,129,1059.288038
1.0,157,1061.650351
2.0,200,1064.993813
1.0,153,1067.24993
2.0,220,1070.631451
3.0,248,1074.74881
1.0,177,1077.348575
0.0,127,1079.19067
0.0,129,1081.243636
0.0,125,1082.993491
2.0,185,1085.912536
0.0,125,1087.976635
3.0,252,1091.882869
3.0,238,1095.553828
2.0,200,1099.012174
4.0,298,1103.554714
2.0,199,1106.959163
0.0,127,1108.721418
5.0,350,1114.467583
0.0,127,1116.265889
0.0,129,1118.155815
3.0,248,1122.147519
1.0,173,1124.764787
1.0,155,1127.00713
2.0,207,1130.480271
0.0,129,1132.375396
0.0,127,1134.208047
0.0,129,1136.039793
0.0,127,1137.925
0.0,127,1139.934217
0.0,129,1141.836926
0.0,127,1143.702784
0.0,129,1145.606233
1.0,157,1148.142047
1.0,173,1150.797938
0.0,127,1152.777121
7.0,415,1159.466193
4.0,281,1164.12813
0.0,125,1166.024529
0.0,127,1167.862127
1.0,175,1170.571171
0.0,125,1172.65634
1.0,175,1175.31389
3.0,272,1179.682722
0.0,129,1181.785525
1.0,175,1184.327852
0.0,123,1186.218659
0.0,127,1188.221256
0.0,129,1190.236439
2.0,223,1193.681308
1.0,175,1196.307462
5.0,321,1201.677517
0.0,125,1203.603595
3.0,272,1208.194253
3.0,250,1212.143243
2.0,222,1215.849679
0.0,125,1217.73457
1.0,177,1220.406756
2.0,202,1223.645123
1.0,171,1226.322106
5.0,325,1231.23388
4.0,280,1235.725893
2.0,198,1238.823887
0.0,127,1240.78062
2.0,205,1243.951097
2.0,200,1247.006287
1.0,173,1249.939344
4.0,326,1255.042257
3.0,218,1258.601353
0.0,129,1260.51994
0.0,123,1262.304945
1.0,175,1264.953496
0.0,129,1266.989846
1.0,155,1269.273609
5.0,306,1274.279761
2.0,201,1277.429521
0.0,129,1279.436568
2.0,206,1282.891666
0.0,125,1284.705632
1.0,152,1286.95754
3.0,235,1290.539824
4.0,300,1295.61889
1.0,157,1297.959015
3.0,232,1301.670293
0.0,123,1303.395001
0.0,125,1305.225197
4.0,296,1310.060643
1.0,173,1312.765738
1.0,171,1315.266941
0.0,129,1317.378544
7.0,325,1322.370881
1.0,174,1325.252043
0.0,125,1327.088099
4.0,300,1331.875524
1.0,177,1334.791083
3.0,270,1338.913977
1.0,176,1341.820566
1.0,155,1344.14044
0.0,125,1346.061302
0.0,127,1348.003104
0.0,129,1349.864635
0.0,129,1351.927675
0.0,129,1353.861905
0.0,129,1355.76323
2.0,222,1359.341976
0.0,129,1361.240836
4.0,280,1365.621502
1.0,157,1368.231954
1.0,153,1370.527018
3.0,267,1374.698007
1.0,157,1377.3098
1.0,173,1379.821133
1.0,175,1382.401672
1.0,175,1385.233896
1.0,173,1387.931043
2.0,200,1391.008608
0.0,125,1393.080566
1.0,157,1395.366365
1.0,175,1398.140768
1.0,178,1401.009791
1.0,178,1403.783342
0.0,127,1405.732907
0.0,125,1407.51852
0.0,129,1409.628737
0.0,125,1411.418527
0.0,129,1413.371848
1.0,174,1416.026796
0.0,129,1418.154198
2.0,224,1421.634848
0.0,127,1423.486655
2.0,200,1426.758763
1.0,157,1429.06801
2.0,200,1432.090309
1.0,159,1434.339692
4.0,319,1439.525735
2.0,202,1442.531081
0.0,129,1444.611471
0.0,127,1446.507424
3.0,248,1450.386094
0.0,129,1452.409435
5.0,330,1457.596326
0.0,127,1459.378553
5.0,327,1464.664578
1.0,157,1466.968761
1.0,155,1469.47067
0.0,129,1471.462278
3.0,268,1475.52459
2.0,206,1478.887233
0.0,129,1480.726553
0.0,127,1482.627353
1.0,175,1485.496657
1.0,157,1487.880316
0.0,129,1489.735246
0.0,129,1491.627324
4.0,284,1496.296374
3.0,252,1500.149776
0.0,127,1502.233067
3.0,222,1505.532541
2.0,224,1509.058742
1.0,155,1511.51662
4.0,297,1516.114553
2.0,202,1519.368356
2.0,201,1522.424874
2.0,222,1525.795749
0.0,127,1527.87161
5.0,352,1533.625766
8.0,357,1539.24621
0.0,125,1541.066344
2.0,220,1544.580396
0.0,127,1546.448852
1.0,175,1549.042976
2.0,226,1552.744134
1.0,175,1555.361986
2.0,220,1558.75503
3.0,250,1562.878478
0.0,125,1564.693013
2.0,220,1567.995217
3.0,239,1571.89284
1.0,175,1574.511306
0.0,129,1576.431368
2.0,222,1579.978732
0.0,127,1581.946353
2.0,204,1584.937624
1.0,173,1587.819612
2.0,183,1590.618933
1.0,176,1593.311344
2.0,200,1596.555242
0.0,129,1598.505557
1.0,173,1600.967272
10.0,454,1608.48982
0.0,129,1610.383035
4.0,247,1614.376163
0.0,127,1616.301595
0.0,127,1618.038007
5.0,349,1623.683975
4.0,319,1628.803951
