value_loss,policy_loss,grad_norm,P09:episode_rewards,approx_kl_divergence,epoch_idx,fps,episode_length,explained_variance,frames,policy_entropy,P01:episode_rewards,PMM:episode_rewards,clip_fraction,advantage_norm
0.005863437224775225,-0.0013945284110377543,0.04892838907822637,127.50000000000021,0.0036375807918375357,28,439,308.72,-2.9802322387695314e-09,286720,1.6609742052853107,0.0,80.25,0.288525390625,15.968717139959335
0.003686626212889621,-0.0006095469194406178,0.04749562424262673,125.0,0.003384675570032414,29,440,307.86,5.215406417846679e-09,296960,1.6174295894801616,0.0,74.25,0.25869140625,15.96869283914566
0.0027867483303175788,-0.000986256979376776,0.044523130549366616,100.0,0.0054189257596590325,30,439,305.81,-2.2351741790771484e-09,307200,1.557371136546135,0.0,57.5,0.3326416015625,15.96869924068451
0.0026697887924611806,-0.0007375692815912771,0.04545340345502683,100.0,0.004286373453578562,31,439,298.7,1.0430812835693359e-08,317440,1.5889531433582307,0.0,42.0,0.2568115234375,15.968480730056763
0.0033607088309283383,-0.0015730586026620585,0.04530723273671655,75.0,0.004015020831808158,32,440,294.69,1.3783574104309083e-08,327680,1.6412354603409767,0.0,38.0,0.268359375,15.968702965974808
0.003780814883352335,-0.001365509021707112,0.04669055578643537,100.0,0.0047370383962231696,33,440,295.41,-1.1920928955078126e-08,337920,1.6724877402186393,0.0,44.75,0.286474609375,15.968691945075989
0.004703366689432542,-0.0014885008713463321,0.04636177277947801,150.0,0.004108719968644437,34,441,298.26,1.4901161193847656e-08,348160,1.6122518107295036,0.0,61.25,0.2649658203125,15.968678617477417
0.0036879258107205713,-0.0009433566621737555,0.04365270099978572,150.0,0.004411282566570663,35,441,298.69,1.0430812835693359e-08,358400,1.6601961068809032,0.0,62.75,0.274658203125,15.968715304136277
0.0047747844882906065,-0.0015277634116500848,0.04971700514552993,150.0,0.005055214019398591,36,441,301.4,-1.4901161193847656e-08,368640,1.5991162613034249,0.0,65.75,0.3047119140625,15.968713444471359
0.0026027351791900522,-0.0008833882709950557,0.04850627850170005,127.50000000000021,0.0036423807840037627,37,441,296.09,-7.450580596923829e-10,378880,1.5736098930239677,0.0,58.25,0.260595703125,15.968680775165558
0.002118682961261753,-0.0007402471645036712,0.04616437379570429,100.0,0.004580620466902019,38,441,294.2,-5.587935447692871e-09,389120,1.5527324073016644,0.0,49.25,0.2989990234375,15.968598425388336
0.004981424362176768,-0.0012727524612273556,0.045505454502424866,100.0,0.004605075542136206,39,441,293.89,1.6391277313232423e-08,399360,1.609382876008749,0.0,43.75,0.2869873046875,15.968714678287506
0.003921436431366843,-0.0007324912396143191,0.043214460409541224,102.50000000000021,0.0033081243626384093,40,442,299.61,-1.1175870895385742e-09,409600,1.5738846220076084,0.0,56.5,0.220849609375,15.968679338693619
0.004130925512723138,-0.0007928458318929188,0.0456328960881366,127.50000000000021,0.003940128133399412,41,442,299.92,6.332993507385254e-09,419840,1.5322037577629088,0.0,66.25,0.24580078125,15.968710589408875
0.004468203571738804,-0.0013352078844036442,0.0464064777442041,150.0,0.00447850693227565,42,443,296.45,3.725290298461914e-09,430080,1.5723367221653461,0.0,60.5,0.3130615234375,15.968711787462235
0.0047805460598283386,-0.0014582568877813174,0.0471430584386147,150.0,0.00370027796346335,43,443,296.58,-2.0116567611694337e-08,440320,1.5689408734440804,0.0,61.0,0.2729248046875,15.968717521429062
0.007587859419800225,-0.0014146192675980273,0.052205734731282406,155.00000000000043,0.003584950931622188,44,442,309.35,-1.899898052215576e-08,450560,1.651403508335352,0.0,82.0,0.2802490234375,15.968717789649963
0.007961824699123099,-0.0013195737123169239,0.05071072006412558,200.0,0.004473344656753397,45,443,319.26,-1.4901161193847656e-08,460800,1.687283033132553,25.0,103.25,0.277978515625,15.968717801570893
0.012229649772052653,-0.0016682949386449763,0.05570253013193534,300.0,0.00336727095234437,46,444,338.36,-5.960464477539063e-09,471040,1.6396639198064804,50.0,153.25,0.2238525390625,15.968717724084854
0.012729575965204276,-0.0015017472393083152,0.0499874977851959,325.0,0.0031178319857644967,47,444,345.06,-2.123415470123291e-08,481280,1.5198147974908351,50.0,190.75,0.2013427734375,15.968717616796493
0.013029444908897857,-0.0011898672451934544,0.054431987791117645,325.0,0.0029931203811997876,48,444,355.58,-3.7252902984619143e-10,491520,1.5370763428509235,75.0,220.75,0.2046142578125,15.968717968463897
0.01360453424276784,-0.0016872566808160626,0.048524268609307315,327.5000000000002,0.0028919480453851064,49,445,359.57,-1.862645149230957e-09,501760,1.4774285808205605,125.0,233.75,0.189404296875,15.968717867136002
0.01452948138321517,-0.0009195214373903582,0.05395822250972957,375.0,0.0025329006134384713,50,446,361.49,0.0,512000,1.570704212039709,125.0,247.5,0.1895751953125,15.968717777729035
0.014460038900142535,-0.0013783909806079464,0.0512247336705934,525.0,0.0020389788118336583,51,446,360.99,-1.2293457984924316e-08,522240,1.5471354484558106,150.0,272.75,0.1582275390625,15.968717950582505
0.012022214934040676,-0.0011640595643257257,0.047012608286935084,525.0,0.0022911841132611244,52,447,363.66,-2.9802322387695314e-09,532480,1.4910607196390628,150.0,272.25,0.1448974609375,15.968717885017394
0.01105769672903989,-0.0007213616845547222,0.047493974029117106,525.0,0.002888264341595459,53,447,367.37,-9.313225746154785e-09,542720,1.4685824990272522,125.0,259.75,0.177001953125,15.968717616796493
0.010173607846354571,-0.0010631701879901811,0.05048301904555197,327.5000000000002,0.0028181660748941794,54,447,374.56,1.7508864402770997e-08,552960,1.4848218463361262,125.0,230.0,0.1888671875,15.96871782541275
0.009227001179533545,-0.0014678544765047263,0.04953652669574052,300.0,0.002948372104350483,55,448,375.68,-1.4156103134155273e-08,563200,1.5192585974931716,75.0,201.25,0.1888916015625,15.968717712163926
0.00858715336980822,-0.0010917000596236902,0.05199198928280348,300.0,0.003131072262596035,56,448,367.53,-3.3527612686157227e-09,573440,1.610835974663496,72.50000000000001,189.0,0.235205078125,15.968717604875565
0.009480113221525244,-0.001188851626284304,0.05439620888195612,282.5000000000007,0.0031787588258339384,57,449,362.17,-6.332993507385254e-09,583680,1.6531746543943882,50.0,174.75,0.252392578125,15.968717765808105
0.007939437782624736,-0.0011897008414962329,0.04998566265853329,275.0,0.002813855015790523,58,449,349.14,-5.960464477539063e-09,593920,1.642597348242998,50.0,155.0,0.2206298828125,15.96871770620346
0.009366088395836414,-0.0011115497440187029,0.05376817613171899,250.0,0.002459569089796787,59,449,352.72,5.215406417846679e-09,604160,1.5739882633090019,50.0,153.0,0.207763671875,15.96871746778488
0.010558651071187341,-0.0008835865490254946,0.049239510910027574,250.0,0.002665723050438373,60,449,359.65,1.1175870895385742e-08,614400,1.5583887480199337,72.50000000000001,163.75,0.198291015625,15.968717747926712
0.007826274233048025,-0.0009540424092847388,0.04846231617035105,250.0,0.00255666932166605,61,449,354.57,-3.725290298461914e-09,624640,1.5524441368877888,50.0,154.0,0.18994140625,15.968717688322068
0.010773630045127902,-0.0008775775157118914,0.04958629853198704,275.0,0.0029697677953322453,62,448,352.93,7.078051567077636e-09,634880,1.5003153502941131,50.0,167.25,0.1982177734375,15.968716603517532
0.008091477107882383,-0.0011214755693799816,0.05389861343248399,250.0,0.00327715706212075,63,445,349.37,1.1548399925231934e-08,645120,1.653137931227684,50.0,155.25,0.259326171875,15.968717813491821
0.008275553653220413,-0.0010957628201140324,0.05107219741449535,250.0,0.002710450063420922,64,445,348.67,2.9802322387695314e-09,655360,1.669027040153742,50.0,155.5,0.2157958984375,15.968718057870865
0.008081232231597823,-0.0012158883597294333,0.053935813501621285,250.0,0.0035894430827070776,65,445,344.98,-9.313225746154785e-09,665600,1.6814339019358158,50.0,149.75,0.2896240234375,15.96871783733368
0.00742679463235163,-0.0010579612378933234,0.05526629697250496,225.0,0.0028500469543473626,66,445,330.14,1.30385160446167e-08,675840,1.720492495596409,25.0,125.5,0.24443359375,15.968717432022094
0.005682468401124652,-0.0015828842726477888,0.0482995893147661,227.5000000000002,0.0031304951884749245,67,445,323.86,-5.215406417846679e-09,686080,1.7169897489249706,0.0,116.0,0.2459228515625,15.968714839220047
0.00801624574833113,-0.0015469892510736826,0.05452813105439643,250.0,0.003826062712869316,68,445,318.37,-2.0116567611694337e-08,696320,1.7337832279503345,0.0,112.0,0.29736328125,15.968717777729035
0.006376282098835872,-0.0015699614847108022,0.05227038847094408,275.0,0.003527229961298417,69,443,320.14,-7.82310962677002e-09,706560,1.7121521569788456,0.0,119.5,0.2951171875,15.968716937303544
0.006895684987011918,-0.001921530030813301,0.05056150747778206,275.0,0.0041583280146483045,70,442,320.93,-1.4901161193847657e-09,716800,1.7253881610929966,25.0,124.25,0.3290771484375,15.968716979026794
0.003762081118732041,-0.00149067184793239,0.04764109619920882,227.5000000000002,0.004519968451654676,71,440,312.84,-3.725290298461914e-09,727040,1.6620255514979363,0.0,101.5,0.3274169921875,15.968685728311538
0.003064615737753229,-0.0018356288077484352,0.039609536261123915,175.0,0.004071670898815683,72,439,305.44,-3.3527612686157227e-09,737280,1.5272223100066185,0.0,81.5,0.2876220703125,15.968705236911774
0.0033249991329370233,-0.0012261923558980925,0.04248445656845746,75.0,0.004315563183479298,73,438,298.98,-7.450580596923828e-09,747520,1.5560076400637626,0.0,52.25,0.3196044921875,15.96867669224739
0.004374984971270379,-0.0008573943603551015,0.047860867018975815,102.50000000000021,0.0036865874644036014,74,437,300.0,1.1920928955078126e-08,757760,1.705887595564127,0.0,57.25,0.2975341796875,15.96871413588524
0.005451997797626973,-0.0009151188120085863,0.0513921301012364,125.0,0.0038527020074070606,75,436,301.9,-6.332993507385254e-09,768000,1.6693863607943058,0.0,66.25,0.292724609375,15.968715864419938
0.0030949925013096903,-0.0014321521659439896,0.04509274000831506,125.0,0.004033559735853487,76,434,301.16,-1.601874828338623e-08,778240,1.6087697818875313,0.0,66.5,0.30517578125,15.96867014169693
0.0049113185366536525,-0.0018996036320459097,0.04657603579724112,125.0,0.003970540475938833,77,429,300.47,-2.2351741790771484e-09,788480,1.6212230063974857,0.0,70.25,0.2961181640625,15.968714541196823
0.005520853992572938,-0.0009397089415870141,0.050929901014970566,125.0,0.003480118310136504,78,425,303.03,-5.215406417846679e-09,798720,1.6647660546004772,0.0,71.5,0.2633544921875,15.968716830015182
0.003592074293528924,-0.0013047940301476046,0.04798196579758389,125.0,0.004377333549791728,79,421,303.82,1.4901161193847657e-09,808960,1.6496502734720706,0.0,71.25,0.30810546875,15.968712532520295
0.003936778709940025,-0.0009044056865604944,0.047707071766490236,102.50000000000021,0.004313785559799044,80,418,301.98,-1.1175870895385742e-08,819200,1.617144114524126,0.0,59.5,0.27744140625,15.968656235933304
0.0033970344863433867,-0.0009852579516518745,0.045951783278524214,100.0,0.003557701263753188,81,414,298.95,-1.3411045074462891e-08,829440,1.6414133846759795,0.0,50.75,0.261474609375,15.968702298402786
0.003125045780730318,-0.00113537980869296,0.04397075715378607,100.0,0.00368710612973473,82,411,298.63,-4.470348358154297e-09,839680,1.6338985167443751,0.0,48.75,0.29921875,15.968674284219741
0.0028750229217711976,-0.0010017199692811118,0.045413715947539006,100.0,0.004360981231934602,83,408,299.3,-3.3527612686157227e-09,849920,1.6495158508419991,0.0,46.75,0.3176513671875,15.968705469369889
0.0034821957813215175,-0.001105210982132121,0.04705180685007304,77.50000000000021,0.0039815360928287195,84,405,298.09,-7.450580596923829e-10,860160,1.672536877542734,0.0,41.0,0.2710693359375,15.968587946891784
0.0020616683213959376,-0.0011887982163898414,0.0427618575732069,75.0,0.005086902346511124,85,402,296.42,-2.123415470123291e-08,870400,1.6361199758946896,0.0,38.5,0.357568359375,15.968507587909698
0.0047866510344647395,-0.0013419802144198911,0.04487544090678593,77.50000000000021,0.0032701888766951013,86,399,292.89,-4.097819328308106e-09,880640,1.6182711616158485,0.0,42.25,0.2387451171875,15.968715888261794
0.004971079863405947,-0.0015083999765920452,0.042633936441764136,150.0,0.00451982235158539,87,396,296.27,5.960464477539063e-09,890880,1.5524058111011982,0.0,65.5,0.3200927734375,15.968706417083741
0.003203773000205823,-0.0011217695377126803,0.035928593350158675,152.50000000000023,0.004420498508443416,88,393,295.65,-7.450580596923829e-10,901120,1.466179157793522,0.0,70.25,0.279931640625,15.968686157464981
0.00718898471646412,-0.001186891995894257,0.047735620398720396,150.0,0.0030482898381706037,89,391,295.18,-7.450580596923829e-10,911360,1.6118143647909164,0.0,66.5,0.2217041015625,15.96871713399887
0.009769448538463621,-0.0010547486592258793,0.05511937887193458,225.0,0.0033806715050445748,90,389,304.2,2.9802322387695314e-09,921600,1.6342600032687187,0.0,96.25,0.277880859375,15.968717712163926
0.010843490084516816,-0.0018447475056746043,0.05468167236810893,307.5000000000006,0.0034366247509638017,91,386,321.78,-7.82310962677002e-09,931840,1.6614111237227918,25.0,154.5,0.25625,15.96871783733368
0.013399473390018101,-0.0017614224670978729,0.054289236435783886,402.5000000000002,0.0024339844548137536,92,385,339.43,3.3527612686157227e-09,942080,1.6450646243989469,50.0,197.5,0.1916259765625,15.968717736005782
0.00891142219743415,-0.0006638701073825359,0.051715630708360626,377.5000000000002,0.002348656166066121,93,383,338.81,3.3527612686157227e-09,952320,1.6145273365080357,50.0,195.25,0.2029541015625,15.96871725320816
0.010667581076995702,-0.0015190426962362834,0.052923907621989195,327.5000000000002,0.002351490088267383,94,381,336.34,-4.470348358154297e-09,962560,1.564033068716526,50.0,189.0,0.2186279296875,15.968717658519745
0.01242952368229453,-0.0012558685710246209,0.053955318734857996,325.0,0.002088692771650358,95,379,339.44,5.960464477539063e-09,972800,1.5349831655621529,50.0,184.0,0.1895263671875,15.968717741966248
0.010369561448533205,-0.0016795400137198158,0.05584860491056252,300.0,0.002627202633016168,96,378,333.33,0.0,983040,1.6357078120112418,50.0,172.25,0.2170654296875,15.968717765808105
0.00974458237978979,-0.0012145806882472242,0.05334961847076107,325.0,0.002774199933986665,97,376,339.35,5.215406417846679e-09,993280,1.640049359947443,50.0,181.25,0.2376953125,15.968717724084854
0.008762060296794516,-0.0010722823772084666,0.05095292179030132,277.5000000000002,0.0029802738527905603,98,374,333.49,-2.7194619178771972e-08,1003520,1.6041279308497907,50.0,164.5,0.2161376953125,15.968717736005782
0.009174030706458326,-0.0013676361624675338,0.04935122008715116,277.5000000000002,0.0029992452491569566,99,372,333.33,1.2665987014770507e-08,1013760,1.5984296284615993,50.0,164.75,0.2303955078125,15.968717330694199
0.007816487371928815,-0.000769974521608674,0.051333973199501205,277.5000000000002,0.0029060873292394264,100,371,332.66,-9.685754776000977e-09,1024000,1.663864330947399,50.0,158.0,0.2412109375,15.968717634677887
0.008628180109735695,-0.0009863128965662328,0.052500346638261995,352.5000000000002,0.00274506447872227,101,369,333.72,-1.1920928955078126e-08,1034240,1.6706158697605134,25.0,162.5,0.247216796875,15.968717670440673
0.006597059517844173,-0.0020918432404869237,0.04674551586738143,380.00000000000045,0.003912511655812523,102,367,334.53,-1.1548399925231934e-08,1044480,1.5710912480950356,25.0,154.5,0.28701171875,15.968717807531357
0.007223774721933296,-0.0012448684967239388,0.050972860783572216,380.00000000000045,0.0028794477233532235,103,365,332.82,-1.2665987014770507e-08,1054720,1.6195987321436405,25.0,144.0,0.25166015625,15.9687175989151
0.006398023503061267,-0.0018179138009145391,0.04949641601889421,250.0,0.0038193422520578224,104,364,323.89,-9.685754776000977e-09,1064960,1.69032414406538,25.0,122.5,0.2704833984375,15.968715918064117
0.005030642626661574,-0.001178274092671927,0.046500907839779546,227.5000000000002,0.002586639213768649,105,362,320.79,9.313225746154785e-09,1075200,1.6438254185020924,0.0,102.0,0.227587890625,15.968717193603515
0.003000229594567827,-0.0010670617237337865,0.04666106020479013,150.0,0.003907375339463215,106,361,309.15,-1.2665987014770507e-08,1085440,1.637995444983244,0.0,73.5,0.2848876953125,15.968711745738982
0.004166172960606218,-0.0014154228214465548,0.04594784443841933,127.50000000000021,0.0047658539258804925,107,359,307.4,-1.6763806343078613e-08,1095680,1.6785868287086487,0.0,63.0,0.3487060546875,15.968707698583604
0.004782177203443894,-0.0014661792054539546,0.04566500350055463,175.0,0.004775665218164704,108,358,305.83,-1.862645149230957e-08,1105920,1.7342003412544726,0.0,65.75,0.346923828125,15.96871589422226
0.0058174085891991465,-0.0011980169707385357,0.05183802006487233,177.50000000000023,0.004044123693455503,109,356,309.2,1.0430812835693359e-08,1116160,1.7599705740809442,0.0,81.5,0.285205078125,15.968716621398926
0.007340802744920438,-0.0016504879036801866,0.0513934687726989,230.0000000000004,0.002889185603709166,110,355,313.51,1.862645149230957e-09,1126400,1.7493309997022153,0.0,98.75,0.2471435546875,15.968717020750045
0.0068710602959527025,-0.0010602325499348808,0.05047704054086964,227.5000000000002,0.0028111813063560476,111,354,314.45,-3.7252902984619143e-10,1136640,1.7163194924592973,0.0,105.0,0.2275390625,15.968716740608215
0.004527927043830005,-0.0010093485529068858,0.04928424295599782,227.5000000000002,0.003946607956152093,112,353,313.08,-1.899898052215576e-08,1146880,1.6793728932738303,0.0,101.5,0.309326171875,15.968705594539642
0.0031479328532842744,-0.0012662128268857487,0.046742623735695966,150.0,0.004855898106455925,113,352,304.59,-4.470348358154297e-09,1157120,1.6430172629654407,0.0,71.5,0.3225341796875,15.96866210103035
0.003271421811300268,-0.001540053399730823,0.047526513702538145,102.50000000000021,0.0037345346236804743,114,351,298.05,-2.2351741790771484e-09,1167360,1.6756869353353978,0.0,51.75,0.2969970703125,15.968675512075425
0.0036510594915910135,-0.0016975299367913976,0.045894741308709776,100.0,0.004572755205731483,115,350,296.58,5.960464477539063e-09,1177600,1.702405009418726,0.0,48.25,0.3691650390625,15.968712961673736
0.005155501768672366,-0.0012690353862126358,0.04994309259325005,127.50000000000021,0.004983459537288582,116,348,298.24,1.3411045074462891e-08,1187840,1.729110736399889,0.0,60.5,0.3249755859375,15.968709778785705
0.004671979311499541,-0.0011261870778980665,0.0477424698335679,175.0,0.002714456977747659,117,347,302.47,-1.9371509552001954e-08,1198080,1.7022230111062526,0.0,75.5,0.250439453125,15.968713992834092
0.005384001438903852,-0.0016513341412064618,0.04990940721744856,175.0,0.003820058949600025,118,346,307.02,-5.587935447692871e-09,1208320,1.694645269960165,0.0,87.25,0.32626953125,15.968716281652451
0.003146312346497382,-0.001959023729432374,0.04425046501172189,150.0,0.004442281980425377,119,345,301.34,-2.9802322387695314e-09,1218560,1.6229871742427349,0.0,68.0,0.349853515625,15.968697828054427
0.0028781000167910076,-0.0009535131894153892,0.04645492966862133,127.50000000000021,0.0031152764524108533,120,344,296.8,1.2665987014770507e-08,1228800,1.6776237137615682,0.0,58.5,0.259228515625,15.968626523017884
0.004118425798040448,-0.0008039619075134397,0.049128110899557466,100.0,0.002417748632609573,121,343,295.24,-1.3783574104309083e-08,1239040,1.7072404734790325,0.0,47.75,0.214990234375,15.96870573759079
0.004401496770379687,-0.0017451348627218976,0.046824280562196674,100.0,0.003765241057806179,122,342,294.89,-1.30385160446167e-08,1249280,1.6627373427152634,0.0,46.5,0.3451416015625,15.968689531087875
0.004989750822664974,-0.0013371052304137266,0.04912254890676408,150.0,0.002944704548451682,123,341,301.2,-1.1920928955078126e-08,1259520,1.704620324075222,0.0,68.25,0.27197265625,15.968715316057205
0.0049451213735679286,-0.0017600110710191074,0.04969456934312914,150.0,0.0044633341399958225,124,340,300.83,-1.9744038581848144e-08,1269760,1.7348176456987858,0.0,69.25,0.3817626953125,15.968713611364365
0.007926175957072701,-0.0012188323202281027,0.05209534617230384,250.0,0.002941331614192677,125,339,313.06,3.427267074584961e-08,1280000,1.7028824150562287,0.0,103.75,0.269091796875,15.968713122606278
0.011034082426181157,-0.0009666964018833823,0.05224881824281909,275.0,0.002599002714555354,126,338,326.59,-1.1175870895385742e-09,1290240,1.6352054916322232,0.0,134.0,0.21865234375,15.968717592954636
0.00870436956120102,-0.0016983525867544814,0.049723502529757525,275.0,0.0027189875241447224,127,337,334.78,-4.470348358154297e-09,1300480,1.53405893817544,25.0,154.0,0.241064453125,15.968717610836029
0.009519089422246907,-0.0013789318571070907,0.052496653439164154,275.0,0.0022877228123832083,128,336,337.37,-1.1920928955078126e-08,1310720,1.4016508989036083,50.0,162.25,0.20439453125,15.968717724084854
0.00874424478097353,-0.0005900313619349618,0.0434271294320888,225.0,0.001536970116745806,129,336,338.22,2.9802322387695314e-09,1320960,1.2864709362387656,50.0,153.75,0.1,15.968717539310456
0.008639731683615537,-0.0007848954948713072,0.04505825860073946,225.0,0.0018760100507961397,130,335,339.06,-7.078051567077636e-09,1331200,1.3967932432889938,50.0,145.0,0.154345703125,15.96871793270111
0.006649198257673561,-0.0009240606923412997,0.0461925899088789,225.0,0.0026589719614776184,131,334,333.28,3.3527612686157227e-09,1341440,1.428727750480175,25.0,126.25,0.207958984375,15.968716943264008
0.007473088879487477,-0.0011336944760842016,0.04847366055509584,202.50000000000023,0.002814709922398606,132,333,326.5,2.2351741790771484e-09,1351680,1.5270350299775601,25.0,118.75,0.2494140625,15.968717569112778
0.006283708710645897,-0.0006994574257987551,0.05055096912042499,175.0,0.003518932691304144,133,333,318.79,-1.1175870895385742e-09,1361920,1.6098348408937455,25.0,103.5,0.2935546875,15.968703198432923
0.006427102508337157,-0.0013269989955006166,0.05150525356442859,175.0,0.002922416616843293,134,332,320.63,-3.3527612686157227e-09,1372160,1.6801619216799737,22.500000000000007,107.25,0.254833984375,15.968717181682587
0.006717600032334303,-0.0018117790124961175,0.05003104744381729,177.50000000000023,0.002988956559283906,135,331,322.2,1.0058283805847169e-08,1382400,1.6400154039263726,25.0,107.75,0.2833740234375,15.96871725320816
0.005702807069953053,-0.0013163544579583685,0.050024497838605464,200.0,0.003741006106815803,136,330,318.64,8.940696716308593e-09,1392640,1.582868441939354,22.500000000000007,106.5,0.2668212890625,15.968716156482696
0.007707929364858046,-0.001600729310848692,0.04692925739923385,225.0,0.002481608349319231,137,330,321.69,1.601874828338623e-08,1402880,1.509182544797659,25.0,111.5,0.2248046875,15.968717187643051
0.004807079932743363,-0.0006419911369448528,0.04764690034861223,200.0,0.0025574643541972364,138,329,319.78,-7.078051567077636e-09,1413120,1.4675319015979766,0.0,94.0,0.22841796875,15.96871247291565
