explained_variance,fps,value_loss,P01:episode_rewards,PMM:episode_rewards,episode_length,policy_entropy,epoch_idx,approx_kl_divergence,clip_fraction,frames,grad_norm,advantage_norm,P09:episode_rewards,policy_loss
-1.1920928955078126e-08,239,0.011496531571901869,25.0,192.0,344.67,1.5875503227114678,32,0.002935300245258077,0.19677734375,327680,0.05183491918610559,15.96871777176857,500.0,-0.0013963825196697144
-1.899898052215576e-08,239,0.010087674249916745,50.0,217.25,356.64,1.6038331545889377,33,0.0032276227913143885,0.23134765625,337920,0.05512882919028518,15.968717730045318,525.0,-0.0011511454395076726
7.82310962677002e-09,240,0.010342482450141688,50.0,229.75,356.48,1.5776481650769711,34,0.0027779205255114904,0.2115234375,348160,0.051319647263180904,15.968717432022094,550.0,-0.0017776133092411329
-2.3096799850463868e-08,240,0.013163979483942967,72.50000000000001,257.25,374.23,1.5324671246111392,35,0.0025219025038268226,0.1851806640625,358400,0.057709016680546746,15.968717789649963,552.5000000000002,-0.0009354892823466799
1.1175870895385742e-09,240,0.009841346459870693,50.0,247.75,377.3,1.5205520488321782,36,0.003091427132892477,0.218505859375,368640,0.05558792875752935,15.968717640638351,550.0,-0.0012252331784111448
-8.940696716308593e-09,240,0.009286620787577249,72.50000000000001,253.75,382.79,1.5433971896767615,37,0.0030281774004834007,0.2056396484375,378880,0.05394878153605812,15.968714904785156,552.5000000000002,-0.0007697363434999716
-9.313225746154785e-09,240,0.006167442427795322,25.0,220.0,369.72,1.5126904301345347,38,0.00277934734469909,0.18583984375,389120,0.04647653837466812,15.968716967105866,525.0,-0.0013284987460792763
1.9744038581848144e-08,241,0.007872580987532274,25.0,183.0,359.45,1.5140192061662674,39,0.00323870721675803,0.2259521484375,399360,0.053217725609762935,15.968717795610427,475.0,-0.0012385886715492235
-3.3527612686157227e-09,241,0.008256092063675169,25.0,172.5,357.26,1.4680688239634037,40,0.0032704381146118067,0.2556396484375,409600,0.05156950614051699,15.968717569112778,475.0,-0.0016050806447310607
-1.4528632164001465e-08,241,0.008253109776985923,25.0,178.0,355.35,1.4555129133164884,41,0.0022350771334004095,0.14580078125,419840,0.04499170842783069,15.968717002868653,475.0,-0.0007763434245134704
-1.1175870895385742e-09,241,0.009695610653216136,50.0,188.5,363.34,1.2889676816761493,42,0.002724144351736868,0.17158203125,430080,0.040797652589974795,15.968717843294144,475.0,-0.0014580462157027796
1.0058283805847169e-08,241,0.011331239150604234,50.0,205.0,364.32,1.4178246557712555,43,0.002835102188100791,0.170654296875,440320,0.05029780703692719,15.968717843294144,475.0,-0.0007160716293583391
1.3411045074462891e-08,241,0.01097349231276894,50.0,223.75,373.65,1.4546070381999017,44,0.0024263813895515794,0.1675537109375,450560,0.04870001588379889,15.968717730045318,502.5000000000002,-0.0003022957156645134
1.4901161193847657e-09,241,0.008025092002810652,50.0,236.0,377.25,1.4458153389394284,45,0.002981206315087093,0.1775390625,460800,0.04466641695874265,15.96871658563614,550.0,-0.0011413078318582848
1.6391277313232423e-08,241,0.01246555675752461,50.0,242.75,376.55,1.3660647138953208,46,0.002206025477326534,0.13134765625,471040,0.04517052402099087,15.968717741966248,550.0,-0.000874626072254614
-1.1175870895385742e-09,241,0.012338619558431674,50.0,229.75,371.52,1.3870531164109707,47,0.002365530370406077,0.157861328125,481280,0.049724500517511414,15.968717956542969,502.5000000000002,-0.0005928911534283543
-7.450580596923829e-10,242,0.01529239110823255,100.0,270.5,370.7,1.544492158293724,48,0.002906619880798189,0.2165283203125,491520,0.060256042026906056,15.968717753887177,527.5000000000002,-0.0011651897715637461
-4.8428773880004884e-09,242,0.014573886228026823,125.0,288.0,374.76,1.5275780163705348,49,0.00235684083080514,0.1875732421875,501760,0.05607458205052944,15.968717765808105,530.0000000000005,-0.0014777209602470976
-7.450580596923829e-10,242,0.013411953046124836,125.0,294.0,376.45,1.5142260812222958,50,0.0022042866704737206,0.1740966796875,512000,0.05554985653780033,15.968717896938324,575.0,-0.0012758048422256251
-1.862645149230957e-09,242,0.015773445324157365,150.0,302.5,378.16,1.5845422834157943,51,0.0025622868554023626,0.185693359375,522240,0.05778791906103137,15.968717914819717,530.0000000000005,-0.0011148921112180687
-1.899898052215576e-08,242,0.013690358528401702,147.5,297.75,377.88,1.583312103152275,52,0.002442406303794087,0.1899658203125,532480,0.0570904028509611,15.968717855215072,525.0,-0.0010054854254121892
1.564621925354004e-08,242,0.01323188592941733,125.0,280.75,370.77,1.5971147045493126,53,0.002801450567608299,0.2286376953125,542720,0.06069099659933338,15.96871783733368,525.0,-0.0015072505913849455
3.725290298461914e-09,242,0.010163945781278017,122.5,274.25,364.15,1.5925990276038646,54,0.002931336108281357,0.2213134765625,552960,0.05378151220511853,15.968717831373215,577.5000000000002,-0.0013694263565412258
-1.0430812835693359e-08,242,0.012534131424581573,75.0,248.0,360.5,1.6199689701199531,55,0.0027784396115350775,0.211962890625,563200,0.056730808097546236,15.968717670440673,435.00000000000085,-0.0013057261443464086
-1.0430812835693359e-08,242,0.00955864035177001,50.0,234.0,359.46,1.579661002010107,56,0.0025854177188193717,0.18525390625,573440,0.04924947390554056,15.96871758699417,527.5000000000002,-0.0011395932706363965
5.215406417846679e-09,242,0.012235698648146354,47.50000000000001,237.25,363.17,1.543290691077709,57,0.0027184963784748105,0.1936279296875,583680,0.052917283197364585,15.968717902898788,527.5000000000002,-0.0015187636556220241
1.1175870895385742e-09,242,0.011308363383432152,25.0,240.75,365.62,1.5405249424278735,58,0.002053628061503332,0.1615234375,593920,0.05155772436573627,15.968717813491821,527.5000000000002,-0.0006849425852124113
-6.7055225372314455e-09,242,0.013427564426092432,72.50000000000001,247.75,365.22,1.5337657518684864,59,0.0025348063175670175,0.201318359375,604160,0.056792725339927366,15.968717968463897,550.0,-0.0014915317391569261
3.3527612686157227e-09,242,0.015336861681134906,100.0,260.5,363.11,1.5422850571572781,60,0.002273790469303094,0.1786865234375,614400,0.056267094886394774,15.968717730045318,527.5000000000002,-0.0010666904210665962
1.2293457984924316e-08,242,0.015053751503000968,125.0,278.0,362.22,1.5713674917817115,61,0.0022729577766725127,0.1592041015625,624640,0.05542446031150679,15.968717861175538,550.0,-0.0010196253108006204
1.3411045074462891e-08,242,0.011426369252149016,100.0,262.75,359.93,1.5888664476573466,62,0.0029698031415151148,0.2271240234375,634880,0.05680658722535318,15.96871783733368,505.00000000000045,-0.001284920806210721
4.097819328308106e-09,242,0.01187103639531415,97.5,245.25,355.24,1.6184534132480621,63,0.002674366973371889,0.2141845703125,645120,0.05708724895905504,15.968717914819717,377.5000000000002,-0.001325639558126568
4.8428773880004884e-09,242,0.01048272698499204,72.50000000000001,221.25,346.73,1.6013320304453373,64,0.0028622267266115386,0.2263671875,655360,0.05522585545752247,15.968717873096466,387.5000000000011,-0.0013072150530206272
7.82310962677002e-09,243,0.009025475301859842,50.0,184.0,337.32,1.5822132028639317,65,0.00352227261189455,0.251806640625,665600,0.05184483565794066,15.968717551231384,352.5000000000002,-0.0016278567036351888
-2.9802322387695314e-09,243,0.010148636753729078,25.0,198.25,340.36,1.6095550507307053,66,0.002663510440390837,0.20244140625,675840,0.05423881258281057,15.968717563152314,575.0,-0.0015646869316697121
-4.8428773880004884e-09,243,0.010846767036275651,25.0,176.0,332.54,1.5961140409111976,67,0.0018987111627097875,0.1456787109375,686080,0.05391561499329397,15.968714570999145,425.0,-0.0008421754395385505
-1.6391277313232423e-08,243,0.015414685299037955,50.0,205.0,339.01,1.5922426350414753,68,0.0023164803451436455,0.1931640625,696320,0.059888610783267834,15.968717956542969,400.0,-0.0013632080554089043
-3.3527612686157227e-09,243,0.014660157417529263,75.0,238.0,344.12,1.5859718017280102,69,0.002262120488308028,0.177783203125,706560,0.05696188690912698,15.96871783733368,402.5000000000002,-0.0010904338829277548
1.899898052215576e-08,242,0.012712816037310403,125.0,252.25,346.97,1.5753245882689952,70,0.002263249164809622,0.1844482421875,716800,0.05645638725192349,15.968717801570893,400.0,-0.0013438897924061167
-2.2351741790771484e-09,243,0.013881442740967032,125.0,262.5,352.83,1.514500167965889,71,0.0020673251086975597,0.17294921875,727040,0.05502254294200306,15.968717730045318,457.5000000000006,-0.0014104312311246758
-1.4156103134155273e-08,243,0.013226064293121453,125.0,269.5,355.11,1.4470688074827194,72,0.0016600988017188457,0.13359375,737280,0.04945659729412758,15.968717819452285,575.0,-0.0009625928832974751
-7.82310962677002e-09,243,0.015874469306436368,125.0,299.5,360.33,1.376438209414482,73,0.002016685077271063,0.150439453125,747520,0.050463407633642654,15.968717765808105,600.0,-0.0009380836512718815
1.2293457984924316e-08,243,0.013231841917149722,125.0,301.0,365.02,1.4416762724518777,74,0.0025904082583991794,0.212109375,757760,0.0579374036806552,15.968717926740647,600.0,-0.0015059079789352837
3.3527612686157227e-09,243,0.013264129488379694,125.0,281.75,357.12,1.4426996015012263,75,0.002136209239267828,0.1484130859375,768000,0.05101592449099148,15.968717956542969,577.5000000000002,-0.001024690731355804
-1.5273690223693846e-08,243,0.012711797814336023,100.0,269.5,356.74,1.4014172561466693,76,0.0021341515231824816,0.1459716796875,778240,0.05255032889515682,15.968717539310456,577.5000000000002,-0.001155264492626884
-1.3411045074462891e-08,243,0.01450744058820419,75.0,256.25,347.49,1.4172002360224725,77,0.0019152570743415254,0.13974609375,788480,0.05153171633183603,15.968717974424361,527.5000000000002,-0.00097354782592447
-3.7252902984619143e-10,243,0.013959874394640793,75.0,266.75,347.16,1.4351459555327892,78,0.0020500074879350903,0.1718505859375,798720,0.05649671533676185,15.96871770620346,600.0,-0.0009410890957951779
2.458691596984863e-08,243,0.01426770224206848,97.5,257.5,342.11,1.4522800952196122,79,0.0018397414989294702,0.1504150390625,808960,0.05341559901509232,15.968717736005782,432.5000000000006,-0.0010793799305247377
-1.1548399925231934e-08,243,0.01203136915282812,75.0,238.5,339.73,1.466691467911005,80,0.0024610916921915305,0.2068359375,819200,0.05567339147501695,15.968717885017394,402.5000000000002,-0.0009709904727060348
-7.450580596923829e-10,243,0.011554006859114452,75.0,226.5,340.53,1.5378835007548333,81,0.002575028570510085,0.2018310546875,829440,0.05362869682344027,15.968717688322068,352.5000000000002,-0.0010463759757840308
-7.078051567077636e-09,243,0.015019011851109099,75.0,229.25,343.56,1.5404211767017841,82,0.0020737644733799243,0.173583984375,839680,0.05582955297421066,15.968718034029006,352.5000000000002,-0.0009443051880225539
0.0,243,0.013082184255472385,75.0,239.5,344.79,1.545491910725832,83,0.0023208378216963864,0.189697265625,849920,0.05360246847573478,15.96871793270111,400.0,-0.0011032972321117994
-1.862645149230957e-09,243,0.01503778779951972,125.0,257.5,350.64,1.527802124619484,84,0.0027453242018623315,0.2027099609375,860160,0.055851142919859285,15.968717962503433,410.00000000000085,-0.0018835176164429869
-1.1548399925231934e-08,243,0.01601213687390555,150.0,278.0,350.93,1.5113628305494786,85,0.002607342057876849,0.19052734375,870400,0.05407477037611193,15.96871783733368,507.5000000000006,-0.0017611450475669699
-3.725290298461914e-09,243,0.01539121349051129,147.5,294.75,357.51,1.5577722452580929,86,0.002276846585863268,0.1701904296875,880640,0.05254079569658996,15.968717908859253,600.0,-0.0007784581848682137
-7.450580596923829e-10,243,0.014387048959906678,150.0,301.75,359.22,1.5872434854507447,87,0.0022854709821899634,0.16826171875,890880,0.05288630991942227,15.968717724084854,577.5000000000002,-0.0007153921706049005
-4.8428773880004884e-09,243,0.013124598881404381,125.0,292.25,359.77,1.6303668417036534,88,0.0021180462418328716,0.1676513671875,901120,0.05283207555781664,15.968717724084854,575.0,-0.000948496964701917
8.195638656616212e-09,243,0.01502539466455346,125.0,279.75,356.75,1.5667864710092545,89,0.001957889244272337,0.16748046875,911360,0.05414481074302827,15.968717795610427,527.5000000000002,-0.0012088920637324918
-2.3469328880310058e-08,243,0.014366909678210504,125.0,267.75,361.21,1.5892226345837117,90,0.0023502069890668055,0.1458740234375,921600,0.05409969881009611,15.968717747926712,382.5000000000007,-0.0007250841270433738
1.4528632164001465e-08,243,0.01340804358042078,150.0,278.5,369.5,1.608195261657238,91,0.0022988283436689017,0.1826416015625,931840,0.05273987579087336,15.968717974424361,452.50000000000017,-0.0013761799920757767
0.0,243,0.014583433384541423,172.5,283.0,370.71,1.6610913775861262,92,0.002391933222793341,0.1859375,942080,0.05673469739965864,15.968717956542969,550.0,-0.0010630205495544942
-1.601874828338623e-08,243,0.01443141891650157,150.0,299.75,374.27,1.6713464364409447,93,0.0029058803702355362,0.2145263671875,952320,0.05518433652107017,15.968718081712723,552.5000000000002,-0.0013426901470666053
1.4901161193847657e-09,243,0.014591244616894983,150.0,313.75,372.04,1.6856559596955776,94,0.002413222263589887,0.2027587890625,962560,0.05652610715875307,15.968717777729035,600.0,-0.0014327559543744427
-2.7194619178771972e-08,243,0.014069087961979676,147.5,299.0,366.39,1.6528145872056483,95,0.002805424286134439,0.1860595703125,972800,0.05574199520262424,15.96871771812439,552.5000000000002,-0.0012278072179469745
-7.078051567077636e-09,243,0.011593102373444708,125.0,278.25,364.63,1.6328667297959327,96,0.0026850620840946247,0.235107421875,983040,0.05537024247785276,15.968717896938324,550.0,-0.0014458501002081903
-1.5273690223693846e-08,243,0.015090966179559472,125.0,279.75,363.23,1.6188020877540112,97,0.002405945316047564,0.1788330078125,993280,0.05413921170214346,15.96871817111969,525.0,-0.0014637508971645729
1.6391277313232423e-08,243,0.01335081986762816,122.5,275.5,362.24,1.6553857803344727,98,0.002703639420860782,0.2095703125,1003520,0.05405752631036028,15.968717902898788,502.5000000000002,-0.0014221414669009392
-1.7136335372924803e-08,243,0.01090573821347789,100.0,271.0,359.72,1.69557201936841,99,0.003068044894087052,0.2500244140625,1013760,0.05482746789166898,15.968717849254608,525.0,-0.001997561131065595
-6.332993507385254e-09,243,0.012922710065322463,122.5,263.5,360.23,1.6869365297257901,100,0.0021647321862019453,0.1804931640625,1024000,0.054258812864289144,15.968717873096466,550.0,-0.0009064154361112742
1.0430812835693359e-08,243,0.00868730113028846,75.0,228.5,348.58,1.736380023509264,101,0.0031267159905723927,0.2409423828125,1034240,0.053397362238670844,15.968717378377914,527.5000000000002,-0.0013430176655674585
-7.82310962677002e-09,243,0.010627982284495375,50.0,201.75,340.08,1.7560542173683644,102,0.0027851528470137056,0.232568359375,1044480,0.05460573976764469,15.968717700242996,402.5000000000002,-0.0016780345293227583
-1.9744038581848144e-08,243,0.012203178769050282,50.0,190.5,336.22,1.714336744695902,103,0.002573397358310103,0.212158203125,1054720,0.05609878887560403,15.968717896938324,355.00000000000045,-0.0013660208649525884
-1.1548399925231934e-08,243,0.010260317984648281,50.0,195.5,340.37,1.68988067060709,104,0.002740808586474941,0.220556640625,1064960,0.05198481161221585,15.96871777176857,377.5000000000002,-0.001540981186190038
2.6077032089233397e-09,243,0.011099977131380001,50.0,211.75,344.27,1.6949058949947358,105,0.0023038148526893566,0.183740234375,1075200,0.053055089275453805,15.968717747926712,427.5000000000002,-0.0009951174819434528
7.82310962677002e-09,243,0.007989856665335537,50.0,190.25,338.04,1.6443469531834125,106,0.0026461519049121307,0.2610595703125,1085440,0.05320215982256554,15.968717700242996,400.0,-0.0012786609524482629
2.0116567611694337e-08,243,0.009297694491215225,50.0,172.5,331.33,1.6499569542706012,107,0.0025494908247139848,0.2274169921875,1095680,0.05453697747017009,15.968717700242996,377.5000000000002,-0.0011731891299859853
-1.564621925354004e-08,243,0.01093723820138166,50.0,159.25,326.75,1.6582556664943695,108,0.002751566756353441,0.2032470703125,1105920,0.05313057021815955,15.96871782541275,302.5000000000002,-0.0012620079916814575
7.450580596923828e-09,243,0.009826206401248783,50.0,165.75,327.93,1.720149566233158,109,0.003164640958300424,0.269189453125,1116160,0.054280641800846206,15.968717408180236,300.0,-0.001359334939479595
2.16066837310791e-08,243,0.00794163465670863,25.0,168.0,327.26,1.7373364850878716,110,0.003229901034114846,0.24921875,1126400,0.052963568135328966,15.968717765808105,325.0,-0.0010359768122725655
-1.4901161193847656e-08,243,0.008989518563430466,25.0,161.5,326.51,1.6962695695459842,111,0.003335481474766766,0.3018798828125,1136640,0.05385799834148632,15.968717390298844,277.5000000000002,-0.0023606678485521117
-1.899898052215576e-08,243,0.011126356899330858,25.0,169.25,329.02,1.7050712741911411,112,0.003437815381892051,0.2806640625,1146880,0.05646598349404362,15.968717741966248,402.5000000000002,-0.0017807894331781427
-4.097819328308106e-09,243,0.007322645600692112,25.0,163.0,326.9,1.725060796737671,113,0.0027416641611011983,0.2486328125,1157120,0.05326436389090276,15.968715339899063,327.5000000000002,-0.0013167644829081837
-3.3527612686157227e-09,243,0.0059448610663821455,25.0,149.5,327.81,1.7208344660699368,114,0.004086778764644805,0.2849853515625,1167360,0.05198838994309198,15.96871520280838,327.5000000000002,-0.001238722150628746
-2.0861625671386717e-08,243,0.007769752986041567,0.0,123.5,325.56,1.6725938133895397,115,0.002849312478576849,0.26806640625,1177600,0.052440695882064056,15.968717813491821,250.0,-0.0017298901853791903
-7.450580596923829e-10,243,0.00764098151737187,0.0,121.0,325.63,1.6773396968841552,116,0.002981095681457191,0.2565185546875,1187840,0.052346522523378645,15.968715733289718,227.5000000000002,-0.0013205556871980662
-4.097819328308106e-09,243,0.009682771215570086,25.0,139.5,331.94,1.6715528786182403,117,0.002289996379886361,0.2085693359375,1198080,0.05308274087068828,15.968717259168624,227.5000000000002,-0.0012975307345186593
6.332993507385254e-09,243,0.008402338718951796,25.0,161.75,332.97,1.6324560217559339,118,0.0029823906931710554,0.241259765625,1208320,0.052101613985524,15.968717628717423,310.00000000000085,-0.0016385035538405645
-1.3411045074462891e-08,243,0.0065552394788028325,47.50000000000001,155.5,336.61,1.4480090126395226,119,0.002344217395062742,0.18671875,1218560,0.04518560948846585,15.968717408180236,310.00000000000085,-0.001180479282629676
7.450580596923829e-10,243,0.007407281397900078,47.50000000000001,149.0,337.13,1.568123570084572,120,0.0035401021565803605,0.22880859375,1228800,0.04822774959579591,15.968717527389526,310.00000000000085,-0.0013425761797407176
-1.862645149230957e-09,243,0.008890592885568083,25.0,139.75,340.88,1.6521529085934161,121,0.0030260722509353856,0.2348388671875,1239040,0.05267876291360839,15.968716979026794,280.00000000000045,-0.0009600465587936924
-2.16066837310791e-08,243,0.010905532742617652,25.0,162.0,349.93,1.7108182348310947,122,0.002728504344213434,0.2615966796875,1249280,0.05778158273180291,15.968717926740647,327.5000000000002,-0.0013008286332478747
7.078051567077636e-09,243,0.008612536243435897,25.0,191.5,356.07,1.7115433812141418,123,0.0028789827908667575,0.25908203125,1259520,0.051974042924764444,15.968717521429062,452.50000000000017,-0.0014010389266331913
4.8428773880004884e-09,243,0.010031119909945119,50.0,194.5,357.28,1.6798649288713932,124,0.0026996627970845566,0.2252685546875,1269760,0.05335672890919402,15.968717652559281,405.00000000000045,-0.001200833659095224
-3.3527612686157227e-09,243,0.011521381425336586,50.0,202.25,355.78,1.684874776750803,125,0.002584383386204081,0.2179931640625,1280000,0.05294052138038816,15.968717688322068,477.5000000000002,-0.0013663383394941775
-7.82310962677002e-09,243,0.012604307963920291,50.0,221.5,363.01,1.5895670272409916,126,0.002339641686990035,0.1689208984375,1290240,0.05083752628149799,15.968718105554581,505.00000000000045,-0.0009560710852383636
-3.725290298461914e-09,243,0.009929568007100898,72.50000000000001,232.25,367.51,1.5684298150241376,127,0.002424908132655901,0.21103515625,1300480,0.052729038988730825,15.968717896938324,550.0,-0.0008146990645400365
-8.195638656616212e-09,243,0.009664291923036217,75.0,218.5,365.86,1.5408273607492446,128,0.002137904032488791,0.181103515625,1310720,0.051269981318467314,15.968717795610427,405.00000000000045,-0.0009266788481909316
-2.16066837310791e-08,243,0.009631561849164427,50.0,191.25,361.7,1.5694583393633366,129,0.002503847394496006,0.208837890625,1320960,0.05111287240015013,15.968717575073242,275.0,-0.0015981669017492094
-1.30385160446167e-08,243,0.009394417551811784,50.0,169.75,356.92,1.6371172741055489,130,0.002800842000067405,0.2400390625,1331200,0.05273720909911529,15.968717849254608,275.0,-0.0012549303166451864
-1.5273690223693846e-08,243,0.0071157464214593345,25.0,171.0,350.02,1.651118630170822,131,0.0024392486666783954,0.21103515625,1341440,0.05124046236940373,15.968717563152314,305.00000000000045,-0.000736182373657357
2.6077032089233397e-09,243,0.008764612309641961,25.0,163.75,347.39,1.679998218268156,132,0.0028545407738420183,0.2658203125,1351680,0.05424448351769048,15.968717885017394,360.0000000000009,-0.0014416799127502599
-1.2293457984924316e-08,243,0.008698166107569705,47.50000000000001,150.5,339.47,1.738432303071022,133,0.0030354934268359557,0.2602294921875,1361920,0.055094893756892825,15.968717628717423,275.0,-0.0010128919526323442
-8.195638656616212e-09,243,0.01047804808113142,50.0,151.0,343.4,1.7435029834508895,134,0.0023693373845731004,0.2285400390625,1372160,0.0553802435216018,15.9687175989151,250.0,-0.0012621849156857934
-2.2351741790771484e-09,243,0.009683448258238058,50.0,163.25,342.5,1.7327133372426033,135,0.0029112259451267164,0.2406494140625,1382400,0.05514157783987737,15.968717557191848,280.00000000000045,-0.0012861965311458333
-1.1548399925231934e-08,243,0.010239923204335356,50.0,174.75,345.51,1.644171316176653,136,0.0026948164047780666,0.2052490234375,1392640,0.050900268038012175,15.968717980384827,327.5000000000002,-0.0008682605453941506
