P01:episode_rewards,fps,explained_variance,episode_length,clip_fraction,policy_loss,value_loss,PMM:episode_rewards,approx_kl_divergence,grad_norm,P09:episode_rewards,advantage_norm,policy_entropy,epoch_idx,frames
50.0,807,2.6077032089233397e-09,345.52,0.2249755859375,-0.000976688804803416,0.009339077086769976,154.25,0.0030484306658308926,0.04755804610992086,252.50000000000023,15.968717944622039,1.4606724850833417,67,686080
75.0,807,-3.725290298461914e-09,345.92,0.1976318359375,-0.001229919416073244,0.011696670915625873,165.25,0.002738600512486755,0.05048436420180785,275.0,15.96871770620346,1.5588411673903466,68,696320
100.0,807,8.195638656616212e-09,349.37,0.1509521484375,-0.0008286166808829876,0.010829328330873977,182.75,0.0022402421385777417,0.04634924490628621,277.5000000000002,15.968717819452285,1.4839186057448388,69,706560
125.0,807,-6.332993507385254e-09,354.86,0.254541015625,-0.0005678905563399894,0.0093011382738041,184.75,0.003974613160823992,0.04856525066976712,275.0,15.968717765808105,1.415085466951132,70,716800
75.0,807,-1.7508864402770997e-08,358.57,0.2074951171875,-0.0012360530174191809,0.008488252184906741,182.25,0.002835270143617663,0.050178195917993995,275.0,15.968717592954636,1.6285820327699185,71,727040
50.0,807,1.9744038581848144e-08,355.92,0.221142578125,-0.0006635746056417701,0.007570923054663581,166.25,0.0027065911478757697,0.05162626130873209,250.0,15.968717336654663,1.7133398346602917,72,737280
25.0,807,-1.862645149230957e-08,348.9,0.2883544921875,-0.001467464568122523,0.005712178163770431,147.25,0.0037257818011539713,0.0493427210809807,250.0,15.968715924024583,1.7279672674834727,73,747520
0.0,807,-1.4156103134155273e-08,328.2,0.3212158203125,-0.0017084947547118645,0.004128090227146686,108.0,0.003893683071032683,0.04747703843974876,225.0,15.968706119060517,1.7137158297002315,74,757760
0.0,807,1.1175870895385742e-09,317.76,0.2494873046875,-0.0009498840776359429,0.00610810015482457,84.0,0.00313883034122,0.05062688302188073,200.0,15.9687171459198,1.75309883877635,75,768000
0.0,807,-4.097819328308106e-09,310.13,0.282080078125,-0.0011708694157277933,0.0071994322467404,81.0,0.00362744208582626,0.053409770475554376,200.0,15.968703263998032,1.74872060790658,76,778240
0.0,807,-2.2351741790771484e-08,320.61,0.2389892578125,-0.0012072705199898336,0.010618182460893877,120.0,0.002904552723384768,0.0546935474702689,250.0,15.968717843294144,1.7169154971837997,77,788480
25.0,807,-2.0489096641540527e-08,326.12,0.2353759765625,-0.001429727306094719,0.009796428118715995,161.25,0.0029132095815441517,0.0555511121910927,375.0,15.968717688322068,1.7181502796709538,78,798720
25.0,807,1.862645149230957e-08,330.44,0.230224609375,-0.0011665191843349021,0.010876605714656762,180.5,0.002820889863573939,0.055201007119508684,377.5000000000002,15.968717843294144,1.7394046068191529,79,808960
50.0,806,-2.2351741790771484e-09,332.47,0.215185546875,-0.0015053987808641978,0.00996464853424186,189.0,0.0027953359585950466,0.05362737399552729,402.5000000000002,15.96871771812439,1.6976186610758304,80,819200
50.0,806,-7.450580596923828e-09,332.33,0.2132080078125,-0.0013713838226976805,0.009602028195604361,182.0,0.002850500866884431,0.05342327425947515,300.0,15.968717563152314,1.6685936167836188,81,829440
25.0,806,-7.078051567077636e-09,332.27,0.271630859375,-0.0014662783814856084,0.009286370431891556,185.5,0.0034120226570053093,0.05350176162311036,435.00000000000085,15.968717712163926,1.6881751276552677,82,839680
25.0,806,1.9744038581848144e-08,332.79,0.2056640625,-0.0010700989434553776,0.009527692370102158,183.25,0.0029880052294629423,0.05243132929456712,457.5000000000006,15.968717628717423,1.6541873559355735,83,849920
25.0,806,8.568167686462402e-09,327.65,0.269384765625,-0.0019026241017854773,0.00848005594850747,189.25,0.003959718889200303,0.04954776488874781,525.0,15.968717420101166,1.6791014581918717,84,860160
25.0,805,-3.427267074584961e-08,327.59,0.2643310546875,-0.0008804278761090246,0.009478075294225619,188.5,0.003813200529612004,0.05527395619444951,455.0000000000004,15.968717527389526,1.7157461777329446,85,870400
25.0,805,-7.82310962677002e-09,328.94,0.2193603515625,-0.0007660954233870143,0.008918531634299143,178.5,0.0024607491211327214,0.054870381602648045,452.50000000000017,15.968717551231384,1.6745055980980397,86,880640
25.0,805,1.9371509552001954e-08,323.29,0.2833984375,-0.0016100596214528196,0.008828873310085328,149.0,0.0030982710767517574,0.055600796218106055,300.0,15.968717724084854,1.6502699322998524,87,890880
50.0,805,-2.2351741790771484e-09,332.27,0.2073486328125,-0.0010392125299404143,0.012070775542815682,168.5,0.0024164470503933444,0.05487120518690036,300.0,15.968717801570893,1.6773492090404034,88,901120
50.0,805,-5.215406417846679e-09,334.55,0.1759765625,-0.0009028005377331283,0.011954740148212295,178.5,0.0022075859790845697,0.05521029737578158,275.0,15.968717873096466,1.622099370509386,89,911360
72.50000000000001,805,3.725290298461914e-09,342.31,0.1992431640625,-0.001376191045710584,0.013303282539709471,206.0,0.0023598100284971226,0.056569584806148175,352.5000000000002,15.968717694282532,1.640873921662569,90,921600
75.0,805,8.568167686462402e-09,348.77,0.2458984375,-0.0020099907778785564,0.01165734713722486,232.75,0.0028828045982663753,0.058163486132433176,455.0000000000004,15.968717813491821,1.6176337979733943,91,931840
75.0,804,-1.2665987014770507e-08,345.08,0.23056640625,-0.001458077842471539,0.012299587131565204,226.0,0.002734443725245228,0.055808197374169054,432.5000000000006,15.968717634677887,1.6182420544326306,92,942080
75.0,804,7.82310962677002e-09,353.2,0.200244140625,-0.0017890518782223807,0.015079646685626358,243.75,0.002429784806849966,0.05665494220706696,435.00000000000085,15.968717968463897,1.550123793631792,93,952320
100.0,804,-1.4156103134155273e-08,357.07,0.1395263671875,-0.00113718632455857,0.01683763545297552,264.75,0.0018058160536043033,0.052858810712069014,425.0,15.968717944622039,1.4763894453644753,94,962560
125.0,804,-3.7252902984619143e-10,358.71,0.1456787109375,-0.0010299361169018085,0.01666311968147056,287.25,0.0017703392460020951,0.05335240906547197,400.0,15.968718087673187,1.480446383357048,95,972800
150.0,804,1.1175870895385742e-08,353.62,0.2017333984375,-0.0017766598495654762,0.015331662559765391,299.25,0.002567328092345633,0.05483732346366208,402.5000000000002,15.96871789097786,1.5392675399780273,96,983040
147.5,804,-1.2665987014770507e-08,346.15,0.2214111328125,-0.0016018811988033122,0.0146304740672349,268.0,0.002667352804371603,0.056599225274816575,375.0,15.968717986345291,1.5822146005928517,97,993280
125.0,804,-5.587935447692871e-09,339.66,0.235400390625,-0.0016083068116131472,0.012834538069728296,252.75,0.002857443073150989,0.054790237508634244,352.5000000000002,15.968717753887177,1.6379267983138561,98,1003520
97.5,804,3.725290298461914e-09,345.96,0.21748046875,-0.001780955932190409,0.014187105519522448,255.75,0.0024914851859762165,0.057408486832938935,410.00000000000085,15.968717896938324,1.6957744762301445,99,1013760
97.5,804,-1.6391277313232423e-08,353.39,0.227099609375,-0.0017799325290980051,0.01449960285826819,264.0,0.002614259211463832,0.056127210286581554,502.5000000000002,15.968717962503433,1.631693821400404,100,1024000
125.0,804,-6.332993507385254e-09,353.69,0.155224609375,-0.0008563704228436109,0.016198451310629025,266.5,0.0018691951810239972,0.055927067493735494,400.0,15.968717831373215,1.6532497361302376,101,1034240
150.0,804,8.568167686462402e-09,358.25,0.197900390625,-0.0011503908997838152,0.013435523088264744,278.5,0.0024535197662999054,0.055610804942970604,432.5000000000006,15.968717724084854,1.669519627839327,102,1044480
150.0,804,-4.8428773880004884e-09,361.71,0.23291015625,-0.0015589257611281937,0.014169276456232182,295.25,0.0026486258134468697,0.05765866826171774,527.5000000000002,15.968717849254608,1.6966958500444889,103,1054720
125.0,804,-1.4901161193847656e-08,360.14,0.1932373046875,-0.0014414441327971872,0.013498686696402728,279.5,0.0021643553314220298,0.05494453580723648,527.5000000000002,15.968717956542969,1.6759817346930503,104,1064960
125.0,804,-7.450580596923829e-10,358.19,0.17998046875,-0.0007758728614135179,0.01527070549345808,285.5,0.002016539442468002,0.05664543268402309,550.0,15.968717908859253,1.6536861434578896,105,1075200
125.0,804,8.568167686462402e-09,359.47,0.1779541015625,-0.0010476547413418302,0.01502257784086396,283.75,0.0020776042709258037,0.05408007978655889,527.5000000000002,15.968717885017394,1.6087389230728149,106,1085440
125.0,803,-2.6077032089233397e-09,354.7,0.1456298828125,-0.0007567604952782858,0.013128915303968824,271.25,0.0017691501421268185,0.05384395966186354,502.5000000000002,15.968717980384827,1.6344606518745421,107,1095680
125.0,803,-2.16066837310791e-08,349.91,0.1828125,-0.0012196356961794662,0.011343578630476258,246.0,0.002048083569292203,0.051414777044072046,402.5000000000002,15.968717831373215,1.6378763414919377,108,1105920
75.0,803,3.7252902984619143e-10,349.04,0.200634765625,-0.0008935264002502663,0.011487195827430696,233.25,0.0022585249468647815,0.055002175148545995,400.0,15.968717676401138,1.658258081227541,109,1116160
75.0,803,-3.166496753692627e-08,344.06,0.2080810546875,-0.0013468321831169305,0.010953602713925648,211.5,0.0023241376763337485,0.05375017861359298,352.5000000000002,15.968717914819717,1.6537513919174671,110,1126400
50.0,799,-2.0116567611694337e-08,345.67,0.2328857421875,-0.001720672498777276,0.012750786881952081,210.25,0.0025195943051016913,0.058038599423085625,375.0,15.96871766448021,1.5988218434154988,111,1136640
50.0,794,1.862645149230957e-09,351.0,0.19013671875,-0.001294022588263033,0.011786254606340663,226.0,0.002355772071427964,0.05516835928445764,500.0,15.968717831373215,1.62618458122015,112,1146880
75.0,791,6.332993507385254e-09,352.72,0.24365234375,-0.0015737351855932501,0.013493239560193614,240.0,0.0026826084587924016,0.056724452423801676,502.5000000000002,15.968717753887177,1.6533803336322308,113,1157120
100.0,790,1.1920928955078126e-08,353.75,0.1998046875,-0.0010808994789840653,0.012842055658984464,252.25,0.0026068367798870893,0.05551993555196438,502.5000000000002,15.968717902898788,1.667038730531931,114,1167360
100.0,790,-8.568167686462402e-09,352.52,0.2902587890625,-0.0026044439648103433,0.011621597972407471,249.5,0.0030695032167614043,0.05777249773279834,457.5000000000006,15.968717616796493,1.6373548075556754,115,1177600
125.0,789,-1.7136335372924803e-08,351.3,0.23408203125,-0.0014990162762842374,0.013077825937943998,252.25,0.0026627910375395915,0.054977329129197616,427.5000000000002,15.96871783733368,1.62599503621459,116,1187840
75.0,788,1.080334186553955e-08,348.29,0.1777099609375,-0.0011858589819894404,0.011028379158960887,230.75,0.002114435693897576,0.0508996762099516,427.5000000000002,15.96871766448021,1.610860077291727,117,1198080
50.0,787,-9.313225746154785e-09,353.43,0.2427001953125,-0.0014439880123973126,0.009977647870618967,221.5,0.00252820290861564,0.05361645698413899,427.5000000000002,15.968717700242996,1.6576151862740516,118,1208320
47.50000000000001,786,3.7252902984619143e-10,344.85,0.196826171875,-0.000804101541507407,0.008199499434522296,189.5,0.002359496804274386,0.05257409443977318,355.00000000000045,15.968717360496521,1.72324583157897,119,1218560
50.0,784,-1.30385160446167e-08,343.73,0.22890625,-0.0015071297188114841,0.012171066769224127,185.0,0.0024438360617637044,0.05724293322986697,325.0,15.968717741966248,1.7133819684386253,120,1228800
50.0,782,3.7252902984619143e-10,349.88,0.2251953125,-0.001043413919978775,0.011081247094261925,203.5,0.0026071166924566567,0.05405215884861845,435.00000000000085,15.968717813491821,1.7125998869538308,121,1239040
50.0,780,-1.7881393432617187e-08,344.04,0.263427734375,-0.0018818018437741558,0.009042104189575184,194.75,0.00266581457118491,0.05307256822348039,430.0000000000004,15.96871766448021,1.7007068119943143,122,1249280
25.0,776,-1.7508864402770997e-08,340.46,0.2326904296875,-0.0013636775889608542,0.006670631074121048,169.0,0.0025406139870142396,0.05226682558852948,325.0,15.968717747926712,1.6351834155619145,123,1259520
0.0,769,-4.8428773880004884e-09,322.1,0.1747314453125,-0.0008429324989265297,0.00428506504017605,121.5,0.002039374336058586,0.05325253842494705,252.50000000000023,15.968681907653808,1.5505866169929505,124,1269760
0.0,762,-4.470348358154297e-09,311.01,0.2526611328125,-0.0008576555088438909,0.003665394781108944,83.0,0.0027731701539551066,0.04732238066222224,177.50000000000023,15.968505930900573,1.5208898164331912,125,1280000
0.0,754,4.097819328308106e-09,299.08,0.3082275390625,-0.0007935278059449047,0.0021477744272694332,55.0,0.003341297379961361,0.046974036170746566,125.0,15.968567705154419,1.5448525466024876,126,1290240
0.0,745,7.450580596923829e-10,294.48,0.3837890625,-0.0014795517399761593,0.002417607817691447,39.5,0.004928738473154226,0.04452240767927793,75.0,15.968661957979203,1.6525767520070076,127,1300480
0.0,734,3.3527612686157227e-09,292.52,0.205908203125,-0.0001670185120019596,0.003749195742057054,33.5,0.0030856639069270385,0.04855208508594398,77.50000000000021,15.968713366985321,1.7041705645620824,128,1310720
0.0,714,-1.825392246246338e-08,298.08,0.2898681640625,-0.0011956011927395593,0.005111522597103147,51.25,0.0034797805306538976,0.04956148202484796,125.0,15.968692409992219,1.7263501167297364,129,1320960
0.0,692,-1.4901161193847657e-09,301.34,0.3391845703125,-0.001556939249712741,0.003938841664335513,68.5,0.004402121474373644,0.045987381166275786,125.0,15.968701195716857,1.6278307624161243,130,1331200
0.0,670,0.0,304.07,0.2508056640625,-0.0008790755924565019,0.004425269806068855,77.75,0.002905210585385021,0.04741546549388413,127.50000000000021,15.968714386224747,1.5417905360460282,131,1341440
0.0,651,3.3527612686157227e-09,304.53,0.2400634765625,-0.0008403807987633627,0.005151034511959552,71.5,0.0028361569965909437,0.04768933201550365,125.0,15.96871613264084,1.5846044413745404,132,1351680
0.0,634,-7.450580596923828e-09,305.82,0.2205078125,-0.0006353539250994799,0.004646724036336769,69.5,0.002995914610369255,0.04881075453348829,127.50000000000021,15.968693643808365,1.5950835816562177,133,1361920
0.0,619,-5.215406417846679e-09,306.21,0.2384521484375,-0.0014039383584531606,0.00550976837057533,69.0,0.003352177679684587,0.04556415063118394,150.0,15.968717747926712,1.6033835403621197,134,1372160
0.0,604,-8.940696716308593e-09,309.7,0.2447998046875,-0.0006724714672600385,0.0061043787723555456,84.5,0.002966445047786692,0.0467206596492012,175.0,15.968714934587478,1.587196669727564,135,1382400
22.500000000000007,592,-2.905726432800293e-08,309.61,0.2429443359375,-0.0012149955124186817,0.007309866239756957,103.75,0.0024896570584246546,0.05219790487382396,200.0,15.96871746778488,1.561330907791853,136,1392640
22.500000000000007,578,-2.570450305938721e-08,309.07,0.213916015625,-0.0008935450023273006,0.006597671665895177,110.5,0.0024855555244812423,0.04841987510023019,202.50000000000023,15.968717676401138,1.6036699399352075,137,1402880
25.0,566,-8.568167686462402e-09,307.22,0.26787109375,-0.0009652655069658067,0.006046191019504476,106.5,0.0030473911220269658,0.048544079312520604,200.0,15.968717336654663,1.6605908066034316,138,1413120
