advantage_norm,value_loss,grad_norm,PMM:episode_rewards,P09:episode_rewards,policy_entropy,fps,clip_fraction,epoch_idx,P01:episode_rewards,approx_kl_divergence,frames,explained_variance,episode_length,policy_loss
15.96871793270111,0.012509923354082275,0.04509795038361437,234.5,360.0000000000009,1.137333019077778,279,0.1326171875,28,125.0,0.00226807505234774,286720,-2.2351741790771484e-09,367.98,-0.0007200449363153894
15.968717873096466,0.01397437872219598,0.048034741093137746,246.75,452.50000000000017,1.1586121998727321,279,0.1464599609375,29,125.0,0.002888029644550727,296960,-1.0058283805847169e-08,375.95,-0.0005752748576924205
15.968717849254608,0.012455942350788974,0.042995519431513606,249.5,452.50000000000017,1.1775148153305053,279,0.0952392578125,30,147.5,0.0019949341434880806,307200,-9.685754776000977e-09,381.07,-0.00033184842504851986
15.968717736005782,0.011717688304270269,0.04392955444738151,261.25,507.5000000000006,1.210129438340664,279,0.115380859375,31,147.5,0.0020702614260727616,317440,-8.195638656616212e-09,391.49,-0.000660669308854267
15.968717849254608,0.012544284996693023,0.04364079310781079,259.75,475.0,1.127117132768035,280,0.1333251953125,32,150.0,0.0022870747752818943,327680,-2.2351741790771484e-08,390.46,-0.0008523477867129259
15.968717539310456,0.011973189903073944,0.04368545797253332,251.75,475.0,1.0681855220347642,280,0.108056640625,33,150.0,0.0023175549372354,337920,7.078051567077636e-09,387.43,-0.00040472807158948855
15.968717789649963,0.012006360189207043,0.04600456347854977,226.25,300.0,1.053265068680048,279,0.1135009765625,34,125.0,0.0018941569674552738,348160,7.450580596923828e-09,372.88,-0.0008553943116567098
15.96871758699417,0.009568314093303342,0.04298723642419662,202.0,275.0,0.9688838597387075,280,0.1336669921875,35,125.0,0.002275649802470525,358400,5.960464477539063e-09,372.52,-0.001502033308861428
15.968717867136002,0.011351593905419576,0.03665745514673311,187.75,250.0,0.8361371569335461,280,0.076953125,36,125.0,0.0011219491051633669,368640,-1.4156103134155273e-08,368.46,-0.0006411268874217058
15.968717813491821,0.01188318260392407,0.036413082095140034,181.25,252.50000000000023,0.8869780458509922,280,0.0781982421875,37,150.0,0.0013876546533452938,378880,1.601874828338623e-08,370.33,-0.000601415060373256
15.968717873096466,0.010626831901572587,0.04038822805704349,181.0,250.0,0.9579790599644185,280,0.10361328125,38,150.0,0.0021363701576433414,389120,7.450580596923829e-10,369.49,-0.0007520899780502077
15.968717694282532,0.01055794739531848,0.03807690823195206,181.5,250.0,0.8989684473723173,279,0.1101318359375,39,150.0,0.0022279362745450727,399360,7.078051567077636e-09,366.62,-0.0004326194466557354
15.968717640638351,0.010257467918927432,0.03616368400161839,186.0,275.0,0.8524996593594552,279,0.089013671875,40,147.5,0.0014967659990020366,409600,1.6391277313232423e-08,368.29,-0.0004739766533020884
15.968717628717423,0.01020761572945048,0.035953080913520244,191.25,300.0,0.9383049082010985,278,0.0877197265625,41,125.0,0.0013467921225128522,419840,1.4901161193847657e-09,368.1,-0.0006355365065246587
15.968717807531357,0.010156464674219023,0.04038473080048739,189.25,277.5000000000002,1.0121173150837421,279,0.0978271484375,42,125.0,0.0016848640235366474,430080,-1.7508864402770997e-08,369.76,-0.0001591246520547429
15.96871742606163,0.010908685501328818,0.05013486801112073,185.25,250.0,1.185999620705843,279,0.1515869140625,43,125.0,0.002424066395258251,440320,-9.685754776000977e-09,368.3,-0.00041813975913100875
15.968717801570893,0.008562363651799387,0.048171983922651054,177.75,227.5000000000002,1.3190043941140175,279,0.1797607421875,44,125.0,0.0026305691567813485,450560,-7.450580596923829e-10,365.97,-0.0008235153141868068
15.968717861175538,0.00900004085742694,0.05118185333897383,177.75,277.5000000000002,1.306314118206501,280,0.1266845703125,45,50.0,0.00225547516630229,460800,-2.16066837310791e-08,358.77,-0.0005241647497314262
15.968717730045318,0.007647741092114302,0.050652871258426005,169.75,400.0,1.280041952431202,280,0.158154296875,46,50.0,0.002945265060532165,471040,-8.940696716308593e-09,359.32,-0.0006951111572561786
15.968717658519745,0.006017138926381449,0.04618605361885494,154.75,400.0,1.243156498670578,279,0.1718017578125,47,50.0,0.002379155693373036,481280,-3.725290298461914e-09,351.54,-0.0005072218416898977
15.968716436624527,0.0052819085251940125,0.047908676027483804,117.25,225.0,1.2688874654471873,280,0.214404296875,48,25.0,0.002651962257721152,491520,-8.195638656616212e-09,335.81,-0.0009496226928604301
15.968716615438462,0.006353123954067996,0.049450599875505694,102.75,225.0,1.2790451340377331,280,0.2011962890625,49,0.0,0.002914548678711526,501760,0.0,323.1,-0.0009185478422296001
15.968696510791778,0.00424193655871905,0.04866317741466389,86.0,155.00000000000043,1.2544969908893109,280,0.2689453125,50,0.0,0.003510548153434456,512000,1.1548399925231934e-08,314.17,-0.0020142823792411945
15.968717241287232,0.006302939043780498,0.0474545826692679,90.75,200.0,1.3393838293850422,280,0.1672607421875,51,0.0,0.002805458789282511,522240,-1.7508864402770997e-08,314.83,-0.0006607604431337677
15.968717819452285,0.008291606699276598,0.04768085224378078,101.25,225.0,1.289034293591976,280,0.1859130859375,52,0.0,0.0032831795686547594,532480,-5.215406417846679e-09,323.31,-0.0011715715601894772
15.968717741966248,0.01063889858633047,0.05153679105947835,140.5,355.00000000000045,1.2106214411556722,281,0.19619140625,53,22.500000000000007,0.0028745055740046154,542720,7.078051567077636e-09,333.71,-0.0015583766675263178
15.968717801570893,0.011348224426183152,0.04534674056091437,184.25,425.0,1.1285153657197953,281,0.14208984375,54,50.0,0.0023543824243063226,552960,7.82310962677002e-09,354.83,-0.0011442676699516597
15.968717831373215,0.011139695650854264,0.04521172820214072,194.75,400.0,1.180423406511545,281,0.1209716796875,55,75.0,0.0021277089390309813,563200,-1.3783574104309083e-08,362.43,-0.0008412237308220938
15.968717867136002,0.012497930877725594,0.04175220133827411,207.0,302.5000000000002,1.027331780269742,281,0.1274169921875,56,122.5,0.0018992131862717089,573440,-1.1175870895385742e-08,366.54,-0.0010019007240771316
15.968717807531357,0.013415404036641121,0.03678499328254703,226.5,450.0,0.871278302744031,281,0.06708984375,57,125.0,0.0010542421262243807,583680,1.3783574104309083e-08,370.68,-0.0004956029704771936
15.968717980384827,0.014742764011316467,0.04041730102320723,241.75,332.5000000000006,0.9195478606969119,282,0.0789794921875,58,150.0,0.0010753421630681713,593920,-6.332993507385254e-09,367.18,-0.0005023292091209441
15.968717807531357,0.013912072638049722,0.03753235415283147,252.75,475.0,0.9545803740620613,282,0.101416015625,59,150.0,0.0016874376462794772,604160,-2.1979212760925294e-08,361.68,-0.0006341326246911194
15.968717795610427,0.01210017629127833,0.03695166008784046,236.0,302.5000000000002,0.8957673665136099,282,0.091455078125,60,147.5,0.0015570436407642773,614400,-1.2665987014770507e-08,355.77,-0.00039384992887789847
15.968717712163926,0.010899461889630402,0.043391166533697845,218.0,300.0,0.9571522582322359,282,0.078955078125,61,125.0,0.0012510829618776142,624640,1.899898052215576e-08,357.1,-0.00034464123236830344
15.968717533349992,0.009782528819062008,0.03927250335255309,189.5,252.50000000000023,0.9875133022665977,282,0.1195556640625,62,125.0,0.0019418211868327262,634880,3.725290298461914e-09,367.19,-0.0008398877493164036
15.968717801570893,0.012340915371896698,0.040204085985122005,184.0,275.0,0.9683477729558945,282,0.0945556640625,63,125.0,0.001946960308538337,645120,-3.7252902984619143e-10,371.71,-0.000586757425480755
15.968717765808105,0.012900391428775037,0.0428281890230952,198.75,277.5000000000002,1.0082490731030702,283,0.0905029296875,64,125.0,0.0014815198819860599,655360,-5.215406417846679e-09,377.05,-0.00041431643912801517
15.968717896938324,0.011717808887260617,0.040134881261757294,224.75,475.0,1.0240771610289812,283,0.1084716796875,65,125.0,0.001814611612792305,665600,4.8428773880004884e-09,373.38,-0.0004940998096572002
15.96871783733368,0.011771509727986995,0.04766181888368426,236.75,475.0,1.085950779914856,283,0.110986328125,66,125.0,0.0017272178861389876,675840,-1.1175870895385742e-08,374.71,-0.0006095357406593393
15.968717646598815,0.00945066509557364,0.04585864558123607,242.75,477.5000000000002,1.0155250772833824,283,0.14150390625,67,125.0,0.00187308932848822,686080,1.862645149230957e-09,382.9,-0.001266723959997762
15.968717700242996,0.00952873472670035,0.04504050187801707,217.75,475.0,0.981908505409956,283,0.1226318359375,68,122.5,0.001942602847482533,696320,-3.725290298461914e-09,378.65,-0.0009401419512869325
15.968717795610427,0.009311256252294698,0.04036113088435392,226.0,475.0,0.9297245245426893,283,0.1522705078125,69,100.0,0.002220359410495121,706560,1.4901161193847657e-09,386.9,-0.0012064388240105473
15.968717789649963,0.009562833414020134,0.04021123563168051,208.25,475.0,0.9296333972364664,283,0.0870849609375,70,97.5,0.0013937466557635502,716800,-2.0861625671386717e-08,387.05,-0.0003692780457640765
15.968717682361603,0.010008732705864531,0.04178671765928556,225.75,475.0,0.9309471547603607,283,0.10849609375,71,122.5,0.0015348808183375696,727040,-1.5273690223693846e-08,389.78,-0.0007726874689979013
15.968717628717423,0.009787354564468841,0.04698825178776672,218.5,475.0,1.0128100890666247,283,0.114013671875,72,125.0,0.0016393526037575157,737280,-1.9744038581848144e-08,388.91,-0.00041683891467982905
15.968717855215072,0.01248602439300157,0.04517758640091523,222.0,475.0,1.0292399991303682,283,0.1454345703125,73,125.0,0.002515805669929705,747520,4.097819328308106e-09,391.27,-0.0011286444114375627
15.968717789649963,0.011806303422781638,0.03543428179349991,230.5,475.0,0.8490903589874506,284,0.064501953125,74,125.0,0.0009220577488420645,757760,-7.078051567077636e-09,390.38,-0.0003007406266988255
15.968717533349992,0.012272391009901185,0.035461121187683055,218.0,317.5000000000015,0.7953891724348068,284,0.0615478515625,75,125.0,0.0011700788423188336,768000,9.685754776000977e-09,378.85,-0.0002851934768841602
15.968717670440673,0.009874330015645683,0.027563708515440887,210.75,277.5000000000002,0.6012210685759782,284,0.0482666015625,76,125.0,0.0006437489995857248,778240,-2.421438694000244e-08,372.2,-0.00046604456620116255
15.968717902898788,0.011262124966015108,0.028910898879586373,190.5,250.0,0.5570570411160588,284,0.0460693359375,77,147.5,0.000785041180225221,788480,-1.1175870895385742e-09,364.9,-0.0004235695581883192
15.968717676401138,0.010367244628287153,0.02317424886594286,172.25,225.0,0.46673384569585324,284,0.0443115234375,78,150.0,0.0007520622054016712,798720,9.685754776000977e-09,361.28,-0.0005229611189861317
15.968717849254608,0.010615716205211356,0.02203782040362801,161.5,175.0,0.39674966149032115,284,0.0395263671875,79,150.0,0.0008940593043907264,808960,3.7252902984619143e-10,355.87,-0.0005773048771516188
15.968717551231384,0.010810911011139979,0.02264160601134563,156.75,175.0,0.5248018156737089,284,0.0442138671875,80,150.0,0.000661801546985008,819200,-1.862645149230957e-09,349.21,-0.00021358265876187944
15.968717670440673,0.009678288352279196,0.027897580097474884,165.5,175.0,0.6184732597321272,284,0.047607421875,81,150.0,0.0007388717210780271,829440,-7.078051567077636e-09,354.71,-0.0003652387567854021
15.96871783733368,0.011812214283418143,0.030072212982651426,176.0,200.0,0.6087515458464623,284,0.055517578125,82,150.0,0.0008195686395360724,839680,5.215406417846679e-09,359.36,-0.0002488102270945092
15.968717497587203,0.009136598784880334,0.03606683922444043,186.5,225.0,0.7622498255223036,284,0.0925048828125,83,150.0,0.0016338777940177352,849920,7.078051567077636e-09,366.85,1.0861367991310545e-05
15.968717789649963,0.010224398341961205,0.0379738128502167,191.0,227.5000000000002,0.825396066904068,284,0.1092041015625,84,125.0,0.0017246659902440341,860160,-2.384185791015625e-08,374.95,-0.0008145502411935013
15.968717807531357,0.01013065918450593,0.03179072957847332,182.0,202.50000000000023,0.6792487531900406,284,0.0726318359375,85,147.5,0.0009638057765389618,870400,-9.313225746154785e-09,374.85,-0.0005902433424125775
15.968717795610427,0.010853683282039128,0.02971746216915256,185.25,250.0,0.6202786948531867,284,0.0579833984375,86,125.0,0.0007957622601974634,880640,7.450580596923828e-09,374.34,-0.00043490035423019433
15.968717801570893,0.010520238231038093,0.028482056846462638,184.75,250.0,0.6499850623309612,284,0.06865234375,87,150.0,0.0012297603386294043,890880,-2.384185791015625e-08,373.35,-0.00044559827547345775
15.968717473745347,0.010468195606790687,0.029516296871129187,186.0,250.0,0.6800162252038717,284,0.0684326171875,88,150.0,0.0009733428409731459,901120,5.587935447692871e-09,366.19,-0.0002973240589199122
15.968717581033706,0.010092148386229382,0.027066600147746107,180.25,250.0,0.6797532584518194,285,0.0636474609375,89,150.0,0.001208767730023297,911360,-2.0116567611694337e-08,370.47,-0.0003123919454083079
15.968717640638351,0.009688917434596078,0.03417033303122251,175.25,177.50000000000023,0.7762344211339951,284,0.1123779296875,90,150.0,0.0035587130394333145,921600,-2.2351741790771484e-09,370.74,1.2580808470374904e-05
15.968717831373215,0.01002757886526524,0.039039280025128784,181.75,175.0,0.9474296022206545,284,0.13203125,91,147.5,0.0022048010135108597,931840,-1.0058283805847169e-08,373.29,-0.00039467214919568504
15.968717950582505,0.009711619055087795,0.042798630573095645,182.5,175.0,1.0891974620521068,284,0.1540283203125,92,150.0,0.0021410820723133384,942080,1.080334186553955e-08,378.54,-0.001242500618172926
15.96871783733368,0.00990064654579328,0.04465079736991041,183.25,177.50000000000023,1.1846225045621395,284,0.1283203125,93,125.0,0.0021036461768858318,952320,-5.960464477539063e-09,371.39,-0.00037257042567944153
15.968717473745347,0.007419511495936604,0.048837540499549914,153.25,175.0,1.3331292793154716,285,0.1704833984375,94,72.50000000000001,0.003068959641541369,962560,-3.7252902984619143e-10,356.79,0.00013404146957327612
15.968717765808105,0.007112805003271205,0.049389984969962705,135.5,175.0,1.4332175880670548,285,0.1797119140625,95,50.0,0.002600431909161216,972800,-7.450580596923828e-09,338.15,-0.00023209349092212506
15.96871750354767,0.0067173273752814565,0.047761834087615335,114.25,175.0,1.3511415846645831,285,0.2046630859375,96,50.0,0.0027175327220788858,983040,9.313225746154785e-09,322.27,-0.0007960375987750012
15.968717741966248,0.006709595464781159,0.04982329738596483,103.5,152.50000000000023,1.4069590851664544,285,0.22890625,97,25.0,0.0030590697987861403,993280,-1.3411045074462891e-08,314.67,-0.0010430195361550432
15.96871612071991,0.00486621807600045,0.04980253242015618,90.25,150.0,1.5416377156972885,285,0.322509765625,98,25.0,0.003733491843195225,1003520,1.0058283805847169e-08,311.15,-0.00109622051641054
15.968717050552367,0.005585181283231577,0.05447013443886386,82.25,150.0,1.5781771644949913,285,0.2629150390625,99,0.0,0.0034821446357227613,1013760,3.3527612686157227e-09,308.78,-0.0010986881876306142
15.968713212013245,0.00291486407256798,0.04311276056769856,62.0,125.0,1.479995995014906,285,0.249365234375,100,0.0,0.003702240093224418,1024000,-7.82310962677002e-09,301.5,-0.0010063124656880973
15.968694096803665,0.0016102944757115268,0.0415479550638053,42.5,100.0,1.477351576089859,285,0.3046875,101,0.0,0.0036679778006600827,1034240,-1.1175870895385742e-08,293.27,-0.0010400223756732885
15.968700581789017,0.0025722438519217407,0.04423761378924089,30.0,50.0,1.4854457274079322,285,0.2982421875,102,0.0,0.004006553624776643,1044480,3.7252902984619143e-10,287.08,-0.0010321938396373298
15.968686860799789,0.0029479811717596505,0.04516583894226759,31.0,50.0,1.5191654153168201,285,0.28525390625,103,0.0,0.003811743748781282,1054720,-1.7508864402770997e-08,287.16,-0.0013469881534547313
15.96865541934967,0.0021813715962461623,0.04922069088818022,37.0,75.0,1.5537581026554108,285,0.296240234375,104,0.0,0.003944945091313911,1064960,4.470348358154297e-09,289.86,-0.0011415185348596425
15.968706196546554,0.0021195691906321203,0.045071361508361454,31.75,50.0,1.4998795330524444,285,0.264306640625,105,0.0,0.0034403618845601615,1075200,-1.4528632164001465e-08,288.8,-0.001026378087408375
15.968708682060242,0.0024712368616974347,0.04500532838080894,32.75,50.0,1.500076710432768,285,0.270947265625,106,0.0,0.0032451874346179467,1085440,7.078051567077636e-09,285.36,-0.0006210897374330671
15.968704289197921,0.002586092524291761,0.04527647398051823,29.5,50.0,1.538094924390316,286,0.288134765625,107,0.0,0.003937072720279389,1095680,9.313225746154785e-09,284.21,-0.0011138888643472456
15.968702125549317,0.0033903086413604733,0.04921945000772331,41.5,75.0,1.582515963166952,286,0.271484375,108,0.0,0.003769635127252968,1105920,1.3783574104309083e-08,289.66,-0.0007159075976232998
15.968713623285293,0.0038976425129717994,0.048439444489456675,46.0,75.0,1.583367657661438,286,0.3104248046875,109,0.0,0.003959399659822793,1116160,-1.1920928955078126e-08,292.8,-0.001024265908927191
15.968717646598815,0.005708539946590463,0.050381809661624866,60.75,102.50000000000021,1.597701584547758,286,0.21875,110,0.0,0.0027379209458786137,1126400,-1.1548399925231934e-08,294.12,-0.0013331038186152
15.968712478876114,0.003493574652656051,0.046379513154124474,58.0,100.0,1.599152959138155,286,0.24736328125,111,0.0,0.00320495658965001,1136640,-2.2351741790771484e-09,295.48,-0.0010860327965929173
15.968710380792619,0.004478128294695694,0.04803074070773566,61.75,100.0,1.6234168842434884,286,0.2744140625,112,0.0,0.0034181450443014683,1146880,4.470348358154297e-09,297.05,-0.0015149729402764932
15.96871521472931,0.0046871691332341925,0.05032705306542159,55.75,100.0,1.6207433193922043,286,0.314453125,113,0.0,0.0036045085566854596,1157120,-8.568167686462402e-09,295.63,-0.0015383219553768868
15.9687165081501,0.006903528541715787,0.053415272237930134,88.5,175.0,1.6848301462829114,286,0.2224365234375,114,0.0,0.00282639870172261,1167360,2.2351741790771484e-09,302.85,-0.0007571972011646722
15.968717163801193,0.005714273106286782,0.05267412961414224,90.5,177.50000000000023,1.6948128201067447,286,0.304345703125,115,0.0,0.003808724358134441,1177600,8.568167686462402e-09,306.78,-0.0011223903398786205
15.968717044591903,0.00732102181650589,0.05753813045510261,99.25,202.50000000000023,1.6485150150954724,286,0.2489990234375,116,0.0,0.0026471281039675888,1187840,-3.7252902984619143e-10,311.71,-0.0013155266271496658
15.968717277050018,0.007110391355445245,0.0528554858142393,85.75,200.0,1.651371604204178,286,0.2548583984375,117,0.0,0.0033262264741381387,1198080,-5.215406417846679e-09,310.1,-0.001119890943300561
15.968716478347778,0.003935582767348933,0.04770595253358159,84.25,200.0,1.6358967907726765,286,0.3158203125,118,0.0,0.0036759742425147126,1208320,5.960464477539063e-09,308.6,-0.0017761597511707806
15.96871463060379,0.006154876109332008,0.05426380029835478,74.25,152.50000000000023,1.6025919429957867,286,0.2552001953125,119,0.0,0.0030965477560584986,1218560,-1.3411045074462891e-08,305.01,-0.0016632216575089842
15.968717795610427,0.007585564799410349,0.054620146320932775,80.25,175.0,1.673023834079504,286,0.2363525390625,120,0.0,0.002537346884082581,1228800,5.587935447692871e-09,313.38,-0.0012482879136769044
15.968717730045318,0.008216375619667815,0.05620925593240387,110.0,202.50000000000023,1.6784047111868858,286,0.2516845703125,121,0.0,0.002554820139471303,1239040,-2.6077032089233397e-09,316.83,-0.0008300578541820869
15.968717682361603,0.011737245653057471,0.05637033287131625,155.75,405.00000000000045,1.583995335549116,286,0.2189208984375,122,25.0,0.0025391788694719255,1249280,-1.4901161193847657e-09,327.09,-0.0013919028373493348
15.96871771812439,0.01308431023317098,0.056648733235038565,188.75,500.0,1.5145366407930851,286,0.1491943359375,123,25.0,0.0018612543395988724,1259520,-1.6391277313232423e-08,326.7,-0.0010567106903181412
15.968717968463897,0.01239178395626368,0.05218413223374009,234.5,552.5000000000002,1.4964632458984852,286,0.1645263671875,124,47.50000000000001,0.002102068431338466,1269760,-2.16066837310791e-08,341.61,-0.0013510174147086218
15.968717634677887,0.014070171041385037,0.05560136757496444,245.25,575.0,1.5223117344081403,286,0.17109375,125,50.0,0.0022302053818123112,1280000,3.7252902984619143e-10,349.68,-0.0011111741179774981
15.96871793270111,0.012530038497061469,0.05880254228360178,249.5,575.0,1.5759889289736748,286,0.1860595703125,126,72.50000000000001,0.0020523248159861397,1290240,7.450580596923828e-09,356.41,-0.0009874506846244912
15.968717789649963,0.009814836167061003,0.05314578020876489,220.0,427.5000000000002,1.594469466805458,286,0.1703125,127,50.0,0.0019099891760617992,1300480,-7.450580596923829e-10,351.47,-0.001154080676860758
15.968718177080154,0.011437605893297587,0.05786116433283297,209.25,425.0,1.5605223581194878,286,0.177880859375,128,50.0,0.002224700810171498,1310720,-7.078051567077636e-09,350.54,-0.0012055655657604802
15.968717974424361,0.011900688752939459,0.05521445240021476,190.25,332.5000000000006,1.5685516603291034,287,0.1954345703125,129,50.0,0.002483634577905036,1320960,8.568167686462402e-09,345.52,-0.000912342040828662
15.968717855215072,0.010204747148054593,0.05593262329086338,182.5,302.5000000000002,1.5359324991703034,287,0.17734375,130,47.50000000000001,0.001996961315177259,1331200,8.940696716308593e-09,341.29,-0.0010551151412073524
15.968717724084854,0.009464097016461892,0.04954157848186664,179.5,302.5000000000002,1.5201429955661296,287,0.18564453125,131,50.0,0.002505320002364897,1341440,-2.2724270820617674e-08,340.08,-0.001337062140009948
15.96871766448021,0.01020505102314928,0.05060309472661734,179.75,325.0,1.5493542939424514,287,0.1683349609375,132,25.0,0.002032233049664001,1351680,5.215406417846679e-09,342.4,-0.0011754138169635553
15.968717777729035,0.009715086596406764,0.05677194108456209,167.5,302.5000000000002,1.5716308228671552,287,0.1788818359375,133,47.50000000000001,0.002072918840951843,1361920,-8.568167686462402e-09,340.96,-0.0008164280756318476
15.968717843294144,0.010195507149910554,0.05575233540283422,182.5,430.0000000000004,1.6006376810371876,287,0.2343994140625,134,47.50000000000001,0.0026255544733658097,1372160,-7.078051567077636e-09,345.46,-0.0016242422789218836
15.968717855215072,0.008723233630371396,0.050723665221157385,171.0,380.00000000000045,1.52075088173151,287,0.19501953125,135,50.0,0.00234786972666825,1382400,-1.6763806343078613e-08,336.56,-0.0014143049869744574
15.968717801570893,0.008126153659759439,0.05455099467535124,167.25,402.5000000000002,1.5380686476826668,287,0.224609375,136,25.0,0.0023863446107952766,1392640,-1.1920928955078126e-08,332.56,-0.001170399043985526
15.968717634677887,0.009229102740937379,0.05681747285710805,142.0,275.0,1.553513330221176,287,0.2071044921875,137,25.0,0.0022112117164624578,1402880,1.1175870895385742e-09,325.95,-0.0009958696588000747
15.968717813491821,0.008695004394394346,0.049451966956438304,148.75,280.00000000000045,1.3634147003293038,287,0.152587890625,138,25.0,0.0018455799867751921,1413120,-2.0116567611694337e-08,328.71,-0.001214793693361571
