explained_variance,episode_length,policy_loss,advantage_norm,grad_norm,policy_entropy,value_loss,epoch_idx,P09:episode_rewards,frames,clip_fraction,PMM:episode_rewards,approx_kl_divergence,fps,P01:episode_rewards
0.133098616451025,347.7692307692308,0.007530945568578318,15.968719172477723,18.616805421442123,1.4543334044516087,0.37690465699415654,1,412.5,10240,0.3135986328125,185.57692307692307,0.010646763933392261,170,25.0
0.19887145534157752,364.13461538461536,-0.001526932878550724,15.968719118833542,3.3138181383814995,1.521360045671463,0.10362354596145451,2,425.0,20480,0.1955810546875,203.3653846153846,0.0030451486391489093,153,25.0
0.2468602005392313,369.5609756097561,-0.0028190828394144773,15.968719255924224,3.1440120974775825,1.6910528607666493,0.13776586377061903,3,472.50000000000017,30720,0.1516357421875,236.28048780487805,0.002355214310819391,161,50.0
0.32773205637931824,367.36,-0.004055383741433616,15.968719166517257,3.6231908378646955,1.74178803563118,0.13897475311532617,4,457.5000000000006,40960,0.1279052734375,242.0,0.002034611197223344,167,50.0
0.5471054844558239,359.77,-0.004363039137388114,15.968719238042832,3.3223084860500434,1.734276459366083,0.14976723357103766,5,480.00000000000045,51200,0.1218505859375,250.5,0.0020715493335504275,169,75.0
0.6085971318185329,356.95,-0.005631849317069282,15.968719309568405,3.5627537454086835,1.7135035760700703,0.15198055184446274,6,525.0,61440,0.1217529296875,264.0,0.002092801121580443,173,100.0
0.7208721365779638,357.86,-0.005631896225531818,15.968719309568405,3.712999557253741,1.723704081773758,0.15237936433404684,7,480.00000000000045,71680,0.146923828125,265.25,0.002274854535494656,174,125.0
0.6286226846277714,366.33,-0.00519156277005095,15.968719273805618,2.970218264879123,1.7241656541824342,0.13958265394903718,8,525.0,81920,0.1333984375,281.25,0.002078284536787873,178,150.0
0.7753284104168415,366.27,-0.0054110807468532585,15.968719327449799,2.9623115606857704,1.7256637558341026,0.14803713969886304,9,525.0,92160,0.132177734375,276.25,0.002174717207072136,178,150.0
0.7921996142715215,371.04,-0.0059281218684191115,15.968719315528869,3.110723205752108,1.7281135641038419,0.1352242619264871,10,550.0,102400,0.1423583984375,290.5,0.0021922695664673654,180,150.0
0.7999561339616775,367.82,-0.007190646123490296,15.968719291687012,2.431044584609092,1.723356156796217,0.12683197045698763,11,550.0,112640,0.1341552734375,291.25,0.0021290356451575793,181,150.0
0.7991776499897242,381.81,-0.006985500693554058,15.968719118833542,2.524386373586542,1.7235000267624856,0.12224894743412733,12,575.0,122880,0.1630126953125,324.75,0.002573037173874898,183,175.0
0.8184118200093508,384.76,-0.007612230969971279,15.968719238042832,2.50996277473012,1.7188451342284679,0.12183241504244506,13,575.0,133120,0.1602783203125,340.25,0.002469822001433229,184,175.0
0.836847922205925,386.69,-0.006947938413213705,15.968719285726547,2.095531662934262,1.6960518836975098,0.10571461978834122,14,600.0,143360,0.1219970703125,358.0,0.0020366015072685027,185,197.5
0.8492609459906817,399.34,-0.007959743038372834,15.96871919631958,2.032734868130762,1.7180064484477042,0.10580954139586538,15,625.0,153600,0.161376953125,370.25,0.0024681315060891564,185,175.0
0.8150053657591343,406.54,-0.007777147932574735,15.968719202280045,1.9205679102936137,1.7268933281302452,0.11229686273727565,16,650.0,163840,0.149755859375,386.0,0.0022951549357006196,186,197.5
0.8243953574448823,414.67,-0.00828607529765577,15.968719124794006,2.168941071706126,1.7227904237806797,0.11890082233585417,17,652.5000000000002,174080,0.135546875,398.75,0.0021635502200754685,187,197.5
0.7873315338045359,418.01,-0.007330998105317121,15.968719238042832,2.4095127038560444,1.7283395171165465,0.12666470103431493,18,677.5000000000002,184320,0.1271240234375,397.75,0.002030326867111661,186,222.5
0.7900524012744427,413.29,-0.00802064832096221,15.96871938109398,2.293606718428412,1.7367662400007249,0.1339291071984917,19,677.5000000000002,194560,0.1292236328125,384.25,0.0020793440711261617,187,175.0
0.7963524673134088,404.69,-0.008206705615157262,15.968719244003296,1.922667743072104,1.7313242375850677,0.1339985123835504,20,627.5000000000002,204800,0.1425048828125,376.0,0.002135022652817289,188,175.0
0.7815216466784477,395.27,-0.008013470852165482,15.968719279766082,2.021362339218653,1.7235786765813828,0.12549423563759773,21,627.5000000000002,215040,0.132080078125,364.25,0.00212920550364998,188,150.0
0.8510506171733141,399.25,-0.007987098967714702,15.968719214200974,2.0105606129846527,1.7203229151666164,0.1160991344600916,22,625.0,225280,0.140576171875,378.5,0.002177015387360657,189,197.5
0.8705956138670444,397.06,-0.008119756672385847,15.968719184398651,2.196449302535217,1.7102173149585724,0.13067226824350656,23,650.0,235520,0.1513916015625,400.0,0.002337810005520041,189,200.0
0.8383156210184097,405.33,-0.007792883760339464,15.968719357252121,2.215838304604297,1.7223366789519787,0.14629414919763803,24,650.0,245760,0.130908203125,408.5,0.0021842901878929622,189,200.0
0.7955731023102999,408.35,-0.009386191759404028,15.968719124794006,1.8116394436202259,1.7301174402236938,0.12914087404496968,25,650.0,256000,0.1462890625,408.75,0.002350188532205067,189,200.0
0.8112519204616546,416.27,-0.009160588211670984,15.968719184398651,1.8361166590807483,1.7359629236161709,0.14212187302764506,26,650.0,266240,0.1433837890625,431.5,0.002332317766036185,189,197.5
0.8383918244391679,421.7,-0.008462429064820753,15.96871920824051,1.8614100164163787,1.7379241682589055,0.12190174746792763,27,652.5000000000002,276480,0.1264404296875,431.25,0.0020221768406488865,190,175.0
0.8681805569678545,422.06,-0.008993770634333487,15.96871942281723,2.0670558834235337,1.7240605272352696,0.13276548353023826,28,675.0,286720,0.1283447265625,438.75,0.00203829676704603,190,200.0
0.8901599068194628,429.2,-0.009489127960114275,15.96871924996376,1.917252661692562,1.7185304515063762,0.105199851305224,29,700.0,296960,0.154833984375,443.0,0.002434019260863671,190,200.0
0.8825360212475062,429.02,-0.011526381471048808,15.968719118833542,1.7153425103186035,1.7098666705191135,0.10923765765037388,30,652.5000000000002,307200,0.1687744140625,431.5,0.002706047451420416,190,225.0
0.8638209011405706,430.96,-0.010016656184598105,15.968719333410263,1.7175452570920122,1.7198215328156947,0.10954177493695169,31,675.0,317440,0.1565185546875,441.5,0.002567031558737972,190,225.0
0.8784784823656082,438.33,-0.010124941189860692,15.968719214200974,1.9916931278923122,1.7178039394319058,0.1221084960969165,32,677.5000000000002,327680,0.1626220703125,458.25,0.0025246554694379995,191,222.5
0.8755524974316359,435.25,-0.010455599825218088,15.968719267845154,2.215747902689494,1.7125721007585526,0.15405644662678242,33,675.0,337920,0.1505615234375,464.5,0.002430810696182899,191,222.5
0.8472526270896197,439.25,-0.011462272432254395,15.968719238042832,1.8182333145782388,1.7198633626103401,0.12646611947566272,34,677.5000000000002,348160,0.1652587890625,473.5,0.002588776834318503,191,225.0
0.8375271528959274,444.37,-0.010480173201358411,15.968719387054444,1.942095997125508,1.7066298715770245,0.13646500147879123,35,700.0,358400,0.164794921875,475.25,0.0027258225850349703,191,222.5
0.8357039339840412,442.22,-0.010073643474970594,15.968719184398651,2.042244348916124,1.7021982818841934,0.1562283630017191,36,700.0,368640,0.150537109375,467.0,0.0024347956765953986,191,222.5
0.8461692970246076,443.19,-0.010912189904411207,15.968719279766082,2.191742299186598,1.6899404369294644,0.16807885118760169,37,702.5000000000002,378880,0.146728515625,458.0,0.0024366940644544137,191,200.0
0.8144564673304557,444.09,-0.011906478470336879,15.968719327449799,1.85360582513349,1.6871668994426727,0.16904528078157455,38,725.0,389120,0.1677001953125,460.75,0.00280740847358666,192,200.0
0.8568804021924734,448.99,-0.012141498710843735,15.968719398975372,1.8393054875073875,1.6803582474589347,0.1283104019239545,39,727.5000000000002,399360,0.1808349609375,467.5,0.0028279667731797736,192,200.0
0.8829715568572283,453.63,-0.011955143848172155,15.968719375133514,1.6711018668406994,1.6949811041355134,0.1148302044486627,40,725.0,409600,0.1578369140625,482.25,0.002668609591183107,192,225.0
0.8606997914612293,453.93,-0.011767179119487992,15.968719244003296,1.999835435518478,1.6965329632163049,0.13511841986328363,41,725.0,419840,0.1556640625,487.75,0.002490813337590559,192,225.0
0.8324396464973688,456.12,-0.011036630566377426,15.968719166517257,2.149794355936347,1.6860846988856792,0.17780782382469623,42,725.0,430080,0.1499267578125,497.25,0.0024639118670851676,192,275.0
0.8190144661813974,454.9,-0.011060658485803287,15.968719154596329,1.9147947029474417,1.698861576616764,0.17163252483587713,43,727.5000000000002,440320,0.1627197265625,499.5,0.0025614270878808105,193,250.0
0.8296931646764278,446.57,-0.011179532530513825,15.968719357252121,2.1185114061638144,1.6812697045505047,0.19762851307168602,44,750.0,450560,0.175244140625,512.25,0.0028570572708535137,193,250.0
0.9107213627547026,444.05,-0.011558826676628086,15.968719404935836,1.9099278829537234,1.6799926809966563,0.10658012335188687,45,750.0,460800,0.1809326171875,493.0,0.002943610827970041,193,250.0
0.8977105107158423,449.22,-0.011626587370119523,15.968719220161438,1.8948331210921736,1.6772024385631084,0.12050893416162581,46,750.0,471040,0.1461669921875,512.0,0.002383774108603029,193,250.0
0.9324917402118444,451.72,-0.013375410570006352,15.968719285726547,1.733315981502295,1.682417944818735,0.08739363816566766,47,752.5000000000002,481280,0.1788818359375,542.75,0.002915882383195235,193,275.0
0.8978744745254517,456.41,-0.010985325902947807,15.968719094991684,2.149368459464303,1.6651739813387394,0.16488835928030313,48,775.0,491520,0.156005859375,540.0,0.00246584918274985,193,272.5
0.8879798486828804,460.85,-0.011031793111760635,15.968719279766082,2.21606267310626,1.6829606235027312,0.16495580421760678,49,775.0,501760,0.1631591796875,559.25,0.002550592681268727,193,322.5
0.9295909989625215,464.27,-0.012438070139614866,15.968719351291657,1.7353857810120594,1.6953816831111908,0.12107982749585063,50,775.0,512000,0.167724609375,582.75,0.0025773034622264823,193,300.0
0.9085338935256004,464.11,-0.011672226245354977,15.968719232082368,1.9427050360584506,1.69049566462636,0.13751727561466395,51,775.0,522240,0.13466796875,575.5,0.002131385906511992,193,300.0
0.9169489774852991,457.82,-0.012232855818001553,15.968719094991684,1.7165883584015753,1.690973249077797,0.1309503669384867,52,750.0,532480,0.1218994140625,556.5,0.002109033403258141,193,300.0
0.911711721867323,459.66,-0.0112013735139044,15.968719404935836,2.1054973600542093,1.6918179154396058,0.12379263690672815,53,752.5000000000002,542720,0.1376708984375,536.5,0.0022985384346842384,193,275.0
0.8879333335906268,456.91,-0.01202013255606289,15.968719285726547,1.891590275187821,1.6954958632588386,0.16293998116161673,54,775.0,552960,0.148876953125,522.5,0.002429823570605888,193,275.0
0.9129660375416279,455.89,-0.012187407759483904,15.968719238042832,1.6623317938651527,1.6718535728752613,0.12288650567643344,55,775.0,563200,0.151904296875,523.0,0.0025378261801055286,193,275.0
0.9065834783017636,456.64,-0.01203897223003878,15.968719202280045,1.7079101757542428,1.6746713668107986,0.12193295266479254,56,775.0,573440,0.1485107421875,534.0,0.002355541411680282,193,275.0
