P01:episode_rewards,PMM:episode_rewards,avg_q_retraced,policy_gradient_bias_correction,grad_norm,policy_loss,q_loss,rollout_prob_std,P09:episode_rewards,policy_entropy,policy_gradient_loss,model_prob_std,epoch_idx,frames,advantage_norm,explained_variance,fps,avg_q_selected,episode_length
0.0,0.0,4.551908941479984e-05,-5.22821356549948e-09,0.00017665919151433764,-9.185641446900975e-07,2.7471100227198046e-07,0.004533156159099591,0.0,2.197216462086117,-9.133359383313437e-07,0.00041161944693023414,19,136800,0.0037365457530040415,-27.385292531188835,390,4.61783587080431e-05,3324.277777777778
0.0,0.0,0.00010075061591259756,-2.8206687341522075e-08,0.00014179657826234805,-1.196796350829493e-06,2.3695138142350236e-07,0.004428837202612104,0.0,2.1972175113770067,-1.1685896614664956e-06,0.0003822894220350285,20,144000,0.0032486209102873024,-19.831397168150655,385,0.00010034611942422418,3324.277777777778
0.0,0.0,0.00010477884280373387,1.47569544595619e-07,0.00010290129823877536,-1.719848217578353e-06,1.5307703264623166e-07,0.0038079202146068312,0.0,2.197220021098379,-1.8674177639300278e-06,0.0003100210723490693,21,151200,0.002774390583490651,-103.35938386212582,381,0.00010832777817735665,3324.277777777778
0.0,0.0,7.398175227686977e-05,5.539537084924687e-08,9.062637499729336e-05,-1.4996018928224695e-06,1.286148412860437e-07,0.00392112702674685,0.0,2.1972207477529673,-1.5549972584208199e-06,0.0002842571985874306,22,158400,0.002529046369577173,-80.68733977647913,377,7.673656958478657e-05,3324.277777777778
0.0,0.0,5.8502842755279696e-05,2.6793870538150647e-08,5.9484313427900185e-05,-2.2633858483185718e-06,6.435600328504242e-08,0.003469438279312632,0.0,2.1972227136199436,-2.290179716925851e-06,0.00019138381207446244,23,165600,0.0016964667618441802,-1539.8548770536884,375,5.8315114767740145e-05,3324.375
0.0,0.0,5.51452140784715e-05,7.643865139862606e-08,5.080484930593441e-05,-1.949307315979997e-06,4.507287399063697e-08,0.004419163072882565,0.0,2.197223550970592,-2.0257459680891657e-06,0.00015073080744283318,24,172800,0.0013574361423090004,-840.5849075588159,374,5.695431107447182e-05,3324.375
0.0,0.0,5.214710222895114e-05,5.190075984589586e-08,5.0561921423431396e-05,-6.493349058790521e-07,4.099061956802477e-08,0.0029885865364783766,0.0,2.1972236066394384,-7.012356660012702e-07,0.0001563071508873315,25,180000,0.0014853276431703642,-1221.2460708705396,371,5.10671208435125e-05,3324.375
0.0,0.0,5.9389815316882005e-05,4.1343265234022256e-08,5.776610964502756e-05,-1.0788625653333043e-06,5.733653545709002e-08,0.0030714344412571958,0.0,2.1972227186343023,-1.1202058270698774e-06,0.00020546110722180957,26,187200,0.0019214253811576292,-149.0664789548469,369,6.129861162677e-05,3324.375
0.0,0.0,5.300345452649697e-05,1.8714786211460935e-08,3.7919730900639295e-05,-1.334911437307927e-06,3.1819328902364654e-08,0.002961257876982234,0.0,2.1972239316298223,-1.3536262222061997e-06,0.0001345958596563818,27,194400,0.0012231979132427651,-1334.6921684417332,366,5.165170614817865e-05,3324.375
0.0,0.0,6.166785874267502e-05,2.1546482897131606e-08,5.111347909552322e-05,-1.52037761485958e-06,5.1417304059544405e-08,0.0033560521588748044,0.0,2.1972231086315928,-1.541924099231088e-06,0.00018390834187450176,28,201600,0.001749417108823761,-488.4436843030983,364,6.095697590876611e-05,3324.516666666667
0.0,0.0,5.7948191683165354e-05,5.689604123710573e-09,3.843783661954899e-05,-1.6943995008707362e-06,3.098615724528305e-08,0.002662752214896464,0.0,2.1972238765570222,-1.7000891025144555e-06,0.00013074876675790183,29,208800,0.0011832818381767851,-1499.4581860177607,363,5.854092184510409e-05,3324.516666666667
0.0,0.0,5.647778795719205e-05,1.006112898033339e-08,3.480963818615744e-05,-7.333539245145912e-07,2.6014359262649967e-08,0.004150720020947884,0.0,2.1972240618959304,-7.434150541230442e-07,0.00012456760795881593,30,216000,0.0012205477357992499,-231.25762989762285,361,5.488346431811517e-05,3324.516666666667
0.0,0.0,6.334504383991611e-05,2.0878121611979053e-09,3.23821345618774e-05,-1.681944811577061e-06,2.5094957232615682e-08,0.0024545448310390574,0.0,2.1972241069873175,-1.6840326213897846e-06,0.00011979276027120018,31,223200,0.0011466977116786812,-1146.3888684301908,360,6.485285995444833e-05,3324.516666666667
0.0,0.0,6.0299105416609476e-05,2.6034404697669734e-09,3.543072806271637e-05,-1.5818407130331694e-06,2.9242529927520534e-08,0.0035834468913498356,0.0,2.1972239272052017,-1.5844441575421744e-06,0.0001331305422215659,32,230400,0.001270905271121351,-1089.7729271339456,360,6.0989940456907285e-05,3324.516666666667
0.0,0.0,6.04858426478521e-05,-5.751610431840925e-09,3.73394960848089e-05,-1.3204414953736971e-06,3.000448316727022e-08,0.0018264403242159142,0.0,2.197223808424814,-1.3146898888655252e-06,0.00014067203821880304,33,237600,0.0013509109119083393,-666.8860484169968,359,6.351391413946181e-05,3324.516666666667
0.0,0.0,5.6723792942657904e-05,4.114220806014954e-09,3.033620934259097e-05,-1.3182037387864707e-06,2.2509505425716743e-08,0.002507383010144391,0.0,2.1972242238439583,-1.32231796185438e-06,0.00011509656550072787,34,244800,0.001122289620540036,-1144.1945631837593,358,5.9349025684251117e-05,3324.5138888888887
0.0,0.0,5.212144394243155e-05,-4.738041682332125e-09,2.599128747136514e-05,-1.3800443303927584e-06,1.6587319455955292e-08,0.0025595316949964483,0.0,2.197224513702291,-1.3753062892499124e-06,9.486200168021418e-05,35,252000,0.0008720413289632987,-850.1953209323416,357,5.2448303580509774e-05,3324.5138888888887
0.0,0.0,5.510529810510375e-05,1.3508879857418663e-09,2.4081070806058992e-05,-1.5014930444718123e-06,1.4829450985522984e-08,0.0028207965145583135,0.0,2.197224564694223,-1.5028439313391546e-06,9.268853409227233e-05,36,259200,0.0008924874703540722,-1099.9406026764586,356,5.502452032066719e-05,3324.5138888888887
0.0,0.0,6.065267286488062e-05,1.136563069981373e-08,2.9765294416379413e-05,-1.7038278215370154e-06,1.8765832795318787e-08,0.002740706944619887,0.0,2.1972242599619647,-1.7151934514233616e-06,0.00011518857471053237,37,266400,0.0011499144643523813,-249.3585417708102,355,6.086822852198481e-05,3324.5138888888887
0.0,0.0,6.059313208704115e-05,5.9322145771189455e-09,2.340005534862928e-05,-1.5642509864722063e-06,1.4241067019620102e-08,0.0028236128034278213,0.0,2.197224577917624,-1.570183200212687e-06,9.258594650550404e-05,38,273600,0.0009060441073963962,-1084.0363139917515,353,6.132076326350947e-05,3324.5138888888887
0.0,0.0,6.396971574917736e-05,1.7356659525497826e-09,2.689734240570306e-05,-1.4477431022774128e-06,1.910439298905565e-08,0.0022678634189286463,0.0,2.197224350713548,-1.4494787687118345e-06,0.00010845414786499098,39,280800,0.0010741881430439322,-349.99070835196784,352,6.457115336760336e-05,3324.595238095238
0.0,0.0,6.126719024472378e-05,9.986895735718149e-09,1.8121512256722173e-05,-1.4271912053748903e-06,9.28891228095135e-09,0.0028964367032303334,0.0,2.1972248412219306,-1.437178102030296e-06,6.974464002921733e-05,40,288000,0.0007041259805723039,-1951.8400343455683,351,6.1830006566606e-05,3324.595238095238
0.0,0.0,6.242164090364231e-05,7.447445087717055e-09,2.365332512020621e-05,-1.5387419441132933e-06,1.4705667720571402e-08,0.0023827786535668694,0.0,2.1972246505343724,-1.5461893900206722e-06,8.654901934563432e-05,41,295200,0.0008484376378569395,-138.70660610925586,351,6.254813978716451e-05,3324.595238095238
0.0,0.0,6.617265261088962e-05,8.964581067540915e-09,2.065155419543354e-05,-1.54987051818521e-06,1.1550706997563463e-08,0.0034680527287089063,0.0,2.1972246892174714,-1.558835096406405e-06,8.236407167477789e-05,42,302400,0.0008081860513529877,-1439.3567048117582,350,6.650026030410786e-05,3324.595238095238
0.0,0.0,7.050251858712325e-05,5.174772187380676e-09,2.4332535377736257e-05,-1.8310044932838592e-06,1.5345283300260362e-08,0.002311711441245585,0.0,2.1972244779776355,-1.8361792661732302e-06,9.936833980876424e-05,43,309600,0.0009903900541331475,-567.9415080672128,349,7.165714087691385e-05,3324.595238095238
0.0,0.0,7.596788121263094e-05,8.876058762456795e-09,2.5422163519337243e-05,-1.6592157702090293e-06,1.7779932426291942e-08,0.0028517734215681473,0.0,2.1972244303188626,-1.6680918295293734e-06,0.0001008152754981698,44,316800,0.0009705218267582596,-775.0697269203171,350,7.575240068873095e-05,3324.595238095238
0.0,0.0,7.432317724802516e-05,4.560036778630713e-09,2.4378304781905666e-05,-1.755511832754643e-06,1.5357353944678584e-08,0.0024328912365230537,0.0,2.1972244441288487,-1.7600718667011359e-06,9.354249317338236e-05,45,324000,0.0008962706054150403,-1185.5900079714588,349,7.38920660630534e-05,3324.46875
0.0,0.0,7.136439777722536e-05,1.9637287626623913e-09,2.0483373187371542e-05,-1.6651051314469639e-06,1.1910747976158677e-08,0.002377596933069001,0.0,2.197224775577979,-1.6670688581253268e-06,7.936205313936268e-05,46,331200,0.0007677921310996992,-923.4603875625796,348,7.235826012470289e-05,3324.46875
0.0,0.0,7.060085129711616e-05,6.946731780491962e-09,1.789250278091654e-05,-1.5359984794972821e-06,8.517700125147552e-09,0.002225984439619807,0.0,2.1972249306991385,-1.5429452107878404e-06,6.458986447476243e-05,47,338400,0.0007196692312526762,-1158.1382502424813,347,7.084736062173046e-05,3324.46875
0.0,0.0,7.30554293714083e-05,1.2525095920388479e-08,2.3002840322321016e-05,-1.8575000065818115e-06,1.3136355456219888e-08,0.002393207619642587,0.0,2.1972245940707977,-1.870025103387735e-06,8.887899961847789e-05,48,345600,0.0009366698116892866,-705.4296866058737,347,7.370224577878992e-05,3324.46875
0.0,0.0,7.004552736077885e-05,3.464180215770638e-09,1.6526852484961007e-05,-1.3683877343617996e-06,7.975430449601892e-09,0.001978506334995754,0.0,2.1972249150276184,-1.3718519134999137e-06,6.633785663641797e-05,49,352800,0.0006822266580906501,-1425.2827425546368,347,7.130195655032781e-05,3324.46875
0.0,0.0,6.798693703954254e-05,3.417702000420143e-09,2.6849542441585803e-05,-1.3476300206052528e-06,1.9014515865765937e-08,0.0016259446822803308,0.0,2.197224367194705,-1.351047722479848e-06,0.00010579041934475013,50,360000,0.0010515318930733714,-249.29534352735234,347,6.861599758411576e-05,3324.7
0.0,0.0,6.703696589938387e-05,5.227970933995232e-09,1.5402645370210048e-05,-1.7259565489542063e-06,7.249181198665156e-09,0.0023066863699220596,0.0,2.197224934511084,-1.7311845208767157e-06,6.303170308020374e-05,51,367200,0.0006442631172916465,-1766.2788759986875,346,6.919719798696903e-05,3324.7
0.0,0.0,6.488687148024809e-05,1.943799855202195e-09,2.0041197388769484e-05,-1.552913062776365e-06,1.046524972024488e-08,0.001507809660427534,0.0,2.197224770557313,-1.5548568630040207e-06,7.257063917251566e-05,52,374400,0.0007268969577796543,-144.2423235732317,346,6.605654930974688e-05,3324.7
0.0,0.0,6.460346957076114e-05,2.9058087230478074e-09,1.7191206478841117e-05,-1.4318420107230656e-06,8.124516138602229e-09,0.0019658550046922157,0.0,2.1972249012270932,-1.434747817996832e-06,6.726570413524503e-05,53,381600,0.000683929224844356,-1439.4200873632217,346,6.585856203403313e-05,3324.7
0.0,0.0,6.196776298609273e-05,8.762307634319154e-10,1.6640074010561097e-05,-1.5798664199435157e-06,8.610274646546934e-09,0.0014885905789748133,0.0,2.1972248496990354,-1.5807426498765713e-06,7.347854820440016e-05,54,388800,0.0007273872751323915,-623.2826760553936,346,6.313952574572116e-05,3324.7
0.0,0.0,5.9485255731189646e-05,1.6893362086989327e-09,1.830783313645263e-05,-1.4607412512064298e-06,9.146546945070491e-09,0.0013523921822072632,0.0,2.197224788631081,-1.4624305872138081e-06,7.601430235153895e-05,55,396000,0.0007695936623148286,-821.5342288407509,346,6.006273661937268e-05,3324.7
0.0,0.0,5.848520722639194e-05,1.1365418038798857e-09,1.831772486867725e-05,-1.4580590132057171e-06,1.1296153208314457e-08,0.0019401593969716753,0.0,2.197224619303431,-1.4591955556654393e-06,7.5664919954373e-05,56,403200,0.000764417436938948,-1086.7364351208248,345,6.126830174868928e-05,3324.74
0.0,0.0,5.510664089592985e-05,1.5599034352051365e-09,1.336053060232113e-05,-1.3963338552009556e-06,5.999899733401444e-09,0.002468600017640244,0.0,2.1972250006722396,-1.3978937566442912e-06,5.408727322518525e-05,57,410400,0.0005390135417487197,-1140.8424227561522,345,5.5494186018708576e-05,3324.74
0.0,0.0,5.456998834098933e-05,1.3899662843401027e-10,1.5778282877866825e-05,-1.4133886342682322e-06,6.4011591974414865e-09,0.0016545927023889635,0.0,2.197224970292793,-1.4135276309239225e-06,5.592651086559757e-05,58,417600,0.0006423311496981779,-762.7585884576753,345,5.516418921524265e-05,3324.74
0.0,0.0,5.404721680725407e-05,1.482805286581426e-09,1.6879978176919034e-05,-1.3909786637933797e-06,9.146828763911294e-09,0.0019432270911091656,0.0,2.1972247963069074,-1.3924614684280138e-06,7.438328668100062e-05,59,424800,0.000726143461216196,-824.0602139657133,344,5.546332613773616e-05,3324.74
0.0,0.0,5.1281316051707055e-05,-5.679291703586387e-10,1.373866209200629e-05,-1.3314680375324289e-06,6.576919012333053e-09,0.0011830301759804872,0.0,2.197224978057165,-1.3309001083028583e-06,5.85660246882296e-05,60,432000,0.0005844029789505555,-1301.7907461550628,344,5.330632419004576e-05,3324.74
0.0,0.0,4.912228924223638e-05,3.056485918683115e-09,2.1762871171272327e-05,-1.284475632417634e-06,1.2870220436403861e-08,0.002298160662778585,0.0,2.197224657973915,-1.2875321184922418e-06,8.907927575616774e-05,61,439200,0.0009267754681622422,-363.5745275672277,344,5.003493273737646e-05,3324.79
0.0,0.0,4.888156485913708e-05,-2.7349990321883727e-09,1.369510680765009e-05,-1.0145480695606627e-06,5.845753589101432e-09,0.001553393100808744,0.0,2.197225020934665,-1.011813071041644e-06,5.287226042124559e-05,62,446400,0.000539509775798836,-2020.3975973264567,344,4.932912642404502e-05,3324.79
0.0,0.0,4.7711900787790826e-05,4.017456550147674e-09,1.3221736711871516e-05,-1.1572231006530741e-06,5.41788638025624e-09,0.0011300791450406889,0.0,2.197225049980103,-1.1612405579137646e-06,5.1598827570300966e-05,63,453600,0.0005240269421212226,-315.8934419171141,344,4.799552436019266e-05,3324.79
0.0,0.0,4.6829909222846516e-05,1.24822765457111e-09,1.6057694588383702e-05,-1.073799680899777e-06,6.933152885097983e-09,0.0011708098756425067,0.0,2.1972249333158373,-1.075047907524061e-06,6.028833704915216e-05,64,460800,0.0006856139818199024,-1492.3088461371071,344,4.675688640071757e-05,3324.79
0.0,0.0,4.8154751000515593e-05,3.0066673364782468e-09,1.5122022696053665e-05,-1.1882300128493171e-06,7.0593824864887236e-09,0.0019728369832470107,0.0,2.197224908767554,-1.1912366787124765e-06,6.617081392079621e-05,65,468000,0.0006601573038355723,-449.79075255941774,344,4.968172898068145e-05,3324.79
0.0,0.0,4.746780576155404e-05,4.607437037610192e-09,1.5003322772724577e-05,-1.3735753117650685e-06,7.482566947889015e-09,0.0014615050248885525,0.0,2.197224890693786,-1.378182747609982e-06,6.431601321158571e-05,66,475200,0.0006574682450440783,-1162.6835491726795,344,4.8980275038004384e-05,3324.79
0.0,0.0,4.809232983428013e-05,-1.4090082582166966e-09,1.765233839893865e-05,-1.3078238093583056e-06,1.1505711918922982e-08,0.0019172373950488732,0.0,2.197224740357626,-1.3064148010895622e-06,7.440655376261818e-05,67,482400,0.0007607256075349267,-1110.6397994043966,344,4.834273124355672e-05,3324.74
0.0,0.0,5.0019153937423006e-05,-5.912272921678536e-10,1.2075425123190884e-05,-1.3111635215869188e-06,4.901816449486089e-09,0.001426968394482105,0.0,2.1972251123095314,-1.310572292826437e-06,4.80846025373878e-05,68,489600,0.0005044141246851665,-1452.7420674205016,344,5.061925604220757e-05,3324.74
0.0,0.0,4.9441558453196274e-05,1.1023036333918306e-09,1.4830699458263436e-05,-1.1809907854705422e-06,6.099211050173594e-09,0.0011688160534575134,0.0,2.1972249708667633,-1.1820930883542455e-06,5.4797066198552896e-05,69,496800,0.0006318014831592055,-518.9618467434169,343,4.971643992424409e-05,3324.74
0.0,0.0,5.031855135293592e-05,-2.016066543338487e-10,1.3645231358157356e-05,-9.509773370079225e-07,6.115575939758025e-09,0.000983395865088006,0.0,2.1972249796371615,-9.507757302884556e-07,6.006917120819325e-05,70,504000,0.0006151529685739082,-781.8290976146383,343,5.038748182039218e-05,3324.74
0.0,0.0,5.324888974437801e-05,4.3849460556404866e-10,1.2816318937815603e-05,-1.4218655670730348e-06,5.358648071420167e-09,0.001645047789999968,0.0,2.197225008351462,-1.422304061311485e-06,5.563158405637659e-05,71,511200,0.000574820471046471,-1259.5456692795622,343,5.406885595596302e-05,3324.74
0.0,0.0,5.2742539519530266e-05,-6.38900241354021e-10,1.595765229513096e-05,-1.3203068310291189e-06,8.24182115376452e-09,0.0014000320562318226,0.0,2.1972248025167556,-1.319667929317336e-06,7.076984654668915e-05,72,518400,0.0007117985957781442,-186.62452085870126,343,5.1758654140535834e-05,3324.8
0.0,0.0,5.615372701411028e-05,7.223912966931979e-11,9.962040845570211e-06,-1.1949791850869812e-06,3.673972371072782e-09,0.0012963073677447275,0.0,2.197225083781298,-1.1950514243804232e-06,4.393676708787398e-05,73,525600,0.0004407195933181332,-2007.0386057548676,342,5.664428778511627e-05,3324.8
0.0,0.0,5.5418301732619274e-05,3.303228312865735e-10,1.064938276577165e-05,-1.3346255794125472e-06,3.832215226079722e-09,0.0010552923348241773,0.0,2.1972250987171495,-1.33495590307609e-06,4.44370110938564e-05,74,532800,0.0004484816359379731,-628.8357231901138,342,5.614017900558201e-05,3324.8
0.0,0.0,5.3574552890504585e-05,4.704237710484449e-09,1.3421277230226742e-05,-1.1831899587088452e-06,5.010088889130115e-09,0.0011150958465677024,0.0,2.197225079697276,-1.1878941987878052e-06,5.0009185194563605e-05,75,540000,0.0005810249395440166,-1214.3752885695365,342,5.46405460893544e-05,3324.8
0.0,0.0,5.339287656723596e-05,-2.435671673515968e-09,1.2840172240844333e-05,-1.1763955080428026e-06,4.8850057843218674e-09,0.0017129960272633906,0.0,2.197225062017718,-1.1739598362409416e-06,5.418388003907735e-05,76,547200,0.0005834766453733845,-382.38192211685043,342,5.353141668310083e-05,3324.8
0.0,0.0,5.5632120439060606e-05,2.12841362115215e-09,1.1256228948221637e-05,-1.2911642811487622e-06,4.1835637896915416e-09,0.0012691481641271,0.0,2.1972250392449597,-1.2932926941343737e-06,4.849193622332314e-05,77,554400,0.0005089192732752265,-1039.0789215927277,341,5.547371806911812e-05,3324.8
0.0,0.0,5.5834101030274134e-05,4.231484607153391e-11,1.3281151731223476e-05,-1.1818831287663754e-06,6.4468517904550054e-09,0.0013007741356895462,0.0,2.1972248398595386,-1.1819254437179182e-06,5.788979549714036e-05,78,561600,0.0006022276615534813,-810.6002589489229,341,5.5611645549977474e-05,3324.75
0.0,0.0,5.433420871177365e-05,2.3490597121799077e-12,1.1008830597165322e-05,-1.2583858695454826e-06,4.083535341858928e-09,0.001661808935616582,0.0,2.197225109669897,-1.2583882180629124e-06,4.5899411404075326e-05,79,568800,0.00047861940181299304,-1327.405343786544,341,5.508020015123105e-05,3324.75
0.0,0.0,5.2897071741065866e-05,-1.2728234339525508e-11,1.1064084620764598e-05,-1.2257136298384042e-06,4.186100913160141e-09,0.0010629382083234377,0.0,2.1972251163967074,-1.2257009012435065e-06,4.405548726302705e-05,80,576000,0.00048622925873453984,-698.0901389718244,341,5.3011302811755154e-05,3324.75
0.0,0.0,5.1064172759950494e-05,1.3331921528887323e-09,1.0690861127869433e-05,-1.3312006087508756e-06,3.739274431819895e-09,0.0015192020714171156,0.0,2.1972251246530536,-1.3325338004123057e-06,4.561672490170423e-05,81,583200,0.0005014767679767108,-940.4527580135618,340,5.186529898459432e-05,3324.75
0.0,0.0,5.044906652141502e-05,-1.597038254727876e-10,1.07860114824148e-05,-1.2503038803065506e-06,4.093944696312328e-09,0.0012993010112185247,0.0,2.1972251058949364,-1.2501441774580739e-06,4.7542008913993905e-05,82,590400,0.0005079844167690204,-1219.0034363080963,340,5.124998015961233e-05,3324.75
0.0,0.0,4.901345957502103e-05,-2.6236905240987576e-11,1.3143803185170897e-05,-1.2748749148409302e-06,5.180019937337279e-09,0.0009214135093017566,0.0,2.197225001246784,-1.2748486778135647e-06,5.726062555865654e-05,83,597600,0.0006108459704374792,-214.82082131231672,340,4.9022896463016293e-05,3324.75
0.0,0.0,5.184861995393663e-05,-4.360861005636707e-11,8.891682247923268e-06,-1.3240223829401297e-06,2.955410073292925e-09,0.001218666481559815,0.0,2.1972251753580005,-1.3239787741850043e-06,3.585529027682854e-05,84,604800,0.00037321753379057464,-2100.2160823338754,340,5.1462052766250316e-05,3324.74
0.0,0.0,5.145879154961751e-05,0.0,8.92910926934853e-06,-1.0728366775243452e-06,3.5352422497720602e-09,0.0005903173682838227,0.0,2.197225143565703,-1.0728366775243452e-06,3.897718316493795e-05,85,612000,0.0004026351121909116,-554.8419270898802,340,5.160580877672478e-05,3324.74
0.0,0.0,5.11490891191113e-05,0.0,9.603859443311968e-06,-1.1817933556630449e-06,3.230972227333502e-09,0.0004197283482882438,0.0,2.1972251486652112,-1.1817933556630449e-06,3.890185423970661e-05,86,619200,0.00042119196426346396,-1432.314563651558,340,5.127572085425695e-05,3324.74
0.0,0.0,4.91878618716631e-05,0.0,1.2071304734444322e-05,-1.178002120399609e-06,4.737635004220813e-09,0.00038475190161884644,0.0,2.197225070548436,-1.178002120399609e-06,5.266726117616556e-05,87,626400,0.0005672778452052236,-133.27381800511526,340,4.9985584828535795e-05,3324.74
0.0,0.0,4.9925978713555025e-05,0.0,1.0034538364280687e-05,-1.4398950385028648e-06,3.410777852986443e-09,0.000332807975245837,0.0,2.197225045599635,-1.4398950385028648e-06,4.316199880218082e-05,88,633600,0.00044308045984327315,-1240.5947663556676,340,5.0494580894063274e-05,3324.74
0.0,0.0,5.106329806747251e-05,0.0,1.2828394972462786e-05,-1.1689454917116236e-06,5.9486295334280306e-09,0.00031908689551928075,0.0,2.197224913135407,-1.1689454917116236e-06,5.6761845649764346e-05,89,640800,0.0006050568515505412,-716.383472683004,340,5.1294807989694486e-05,3324.76
