#{"t_start": 1542563573.202766, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,187,6.319809
0.0,127,8.868109
2.0,222,13.920756
0.0,123,16.741642
0.0,127,19.566875
0.0,127,22.153137
0.0,129,25.006424
2.0,224,30.14801
1.0,157,33.529853
1.0,159,36.968313
0.0,127,39.872756
3.0,216,44.894886
2.0,202,49.390341
4.0,283,55.825631
0.0,129,58.743359
2.0,227,64.002749
2.0,207,68.511414
0.0,127,71.292045
1.0,171,75.233779
2.0,200,79.494906
1.0,173,83.25447
0.0,127,86.044819
1.0,173,90.106909
1.0,155,93.469514
4.0,283,100.015754
1.0,173,103.957293
2.0,198,108.459956
2.0,199,113.08092
0.0,129,115.924795
3.0,250,121.396516
1.0,173,125.646204
0.0,129,128.398887
2.0,198,132.668728
0.0,127,135.358226
0.0,127,138.227666
2.0,199,142.641196
2.0,200,146.994202
1.0,172,150.809526
5.0,331,158.097775
1.0,175,162.083613
1.0,178,166.009325
1.0,159,169.431748
2.0,222,174.715956
2.0,202,179.285951
1.0,169,182.971666
0.0,125,185.963692
3.0,248,191.558014
10.0,455,202.010209
2.0,202,206.433665
0.0,127,209.362452
3.0,248,214.907221
1.0,154,218.266921
0.0,125,220.966861
0.0,129,223.570106
1.0,173,227.357486
0.0,127,230.16896
1.0,175,234.168271
0.0,129,236.848573
2.0,200,241.179515
1.0,173,245.118243
1.0,174,248.978613
6.0,379,257.751031
2.0,198,262.084079
1.0,175,265.822696
0.0,127,268.573693
9.0,384,277.230287
0.0,129,280.03063
2.0,202,284.460261
0.0,125,287.006878
3.0,272,293.132183
2.0,202,297.42749
1.0,176,301.173371
0.0,127,304.071401
0.0,125,306.490456
0.0,129,309.201597
2.0,200,313.619618
2.0,202,318.115988
2.0,202,322.385473
0.0,129,325.12991
0.0,129,327.974457
0.0,127,330.620025
2.0,202,334.840976
9.0,404,344.269672
14.0,486,355.182832
9.0,404,364.26531
0.0,129,366.878241
0.0,127,369.518763
5.0,369,378.022396
0.0,127,380.735378
0.0,125,383.301841
5.0,350,391.062912
0.0,129,393.734734
0.0,129,396.449653
0.0,127,399.283757
5.0,352,407.325016
2.0,202,411.97989
1.0,157,415.400272
0.0,127,418.095322
1.0,173,422.146559
5.0,350,429.998614
10.0,433,440.007817
0.0,127,442.671005
2.0,198,447.233358
0.0,129,449.861402
0.0,127,452.450184
0.0,127,455.191931
1.0,157,458.678171
2.0,202,463.016464
0.0,129,465.734441
3.0,248,471.164065
4.0,297,477.754342
2.0,200,482.188303
2.0,205,486.522118
0.0,129,489.149342
0.0,129,491.928665
4.0,324,499.358252
0.0,129,502.06399
0.0,129,504.925473
5.0,352,512.691692
9.0,404,521.878308
1.0,157,525.39622
9.0,404,534.506754
0.0,127,536.973483
2.0,202,541.455327
2.0,202,545.707688
3.0,246,551.112905
5.0,350,558.594452
3.0,250,564.368403
0.0,125,567.139082
5.0,350,575.062107
0.0,129,577.634727
0.0,125,580.330891
0.0,127,582.894442
0.0,127,585.454101
2.0,202,589.830308
5.0,350,597.649461
0.0,127,600.294694
0.0,129,602.856863
2.0,202,607.217368
4.0,297,614.187313
9.0,404,622.91573
2.0,223,627.58936
0.0,129,630.216156
0.0,127,633.013013
5.0,350,640.856671
0.0,125,643.388362
0.0,125,646.233268
0.0,127,648.723806
0.0,129,651.517601
2.0,202,656.064066
10.0,453,665.705082
12.0,531,677.673797
2.0,198,682.230328
0.0,127,684.884506
10.0,451,695.162627
0.0,127,697.732417
14.0,504,708.895152
4.0,295,715.429883
9.0,404,724.317656
1.0,178,728.296635
3.0,230,733.260348
2.0,220,738.291176
1.0,155,741.701066
0.0,127,744.382939
3.0,255,750.058261
1.0,173,753.516258
0.0,129,756.08394
2.0,185,760.061664
2.0,204,764.680714
0.0,129,767.286657
2.0,202,771.444114
0.0,129,774.187709
0.0,129,776.786312
3.0,248,781.892783
5.0,347,789.427969
0.0,127,791.856858
3.0,250,797.486616
7.0,407,806.577671
0.0,129,809.111922
5.0,347,816.756312
3.0,248,822.301125
2.0,186,826.253862
9.0,404,835.520968
2.0,208,840.075863
0.0,127,842.756095
2.0,185,846.700212
9.0,424,856.291652
5.0,352,863.566926
1.0,153,866.895007
1.0,175,870.555468
0.0,129,873.22751
0.0,129,876.031953
1.0,155,879.189591
6.0,399,888.008724
1.0,173,891.557217
4.0,319,898.66606
4.0,275,904.528033
0.0,125,907.068251
1.0,153,910.359952
5.0,350,917.888702
3.0,256,923.557093
0.0,129,926.135506
5.0,350,933.612433
6.0,374,941.588002
12.0,532,953.274736
1.0,176,956.904693
1.0,175,960.536244
6.0,399,969.477798
4.0,319,976.503383
1.0,157,980.014891
1.0,177,983.634334
3.0,248,988.849427
0.0,129,991.808297
3.0,257,997.245111
1.0,157,1000.574645
1.0,157,1004.185534
7.0,429,1013.675933
1.0,176,1017.269378
5.0,369,1025.722473
1.0,155,1028.837103
9.0,404,1037.722928
1.0,157,1040.986032
4.0,261,1046.279058
7.0,446,1056.058824
4.0,293,1062.612927
3.0,245,1067.665764
0.0,127,1070.480439
2.0,200,1074.733675
3.0,255,1080.117209
11.0,496,1091.02997
11.0,461,1100.950148
1.0,155,1104.180666
10.0,451,1113.723814
2.0,221,1118.361461
4.0,321,1125.181954
5.0,329,1132.348663
1.0,157,1135.694113
3.0,248,1140.981312
2.0,225,1145.950458
4.0,266,1151.806098
0.0,127,1154.416583
7.0,250,1159.788906
3.0,228,1164.652215
2.0,203,1168.749774
9.0,404,1177.481835
1.0,175,1181.011423
0.0,129,1183.707423
3.0,253,1189.033777
10.0,431,1198.523175
2.0,206,1202.794487
