fps,model_prob_std,frames,episode_length,advantage_norm,policy_entropy,policy_gradient_bias_correction,policy_loss,P01:episode_rewards,avg_q_selected,explained_variance,q_loss,P09:episode_rewards,avg_q_retraced,epoch_idx,rollout_prob_std,PMM:episode_rewards,grad_norm,policy_gradient_loss
407,0.008563602138926625,1468800,3324.56,0.0010125157765218146,2.19424637570583,-1.1925858431026668e-08,1.5867465815436579e-07,0.0,-7.899557020485335e-06,-5.2686754092227215,1.1218615719212157e-08,0.0,-7.815184473713129e-06,204,0.008202980128350967,0.0,2.8402509138353107e-05,1.70600558181217e-07
407,0.008550902561410256,1476000,3324.48,0.0014559696438136694,2.1942555399136565,-1.1726281198159084e-08,1.0179243911921571e-06,0.0,-1.8202147609812797e-05,-5.657234105956618,2.351062717206365e-08,0.0,-1.763153918617749e-05,205,0.008233345907979776,0.0,3.991188835748174e-05,1.0296506580641922e-06
406,0.008549717920499722,1483200,3324.48,0.0009394466652550667,2.19425609013391,6.426458810069594e-09,-6.930186622401185e-07,0.0,-2.424974621239547e-05,-5.508248858338312,1.1414236775966575e-08,0.0,-2.5319920235662926e-05,206,0.008211735370753717,0.0,2.6949469352468002e-05,-6.994451186627944e-07
406,0.008581931170216947,1490400,3324.48,0.0011508139775140314,2.1942312734996485,-8.215315710139276e-09,4.917359737790098e-07,0.0,-5.0335132141364736e-05,-4.761472616468594,1.8283646978273145e-08,0.0,-5.114232937390287e-05,207,0.008259372937855586,0.0,3.478812773814175e-05,4.999512884636432e-07
406,0.008607783077639484,1497600,3324.48,0.0010904100433131207,2.1942159762174365,1.2557930958956655e-09,1.481077138671079e-06,0.0,-2.9832524160221444e-05,-5.4207149856052705,1.7317429273088068e-08,0.0,-2.8804884071048164e-05,208,0.008246988529332042,0.0,3.175154083948185e-05,1.4798213202901533e-06
406,0.008659106400196574,1504800,3324.48,0.0013263063247570012,2.1941801558695144,1.9427249826478982e-11,2.190135711188645e-06,0.0,-1.547536323497994e-05,-5.449194776775346,1.934612967484703e-08,0.0,-1.2397513908388373e-05,209,0.00832575407211802,0.0,3.6863569312863714e-05,2.1901162456177627e-06
406,0.008681368942436561,1512000,3324.48,0.0010899124071098922,2.1941642769461587,-5.46017741275238e-09,1.754650653153597e-07,0.0,1.5345530132904853e-05,-4.968698036216555,1.3124936755916585e-08,0.0,1.6218934561506775e-05,210,0.008271023575931038,0.0,3.112070026924467e-05,1.8092526215041977e-07
406,0.008688053876930286,1519200,3324.35,0.0011633199734341548,2.1941603624820707,-1.611061556983624e-08,-1.8281670022096774e-06,0.0,2.8690993668417847e-05,-5.94778183293721,1.578727569579346e-08,0.0,2.7576349699728103e-05,211,0.008303359438007373,0.0,3.1273428559426096e-05,-1.81205643457135e-06
406,0.008705252459378688,1526400,3324.35,0.0008957254899489088,2.1941467080639785,-4.5187965110805825e-09,-6.125912305122488e-07,0.0,2.1807106023454742e-05,-5.233381202996724,9.525491298311414e-09,0.0,2.1506409147665537e-05,212,0.008303564290796952,0.0,2.461519173767488e-05,-6.080724259016097e-07
406,0.008748030657608988,1533600,3324.35,0.0011881325149454551,2.194114643417338,1.8641062781002338e-09,1.1177259019854963e-06,0.0,2.32608902527296e-05,-5.173320220604775,1.8835806619526176e-08,0.0,2.5280456014211406e-05,213,0.008385605888229316,0.0,4.039193521855361e-05,1.1158618015477474e-06
406,0.008731552007865247,1540800,3324.35,0.001262965258337343,2.1941288065723987,-1.160271059856148e-08,-2.5564511716396945e-06,0.0,2.5250667243011515e-05,-5.317496173143847,1.839412882544877e-08,0.0,2.3170044466467692e-05,214,0.008367250184500529,0.0,3.444242588882819e-05,-2.544848451113586e-06
406,0.008738819575403107,1548000,3324.35,0.0011277021596688926,2.194124939417598,-5.760769873147192e-09,-5.59979300139701e-07,0.0,1.792568620678288e-05,-4.9995373526082245,1.620597190415383e-08,0.0,1.763851434341594e-05,215,0.008344773541567709,0.0,3.2365781995146296e-05,-5.542185277506483e-07
406,0.008803538076601745,1555200,3324.18,0.0014488228893860071,2.1940782397607017,-2.383534293951215e-08,-8.821323648078306e-07,0.0,-7.4049060164192e-06,-5.064122393982752,2.5324872936530447e-08,0.0,-9.096930055585676e-06,216,0.008389416101189066,0.0,4.1265846525426544e-05,-8.582970475710036e-07
406,0.008779408192069876,1562400,3324.18,0.000905610874475921,2.194096455990322,-3.4742705494979316e-09,1.7703894096372202e-06,0.0,5.432059301535035e-06,-5.644266577542774,1.1968069334804255e-08,0.0,7.767577921786058e-06,217,0.008390248093665358,0.0,2.5233178262502867e-05,1.773863666175131e-06
406,0.008807162208453059,1569600,3324.18,0.0010992332664427136,2.194073825541628,-7.593952706945705e-09,-1.6701808447621525e-06,0.0,1.7022783800482425e-05,-7.189716687014809,1.6164983982890213e-08,0.0,1.5146301461632215e-05,218,0.008426184528150037,0.0,3.270337759789278e-05,-1.662586933358252e-06
405,0.008773427234553589,1576800,3324.18,0.0011189533890590985,2.194100669108371,-9.105533318441724e-09,-4.2580027141140194e-07,0.0,1.9166017074311755e-05,-5.925455892209022,1.8915316248444712e-08,0.0,1.949442101189135e-05,219,0.008401543123588439,0.0,3.3669043638109205e-05,-4.166947447683603e-07
405,0.008773897089699785,1584000,3324.18,0.0012191556717699367,2.1941012955090358,-5.6730148272844445e-09,-2.6753703757904265e-07,0.0,2.9350505077340363e-05,-5.064655471163453,1.812724376635864e-08,0.0,2.987091451862917e-05,220,0.008424203065371819,0.0,3.396244073097343e-05,-2.618640197441238e-07
405,0.00879546379802315,1591200,3324.18,0.0011224940771326483,2.194085853213356,-3.999726023954334e-09,-7.898525659815098e-07,0.0,4.568814333097371e-05,-5.081201674061478,1.4002453307063045e-08,0.0,4.559283776777034e-05,221,0.008432462969782551,0.0,3.1091119760466854e-05,-7.858528520545352e-07
405,0.008801712718282251,1598400,3324.13,0.0012059980208034668,2.194082512250022,-1.2567180249776229e-08,-1.7914267739965475e-06,0.0,5.211047787288262e-05,-4.7125465023612225,1.6237065865582022e-08,0.0,5.15552247085748e-05,222,0.008457296809240704,0.0,3.286729100700265e-05,-1.778859596622317e-06
405,0.008807488203297551,1605600,3324.13,0.0010010996320249468,2.194078402371003,-4.604831471648011e-09,-1.6925823061806572e-06,0.0,3.8844416847041425e-05,-5.312972618060768,1.539256289886838e-08,0.0,3.778892825606374e-05,223,0.008464066036989192,0.0,2.9714848170667256e-05,-1.6879774668021364e-06
405,0.00882630080277859,1612800,3324.13,0.001145040795042102,2.1940622180921063,-5.219939625744512e-09,-1.2305080240629593e-06,0.0,1.2071685372213811e-05,-5.022456049852902,2.0572025022678856e-08,0.0,1.06950496818096e-05,224,0.008506833262440979,0.0,3.6888650517052345e-05,-1.2252880756739396e-06
405,0.008780946548665977,1620000,3324.13,0.0011233053084052462,2.1940975533370617,-5.4283460518329886e-09,1.1532737864349156e-07,0.0,1.5513261719880338e-05,-5.174185449238177,1.5720342190750398e-08,0.0,1.6198506769161147e-05,225,0.008492284381193005,0.0,3.2631821460196184e-05,1.2075570518435242e-07
405,0.00877366064637456,1627200,3324.13,0.0009463308349453627,2.194102669698851,-6.819097929735202e-09,1.681557124562295e-07,0.0,3.6817277615563435e-05,-5.1471657197721425,1.0460196786891373e-08,0.0,3.7753617348099645e-05,226,0.008461624991023054,0.0,2.4852857936316003e-05,1.7497484478297341e-07
405,0.008771539382727707,1634400,3324.15,0.0014539913410689701,2.1941046538712485,-1.1641948770313996e-08,6.278675857411375e-07,0.0,3.420356331167976e-05,-4.48878388187242,2.3995731906561624e-08,0.0,3.594830067396725e-05,227,0.008515320635245491,0.0,3.874357570386163e-05,6.395095394197555e-07
405,0.00872609342318503,1641600,3324.19,0.000873880838537276,2.19413687691114,-6.345115893689699e-09,-2.0693033410809983e-06,0.0,4.140861547567316e-05,-5.461722132926551,1.1009824794119478e-08,0.0,3.980595875368567e-05,228,0.00846859504683651,0.0,2.3571314959922884e-05,-2.0629582021382622e-06
405,0.008738155187459946,1648800,3324.19,0.0009739031098792274,2.194125746655716,-5.907530013308146e-09,-1.3033678193833581e-06,0.0,8.001501636273963e-06,-4.851055940008037,1.15543328893092e-08,0.0,6.633470604545589e-06,229,0.0085044819017547,0.0,2.6758208222898474e-05,-1.2974602775874591e-06
405,0.008736156076968957,1656000,3324.19,0.0009399669056761518,2.194129326343536,3.221417016474604e-09,-6.464272302074566e-07,0.0,1.3995194101473391e-05,-5.095744863616095,1.2288251610219887e-08,0.0,1.3629365144570075e-05,230,0.008510345073623788,0.0,2.7643332353646807e-05,-6.496486920681831e-07
405,0.00874855849489067,1663200,3324.19,0.0012150709314037206,2.1941215731416435,-5.0846224030061515e-09,-5.210018939206168e-07,0.0,1.5444065024712414e-05,-4.92866260566724,1.5636496762363882e-08,0.0,1.538163886734356e-05,231,0.00852869706340479,0.0,3.174602252548271e-05,-5.15917251047618e-07
405,0.008738465061394014,1670400,3324.19,0.0009198773299730511,2.1941294356597165,2.7248595636984616e-09,-6.007857329568709e-07,0.0,1.2859570056604023e-05,-5.367503691899083,1.1028603570293211e-08,0.0,1.213206950291244e-05,232,0.008535279399646377,0.0,2.4691912959659858e-05,-6.035105963112244e-07
405,0.00876656899188039,1677600,3324.14,0.0013119017398284564,2.194108784842113,-2.9132688158422717e-09,-6.970457238727099e-07,0.0,1.5928305925607147e-05,-5.029533311015084,2.0976424011414426e-08,0.0,1.5967884056026703e-05,233,0.008526249716634907,0.0,3.59696241890011e-05,-6.941324748754687e-07
405,0.008786312391951916,1684800,3324.14,0.0008582307989723226,2.1940939498515357,-4.594018621910631e-09,-1.5819115594052307e-06,0.0,-6.1946835163543114e-06,-5.378534973074519,9.931084028828902e-09,0.0,-8.319948432123119e-06,234,0.008537632905959432,0.0,2.3513340203884805e-05,-1.5773175317024979e-06
405,0.00882121459294113,1692000,3324.14,0.0010702746509931892,2.1940667159517555,-2.6213342114165907e-09,4.1659382723822533e-07,0.0,-2.8401362448158568e-05,-4.72757656280714,1.4311642036890779e-08,0.0,-2.8227208525807393e-05,235,0.00855314095721777,0.0,3.105497398387824e-05,4.192151690713469e-07
405,0.008817872312749787,1699200,3324.14,0.0010116814409717534,2.1940713899519193,9.212333145913755e-10,1.0606561676553977e-06,0.0,-2.29164283458632e-05,-4.958438706058273,1.3500338013851517e-08,0.0,-2.2642212349813566e-05,236,0.008557952737531788,0.0,2.7435573786081695e-05,1.0597349696191937e-06
405,0.00882058266705523,1706400,3324.14,0.0009500470671345182,2.1940685841204632,-5.14415016173063e-09,9.650216830997274e-07,0.0,-3.8220584916589796e-05,-5.483815782032315,1.2226671446281255e-08,0.0,-3.8302943030286096e-05,237,0.008595169160204629,0.0,2.586929899988028e-05,9.70165825882017e-07
404,0.008848807604733933,1713600,3324.14,0.0011178455262727286,2.1940488336403363,-9.3902038002206e-09,1.104419976059607e-06,0.0,-3.84782885868548e-05,-5.278242252587182,1.4417156344131055e-08,0.0,-3.8163756387152484e-05,238,0.008569517784626297,0.0,3.1220784457700725e-05,1.1138101852728152e-06
404,0.008838454635180853,1720800,3324.29,0.0009287952170178178,2.1940568247490515,-1.8443837083415186e-08,-4.771104809996709e-07,0.0,-4.308351651850731e-05,-5.989285967306142,1.2726656334779036e-08,0.0,-4.442326500930497e-05,239,0.00858587264524125,0.0,2.6641261010231835e-05,-4.5866664868466047e-07
404,0.00886557240589773,1728000,3324.29,0.0009667141277380234,2.194034573846909,-6.749681503329616e-09,1.4412008578240933e-06,0.0,-5.9925106275594505e-05,-4.401590425199244,9.928272245248661e-09,0.0,-6.004091673707104e-05,240,0.008640730851447455,0.0,2.6575082182261127e-05,1.4479505173135675e-06
404,0.008840354267869973,1735200,3324.29,0.0008668030891648313,2.1940546583908573,-1.48079867331596e-09,1.8763855087764214e-06,0.0,-5.079497737150868e-05,-4.913662752155904,1.0827257593422544e-08,0.0,-4.994813731970967e-05,241,0.00862220617752798,0.0,2.5043683301763225e-05,1.877866302258329e-06
404,0.008826261342000511,1742400,3324.29,0.0011224020313227176,2.1940653781947637,-1.2700166276457738e-08,2.1346198276672022e-06,0.0,-3.938325960476389e-05,-5.378680462998057,1.339713346240243e-08,0.0,-3.76790744859237e-05,242,0.0085964488933262,0.0,3.1236741096991314e-05,2.147319983074955e-06
404,0.008807856316146041,1749600,3324.29,0.0008788433886967965,2.1940783348537627,3.2645843116539167e-10,9.022055102946519e-07,0.0,-2.8825768092972447e-05,-4.820768157224806,9.742647159467993e-09,0.0,-2.809585434476056e-05,243,0.008610728274927369,0.0,2.304132845815411e-05,9.018790082630329e-07
404,0.008829337521493138,1756800,3324.33,0.0010848157534166514,2.194061959698087,-1.9268513873936912e-09,1.884152265507743e-06,0.0,-8.764291090082012e-06,-4.882223725410365,1.5154497268997925e-08,0.0,-6.828119387978345e-06,244,0.00861235764808953,0.0,2.8109006825364216e-05,1.8860790962026467e-06
404,0.008842337608766106,1764000,3324.33,0.0007598600092685032,2.1940521247046334,5.538849883420071e-10,2.497358812040115e-07,0.0,3.731540673423221e-06,-5.070621244264028,7.488694392886824e-09,0.0,4.366824273074226e-06,245,0.00864949369869594,0.0,2.0539790724736455e-05,2.4918201156898777e-07
404,0.008885497730792,1771200,3324.33,0.0010792719765422157,2.1940186770031693,-2.7918013605369507e-09,-3.8991367459941633e-07,0.0,2.7013517333574346e-06,-4.986956365061185,1.6981838166108816e-08,0.0,1.9397587242442867e-06,246,0.008665718890408736,0.0,3.1897978002167305e-05,-3.871218743066722e-07
404,0.008882159450874916,1778400,3324.33,0.0008657204284125848,2.1940236172032734,2.2800950159141246e-09,-7.880162040805434e-07,0.0,-9.679667382436091e-07,-5.239633246073647,1.1159052137981132e-08,0.0,-1.8884980233976317e-06,247,0.008665891290967544,0.0,2.368384678901628e-05,-7.902962550091328e-07
404,0.008873391875186591,1785600,3324.33,0.0008683039559265863,2.194030061277084,-5.422705961472838e-09,3.4807032055934987e-07,0.0,-1.1310983427506582e-05,-4.8593595879716895,8.60543740639329e-09,0.0,-1.0829072699139945e-05,248,0.008654444796053293,0.0,2.303784691989213e-05,3.534930181531559e-07
404,0.008862261719935175,1792800,3324.33,0.0009281976591726214,2.1940384977519827,-2.939261079727292e-09,1.9527399056754214e-07,0.0,-5.0093018255308286e-06,-5.299130867356977,1.0224364507042154e-08,0.0,-5.542329272637071e-06,249,0.008663721948827582,0.0,2.3725028492467823e-05,1.982132442379072e-07
404,0.008875221466428782,1800000,3324.36,0.0008921091696372957,2.1940291121775513,-3.691144735979191e-09,1.1214111872782772e-06,0.0,1.614659085446804e-05,-5.567386111506709,1.0741503170476696e-08,0.0,1.8281317019445234e-05,250,0.008668035544090406,0.0,2.2998523062387513e-05,1.1251023168444603e-06
404,0.008886759976234632,1807200,3324.36,0.0008249465950101984,2.1940193646420876,-5.528164062640697e-09,-1.5344017638252053e-06,0.0,1.647981721521211e-05,-4.600873720716289,8.34499583424501e-09,0.0,1.4945171745379969e-05,251,0.008694278982613763,0.0,2.2442285401127363e-05,-1.52887362344729e-06
404,0.008872912550337673,1814400,3324.36,0.0008610876792183608,2.1940304943398825,-9.984558755090394e-09,-1.1075031803120703e-06,0.0,5.275353161340806e-06,-4.765335497799373,1.1306269680957242e-08,0.0,4.089139212585758e-06,252,0.00869037392759873,0.0,2.466484343052685e-05,-1.0975186427155035e-06
404,0.008867553834207158,1821600,3324.36,0.0011809889161611953,2.1940353093450033,-1.00004012082914e-08,-4.1611489960910067e-07,0.0,-5.857516341271916e-07,-4.775318078436547,1.524881314291948e-08,0.0,-9.483667861416512e-07,253,0.008682685902566408,0.0,2.9567072826664868e-05,-4.061145280862414e-07
404,0.008832567845330765,1828800,3324.36,0.000905267204950019,2.1940608224572324,-5.296837030374484e-09,4.844987278769347e-07,0.0,4.179921844719988e-06,-5.070922356821873,1.0002583246060679e-08,0.0,4.113845481400721e-06,254,0.008680529659293671,0.0,2.3744689833252788e-05,4.897955433151646e-07
404,0.008846449911527868,1836000,3324.33,0.0011408385327831639,2.1940500852134495,-1.313459573768429e-08,3.5738687180672485e-07,0.0,1.172025638961966e-05,-4.768499667114681,1.5388481004482134e-08,0.0,1.29096126588746e-05,255,0.00868963874662147,0.0,2.8965630596263197e-05,3.705214934221095e-07
404,0.008813482553343332,1843200,3324.33,0.0007546078144281319,2.194074096017414,-7.405156205734894e-09,-8.580076994006063e-07,0.0,1.8960474456733553e-05,-6.256609795055693,8.334210490165853e-09,0.0,1.853501925046836e-05,256,0.008694627991589229,0.0,2.1063123487244012e-05,-8.506025323554022e-07
404,0.00882075135857261,1850400,3324.33,0.0009858048575698236,2.1940647308063257,1.8369793460584557e-10,-7.78802375084455e-07,0.0,-2.854546928967806e-06,-5.2665831006897825,1.1857493988092e-08,0.0,-3.6741549633508755e-06,257,0.008719189920285272,0.0,2.7343534953152646e-05,-7.789860168338809e-07
404,0.00878955172663111,1857600,3324.33,0.0008121561624492253,2.194090078747462,-7.48509285941612e-09,2.722455052341639e-07,0.0,6.560052112006144e-06,-4.826904787468533,8.9827883451254e-09,0.0,7.317844426330042e-06,258,0.008696652651572274,0.0,2.0384515077425776e-05,2.797306060891684e-07
404,0.008795287975696054,1864800,3324.33,0.0009467715311266502,2.194085822540616,8.678718646391212e-10,-2.787582560439674e-07,0.0,1.3028968454721868e-05,-4.8439308421075085,1.0323300283471263e-08,0.0,1.3360411914865677e-05,259,0.008704920258503382,0.0,2.3855398832854768e-05,-2.7962614241807985e-07
404,0.008804783562959603,1872000,3324.33,0.00099000100578186,2.1940791030220255,-4.4874862391481136e-09,-5.578074966871598e-07,0.0,1.532152503535321e-05,-4.8600396111150275,1.1233601529691188e-08,0.0,1.492866566310707e-05,260,0.008708469474986293,0.0,2.6185189689145306e-05,-5.53320032690246e-07
403,0.008813458182711238,1879200,3324.25,0.000877645881145987,2.194072269370144,-1.355365197235896e-09,-1.4040917732370798e-06,0.0,1.8705840814428487e-05,-4.998092416059,9.668782359384805e-09,0.0,1.7296239659509786e-05,261,0.008710782512388103,0.0,2.2616239912551114e-05,-1.4027364560446643e-06
403,0.008826532900880372,1886400,3324.25,0.000802413549095541,2.1940611609769243,-1.0337165936727793e-09,1.6308213924091992e-07,0.0,-3.6624384594044533e-06,-4.36899258681706,7.313714960660919e-09,0.0,-3.76753942670213e-06,262,0.008720980380987009,0.0,2.1605087760406e-05,1.6411587484949697e-07
403,0.008839115226165782,1893600,3324.25,0.000867009586484398,2.194051953973593,2.50053136454642e-09,-1.0594067617049271e-06,0.0,-1.0198797670088645e-05,-4.740620702227587,1.0784585485431677e-08,0.0,-1.1862807526965968e-05,263,0.008746738708109925,0.0,2.4039518323890517e-05,-1.061907275316117e-06
403,0.008807985831628597,1900800,3324.25,0.0009254954555221259,2.1940764442511966,-5.337031277561402e-09,1.5855467050966636e-06,0.0,-7.490535953887047e-06,-4.714480870400787,9.060418099893294e-09,0.0,-5.736159933890489e-06,264,0.008730862174927202,0.0,2.3081268260706517e-05,1.5908837321992975e-06
403,0.008813596011161627,1908000,3324.25,0.0007350812040206777,2.1940725815485393,-3.109094285565504e-09,1.1257920454792778e-06,0.0,8.303107737542325e-06,-5.571170983560502,7.73910668470956e-09,0.0,9.754630157076346e-06,265,0.008737084048223636,0.0,1.9433566849195914e-05,1.1289010987624608e-06
403,0.008825507850999692,1915200,3324.35,0.0010653744327011362,2.1940638126834986,2.6843832557703052e-09,-9.341764615521968e-07,0.0,1.5005060368074347e-05,-5.080822551922193,1.3019106009829137e-08,0.0,1.4302741916635467e-05,266,0.008734735294969546,0.0,2.757033640594977e-05,-9.368607936101359e-07
403,0.008831576469302589,1922400,3324.35,0.0007115889508427894,2.1940597573884584,-7.607683835087918e-10,-1.0600601873524738e-06,0.0,3.4749131734739516e-06,-4.842050601565648,6.578962450997561e-09,0.0,2.41002321573289e-06,267,0.008742064090430855,0.0,1.9065633717817766e-05,-1.059299383432293e-06
403,0.008880601631004422,1929600,3324.35,0.0008981082878275262,2.194020880754032,3.7266303755572626e-09,-3.536811593761975e-08,0.0,-4.5204332318615925e-06,-4.400677189830119,1.0125456527469425e-08,0.0,-4.571026344437119e-06,268,0.008777671601123142,0.0,2.4439118911391643e-05,-3.909476857527069e-08
403,0.008840827932618263,1936800,3324.35,0.000778030862593946,2.1940527051498018,1.0667666834629324e-09,1.6052955068887732e-06,0.0,5.018595702138677e-06,-4.691724719320025,7.614542229696969e-09,0.0,7.447335669765954e-06,269,0.008746854600067886,0.0,1.9917112135203405e-05,1.6042287228198608e-06
403,0.008841253184410374,1944000,3324.35,0.0009690965344368976,2.194052478680535,-5.30784863231194e-10,-1.0001176437960057e-06,0.0,6.1784202567233185e-06,-5.200029407465268,1.1161086626568847e-08,0.0,5.241335426633656e-06,270,0.008754932271235341,0.0,2.509845213270306e-05,-9.995868563021888e-07
403,0.008826815447592664,1951200,3324.35,0.0009169238945046753,2.1940627180710037,-1.2805072973050215e-08,7.068974878197061e-07,0.0,-6.414527925774003e-06,-4.872709918886266,9.382483633562967e-09,0.0,-5.6448585941750574e-06,271,0.008746875430329176,0.0,2.343671564332443e-05,7.197025709811878e-07
403,0.008810582386370983,1958400,3324.41,0.0008926357213324858,2.1940743450742324,-1.3468519193846926e-08,3.231430703494716e-07,0.0,1.3560430478948519e-05,-4.816256477472414,9.649084308939225e-09,0.0,1.4250492015152171e-05,272,0.008746583888761005,0.0,2.263245929772752e-05,3.3661161514668327e-07
403,0.008819811742820208,1965600,3324.41,0.0008070272936276437,2.1940655549132173,-1.7393899885676146e-09,2.0211759978612004e-07,0.0,1.7039345972890745e-05,-4.735927180667346,7.633459005290007e-09,0.0,1.7894472461979165e-05,273,0.008766814298240604,0.0,2.0452073028191872e-05,2.0385697707861344e-07
403,0.008834854392547603,1972800,3324.41,0.0008288438897032198,2.1940546932362093,-2.0123551394786807e-09,-1.5229551694721764e-06,0.0,2.176589890696087e-05,-5.467891563374357,9.932816177547954e-09,0.0,2.1044067640278697e-05,274,0.0087731702868415,0.0,2.3477918552990657e-05,-1.520942822200913e-06
403,0.00883277833040449,1980000,3324.41,0.0009937277425758244,2.194057626251191,-3.7871918967161345e-09,1.1079825135951182e-06,0.0,2.3024118033610702e-05,-5.002103204017593,1.143292475323165e-08,0.0,2.4440950434172777e-05,275,0.008770503505199617,0.0,2.5889148452179314e-05,1.1117697119499689e-06
403,0.008811733502865075,1987200,3324.41,0.0007432737558313434,2.1940731298071996,2.6288567154491333e-09,-1.7692215340059558e-06,0.0,4.469818236935275e-05,-4.8751583913772825,8.011376564964887e-09,0.0,4.3659076685625694e-05,276,0.008762684254907073,0.0,1.942616575618661e-05,-1.7718503897630929e-06
403,0.00881101613376467,1994400,3324.33,0.001092613686223943,2.1940736720454757,1.0691097979199846e-09,-4.4511298547245875e-07,0.0,2.791706342670236e-05,-4.99375767778625,1.2492102585737934e-08,0.0,2.8087486285842778e-05,277,0.008772267814055481,0.0,2.8968556345619734e-05,-4.4618208840022084e-07
403,0.008784491798172768,2001600,3324.33,0.0006425956244518159,2.194092785536297,-3.0498326123361266e-09,-2.484326628136188e-07,0.0,3.227101127769914e-05,-5.256316758135638,6.522741661043958e-09,0.0,3.279537444893837e-05,278,0.008765164222334209,0.0,1.7424709854426434e-05,-2.4538280242285747e-07
403,0.008789259377785678,2008800,3324.33,0.000931622891146126,2.1940852847080383,3.9636914543859375e-09,3.0040310261618126e-07,0.0,1.7329443959304913e-05,-3.829605843188271,9.354176532537428e-09,0.0,1.8189158814441237e-05,279,0.008792290768608274,0.0,2.4492115149686046e-05,2.964394113630098e-07
403,0.008769672719155632,2016000,3324.33,0.0007606904646043346,2.1941025917492216,2.544832369703523e-09,-8.171087197959991e-07,0.0,4.035410351127847e-05,-5.3046547916862705,8.507046237246654e-09,0.0,4.088499052361133e-05,280,0.008764942464463058,0.0,1.9186763467529914e-05,-8.196535435250984e-07
402,0.008753713745520345,2023200,3324.33,0.000896986383660949,2.1941139393067233,-2.328545448429516e-09,-1.5484713441853625e-06,0.0,3.178455667371511e-05,-5.161040805247094,8.444038654734884e-09,0.0,3.0538848815138014e-05,281,0.008766657570290758,0.0,2.2999582453555362e-05,-1.5461428089679727e-06
402,0.008749095412074692,2030400,3324.33,0.0008844711088062874,2.1941167416175205,1.0256235813163905e-08,2.0023478524243574e-07,0.0,2.2895247655646425e-05,-4.815160045226415,8.638472744695868e-09,0.0,2.3525062543083345e-05,282,0.008764651592096521,0.0,2.3940845546573514e-05,1.8997856295715433e-07
402,0.008747516565712259,2037600,3324.39,0.0008427979550005046,2.194117457421999,5.285222064253384e-09,-1.3331373819001876e-06,0.0,7.712022533600101e-06,-5.243918497874623,9.10073030872227e-09,0.0,6.3942330225612545e-06,283,0.008766868122638986,0.0,2.1263733987228502e-05,-1.3384225678393143e-06
402,0.008759026257604578,2044800,3324.39,0.000847906223281113,2.194107360461402,-6.988954759676624e-10,-4.4119007647273486e-07,0.0,-3.123578597366805e-06,-4.619018534551222,8.0872656262225e-09,0.0,-3.498680439459795e-06,284,0.008783171263612095,0.0,2.314083523741946e-05,-4.404911764683393e-07
402,0.008760446634490989,2052000,3324.39,0.000816004568042257,2.194106026566218,-9.160236337381003e-10,4.376236416260412e-08,0.0,-4.305821752250412e-06,-4.965643113179811,8.190091096869565e-09,0.0,-4.315727495092834e-06,285,0.008790839904557085,0.0,2.1271715378721098e-05,4.46783684879051e-08
402,0.00872182917849377,2059200,3324.39,0.0009194558699055785,2.194135345286793,-3.66461530613114e-10,-1.3098033546153337e-06,0.0,-2.973027861318469e-06,-4.945481030113168,1.0163345519132394e-08,0.0,-4.739519616119269e-06,286,0.008769752943272128,0.0,2.3487960196894787e-05,-1.3094369117247346e-06
402,0.008715187177091601,2066400,3324.39,0.0008470719853875665,2.1941403111705076,1.9699641720974416e-09,1.3248802188317636e-07,0.0,-1.6239244995093546e-05,-5.6378046631876115,9.712568045856802e-09,0.0,-1.6655258432581923e-05,287,0.008764902969216188,0.0,2.297693839893443e-05,1.3051805033362087e-07
402,0.00874102490016731,2073600,3324.31,0.0010097836365154198,2.194122086404722,-1.8667048314429684e-10,2.4747860591467724e-08,0.0,-8.71963117811591e-06,-5.151032444646347,1.145436816953505e-08,0.0,-8.576930938031228e-06,288,0.008776447614567548,0.0,2.5081089617352855e-05,2.4934526503773328e-08
402,0.008756094221006667,2080800,3324.31,0.0006767755102403233,2.1941117097495435,5.236951499949552e-09,2.2347283212157268e-07,0.0,-2.2971148178112948e-06,-5.472328427085915,6.431263228965833e-09,0.0,-2.281262089185686e-06,289,0.008777646567555348,0.0,1.7749671358204485e-05,2.1823590713437434e-07
402,0.008795101169999394,2088000,3324.31,0.0007942318906537718,2.194081052106524,-5.154946454590931e-09,-1.297760298975556e-07,0.0,-8.824230310423336e-06,-4.14730703292385,6.475322834199647e-09,0.0,-8.907154305681974e-06,290,0.008807755003673416,0.0,1.956486376751176e-05,-1.246210644170434e-07
402,0.008776215740858958,2095200,3324.31,0.0007557445256438214,2.194097735333064,-5.807181508774149e-09,2.7250579178336214e-07,0.0,1.4726843635553293e-05,-5.309748329144937,9.947194948736185e-09,0.0,1.525126294094687e-05,291,0.008789499828927022,0.0,2.0648517645978727e-05,2.7831294871154157e-07
402,0.008760993041836885,2102400,3324.31,0.000975128616977056,2.1941087053804122,-2.803609960952306e-09,-9.640592702221791e-07,0.0,1.1888444382579737e-05,-4.904636684180664,9.867296269732532e-09,0.0,1.1126856983878382e-05,292,0.00878398649050715,0.0,2.5321327894662262e-05,-9.612556123772085e-07
402,0.008740257770685409,2109600,3324.31,0.0007731873535306444,2.194123552883113,-4.451701122233282e-09,-5.229775920323476e-07,0.0,2.1139370547513394e-05,-5.291224424927324,7.302264687363357e-09,0.0,2.1061119921089105e-05,293,0.008780057316783952,0.0,1.9491916412767882e-05,-5.18525871350714e-07
