avg_q_retraced,PMM:episode_rewards,advantage_norm,avg_q_selected,explained_variance,frames,rollout_prob_std,model_prob_std,policy_entropy,policy_gradient_bias_correction,policy_gradient_loss,policy_loss,grad_norm,P09:episode_rewards,epoch_idx,episode_length,q_loss,P01:episode_rewards,fps
0.0014747210060401508,0.0,0.01624347628094256,0.0014729864235656957,-12.521581188837688,79200,0.0021095303527545184,0.0021095303314117094,2.1970136165618896,0.0,-2.8896921750150757e-05,-2.8896921750150757e-05,0.0011094484212354826,0.0,11,3324.1666666666665,5.010249454547496e-06,0.0,355
0.0008511016999060909,0.0,0.005427513147393862,0.0008674388091700773,-43.25157912572225,86400,0.0006847743682252864,0.0006847743527032435,2.1971914450327557,0.0,-2.828945036152201e-05,-2.828945036152201e-05,0.000421171351562943,0.0,12,3324.0,1.6011973135240018e-06,0.0,364
0.0020183188646721345,0.0,0.003948099313614269,0.002047775317138682,-91.58777395884196,93600,0.0007082146970788017,0.0007082147126008446,2.1971937735875446,0.0,-3.7577044921969596e-05,-3.7577044921969596e-05,0.0007123844540366189,0.0,13,3324.0,4.3620790184680425e-06,0.0,372
0.001033223036210984,0.0,0.003285316051915288,0.0010731445800047368,-39.457858657836915,100800,0.0005334951682016253,0.0005334951400679226,2.1972121397654214,0.0,-3.173153553840772e-05,-3.173153553840772e-05,0.00034133073318479325,0.0,14,3324.0,1.236764931415261e-06,0.0,379
0.0009757286209302644,0.0,0.012959334739328672,0.0009718752058688551,-15.741624228159587,108000,0.001641802144392083,0.001641802162824509,2.1971085548400877,0.0,-2.135577475996797e-05,-2.135577475996797e-05,0.0008076191026104636,0.0,15,3324.0,3.5722086484687073e-06,0.0,385
0.0006901997587798784,0.0,0.00436463780933991,0.0007353501297378292,-43.77612120310466,115200,0.0006173293484607711,0.0006173293615574949,2.1971959988276164,0.0,-1.4871578180949048e-05,-1.4871578180949048e-05,0.0003430875341348632,0.0,16,3324.0,1.1173198629421676e-06,0.0,392
0.0007046146101377432,0.0,0.011689513720597865,0.0007004092240663702,-13.66736581488261,122400,0.00221277804127668,0.0014153059969144773,2.197132321397463,-3.514737727527972e-08,-2.144031337963266e-05,-2.1475460756907942e-05,0.0006698573837067572,0.0,17,3324.1111111111113,2.7087616274772896e-06,0.0,393
0.0004641739996183244,0.0,0.004840040646484812,0.0004754297390719383,-22.03903018277158,129600,0.003642045624383268,0.0006176278482079008,2.1972054941439754,-4.297509249071739e-08,-1.159372847933195e-05,-1.1636703572993089e-05,0.00026257002686228594,0.0,18,3324.1111111111113,9.91385547496308e-07,0.0,390
0.00045699016442908726,0.0,0.0043609876196119115,0.00044502615813418376,-31.564875137351805,136800,0.00345273446591443,0.0005801680203836036,2.1972092989702072,-1.1975741845812342e-09,-1.1952932737258271e-05,-1.195413030791044e-05,0.0002446336754745764,0.0,19,3324.1111111111113,8.761134118741672e-07,0.0,388
0.00015208902714639697,0.0,0.0037643871770336457,0.00015104102841990297,-18.187031722258006,144000,0.0024021117849981006,0.0004834797130659729,2.197212935146831,0.0,-5.608895740774443e-06,-5.608895740774443e-06,0.00017469945510275057,0.0,20,3324.1111111111113,4.918739721549939e-07,0.0,386
9.80292166241751e-05,0.0,0.0033639722363211044,9.633241241944374e-05,-40.3824872564828,151200,0.0026763812711990713,0.0004265546828741516,2.197215716012571,-2.599352665386266e-09,-1.2530393272378112e-06,-1.255638683667382e-06,0.00014899864064235648,0.0,21,3324.1111111111113,3.421236287547419e-07,0.0,384
6.279737401705966e-05,0.0,0.003083443053932493,6.446702958017666e-05,-26.619548587540468,158400,0.0032639363739996024,0.00038920280615630393,2.197217359129714,6.133734113215421e-09,-1.7076123434064667e-06,-1.7014786088195563e-06,0.00012533996056317525,0.0,22,3324.1111111111113,2.6046363576726663e-07,0.0,382
4.215613871821917e-05,0.0,0.0021410046037665686,4.3823234371986286e-05,-242.29404403408768,165600,0.0025065507788550943,0.0002679466088275013,2.1972206786442636,7.437921885390926e-09,-1.158061739131016e-06,-1.1506238173229507e-06,9.025233350415119e-05,0.0,23,3323.8541666666665,1.677669823308019e-07,0.0,381
-2.425206153318305e-07,0.0,0.0019093371442154635,-1.3959273290415772e-06,-113.40812433223877,172800,0.0028341242090620996,0.00024118781966867646,2.1972216108961713,6.552456197381515e-09,-1.0778056062695404e-06,-1.071253149164243e-06,9.279281781122408e-05,0.0,24,3323.8541666666665,1.6247999624793975e-07,0.0,379
2.376272311026797e-06,0.0,0.0017659085765911395,5.922568153405889e-06,-884.6894836048159,180000,0.002767564280000313,0.00021539690976479754,2.197222287916632,0.0,-2.3551730131106335e-08,-2.3551730131106335e-08,7.479111999305885e-05,0.0,25,3323.8541666666665,1.2976347781165943e-07,0.0,378
1.4656538265504787e-07,0.0,0.001972827886105127,3.78947286603253e-07,-148.02391025597458,187200,0.002943642201819125,0.0002257370380491093,2.1972222249722355,6.2346835347828845e-09,-4.817232603087109e-07,-4.7548857806042384e-07,6.923966854623587e-05,0.0,26,3323.8541666666665,8.739254046069715e-08,0.0,376
-2.3397342523651076e-06,0.0,0.0015224006644011065,-4.033050143697866e-06,-665.1776449574503,194400,0.003516072582430097,0.00017560037381349715,2.1972230864419795,9.919495247071075e-09,-1.8637843557161393e-07,-1.7645893490524466e-07,5.412515241195077e-05,0.0,27,3323.8541666666665,7.57025767156655e-08,0.0,374
-1.6058625000117484e-06,0.0,0.0018787075677233881,-3.3347060613844776e-07,-621.8557803141945,201600,0.002235012988086144,0.0002150073758531425,2.1972223150036325,6.684542105025078e-10,-1.455352428705209e-07,-1.4486678889686595e-07,6.82170640331364e-05,0.0,28,3324.2,8.477388668359373e-08,0.0,374
-1.4423929550433614e-05,0.0,0.0014080680664561543,-9.7851210837729e-06,-1218.1070400459237,208800,0.0023873252148357304,0.00016429710019001169,2.1972230318519803,2.984475376092514e-09,-2.687439395817656e-07,-2.657594633896591e-07,5.485840830431827e-05,0.0,29,3324.2,9.47766943302395e-08,0.0,373
-6.247166819177375e-05,0.0,0.0012578901951009257,-6.424471795739932e-05,-445.6246122520153,216000,0.002226765435010454,0.00016332370018339344,2.197223189627683,1.1407396011501683e-08,1.1975702321140974e-06,1.2089776264439816e-06,6.0042486149849014e-05,0.0,30,3324.2,5.7667261559947644e-08,0.0,372
-1.6285990096596297e-05,0.0,0.001440828264063365,-1.8849054057548834e-05,-1072.92524091081,223200,0.002276405647780066,0.00017001461709888023,2.1972231816740897,9.744162513906454e-12,1.3492863325470796e-07,1.3493837697461297e-07,4.972355657887452e-05,0.0,31,3324.2,5.730609059793868e-08,0.0,371
-9.154572112321048e-06,0.0,0.001601093135118173,-4.7100224246662615e-06,-760.214420880855,230400,0.0024995457291474995,0.0001782750162624325,2.197223028909592,-6.796088432755217e-10,9.396351387438686e-08,9.328390390608534e-08,5.99229389433221e-05,0.0,32,3324.2,6.748934861255412e-08,0.0,371
-2.0472348190535757e-05,0.0,0.0014250797570385327,-1.8850782879596522e-05,-379.03691762330044,237600,0.0021499714740915053,0.00016775328414590307,2.197223330755082,3.650526991805236e-10,4.513127858671967e-07,4.5167783809268205e-07,4.518544854329352e-05,0.0,33,3324.2,4.662152392724616e-08,0.0,369
-1.2501463425466067e-05,0.0,0.0012308263588334094,-1.2018425974998028e-05,-1499.7069778081795,244800,0.0021718943059529624,0.00014154731039887582,2.1972235946233254,1.043783903417161e-09,-2.2617901667798188e-07,-2.2513523305952194e-07,4.22862186773437e-05,0.0,34,3324.3055555555557,5.1924061707720835e-08,0.0,368
-4.10863586572818e-05,0.0,0.0011472535900955297,-3.918910388201641e-05,-817.0704468355646,252000,0.0021627913886310035,0.00013659664170456216,2.1972236475619407,2.4870675790427615e-09,4.216210640339146e-07,4.241081316129573e-07,5.166704011957128e-05,0.0,35,3324.3055555555557,5.0318872566848075e-08,0.0,367
-3.978634806189978e-05,0.0,0.001136731503174406,-3.6901365135581084e-05,-936.77422478527,259200,0.0017572365556817978,0.00013372461261314077,2.1972237829304246,0.0,4.5919027513364106e-07,4.5919027513364106e-07,4.421200651169977e-05,0.0,36,3324.3055555555557,5.1220395860222575e-08,0.0,366
-2.270319785233417e-05,0.0,0.0014294361225522208,-2.628838385888682e-05,-183.22903733604485,266400,0.0013436370858012595,0.00016286004733005358,2.1972234813277685,0.0,4.5367439736498393e-07,4.5367439736498393e-07,4.4069554540166575e-05,0.0,37,3324.3055555555557,4.138989705217783e-08,0.0,366
-1.776166219619678e-05,0.0,0.0009892514768252063,-1.5332242966506098e-05,-1478.886778188872,273600,0.0019591623618835335,0.00011629900304142378,2.1972241204698935,7.8252889628467e-10,1.9712221849185822e-07,1.9790474681294162e-07,3.591955454880673e-05,0.0,38,3324.3055555555557,3.259581071511559e-08,0.0,365
-2.4447631169888522e-05,0.0,0.0014349680865491134,-2.6542168962483606e-05,-313.1009784296644,280800,0.002064223688401834,0.00016047230352670439,2.1972234710026037,2.614732134513057e-09,5.781221280232173e-07,5.807368570787119e-07,4.595402771223071e-05,0.0,39,3324.214285714286,4.8570927140060185e-08,0.0,364
-1.907811922725515e-05,0.0,0.0008735297485556822,-1.8160834391182326e-05,-2209.53888047689,288000,0.001944145712652644,0.00010171257254581985,2.1972242682888394,3.3727650598317875e-09,1.2837542617132114e-07,1.3174818874425335e-07,3.326292074813353e-05,0.0,40,3324.214285714286,2.8628889358620597e-08,0.0,363
-7.518635191062969e-05,0.0,0.0011296292729969853,-7.523285895668075e-05,-76.8536961479543,295200,0.0017554302726312532,0.0001346990885925608,2.1972237523345206,0.0,1.4174136616032491e-06,1.4174136616032491e-06,5.069309243632602e-05,0.0,41,3324.214285714286,4.075192551321924e-08,0.0,362
-2.6168823272180508e-05,0.0,0.0009025932548379458,-2.6699954182108048e-05,-1319.4563920446947,302400,0.001596326765512397,0.00010335614444223154,2.19722424774889,0.0,3.6787393978990726e-07,3.6787393978990726e-07,3.274978445910379e-05,0.0,42,3324.214285714286,2.6459600437173366e-08,0.0,362
-2.295054952190063e-05,0.0,0.0012590788367481656,-2.5853449350755543e-05,-618.1074621619299,309600,0.0013743316117795462,0.0001314251903783421,2.197223929624365,0.0,6.440364423820563e-07,6.440364423820563e-07,4.272745545057218e-05,0.0,43,3324.214285714286,2.684869993255038e-08,0.0,361
-1.4826000385732916e-05,0.0,0.0011360447751654747,-1.612651192020271e-05,-927.0414411602299,316800,0.0014946318488980777,0.00012524660645708317,2.197224049719553,0.0,1.94448827608017e-07,1.94448827608017e-07,3.738220459923287e-05,0.0,44,3324.214285714286,2.665226734598048e-08,0.0,361
-1.3947104755350403e-05,0.0,0.0009685084190590528,-1.269949345149043e-05,-1447.3467963508742,324000,0.0013099163395847665,0.0001098483722435908,2.1972242263428234,0.0,2.3480684873199404e-07,2.3480684873199404e-07,3.42404831422737e-05,0.0,45,3324.3541666666665,2.7894828708012196e-08,0.0,361
-4.498187801731193e-05,0.0,0.0009852740841615416,-4.306020258467138e-05,-983.6978281152816,331200,0.0021479688948346887,0.00010797125942753199,2.1972242891220817,-8.10115816123124e-09,3.6504933867232037e-07,3.5694818022912765e-07,4.423774153337593e-05,0.0,46,3324.3541666666665,3.462197892004743e-08,0.0,360
-4.9938405803652856e-05,0.0,0.0008242299311363092,-4.862388328124674e-05,-951.2902995211201,338400,0.0016358666862585642,9.611446414352686e-05,2.1972245301077606,1.9168271815485207e-10,6.544546321633121e-07,6.5464631467938e-07,3.149320163842204e-05,0.0,47,3324.3541666666665,1.608593935933008e-08,0.0,359
-2.6945046709200263e-05,0.0,0.00086158389667862,-2.703015756170441e-05,-542.0980801742559,345600,0.0012535455673432013,9.387986856623569e-05,2.1972245939383432,0.0,2.904411125942507e-07,2.904411125942507e-07,2.671750886868494e-05,0.0,48,3324.3541666666665,1.4383964717258108e-08,0.0,359
-2.7719312028336525e-05,0.0,0.0008888637706638928,-2.746267906273275e-05,-1392.4347984618519,352800,0.0012043160765216408,9.425361993153489e-05,2.1972245556589156,0.0,3.20417680779155e-07,3.20417680779155e-07,3.291940249424341e-05,0.0,49,3324.3541666666665,2.7656634149035113e-08,0.0,359
-2.4827432956435644e-05,0.0,0.0010013025061997513,-2.4888281594845765e-05,-167.5276941806078,360000,0.0014546030813135942,0.00010687853144934215,2.197224391869136,0.0,-8.512357851966078e-08,-8.512357851966078e-08,2.880721375888418e-05,0.0,50,3324.45,2.0753979276386733e-08,0.0,358
-3.0903981762020725e-05,0.0,0.0007377098355134446,-3.133487129319246e-05,-1808.9678492685978,367200,0.0025789043391058167,7.822879015749687e-05,2.1972247524740838,3.6375940308321834e-10,7.850555923984758e-07,7.854193510045932e-07,2.674794065512288e-05,0.0,51,3324.45,1.3664519408088135e-08,0.0,357
-7.613233261930231e-05,0.0,0.0009631126493700106,-7.654673480063609e-05,-108.64009669661284,374400,0.001405174583199816,0.00010038496788530168,2.1972244636880025,-3.5030713145071484e-11,1.255065654917805e-06,1.2550306242135416e-06,4.144091978131313e-05,0.0,52,3324.45,2.861009541936411e-08,0.0,356
-3.304434898753155e-05,0.0,0.0007470616812073541,-3.260314538198764e-05,-1533.076835070565,381600,0.001361839220887146,8.114089029727175e-05,2.1972246898702843,0.0,1.5704800765175783e-07,1.5704800765175783e-07,2.5849330462412158e-05,0.0,53,3324.45,1.506206255892687e-08,0.0,356
-2.5957548593598604e-05,0.0,0.0010425998102635327,-2.485085448075747e-05,-712.9658565598396,388800,0.0015250346681746879,0.00010389044143431016,2.1972243503729505,1.2195571959712955e-11,3.0110609125808293e-07,3.0111828682412146e-07,3.854422156986594e-05,0.0,54,3324.45,2.1066009605214915e-08,0.0,356
-3.517875152941282e-05,0.0,0.000922411136574402,-3.4762393602195945e-05,-763.7945171312587,396000,0.0012727720183054604,9.359567505706012e-05,2.197224586568182,0.0,6.303108626299762e-07,6.303108626299762e-07,3.082874842295106e-05,0.0,55,3324.45,1.9778368934749984e-08,0.0,356
-3.587532975459561e-05,0.0,0.0009034666659165071,-3.5857999005954044e-05,-938.2448526530638,403200,0.001279074492660347,9.713891543339268e-05,2.197224513979816,-2.8354101289096433e-10,3.099982124280079e-07,3.097146714545915e-07,2.821476677950977e-05,0.0,56,3324.52,1.6895713957622832e-08,0.0,355
-5.469761208024874e-05,0.0,0.0009190281562219903,-5.465231939267079e-05,-1143.5513320062512,410400,0.0013662329010502264,8.872710119272409e-05,2.197224566494977,1.9674262924285909e-10,3.8502019262888104e-07,3.852169349197702e-07,3.9898523515890486e-05,0.0,57,3324.52,2.2826433847640982e-08,0.0,355
-6.60138541943255e-05,0.0,0.0009001629451235103,-6.81085605404143e-05,-751.0411143255266,417600,0.0010042875839008287,8.954482908374153e-05,2.197224642347406,0.0,1.386282088162466e-06,1.386282088162466e-06,4.076232892884295e-05,0.0,58,3324.52,1.825791364676883e-08,0.0,354
-3.5674885158645915e-05,0.0,0.0008492086110541347,-3.4775248514287875e-05,-564.0221378867282,424800,0.0011853701793141302,8.949568111005353e-05,2.1972246189565254,0.0,8.367034215663606e-08,8.367034215663606e-08,2.5874867935046164e-05,0.0,59,3324.52,1.4162226205117938e-08,0.0,354
-3.461347742723737e-05,0.0,0.0006959154960246943,-3.513762677748728e-05,-1492.135528347594,432000,0.0017126032025419045,7.370010993475889e-05,2.1972248080767023,0.0,5.66421897213448e-07,5.66421897213448e-07,2.2930408258685758e-05,0.0,60,3324.52,1.1763987476244977e-08,0.0,353
-3.5346316653037745e-05,0.0,0.0009604243518821845,-3.5792645553851707e-05,-146.89068259327894,439200,0.0018743307585831978,0.00010055859079990286,2.1972244664033256,-9.76271458736417e-11,4.2370690132027937e-07,4.236092740905223e-07,2.9603790268202004e-05,0.0,61,3324.6,1.827707837529211e-08,0.0,353
-3.624381875817837e-05,0.0,0.0005660288614174783,-3.585007483080528e-05,-1648.1034470698355,446400,0.0013810698294784854,6.096434960424869e-05,2.197224960062239,-2.158423958083707e-09,5.691861322243068e-07,5.670277080293755e-07,1.8064906711100328e-05,0.0,62,3324.6,8.101163082722698e-09,0.0,353
-8.061535042475735e-05,0.0,0.000927944430718622,-8.120755589919135e-05,-150.9833826661922,453600,0.001811570179957479,9.300251565393588e-05,2.197224629802048,3.3910636798584193e-10,1.2995564536634908e-06,1.299895560105183e-06,3.9891886902637e-05,0.0,63,3324.6,2.242570101663665e-08,0.0,352
-3.5619925581435625e-05,0.0,0.0006892560479617852,-3.543116608223588e-05,-1371.625620597234,460800,0.0014040864852146,7.426696482458215e-05,2.1972248352835417,9.023713258097624e-12,1.0425233855453435e-06,1.0425324092012401e-06,2.504753472974692e-05,0.0,64,3324.6,1.3902380253527312e-08,0.0,352
-3.163522032291809e-05,0.0,0.0008115837798012246,-3.143078955740347e-05,-475.6589643488083,468000,0.0009375600945743407,8.484914095100419e-05,2.197224697309827,0.0,3.9489963011041715e-07,3.9489963011041715e-07,2.521932064536248e-05,0.0,65,3324.6,1.1712063357437274e-08,0.0,352
-3.282068712215723e-05,0.0,0.0007104650154560334,-3.344938125822341e-05,-1304.7899512914498,475200,0.001263506572809531,6.970240856416932e-05,2.1972249229465217,-8.162511160807955e-11,7.433223616925934e-07,7.432407370694834e-07,2.447056865462635e-05,0.0,66,3324.6,1.0756478694017361e-08,0.0,352
-2.435627659723522e-05,0.0,0.0008411383961458014,-2.648181300206379e-05,-888.2001309865027,482400,0.001687099364051499,9.028760377570505e-05,2.1972246172661505,-3.7749164979080283e-10,1.9455694318954833e-08,1.907820229020788e-08,2.5858540202832186e-05,0.0,67,3324.72,1.3565902503193313e-08,0.0,352
-3.726243441904261e-05,0.0,0.0007443274248634412,-3.8026105991159735e-05,-1266.742697780832,489600,0.0009280313110543345,7.160263687934356e-05,2.1972246987513477,0.0,6.720017345964703e-07,6.720017345964703e-07,2.8078765130437972e-05,0.0,68,3324.72,1.2225506501918008e-08,0.0,351
-6.687522932059164e-05,0.0,0.0006423186024885354,-6.8680335698407e-05,-953.6376982942297,496800,0.0009622973611546187,7.300667298500491e-05,2.1972249218980644,-7.445037574092971e-10,1.754010205880064e-06,1.7532657017279088e-06,2.6318310235819074e-05,0.0,69,3324.72,9.109083674538235e-09,0.0,351
-2.3135800327319165e-05,0.0,0.000804334111388677,-2.1661580384197107e-05,-620.4522960662117,504000,0.0016499871287832713,8.438964600832414e-05,2.1972246959253594,-1.53500886207675e-09,2.2324073687130261e-07,2.2170572954610349e-07,2.615940525169087e-05,0.0,70,3324.72,1.4693803906697014e-08,0.0,351
-1.8864070227445334e-05,0.0,0.0006754372218118962,-1.8760763167720578e-05,-1257.4205622610687,511200,0.0010217614900719138,6.657045699487867e-05,2.1972249343247294,-1.6349775854172952e-10,3.605606743335275e-07,3.6039717655524846e-07,2.176640468498658e-05,0.0,71,3324.72,9.108944452955174e-09,0.0,351
-2.1221996575355834e-05,0.0,0.0009329459243105472,-2.100445114763261e-05,-116.39896200516867,518400,0.0009651424176020857,9.771094652702258e-05,2.1972245187040356,6.047994697648088e-12,-2.1108741645912951e-07,-2.1108136831936273e-07,2.8064163193722527e-05,0.0,72,3324.7,1.4735965741779165e-08,0.0,351
-2.3942139673329342e-05,0.0,0.0006529989075743072,-2.357556378386061e-05,-1502.2159255947292,525600,0.0011778033943293605,6.212051673161214e-05,2.1972249143275007,-2.693373346573935e-10,-1.8226715770452983e-07,-1.8253649508655674e-07,2.300337552689392e-05,0.0,73,3324.74,8.052017650742947e-09,0.0,351
-7.363199024604948e-05,0.0,0.0009711695289499332,-7.387441379323368e-05,-379.3043427195483,532800,0.0009143112212799433,8.12284653328615e-05,2.1972247219747967,0.0,1.3148605264096203e-06,1.3148605264096203e-06,4.6135757939843074e-05,0.0,74,3324.74,1.9539897211451262e-08,0.0,350
-3.1978784334349196e-05,0.0,0.0006635056410471492,-3.2072416795093285e-05,-1239.7865675810456,540000,0.0009681302256989339,6.542394309372678e-05,2.197224952606928,0.0,8.032830831338614e-07,8.032830831338614e-07,2.1455621386494106e-05,0.0,75,3324.74,1.0091866144272917e-08,0.0,350
-1.4190484088135776e-05,0.0,0.0008066674682339229,-1.504665942735618e-05,-277.4882608308182,547200,0.0007853914351726561,7.683467806997674e-05,2.197224832801592,0.0,-2.3840698739618937e-08,-2.3840698739618937e-08,2.527845962885433e-05,0.0,76,3324.74,9.471635561548812e-09,0.0,350
-1.6293142298471662e-05,0.0,0.0006853417538970266,-1.5669537020108865e-05,-1217.865644788009,554400,0.0008311937908930153,6.451555562251535e-05,2.197224992239286,0.0,2.7354948303704243e-07,2.7354948303704243e-07,2.2879799472687778e-05,0.0,77,3324.74,9.19347943063104e-09,0.0,350
-1.903596517971667e-05,0.0,0.0008208412729299684,-1.939520237640568e-05,-763.9655001996623,561600,0.001368989820495817,7.705874320795832e-05,2.197224808568677,0.0,1.2954682799530082e-07,1.2954682799530082e-07,2.5619407458809663e-05,0.0,78,3324.75,1.1523914027980342e-08,0.0,350
-2.7932082265257926e-05,0.0,0.0007655726270028363,-2.8057057523727527e-05,-1283.7776449699986,568800,0.0008904305626583588,6.147624725021595e-05,2.1972249474750223,-1.6424435145268036e-10,3.936201390194391e-08,3.919776673792623e-08,3.1549307935505714e-05,0.0,79,3324.75,1.0423253121736657e-08,0.0,350
-5.686884023504486e-05,0.0,0.0007462599721911433,-5.646600423410917e-05,-489.0003425338864,576000,0.0012778020587180317,6.966880462865476e-05,2.1972249963926895,0.0,1.3182384692352516e-06,1.3182384692352516e-06,3.0293251455902988e-05,0.0,80,3324.75,1.3073779767046034e-08,0.0,349
-1.9172903770118434e-05,0.0,0.0007379708571157768,-2.0312112617024394e-05,-849.9631867021914,583200,0.0011200784245534155,7.116201964803413e-05,2.197224906159456,-3.727567291870552e-11,4.81694751290214e-07,4.816574756498619e-07,2.4375472941608744e-05,0.0,81,3324.75,1.0221289899454824e-08,0.0,349
-1.462303940681544e-05,0.0,0.000723399061416003,-1.4729678704553268e-05,-1097.5387001988922,590400,0.0009928647591615056,7.136926070007207e-05,2.1972248875747913,0.0,1.7860196789573225e-07,1.7860196789573225e-07,2.6040601245752168e-05,0.0,82,3324.75,9.107295148848635e-09,0.0,349
-1.5500081848121756e-05,0.0,0.0008470613667873658,-1.581500977435566e-05,-282.81346395545785,597600,0.0007623897330592576,7.935341144461168e-05,2.1972246880569153,0.0,3.3925658782741677e-07,3.3925658782741677e-07,2.4570260808944106e-05,0.0,83,3324.75,1.0776029224750747e-08,0.0,349
-1.1114359514716661e-05,0.0,0.0007382740983106845,-1.101991937034913e-05,-1669.9948046319555,604800,0.0007179706131842247,6.056318328591809e-05,2.197224932032287,0.0,5.250107529399404e-08,5.250107529399404e-08,2.563822965793076e-05,0.0,84,3324.76,9.44262828911453e-09,0.0,349
-5.777469224482058e-05,0.0,0.0008477026503544613,-5.794498422540306e-05,-546.805025589462,612000,0.0006363131268181817,7.110375239773458e-05,2.1972249441897427,0.0,6.140694812686673e-07,6.140694812686673e-07,4.218358174995455e-05,0.0,85,3324.76,1.7011660123291473e-08,0.0,348
-2.413310333797617e-05,0.0,0.0005447586018858998,-2.458795105606925e-05,-1215.9049360564752,619200,0.0005081969180365568,5.8430754445787054e-05,2.1972249923622797,0.0,7.078679117161669e-07,7.078679117161669e-07,1.7237490937418e-05,0.0,86,3324.76,7.486159569878365e-09,0.0,348
-1.36745123080866e-05,0.0,0.000707578180795353,-1.3902477675120556e-05,-146.5784315757343,626400,0.0004899909865211007,7.449154853298347e-05,2.197224852903179,0.0,2.841289346148734e-07,2.841289346148734e-07,1.9073793774910763e-05,0.0,87,3324.76,7.55978072214186e-09,0.0,348
-6.529584459307203e-06,0.0,0.0007360589489133624,-6.5998828961797005e-06,-1476.437072528047,633600,0.0005134443991392612,6.195493263165854e-05,2.1972249685551124,0.0,-1.1138412836598139e-07,-1.1138412836598139e-07,2.676668645928076e-05,0.0,88,3324.76,9.423755896384808e-09,0.0,347
-1.331489141463523e-05,0.0,0.0008835664748701173,-1.3481846331933292e-05,-572.0371226525291,640800,0.0004314446058440241,7.374036956225915e-05,2.197224793096699,0.0,-3.7511949006215537e-07,-3.7511949006215537e-07,3.2725870935979304e-05,0.0,89,3324.84,1.1500994107998165e-08,0.0,347
-1.349608962060553e-05,0.0,0.0006497304849950757,-1.3622247416765816e-05,-1461.9693148311615,648000,0.0003621698663711283,5.686396016067998e-05,2.19722495989194,0.0,-1.1628256214267768e-07,-1.1628256214267768e-07,2.4433960816670503e-05,0.0,90,3324.84,1.0214730553979722e-08,0.0,347
-5.9991693428446054e-05,0.0,0.0007865291292907053,-6.126974632565724e-05,-425.962288825527,655200,0.0003193923285867282,7.11572670034236e-05,2.1972249666064214,0.0,9.986347612757715e-07,9.986347612757715e-07,3.192187217474721e-05,0.0,91,3324.84,9.673271145942833e-09,0.0,347
