advantage_norm,P01:episode_rewards,grad_norm,explained_variance,clip_fraction,policy_loss,PMM:episode_rewards,frames,fps,value_loss,P09:episode_rewards,approx_kl_divergence,epoch_idx,episode_length,policy_entropy
15.968717974424361,50.0,0.056993263773443235,-1.899898052215576e-08,0.0018310546875,-0.0007927695394755574,196.75,307200,302,0.020175663172267377,477.5000000000002,0.00017495288904427752,30,340.29,1.7819169849157332
15.968718022108078,50.0,0.056451462503145367,1.2665987014770507e-08,0.0,-0.0005236583696387242,196.25,317440,302,0.01683014616573928,525.0,0.00011694007339713153,31,338.67,1.78259886354208
15.968718123435973,25.0,0.05676239965894201,-3.3155083656311036e-08,0.0,-0.000728947008610703,177.5,327680,302,0.020495082784327677,502.5000000000002,0.00014906308241506848,32,334.37,1.7809358149766923
15.968718081712723,25.0,0.05440545629499525,-7.450580596923829e-10,0.0,-0.0004655278415157227,158.5,337920,302,0.020889583422103897,350.0,0.00010371589445776764,33,329.21,1.7788402616977692
15.96871822476387,25.0,0.054146284695552514,0.0,0.0,-0.000413864194706548,179.5,348160,302,0.02374888360500336,377.5000000000002,9.046769347733629e-05,34,334.56,1.7716955810785293
15.968718409538269,50.0,0.05851082890748294,1.862645149230957e-09,0.0,-0.0005565021809161407,200.25,358400,303,0.02447861316613853,402.5000000000002,0.00014281073751263307,35,340.39,1.7779531180858612
15.968718242645263,75.0,0.05425609283441439,-1.0430812835693359e-08,0.0,-0.000415656191034941,206.75,368640,303,0.025135007867356764,377.5000000000002,0.00012587855427135253,36,347.17,1.780030907690525
15.968718260526657,72.50000000000001,0.05551418188848804,1.4156103134155273e-08,0.0,-0.0003703293285070686,223.75,378880,303,0.02397027626866475,480.00000000000045,8.477824673409628e-05,37,348.53,1.7852699913084507
15.968718063831329,50.0,0.05481209390993328,-9.685754776000977e-09,0.0,-0.0005415584353613667,210.25,389120,304,0.02242597479489632,475.0,0.00011830585130319093,38,344.8,1.779496080428362
15.968718260526657,50.0,0.0568883172528734,4.097819328308106e-09,0.0,-0.0003712409867148381,208.75,399360,303,0.0219203642278444,482.5000000000007,0.0001041078417571839,39,338.69,1.7854194328188897
15.968718075752259,47.50000000000001,0.05666689436653573,9.313225746154785e-09,0.0,-0.0005034214442275698,189.5,409600,303,0.01824666860047728,475.0,0.00012343423206857552,40,338.35,1.7893085576593877
15.968718034029006,25.0,0.05865371914990769,-6.332993507385254e-09,0.001171875,-0.0007575035295303678,182.75,419840,304,0.018452964453899767,480.00000000000045,0.00016135556533933837,41,336.55,1.7868547707796096
15.968718034029006,25.0,0.0547848372668124,-5.960464477539063e-09,0.0,-0.00046049238808336667,170.25,430080,304,0.02196709644049406,327.5000000000002,0.00010348849196084586,42,336.94,1.7871980383992194
15.968717974424361,25.0,0.05719427734703321,-1.2665987014770507e-08,0.0,-0.0008010797571841976,157.25,440320,304,0.015871212590718643,325.0,0.0001816550793677152,43,330.68,1.7878502413630486
15.968717861175538,25.0,0.056803045395151755,1.3411045074462891e-08,0.0,-0.0007993721072125481,141.0,450560,303,0.014702971091901417,275.0,0.00017203225724120584,44,324.12,1.789762894809246
15.968717920780183,0.0,0.05575243214553399,1.6763806343078613e-08,0.0,-0.000705619858490536,135.5,460800,304,0.01825497930694837,302.5000000000002,0.00014328516888824084,45,322.8,1.786153368651867
15.968718039989472,25.0,0.05687548551393954,-8.568167686462402e-09,0.0,-0.0005886544640816282,140.25,471040,304,0.019858368262066505,325.0,0.0001312964233989078,46,328.44,1.7765349477529526
15.968718111515045,25.0,0.055076399866453254,4.097819328308106e-09,0.0,-0.00038427526997111274,156.25,481280,304,0.02019144306250382,350.0,9.968014259627011e-05,47,332.51,1.7827119834721088
15.968717885017394,25.0,0.054688379357802644,-1.9744038581848144e-08,0.0,-0.0005913054435950471,148.5,491520,304,0.015833432046929375,302.5000000000002,0.00012658770650482155,48,328.01,1.7887804597616195
15.968717992305756,25.0,0.056998184110884566,-2.1979212760925294e-08,0.0,-0.0007997188411536626,147.25,501760,303,0.01816946701146662,277.5000000000002,0.00018143479478585078,49,324.53,1.7814313098788261
15.968718194961548,25.0,0.05308420768391744,-1.2293457984924316e-08,0.0,-0.0007356882266321918,145.25,512000,303,0.02147940075956285,302.5000000000002,0.00015748575431331346,50,324.99,1.7779949948191642
15.96871822476387,50.0,0.057660051991082505,-1.9371509552001954e-08,0.0,-0.000611173299694201,168.5,522240,303,0.022794977147714234,325.0,0.00013398373975626043,51,332.15,1.7732684634625913
15.968718200922012,50.0,0.05767091557140038,-3.725290298461914e-09,0.0,-0.0006203125667525455,210.75,532480,302,0.022836670404649338,455.0000000000004,0.0001597936997463023,52,342.47,1.780330291390419
15.968718111515045,47.50000000000001,0.05645974040065214,7.078051567077636e-09,0.0,-0.0003702724572576699,215.75,542720,302,0.021973047440405936,500.0,9.445844759170541e-05,53,339.83,1.7876494064927102
15.968718153238296,50.0,0.053959453330423235,1.080334186553955e-08,0.0,-0.0004304787858018244,238.5,552960,303,0.021885448132525197,527.5000000000002,9.106614952223425e-05,54,346.94,1.7788726530969143
15.96871817111969,50.0,0.05411301496022512,1.3411045074462891e-08,0.0,-0.00036357653189043047,224.25,563200,303,0.025672460463829337,500.0,9.08286957614024e-05,55,344.78,1.7843446090817452
15.968718087673187,50.0,0.0555904371395721,2.9802322387695314e-09,0.0,-0.00045416787106660194,223.5,573440,303,0.020458164453157224,502.5000000000002,9.524309877271265e-05,56,348.4,1.7866279669106007
15.968718153238296,50.0,0.05728972019859509,-1.1548399925231934e-08,0.0,-0.0005950525883235969,211.75,583680,303,0.022994850247050634,500.0,0.00012700844149762247,57,342.81,1.7858937084674835
15.968718236684799,50.0,0.05357903045961034,-6.332993507385254e-09,0.0,-0.0004836480689846212,211.75,593920,303,0.024256024858914316,477.5000000000002,9.530682154270664e-05,58,347.41,1.7717660695314408
15.968718242645263,50.0,0.05716173693139367,-1.0058283805847169e-08,0.0,-0.0005021096807467984,209.5,604160,303,0.02529309421952348,430.0000000000004,0.00011458636015575508,59,344.52,1.769271693378687
15.968718016147614,25.0,0.056161577565552304,-3.3527612686157227e-09,0.0,-0.0006700424955852213,208.5,614400,303,0.022558170434786008,375.0,0.00014691084777140873,60,345.64,1.7732208132743836
15.968718278408051,47.50000000000001,0.054766610468708544,-1.30385160446167e-08,0.0,-0.00058375474618515,206.0,624640,303,0.021848850775859317,375.0,0.0001363415097397791,61,340.92,1.7749287389218806
15.96871821284294,25.0,0.058910487660472445,-3.3527612686157227e-09,0.00205078125,-0.0005960459973721299,202.5,634880,303,0.024709791922941805,377.5000000000002,0.0001354510233099404,62,342.22,1.7778222046792507
15.96871834397316,50.0,0.05508538722071728,-8.940696716308593e-09,0.0,-0.0004036921814986272,214.5,645120,303,0.026740715320920573,377.5000000000002,8.195334915814812e-05,63,349.02,1.7706226423382758
15.968718177080154,72.50000000000001,0.055484266031703755,-1.7881393432617187e-08,0.0,-0.0004550495350486017,207.75,655360,303,0.02395637533045374,350.0,8.995044327093637e-05,64,350.34,1.7583108201622963
15.9687180519104,50.0,0.057368825867606055,-2.7567148208618165e-08,0.0,-0.0002402392383373808,209.5,665600,303,0.0198461917869281,400.0,8.658673173869146e-05,65,346.28,1.7632204711437225
15.968718159198762,47.50000000000001,0.05751709046803603,2.384185791015625e-08,0.0,-0.00046232853692345087,194.0,675840,304,0.021573897506459615,352.5000000000002,9.877432579088463e-05,66,340.41,1.775744615495205
15.968718272447585,25.0,0.05421093548593571,7.450580596923828e-09,0.0,-0.0005774942419520812,194.0,686080,303,0.02228838728624396,457.5000000000006,0.00014167948988834665,67,337.82,1.783080068230629
15.968718194961548,25.0,0.05421106690564246,-8.568167686462402e-09,0.0,-0.00030227579045458695,184.75,696320,303,0.018523438266129233,435.00000000000085,8.62824104505222e-05,68,334.88,1.7850299179553986
15.968718189001084,25.0,0.0547132137579633,-1.4901161193847656e-08,0.0,-0.00042947504844050857,198.75,706560,303,0.021079408007790335,550.0,0.00010059645010045415,69,335.55,1.7858980424702167
15.968718218803406,50.0,0.05516586428747048,-1.7508864402770997e-08,0.0,-0.00048612675091135315,183.25,716800,303,0.024321392725687473,427.5000000000002,0.000104883735492578,70,334.82,1.7841343536973
15.968718075752259,50.0,0.05527403819924789,-2.1979212760925294e-08,0.0,-0.0006822587045462569,195.5,727040,303,0.02014241706347093,455.0000000000004,0.0001433353616329569,71,339.95,1.7779172256588935
15.968718093633651,25.0,0.05359315409895069,-1.2665987014770507e-08,0.0,-0.0002905653241668915,202.25,737280,303,0.02135179734614212,455.0000000000004,7.204989896898439e-05,72,343.38,1.769799143075943
15.968718409538269,47.50000000000001,0.05706940555043212,-4.470348358154297e-09,0.0,-0.00026682440602598945,203.0,747520,303,0.023296825785655527,405.00000000000045,8.094308924508909e-05,73,347.14,1.7753755271434783
15.968717938661575,25.0,0.05861336298758159,4.8428773880004884e-09,0.0,-0.0006095275584812043,203.0,757760,303,0.021140491115511396,410.00000000000085,0.00013212352584641708,74,342.84,1.7806083716452121
15.968718099594117,50.0,0.05477136446668042,6.7055225372314455e-09,0.0,-0.0005211643168877344,187.75,768000,303,0.021954361366806553,325.0,0.00011797966415194594,75,337.57,1.7814815528690815
15.968718153238296,25.0,0.05436372554041067,1.5273690223693846e-08,0.0,-0.00033943666858249344,183.5,778240,303,0.01909306575835217,380.00000000000045,9.134136481119271e-05,76,330.42,1.7675742618739605
15.968718135356903,25.0,0.05565359895666979,1.3411045074462891e-08,0.0,-0.00044610311051656025,167.5,788480,303,0.01717657141271047,350.0,0.0001175098579327738,77,328.55,1.7824343658983708
15.968717956542969,0.0,0.056237992102331144,-1.4528632164001465e-08,0.0,-0.000520205904103932,158.25,798720,303,0.0180695834744256,352.5000000000002,9.842135494544379e-05,78,328.38,1.785113949328661
15.968718093633651,25.0,0.05568026944248435,8.940696716308593e-09,0.0,-0.0005656318680848926,147.75,808960,303,0.01817200819205027,350.0,0.00013325449945256196,79,327.7,1.7809396244585514
15.968717843294144,25.0,0.05533095744953011,8.195638656616212e-09,0.0,-0.00047108912549447267,154.75,819200,303,0.018180795706575735,327.5000000000002,0.00010664341470913996,80,329.01,1.780784649401903
15.968718194961548,25.0,0.057857845332919024,1.825392246246338e-08,0.0,-0.0006905734753672732,153.25,829440,303,0.02173945856047794,275.0,0.00013738310924793495,81,326.44,1.778850645571947
15.968718028068542,25.0,0.05387033204005946,-9.685754776000977e-09,0.0,-0.0003297583627499989,162.0,839680,303,0.020099114993354306,302.5000000000002,8.88403174755581e-05,82,333.04,1.7779944270849228
15.968718147277832,25.0,0.05268174652088235,2.16066837310791e-08,0.0,-0.0004509130725637078,152.25,849920,303,0.018402781907934696,300.0,0.00010027625201303181,83,328.93,1.7809943474829197
15.968718189001084,25.0,0.055364466628829434,-1.6391277313232423e-08,0.0,-0.000446270983593422,149.0,860160,303,0.020864943938795476,300.0,9.234910580158129e-05,84,324.84,1.7831065252423286
15.968718093633651,25.0,0.05376822572409916,-1.1175870895385742e-09,0.0,-0.00026220775980618783,149.75,870400,303,0.01944938153028488,300.0,7.289452314012124e-05,85,322.53,1.7859779924154282
15.96871822476387,47.50000000000001,0.056102130946544995,-7.078051567077636e-09,0.0,-0.00033443558022554497,187.75,880640,304,0.021781150787137448,427.5000000000002,7.668010943433501e-05,86,332.93,1.7852229744195938
15.968718099594117,25.0,0.052536104800310034,9.685754776000977e-09,0.0,-0.0004862498313741526,199.0,890880,303,0.02233830890036188,477.5000000000002,0.0001072046407067262,87,336.08,1.784030744433403
15.968718147277832,47.50000000000001,0.05617646919576598,-1.1548399925231934e-08,0.0,-0.00040328113100258635,218.0,901120,303,0.020009649574058132,525.0,9.022540882295261e-05,88,343.0,1.7861844144761563
15.968717968463897,25.0,0.055731406246853875,-1.0058283805847169e-08,0.0,-0.0005528080469957786,182.0,911360,303,0.018427169471397064,452.50000000000017,0.0001370119869669395,89,333.74,1.7878720864653588
15.968718141317368,25.0,0.05535878865551834,1.2665987014770507e-08,0.0,-0.0004799146579898661,175.0,921600,304,0.01905858374084346,405.00000000000045,0.00010301461298638515,90,331.92,1.789406993240118
15.96871812939644,25.0,0.05447728937339511,-2.2724270820617674e-08,0.0,-0.0007122392886230955,164.75,931840,303,0.02148814433312509,352.5000000000002,0.00013221786015531477,91,329.57,1.781012061983347
15.968718153238296,25.0,0.056355965453858445,-1.080334186553955e-08,0.0005859375,-0.000607761393985129,188.25,942080,303,0.021834848466096447,402.5000000000002,0.00013173597757756283,92,333.89,1.7767487972974778
15.968718165159226,47.50000000000001,0.053007052666827856,1.0058283805847169e-08,0.0,-0.00031967931608960497,192.0,952320,303,0.01976665270340163,402.5000000000002,7.530324854103654e-05,93,337.64,1.772592617571354
15.968718415498733,25.0,0.05546980913467172,-3.054738044738769e-08,0.0,-0.0005375989490858047,183.5,962560,303,0.024153945309808477,327.5000000000002,0.00010815173777185549,94,334.88,1.7672356478869915
15.968718200922012,50.0,0.05699068868853445,2.6077032089233397e-09,0.0,-0.0007423911771184067,192.5,972800,303,0.02155399129842408,350.0,0.00016306866137298924,95,341.83,1.7684430912137032
15.968718284368515,50.0,0.057418241419635106,-2.2351741790771484e-09,0.0,-0.0006385083204804686,176.5,983040,303,0.02385790696134791,302.5000000000002,0.00014435196010964546,96,339.36,1.7750163480639458
15.968718260526657,50.0,0.0537004372070759,-1.7881393432617187e-08,0.0,-0.0003320264961075736,203.25,993280,303,0.02416126410244033,457.5000000000006,8.031872686897756e-05,97,342.73,1.7736365668475629
15.968718302249908,50.0,0.058122366664291644,-1.2665987014770507e-08,0.0,-0.0007947602887725224,205.0,1003520,303,0.024625406408449634,455.0000000000004,0.00016362846698196875,98,342.43,1.7764972820878029
15.968718498945236,50.0,0.05816729489541135,8.195638656616212e-09,0.0,-0.0007208515948150307,237.75,1013760,303,0.026694889093050733,550.0,0.0001455243288461361,99,348.34,1.7751870647072792
15.96871817111969,50.0,0.056533264411855896,7.450580596923829e-10,0.0009765625,-0.0006651899182543275,214.0,1024000,303,0.023233383634942584,450.0,0.00015739432663330888,100,343.97,1.7740861669182777
15.968718099594117,50.0,0.05413615323860225,-2.905726432800293e-08,0.0,-0.0004150561688220478,202.5,1034240,303,0.021270295849535614,352.5000000000002,9.43712625108617e-05,101,345.1,1.786051394790411
15.968717902898788,50.0,0.05615477255709973,-6.332993507385254e-09,0.0,-0.0005272334827168379,179.75,1044480,303,0.019785307830898092,325.0,0.00010925820744418502,102,336.95,1.7890308760106564
15.96871801018715,50.0,0.0546867879438188,2.2351741790771484e-08,0.0,-0.0005353085980459582,170.0,1054720,303,0.021188640585751272,325.0,0.00010602494114770877,103,335.78,1.783577875047922
15.968718165159226,25.0,0.05859272390508036,5.960464477539063e-09,0.0,-0.0005518367206605035,173.0,1064960,303,0.02132620227348525,350.0,0.00011394944699887333,104,335.83,1.7726473040878772
15.968718147277832,50.0,0.05304079280863048,1.4901161193847656e-08,0.0,-0.0004715764418506296,192.5,1075200,303,0.02322977029834874,452.50000000000017,8.430159253620672e-05,105,337.75,1.7637942865490914
15.968718260526657,47.50000000000001,0.05385851029987485,-2.9802322387695314e-09,0.0,-0.0002551951758505311,204.25,1085440,303,0.026430040248669684,452.50000000000017,7.395059419543771e-05,106,341.61,1.7581455513834954
15.96871829032898,50.0,0.056085929374961416,2.0861625671386717e-08,0.0,-0.00045729347075393887,213.25,1095680,303,0.021478220412973315,427.5000000000002,0.00010895644049657704,107,342.32,1.7720112420618535
15.968718183040618,50.0,0.055892978086903786,-1.6763806343078613e-08,0.0,-0.0003803941264777677,199.75,1105920,303,0.021843829413410277,380.00000000000045,8.943258807825316e-05,108,342.03,1.7693459175527095
15.968718105554581,50.0,0.054042437673525345,-4.0605664253234865e-08,0.0,-0.0003117313051916426,183.5,1116160,303,0.023082008404890074,325.0,7.568553873955608e-05,109,334.97,1.7791219428181648
15.968718177080154,47.50000000000001,0.054389405633674205,-1.4901161193847657e-09,0.0,-0.0004975689003913431,176.0,1126400,303,0.01929459445818793,302.5000000000002,0.00011446770852874266,110,332.96,1.7837277956306934
15.968718039989472,50.0,0.055905870846160596,-8.568167686462402e-09,0.0,-0.0005759271720307879,175.75,1136640,303,0.01874952119687805,357.5000000000007,0.000120430200858479,111,332.92,1.785537602007389
15.96871787905693,25.0,0.05499631796114403,-7.450580596923829e-10,0.0,-0.0005200764069741126,151.0,1146880,303,0.016541262599639596,300.0,0.00010838400072348265,112,324.79,1.7830985471606255
15.9687180519104,25.0,0.058798485676427995,-1.3783574104309083e-08,0.0,-0.0006106721306423424,138.75,1157120,303,0.018201174438581803,275.0,0.0001277567578625849,113,325.2,1.782759840786457
15.968718004226684,25.0,0.059013034706053166,-1.5273690223693846e-08,0.0,-0.0006041267355612945,138.25,1167360,303,0.018250477692345158,250.0,0.00011727853456164894,114,328.27,1.7837815545499325
15.968718111515045,25.0,0.051877940769911104,7.078051567077636e-09,0.0,-0.00022923734977666754,146.0,1177600,303,0.018989217313355768,252.50000000000023,5.576677026475352e-05,115,331.2,1.7798395320773124
15.96871829032898,47.50000000000001,0.05504544438200822,3.3527612686157227e-09,0.0,-0.0003820242560323095,168.5,1187840,303,0.0222585218725726,302.5000000000002,8.97891885076163e-05,116,338.84,1.7762249551713467
15.968718022108078,25.0,0.0560751555054204,-2.60770320892334e-08,0.0,-0.0006742574965755921,177.75,1198080,303,0.018843268264026845,427.5000000000002,0.0001428349490950609,117,333.47,1.7830530397593976
15.96871787905693,25.0,0.05678791786464534,4.8428773880004884e-09,0.0,-0.000479846110829385,179.5,1208320,304,0.01699446104175877,427.5000000000002,0.00010206883726127103,118,337.17,1.7807367771863938
15.968718039989472,25.0,0.05756777776765516,-2.2351741790771484e-09,0.0,-0.0004866015078732744,170.0,1218560,304,0.02294258232577704,377.5000000000002,9.231203440585034e-05,119,333.05,1.783930117636919
15.968718248605729,25.0,0.05695568208948334,4.097819328308106e-09,0.0,-0.00042867671872954817,178.5,1228800,304,0.02375798804569058,350.0,9.69773885302061e-05,120,341.52,1.7872379645705223
15.968718248605729,50.0,0.054819126148486906,-1.9371509552001954e-08,0.0,-0.0004797640740434872,202.25,1239040,304,0.025397128640906885,352.5000000000002,9.16631741937124e-05,121,346.69,1.780156782269478
15.96871834397316,50.0,0.055165671515606696,-4.097819328308106e-09,0.0,-0.00042855621322814843,230.75,1249280,304,0.024907358159543945,525.0,8.608894186021843e-05,122,354.24,1.7724190108478068
15.968718087673187,25.0,0.058030982902403515,-2.16066837310791e-08,0.0,-0.0006137865533673903,213.0,1259520,304,0.018729861226165666,502.5000000000002,0.00013583144574660366,123,347.72,1.7774377301335336
15.968718391656875,50.0,0.0581751434708868,2.9429793357849122e-08,0.0,-0.0005805228396638995,215.25,1269760,304,0.024292757851071656,502.5000000000002,0.00012686035430498066,124,342.53,1.7728973425924779
15.968718278408051,25.0,0.05531589161012758,-1.4528632164001465e-08,0.0,-0.00042339964384154884,199.25,1280000,304,0.022018118179403245,502.5000000000002,8.582060234996192e-05,125,336.17,1.7710451073944569
15.96871811747551,25.0,0.058970885062690104,-8.195638656616212e-09,0.0,-0.0005906065488488821,195.25,1290240,304,0.01887612538121175,435.00000000000085,0.00012009152753975628,126,338.09,1.7770088762044907
15.968717920780183,25.0,0.056006185805896155,3.3527612686157227e-09,0.0012451171875,-0.0005150467124622083,181.0,1300480,304,0.01926094708032906,357.5000000000007,0.00010469020793362205,127,334.02,1.7753900043666362
15.968718200922012,25.0,0.05851588107747481,9.313225746154785e-09,0.0,-0.0006426350701076444,178.0,1310720,303,0.02292610478179995,350.0,0.00013672400795083917,128,337.76,1.7771069787442684
15.968718409538269,47.50000000000001,0.05658754023940225,3.725290298461914e-09,0.0010986328125,-0.0006919490555446828,207.0,1320960,303,0.025278649202664382,425.0,0.0001368574624283525,129,347.4,1.7801381476223468
15.968718439340591,50.0,0.05475739611775867,1.4901161193847657e-09,0.0,-0.0005786938709206879,226.5,1331200,303,0.026904982735868544,457.5000000000006,0.00013283886891652942,130,353.23,1.7800621055066586
15.96871812939644,50.0,0.056066235469373914,-1.1548399925231934e-08,0.0,-0.0005529873840714572,243.0,1341440,303,0.021551274898229167,555.0000000000005,0.00012064388741137578,131,353.98,1.7805700197815895
15.968718081712723,25.0,0.05390598501738404,6.332993507385254e-09,0.0,-0.00035417511498962994,210.75,1351680,303,0.01894489724363666,527.5000000000002,7.537932758783228e-05,132,343.13,1.7895439125597477
15.968718039989472,25.0,0.05696703584904729,2.2724270820617674e-08,0.0,-0.0007845333941077115,184.25,1361920,303,0.018349475666764193,477.5000000000002,0.00015167678034906374,133,336.06,1.785599509626627
15.968718004226684,25.0,0.05653734569007216,1.1548399925231934e-08,0.0,-0.00038425053462560755,168.5,1372160,303,0.018447882035980002,430.0000000000004,7.633514717149126e-05,134,331.39,1.7865712612867355
15.968718105554581,25.0,0.057721212212819305,-1.3411045074462891e-08,0.0,-0.0006426881613151636,161.5,1382400,303,0.019044408705667593,280.00000000000045,0.00013592051719903963,135,334.16,1.7859018810093403
15.968718034029006,25.0,0.05476174572415442,-3.2782554626464846e-08,0.0,-0.00033233403555641414,152.5,1392640,303,0.01810186686052475,275.0,6.548404812320996e-05,136,329.11,1.7881646029651166
15.968718266487121,50.0,0.05577259536932143,-2.570450305938721e-08,0.0,-0.0005312440669513307,164.0,1402880,303,0.02045179007545812,302.5000000000002,0.00011994840365936454,137,335.68,1.7905622847378253
15.96871799826622,25.0,0.055818809613982966,-1.4528632164001465e-08,0.0,-0.0003450501548286411,154.0,1413120,302,0.01632640889438335,375.0,6.241157652038254e-05,138,327.35,1.7882503874599933
15.968717956542969,25.0,0.05590258284938415,5.960464477539063e-09,0.0,-0.0005799354141345248,181.5,1423360,302,0.018644429880077952,502.5000000000002,0.00011882104954681338,139,334.41,1.7753323882818222
