advantage_norm,PMM:episode_rewards,P09:episode_rewards,explained_variance,P01:episode_rewards,fps,policy_loss,epoch_idx,frames,grad_norm,episode_length,value_loss,policy_entropy
0.8216922914981842,2.16,5.0,0.949828530550003,0.0,220,-0.0018652910273522139,31,248000,0.23063259414843784,210.62,0.005358685838873498,1.3588989174365997
0.6232994934916496,1.83,5.0,0.953503065109253,0.0,221,-0.0010672521040396533,32,256000,0.15788641619015306,197.55,0.003348625763319433,1.3517307531833649
0.672753486931324,1.95,5.1000000000000085,0.964751148223877,0.0,221,0.00021163546116440557,33,264000,0.17694216043398703,200.32,0.003652205940161366,1.348738979101181
0.5937918299436569,1.89,5.0,0.9703175389766693,0.0,221,-0.0006159806709911209,34,272000,0.14752393483019183,200.71,0.0029137693977099844,1.357173227071762
0.9179075023531914,2.1,6.0,0.9036501401662826,0.0,221,-0.004870298427995294,35,280000,0.27444964853507786,207.43,0.008391617326415144,1.3569554245471955
0.6373767393827439,2.16,6.0,0.969389579296112,0.0,221,-0.0009952677994442638,36,288000,0.16665895641673015,210.02,0.003479502897389466,1.340248395204544
0.6288508260250092,1.9,5.0,0.9690325284004211,0.0,221,-0.0010835000664519612,37,296000,0.1632521729844643,202.28,0.0032030407912679946,1.3555367302894592
0.7727190782129765,1.95,5.1000000000000085,0.946901044845581,0.0,221,-0.0001979374735674355,38,304000,0.18828114330959167,201.28,0.0050517003156710415,1.3505209755897523
0.6723579455912113,2.22,8.0,0.9586997765302658,0.0,222,-0.0013513654213602423,39,312000,0.16647250831524546,209.67,0.003936172792891739,1.3429726219177247
0.7190952464938164,2.65,9.0,0.961597158908844,0.0,222,-0.0021534614101983607,40,320000,0.19484548639563243,224.26,0.004287726888724137,1.336885678768158
0.4424595195055008,2.95,9.0,0.9853559607267379,0.0,222,-0.0003011410390899982,41,328000,0.10303763422742546,236.72,0.0014996142598101868,1.3448298120498656
0.6529866597056388,2.39,5.200000000000017,0.9610762172937393,0.0,222,-0.001579911103908671,42,336000,0.1725617180408776,218.9,0.0038757186190923674,1.3620769691467285
0.5403580264747143,2.19,5.0,0.9792104709148407,0.0,221,-9.868834749795497e-06,43,344000,0.13511346780605962,211.86,0.002324655188131146,1.349737229347229
0.7372925877571106,2.04,5.0,0.9129007452726364,0.0,221,-0.0007229974415531615,44,352000,0.17730298106098089,206.65,0.004672869202913717,1.3614716947078704
0.8636532330513,2.0,5.0,0.9310839545726776,0.0,221,-0.0011239900263899471,45,360000,0.2184396130103053,204.03,0.0061766246281331405,1.3467720592021941
0.7013344107568265,2.19,5.1000000000000085,0.9534276854991913,0.0,221,-0.0006068845334812067,46,368000,0.19872450110605258,208.57,0.005412343354255427,1.354639503955841
0.5957957036793232,2.43,5.1000000000000085,0.9753963977098465,0.0,221,-0.0008938148181186989,47,376000,0.14679777573087496,217.44,0.0028094109712401404,1.3518687725067138
0.8022855034470558,2.48,6.200000000000017,0.9493108999729156,0.0,221,-0.0008608610578812658,48,384000,0.1966326924096689,219.63,0.0049963330704486,1.3504547333717347
0.7754397243261337,2.43,5.0,0.9456378901004792,0.0,221,0.0003996895188174676,49,392000,0.18867476995995644,219.91,0.004946578206727281,1.3635451757907868
1.0368318420648575,2.24,5.0,0.8835347133874893,0.0,221,-0.0006550962418623385,50,400000,0.2650819059689867,215.59,0.008184039681218565,1.3634051728248595
0.9265615707635879,1.98,5.0,0.9154211008548736,0.0,222,-0.0020903756436928232,51,408000,0.2317759600254676,204.64,0.007343164040939883,1.3477208304405213
0.9436409395933151,2.13,5.1000000000000085,0.9288998711109161,0.0,221,0.0007955781978671439,52,416000,0.24402128519524516,210.05,0.006801245009701234,1.3539903116226197
0.9837630835175514,2.4,6.0,0.9225949561595916,0.0,222,7.691438426263631e-05,53,424000,0.23186566523801705,218.2,0.0072975544456858185,1.3604594147205353
1.039738098680973,2.47,6.0,0.915742597579956,0.0,222,-0.0023905771815043407,54,432000,0.28108673484580754,221.12,0.008020944606978447,1.3552802002429962
1.0930129453539847,2.51,6.0,0.8673475021123886,0.0,221,-3.692585858516395e-05,55,440000,0.2923084802039777,223.49,0.009356200756737963,1.3558697593212128
1.2249647921323776,2.32,5.0,0.8428059399127961,0.0,221,-0.0017430490400874986,56,448000,0.3197008094215678,215.83,0.01071036562032532,1.3510540592670441
1.107567892074585,2.36,5.0,0.8678929233551025,0.0,221,-0.0012422081653494389,57,456000,0.2580654250698566,218.4,0.008956314169336111,1.3454229879379271
1.0072231364250184,2.27,5.0,0.9289227575063705,0.0,221,-0.0018662898386537564,58,464000,0.26442023076543436,218.64,0.007796233369736001,1.3480330216884613
0.7053099891543388,2.14,5.0,0.9642533576488495,0.0,221,-0.0007255979505498545,59,472000,0.1787793244976381,216.5,0.003936619787709788,1.3399813616275786
1.004450712800026,2.32,6.0,0.9193392449617386,0.0,220,-0.0004686254565604031,60,480000,0.24858877581132094,220.47,0.0073215633543441076,1.3265724658966065
0.8565268760919571,2.55,6.0,0.9501640796661377,0.0,221,-0.0006445362401427701,61,488000,0.20444926706252428,228.56,0.005641608666046523,1.3315356302261352
0.9290940770506859,3.13,9.0,0.9422602254152298,0.0,221,-0.0014806825623418262,62,496000,0.2187640646572305,245.88,0.006480677819345146,1.3420906972885132
0.9690430808067322,3.48,9.0,0.9330358976125717,0.0,221,-0.0028252105900173773,63,504000,0.2429433186921776,258.82,0.006750804029288702,1.3433851099014282
1.0608982768654824,3.6,9.0,0.9086304366588592,0.0,221,-0.00010230353887891397,64,512000,0.2699024042255196,257.41,0.008631812026142143,1.3252160120010377
1.1503521278500557,3.27,9.0,0.8945126092433929,0.0,221,-0.0022683638622402213,65,520000,0.28312977232784325,248.47,0.009544520219205878,1.322064507007599
1.3354459232091904,3.2,8.100000000000009,0.8635602366924285,0.0,221,-0.0026117793563753366,66,528000,0.3291961591498393,246.17,0.012567155044525862,1.3147890627384187
1.0586900952458382,3.31,8.0,0.9261974972486496,0.0,221,-0.0005169899406610057,67,536000,0.2736684573244459,250.38,0.007956550758099184,1.3140704762935638
1.2085832798480987,3.54,9.0,0.8888889527320862,0.0,221,-0.00015888859783444787,68,544000,0.27720622296897424,256.61,0.010840439201565459,1.3417410886287688
0.8747419050335884,3.35,9.0,0.9316860246658325,0.0,221,6.732732392265461e-05,69,552000,0.21227996947770308,248.15,0.005440593439852819,1.3431699419021605
1.1450542202591896,2.99,9.0,0.8949556440114975,0.0,221,-0.0020262118838581954,70,560000,0.27204937282279856,236.08,0.00944085091119632,1.3363529288768767
1.2489868307113647,2.79,7.1000000000000085,0.8732421767711639,0.0,221,-0.0024589335313430637,71,568000,0.2933125921740023,229.28,0.011005247487919406,1.3305402767658234
1.099169707596302,2.69,7.0,0.889489803314209,0.0,221,-0.0028515057099866683,72,576000,0.28314521573070994,227.1,0.009224418883095496,1.3258559703826904
1.031434395313263,2.39,6.0,0.922145009636879,0.0,220,-0.001278940685588168,73,584000,0.25159918229145556,216.77,0.0078400842245901,1.3121166038513183
1.2562040030956267,2.53,6.0,0.8816957604885102,0.0,220,-0.0004953512232168578,74,592000,0.2963170643722047,222.99,0.011322253335965798,1.3193713641166687
1.0465027502179145,3.13,7.1000000000000085,0.9252499252557754,0.0,220,-0.000666683956515044,75,600000,0.2827556116138695,244.93,0.007784605008782819,1.3252241456508635
0.9617880645394326,3.05,7.1000000000000085,0.9345456939935685,0.0,220,-0.0024865388730540873,76,608000,0.2381475608792632,241.73,0.006924860929138958,1.325631469488144
1.0145584392547606,3.07,7.200000000000017,0.91498670399189,0.0,220,-0.00033045580028556287,77,616000,0.24908669068383243,241.29,0.00747293790220283,1.338440046310425
1.0027705496549606,3.08,9.0,0.9192749398946762,0.0,219,-0.001794424403924495,78,624000,0.2546779573747291,238.96,0.007640157865243964,1.3373558163642882
1.045439938902855,3.21,9.0,0.9136114311218262,0.0,219,-0.0005148518946953117,79,632000,0.24987705971855337,246.25,0.0077167932549491525,1.3354568946361542
1.1610150963068009,3.62,9.0,0.9040553373098373,0.0,219,-0.002046231049898779,80,640000,0.2751155280003417,257.8,0.009874492316739633,1.3209310138225556
1.4285970082879067,3.64,9.0,0.8292641657590866,1.0,219,-2.8766744071617724e-05,81,648000,0.37168408800225483,256.43,0.01455402688938193,1.3212616908550263
1.4066746246814728,3.56,9.0,0.8671899956464767,1.0,219,-0.0035767023195512593,82,656000,0.3623784172524848,249.77,0.013523258718196303,1.3061642909049989
1.2797530430555344,3.35,9.0,0.8920498061180114,0.9000000000000004,220,-0.003182347252732143,83,664000,0.31907739018180764,245.4,0.011422018674202263,1.2811921334266663
1.1467951822280884,3.39,8.100000000000009,0.9006024104356766,0.9000000000000004,220,-0.0013646573401638307,84,672000,0.2868522129190383,247.99,0.009273975956020877,1.2924059128761292
1.2615725392103194,3.84,9.0,0.8844534152746201,0.0,220,-0.0017182282239082268,85,680000,0.319083569453478,265.14,0.011095349706010893,1.290247793197632
1.314439409971237,3.94,9.0,0.8738278585672379,1.0,220,-0.0022745836805552243,86,688000,0.3410983785195469,270.85,0.012087030964903534,1.2799949717521668
1.0768430811166763,4.02,9.0,0.9196476089954376,1.0,220,-0.0030362348328344525,87,696000,0.2753413032286798,273.69,0.00804491801187396,1.300939302444458
1.1622574907541274,3.94,9.0,0.9083245891332626,1.0,220,-0.004929022852684284,88,704000,0.3079714192189458,273.77,0.00950349190738052,1.2643470215797423
1.1546933859586717,4.03,9.0,0.9204109734296799,1.0,220,-0.0018348064091696869,89,712000,0.29880071479542625,275.37,0.00910927566466853,1.26268612742424
1.4318757408857345,4.33,9.0,0.8632438576221466,1.0,221,-0.0024895528382694464,90,720000,0.37435647361319935,284.95,0.0140999430953525,1.25008953332901
1.5639249116182328,4.62,9.0,0.8241067206859589,2.0,221,-0.005272317262133583,91,728000,0.40584856073638975,296.46,0.01643460912629962,1.2378304350376128
1.5252977621555328,4.88,9.0,0.8529562681913376,2.0,221,-0.0055689325960702266,92,736000,0.3939868338301373,304.59,0.0155686991289258,1.210021710395813
1.8250055301189423,5.15,9.0,0.799048022031784,2.0,221,-0.010495232555549593,93,744000,0.5260360502267143,312.61,0.02208268654998392,1.1260131990909577
1.5630117386579514,5.57,9.100000000000009,0.8421280205249786,2.0,221,-0.005258665131404996,94,752000,0.38193160461352116,319.86,0.016536518651992082,1.190686684846878
1.3231337159872054,5.48,9.100000000000009,0.8492842376232147,2.0,221,-0.001964403000893071,95,760000,0.3859106881539013,314.17,0.013548053194535897,1.1457074545323849
1.2253293347358705,5.37,9.100000000000009,0.9084881585836411,2.0,221,-0.0038343060661281923,96,768000,0.3169971364848919,309.28,0.010248598277103156,1.1933458840847015
1.3943231898546218,4.99,9.0,0.8766015964746475,2.0,221,-0.003860561237670481,97,776000,0.3665230759299412,300.26,0.013098245800938458,1.2089529860019683
1.4306448078155518,4.97,9.0,0.8661594390869141,2.0,221,-0.0030444907894707283,98,784000,0.3899452671713397,297.6,0.014135870700702071,1.221177248954773
1.340163596868515,4.94,9.0,0.8878775638341904,0.0,221,0.0007102961980854161,99,792000,0.33336821564804625,299.3,0.012193106960039586,1.258817366361618
1.375175372362137,5.42,10.100000000000009,0.8650685435533524,1.9000000000000004,221,-0.002143612277286593,100,800000,0.3553343094066977,316.3,0.013095278637483715,1.2745009803771972
1.2621732956171037,5.54,10.0,0.8994920992851257,2.0,221,-0.0021729423944634617,101,808000,0.3035225181937612,323.54,0.011187080380041152,1.2657957780361175
1.3082738381624222,5.67,10.100000000000009,0.8878737556934356,2.0,220,-0.002964323269225133,102,816000,0.33238549698934255,327.92,0.011770537558477371,1.2607758116722108
1.4100546103715896,5.79,11.0,0.8652668726444245,2.0,221,0.000810185082082171,103,824000,0.3825257028145472,330.93,0.013165966314263642,1.2646206367015838
1.5307326298952102,5.87,11.0,0.8439435195922852,2.0,221,-0.005368433291296242,104,832000,0.4125449834029162,334.53,0.01616867146920413,1.2432439041137695
1.3155956745147706,6.05,11.0,0.8693766462802887,2.0,221,-0.003307092438917607,105,840000,0.32564873032288816,341.73,0.01199602265143767,1.251900964975357
1.4659359431266785,6.21,11.0,0.8551229447126388,2.0,221,-0.004682020631735213,106,848000,0.38147029865270565,347.63,0.01565426854882389,1.2586153733730316
1.5011726760864257,6.55,11.0,0.8398946624994278,2.0,220,-0.0027728101913817227,107,856000,0.3996738226218283,354.26,0.015382702019996941,1.2270293939113617
1.6809945863485336,6.73,11.100000000000009,0.7853169506788253,2.0,220,-0.005877757641428616,108,864000,0.5194679911082581,361.08,0.019075777470134198,1.1877632427215576
1.400549961924553,6.97,12.100000000000009,0.8448294293880463,1.9000000000000004,220,-0.0019071852878550998,109,872000,0.3581005109199021,363.16,0.013557505351491273,1.237746434211731
1.3809107780456542,6.13,12.100000000000009,0.8641495788097382,0.0,219,-0.004135837885223736,110,880000,0.35799820019964024,329.19,0.012968919919803739,1.220064824819565
1.387637159228325,6.06,12.0,0.8825446295738221,0.0,219,-0.0021273252251558005,111,888000,0.3632642946776105,329.62,0.012896641495171935,1.2660225009918213
1.43576908826828,5.81,12.0,0.8441777658462525,0.0,219,-0.0030308522644918413,112,896000,0.38646443145885295,322.88,0.013880821214988827,1.232090185880661
1.529486585855484,5.85,11.100000000000009,0.8298714691400528,1.0,219,-0.0011923633585684001,113,904000,0.41092804413442857,323.1,0.015987441367469726,1.2350272464752197
1.2320895850658418,6.04,11.100000000000009,0.9012914991378784,1.9000000000000004,219,-0.003918249996277154,114,912000,0.3170885804812075,335.62,0.010331469238735735,1.2625268054008485
1.4350606805086137,6.12,11.0,0.8628039962053299,2.0,219,-0.0025925380935586874,115,920000,0.370539399236391,341.02,0.0139468137267977,1.2687214136123657
1.5538141298294068,6.31,11.0,0.8287756377458573,2.0,219,-0.007432020723354071,116,928000,0.4337996931184875,346.89,0.015822426257655023,1.1943030071258545
1.331507704257965,6.35,11.0,0.8778841120004653,2.0,219,-0.004504164059617324,117,936000,0.355731710561075,350.0,0.011972080247942359,1.2289836871623994
1.6187166327238083,6.52,12.0,0.8583794891834259,2.0,219,-0.004904666019720025,118,944000,0.4827517902538724,348.59,0.01816486465279013,1.16677175283432
1.3861537158489228,7.31,13.0,0.8834051388502121,2.0,219,-0.0038462446990888566,119,952000,0.3668674749553199,360.9,0.013026927039027214,1.2084405553340911
1.4207603859901428,7.14,12.100000000000009,0.8844510060548783,2.0,219,-0.0023820374091155826,120,960000,0.38932183513005514,348.85,0.013833778519183397,1.2479428720474244
1.3854289549589156,6.78,12.0,0.8687681114673614,2.0,219,-0.0019508677694830112,121,968000,0.3770706571205338,336.33,0.01276114628650248,1.2440160501003266
1.4268368554115296,6.89,12.0,0.8473874896764755,2.0,219,-0.0025910924503114077,122,976000,0.35671283360177064,348.32,0.01376732395030558,1.2570261526107789
1.5061648279428481,6.58,12.0,0.8543815922737121,2.0,220,4.513716674409807e-05,123,984000,0.40227139448311733,346.99,0.015217799665406347,1.2580061185359954
1.6928275722265242,6.8,12.0,0.8116356605291366,2.0,219,-0.006947896745114122,124,992000,0.4874614994749815,352.91,0.019213080522604287,1.212096290588379
1.4655761152505875,7.7,13.100000000000009,0.8284097427129745,2.0,219,-0.004779139773454517,125,1000000,0.37806640492223054,375.71,0.014730486730113625,1.2419670510292053
1.5324447172880173,8.07,14.0,0.8422348773479462,2.0,219,-0.0028324829108896665,126,1008000,0.4099574144981162,379.06,0.01564266899600625,1.2310110306739808
1.5493131548166275,8.65,14.0,0.8205553668737412,2.0,219,0.0006536612883792259,127,1016000,0.3732668518164182,391.75,0.016086797493044286,1.2328726136684418
1.570330826640129,8.86,14.0,0.8497556191682816,2.0,219,-0.007332059931068216,128,1024000,0.4194800703220662,397.38,0.01666276206728071,1.2299172472953797
1.3865599411725997,8.46,14.0,0.873764632344246,1.9000000000000004,219,-1.1886659485753626e-05,129,1032000,0.3510345145521386,386.72,0.013016977859660984,1.236303105354309
1.385437240600586,8.13,14.0,0.8726545459032059,0.0,219,-0.003919630296295508,130,1040000,0.35493716879771386,368.96,0.012849872387014329,1.216314319372177
1.530880795121193,7.85,14.0,0.8539273017644882,0.0,219,-0.0016229199450754094,131,1048000,0.3895025274377432,371.1,0.015617134138010443,1.189792228937149
1.4352980184555053,7.59,15.0,0.858271142244339,0.0,219,-0.0008448295755079016,132,1056000,0.3760614685638473,356.82,0.014008773497771472,1.2283158254623414
1.5499575924873352,8.03,16.0,0.8535628926753998,0.0,219,-0.00872023293050006,133,1064000,0.4203899093791966,369.67,0.016755209849216045,1.2379305171966553
1.437666404247284,8.1,15.0,0.8593043678998947,0.0,219,-0.0027205642592161893,134,1072000,0.37981994887270154,381.15,0.013627255822066218,1.2128476119041443
1.5415455079078675,8.64,15.0,0.8190627664327621,2.0,219,-0.0018424556870013475,135,1080000,0.38052143596085264,404.14,0.015733934408053755,1.2070974397659302
1.6178628849983214,8.43,16.0,0.8270688194036484,2.0,219,-0.007634417520603165,136,1088000,0.43726147671107446,402.5,0.018043967355042698,1.2067145258188248
1.28254276573658,7.13,13.0,0.9028537231683731,0.0,219,-0.0014133111225964968,137,1096000,0.34608787108763805,360.02,0.011624142543878406,1.23902370929718
1.4471500128507615,7.12,14.0,0.8804964447021484,0.9000000000000004,219,-0.004836549005121924,138,1104000,0.3628394759900928,354.09,0.014070975612848997,1.2250053799152374
1.574975021481514,7.18,15.0,0.8597889894247055,0.9000000000000004,219,-0.0034242227619688493,139,1112000,0.4212229521126462,347.3,0.016827472033910454,1.1993372321128846
1.4321977591514587,6.69,14.0,0.8826260262727738,0.0,219,-0.002760176203446463,140,1120000,0.35100110968551607,336.64,0.013714559110812843,1.2229178762435913
1.5281537580490112,7.38,14.0,0.854735494852066,2.0,219,-0.0036993989229085855,141,1128000,0.407362916242348,359.45,0.015851788998115807,1.1992083919048309
1.3772545021772384,7.6,14.100000000000009,0.8839026552438736,2.0,219,-0.00448229984351201,142,1136000,0.3426568977825346,368.35,0.012836796157062054,1.2580876994132995
1.4838283717632295,7.7,14.100000000000009,0.8435024595260621,2.0,220,-0.0009213825612823712,143,1144000,0.35221739964230037,373.56,0.014589404142461716,1.2129751825332642
1.513628740310669,8.16,16.0,0.8617736119031906,2.0,220,-0.006816107400372857,144,1152000,0.40512520808822944,389.62,0.015496959330048412,1.2544661891460418
1.348800687789917,8.15,16.0,0.8855852854251861,2.0,220,0.0003320189885562286,145,1160000,0.33376663681727814,387.43,0.01258533172425814,1.2597281563282012
1.614493997693062,8.43,15.100000000000009,0.8449592435359955,2.0,220,-0.005081201691937167,146,1168000,0.4328673659911945,387.9,0.017449975544586778,1.226822211742401
1.468855636715889,8.47,15.100000000000009,0.8775295400619507,2.0,220,-0.002731073972245213,147,1176000,0.37612062326946344,386.15,0.01430807908065617,1.238791710138321
1.661991977095604,8.39,16.0,0.856147644519806,2.0,220,-0.008098107376354165,148,1184000,0.47182184819602724,378.69,0.01946724341250956,1.1996522718667983
1.5092727559804917,8.43,15.0,0.8479868072271347,2.0,220,-0.0034926957049174236,149,1192000,0.41093133462068077,380.13,0.01545087615493685,1.2146174359321593
1.5736425077915193,9.03,16.0,0.8482555532455445,2.0,220,-0.006013851602911018,150,1200000,0.4007450997714192,396.09,0.016329652685672044,1.190662921667099
1.6669569724798203,9.18,16.0,0.8361779356002808,2.0,220,-0.004285559989511967,151,1208000,0.4471113231951548,406.89,0.018555727652274073,1.189496864080429
1.666077297925949,9.45,16.0,0.8517799288034439,2.0,220,-0.004317042409675196,152,1216000,0.43086604605483514,415.43,0.01874718163628131,1.1922857928276063
1.5370308977365494,9.35,16.0,0.8667865878343582,2.0,220,-0.004441971868363908,153,1224000,0.4029544402586247,412.55,0.015761951501481235,1.2179781377315522
1.6174214428663254,10.41,18.0,0.826053951382637,2.0,220,-0.0022150053892983123,154,1232000,0.41642181363856706,434.56,0.01723244606051594,1.20710639834404
1.5821992468833923,9.99,17.0,0.8470389610528946,2.0,220,-0.0032490446977317335,155,1240000,0.42614337595366736,427.22,0.016630433839745818,1.2016529309749604
1.6752010101079942,10.25,18.0,0.8443797492980957,2.0,221,-0.007197809188510291,156,1248000,0.4545856348450696,423.26,0.01887195770163089,1.191453493833542
1.593848438858986,10.36,18.0,0.8219992965459824,2.0,221,-0.005140552217126242,157,1256000,0.4062061016696086,434.25,0.01703055900288746,1.1916401517391204
1.4789101284742356,11.04,20.0,0.8876425516605377,2.0,221,-0.006818179538677214,158,1264000,0.3755165037254677,441.24,0.014793020873330533,1.2051188004016877
1.578414078950882,10.26,17.10000000000001,0.8484128898382187,2.0,221,-0.004576683413324645,159,1272000,0.4140886454962789,431.79,0.0166039602458477,1.1944993484020232
1.65139406144619,10.51,18.0,0.8376092004776001,2.0,221,-0.003730777001474053,160,1280000,0.4185921943901765,437.82,0.018461331985890866,1.1893498051166533
1.6068966192007066,10.77,20.0,0.8410467517375946,2.0,221,-0.008577788164911908,161,1288000,0.41950877018744864,449.12,0.017553462537471205,1.207384192943573
1.633537790775299,10.89,20.0,0.819692286849022,2.0,222,-0.003941035017778632,162,1296000,0.43271798386156024,447.92,0.017832273473031818,1.1919710445404053
1.5078001916408539,10.15,17.300000000000026,0.8717178004980087,2.0,222,-0.0022970027694827876,163,1304000,0.4097662545453043,430.95,0.015493314801715315,1.1902172827720643
1.6889810740947724,10.61,20.0,0.8345747256278991,2.0,222,-0.0022656403989094543,164,1312000,0.44963529949727316,440.26,0.019097497784532607,1.1952110254764556
1.5534752106666565,10.65,20.0,0.8249209731817245,2.0,222,-0.004626590406987816,165,1320000,0.40151707926717184,436.52,0.016250996075104922,1.2073929965496064
1.6787334638834,10.04,19.10000000000001,0.8296649169921875,2.0,222,0.0004426514942315407,166,1328000,0.43603430943645954,419.87,0.018760771388188005,1.1991602647304536
1.713293930888176,10.07,19.10000000000001,0.8216966187953949,2.0,222,-0.004981154748238623,167,1336000,0.47120244431747016,414.54,0.020143351517617702,1.1660685420036316
1.6895588356256486,10.23,19.0,0.8097746342420578,0.9000000000000004,221,-0.004942192901944508,168,1344000,0.4389067765669202,423.06,0.018917514560744166,1.1595369791984558
1.6846019810438155,10.45,19.0,0.8214082062244416,1.9000000000000004,221,-0.006791154835373164,169,1352000,0.4811561698803572,433.68,0.019151089494116605,1.1575618004798889
1.6945213228464127,10.55,18.0,0.8253595143556595,0.9000000000000004,221,-0.005989119937639771,170,1360000,0.46423451020644463,435.72,0.019162458926439287,1.1172709059715271
1.602312095761299,11.26,19.0,0.8277466922998429,1.9000000000000004,221,-0.0031778466991818277,171,1368000,0.43234029167455484,454.21,0.017373203369788825,1.1990488040447236
1.6432162308692932,10.67,18.0,0.8205916881561279,2.0,221,-0.002050967467948794,172,1376000,0.450412477671884,448.82,0.018374728728085755,1.2043594431877136
1.651408618092537,10.37,18.0,0.8436376518011093,2.0,221,3.1921003828756514e-05,173,1384000,0.4203898603807366,445.92,0.018316862140782177,1.215456919670105
