epoch_idx,frames,PMM:episode_rewards,fps,policy_loss,policy_entropy,value_loss,P01:episode_rewards,episode_length,grad_norm,P09:episode_rewards,clip_fraction,explained_variance,advantage_norm,approx_kl_divergence
21,215040,269.0,437,-0.001959740198799409,1.6827076643705368,0.013891452744428535,75.0,360.02,0.059324588950915635,510.00000000000085,0.233740234375,1.564621925354004e-08,15.968717944622039,0.003251718911792523
22,225280,262.75,439,-0.0014648706812295132,1.634035275876522,0.015847249070066027,97.5,359.87,0.05775780804772869,427.5000000000002,0.17041015625,7.078051567077636e-09,15.968717855215072,0.0025820938187507635
23,235520,250.75,438,-0.001302110687174718,1.6741904690861702,0.012479721582349158,75.0,357.03,0.055045830575418175,400.0,0.2245361328125,6.7055225372314455e-09,15.968717765808105,0.0032989196435210034
24,245760,248.5,438,-0.0011577829474845203,1.7243258386850357,0.012351490440232737,75.0,360.29,0.05554651882884163,375.0,0.2148681640625,1.4901161193847656e-08,15.968717676401138,0.0030444684772305665
25,256000,212.0,439,-0.0011486459592561006,1.7268524914979935,0.011116192027111537,50.0,344.24,0.05480074722715157,350.0,0.1943359375,1.0058283805847169e-08,15.968717747926712,0.0028133017616596588
26,266240,207.0,440,-0.0007002778751484584,1.6885209187865258,0.009165421807028905,47.50000000000001,346.14,0.05602354227927244,352.5000000000002,0.2128662109375,-1.862645149230957e-09,15.968717485666275,0.00268513421458465
27,276480,162.5,441,-0.0012955284604686313,1.6645741134881973,0.007330560831906041,25.0,330.28,0.05092828647058108,252.50000000000023,0.2514404296875,1.4528632164001465e-08,15.968717640638351,0.003373254103158274
28,286720,138.25,441,-0.0005875770701095461,1.645033559948206,0.006462511542167704,25.0,322.1,0.050183094566343525,227.5000000000002,0.2104736328125,-2.9802322387695314e-09,15.968712669610976,0.0034235865082337114
29,296960,105.5,441,-0.0004267517073458293,1.6617225736379624,0.007224849016620283,25.0,314.41,0.054310931520124915,200.0,0.2220703125,-2.3469328880310058e-08,15.968717712163926,0.0027279339677590995
30,307200,92.5,441,-0.0009626292277971516,1.6722707815468312,0.005766456539043929,25.0,314.5,0.050086888674427524,175.0,0.203759765625,-1.6763806343078613e-08,15.968676096200943,0.0028218831987942396
31,317440,105.75,441,-0.001888764051545877,1.6903324291110038,0.008514323073359264,25.0,319.78,0.05107591106166535,202.50000000000023,0.2453369140625,-2.3469328880310058e-08,15.968717509508133,0.0034663447309412733
32,327680,118.0,442,-0.0014370998520462307,1.6813729904592036,0.0071705246291458025,0.0,321.8,0.049768400270368114,227.5000000000002,0.236669921875,1.601874828338623e-08,15.96871746778488,0.0037791704482060596
33,337920,140.25,443,-0.0018022452539298683,1.6404566682875157,0.006645983347516449,25.0,323.76,0.05012568890976706,355.00000000000045,0.2656982421875,1.2293457984924316e-08,15.9687175989151,0.003557499052226376
34,348160,126.75,443,-0.0012389403327688342,1.68486338108778,0.005792713979155905,0.0,313.96,0.05176008200079133,400.0,0.2424560546875,-1.080334186553955e-08,15.968712788820266,0.003389549545954651
35,358400,116.5,443,-0.001159011374329566,1.6679724879562854,0.00707096029573222,22.500000000000007,312.01,0.0521762180452607,260.00000000000085,0.233740234375,-1.1920928955078126e-08,15.968717259168624,0.0029167466767034966
36,368640,103.0,444,-0.0021722395620599856,1.657725090533495,0.006094787147958414,25.0,310.34,0.049545643148270924,200.0,0.338916015625,-4.097819328308106e-09,15.968717390298844,0.004119750317840953
37,378880,103.5,443,-0.0008988043082354125,1.7318204760551452,0.008702261738289963,25.0,316.54,0.054027125789166866,200.0,0.2403076171875,1.1175870895385742e-09,15.968717557191848,0.0031239830099252684
38,389120,126.25,443,-0.0018739284183538984,1.7764670431613923,0.008504272667050828,25.0,320.86,0.05535135936937928,225.0,0.2882080078125,-1.1920928955078126e-08,15.96871782541275,0.0035679612996887045
39,399360,146.75,443,-0.0019821338793917674,1.7449739053845406,0.00864866619813256,25.0,321.76,0.05357994944363263,282.5000000000007,0.315869140625,-1.3783574104309083e-08,15.968717420101166,0.004271778573433948
40,409600,176.5,443,-0.0010815691428433638,1.7112515442073346,0.010522080361079133,50.0,327.51,0.05363406601079392,500.0,0.258935546875,6.332993507385254e-09,15.968717724084854,0.0035271705087666304
41,419840,189.0,443,-0.0016823962814669358,1.6096762120723724,0.011631892113291542,50.0,327.82,0.051451371123155856,502.5000000000002,0.2111328125,1.30385160446167e-08,15.968717765808105,0.003023356233211416
42,430080,219.5,443,-0.001707399237784557,1.6239461153745651,0.012769594779820181,50.0,336.27,0.05829656386937637,527.5000000000002,0.206689453125,-3.2782554626464846e-08,15.968717700242996,0.0025108005870151827
43,440320,221.25,444,-0.000929951983562205,1.6403945036232472,0.009994102012024086,50.0,335.89,0.05176039896255724,505.00000000000045,0.1847900390625,-1.6763806343078613e-08,15.968717777729035,0.0022896932004528026
44,450560,189.5,444,-0.001399762133951299,1.6399367444217205,0.00725010054981814,25.0,330.67,0.05258065575529053,477.5000000000002,0.2755126953125,-1.7136335372924803e-08,15.96869599223137,0.003556568563305973
45,460800,150.75,444,-0.001844606584199937,1.6339827358722687,0.007532747175537225,25.0,322.7,0.0500741889514269,302.5000000000002,0.269189453125,4.097819328308106e-09,15.968716967105866,0.00465444084761657
46,471040,119.75,444,-0.0012511004955740646,1.6965774565935134,0.0075673433671909155,25.0,316.83,0.05407218157613223,225.0,0.2376708984375,4.8428773880004884e-09,15.968717551231384,0.0030147174743831327
47,481280,129.25,444,-0.0012722007719276006,1.7241586856544018,0.008203189871255744,25.0,316.46,0.05339970274641218,227.5000000000002,0.245166015625,4.097819328308106e-09,15.968717461824417,0.0029926726081214382
48,491520,134.25,445,-0.0014887187404383439,1.7145572051405906,0.008082525741019708,25.0,320.03,0.05407468990904466,250.0,0.26923828125,-7.450580596923829e-10,15.968717539310456,0.0033515496004952183
49,501760,139.75,445,-0.0015154107160924469,1.7210111007094384,0.009732908216756186,25.0,327.42,0.056046901925570755,250.0,0.268017578125,-9.685754776000977e-09,15.968717801570893,0.0037762217537874675
50,512000,165.0,446,-0.001050389306692523,1.7391311973333359,0.010029772870620946,25.0,333.81,0.05428808825890273,327.5000000000002,0.1796142578125,-1.7881393432617187e-08,15.96871709227562,0.002323430000853932
51,522240,191.75,446,-0.0011488876225485,1.7385782025754453,0.011366661966167157,50.0,338.17,0.056772203246820294,425.0,0.2383544921875,7.82310962677002e-09,15.968717801570893,0.003090645950032922
52,532480,213.0,447,-0.002380946666744421,1.734417098760605,0.011531126910631429,50.0,340.83,0.05664122699541859,455.0000000000004,0.2916015625,-4.470348358154297e-09,15.96871783733368,0.00367073840099863
53,542720,204.25,448,-0.0009625484501157189,1.738121534138918,0.010886773264792282,50.0,340.23,0.05575154507290238,450.0,0.2385498046875,1.862645149230957e-08,15.968717908859253,0.0029154632465633766
54,552960,215.75,448,-0.0016242695168330102,1.7218404226005077,0.011569353927552584,47.50000000000001,345.18,0.05532435775511565,452.50000000000017,0.2326416015625,-1.3411045074462891e-08,15.968717849254608,0.00286127072069462
55,563200,212.0,447,-0.0016322838055202737,1.6741726860404014,0.010779481159261195,47.50000000000001,346.57,0.05406861471281658,452.50000000000017,0.226318359375,3.3527612686157227e-09,15.968717628717423,0.0027920052315323573
56,573440,196.5,447,-0.001383122703555273,1.5924597442150117,0.008900510492094327,47.50000000000001,341.04,0.05124999820944041,400.0,0.2600341796875,-6.7055225372314455e-09,15.968717521429062,0.0030025621963886808
57,583680,148.25,447,-0.0011078142171754735,1.550076036900282,0.006201939324000705,25.0,327.61,0.04945845262006423,302.5000000000002,0.2430908203125,-1.5273690223693846e-08,15.96871742606163,0.0038221310996391367
58,593920,132.75,447,-0.0009615146424039267,1.6366832949221135,0.010843186513648106,25.0,322.8,0.052837018613051366,275.0,0.1702392578125,1.4901161193847656e-08,15.96871770620346,0.0022242400957793508
59,604160,122.5,447,-0.0015149368860875255,1.5963344059884548,0.0061567360584376726,22.500000000000007,316.44,0.050386129926806064,250.0,0.251123046875,-7.82310962677002e-09,15.968717098236084,0.0029398114800983422
60,614400,151.0,447,-0.0014739928883500397,1.610956108570099,0.009355269047955517,25.0,329.99,0.05418301769760988,302.5000000000002,0.2398681640625,1.862645149230957e-09,15.968717741966248,0.0029653336990349997
61,624640,143.75,447,-0.0014746857694262871,1.5930641002953052,0.006774288141301099,25.0,328.44,0.05329548530237871,325.0,0.2254150390625,-1.0058283805847169e-08,15.968714755773544,0.0029415507152975805
62,634880,161.75,446,-0.0017687794883386233,1.5871589869260787,0.0093687634221169,25.0,337.59,0.05205386759585577,377.5000000000002,0.2369140625,-1.825392246246338e-08,15.96871766448021,0.0033876655304311497
63,645120,147.75,444,-0.0013573513135270332,1.5685471341013908,0.007367036318200348,25.0,326.59,0.04896585016345732,302.5000000000002,0.226708984375,-6.332993507385254e-09,15.968712681531906,0.0029908346812703712
64,655360,135.25,444,-0.001351003260060679,1.617473541200161,0.00675463853385736,25.0,325.36,0.050111256421466535,255.00000000000043,0.24521484375,-5.960464477539063e-09,15.96871738433838,0.003464976422151267
65,665600,121.5,444,-0.0015387208288302646,1.6236679665744305,0.00945785802014143,25.0,316.15,0.053549677715476904,225.0,0.2531005859375,1.1175870895385742e-08,15.968717765808105,0.0036044547513597535
66,675840,132.25,444,-0.0016008513306587703,1.6300343498587608,0.007622645146329887,25.0,321.82,0.05306480147134168,250.0,0.2650390625,7.82310962677002e-09,15.96871775984764,0.003494157850627744
67,686080,126.75,444,-0.0009165478033537511,1.5769363030791284,0.006764983375751399,25.0,316.51,0.04791935105311335,225.0,0.2314697265625,-7.450580596923828e-09,15.968717056512833,0.002836567897273312
68,696320,152.0,443,-0.0009732591184729245,1.6208672203123569,0.011562757717911154,25.0,324.01,0.053990690714178044,307.5000000000006,0.19228515625,5.215406417846679e-09,15.968717807531357,0.002428624797687462
69,706560,170.25,442,-0.0010787914470711257,1.5487673357129097,0.011424453948711744,25.0,331.02,0.05203415717732265,350.0,0.1731201171875,-1.2665987014770507e-08,15.96871777176857,0.002288559199143947
70,716800,200.0,440,-0.0013137035155523335,1.553992895781994,0.01298598437988403,72.50000000000001,341.77,0.05377123547278208,352.5000000000002,0.182666015625,-1.4901161193847656e-08,15.96871787905693,0.0026592854588102454
71,727040,242.75,438,-0.0013926858133345376,1.5977790415287019,0.010922566223962349,75.0,352.32,0.054520459314486826,530.0000000000005,0.226318359375,-2.123415470123291e-08,15.96871771812439,0.0028770416413365753
72,737280,228.0,437,-0.0011909369983186479,1.5837608315050602,0.012066733463143464,75.0,348.57,0.056359651680302256,450.0,0.2337646484375,8.940696716308593e-09,15.96871801018715,0.0028843085706057535
73,747520,215.75,437,-0.001948178465318051,1.5612811639904975,0.012233679654309526,75.0,338.7,0.05698428894864307,427.5000000000002,0.220703125,-4.8428773880004884e-09,15.968717724084854,0.0025200197725894213
74,757760,221.0,436,-0.0011819425431895069,1.548263755440712,0.011796733099617995,50.0,335.85,0.05346744109584578,452.50000000000017,0.2021484375,2.2351741790771484e-09,15.96871782541275,0.0026949982404381955
75,768000,219.75,434,-0.0019432827550190269,1.5169428937137126,0.011744553979951888,50.0,336.95,0.05685726521482056,452.50000000000017,0.2778076171875,-3.7252902984619143e-10,15.968717736005782,0.0035933858581614687
76,778240,211.5,431,-0.0012202015273942378,1.482746697962284,0.009396542593094637,50.0,335.72,0.04962345793757349,430.0000000000004,0.165185546875,1.1920928955078126e-08,15.968717688322068,0.002137047055282437
77,788480,182.75,427,-0.002056497797821066,1.4884279385209083,0.009561116170880268,47.50000000000001,328.56,0.049595621508901774,300.0,0.2404052734375,-6.332993507385254e-09,15.96871771812439,0.0032254927610438243
78,798720,163.75,423,-0.001035361716276384,1.5119130916893482,0.011069695254991529,50.0,323.55,0.050186746237647496,275.0,0.1763671875,9.313225746154785e-09,15.96871775984764,0.0023989476959400237
79,808960,180.5,419,-0.0011224064495763742,1.4801454856991767,0.012215610047860537,50.0,321.86,0.050890757562736755,300.0,0.172021484375,-1.6391277313232423e-08,15.96871789097786,0.0027303350383135693
80,819200,200.0,416,-0.0014942302801500772,1.4975047253072262,0.01245694177778205,50.0,332.83,0.05077520193364662,325.0,0.202978515625,2.2724270820617674e-08,15.968717807531357,0.002676994883449879
81,829440,220.75,413,-0.0008847279412293573,1.4669735968112945,0.012855534814298153,50.0,344.51,0.04934736856391512,325.0,0.1658447265625,1.899898052215576e-08,15.968717700242996,0.0021770955201304786
82,839680,204.25,409,-0.001293882034951821,1.5553573474287987,0.011394451176056464,72.50000000000001,348.57,0.053865778688699885,325.0,0.2490478515625,1.4901161193847657e-09,15.968717455863953,0.0031492915788021492
83,849920,197.75,406,-0.0016143055981956422,1.648321833461523,0.010387641801935387,75.0,352.14,0.05085743210402902,300.0,0.2646240234375,-1.0430812835693359e-08,15.968717849254608,0.003370695928731493
84,860160,180.5,403,-0.0009525707217107992,1.698243835568428,0.01012050443168846,50.0,341.54,0.05238162282589216,277.5000000000002,0.2488037109375,-1.1548399925231934e-08,15.968718105554581,0.00366815093174182
85,870400,175.75,400,-0.0011620497065450764,1.6185394182801247,0.011127399573888396,47.50000000000001,335.59,0.05433922967597543,300.0,0.181396484375,-1.1175870895385742e-08,15.968717610836029,0.002285308224327309
86,880640,193.5,398,-0.0012722658779239283,1.5779170490801335,0.012786483348463662,50.0,340.75,0.05693143072330824,300.0,0.2287841796875,-5.215406417846679e-09,15.968717849254608,0.0026970805638484308
87,890880,214.0,395,-0.0018722527940553846,1.6024247236549853,0.012418928477563896,50.0,343.63,0.055428446634235996,327.5000000000002,0.232470703125,-7.078051567077636e-09,15.968717789649963,0.0028982047363228956
88,901120,220.75,392,-0.0009521912586933467,1.5869780212640763,0.010608216721811914,75.0,347.4,0.05000467511854513,352.5000000000002,0.17890625,-7.078051567077636e-09,15.968717908859253,0.002171648309195007
89,911360,191.5,390,-0.0011940887430682777,1.6118976660072803,0.00861164642337826,25.0,333.39,0.051236394065385514,352.5000000000002,0.2259521484375,2.6077032089233397e-09,15.968717783689499,0.003089334722278636
90,921600,172.75,387,-0.0011559523023606743,1.6351354077458382,0.0091894998551993,25.0,329.53,0.050422159094466436,330.0000000000004,0.241943359375,-1.7136335372924803e-08,15.968717592954636,0.002576558280455288
91,931840,162.75,385,-0.0018420233798678964,1.585963110625744,0.011292142481761403,25.0,326.49,0.05375104284362385,325.0,0.220654296875,-4.470348358154297e-09,15.968717801570893,0.002749093666011504
92,942080,205.5,383,-0.0012189083910925547,1.5859757959842682,0.012588639788737055,50.0,343.23,0.05312765865573833,362.5000000000011,0.2010498046875,-2.6077032089233397e-09,15.96871775984764,0.002540791980550239
93,952320,239.25,381,-0.0012119043327402323,1.5764258965849876,0.01583925762097351,72.50000000000001,350.53,0.05397516539313372,477.5000000000002,0.1714111328125,-1.9371509552001954e-08,15.968717777729035,0.0023245078521540565
94,962560,277.75,379,-0.0011508674826472998,1.4486348189413547,0.01365051929897163,125.0,359.5,0.04895831984071432,527.5000000000002,0.1591796875,-1.862645149230957e-08,15.968717914819717,0.002212008686865374
95,972800,261.0,377,-0.001513884794258047,1.4813671924173832,0.011665681600788957,100.0,354.29,0.05145189136690832,430.0000000000004,0.21650390625,-3.725290298461914e-09,15.968717801570893,0.0029530570209985287
96,983040,236.5,375,-0.0011818263830718934,1.5551978066563605,0.009769331561983563,50.0,351.19,0.05150151763546584,402.5000000000002,0.23310546875,-7.450580596923829e-10,15.968717873096466,0.002726295460684014
97,993280,201.25,373,-0.0006540400987432804,1.5635764330625535,0.011925039039488184,50.0,346.63,0.05240036608450345,325.0,0.174072265625,8.195638656616212e-09,15.968717789649963,0.0021612230983691916
98,1003520,206.25,372,-0.0012164239884441485,1.5573515899479389,0.013722552546823863,50.0,344.2,0.05279220426789174,302.5000000000002,0.1770263671875,1.0058283805847169e-08,15.96871777176857,0.0022347132168306417
99,1013760,199.25,370,-0.0014091100281802937,1.6474505059421063,0.008639416779624298,50.0,340.94,0.05164001891265466,302.5000000000002,0.2319580078125,-5.960464477539063e-09,15.968717789649963,0.002925632954907087
100,1024000,199.25,368,-0.0010214353595074499,1.6888137631118298,0.010226575334672815,50.0,341.07,0.052174229924555435,302.5000000000002,0.2097900390625,-1.3783574104309083e-08,15.968717724084854,0.002673872512889375
101,1034240,158.5,366,-0.0009389338138134917,1.743587140738964,0.007895199573431455,25.0,332.58,0.055254214149885975,275.0,0.264501953125,7.450580596923828e-09,15.968717801570893,0.0032238812322248124
102,1044480,162.0,364,-0.0017527368707305868,1.7103924714028835,0.010929781264439952,25.0,334.06,0.05769010437759382,275.0,0.24306640625,-8.940696716308593e-09,15.968717730045318,0.003007163190625306
103,1054720,136.75,363,-0.001697068087378284,1.6570782221853733,0.005782585343828828,25.0,320.44,0.0523902151293129,275.0,0.3179931640625,7.078051567077636e-09,15.968715626001359,0.0038807702211329344
104,1064960,113.75,361,-0.0012138124635384883,1.542293581366539,0.004634716547486306,0.0,313.68,0.04709101498602024,250.0,0.2441162109375,-3.7252902984619143e-10,15.968709713220596,0.0032260056578365948
105,1075200,69.0,360,-0.0012086578863090836,1.5619863167405128,0.004331944836280144,0.0,302.15,0.04704813698252092,127.50000000000021,0.2375244140625,-1.080334186553955e-08,15.968702757358551,0.002731895163947229
106,1085440,61.5,358,-0.0015183786359557415,1.5578950934112072,0.005229303606898839,0.0,301.55,0.047498381050285934,125.0,0.2794677734375,-1.1175870895385742e-08,15.968716460466386,0.003383109919616345
107,1095680,94.75,357,-0.0015502892496442656,1.5944629088044167,0.008526172371603025,0.0,314.09,0.05197098641217594,200.0,0.2630859375,8.195638656616212e-09,15.968717634677887,0.0031503232656405087
108,1105920,136.25,355,-0.00136460536159575,1.6474434815347194,0.011759081220952794,0.0,327.6,0.05432312825963224,275.0,0.230615234375,1.899898052215576e-08,15.968717652559281,0.0026593433517291486
109,1116160,175.0,354,-0.0010108231886988505,1.6937638215720654,0.008562288843506849,25.0,336.53,0.05200275843382918,427.5000000000002,0.2021240234375,-1.7136335372924803e-08,15.968717020750045,0.0025472885558116332
110,1126400,162.75,353,-0.0005495253928529565,1.7381474658846856,0.007075992385529517,50.0,336.23,0.05280466641589684,302.5000000000002,0.2405517578125,-1.4901161193847657e-09,15.96870089173317,0.0031597576737681264
111,1136640,157.75,351,-0.0013481632038747193,1.7408518463373184,0.01160426176065812,25.0,329.46,0.055424680989494955,325.0,0.21650390625,-5.215406417846679e-09,15.968718034029006,0.0025197037414272927
112,1146880,179.0,350,-0.001271570852259174,1.7265969663858414,0.013151904838741757,25.0,338.65,0.055471231372382454,327.5000000000002,0.2077392578125,-1.4528632164001465e-08,15.968717783689499,0.0023200180799165084
113,1157120,204.25,349,-0.0012378432311379584,1.7474326498806476,0.00967880522989617,50.0,349.83,0.05410340209669016,350.0,0.2635498046875,3.725290298461914e-09,15.96871708035469,0.0028727969334056526
114,1167360,206.5,348,-0.0008756928978982615,1.7179781794548035,0.009241569058940514,50.0,351.73,0.05640497666388801,400.0,0.2213134765625,2.2351741790771484e-09,15.968717700242996,0.0024655270034124044
115,1177600,157.25,347,-0.0011419756090617738,1.6511847652494906,0.008424167308476171,25.0,335.72,0.05213251552427197,300.0,0.20283203125,7.450580596923828e-09,15.968717694282532,0.0022926920549537046
116,1187840,148.0,346,-0.0011460871841336485,1.6564764387905597,0.0096528809342999,25.0,323.96,0.05324290950730627,277.5000000000002,0.1972900390625,-5.215406417846679e-09,15.968717616796493,0.0023333145305002743
117,1198080,140.25,345,-0.0016213769238675013,1.5970713339745999,0.00843451858672779,25.0,321.6,0.05137616265001205,275.0,0.2563720703125,-3.3527612686157227e-09,15.968717628717423,0.0029841458704595427
118,1208320,157.75,344,-0.0007421353155223187,1.5867041409015656,0.010574470349820331,50.0,331.7,0.051352808453985224,277.5000000000002,0.1915771484375,-1.862645149230957e-09,15.968717557191848,0.002190294934132453
119,1218560,161.75,342,-0.0013065837796602865,1.5172799542546271,0.010418349011706596,50.0,330.57,0.04680491803009614,275.0,0.20224609375,-1.6391277313232423e-08,15.96871766448021,0.0025648429702783914
120,1228800,161.75,341,-0.0007952976353408303,1.517320564389229,0.008250521145237144,50.0,331.51,0.048847235430319505,275.0,0.2088134765625,-7.450580596923829e-10,15.968717700242996,0.0027698499264914743
121,1239040,129.0,340,-0.0007618256557179847,1.570821288228035,0.004108342224791972,0.0,322.13,0.0496181288645441,250.0,0.25478515625,-2.0489096641540527e-08,15.96868393421173,0.0028559863636701266
122,1249280,90.0,339,-0.001093008836687659,1.6254470773041247,0.0047849806469344005,0.0,313.25,0.04925035731930986,200.0,0.26376953125,-3.3527612686157227e-09,15.968716692924499,0.0033577904362459775
123,1259520,93.75,338,-0.0009862925249763065,1.6784832656383515,0.008486861750861862,0.0,314.35,0.05183116380058802,225.0,0.2487548828125,-3.3527612686157227e-09,15.968717604875565,0.002819851902040682
124,1269760,98.75,337,-0.0013265093683003215,1.7366656161844731,0.005185141432525598,0.0,314.12,0.04992475249755791,225.0,0.272314453125,0.0,15.968715381622314,0.0030248597505362794
125,1280000,120.75,336,-0.001870793762645917,1.7397952377796173,0.007064805062088908,0.0,318.32,0.05340802608303158,250.0,0.31240234375,1.899898052215576e-08,15.968717241287232,0.0036661598246610083
126,1290240,94.5,336,-0.0012411124425852904,1.7426078468561172,0.004676117282429004,0.0,310.71,0.04998599859241161,202.50000000000023,0.3031005859375,-2.0489096641540527e-08,15.968716049194336,0.004099271141501504
127,1300480,103.0,335,-0.000756289512355579,1.7279329881072045,0.00584865541218278,0.0,313.8,0.052327330877214896,225.0,0.2648193359375,-1.0430812835693359e-08,15.968716204166412,0.0030569273226291214
128,1310720,67.5,334,-0.00108375862982939,1.646247024834156,0.0023142914759812783,0.0,304.71,0.04640847296639671,150.0,0.304443359375,1.1920928955078126e-08,15.96868929862976,0.0034074699185566715
129,1320960,62.25,333,-0.0012404051063640508,1.6855287589132786,0.004290078562259936,0.0,303.61,0.04713472369647333,102.50000000000021,0.293701171875,7.450580596923828e-09,15.968712377548218,0.0035151591888961777
130,1331200,53.75,332,-0.0010971223066007952,1.7068696215748786,0.004231449400032261,0.0,300.89,0.05033981209514902,125.0,0.311328125,8.940696716308593e-09,15.968715816736221,0.003963027046077627
131,1341440,58.0,331,-0.0011687823272950482,1.6780359514057637,0.0035758798593703567,0.0,299.8,0.045116735487662665,125.0,0.3103515625,6.332993507385254e-09,15.968364870548248,0.004225277036232456
132,1351680,59.0,331,-0.0014377499443071428,1.7191380627453328,0.004005514222887996,0.0,298.72,0.0475708026246162,125.0,0.3462890625,-8.568167686462402e-09,15.968712800741196,0.003763097423779982
133,1361920,55.75,330,-0.0016492278351506683,1.7414403475821019,0.004321926998023917,0.0,296.26,0.04957833351124383,100.0,0.334423828125,8.195638656616212e-09,15.968604385852814,0.0041640045317421935
134,1372160,60.75,329,-0.0013705957237107214,1.7124365262687207,0.004136041142049862,0.0,298.06,0.04935555265415763,125.0,0.320361328125,8.940696716308593e-09,15.968713235855102,0.0035248981383915632
135,1382400,68.0,328,-0.0011717275905539283,1.6706400737166405,0.004851952671604209,0.0,298.41,0.04631694002410665,150.0,0.241845703125,1.30385160446167e-08,15.9687129676342,0.0025808519157862974
136,1392640,63.5,328,-0.0012590903883392458,1.570783120393753,0.004011599791340359,0.0,296.35,0.044081764806427795,127.50000000000021,0.285693359375,2.9802322387695314e-09,15.968715488910675,0.003630301178611717
137,1402880,59.0,327,-0.001252538987682783,1.6724744342267512,0.003459057173702007,0.0,295.82,0.04503652019608105,125.0,0.329248046875,0.0,15.96869193315506,0.004100670419327912
