P09:episode_rewards,grad_norm,value_loss,advantage_norm,explained_variance,epoch_idx,P01:episode_rewards,policy_entropy,policy_loss,fps,PMM:episode_rewards,episode_length,frames,approx_kl_divergence,clip_fraction
225.0,0.04455000931454299,0.005448129394296864,15.96866946220398,-2.7194619178771972e-08,14,0.0,1.3922749660909175,-0.0014144855264021316,409,116.5,319.98,143360,0.003909240195741859,0.255419921875
252.50000000000023,0.046706216885003746,0.008086666195640645,15.968717151880265,4.8428773880004884e-09,15,0.0,1.3591942474246026,-0.0004479070641536964,411,114.25,324.6,153600,0.0026167900471875784,0.179248046875
252.50000000000023,0.046034603783504685,0.006110020690039164,15.96871725320816,8.195638656616212e-09,16,0.0,1.331869224458933,-0.0017431326596124563,412,121.5,334.26,163840,0.003963357673632118,0.247509765625
225.0,0.043725357243017564,0.006735784262036759,15.968717747926712,-1.9744038581848144e-08,17,0.0,1.2404312774538995,-0.0005376009692554362,412,113.25,329.1,174080,0.0027795118628702654,0.1703369140625
225.0,0.046082413592746944,0.007152942991160672,15.96871738433838,-7.82310962677002e-09,18,22.500000000000007,1.2875238887965679,-0.001715717113984283,413,119.25,333.42,184320,0.003710707672837543,0.2345458984375
225.0,0.044010269055713265,0.007221215061872499,15.968717557191848,-8.195638656616212e-09,19,47.50000000000001,1.246269767731428,-0.0011148003042762867,415,123.0,338.45,194560,0.0023731753478557494,0.142724609375
225.0,0.04570299767963516,0.007439699012502387,15.96871770620346,-1.4901161193847657e-09,20,50.0,1.2861779786646366,-0.0010576297536317725,416,133.0,348.56,204800,0.003158015035319295,0.191552734375
225.0,0.047654935442817375,0.00716993999094484,15.968717044591903,-4.470348358154297e-09,21,50.0,1.4783097833395005,-0.0009300688339862973,417,136.0,357.51,215040,0.003762945407402185,0.2423828125
227.5000000000002,0.0498788373047842,0.007227079299718752,15.968717283010482,-2.384185791015625e-08,22,47.50000000000001,1.6045487508177758,-0.00021103944709466305,417,133.75,351.0,225280,0.003675242145129687,0.23359375
302.5000000000002,0.05422376770581333,0.009783767291366985,15.968717139959335,7.078051567077636e-09,23,50.0,1.628833854943514,-0.0010756739728094544,418,144.75,350.0,235520,0.004036069259939268,0.2687744140625
427.5000000000002,0.053574762273586596,0.011490719468565658,15.968717789649963,8.940696716308593e-09,24,50.0,1.6047206930816174,-0.0012684267403528793,418,178.0,348.88,245760,0.002747328219936662,0.1955078125
475.0,0.04816461353387631,0.012125634642143269,15.968717885017394,-1.6763806343078613e-08,25,50.0,1.5318048812448979,-0.0016750617189245532,418,199.5,346.38,256000,0.003552604512083235,0.203369140625
525.0,0.049054822577309906,0.013973145783529617,15.968717896938324,1.9371509552001954e-08,26,75.0,1.4388788498938083,-0.0010621284196531632,419,233.75,354.43,266240,0.002474566113085075,0.1572265625
550.0,0.048944670396949996,0.01303742036834592,15.968717855215072,-4.097819328308106e-09,27,75.0,1.5489923395216465,-0.0005273996088362764,420,256.25,363.29,276480,0.002676194680242361,0.1715576171875
437.500000000001,0.055621131968958584,0.013204370468156413,15.968717819452285,1.2665987014770507e-08,28,75.0,1.6065820358693599,-0.0012873125277110375,420,253.25,361.05,286720,0.0033486314222955114,0.2299560546875
550.0,0.05184677534826378,0.012571022336487658,15.968717795610427,1.1175870895385742e-08,29,100.0,1.5901718854904174,-0.0010809461258759257,421,268.75,362.71,296960,0.0032872076337298493,0.215869140625
557.5000000000007,0.05247781126383906,0.0154562123992946,15.968717926740647,-1.1920928955078126e-08,30,122.5,1.5862609893083572,-0.0005951121012913064,421,274.75,359.0,307200,0.002585366923744914,0.1615234375
552.5000000000002,0.05314789984053275,0.013655622613441665,15.968717813491821,1.3783574104309083e-08,31,125.0,1.6307917818427087,-0.0014547298695106292,421,274.0,357.91,317440,0.0031320970815500006,0.2267333984375
400.0,0.05503595764676964,0.012934147640771698,15.968717747926712,-9.313225746154785e-09,32,125.0,1.6762441508471966,-0.0015771703740028898,422,254.0,349.13,327680,0.0030940006737182556,0.2051025390625
412.5000000000011,0.05212955467173375,0.012967611305066384,15.968717730045318,-1.6391277313232423e-08,33,122.5,1.6092331096529962,-0.001793387507495936,422,249.75,346.74,337920,0.0032999094671026796,0.2238525390625
427.5000000000002,0.05129424657152919,0.013893548004125478,15.968717831373215,1.4901161193847656e-08,34,122.5,1.5701956175267697,-0.0011762152669689385,422,249.25,349.43,348160,0.0027514806389717706,0.1957763671875
402.5000000000002,0.057773285894413474,0.014524830665322952,15.968717908859253,-7.82310962677002e-09,35,150.0,1.5791987560689449,-0.0014372183544764995,422,253.5,353.18,358400,0.0032579640451785965,0.224658203125
427.5000000000002,0.052216554405341745,0.013504964777894202,15.968717747926712,-3.7252902984619143e-10,36,150.0,1.5402805298566817,-0.001338788983048289,423,261.5,356.24,368640,0.0031390551966410385,0.21240234375
380.00000000000045,0.05077185304254077,0.012346670239639933,15.968717855215072,-1.564621925354004e-08,37,150.0,1.5395464174449445,-0.0008350258496648167,423,252.0,360.73,378880,0.002553354705514721,0.1674072265625
380.00000000000045,0.05355897007985194,0.01271683891536668,15.968717801570893,1.1175870895385742e-09,38,150.0,1.5570034980773926,-0.0011828902548586483,423,248.0,364.44,389120,0.002478797302126168,0.17080078125
450.0,0.05167616585154402,0.01327869866763649,15.96871777176857,-5.215406417846679e-09,39,125.0,1.5057657666504383,-0.0015442223666468635,423,246.25,369.87,399360,0.00232438303880258,0.1625244140625
525.0,0.05214302958904519,0.010838757572128089,15.968717724084854,-7.450580596923828e-09,40,125.0,1.5302671104669572,-0.0010048826923593878,423,252.75,375.54,409600,0.0030130630688972814,0.20185546875
502.5000000000002,0.05076514070219772,0.010356893275820766,15.968717420101166,-2.9802322387695314e-09,41,100.0,1.5409683935344218,-0.0012613238366611767,423,244.25,372.16,419840,0.0028207786766870414,0.20498046875
502.5000000000002,0.05518568731104769,0.010716780946677319,15.968717843294144,1.899898052215576e-08,42,75.0,1.6508273117244243,-0.0010115252676769159,422,241.0,371.25,430080,0.0035263969715060737,0.2424072265625
527.5000000000002,0.05479640086934014,0.01306859053147491,15.968717795610427,-7.450580596923829e-10,43,75.0,1.6257462985813618,-0.0018510923116991762,422,237.5,361.61,440320,0.002804633003665913,0.2308349609375
527.5000000000002,0.04929144697369024,0.012783733003016096,15.968717867136002,2.644956111907959e-08,44,75.0,1.612378467619419,-0.0009017492269776994,422,244.75,364.9,450560,0.0022488409966399557,0.1459228515625
502.5000000000002,0.05251779928675867,0.010489822047384223,15.968717747926712,-3.725290298461914e-09,45,100.0,1.6190216384828091,-0.0016152141768543515,423,243.0,365.25,460800,0.0023831700621030905,0.198876953125
502.5000000000002,0.056707723049167755,0.011766589932085481,15.968717741966248,-1.3783574104309083e-08,46,97.5,1.6586969308555126,-0.0012229768712131773,423,233.25,358.66,471040,0.0028764749678941827,0.1924072265625
430.0000000000004,0.053628287306217805,0.012073073663850664,15.968717551231384,-2.7939677238464355e-08,47,72.50000000000001,1.6442934736609458,-0.0016409115050919354,423,224.25,357.38,481280,0.003190205170852778,0.241845703125
527.5000000000002,0.05418442171064476,0.011746804392896593,15.968717843294144,8.195638656616212e-09,48,50.0,1.606365267187357,-0.0014281328487413703,424,241.0,357.49,491520,0.0029400324679386357,0.203076171875
527.5000000000002,0.05376309857805041,0.012089213644503615,15.968717592954636,-8.568167686462402e-09,49,50.0,1.6597652778029441,-0.0011595100822887616,424,247.5,356.46,501760,0.003152219260533684,0.1988037109375
427.5000000000002,0.053515933332216346,0.008732509024321189,15.968717592954636,4.8428773880004884e-09,50,50.0,1.6928891852498054,-0.001938859928486636,424,215.25,352.11,512000,0.0035974466732454856,0.29951171875
425.0,0.05483899028331327,0.010839412203858955,15.968717724084854,1.4901161193847656e-08,51,50.0,1.7336686812341213,-0.001125650901667541,424,207.75,352.81,522240,0.0031290356192812396,0.23818359375
500.0,0.056176829441134356,0.012881359460880048,15.96871777176857,4.097819328308106e-09,52,50.0,1.7000579223036767,-0.0013494341412297218,424,212.75,350.81,532480,0.0023647420065344704,0.1887451171875
500.0,0.052392238138533574,0.010397514864234837,15.968717867136002,6.7055225372314455e-09,53,50.0,1.726287741214037,-0.0019702905432495755,424,216.25,347.66,542720,0.003365450942374082,0.25029296875
387.5000000000011,0.054465852572639625,0.007804878462525267,15.968717217445374,4.470348358154297e-09,54,25.0,1.7599205754697322,-0.0008224147335567977,424,193.75,340.03,552960,0.003382736491403193,0.247607421875
327.5000000000002,0.055759446353597156,0.00779853628272349,15.968707668781281,-1.9371509552001954e-08,55,25.0,1.7169993184506893,-0.0012472071692172903,424,168.5,334.66,563200,0.003773228678483065,0.271435546875
275.0,0.04825695183865898,0.00670577020609926,15.96871742606163,2.2351741790771484e-09,56,0.0,1.6438624002039433,-0.0015517807929427362,424,134.75,321.92,573440,0.0029110400001400192,0.22978515625
252.50000000000023,0.05274290979012155,0.009425022320647259,15.968717741966248,-1.862645149230957e-09,57,25.0,1.6385764501988889,-0.0017371958598232594,424,143.5,322.7,583680,0.0031597426941601726,0.2645263671875
377.5000000000002,0.05343685473107675,0.010310718734035617,15.96871771812439,-1.3783574104309083e-08,58,25.0,1.6226277984678745,-0.0016167161727935308,424,155.25,327.49,593920,0.0028384334856355053,0.233984375
400.0,0.0573384392470486,0.012425645468465519,15.968717861175538,3.7252902984619143e-10,59,50.0,1.6959805086255073,-0.0016649358400172786,423,189.0,338.11,604160,0.002601241981861335,0.2144287109375
430.0000000000004,0.05536802218200687,0.011233765427823528,15.968717795610427,-9.685754776000977e-09,60,50.0,1.7211976565420628,-0.0012115201796405017,421,214.25,344.37,614400,0.002558122239884142,0.2040771484375
477.5000000000002,0.058251848186267975,0.01069977454317268,15.968717861175538,-7.078051567077636e-09,61,50.0,1.75571893081069,-0.0021820045174536064,421,218.0,342.22,624640,0.0038887891108288384,0.2815185546875
350.0,0.057135611826904055,0.01308935022825608,15.968717885017394,-3.3527612686157227e-09,62,50.0,1.7068104237318038,-0.0017734578766976483,421,205.5,340.88,634880,0.0031628387328510145,0.24541015625
375.0,0.05344310602301868,0.012201910047588171,15.96871775984764,6.332993507385254e-09,63,50.0,1.664765404164791,-0.0014374991937074811,421,214.75,346.11,645120,0.0030048921938032437,0.2287353515625
375.0,0.05507617677044814,0.013202160567016109,15.968717795610427,1.1920928955078126e-08,64,75.0,1.6412884302437305,-0.0017152757030999056,420,223.75,349.06,655360,0.0026445247110927993,0.212890625
405.00000000000045,0.055505617028694554,0.014482039022550453,15.96871787905693,-1.862645149230957e-09,65,75.0,1.5947809971868991,-0.0016326959426805842,420,236.25,345.09,665600,0.002559287434843327,0.196728515625
380.00000000000045,0.05552370168567481,0.015025207177677658,15.968718147277832,-1.1920928955078126e-08,66,75.0,1.5511127926409245,-0.0008563817045796895,419,243.25,337.39,675840,0.0023199233206753433,0.17412109375
375.0,0.05356729929070449,0.016190093412296845,15.96871782541275,-7.82310962677002e-09,67,125.0,1.5811007514595985,-0.0008568716646550456,416,258.75,342.17,686080,0.0019307763510710175,0.1446533203125
402.5000000000002,0.05534889746268632,0.016785269841784613,15.9687180519104,4.470348358154297e-09,68,150.0,1.5251289092004299,-0.0013149781374522719,413,288.5,346.12,696320,0.002348984240734353,0.166064453125
402.5000000000002,0.05451306433569768,0.015639315953012555,15.968717730045318,-6.7055225372314455e-09,69,172.5,1.566396664083004,-0.0010054788941488368,411,292.25,350.21,706560,0.0023896900305146575,0.163671875
452.50000000000017,0.05595874362822036,0.014123998730792665,15.968717783689499,3.725290298461914e-09,70,175.0,1.6685660123825072,-0.001477599341160385,406,300.5,352.9,716800,0.002468660865667971,0.200048828125
375.0,0.05704776351749323,0.012253488702845062,15.96871777176857,-9.685754776000977e-09,71,125.0,1.6069689705967902,-0.0016716039735911181,397,263.25,355.41,727040,0.0025690980805848085,0.204248046875
375.0,0.055429778077977554,0.014217104867566378,15.968717855215072,-1.4901161193847657e-09,72,125.0,1.6223794884979725,-0.0010418395111628342,387,250.75,358.69,737280,0.002317597017110984,0.178857421875
375.0,0.05674730002013188,0.013944403469213284,15.968717724084854,-7.450580596923828e-09,73,125.0,1.6298982106149196,-0.0013808971387334168,375,243.25,357.67,747520,0.003022165372772179,0.224169921875
402.5000000000002,0.056387361070624795,0.015204671333049192,15.968717920780183,-5.587935447692871e-09,74,125.0,1.6429460674524308,-0.000852324953666539,366,261.75,356.75,757760,0.002118961921917162,0.1644775390625
477.5000000000002,0.05753855610943213,0.01322840350876504,15.96871799826622,-3.725290298461914e-09,75,125.0,1.668745470792055,-0.0006322959015960805,356,265.5,353.59,768000,0.002550084155313925,0.2053955078125
525.0,0.05866827799711163,0.01232474209391512,15.968717813491821,0.0,76,125.0,1.6832729488611222,-0.000891487131229951,348,269.0,356.84,778240,0.002520721937662529,0.1956298828125
525.0,0.05895837589857861,0.013398465904174373,15.968717920780183,-7.82310962677002e-09,77,125.0,1.6776169754564763,-0.0013408322673058137,341,258.0,356.5,788480,0.00337351716110561,0.254833984375
430.0000000000004,0.05965713010542523,0.013690481223238748,15.968717861175538,4.097819328308106e-09,78,125.0,1.7165988102555274,-0.002379304863643483,335,250.25,357.91,798720,0.0031510049621601864,0.2759033203125
425.0,0.057499603539209375,0.01171415234421147,15.968717628717423,1.080334186553955e-08,79,100.0,1.7435767658054828,-0.0017263242763874587,329,241.5,355.07,808960,0.003418735022899,0.2760009765625
525.0,0.054128561041458356,0.012211063303402625,15.968717753887177,8.940696716308593e-09,80,100.0,1.7551090650260448,-0.0015891612049017568,323,249.25,357.0,819200,0.002790443474214044,0.2236083984375
525.0,0.05939578528618002,0.014694580787909218,15.968717885017394,-1.080334186553955e-08,81,100.0,1.7166835390031339,-0.0018642662333149928,319,258.5,355.99,829440,0.0025600347369390875,0.22509765625
432.5000000000006,0.05752984705481098,0.012942269578343258,15.968717819452285,-1.862645149230957e-09,82,100.0,1.7197779946029186,-0.001477057813463034,316,243.25,351.84,839680,0.002855956901191803,0.2247802734375
410.00000000000085,0.058757392578034515,0.011823912717227358,15.96871789097786,1.4901161193847657e-09,83,100.0,1.7333703637123108,-0.0017887301328300964,313,240.25,352.86,849920,0.0027384491821010213,0.2535888671875
350.0,0.054215350917614515,0.00893651231745025,15.968717730045318,-2.16066837310791e-08,84,50.0,1.7612792029976845,-0.0009735430176078808,310,215.25,352.39,860160,0.002568836103296235,0.2168212890625
327.5000000000002,0.053903156805538824,0.010189182726026046,15.968717712163926,0.0,85,50.0,1.73399375975132,-0.001043868080159882,307,197.0,348.44,870400,0.002072606451037018,0.1822998046875
277.5000000000002,0.05373483835068567,0.007715894115722222,15.968717575073242,8.940696716308593e-09,86,47.50000000000001,1.726043426245451,-0.0012678180311922916,304,159.5,337.69,880640,0.0029959829976633047,0.2578125
312.5000000000011,0.05346751066170191,0.007840595957077312,15.96871754527092,-9.313225746154785e-09,87,25.0,1.6741082198917865,-0.0016485824386109015,302,165.5,339.06,890880,0.0030783876105033416,0.2616455078125
227.5000000000002,0.0498118331771709,0.005962379901393433,15.968717575073242,-1.4528632164001465e-08,88,25.0,1.6930895127356052,-0.0011861016115290112,300,127.5,333.59,901120,0.0027810886895736076,0.2342529296875
250.0,0.05413087150768373,0.00851628025593527,15.968717753887177,6.332993507385254e-09,89,25.0,1.675641705095768,-0.0008889372638805071,297,134.5,336.06,911360,0.0023554558281148274,0.20908203125
250.0,0.0539540200950158,0.008980786277129482,15.968717408180236,-1.0430812835693359e-08,90,25.0,1.7161612778902053,-0.0009269036545447307,295,132.25,330.91,921600,0.0026731183575520847,0.2259521484375
302.5000000000002,0.05462814330024315,0.009931328624952584,15.96871775984764,-1.1175870895385742e-08,91,25.0,1.6387163512408733,-0.0019636690150946377,293,153.75,335.72,931840,0.0029399230498938778,0.2490234375
325.0,0.05630671474921171,0.012697257385298144,15.968717962503433,9.685754776000977e-09,92,25.0,1.6343281053006649,-0.001276758328822325,291,181.25,339.74,942080,0.0031244891912820096,0.256982421875
382.5000000000007,0.05741734579124933,0.014132658357266337,15.968717849254608,1.1920928955078126e-08,93,50.0,1.5734364069998263,-0.0012433660755050368,289,220.5,344.45,952320,0.002109007858712175,0.19580078125
460.0000000000008,0.051393584884155186,0.014028225369111169,15.9687180519104,1.862645149230957e-09,94,72.50000000000001,1.5414196692407132,-0.0012147693614679156,287,247.25,351.96,962560,0.001977840969061617,0.1608154296875
577.5000000000002,0.053360079014716136,0.016748111715423876,15.96871787905693,7.82310962677002e-09,95,150.0,1.576441003382206,-0.0010110314284247578,285,286.25,358.55,972800,0.0018985159382168605,0.15283203125
430.0000000000004,0.05754359901417472,0.015259088766470086,15.968717813491821,-1.0430812835693359e-08,96,147.5,1.5948844730854035,-0.0010491304336028406,283,283.75,359.45,983040,0.00209258364437801,0.179638671875
425.0,0.05770283870954105,0.013134465289476793,15.968717938661575,-7.450580596923829e-10,97,150.0,1.6799041584134102,-0.0012423725216649472,282,275.25,363.7,993280,0.002289333491302159,0.21630859375
425.0,0.05478891683817615,0.011467123241891386,15.968717682361603,-7.078051567077636e-09,98,125.0,1.7144495524466037,-0.0010515312547795474,280,257.5,356.36,1003520,0.0022971200355641486,0.201171875
425.0,0.0562379595378464,0.012241474103211658,15.968717789649963,1.30385160446167e-08,99,75.0,1.7026235416531563,-0.0013602887462184298,279,238.5,358.08,1013760,0.0024599211670533806,0.197314453125
452.50000000000017,0.05658877379208786,0.011569601716109901,15.968717849254608,-1.1175870895385742e-09,100,50.0,1.7298098027706146,-0.001690578586567426,277,230.5,357.75,1024000,0.0028236608477072876,0.2434326171875
427.5000000000002,0.052300923465167334,0.007523272118487512,15.96871754527092,8.195638656616212e-09,101,47.50000000000001,1.6891431510448456,-0.0017518515734991525,275,205.0,351.1,1034240,0.0034335196369170264,0.2772705078125
400.0,0.05109550827184961,0.008720744754100451,15.968717610836029,-1.4528632164001465e-08,102,25.0,1.6821778632700444,-0.0020682485337601975,274,182.75,339.12,1044480,0.00297005923132474,0.27587890625
352.5000000000002,0.05384717280542045,0.00975169800567528,15.968717634677887,6.332993507385254e-09,103,25.0,1.6887598969042301,-0.0014168360194162233,272,159.5,326.13,1054720,0.0026792967849416983,0.2156494140625
327.5000000000002,0.05494556506946102,0.01040097140648868,15.968717676401138,1.7508864402770997e-08,104,25.0,1.6730940230190754,-0.0015126753496588208,271,163.5,326.84,1064960,0.002462151456825268,0.225146484375
407.5000000000006,0.056210728945927824,0.012387125633904362,15.968717914819717,-1.4901161193847657e-09,105,25.0,1.5864397622644901,-0.0010258844413328916,269,192.5,336.57,1075200,0.002317330205636381,0.1817138671875
525.0,0.0542728222659245,0.014320379739729105,15.968717914819717,-3.725290298461914e-09,106,50.0,1.6136335477232933,-0.0017501046699180734,268,242.0,348.95,1085440,0.002618629160349428,0.2087646484375
450.0,0.05417119912512889,0.01456130246660905,15.968717783689499,-1.862645149230957e-08,107,75.0,1.5764702379703521,-0.001089168994803913,267,264.25,356.92,1095680,0.0020085806999532,0.166748046875
377.5000000000002,0.05156661447769456,0.012908507432439365,15.968718039989472,-8.568167686462402e-09,108,125.0,1.5637992814183235,-0.001451541218921193,266,260.75,350.65,1105920,0.002136802781285496,0.1884033203125
400.0,0.05395538704627848,0.013724589372577612,15.968717831373215,-1.4156103134155273e-08,109,75.0,1.641995009034872,-0.0015085866332810837,264,251.25,343.06,1116160,0.0023020928066898707,0.2064208984375
427.5000000000002,0.057021502258172166,0.012937863856495823,15.968717920780183,-2.868473529815674e-08,110,75.0,1.6719558656215667,-0.0011206435483472887,263,242.0,340.29,1126400,0.002220069207646702,0.2083740234375
575.0,0.053873361374197015,0.009836530133543419,15.968717765808105,5.587935447692871e-09,111,75.0,1.6531583324074746,-0.0015219829427223885,262,248.0,342.46,1136640,0.0025538504482710777,0.2234130859375
480.00000000000045,0.05398475630461154,0.007106681459549691,15.968715804815293,-2.4959444999694825e-08,112,25.0,1.6273752324283124,-0.0012321318652539048,261,207.75,338.78,1146880,0.002184276555243514,0.1980224609375
277.5000000000002,0.05069368317013708,0.005823172089688455,15.96870191693306,1.862645149230957e-09,113,25.0,1.575890452414751,-0.0012254993249371181,260,144.75,322.75,1157120,0.0025151175240921476,0.2482666015625
200.0,0.04657111352743352,0.004472890748843383,15.96871047616005,-7.450580596923829e-10,114,0.0,1.504786155372858,-0.0015200442394416314,259,99.25,310.13,1167360,0.0028871383087988533,0.229345703125
150.0,0.04415650794155136,0.0035528254331154583,15.968715089559556,-1.1548399925231934e-08,115,0.0,1.5616619236767293,-0.000982785846281331,257,73.0,296.77,1177600,0.00332929012471368,0.2415283203125
175.0,0.05024606908439131,0.005858844711417533,15.968714374303818,-5.587935447692871e-09,116,0.0,1.5784470714628696,-0.0007100353781424928,256,66.25,298.11,1187840,0.003427585943984468,0.265380859375
200.0,0.05168046946171847,0.0072508574990934,15.968717658519745,-3.3527612686157227e-09,117,0.0,1.5826092697679996,-0.0014242210148950108,255,86.5,302.91,1198080,0.002697787845602306,0.2388427734375
227.5000000000002,0.05581483652640281,0.009284903719708382,15.9687175989151,7.450580596923829e-10,118,22.500000000000007,1.6351229667663574,-0.001425546346217743,255,115.75,309.89,1208320,0.002598413525933552,0.2479736328125
475.0,0.054336791234275074,0.010139721917948919,15.968717807531357,-1.9371509552001954e-08,119,25.0,1.6145285606384276,-0.0014159943806589582,253,174.5,322.06,1218560,0.0018940123397896969,0.1852783203125
500.0,0.05481419013491312,0.009795930916880025,15.9687175989151,-3.3527612686157227e-09,120,25.0,1.5949072562158109,-0.0014403993878659093,253,195.25,329.76,1228800,0.002427086213072016,0.22587890625
500.0,0.05653622484152161,0.01049945090780966,15.968717795610427,-4.470348358154297e-09,121,0.0,1.633945170789957,-0.0016734394703235012,252,204.0,334.17,1239040,0.0032789088609263216,0.27734375
330.0000000000004,0.05397801013990504,0.01027870056877873,15.968717622756959,7.078051567077636e-09,122,25.0,1.657573539018631,-0.0013868465361156269,251,177.75,329.9,1249280,0.002712075471310982,0.2289306640625
302.5000000000002,0.05576345963974481,0.010015890422437224,15.968717956542969,-1.1548399925231934e-08,123,25.0,1.6296700447797776,-0.001254496401452343,250,174.75,328.95,1259520,0.0025441194244649524,0.2199951171875
302.5000000000002,0.05349559881388797,0.007654283320698596,15.968717485666275,-1.080334186553955e-08,124,25.0,1.547203417867422,-0.0016942935224506072,249,166.5,327.46,1269760,0.0036021856567231224,0.288818359375
375.0,0.051689586574892386,0.0094709899480506,15.968717414140702,-1.7508864402770997e-08,125,25.0,1.4753291860222817,-0.0015997347756638192,248,164.25,331.14,1280000,0.002583388783841656,0.2244384765625
377.5000000000002,0.0529671172890616,0.013822957056981977,15.968717747926712,5.587935447692871e-09,126,25.0,1.476597211509943,-0.001521492615211173,247,190.25,343.48,1290240,0.002507322435047854,0.196826171875
502.5000000000002,0.05347212409338877,0.012648424712824635,15.968717902898788,-7.450580596923829e-10,127,50.0,1.4998775206506252,-0.0011670584226521896,246,226.0,359.05,1300480,0.002294874423864712,0.1934326171875
550.0,0.05173363663221253,0.010993349732962088,15.968717956542969,-2.60770320892334e-08,128,122.5,1.5278250947594643,-0.0012997904024814489,245,258.25,375.59,1310720,0.002034120910383308,0.177490234375
552.5000000000002,0.053308075267170976,0.011131955301971174,15.968717902898788,-2.0489096641540527e-08,129,125.0,1.5421288818120957,-0.0014417927435715684,244,275.0,392.97,1320960,0.0022257427482713864,0.1900146484375
525.0,0.05004914971554704,0.012900245556375011,15.96871789097786,-8.940696716308593e-09,130,125.0,1.5427608914673328,-0.0012734905380057172,244,259.25,395.76,1331200,0.002164959136644029,0.16953125
502.5000000000002,0.05001224557719795,0.013631832355895313,15.96871782541275,9.685754776000977e-09,131,125.0,1.4563756197690965,-0.001053776570915943,243,258.75,393.33,1341440,0.002019115770355029,0.1677490234375
375.0,0.04789796193964132,0.01266897455934668,15.968718016147614,8.568167686462402e-09,132,147.5,1.4423792630434036,-0.000990727643511491,242,251.75,385.85,1351680,0.002237490191583902,0.1697021484375
352.5000000000002,0.0472894042150955,0.011903577200428117,15.968717861175538,-4.8428773880004884e-09,133,125.0,1.423318725079298,-0.0011956248010392301,242,247.75,376.8,1361920,0.0020665405613925713,0.1492919921875
385.00000000000085,0.05005161250770439,0.011652820024028187,15.968717658519745,-4.097819328308106e-09,134,125.0,1.397758486121893,-0.0013741231483436422,241,252.75,387.5,1372160,0.0023052864865860554,0.19462890625
477.5000000000002,0.05435004378945513,0.010856269072610303,15.968717479705811,-1.1175870895385742e-08,135,125.0,1.4747144132852554,-0.0014737002555193612,240,246.0,387.2,1382400,0.002495525640131291,0.219140625
477.5000000000002,0.051734920937012985,0.010393908331752754,15.968717801570893,1.4901161193847657e-09,136,100.0,1.478272058069706,-0.0007405159620248014,240,234.5,383.28,1392640,0.002304306461297756,0.184521484375
475.0,0.051368815650053704,0.009448465632885927,15.968717676401138,-1.1175870895385742e-09,137,100.0,1.3777683600783348,-0.0009417515735549387,239,222.0,385.77,1402880,0.002590589589777892,0.202294921875
