policy_gradient_bias_correction,policy_gradient_loss,epoch_idx,model_prob_std,advantage_norm,P09:episode_rewards,explained_variance,fps,policy_entropy,q_loss,avg_q_selected,grad_norm,P01:episode_rewards,avg_q_retraced,policy_loss,rollout_prob_std,PMM:episode_rewards,episode_length,frames
0.0,-8.418427819001021e-08,353,2.080574395341758e-05,0.00020500307319437863,0.0,-474.0425092135094,335,2.197225269457651,8.282452692237576e-10,9.493092449716223e-06,2.5203159890796703e-06,0.0,9.18196597799651e-06,-8.418427819001021e-08,2.1702532365818824e-05,0.0,3324.64,2541600
0.0,-2.1425675377464672e-07,354,1.7134749839415452e-05,0.00017265364612906102,0.0,-962.5041646277764,335,2.1972253004047606,7.228636156184812e-10,9.180902957548405e-06,2.087045046661017e-06,0.0,9.620288469650837e-06,-2.1425675377464672e-07,1.7942031809088656e-05,0.0,3324.64,2548800
0.0,-1.6666702929895342e-07,355,1.7377117266423788e-05,0.00017133083725933744,0.0,-1206.8236722830238,335,2.1972253176238805,9.687876394505134e-10,9.64553338633774e-06,2.2658021797202596e-06,0.0,9.452718135210768e-06,-1.6666702929895342e-07,1.8162882800349203e-05,0.0,3324.51,2556000
0.0,-2.409544475262508e-07,356,1.4543475035168587e-05,0.0001446926942041468,0.0,-1013.6883287557896,335,2.197225312584292,7.566872698069464e-10,1.1491760396401627e-05,2.055849939107909e-06,0.0,1.1378942685578244e-05,-2.409544475262508e-07,1.5383639715578258e-05,0.0,3324.51,2563200
0.0,-2.649910732122591e-07,357,1.47825127896163e-05,0.00013244521669357421,0.0,-1068.1935162856369,335,2.197225333906355,5.738108690843094e-10,1.1720524965092352e-05,2.0217836816775987e-06,0.0,1.1651303978357054e-05,-2.649910732122591e-07,1.5482555632412e-05,0.0,3324.51,2570400
0.0,-1.6329065651989543e-07,358,1.9537124875944782e-05,0.00018655728738454526,0.0,-746.5382193354765,335,2.1972253049019153,8.430911263780571e-10,9.493195870320465e-06,2.299332080881399e-06,0.0,9.472884545264498e-06,-1.6329065651989543e-07,2.0337487963825415e-05,0.0,3324.51,2577600
0.0,-2.1041878035941434e-07,359,1.5577028849926527e-05,0.0001539874680004208,0.0,-1273.7816512155848,335,2.197225342452841,6.136955261985567e-10,9.195930893650849e-06,1.9426562362560607e-06,0.0,9.320210485189557e-06,-2.1041878035941434e-07,1.639143806957592e-05,0.0,3324.51,2584800
0.0,-2.290971428096547e-07,360,2.326459356640818e-05,0.00023694209709246715,0.0,-38.735235645818335,335,2.1972252796566676,1.238517302036828e-09,9.860212075983282e-06,2.691779822692309e-06,0.0,9.003412153849657e-06,-2.290971428096547e-07,2.3916502637076417e-05,0.0,3324.43,2592000
0.0,-1.626836222456786e-07,361,1.3405525377199637e-05,0.00013065449849236266,0.0,-1986.6756783373553,335,2.1972253244547617,5.946925807696704e-10,8.447140037244432e-06,1.7081438736923112e-06,0.0,8.558668465410553e-06,-1.626836222456786e-07,1.418310772631413e-05,0.0,3324.43,2599200
0.0,-2.558897103287019e-07,362,1.5822004470570156e-05,0.00015460791607089714,0.0,-262.7566794332594,335,2.197225328447326,1.1706660900684124e-09,1.2373451191999949e-05,2.431527332124859e-06,0.0,1.2369445203232856e-05,-2.558897103287019e-07,1.654257812388565e-05,0.0,3324.43,2606400
0.0,-2.2040118383471303e-07,363,1.4920207076389011e-05,0.00014393868876748147,0.0,-1106.1567422803241,335,2.197225339800592,5.558413384836573e-10,8.85904123001926e-06,1.7983241511925495e-06,0.0,8.659348043364743e-06,-2.2040118383471303e-07,1.5683626297569418e-05,0.0,3324.43,2613600
0.0,-2.3350158955736164e-07,364,1.8733044111194256e-05,0.00018031124119038359,0.0,-282.3427868133121,335,2.197225291407298,7.033688848911125e-10,8.641048460494478e-06,2.1599154935010344e-06,0.0,8.383949664419793e-06,-2.3350158955736164e-07,1.9625584317417455e-05,0.0,3324.43,2620800
0.0,-1.2330268901719076e-07,365,1.7783366350590498e-05,0.00017417648026523498,0.0,-809.6594584819754,334,2.1972252957719975,8.535673942510624e-10,7.215789515914978e-06,2.065527254801546e-06,0.0,7.17638824981304e-06,-1.2330268901719076e-07,1.8622545238366804e-05,0.0,3324.43,2628000
0.0,-1.2393982211059714e-07,366,2.104309383061343e-05,0.00020270288822031387,0.0,-848.7327585543716,335,2.1972252729014747,9.705697551418217e-10,7.258409214519665e-06,2.474107152776863e-06,0.0,7.733267685464867e-06,-1.2393982211059714e-07,2.181485728212486e-05,0.0,3324.19,2635200
0.0,-2.471079251579383e-07,367,1.4531353432576883e-05,0.00014336454068771643,0.0,-1187.2266181829716,335,2.197225310272641,7.021785489631212e-10,9.420193524887633e-06,2.0468074463464968e-06,0.0,9.294712523233968e-06,-2.471079251579383e-07,1.5224313994438593e-05,0.0,3324.19,2642400
0.0,-1.7952835929584902e-07,368,1.7017333255466835e-05,0.00015852256274191253,0.0,-507.510452334616,334,2.1972253045108583,6.198194464045644e-10,1.0760504359734253e-05,2.3868330452868317e-06,0.0,1.0704276834808801e-05,-1.7952835929584902e-07,1.7872502768278132e-05,0.0,3324.19,2649600
0.0,-1.4021368953371808e-07,369,1.832089672731515e-05,0.00017289268027349453,0.0,-598.8030315553385,334,2.197225292202026,9.186954991314131e-10,8.158569743972157e-06,2.1746723545042616e-06,0.0,8.274900908472339e-06,-1.4021368953371808e-07,1.9004964550549268e-05,0.0,3324.19,2656800
0.0,-1.721695093765939e-07,370,1.7313414334949886e-05,0.00016533560449836634,0.0,-1241.0348462192092,334,2.197225349980687,7.028163192087557e-10,7.498682957839685e-06,2.057142888473182e-06,0.0,7.5257069036743585e-06,-1.721695093765939e-07,1.8144245265866943e-05,0.0,3324.19,2664000
0.0,-1.4717834406451744e-07,371,2.1857210473381343e-05,0.000224323495168583,0.0,-255.71302293361177,335,2.197225284623721,1.1567559068978198e-09,7.701382297001139e-06,2.6867714533257663e-06,0.0,7.862322892904899e-06,-1.4717834406451744e-07,2.2490354205389835e-05,0.0,3324.13,2671200
0.0,-1.5868672911989812e-07,372,1.4570233203491466e-05,0.00015464478519612433,0.0,-1562.488820629451,335,2.197225327624215,6.765662208882234e-10,8.142776214712165e-06,2.00604890588004e-06,0.0,8.046626720038654e-06,-1.5868672911989812e-07,1.529083125837537e-05,0.0,3324.19,2678400
0.0,-2.397561148952251e-07,373,1.5626347034730995e-05,0.00015279936339098772,0.0,-554.5238142397745,334,2.1972252637018888,9.272199216167335e-10,1.1191562651966109e-05,2.481085796179667e-06,0.0,1.1292341910004264e-05,-2.397561148952251e-07,1.6345107019089615e-05,0.0,3324.19,2685600
0.0,-2.510124732787721e-07,374,1.4010166779075555e-05,0.00012336853239110004,0.0,-1391.899277124159,334,2.197225358363182,4.4507548616567727e-10,8.459884560015445e-06,1.655308733406959e-06,0.0,7.985397322763385e-06,-2.510124732787721e-07,1.4787148465882243e-05,0.0,3324.19,2692800
0.0,-1.7131852011616496e-07,375,2.1573267127899622e-05,0.00021294952132456683,0.0,-151.3978879409051,334,2.197225305182593,7.90515680792507e-10,7.151076032278965e-06,2.4500237231317886e-06,0.0,6.775877707075889e-06,-1.7131852011616496e-07,2.2462334246753284e-05,0.0,3324.19,2700000
0.0,-2.1737741952460299e-07,376,1.6970846892218465e-05,0.0001624526800372747,0.0,-1102.6073031646772,334,2.1972253149937067,7.066358905753823e-10,6.549316126226464e-06,1.929185431120956e-06,0.0,6.663707951651708e-06,-2.1737741952460299e-07,1.771863200890349e-05,0.0,3324.19,2707200
0.0,-1.9128616774739475e-07,377,2.0602923261443165e-05,0.0002089294011847052,0.0,-603.8962180321978,334,2.1972253125338326,9.333626508041827e-10,7.060071007771008e-06,2.5538132286947916e-06,0.0,6.9864779331064494e-06,-1.9128616774739475e-07,2.1383535928083174e-05,0.0,3324.26,2714400
0.0,-1.54258051011813e-07,378,1.4210566603165471e-05,0.0001416982479517277,0.0,-1749.687008752927,334,2.197225246913677,8.18697290334703e-10,7.888641315273594e-06,2.1887643525051505e-06,0.0,7.9447795555833e-06,-1.54258051011813e-07,1.4988238761069234e-05,0.0,3324.26,2721600
0.0,-2.668848820987951e-07,379,1.629395224286089e-05,0.00014580591813207936,0.0,-456.2896758612091,334,2.197225308266897,7.927748561182396e-10,1.0447938883165382e-05,2.2426616472271154e-06,0.0,1.0025092606372797e-05,-2.668848820987951e-07,1.7120409194780624e-05,0.0,3324.26,2728800
0.0,-1.5962169990198746e-07,380,1.6696246211462453e-05,0.00015856911485772246,0.0,-764.9481858549387,334,2.1972252739926494,7.370384373158829e-10,6.523572168754946e-06,1.971731706006729e-06,0.0,6.279314244159377e-06,-1.5962169990198746e-07,1.7469635869618653e-05,0.0,3324.26,2736000
0.0,-1.0077778095122303e-07,381,1.637515991967846e-05,0.00015782994699651922,0.0,-902.4308543120901,334,2.1972252800981833,7.014116770386609e-10,5.8380825461722815e-06,1.9046354440600362e-06,0.0,6.209011607474788e-06,-1.0077778095122303e-07,1.7175443579443888e-05,0.0,3324.26,2743200
0.0,-1.6420494159289557e-07,382,1.912431737815994e-05,0.0001835658879812515,0.0,-274.92675867085416,334,2.1972253015495484,7.489457328548615e-10,6.530260032852154e-06,2.2039456970891865e-06,0.0,6.293299234689656e-06,-1.6420494159289557e-07,1.9980113326379888e-05,0.0,3324.26,2750400
0.0,-1.8406558331645969e-07,383,1.3994240184831535e-05,0.0001247246220814142,0.0,-1749.5106854294972,334,2.197225287238126,5.147208310564599e-10,5.832030915720313e-06,1.6003332573449525e-06,0.0,5.449646312665508e-06,-1.8406558331645969e-07,1.4677263324597696e-05,0.0,3324.3,2757600
0.0,-1.9336608433629183e-07,384,1.4565042507119834e-05,0.000143824979170864,0.0,-559.1836918597656,334,2.19722529815303,8.021426069046312e-10,8.402022607555634e-06,2.219413536419499e-06,0.0,8.669848069378833e-06,-1.9336608433629183e-07,1.5328919880301234e-05,0.0,3324.3,2764800
0.0,-1.430138331609807e-07,385,1.4840000682540218e-05,0.00014429218611868448,0.0,-1207.0668135779813,334,2.197225343566092,6.792218638779626e-10,7.060141141822994e-06,1.8441896017641812e-06,0.0,7.0359621564251474e-06,-1.430138331609807e-07,1.561865582865656e-05,0.0,3324.3,2772000
0.0,-1.301817966839113e-07,386,1.7918921944683652e-05,0.0001780306215251734,0.0,-85.92980583467812,334,2.1972252894393987,7.382033230444761e-10,6.015881119637808e-06,2.001124588831507e-06,0.0,5.886955925875579e-06,-1.301817966839113e-07,1.870865885114163e-05,0.0,3324.3,2779200
0.0,-1.772083540455214e-07,387,1.3601650675954017e-05,0.00013373174328079593,0.0,-1345.1125540298951,334,2.1972253134389406,4.975599452112942e-10,5.840794281678525e-06,1.62643468422106e-06,0.0,5.639315077737304e-06,-1.772083540455214e-07,1.4369385553785466e-05,0.0,3324.3,2786400
0.0,-1.1433019625207537e-07,388,2.107547965335901e-05,0.00020206553963888265,0.0,-510.59197733849453,334,2.1972252529575713,1.0436905945549266e-09,5.595524472262036e-06,2.586781850521022e-06,0.0,5.573398807525016e-06,-1.1433019625207537e-07,2.1745257459483145e-05,0.0,3324.26,2793600
0.0,-4.468671699312548e-08,389,1.4534738481947284e-05,0.0001500035029266046,0.0,-1430.687449120728,334,2.197225288710897,8.895583443145429e-10,5.473964228414504e-06,1.912007379183317e-06,0.0,5.666236673725565e-06,-4.468671699312548e-08,1.5278913832639593e-05,0.0,3324.26,2800800
0.0,-1.4873693342384582e-07,390,1.5655838362087185e-05,0.00014073936127924897,0.0,-523.4592031985206,334,2.197225339015325,7.296408857662672e-10,8.471491794372466e-06,2.2488252879914223e-06,0.0,8.248557999544206e-06,-1.4873693342384582e-07,1.640112791078019e-05,0.0,3324.26,2808000
0.0,-8.863947641542299e-08,391,1.595808215601331e-05,0.0001576574385036449,0.0,-823.084256007255,334,2.197225309786973,6.264171118232027e-10,5.003177607154101e-06,1.858833278093848e-06,0.0,4.999651989995978e-06,-8.863947641542299e-08,1.6834204815934275e-05,0.0,3324.26,2815200
0.0,-1.4340756057711785e-07,392,1.6423979580361276e-05,0.0001648647564443774,0.0,-858.4858413702246,334,2.197225322972817,6.507082709439841e-10,4.874875807480153e-06,2.0080550813341205e-06,0.0,5.017857439234443e-06,-1.4340756057711785e-07,1.7245185026837295e-05,0.0,3324.26,2822400
0.0,-7.645876614925437e-08,393,1.7489479067339412e-05,0.0001802722508291964,0.0,-558.6300365030816,334,2.197225287380042,8.265635131949197e-10,5.497469262332517e-06,2.1404949494153497e-06,0.0,5.180571952596351e-06,-7.645876614925437e-08,1.8176742434540102e-05,0.0,3324.26,2829600
0.0,-1.20845296068147e-07,394,1.5595025306651234e-05,0.00015407103604449699,0.0,-1372.2428324493528,334,2.197225293195437,6.362857237694191e-10,4.66623529417999e-06,1.8873679226255682e-06,0.0,4.434104284756458e-06,-1.20845296068147e-07,1.639220495533552e-05,0.0,3324.31,2836800
0.0,-1.0127361086380064e-07,395,1.5659978472640175e-05,0.00015089237104735662,0.0,-868.3967880551935,334,2.1972252801991012,9.642226936931584e-10,6.75497328907312e-06,2.3160376836792158e-06,0.0,6.302548396628289e-06,-1.0127361086380064e-07,1.6490154864720175e-05,0.0,3324.31,2844000
0.0,-1.4808172805782078e-07,396,1.579580877619589e-05,0.00014089255617088766,0.0,-1158.5023114776736,334,2.197225297254229,7.107050810596164e-10,4.9096537648065085e-06,2.0378310300188303e-06,0.0,4.656872277231705e-06,-1.4808172805782078e-07,1.669614637940355e-05,0.0,3324.31,2851200
0.0,-8.773525927763699e-08,397,1.863809635120373e-05,0.00017768371504611684,0.0,-138.71159917144547,334,2.197225307453246,7.900926145574092e-10,3.5129365358977e-06,2.093561803337529e-06,0.0,3.4202544495609378e-06,-8.773525927763699e-08,1.9488317441174435e-05,0.0,3324.31,2858400
0.0,-5.6407834263696714e-08,398,1.347818446589189e-05,0.00012333243889868734,0.0,-1508.1686350841924,334,2.197225281160689,4.110151712356728e-10,2.972337861276903e-06,1.518223253630405e-06,0.0,2.912134764239245e-06,-5.6407834263696714e-08,1.425000134595722e-05,0.0,3324.31,2865600
0.0,-8.962126047888102e-08,399,2.0287924897176588e-05,0.0001963486546984965,0.0,-640.7205349058291,334,2.197225287499882,9.319188285853807e-10,2.637389049110782e-06,2.3995277854019035e-06,0.0,2.39325228128599e-06,-8.962126047888102e-08,2.115152899785962e-05,0.0,3324.24,2872800
0.0,-6.829582732208249e-08,400,1.3330384932994584e-05,0.00013489733135641145,0.0,-1718.4570739431324,334,2.19722529591076,8.219967896458198e-10,2.5516963740438092e-06,1.7948405685171773e-06,0.0,2.4749228590290535e-06,-6.829582732208249e-08,1.4016825077101926e-05,0.0,3324.24,2880000
0.0,-9.422821769225237e-08,401,1.5048663815805025e-05,0.00013891101049084102,0.0,-203.58658714749194,334,2.197225323524425,6.999909192071977e-10,6.083531753405537e-06,2.23500065254189e-06,0.0,6.0836573084942145e-06,-9.422821769225237e-08,1.5780631031254063e-05,0.0,3324.24,2887200
0.0,1.0228070688966757e-08,402,1.552854409505224e-05,0.00015138321682304544,0.0,-970.4955590390558,334,2.1972253094030836,5.595887027084869e-10,1.8368801174575102e-06,1.7890478118187595e-06,0.0,1.5576821458164744e-06,1.0228070688966757e-08,1.63199216527343e-05,0.0,3324.24,2894400
0.0,-9.138431726588881e-08,403,1.602174841782477e-05,0.00015874231748287662,0.0,-833.6623088478378,334,2.197225324312846,6.655208342810693e-10,1.2533200090352626e-06,1.9395380992071525e-06,0.0,1.3334891258191118e-06,-9.138431726588881e-08,1.6801668959517047e-05,0.0,3324.24,2901600
0.0,-3.847560901892338e-09,404,1.5590907427271383e-05,0.00015970157025207304,0.0,-560.586303117545,334,2.1972253328277946,7.626550679484455e-10,1.5974353823175249e-06,1.8745420415489482e-06,0.0,1.5784748567973736e-06,-3.847560901892338e-09,1.6305796476198492e-05,0.0,3324.24,2908800
0.0,-7.129401719579338e-08,405,1.6438655958448228e-05,0.00016491142341342076,0.0,-916.6900238221308,334,2.197225307471308,6.498180816135074e-10,1.665798583233791e-06,1.955789875969124e-06,0.0,1.905222615556295e-06,-7.129401719579338e-08,1.715928085365027e-05,0.0,3324.33,2916000
0.0,-1.6954641739020633e-07,406,1.5491006113602146e-05,0.00015298723177230446,0.0,-878.7189142185543,334,2.1972253335752185,8.724573066759344e-10,4.3096949510474444e-06,2.1216223296264026e-06,0.0,4.1536909371954674e-06,-1.6954641739020633e-07,1.6278412223172046e-05,0.0,3324.33,2923200
0.0,-8.300712299601902e-08,407,1.575256898682992e-05,0.00014656232289186145,0.0,-841.3295233323272,334,2.197225322780155,7.116673146294873e-10,3.7088377479233178e-06,2.1509351487981245e-06,0.0,3.6079790429458372e-06,-8.300712299601902e-08,1.6614036126617025e-05,0.0,3324.33,2930400
0.0,-7.284191743798787e-08,408,1.6756041605277454e-05,0.00016088158804377498,0.0,-258.3742141150766,334,2.1972253132055672,6.536848224379056e-10,2.3513553974308276e-06,1.7956592998667547e-06,0.0,2.065555382315641e-06,-7.284191743798787e-08,1.763963009495676e-05,0.0,3324.33,2937600
0.0,-2.145418939714623e-08,409,1.5003162507076724e-05,0.0001528289166251716,0.0,-1110.574440046596,334,2.1972253468301566,6.54822307412141e-10,1.2337362135201785e-06,1.8790765926568577e-06,0.0,1.2527247501395668e-06,-2.145418939714623e-08,1.5829482494285472e-05,0.0,3324.33,2944800
0.0,-8.983138607509398e-09,410,1.9865300654680416e-05,0.00020165935493013517,0.0,-256.3073306680293,334,2.197225316781846,9.109505144317994e-10,1.295644239807077e-06,2.329986468941369e-06,0.0,1.1577349712279246e-06,-8.983138607509398e-09,2.0665738996913633e-05,0.0,3324.49,2952000
0.0,-2.3625377244003017e-08,411,1.2120955107341451e-05,0.00011245312441487733,0.0,-1892.6777199371468,334,2.1972252950592646,4.662672153388069e-10,1.2518675704541688e-06,1.5792712787600607e-06,0.0,1.135845662284723e-06,-2.3625377244003017e-08,1.2753596156485293e-05,0.0,3324.49,2959200
0.0,-6.088061193655883e-08,412,1.6625559787636727e-05,0.00016699624943549275,0.0,-81.23654805113398,334,2.197225326176673,9.543303642227042e-10,4.543195518001499e-06,2.616626802407905e-06,0.0,4.174969322039165e-06,-6.088061193655883e-08,1.7365793508943964e-05,0.0,3324.49,2966400
0.0,-1.089869370510886e-08,413,1.4368787895491443e-05,0.000136448449223719,0.0,-1566.390949869963,334,2.197225329513272,5.465203081299511e-10,-1.6805779654953572e-07,1.6647888477597e-06,0.0,-1.636129897767478e-07,-1.089869370510886e-08,1.5154704347845798e-05,0.0,3324.49,2973600
0.0,-9.196076068115908e-09,414,1.6962010990072738e-05,0.00016518464198809403,0.0,-590.9090516339219,334,2.197225308850329,5.971623354736186e-10,-1.7584818286875005e-07,1.943500263914453e-06,0.0,-3.1759532922054915e-07,-9.196076068115908e-09,1.7713435238409533e-05,0.0,3324.49,2980800
0.0,1.4967667035739472e-08,415,1.730028510498189e-05,0.00016300363183758437,0.0,-812.749278167896,334,2.197225305567343,6.470619843255456e-10,-5.530344526472465e-07,1.92563225297195e-06,0.0,-5.751220879884331e-07,1.4967667035739472e-08,1.809748481231318e-05,0.0,3324.49,2988000
0.0,2.7863050479851734e-08,416,1.721099485885221e-05,0.00017383780988831972,0.0,-779.2711730602872,334,2.1972252985567016,9.102781203045684e-10,3.0850205437642454e-07,2.1683009864383256e-06,0.0,4.7252177692235385e-07,2.7863050479851734e-08,1.7911331146426132e-05,0.0,3324.48,2995200
0.0,-8.963880613410449e-09,417,1.438998040002191e-05,0.00013258885153640579,0.0,-1257.801118298296,334,2.197225332556578,1.0183800578349125e-09,2.7254553570909173e-06,1.985595858716113e-06,0.0,3.06448129451906e-06,-8.963880613410449e-09,1.5129248354138997e-05,0.0,3324.48,3002400
0.0,-8.983761807303633e-08,418,1.4980336388514534e-05,0.00012761432374787772,0.0,-818.9940403464294,334,2.197225346669318,5.909980809778946e-10,3.553722731720522e-06,1.9530324042361845e-06,0.0,3.3473591275703966e-06,-8.983761807303633e-08,1.585078241148837e-05,0.0,3324.48,3009600
0.0,3.3435576805156776e-08,419,1.637847765179924e-05,0.00014916071510750675,0.0,-481.7944200612723,334,2.197225228235835,4.717669583576682e-10,5.459322728780165e-07,1.7372513665746128e-06,0.0,4.026542963845086e-07,3.3435576805156776e-08,1.715163961059427e-05,0.0,3324.48,3016800
0.0,-2.7482229951265752e-08,420,1.3693385872210501e-05,0.000137447959301611,0.0,-1103.1933641518488,334,2.1972252504093936,6.659822304958814e-10,8.913847627556432e-07,1.7105259275044821e-06,0.0,7.343832447496105e-07,-2.7482229951265752e-08,1.4478386430996412e-05,0.0,3324.48,3024000
0.0,-4.281029262073522e-08,421,2.265185569780125e-05,0.00022541265112686735,0.0,-94.99415145586407,334,2.1972253195539353,1.0961545029845692e-09,8.220665266822636e-07,2.6651190944682404e-06,0.0,4.154665816341343e-07,-4.281029262073522e-08,2.3524392062632787e-05,0.0,3324.59,3031200
0.0,-6.673996189570826e-08,422,1.138114214895614e-05,0.00010462390819469046,0.0,-2173.1847113073504,334,2.19722532049058,3.2749453194258884e-10,-2.2836170921097885e-07,1.3940991694398847e-06,0.0,-3.091463016376778e-07,-6.673996189570826e-08,1.208419393625713e-05,0.0,3324.59,3038400
0.0,-1.350486088727433e-07,423,1.5068112064984544e-05,0.0001407374179563391,0.0,-135.14971382364396,334,2.1972253054948085,9.755977242749947e-10,5.158464407578663e-06,2.485833531209359e-06,0.0,5.305604429942884e-06,-1.350486088727433e-07,1.5743155500467583e-05,0.0,3324.59,3045600
0.0,-5.367624091695233e-08,424,1.3428967044812147e-05,0.0001245239136793396,0.0,-1346.8617283115375,334,2.1972253033786857,6.659560579479331e-10,6.050458699155328e-07,1.597485156394167e-06,0.0,5.741887940331456e-07,-5.367624091695233e-08,1.4143224369679055e-05,0.0,3324.59,3052800
0.0,-6.017926229480081e-08,425,1.7543743182621198e-05,0.000173499693749841,0.0,-361.99466567059676,334,2.197225317374739,6.263322998917867e-10,4.2085679556642935e-07,1.9327030970462334e-06,0.0,4.204177046009373e-07,-6.017926229480081e-08,1.8258506738043755e-05,0.0,3324.59,3060000
0.0,-1.3756889363495823e-07,426,1.6726363139779042e-05,0.00016535295704407852,0.0,-813.1623457667815,334,2.1972253141012144,7.212108567873674e-10,1.1048501629141555e-06,1.9961118788694716e-06,0.0,8.367433367142653e-07,-1.3756889363495823e-07,1.7442472291217352e-05,0.0,3324.59,3067200
0.0,-6.820339431485537e-08,427,1.9080399584241706e-05,0.00019417908658315102,0.0,-939.0082015399516,334,2.1972253084655793,1.033934041816052e-09,8.343883237014464e-07,2.4738911176455865e-06,0.0,1.9823047953690344e-07,-6.820339431485537e-08,1.9875600164226177e-05,0.0,3324.62,3074400
0.0,2.0065728917311316e-08,428,1.4803310471530304e-05,0.00015062365331175142,0.0,-1075.4081374737605,334,2.197225313230797,1.1580348215185844e-09,1.641456823674113e-06,2.2368504064949167e-06,0.0,1.7957768889801696e-06,2.0065728917311316e-08,1.557636028393825e-05,0.0,3324.62,3081600
0.0,-1.1017972534646139e-07,429,1.532745044947039e-05,0.00013242689578852777,0.0,-657.4831143556605,334,2.1972253113701234,5.710473656262593e-10,2.801546932113568e-06,2.0147192735710377e-06,0.0,2.9949686151638165e-06,-1.1017972534646139e-07,1.6113955363892722e-05,0.0,3324.62,3088800
0.0,-4.376417872921254e-08,430,1.494120788495628e-05,0.00014774103634347422,0.0,-717.9534243310053,334,2.1972253459604008,5.413550553859348e-10,4.6004735403456226e-07,1.677583190407803e-06,0.0,1.8789764489275522e-07,-4.376417872921254e-08,1.5653235005363626e-05,0.0,3324.62,3096000
0.0,5.445166370477666e-08,431,1.3125799235994568e-05,0.0001277781743826087,0.0,-1240.262635619158,334,2.197225339214007,5.349879834764313e-10,5.1243133776034954e-08,1.602262019420428e-06,0.0,1.270444332214361e-07,5.445166370477666e-08,1.381512532157825e-05,0.0,3324.62,3103200
0.0,-3.902852448571533e-08,432,1.9485732657057555e-05,0.0001903654672960822,0.0,-50.455183801493305,334,2.1972252971596187,7.647881675822987e-10,2.0854710545494476e-07,2.2053604814544995e-06,0.0,4.2612986773680184e-07,-3.902852448571533e-08,2.0240011627430446e-05,0.0,3324.6,3110400
0.0,1.5886785255359188e-09,433,1.1917276355836928e-05,0.00010991181275471491,0.0,-2030.2570152117903,334,2.197225284037136,4.202586401571492e-10,3.1224061791263354e-07,1.427249160364469e-06,0.0,6.850538053158509e-07,1.5886785255359188e-09,1.2678802414946347e-05,0.0,3324.6,3117600
0.0,-1.0130990593842133e-07,434,1.6447021851153266e-05,0.0001529297797054251,0.0,-234.9625519347664,334,2.1972253161574162,7.42235379993577e-10,4.3125648698249435e-06,2.2413588219040436e-06,0.0,4.210465169367165e-06,-1.0130990593842133e-07,1.7351742589190873e-05,0.0,3324.6,3124800
0.0,-8.35636898352297e-08,435,1.4050581057092501e-05,0.00012434161423132965,0.0,-1463.316215285889,334,2.197225310556472,4.910646539572926e-10,1.4827252546806015e-06,1.5620989955699101e-06,0.0,1.2807150888922151e-06,-8.35636898352297e-08,1.483889725928476e-05,0.0,3324.6,3132000
0.0,-3.915768762021292e-08,436,1.6648637155958176e-05,0.00016120067331635107,0.0,-407.99067549251777,334,2.1972253232348593,5.761492628746007e-10,6.122515376198607e-07,1.8785796301813473e-06,0.0,3.1174321068423963e-07,-3.915768762021292e-08,1.738233589885248e-05,0.0,3324.6,3139200
0.0,1.0224937795044917e-08,437,1.3431498592095767e-05,0.00012692422834352485,0.0,-1245.9618599466799,334,2.197225331739774,4.39466732636796e-10,-6.3546658457515e-07,1.5761527625801708e-06,0.0,-6.821380635273569e-07,1.0224937795044917e-08,1.4022567852512786e-05,0.0,3324.6,3146400
0.0,4.67336544525696e-08,438,1.793233195545752e-05,0.00018005205775791086,0.0,-861.55105290657,334,2.1972252408852655,7.842886606333513e-10,-5.867224123068218e-08,2.131025306431919e-06,0.0,9.911917249666888e-08,4.67336544525696e-08,1.862766037384568e-05,0.0,3324.52,3153600
0.0,-2.4961144392208657e-08,439,1.3669409117477742e-05,0.00013752594821603626,0.0,-1103.4409445938138,334,2.1972252835073167,7.982300712008801e-10,1.5437616148160161e-06,1.9006493441512357e-06,0.0,1.8419679586119154e-06,-2.4961144392208657e-08,1.4426636298874236e-05,0.0,3324.52,3160800
0.0,-1.39985585134569e-07,440,1.5318348407915784e-05,0.0001330505507843417,0.0,-475.3311966455124,334,2.1972252882946104,5.829746396548395e-10,3.522170270706565e-06,1.983035665345809e-06,0.0,3.5351237209161e-06,-1.39985585134569e-07,1.6043116382681387e-05,0.0,3324.52,3168000
0.0,-1.5512769147821252e-08,441,1.5968940201362136e-05,0.0001552233183358175,0.0,-663.0653539294577,334,2.1972253304940685,8.843540937948677e-10,9.332856801324345e-07,1.8963833234751225e-06,0.0,9.503157548586023e-07,-1.5512769147821252e-08,1.6716206291572018e-05,0.0,3324.52,3175200
0.0,-1.4667610369030405e-08,442,1.4426863990335973e-05,0.00014611165246781598,0.0,-1131.1245409238716,334,2.197225305561035,5.945239209391859e-10,8.904610308987353e-07,1.7884377377263063e-06,0.0,1.1470392501817314e-06,-1.4667610369030405e-08,1.5119042863462924e-05,0.0,3324.52,3182400
0.0,-6.225038874260132e-08,443,1.7136599183123467e-05,0.00016828744657386449,0.0,-94.29713288051424,334,2.197225276827812,7.770013761251596e-10,2.000566736448473e-06,2.054220607272317e-06,0.0,1.964941127148678e-06,-6.225038874260132e-08,1.783153725896035e-05,0.0,3324.58,3189600
0.0,8.782477881784625e-08,444,1.3860469848093714e-05,0.00013957989868644796,0.0,-1584.2933532573159,334,2.1972253258458236,5.328304918161394e-10,1.9454514129828163e-06,1.7257171879479625e-06,0.0,2.137415448568546e-06,8.782477881784625e-08,1.4633319688038518e-05,0.0,3324.64,3196800
