policy_loss,grad_norm,advantage_norm,clip_fraction,PMM:episode_rewards,episode_length,explained_variance,fps,frames,policy_entropy,value_loss,P09:episode_rewards,approx_kl_divergence,P01:episode_rewards,epoch_idx
0.011671118118101731,221.65487388771106,15.968717980384827,0.27509765625,72.5,308.6666666666667,-0.27571117468178274,254,10240,1.7224587624776178,26.178868696498103,155.00000000000006,0.256900493185413,0.0,1
-0.001751169690032839,0.4286008415637902,15.968718069791795,0.1934814453125,105.859375,312.28125,-1.3411045074462891e-08,226,20480,1.7679699517786502,0.016704984054376835,217.50000000000006,0.0030618235025940523,0.0,2
-0.0014083189555094578,0.23029925730314763,15.968718135356903,0.0929443359375,120.47872340425532,315.77659574468083,-2.5331974029541015e-08,242,30720,1.7749504320323468,0.018904713441588682,260.00000000000017,0.0014363871100101732,0.0,3
-0.0020480236864386823,0.18864112975588238,15.968718308210374,0.101513671875,161.75,330.6,-7.450580596923828e-09,253,40960,1.7645353645086288,0.020907554717268795,332.5000000000006,0.0015146497585590169,25.0,4
-0.0010135200747754425,0.13492457005073563,15.968718069791795,0.0359375,168.25,334.76,1.30385160446167e-08,264,51200,1.7705251336097718,0.02092482025618665,325.0,0.0006888912706045858,25.0,5
-0.0013924040147685445,0.10612959779099702,15.968718326091766,0.0317626953125,193.25,345.78,2.0861625671386717e-08,271,61440,1.7644310772418976,0.024853297602385284,325.0,0.0006763899041416721,50.0,6
-0.0007854532919736812,0.09346572169699888,15.968718236684799,0.00693359375,195.75,344.77,-2.0116567611694337e-08,276,71680,1.7791166223585606,0.024782878131372855,325.0,0.00035820525790981607,50.0,7
-0.0007633656430698465,0.09112458661667526,15.968718194961548,0.0,203.5,345.42,7.450580596923828e-09,280,81920,1.7839439496397973,0.021733727949322202,327.5000000000002,0.00023363546648766942,50.0,8
-0.0004206331192108337,0.08992394658276333,15.96871811747551,0.0,198.25,347.81,1.0430812835693359e-08,284,92160,1.7893292658030986,0.020802740537328647,327.5000000000002,0.00011958804836282866,50.0,9
-0.0005469674876621867,0.07781741178138757,15.968718135356903,0.0,177.0,339.5,-1.4528632164001465e-08,287,102400,1.7836817227303983,0.018561357900034638,302.5000000000002,0.00013326811336593635,47.50000000000001,10
-0.0007406453794828848,0.08429262290227088,15.96871833205223,0.0,176.25,338.93,-2.1979212760925294e-08,288,112640,1.7783270090818406,0.02303221762413159,302.5000000000002,0.00021211660987390245,47.50000000000001,11
-0.0004541537162367604,0.08385697550822158,15.968718236684799,0.0,191.0,341.27,-3.5762786865234374e-08,289,122880,1.7782629139721393,0.022868078184546902,427.5000000000002,0.00015849857423315682,50.0,12
-0.0005991586516756797,0.07317367397344757,15.968718099594117,0.0,212.25,345.2,1.6391277313232423e-08,291,133120,1.7829282887279987,0.020724037638865413,502.5000000000002,0.00014199147469229345,50.0,13
-0.0007271329459399567,0.07657185565054023,15.968718254566193,0.0,206.75,347.6,-1.0058283805847169e-08,291,143360,1.7696585007011891,0.02280130788567476,477.5000000000002,0.00017388626924450535,50.0,14
-0.0006068074006179813,0.08382048243530624,15.968718189001084,0.0,175.25,341.72,-2.123415470123291e-08,293,153600,1.7765476375818252,0.01785025612334721,302.5000000000002,0.00017595164902530768,50.0,15
-0.0008356668973647175,0.08008307821717206,15.968717926740647,0.0,167.25,337.16,-2.8312206268310546e-08,293,163840,1.7608549140393734,0.019106867304071785,302.5000000000002,0.00021955593190412515,25.0,16
-0.0005755870444772882,0.07611039932161354,15.968718308210374,0.0,158.75,334.6,1.862645149230957e-09,294,174080,1.775827030837536,0.02017117622308433,300.0,0.00017828286853198704,25.0,17
-0.0008609489919763291,0.07221500115670595,15.968717974424361,0.0,180.25,333.35,-5.215406417846679e-09,295,184320,1.7704175144433976,0.021947848261334002,410.00000000000085,0.00019844551962791,25.0,18
-0.00029111192106938687,0.07429463510649872,15.968718409538269,0.0,199.5,343.76,-2.9802322387695314e-09,295,194560,1.7691415257751941,0.028256717044860123,402.5000000000002,0.00010147936178785954,25.0,19
-0.00045109664497431365,0.08121634311736677,15.968718475103378,0.0,225.75,353.13,3.725290298461914e-09,294,204800,1.7721244357526302,0.02784063029102981,450.0,0.0001148937511501913,47.50000000000001,20
-0.0004554793496936327,0.08247285445676242,15.968718123435973,0.0,240.75,359.61,7.450580596923829e-10,295,215040,1.7768041916191577,0.022978911502286793,452.50000000000017,0.00016042847010098172,75.0,21
-0.0008428776385699166,0.0750362920392678,15.968718183040618,0.0,230.25,356.13,-2.4959444999694825e-08,295,225280,1.7768600225448608,0.020984756250982173,477.5000000000002,0.0001884872592206932,75.0,22
-0.0005806119661428966,0.07442920232683457,15.96871821284294,0.0,200.5,342.83,1.4528632164001465e-08,294,235520,1.7777293018996716,0.019926862700958736,500.0,0.00016296067986694142,50.0,23
-0.0007558542813058012,0.05906467705497918,15.968718004226684,0.0,171.5,332.38,1.3411045074462891e-08,295,245760,1.7784863412380219,0.01723293043032754,380.00000000000045,0.0001658904586797405,25.0,24
-0.00047667593680671415,0.05444117518723217,15.968717950582505,0.0,157.0,327.69,-5.960464477539063e-09,295,256000,1.7788857534527778,0.016766857870970854,325.0,0.00012863303015357984,25.0,25
-0.000510183831283939,0.05989738543032576,15.968718105554581,0.0,159.0,327.81,-1.7508864402770997e-08,295,266240,1.7865131422877312,0.022613024307065643,337.500000000001,0.0001219507967867628,25.0,26
-0.000627243116741738,0.055257605702629796,15.968718159198762,0.0,177.75,332.41,-3.4645199775695803e-08,295,276480,1.7866192400455474,0.02343590066302568,450.0,0.00013731825368523687,25.0,27
-0.0006733579652063781,0.059037068521749246,15.968718039989472,0.0,186.5,341.57,9.685754776000977e-09,295,286720,1.7873497612774372,0.018398278689710425,367.50000000000153,0.0001562820591569647,50.0,28
-0.00040081321667457815,0.056758777106149384,15.96871811747551,0.0,179.5,339.09,1.30385160446167e-08,295,296960,1.787893857061863,0.01915096085285768,305.00000000000045,0.00010175635303326658,50.0,29
-0.0005778576191005413,0.055809736701207036,15.968718177080154,0.0,165.25,338.01,-3.241002559661865e-08,295,307200,1.7779263444244862,0.02247429475537501,300.0,0.00011328828698786708,25.0,30
-0.00045779254724038766,0.05509103250746661,15.96871812939644,0.0,165.5,334.99,6.332993507385254e-09,296,317440,1.7724024914205074,0.021874296304304153,302.5000000000002,0.00010622601165799495,25.0,31
-0.00040904631932789923,0.05704897482039277,15.968718111515045,0.0,182.75,341.6,-2.7567148208618165e-08,296,327680,1.7784719444811343,0.022700659313704817,350.0,0.00010074236214236975,25.0,32
-0.000693653928101412,0.05862491702859239,15.968717986345291,0.0,187.75,345.14,-5.587935447692871e-09,296,337920,1.7788995876908302,0.020670494524529202,350.0,0.00015800494411877253,25.0,33
-0.00046599846427852754,0.05284457568597967,15.968718016147614,0.0,194.5,343.98,-1.4156103134155273e-08,296,348160,1.7837561205029488,0.022079565661260857,352.5000000000002,0.00012660347612953872,25.0,34
-0.0004241834074491635,0.054120473584885774,15.96871783733368,0.0,179.75,338.72,-1.564621925354004e-08,297,358400,1.787148679792881,0.01742390449508093,350.0,0.00010294718176311335,25.0,35
-0.0006482397409854456,0.05764152475021519,15.96871812939644,0.0,175.25,336.31,-1.1920928955078126e-08,297,368640,1.7861490070819854,0.020634715590858832,350.0,0.0001530154060155553,25.0,36
-0.0005323863704688847,0.05808002402181547,15.968718039989472,0.0,170.5,333.29,1.899898052215576e-08,297,378880,1.7845800399780274,0.020955135738040552,350.0,0.00012573656167305102,25.0,37
-0.00041500758525216954,0.05491420994543437,15.968718034029006,0.0,174.25,336.58,-1.601874828338623e-08,297,389120,1.7863172583281994,0.021083407948026434,350.0,0.00010077294880197484,25.0,38
-0.0006536157663504128,0.05694917826492353,15.968718320131302,0.0,194.25,347.1,-2.644956111907959e-08,297,399360,1.7826827332377433,0.023446498066186906,407.5000000000006,0.00014363526209937305,47.50000000000001,39
-0.00042207416117889807,0.05649753261477712,15.968718022108078,0.0,205.75,349.59,-2.0116567611694337e-08,297,409600,1.784928995370865,0.021120299689937384,475.0,9.588230313113399e-05,47.50000000000001,40
-0.0005833190798512078,0.05787681309019973,15.9687180519104,0.0,194.0,346.11,-7.450580596923828e-09,297,419840,1.7711961641907692,0.018906368952593768,475.0,0.00012298724922619187,25.0,41
-0.0004883662795691635,0.05632326430271545,15.968718189001084,0.0,177.5,334.13,-7.078051567077636e-09,297,430080,1.7739417739212513,0.021079686380107886,357.5000000000007,0.00012470226092027304,25.0,42
-0.0006498983155324822,0.0548668328251648,15.968718177080154,0.0,177.0,330.48,-6.7055225372314455e-09,297,440320,1.7802823692560197,0.023710514698177577,350.0,0.0001498729070334548,25.0,43
-0.0006604541169508594,0.05629978853805597,15.9687180519104,0.0,190.5,334.57,-5.215406417846679e-09,297,450560,1.7790574632585048,0.01998392608074937,380.00000000000045,0.00015386859856256763,47.50000000000001,44
-0.0006832256265624892,0.058882010639426705,15.96871817111969,0.0,205.0,340.56,7.450580596923828e-09,298,460800,1.780725223571062,0.023814174422295765,500.0,0.00015577330061553596,25.0,45
-0.0005771670694230124,0.056684564052262965,15.968718403577805,0.0,208.5,345.79,-2.9802322387695314e-09,298,471040,1.780047145485878,0.023978237202391027,477.5000000000002,0.00012977860178331468,25.0,46
-0.00031701783318567324,0.05624464895331669,15.968718016147614,0.0,207.5,350.49,1.4901161193847657e-09,298,481280,1.7829666920006275,0.019129378056095447,502.5000000000002,8.44124167159066e-05,47.50000000000001,47
-0.0006658936883468414,0.054786661668615386,15.968718177080154,0.0,185.75,338.12,1.862645149230957e-09,297,491520,1.7882994696497918,0.022373004321707413,380.00000000000045,0.0001496189357578004,50.0,48
-0.0003746264195797266,0.05674025981991495,15.96871801018715,0.0,168.5,334.99,-1.9371509552001954e-08,297,501760,1.787990940362215,0.01782906526932493,327.5000000000002,8.516905252680118e-05,25.0,49
-0.00042771450462169013,0.055550804379541185,15.968718135356903,0.0,162.0,326.68,-2.7194619178771972e-08,297,512000,1.7897189833223819,0.021010905221919528,305.00000000000045,9.933088966427306e-05,25.0,50
-0.00039537335615023037,0.054927739510027385,15.968717938661575,0.0,170.0,336.42,1.30385160446167e-08,296,522240,1.788070486485958,0.019270288571715356,355.00000000000045,9.768596028045807e-05,25.0,51
-0.0008400834532949375,0.05674271671852414,15.968718045949936,0.0,142.75,326.34,-2.570450305938721e-08,297,532480,1.7856861732900142,0.015401775937061758,250.0,0.00017110377725053637,25.0,52
-0.0004763834518598742,0.05483781943920233,15.968718355894088,0.0,170.0,333.46,-7.82310962677002e-09,297,542720,1.778988002240658,0.024794461901910834,350.0,0.00010492019520853546,25.0,53
-0.0005238918183749774,0.05677894066709488,15.968718123435973,0.0,171.0,333.54,1.5273690223693846e-08,297,552960,1.781969104707241,0.020152129980851897,327.5000000000002,0.00011402013863985872,25.0,54
-0.0005243314644758357,0.05396956243197065,15.96871822476387,0.0,208.75,346.46,-1.2665987014770507e-08,297,563200,1.7757140502333641,0.021609156229533254,502.5000000000002,0.00011371426873836299,50.0,55
-0.0006245785503779189,0.05747437438388472,15.968718075752259,0.0,209.25,350.18,-1.7508864402770997e-08,297,573440,1.7766797259449958,0.02081810635572765,500.0,0.0001332207048676537,50.0,56
-0.0005785220517282141,0.05437042410195492,15.96871833205223,0.0,205.75,350.36,-9.313225746154785e-09,297,583680,1.779079718887806,0.02359001020231517,477.5000000000002,0.00013930184098498444,50.0,57
-0.0004833349747059401,0.055728368277285514,15.96871812939644,0.0,192.25,345.48,-2.4959444999694825e-08,297,593920,1.7882845811545849,0.020747079345164822,355.00000000000045,0.00010103915683625785,47.50000000000001,58
-0.00048202272919297686,0.05600347008690252,15.968717992305756,0.0,184.75,339.54,1.0058283805847169e-08,297,604160,1.7861716873943805,0.020015437893744093,402.5000000000002,0.00011680918238639037,25.0,59
-0.0004820512403966859,0.05504029195264075,15.968718069791795,0.0,185.0,347.53,-2.16066837310791e-08,297,614400,1.7794264882802964,0.02161026944668265,352.5000000000002,0.0001062920884489671,47.50000000000001,60
-0.0003276908584666671,0.055940831332525164,15.968717962503433,0.0,179.5,343.69,7.82310962677002e-09,297,624640,1.78278666511178,0.02051172194769606,352.5000000000002,7.666721890409178e-05,25.0,61
-0.0004955251588398824,0.05332896361445512,15.968718278408051,0.0,183.25,342.85,-3.3527612686157227e-09,298,634880,1.7738201156258584,0.023546493181493135,277.5000000000002,9.667101668782152e-05,50.0,62
-0.0003455751848377986,0.05645686685802104,15.96871822476387,0.0,177.5,336.55,1.4901161193847657e-09,298,645120,1.7699252143502235,0.02155116903304588,280.00000000000045,9.406238337454909e-05,25.0,63
-0.0005120368503412464,0.056177378835647884,15.968718177080154,0.0,209.25,340.23,3.3527612686157227e-09,298,655360,1.7736036591231823,0.022165168984793128,455.0000000000004,0.00012079389781547434,25.0,64
-0.0007759255895507522,0.058791196393765954,15.968718063831329,0.0,216.0,342.95,-9.313225746154785e-09,298,665600,1.7741461470723152,0.022151352948276325,505.00000000000045,0.00017346399233488796,50.0,65
-0.00043082713200419674,0.05477146710512235,15.968718576431275,0.0,228.25,347.6,-2.2351741790771484e-08,298,675840,1.7836811609566212,0.02680355699849315,455.0000000000004,0.0001053158085328576,50.0,66
-0.0005810343696794007,0.05794264980916404,15.968718373775483,0.0,236.25,351.15,1.30385160446167e-08,298,686080,1.7841329589486121,0.02524650326813571,502.5000000000002,0.00013542057535538278,75.0,67
-0.0005135231649546768,0.05364386598781777,15.968718159198762,0.0,216.0,343.19,-4.8428773880004884e-09,297,696320,1.784808274358511,0.020286228015902453,500.0,0.00011933377839099535,50.0,68
-0.00045620156270160807,0.05475593205073587,15.968718099594117,0.0,211.75,342.22,-1.862645149230957e-09,297,706560,1.781074146181345,0.021124024369055406,500.0,0.00011201181261490944,50.0,69
-0.0005791812774987193,0.054176760561369205,15.968718069791795,0.0,192.5,336.52,-3.7252902984619143e-10,298,716800,1.7844978630542756,0.018206760237808338,477.5000000000002,0.0001227785543569837,25.0,70
-0.0005300084209011402,0.05656476671511383,15.968718200922012,0.0,197.25,342.31,7.450580596923828e-09,297,727040,1.7819505125284194,0.022979622619459406,477.5000000000002,0.0001300668152346418,50.0,71
-0.0005860062010469846,0.05479603469806332,15.968717980384827,0.0,183.5,337.39,2.9802322387695314e-09,298,737280,1.780240960419178,0.02146788178361021,330.0000000000004,0.00011671335231611124,50.0,72
-0.0005471565302286763,0.05713715313092889,15.968718153238296,0.0,172.75,339.08,-1.1920928955078126e-08,298,747520,1.7744414754211904,0.019550325113232247,275.0,0.0001315906226256658,50.0,73
-0.00046245408411778045,0.0610602090504445,15.968718183040618,0.0,167.75,334.27,1.862645149230957e-09,297,757760,1.776304990798235,0.02178471485967748,275.0,0.00011425593521887655,25.0,74
-0.00039575968057761204,0.05633822424341457,15.968718278408051,0.0,174.25,331.9,-2.2351741790771484e-08,297,768000,1.7750356920063495,0.023844265661318788,325.0,8.221961666325939e-05,25.0,75
