#{"t_start": 1543698232.14564, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,201,55.395242
2.0,184,62.513329
0.0,127,67.832191
1.0,155,93.802548
0.0,129,98.815707
1.0,157,107.495955
0.0,129,113.67209
0.0,129,120.260725
2.0,224,131.759629
0.0,129,137.918298
0.0,127,144.473539
1.0,169,153.36545
2.0,200,162.672325
0.0,129,168.172157
0.0,125,173.894991
0.0,129,179.585845
0.0,127,186.260025
5.0,348,202.89702
7.0,444,225.726151
3.0,252,238.655315
1.0,157,245.769023
3.0,270,259.439123
0.0,129,265.03885
0.0,129,270.9349
0.0,129,277.150562
2.0,202,287.23157
9.0,403,307.15522
5.0,350,324.579237
2.0,202,338.085529
1.0,157,344.875057
5.0,350,362.735372
3.0,246,375.462403
2.0,198,385.687857
2.0,220,396.907825
0.0,129,402.636631
0.0,127,409.92778
10.0,432,432.772357
0.0,129,439.151541
5.0,350,457.791857
0.0,129,464.444409
3.0,248,478.260138
11.0,484,503.288667
0.0,129,509.558313
6.0,378,528.549571
0.0,127,534.852969
2.0,200,544.886047
10.0,432,566.609075
0.0,127,572.531019
2.0,198,584.023151
3.0,248,596.179502
10.0,452,621.122036
0.0,127,626.709594
2.0,218,637.472149
14.0,506,661.938525
0.0,123,667.75307
5.0,350,686.319536
0.0,127,692.934915
2.0,200,702.629762
2.0,202,713.258967
1.0,155,720.524914
0.0,129,727.085283
4.0,298,742.332704
0.0,127,749.213713
2.0,202,759.523674
2.0,202,768.544508
5.0,352,785.662635
0.0,127,791.755878
8.0,481,817.964179
5.0,344,835.565245
4.0,277,849.625762
4.0,299,864.432693
0.0,129,870.521113
0.0,129,876.856632
4.0,295,892.100168
0.0,129,897.60441
0.0,129,903.534218
2.0,202,912.912637
0.0,127,919.727951
2.0,198,930.76931
0.0,129,937.093686
3.0,250,950.730646
2.0,202,961.149623
8.0,374,981.125936
0.0,123,986.736937
4.0,297,1002.117317
2.0,200,1012.013353
0.0,127,1017.693211
0.0,127,1023.006855
0.0,127,1028.87901
0.0,129,1034.516491
4.0,321,1050.686594
1.0,153,1058.134365
5.0,350,1075.317947
7.0,321,1091.005452
4.0,297,1105.079793
0.0,129,1111.861709
1.0,176,1119.294333
0.0,127,1125.844996
1.0,157,1134.227458
6.0,396,1154.374014
0.0,129,1160.511684
2.0,200,1170.604571
2.0,200,1179.734985
0.0,127,1185.849571
0.0,129,1192.227562
0.0,129,1198.172157
5.0,350,1216.027129
0.0,129,1222.043754
0.0,129,1227.899662
5.0,330,1246.085525
1.0,172,1254.447985
9.0,404,1274.237451
1.0,175,1283.731406
3.0,248,1295.093499
0.0,123,1301.03263
10.0,432,1324.234775
0.0,125,1330.737483
0.0,125,1336.646604
0.0,129,1343.050691
0.0,123,1348.477772
4.0,297,1364.317276
0.0,125,1370.16297
0.0,129,1376.49096
5.0,350,1393.751561
0.0,129,1399.090906
0.0,125,1404.666606
0.0,129,1410.488791
3.0,248,1424.853334
0.0,125,1432.463954
0.0,127,1438.269625
0.0,129,1444.28212
0.0,127,1450.418969
3.0,248,1462.314859
1.0,171,1470.912072
0.0,127,1476.843693
0.0,129,1483.238018
0.0,129,1489.682714
9.0,380,1510.660418
0.0,129,1517.082202
2.0,200,1526.38218
1.0,171,1534.748063
0.0,129,1540.84353
4.0,319,1557.210716
4.0,280,1571.82869
0.0,125,1577.742199
6.0,397,1598.166412
0.0,129,1604.430871
2.0,202,1615.056804
2.0,192,1624.957598
1.0,155,1632.563806
9.0,402,1654.38192
2.0,200,1663.98746
2.0,200,1674.067743
10.0,434,1696.816318
4.0,318,1712.685651
0.0,129,1719.038573
11.0,484,1745.123355
5.0,329,1760.988659
6.0,362,1785.883673
6.0,363,1811.583369
3.0,233,1823.363272
1.0,153,1831.182073
2.0,200,1840.617559
0.0,129,1847.546637
0.0,129,1853.587031
2.0,189,1862.696747
4.0,260,1875.450766
3.0,234,1886.844065
2.0,221,1896.61929
0.0,129,1902.988686
9.0,398,1923.819041
1.0,155,1930.717751
1.0,155,1937.870255
0.0,127,1944.358198
10.0,430,1965.706701
2.0,198,1974.52237
4.0,297,1990.836838
4.0,295,2005.690228
3.0,251,2017.96094
0.0,127,2023.366712
0.0,129,2030.381845
0.0,127,2036.445324
1.0,175,2045.389431
9.0,422,2066.633078
5.0,326,2083.514534
6.0,382,2102.789675
5.0,350,2121.597234
2.0,202,2130.843833
5.0,347,2148.660625
2.0,202,2157.653269
6.0,376,2176.047117
2.0,202,2185.326361
2.0,202,2195.4074
0.0,129,2201.253224
0.0,125,2206.942284
10.0,452,2228.32634
3.0,217,2239.974245
4.0,278,2256.271581
3.0,218,2268.094419
2.0,187,2277.115846
1.0,174,2285.255979
0.0,129,2291.476929
2.0,184,2300.4116
3.0,217,2310.323349
1.0,171,2317.514577
1.0,157,2325.328167
2.0,181,2333.949192
2.0,181,2343.017193
10.0,451,2365.812599
7.0,425,2386.950207
1.0,173,2396.194986
5.0,350,2413.96158
5.0,307,2428.835285
5.0,352,2446.752115
5.0,310,2462.235883
11.0,500,2488.312897
10.0,434,2509.696652
2.0,202,2518.952842
5.0,352,2535.993512
0.0,127,2541.858938
3.0,271,2554.312171
2.0,201,2564.041662
4.0,241,2575.716012
1.0,155,2582.529063
0.0,129,2588.438187
3.0,230,2598.779766
9.0,428,2619.532034
4.0,248,2632.445907
4.0,319,2648.507453
7.0,403,2667.404202
15.0,554,2694.670312
9.0,424,2716.103196
8.0,435,2738.520229
0.0,129,2744.354396
3.0,231,2754.83842
2.0,186,2763.314411
8.0,495,2787.841888
10.0,447,2809.215235
6.0,354,2826.943056
3.0,228,2837.956033
3.0,248,2851.322863
5.0,350,2868.941232
7.0,423,2889.703028
9.0,404,2909.816539
11.0,480,2933.691553
8.0,414,2953.4848
8.0,460,2976.733412
4.0,260,2988.903361
11.0,463,3011.815991
6.0,421,3038.334261
5.0,296,3063.70334
6.0,346,3081.119594
6.0,399,3101.031866
4.0,299,3117.32036
11.0,410,3137.577639
8.0,279,3151.326357
10.0,451,3174.066331
1.0,173,3181.97684
16.0,644,3214.627156
1.0,178,3222.562859
1.0,157,3229.289447
7.0,424,3249.951778
6.0,375,3267.89508
11.0,481,3293.269571
12.0,495,3318.167861
6.0,329,3334.152041
5.0,325,3349.915569
16.0,408,3370.970301
19.0,537,3398.866838
1.0,157,3407.705651
6.0,352,3425.196137
9.0,412,3445.567761
5.0,299,3461.054359
5.0,308,3476.254352
5.0,308,3490.302706
10.0,376,3510.245728
19.0,450,3532.17746
5.0,346,3548.338167
15.0,444,3570.032431
10.0,352,3587.843324
12.0,549,3616.528043
8.0,417,3640.469654
7.0,370,3658.318509
9.0,443,3681.228002
13.0,487,3705.890198
11.0,469,3729.563756
5.0,314,3744.484342
12.0,441,3767.163822
11.0,478,3790.77083
5.0,330,3806.79693
9.0,382,3826.177266
6.0,394,3847.0374
16.0,550,3874.319761
20.0,567,3904.349309
8.0,331,3921.113299
12.0,482,3944.672147
10.0,361,3962.533455
9.0,475,3985.374093
21.0,503,4009.786466
8.0,386,4029.768618
11.0,590,4059.243527
21.0,377,4079.88308
17.0,526,4106.587309
10.0,510,4130.850353
12.0,285,4144.110041
13.0,616,4174.787112
13.0,498,4200.849763
13.0,577,4230.738169
7.0,407,4251.471665
8.0,402,4271.190742
25.0,486,4295.588622
16.0,752,4334.353186
14.0,606,4363.739229
14.0,384,4381.94638
10.0,453,4405.295232
15.0,529,4431.017431
10.0,448,4454.196789
7.0,366,4470.760199
22.0,706,4504.753432
12.0,536,4531.163882
21.0,540,4558.011999
16.0,611,4587.565806
14.0,556,4614.524521
12.0,583,4644.284455
12.0,549,4671.011885
31.0,702,4708.411865
17.0,523,4733.759057
16.0,462,4756.224983
14.0,472,4779.738516
17.0,674,4813.493181
17.0,682,4846.095865
10.0,488,4870.793725
12.0,621,4903.781304
18.0,402,4922.914616
11.0,517,4949.028653
32.0,558,4975.890719
29.0,675,5008.984081
20.0,665,5041.218836
24.0,489,5064.527642
16.0,469,5086.82081
16.0,579,5115.878683
11.0,523,5140.290969
19.0,561,5167.231938
21.0,576,5197.350745
17.0,512,5221.594205
28.0,817,5262.147849
14.0,583,5291.422645
31.0,500,5318.523515
26.0,838,5360.283488
18.0,494,5385.830407
9.0,331,5402.785643
18.0,409,5423.079727
7.0,395,5445.422128
21.0,731,5482.168088
17.0,676,5515.133799
7.0,392,5534.596928
34.0,902,5579.010648
23.0,685,5612.387842
18.0,485,5637.94958
17.0,692,5672.855331
27.0,582,5701.635596
23.0,718,5737.077928
10.0,467,5759.131439
38.0,846,5799.01395
31.0,703,5835.143792
26.0,544,5859.83877
21.0,627,5889.972067
26.0,699,5925.256367
