advantage_norm,policy_loss,PMM:episode_rewards,explained_variance,P09:episode_rewards,policy_entropy,grad_norm,fps,episode_length,frames,value_loss,P01:episode_rewards,epoch_idx
0.7476782888174057,-0.0008343930907722097,1.74,0.9554824239015579,4.0,1.3515621519088745,0.18414737828553548,289,192.11,208000,0.004478374931786675,0.0,26
0.7522191549837589,-0.0013633364642737433,1.79,0.9242505645751953,5.0,1.3524742090702058,0.20326640831010764,291,193.38,216000,0.004597082528925966,0.0,27
0.8491292834281922,3.0769966542720793e-07,1.91,0.9440286713838577,5.0,1.351571570634842,0.2281861489025353,290,195.96,224000,0.005532346802065149,0.0,28
0.9094441905617714,0.0003748184093274176,1.88,0.9133196365833283,5.0,1.3713447034358979,0.2602773510586084,291,197.76,232000,0.006674590959737543,0.0,29
0.7094921886920929,-0.0010668398773123044,1.7,0.956536078453064,5.0,1.363054575920105,0.1765732893079085,291,194.05,240000,0.0039162259994191114,0.0,30
0.9263747671246528,-0.0012061050714692102,1.97,0.9266171097755432,5.0,1.3636326503753662,0.23540413732614987,291,202.22,248000,0.0065396745811449365,0.0,31
0.5964975029230117,-0.0010063712018018123,1.86,0.9740495705604553,5.0,1.3570345520973206,0.14152843654391373,292,198.23,256000,0.0027840284403646363,0.0,32
0.8555798764526844,-0.0014896210170991253,1.77,0.9320377159118652,5.0,1.3458590066432954,0.22678326247155586,291,195.3,264000,0.0057769272223231385,0.0,33
0.6800701001286507,-0.00022841634796350263,1.92,0.964730281829834,5.0,1.3600894820690155,0.16934465515825295,291,202.28,272000,0.003465555949951522,0.0,34
0.7634465762972832,-0.0007162710028933362,2.05,0.9145790690183639,5.0,1.3641742610931396,0.2019852892931788,291,206.71,280000,0.004859217407647521,0.0,35
0.6996740075945854,0.0005891302466625348,1.72,0.9590767616033554,5.0,1.3516761755943298,0.16727305928178438,292,192.38,288000,0.0037848387585836464,0.0,36
0.8903176167607307,-0.0009462187737517524,1.83,0.9350692445039749,5.0,1.3573054230213166,0.2136889798427527,292,196.8,296000,0.006123852577293292,0.0,37
0.7222586044669151,-0.0016339457155845594,2.2,0.9478248798847199,6.0,1.3569853377342225,0.17590722960561053,292,210.95,304000,0.004380351137078833,0.0,38
0.6776365542411804,-0.0006159036018652842,2.13,0.9592764544486999,6.1000000000000085,1.3468273162841797,0.17333315232476135,293,207.92,312000,0.003845916791178752,0.0,39
0.9196447974443436,-0.0003095783165190369,1.96,0.9357724666595459,6.0,1.3539704394340515,0.24624002743012002,293,202.78,320000,0.006856880925479345,0.0,40
0.6477950210869312,-0.0001834589378995588,2.22,0.967923635840416,6.200000000000017,1.3515229547023773,0.14670678890471855,293,213.2,328000,0.0033995429653441533,0.0,41
0.7123418709635735,-0.0005511664641380775,2.21,0.9649987119436264,8.100000000000009,1.358868510723114,0.17523349819741585,294,208.67,336000,0.003934775055386126,0.0,42
0.7974330520629883,0.0009986853896407411,2.06,0.9563384664058685,6.0,1.3602030980587005,0.2014255566322035,294,205.2,344000,0.005174822187691461,0.0,43
0.7902712753415108,-0.002105698539526202,2.02,0.9399359357357026,5.0,1.3672276413440705,0.2129102834653971,294,205.48,352000,0.005165448073821608,0.0,44
0.7920654955506324,-0.00207811909596785,1.94,0.9521797996759415,5.0,1.3607431387901305,0.215769323459063,294,202.41,360000,0.004876959056709893,0.0,45
0.9453200647234916,0.00045954306027852,2.04,0.9226539266109467,6.0,1.3680187356472016,0.2434980190477799,294,203.65,368000,0.006826000387372915,0.0,46
0.9375582218170166,-0.0002706802697866806,2.62,0.9218523001670837,7.1000000000000085,1.361086003780365,0.24034910751529423,294,226.08,376000,0.006712153561529703,0.0,47
0.7457392138242721,-0.001556512064562412,2.85,0.9639570599794388,7.0,1.353560698032379,0.18968189956440448,294,239.77,384000,0.004322794222389348,0.0,48
0.9138579803705216,-0.0015340478150756098,2.86,0.9410937196016311,7.1000000000000085,1.3560151767730713,0.22875820195289262,294,238.09,392000,0.0062570686329854654,0.0,49
0.7564797738194465,-0.0006687828435678967,2.58,0.9519858914613724,6.1000000000000085,1.354344402551651,0.20712464658384416,294,226.87,400000,0.004870590849022847,0.0,50
0.7909757563471794,-0.0004779079835861921,2.26,0.9401278156042099,5.0,1.356469340324402,0.19539480896736555,294,212.3,408000,0.005119206438830588,0.0,51
0.6169429990649223,-0.0010833059590549966,2.07,0.9663885927200317,6.300000000000026,1.3560332238674164,0.1419549498665543,294,203.99,416000,0.0029861074598738924,0.0,52
0.7359976482391357,-0.00021801307864734553,2.01,0.9593032538890839,6.0,1.36075439453125,0.19457070566259943,294,202.7,424000,0.004254727046645712,0.0,53
0.7868250413239002,-0.0009233471886545885,1.99,0.954689581990242,6.1000000000000085,1.3615301632881165,0.17522156816055315,294,201.29,432000,0.004912044043012429,0.0,54
0.8367978054285049,-0.0019162757571029943,2.33,0.9447038018703461,8.100000000000009,1.3675170052051544,0.21526601157548464,294,211.63,440000,0.005663744158227928,0.0,55
1.0197328805923462,9.135032421909273e-05,2.49,0.9132138007879257,8.0,1.365196682214737,0.23899218980866468,294,218.2,448000,0.00797804861853365,0.0,56
0.999829249382019,-0.0031097514950670303,2.35,0.9214195334911346,5.0,1.3637056410312653,0.24348780476276122,294,216.06,456000,0.007827220784965902,0.0,57
1.1662366753816604,-0.0010726247882121244,2.23,0.8570731765031815,5.0,1.3582745563983918,0.275959064816436,294,212.42,464000,0.009944795065093786,0.0,58
1.0185761499404906,-0.0019246870421920903,2.2,0.888022934794426,5.0,1.3600037097930908,0.2741897874681859,294,211.39,472000,0.007617941335774958,0.0,59
1.0749598586559295,-0.0019362954192911274,2.46,0.836272451877594,7.1000000000000085,1.3595787644386292,0.265054209999466,294,216.32,480000,0.008263831108342857,0.0,60
1.2750809273123742,-0.0019879698508884756,2.49,0.8511385983228683,8.0,1.35940673828125,0.34563229926284905,294,216.53,488000,0.012265922984806821,0.0,61
0.9597580054402352,0.00011482467700261622,2.18,0.9339834183454514,5.1000000000000085,1.347148723602295,0.24820830656625317,294,209.13,496000,0.006839099902426824,0.0,62
0.7901409074664116,-0.0016822126269107685,2.33,0.9504796248674393,7.1000000000000085,1.3421510696411132,0.21209645173707106,294,212.85,504000,0.0048055464052595195,0.0,63
1.1367626696825028,-0.0005732941441237927,2.3,0.8755014926195145,5.1000000000000085,1.354732174873352,0.26776529203602484,293,215.94,512000,0.009504420512821526,0.0,64
1.0499232152104379,-0.0013337869542010593,2.51,0.9091178250312805,6.0,1.359175237417221,0.2680246387153921,292,226.0,520000,0.00823589990613982,0.0,65
0.9230877712368966,-0.0009325665968935937,2.05,0.9241944628953934,5.1000000000000085,1.3514850401878358,0.24625219558840314,292,208.62,528000,0.0065469549410045146,0.0,66
1.1080625393986703,-0.002843209058046341,2.14,0.8713521105051041,5.1000000000000085,1.3496385574340821,0.2709581673709536,292,207.88,536000,0.009041702173999511,0.0,67
1.147788155078888,-0.00023174745074356907,2.27,0.8931767457723617,5.0,1.3298753595352173,0.28840783963627326,293,212.57,544000,0.009396038044942543,0.0,68
1.149508434832096,-0.0012954880797769873,2.44,0.8818070071935654,5.1000000000000085,1.3378135931491852,0.2966282208633004,293,218.58,552000,0.009653370608575643,0.0,69
0.9895950952172279,-0.002965080188587308,2.41,0.9112555688619614,5.1000000000000085,1.3263970518112183,0.26722725386397367,293,220.63,560000,0.00681950730853714,0.0,70
1.1470149970054626,-4.222788265906274e-06,2.39,0.8929259026050568,5.1000000000000085,1.334388393163681,0.28550917211340715,293,216.39,568000,0.00913274496444501,0.0,71
1.1115878981351852,-0.0020485859562177212,2.68,0.8977968668937684,6.1000000000000085,1.3403700494766235,0.2755880409349649,293,228.56,576000,0.008973593135597185,0.0,72
1.2276429796218873,-0.0011052816656592767,3.04,0.8704022341966628,7.0,1.3227411103248596,0.30141753388695147,293,241.95,584000,0.010504860372748226,0.0,73
1.326775445342064,-0.003943085647188127,2.87,0.8659759581089019,6.0,1.3182850348949433,0.37858698775069277,293,235.31,592000,0.012047912889393046,0.0,74
1.2404985809326172,-0.0009015536180231721,3.09,0.865078364610672,8.0,1.324720549583435,0.3219423281081019,293,239.2,600000,0.010480754931923002,0.0,75
1.2207990756630898,-0.0013135335489641875,3.12,0.8915399426221847,8.0,1.3164892935752868,0.33176153468401276,294,239.4,608000,0.010727620233083143,1.0,76
1.020828714966774,-0.0019131207423924933,3.45,0.9060507309436798,9.0,1.3362858605384826,0.2830866444892255,294,252.79,616000,0.007597613406833261,0.9000000000000004,77
1.131878953576088,-0.0020591440121643244,3.18,0.9111932235956192,9.0,1.30909361243248,0.3010645392559945,294,244.21,624000,0.008887943136505783,0.0,78
1.0235279524326324,-0.0029528790451513486,3.25,0.9050059258937836,7.200000000000017,1.2907875031232834,0.2892413275434114,294,253.75,632000,0.007993355026701465,0.0,79
1.0399460077285767,-0.0020381341411120956,3.3,0.9235349303483963,6.1000000000000085,1.3059256553649903,0.2686787545897972,294,255.28,640000,0.007537357691908255,0.0,80
0.9846939361095428,-0.002244811526616104,3.7,0.926898656487465,9.100000000000009,1.3168657541275024,0.25468973968754494,295,268.29,648000,0.006926807255949825,0.0,81
1.2159422212839126,-0.004633396777703638,3.17,0.8719984549283981,9.0,1.2948158502578735,0.3447111684934565,294,245.12,656000,0.010506645701825619,0.0,82
1.1889533415436744,-0.004038129378459416,3.05,0.8977297514677047,9.0,1.275609998703003,0.31391812317668494,294,238.96,664000,0.009878390855155884,0.0,83
1.2362185072898866,0.0006103578611509875,2.85,0.888618289232254,7.1000000000000085,1.2839156579971314,0.3391459798353591,295,233.2,672000,0.010646127748768776,0.0,84
1.196124017238617,-0.005797852762334514,3.35,0.8805229181051254,9.0,1.2919313621520996,0.32310635449853614,295,248.91,680000,0.00989879000117071,0.0,85
1.2202683931589127,-0.0018287507665809245,3.26,0.8806767874956131,9.100000000000009,1.2756536984443665,0.32061019820331865,295,242.9,688000,0.01040486230980605,0.0,86
1.4739967131614684,-0.004602662553952541,3.36,0.8180733746290207,9.0,1.274099552631378,0.39055181777824566,295,246.42,696000,0.015136694186367095,0.0,87
1.3700516229867936,-0.003244424492586404,3.57,0.861817917227745,9.0,1.2667638993263244,0.36969836160690894,295,257.78,704000,0.012734214251395315,0.0,88
1.596179986000061,-0.004687236446188763,4.37,0.7844386392831803,9.100000000000009,1.2777545690536498,0.45691392674766057,295,290.09,712000,0.016919616307131947,0.9000000000000004,89
1.254483098089695,-0.004780588475987315,4.42,0.8807911038398742,8.100000000000009,1.2760156452655793,0.3283077459986273,295,293.01,720000,0.010799840523395688,1.0,90
1.285657674074173,-0.0030514561594463885,4.81,0.9000881254673004,10.0,1.3032259690761565,0.3633786126132232,295,307.84,728000,0.011807675906457007,1.0,91
1.089127494096756,-0.0030187458934960885,4.84,0.9141667687892914,10.0,1.2997569823265076,0.308491568242337,296,306.11,736000,0.008141298346454278,1.0,92
1.1788544130325318,-0.0014670164509334427,4.86,0.8947583329677582,10.0,1.3060311460494995,0.3036027765160896,296,303.87,744000,0.009526210303884,1.9000000000000004,93
1.3669544857740403,-0.0014304557361174376,4.74,0.8627920055389404,10.0,1.298290969133377,0.371906437771581,296,302.2,752000,0.012693357283715158,1.0,94
1.5267745208740235,-0.005772604016819969,4.62,0.839428864121437,10.0,1.2816197264194489,0.42591433219781316,296,295.37,760000,0.015513140009716153,0.0,95
1.5908509916067124,-0.006880996433683322,4.67,0.825793052315712,10.0,1.2602516388893128,0.4297712063826985,296,297.85,768000,0.01664433732163161,0.9000000000000004,96
1.5197938674688338,-0.0052399529912509025,5.13,0.8428766483068466,10.0,1.2583427333831787,0.40654675701760806,297,315.64,776000,0.015508408807218075,0.9000000000000004,97
1.3427874702215195,-0.006427575538982638,5.32,0.8873619723320008,10.100000000000009,1.2246231162548065,0.37929806899247515,297,320.64,784000,0.012094861490186303,0.9000000000000004,98
1.5018369364738464,-0.001437212018063292,5.7,0.8337321680784225,11.0,1.2678668642044066,0.42459207293309076,297,327.87,792000,0.01500265380833298,1.9000000000000004,99
1.5929749894142151,-0.005569082600995898,5.95,0.8219541823863983,12.0,1.2222736126184464,0.5108183723965669,297,328.58,800000,0.018608307820977645,1.9000000000000004,100
1.3266764330863952,-0.005127358743484365,5.75,0.8796716463565827,12.0,1.212945431470871,0.35266871911826614,297,319.92,808000,0.011607136724051089,1.0,101
1.5417325919866562,-0.00425798791096895,6.0,0.8413310080766678,12.0,1.1740637016296387,0.3917977668645123,297,322.07,816000,0.015777441959362478,1.0,102
1.427925488948822,-0.0020013075236056466,6.06,0.8495672631263733,12.0,1.2136737084388733,0.3880900651565923,298,328.53,824000,0.01334959159605205,1.9000000000000004,103
1.5483725321292878,-0.008793313885107637,6.22,0.8328249102830887,11.100000000000009,1.2118474447727203,0.433207162608236,298,336.64,832000,0.01612027666531503,1.0,104
1.6906595331430436,-0.005718068278511055,6.23,0.8041215491294861,11.100000000000009,1.2126137959957122,0.48243267671884604,298,331.75,840000,0.019421439287252724,1.0,105
1.4893524873256683,-0.0037930357790901324,6.14,0.8522672694921494,11.0,1.2244861102104188,0.4095231009905828,298,333.05,848000,0.014602621044032276,1.0,106
1.4716355043649674,-0.004814692531654146,6.04,0.8684515821933746,11.0,1.2216066646575927,0.40553604598879994,298,331.52,856000,0.014496150892227888,1.0,107
1.5088416612148285,-0.006081894061062485,5.98,0.8481701332330703,11.100000000000009,1.208084008693695,0.3978069666869009,298,328.8,864000,0.015307563589885831,0.9000000000000004,108
1.5190525364875793,-0.0034920221674838102,6.32,0.838443996310234,12.0,1.214427708387375,0.41280090656602103,298,344.63,872000,0.015213026439305395,1.9000000000000004,109
1.550240604877472,-0.004785240895143943,6.45,0.848811132311821,12.100000000000009,1.217090516090393,0.41682177342890725,298,347.59,880000,0.015931363543495537,0.0,110
1.3762369644641876,-0.0018955031770747156,6.55,0.8663198882341385,11.100000000000009,1.2467370223999024,0.37332665435110457,298,350.37,888000,0.012807196208741515,0.0,111
1.5775966304540634,-0.0032079027305735508,7.14,0.8545492792129517,12.0,1.2207180786132812,0.42172490757584424,298,367.36,896000,0.01671766993124038,2.0,112
1.4652983665466308,-0.00426509425509721,7.11,0.8652423715591431,12.0,1.2176841044425963,0.386088410668078,297,367.01,904000,0.014029188291169703,2.0,113
1.6347715055942535,-0.006529988848487846,7.68,0.8312571609020233,13.100000000000009,1.177511192560196,0.4519733168093677,297,378.67,912000,0.01797580876853317,2.0,114
1.6117924946546553,-0.004700287121813744,7.07,0.8271898877620697,11.100000000000009,1.2042818784713745,0.4278759569651172,297,357.0,920000,0.017401251872070134,2.0,115
1.363923604488373,-0.0020708955621648786,6.66,0.8850592386722564,11.0,1.1871558570861815,0.3750740796666572,297,340.72,928000,0.01230976332910359,1.9000000000000004,116
1.4941603595018387,-0.0012321432310272939,6.24,0.8545223307609559,11.0,1.208014897108078,0.4122687179149921,297,329.06,936000,0.014831961621530354,1.0,117
1.730022041797638,-0.007124129596049898,6.3,0.8240072470903397,13.100000000000009,1.2411450397968293,0.46772289746691903,297,325.65,944000,0.019888486689887942,1.0,118
1.3915264046192168,-0.003434158336458495,6.76,0.874024977684021,14.0,1.2566149604320527,0.39331948740365064,297,343.82,952000,0.01330537062836811,1.0,119
1.6989462679624558,-0.003861398403532803,7.45,0.7941115057468414,15.0,1.2118250501155854,0.45790409291168344,298,363.5,960000,0.01904853617306799,1.0,120
1.8250022846460343,-0.002759688221849501,8.06,0.7896472257375717,16.0,1.2385588848590852,0.5330421391802607,298,380.88,968000,0.021833352213725447,1.0,121
1.6620838475227355,-0.004523905080277473,8.19,0.8385936748981476,16.0,1.2295156013965607,0.4651921900372375,298,380.24,976000,0.018288061199709774,1.0,122
1.4839273566007614,-0.005459575455170125,9.01,0.8553080058097839,16.10000000000001,1.2450500082969667,0.40618748964644547,298,392.01,984000,0.015223353675100953,2.0,123
1.503919444680214,-0.0034789488912792877,9.08,0.8675406950712204,16.10000000000001,1.2388017392158508,0.41913733979270645,298,390.87,992000,0.015326853520236909,2.0,124
1.7509723865985871,-8.915735408663749e-05,9.06,0.7950896275043488,16.10000000000001,1.1904132157564162,0.491225780451215,298,388.19,1000000,0.020243426389060914,2.0,125
1.5861916798353195,-0.005610644393600523,8.86,0.8188812214136124,16.0,1.244975619316101,0.43801031718590316,298,384.97,1008000,0.01666318910662085,2.0,126
1.662360053062439,-0.006634290482616052,8.73,0.8341197311878205,15.100000000000009,1.2113672268390656,0.4836889181588049,298,389.47,1016000,0.01909306619782001,2.0,127
1.5748742747306823,-0.0029241613516569486,8.2,0.836783093214035,15.0,1.251451197862625,0.4093274867991734,298,384.27,1024000,0.01634465343784541,2.0,128
1.4975306731462479,-0.005709745716303587,7.45,0.8462277472019195,13.0,1.2592755138874054,0.3891906410323287,298,368.36,1032000,0.014632259658537806,3.0,129
1.6795895624160766,-0.0032885044638533145,6.97,0.8000252264738082,13.0,1.2281846630573272,0.4647669381421201,298,352.89,1040000,0.018614742094650864,3.0,130
1.623862406015396,-0.006473213179851882,7.29,0.8199750620126725,12.100000000000009,1.2328266751766206,0.45050331957071144,298,352.28,1048000,0.017769771749153732,3.0,131
1.4256078773736953,-0.000406157931429334,7.22,0.853724536895752,12.100000000000009,1.2681459271907807,0.3723646062034495,299,353.67,1056000,0.013659393321722746,3.0,132
1.4342332977056502,-0.0037868251660984243,7.73,0.8547333019971848,13.0,1.2678215837478637,0.38532196957004095,298,362.63,1064000,0.013734602950280532,3.0,133
1.603042516708374,-0.003598867284017615,7.86,0.8209148550033569,13.100000000000009,1.2550211977958678,0.42858710543916745,299,366.55,1072000,0.016794471996836365,3.0,134
1.633220649957657,-0.005617468955460936,7.72,0.7959940838813782,13.0,1.1992963922023774,0.46647011544846917,298,366.19,1080000,0.017532694046385588,3.0,135
1.6212102472782135,-0.0032495782396290453,8.16,0.8189943718910218,13.100000000000009,1.2335938727855682,0.4306781562108333,298,372.84,1088000,0.017544723637402056,4.0,136
1.7424461877346038,-0.0055290536690154116,8.45,0.7715332078933715,14.0,1.2211304700374603,0.4530346776528125,298,381.68,1096000,0.02027910328935832,4.0,137
1.5664185202121734,-0.005130327338338248,8.48,0.8241461700201035,14.0,1.221246715784073,0.43706181290664986,299,385.74,1104000,0.01609572288580239,4.0,138
1.778006722331047,-0.005431262521888129,8.89,0.7720573508739471,14.0,1.227675474882126,0.47411669451421223,299,398.49,1112000,0.02070377385709435,4.0,139
1.40212142765522,-0.002502368351797486,9.08,0.8540319442749024,14.100000000000009,1.2485454070568085,0.3653642090237792,299,408.55,1120000,0.012993198761250824,4.0,140
1.602382350564003,0.00048575414810329674,9.24,0.8162239706516266,14.100000000000009,1.2313125598430634,0.42414322337419574,299,417.47,1128000,0.016887646405957638,5.0,141
1.66091128885746,-0.007642405401275028,9.53,0.7968228769302368,17.0,1.1980938625335693,0.44849514855240685,299,421.55,1136000,0.01826756033115089,4.0,142
1.7769822126626968,-0.006283362540125381,9.8,0.7851822191476822,17.0,1.1917180955410003,0.5008976768867692,299,422.81,1144000,0.020595002891495823,5.0,143
1.8012956404685974,-0.005767225626623258,10.51,0.7811110323667526,17.10000000000001,1.1947123730182647,0.5220175331023421,299,436.38,1152000,0.021606440716423096,5.0,144
1.8231567895412446,-0.008121778485365211,10.84,0.7681020951271057,18.10000000000001,1.1568613171577453,0.5095778059014405,299,438.8,1160000,0.021855266811326147,5.0,145
1.9207549321651458,-0.009919636144768446,11.43,0.7353337192535401,20.0,1.1035472351312636,0.6065203445910925,299,442.21,1168000,0.024774086121469738,5.0,146
1.8104776620864869,-0.006338812116914596,12.16,0.7578120660781861,21.0,1.1587914538383484,0.49779501965759765,299,459.0,1176000,0.02150598400272429,5.9,147
1.893569141626358,-0.004700050600295071,12.61,0.7373438632488251,21.0,1.160009615421295,0.5498102927503988,299,465.21,1184000,0.023984609455801546,6.0,148
2.0134848868846893,-0.0058962696022354065,13.17,0.7470030152797699,22.0,1.1831346440315247,0.5912025787773332,299,476.01,1192000,0.027142312722280623,6.0,149
1.9474844717979432,-0.005773264716408448,13.45,0.7445218706130982,22.0,1.187626724243164,0.5127313288569944,299,478.53,1200000,0.02536076098214835,6.0,150
1.8572068524360656,-0.005739205413265154,13.35,0.7652868628501892,22.0,1.1970406031608583,0.4935988626933512,299,479.99,1208000,0.022859938205219806,6.0,151
1.930877025127411,-0.002793628829967929,13.6,0.7392066997289658,21.0,1.1845441037416458,0.5574503000047888,299,484.72,1216000,0.02444248616695404,6.0,152
1.7417451083660125,-0.004639840293252746,13.44,0.7815539062023162,21.0,1.1859633314609528,0.491521223621667,299,486.21,1224000,0.020212487182579935,6.0,153
1.7446264135837555,-0.0037518590535182738,13.31,0.790870463848114,21.0,1.2118518543243408,0.460821154767008,300,486.5,1232000,0.02017671326175332,6.0,154
1.7653818649053574,-0.0021127501351293175,12.95,0.7711221373081207,20.0,1.2016358649730683,0.5143490274623591,300,487.02,1240000,0.020507877850905062,7.0,155
1.671971761584282,-0.0029010557022411377,12.78,0.7893242061138153,20.0,1.2030525708198547,0.4560909024814686,300,489.1,1248000,0.018490641145035625,7.0,156
1.8446385556459426,-0.008854450295330026,13.04,0.7597351306676865,20.0,1.1782376515865325,0.5279395458737839,300,495.14,1256000,0.022312906589359045,7.0,157
1.8190791404247284,-0.0031081947588791083,12.8,0.7825756883621215,20.0,1.1921840262413026,0.5034816374933163,300,499.6,1264000,0.021521047400310637,7.9,158
1.8871432840824127,-0.009025336189661176,13.06,0.76667720079422,20.0,1.154189603328705,0.5639231905064878,300,501.24,1272000,0.02354064615443349,8.0,159
1.8885602289438248,-0.001933677696624727,13.58,0.7430374681949615,20.0,1.158752681016922,0.5616350811878821,300,511.09,1280000,0.023961495566181837,8.0,160
1.9976278674602508,-0.006687118827539962,14.03,0.7206214624643326,21.0,1.1443691450357436,0.610938998263055,300,511.23,1288000,0.0264167074020952,8.0,161
1.949738118648529,-0.005362539950874634,14.79,0.7500710880756378,21.200000000000017,1.156533864736557,0.575039410114091,300,523.53,1296000,0.026221407316625117,8.9,162
1.8707178032398224,-0.003953577724751085,14.77,0.7449285358190536,21.0,1.181102421283722,0.5235752186226464,300,519.77,1304000,0.022948306812904776,8.0,163
1.8110414642095565,-0.006095189318293706,14.56,0.7749008172750473,21.0,1.1864625024795532,0.535839254109203,300,519.94,1312000,0.021732398197054862,8.0,164
1.9307453894615174,-0.004097154007758945,14.4,0.7432468485832214,20.10000000000001,1.1989342057704926,0.5319005552170073,300,522.16,1320000,0.02447678511030972,8.0,165
2.004088567495346,-0.011231707327533513,14.58,0.7131824415922164,21.0,1.1640918445587158,0.6208055316061792,300,520.35,1328000,0.026468497146852316,8.0,166
1.8727902555465699,-0.004609167375019751,15.14,0.7274516618251801,24.0,1.1566094404459,0.49457132270578585,300,525.01,1336000,0.02297018692828715,8.0,167
1.8862889468669892,-0.0052152705064509065,15.33,0.7417752796411514,24.0,1.1310426092147827,0.5597400423137412,301,528.71,1344000,0.023530170004814863,8.0,168
1.9568640649318696,-0.003829516648547724,15.6,0.6958606797456741,24.0,1.1221347504854202,0.5674734244596406,301,536.97,1352000,0.025681707900948824,8.0,169
1.9743598902225494,-0.011602174912695773,16.12,0.7357046043872834,24.0,1.120445665717125,0.6763936634823604,301,544.22,1360000,0.025795634631067516,9.0,170
2.057413343191147,-0.0009925099782412872,17.16,0.6995491981506348,25.0,1.1296401631832123,0.5861029760874225,301,553.56,1368000,0.027981117153540253,9.9,171
1.9386826384067535,-0.0035143897007219494,17.54,0.7517309165000916,25.0,1.1427478295564653,0.5563139811663803,301,558.81,1376000,0.024571636142209172,10.0,172
