P01:episode_rewards,frames,avg_q_retraced,P09:episode_rewards,policy_loss,policy_gradient_loss,epoch_idx,fps,policy_entropy,rollout_prob_std,advantage_norm,policy_gradient_bias_correction,q_loss,episode_length,model_prob_std,PMM:episode_rewards,explained_variance,avg_q_selected,grad_norm
0.0,144000,-0.0003801343769564049,0.0,6.875518389037213e-06,6.875518389037213e-06,20,450,2.197218559384346,0.0031580813874576954,0.004148077215267843,0.0,1.9309683315358865e-07,3324.3333333333335,0.0003490621204804888,0.0,-4.5221420997381205,-0.0003790957620529095,0.00013557277192621596
0.0,151200,-0.00030667847758874807,0.0,1.5076672974593505e-05,1.5076672974593505e-05,21,439,2.1972196152813455,0.002792654964403652,0.0037624959671712344,0.0,1.5912743508339607e-07,3324.3333333333335,0.0003203771313010989,0.0,-4.886552367747088,-0.00031570246493312434,0.00011809677213540309
0.0,158400,-0.00021449189106779014,0.0,1.4030855038212033e-05,1.4030855038212033e-05,22,432,2.1972196322805666,0.0022622787064553195,0.003767324903669302,0.0,1.5569172439508546e-07,3324.3333333333335,0.0003184079076160583,0.0,-4.6317376220100135,-0.0002271231125571171,0.00011020700880150153
0.0,165600,-0.00018465578743214592,0.0,6.498482947660384e-06,6.498482947660384e-06,23,426,2.1972220234454625,0.0028908855630540515,0.0024834022315571064,0.0,8.154153331916905e-08,3324.125,0.00021840037145856125,0.0,-4.789153700168172,-0.0001873494434371496,7.056841311664093e-05
0.0,172800,-0.00013675667504237877,0.0,4.412481965938505e-06,4.412481965938505e-06,24,420,2.1972230070545558,0.0027574576222806563,0.002044904501181875,0.0,5.5168490921190886e-08,3324.125,0.00018253066097612545,0.0,-5.162925530549079,-0.00013785911904397793,6.802581785680596e-05
0.0,180000,-0.00010623646407746868,0.0,6.0630890315806e-06,6.0630890315806e-06,25,416,2.1972233460946056,0.002219330721404851,0.0021002010581653045,0.0,6.076993394357214e-08,3324.125,0.0001652999383750477,0.0,-5.668079246109126,-0.00011079487709572448,6.670961882586399e-05
0.0,187200,-5.6789372460953594e-05,0.0,4.345150009753431e-06,4.345150009753431e-06,26,411,2.1972228159859757,0.0021555918497562065,0.002359601174601261,0.0,6.238949139764519e-08,3324.125,0.0002047055649378074,0.0,-4.999270722153898,-5.9705992216047936e-05,5.798101429838183e-05
0.0,194400,-4.7670934128404344e-05,0.0,2.5838956974038885e-06,2.5838956974038885e-06,27,407,2.1972235565084626,0.0024764909314472505,0.0018283874750254438,0.0,3.9815673349352534e-08,3324.125,0.00015706864542222975,0.0,-5.354483817210274,-4.989823346897962e-05,4.669202313009684e-05
0.0,201600,-4.271462178044276e-05,0.0,-3.1256728675807016e-06,-3.1256728675807016e-06,28,404,2.197222732122613,0.002405241916312926,0.0022166409300422023,0.0,6.648889834290146e-08,3324.266666666667,0.00018740855211990735,0.0,-5.4524264297283525,-3.9387719533715095e-05,5.718590690324588e-05
0.0,208800,-4.580016516991804e-05,0.0,2.4096123670121556e-06,2.4096123670121556e-06,29,402,2.197223859356825,0.0021754901113965833,0.0016288925109189155,0.0,3.691937263288899e-08,3324.266666666667,0.0001378413747647394,0.0,-5.910452710721228,-4.659895041522043e-05,4.3606811283445136e-05
0.0,216000,-2.5778869987302816e-05,0.0,2.3129821935286623e-06,2.3129821935286623e-06,30,402,2.1972239074029276,0.001700997715472958,0.0016277566732588072,0.0,3.3578973799447325e-08,3324.266666666667,0.00013840702278455387,0.0,-5.18954487217109,-2.7661009542266457e-05,4.5330911899790144e-05
0.0,223200,-3.0076722760988057e-05,0.0,5.296405024655686e-07,5.296405024655686e-07,31,398,2.1972238130796526,0.0020767546628179816,0.0016585874555961303,0.0,3.264094875098401e-08,3324.266666666667,0.00014114126564045642,0.0,-4.939804640538721,-2.9270964764674653e-05,3.967249654293003e-05
0.0,230400,-3.52126300456203e-05,0.0,-3.2364475123238405e-07,-3.2364475123238405e-07,32,396,2.1972237695304178,0.002433226253794406,0.001636753274893568,0.0,3.3892985302570336e-08,3324.266666666667,0.00014317615613952022,0.0,-5.439793914572272,-3.427379941772689e-05,3.7405960426987755e-05
0.0,237600,-3.9410274307735344e-05,0.0,1.6678884272820412e-06,1.6678884272820412e-06,33,394,2.1972237888971966,0.002080381990126625,0.0016550510690528126,0.0,3.3383567012797305e-08,3324.266666666667,0.00014367822144709794,0.0,-5.3920216676040935,-4.078280488577682e-05,3.8592173204064825e-05
0.0,244800,-3.487556262033965e-05,0.0,-1.4505811551548468e-06,-1.4505811551548468e-06,34,393,2.197223704769498,0.0022602181896592363,0.0015689527273585438,0.0,3.714253349314242e-08,3324.3055555555557,0.00014228094563476488,0.0,-6.401277392572827,-3.139106723573431e-05,3.796126499604901e-05
0.0,252000,-3.236921029616904e-05,0.0,1.4307156411188228e-06,1.4307156411188228e-06,35,391,2.1972243731362484,0.0019299073842886818,0.0011953579053024153,0.0,1.7794410772975423e-08,3324.3055555555557,0.00010760456607716238,0.0,-5.337629076724961,-3.3487299144528355e-05,2.9736869380022377e-05
0.0,259200,-1.3423506834749151e-05,0.0,8.379712776791185e-07,8.379712776791185e-07,36,389,2.197224465693746,0.002088885268926535,0.0011600099670858836,0.0,2.11747062494681e-08,3324.3055555555557,9.99929248362042e-05,0.0,-5.617848420332348,-1.3642007027800765e-05,2.733802839892427e-05
0.0,266400,4.542776074983568e-06,0.0,2.999481958708453e-06,2.999481958708453e-06,37,387,2.197224159105114,0.0017345491789709595,0.001421280821715112,0.0,2.2856813523874844e-08,3324.3055555555557,0.00012470079211462695,0.0,-5.481101386018847,6.499154766049387e-07,2.9913759640657872e-05
0.0,273600,2.5477650088428093e-05,0.0,4.047853592829538e-08,4.047853592829538e-08,38,385,2.1972245454409762,0.0016592998416333085,0.0010979374273703134,0.0,1.689863528524483e-08,3324.3055555555557,9.302724373319797e-05,0.0,-5.851096838864068,2.53039279897089e-05,2.3346313827015017e-05
0.0,280800,2.364051384377853e-05,0.0,-1.800787838679183e-06,-1.800787838679183e-06,39,384,2.1972240749553396,0.002304772504487405,0.0014471965997685276,0.0,2.4999952789652993e-08,3324.1309523809523,0.00012639028487853018,0.0,-5.4851626599055745,2.5200857765043333e-05,2.9600731847821868e-05
0.0,288000,1.6714325699177148e-05,0.0,-1.4958490820919453e-06,-1.4958490820919453e-06,40,382,2.1972245589502157,0.0019383993789698233,0.0009897562457123438,0.0,1.327021734069788e-08,3324.1309523809523,9.167698921785579e-05,0.0,-6.015050893989878,1.8136265253478003e-05,2.1467698494104448e-05
0.0,295200,1.0863789161863011e-05,0.0,-4.844710248744148e-07,-4.844710248744148e-07,41,381,2.1972245419183105,0.0020970629138316937,0.0011243634182600156,0.0,1.752320186091265e-08,3324.1309523809523,9.743996381963543e-05,0.0,-79.33405862975688,1.1603141368522586e-05,2.6213295392265154e-05
0.0,302400,2.9031308135349382e-06,0.0,-1.6608857517350875e-06,-1.6608857517350875e-06,42,380,2.197224623366524,0.0013672113708362175,0.0009805138117868963,0.0,1.2859234483224464e-08,3324.1309523809523,8.774813158632728e-05,0.0,-6.382317807816324,4.90978430747378e-06,2.0836222969824365e-05
0.0,309600,4.898446165285234e-06,0.0,1.2606529724011234e-06,1.2606529724011234e-06,43,379,2.197224465715822,0.00174964067625222,0.0011291738787482758,0.0,1.5536226041031206e-08,3324.1309523809523,9.877918153270676e-05,0.0,-6.116188818884905,3.4684889600952155e-06,2.2565568729758903e-05
0.0,316800,4.492604858920078e-06,0.0,1.8018461634507997e-06,1.8018461634507997e-06,44,378,2.197224342908178,0.001849622479529226,0.001219419969115132,0.0,1.8151422740717733e-08,3324.1309523809523,0.00010441140444744412,0.0,-5.570559410872282,2.4642334389839224e-06,2.410499559590311e-05
0.0,324000,-5.383122124613083e-07,0.0,-9.942015446590275e-07,-9.942015446590275e-07,45,377,2.1972244620575476,0.0021495712005328706,0.0011246044920647234,0.0,1.8338780068421272e-08,3324.28125,9.825642601133458e-05,0.0,-6.44463580941397,7.31826652164663e-07,2.3447697216952976e-05
0.0,331200,1.3748684097426876e-06,0.0,1.8900767158759612e-07,1.8900767158759612e-07,46,376,2.1972247122393713,0.0013033490584251782,0.0009649282423512004,0.0,1.1453517907431562e-08,3324.28125,8.363818218288629e-05,0.0,-5.662886384820181,1.3978885964454387e-06,1.9666299241611807e-05
0.0,338400,3.5375679829724357e-06,0.0,-4.861098993689527e-07,-4.861098993689527e-07,47,376,2.1972248483888226,0.0014086009900528313,0.000824604357435465,0.0,9.771604213546392e-09,3324.28125,6.891743166238561e-05,0.0,-5.6828138892478,4.017404556387057e-06,1.7238617014962936e-05
0.0,345600,-1.8321201026618083e-06,0.0,1.8189184713267927e-07,1.8189184713267927e-07,48,375,2.197224694988715,0.0016899405308549711,0.000982011646271516,0.0,1.1253843029264097e-08,3324.28125,8.351176777685916e-05,0.0,-5.750859232819268,-2.2846056395476533e-06,1.808500939304447e-05
0.0,352800,2.8447982615187795e-06,0.0,5.306777158295432e-07,5.306777158295432e-07,49,375,2.1972248372577488,0.0014744942583780679,0.0007910309693691744,0.0,8.626759912698969e-09,3324.28125,6.838141695916133e-05,0.0,-5.63982064426103,2.293187087712632e-06,1.5019052199703852e-05
0.0,360000,3.4099799251833258e-06,0.0,-1.2738499339912214e-06,-1.2738499339912214e-06,50,374,2.197224447663843,0.0010895035494926258,0.001164464535529973,0.0,1.683992446633321e-08,3324.25,9.891603637885484e-05,0.0,-5.856797317974324,4.133002088903111e-06,2.140345633926005e-05
0.0,367200,8.279646121861124e-06,0.0,-1.4168575471138578e-07,-1.4168575471138578e-07,51,374,2.197224983099907,0.0010466800407239983,0.0006785993697735287,0.0,6.974252887701913e-09,3324.25,5.861939329048392e-05,0.0,-6.136869394977888,8.038125360061466e-06,1.2967544943573966e-05
0.0,374400,2.6049408801056758e-05,0.0,1.057219406775962e-06,1.057219406775962e-06,52,374,2.1972248211928775,0.0011286112328133505,0.0008524154101380392,0.0,9.69441371027852e-09,3324.25,7.414859115568915e-05,0.0,-5.630576389185966,2.4123457286627458e-05,1.75573038666446e-05
0.0,381600,3.5862664693067165e-05,0.0,-2.611573144077736e-07,-2.611573144077736e-07,53,373,2.1972247995548724,0.0014329136616623853,0.0008524578887225183,0.0,9.851840107466726e-09,3324.25,7.058101915095672e-05,0.0,-5.9290523836892515,3.521774297498856e-05,1.5957937122843426e-05
0.0,388800,4.992745399043058e-05,0.0,-1.1710511791183855e-06,-1.1710511791183855e-06,54,373,2.197224551542497,0.0011947000442420026,0.001036665543481172,0.0,1.319970456493755e-08,3324.25,9.021313173689945e-05,0.0,-5.958455301145054,4.99327317698354e-05,1.955524792679046e-05
0.0,396000,5.0488855309361634e-05,0.0,-1.2887372777305071e-06,-1.2887372777305071e-06,55,372,2.1972247725303733,0.0011259423185598781,0.0008763879079611789,0.0,9.685118297839042e-09,3324.25,7.672862248888567e-05,0.0,-6.376361529442942,5.007254262593837e-05,1.5672900074487393e-05
0.0,403200,4.769436920362418e-05,0.0,-1.399600218395883e-06,-1.399600218395883e-06,56,371,2.197224590700656,0.0016277990353417461,0.0009913124553477131,0.0,1.4305682405035332e-08,3324.24,8.585875389561476e-05,0.0,-5.748815691399998,4.80653282984861e-05,1.884468291560784e-05
0.0,410400,4.1656644287806024e-05,0.0,-2.080623713853229e-06,-2.080623713853229e-06,57,371,2.197224853808287,0.0014646309514458973,0.0006903407407765096,0.0,6.9482329763456655e-09,3324.24,5.7741588694792744e-05,0.0,-5.609609007226727,4.310717636493426e-05,1.323461571642017e-05
0.0,417600,3.4403598367721775e-05,0.0,-1.2223612245924897e-06,-1.2223612245924897e-06,58,371,2.197224926292581,0.0014996902923256027,0.0006876238782124396,0.0,6.69916174919548e-09,3324.24,6.04283411048383e-05,0.0,-5.562882939495108,3.501371038129956e-05,1.2526072547992597e-05
0.0,424800,2.9787238779193552e-05,0.0,-2.116964318144022e-06,-2.116964318144022e-06,59,370,2.1972247917595364,0.001460025018349672,0.0008576428500904869,0.0,8.033958277852323e-09,3324.24,7.425800501032934e-05,0.0,-8.006679828668398,3.1266153262203305e-05,1.4541984853132557e-05
0.0,432000,3.507081872133809e-05,0.0,6.407815436028209e-07,6.407815436028209e-07,60,370,2.1972248557446497,0.0010810243904363951,0.0007503826501449723,0.0,7.891330634587825e-09,3324.24,6.294185504703752e-05,0.0,-5.551768811468094,3.3579796971521294e-05,1.3089751930376387e-05
0.0,439200,2.9418508823462177e-05,0.0,-2.783504186889716e-06,-2.783504186889716e-06,61,370,2.1972246227598693,0.0013744376312811088,0.0010010033961019458,0.0,1.2268024095519474e-08,3324.32,8.755468683122874e-05,0.0,-6.11916908716714,3.206411895011688e-05,1.808914120890259e-05
0.0,446400,1.5131658052436126e-05,0.0,-1.4000936319365449e-06,-1.4000936319365449e-06,62,369,2.197225019137065,0.001178493824383367,0.0006402853473492835,0.0,5.671012991386351e-09,3324.32,5.4997197035489496e-05,0.0,-5.814418124215944,1.6314369423825484e-05,1.1188420688816785e-05
0.0,453600,7.167365711735532e-06,0.0,-7.387360433186501e-07,-7.387360433186501e-07,63,369,2.197225034754112,0.0010709170632018565,0.0006340518841894452,0.0,5.22673696631778e-09,3324.32,5.492407729306968e-05,0.0,-6.2696932433585015,7.77699473719064e-06,1.123697416675079e-05
0.0,460800,5.985215898602198e-06,0.0,7.329839890201489e-07,7.329839890201489e-07,64,368,2.1972249729481956,0.001096781746328285,0.0007045666375853171,0.0,6.943465136218423e-09,3324.32,5.984314198545213e-05,0.0,-5.742365950005394,5.1052628629992e-06,1.2501402971816797e-05
0.0,468000,1.2184869884565037e-05,0.0,-1.178730515716793e-06,-1.178730515716793e-06,65,368,2.197224883380391,0.0010916129230578724,0.0008076893761533448,0.0,8.453023544397312e-09,3324.32,7.040230624325555e-05,0.0,-6.26156767084485,1.3283417488202933e-05,1.4403779457291008e-05
0.0,475200,5.724833938487568e-06,0.0,-1.738297724683149e-06,-1.738297724683149e-06,66,367,2.1972249095338996,0.0011988790618302873,0.0007357179446236804,0.0,7.182558863255634e-09,3324.32,6.35342206884683e-05,0.0,-5.928261761141831,7.573225117227565e-06,1.2439540485553967e-05
0.0,482400,2.902655835814462e-06,0.0,6.917503096937413e-07,6.917503096937413e-07,67,367,2.1972247100415396,0.0009334661200102106,0.0008590770309678946,0.0,1.1148631017560248e-08,3324.36,7.722499639330303e-05,0.0,-6.151537550423455,2.0549630971658576e-06,1.5879323909374845e-05
0.0,489600,7.895988777223223e-06,0.0,-2.3685482295194875e-07,-2.3685482295194875e-07,68,367,2.197225027160039,0.001659100736870454,0.0006145534817746271,0.0,5.553360277663223e-09,3324.36,5.2593199269765696e-05,0.0,-5.8646964117458875,7.74615495349248e-06,1.1752235636103691e-05
0.0,496800,8.359169428225351e-06,0.0,-4.96704560497446e-07,-4.96704560497446e-07,69,366,2.197225048229808,0.001358216383762716,0.0006043969064966593,0.0,5.384614762336044e-09,3324.36,5.337765101944209e-05,0.0,-9.582155796412438,8.722674231815546e-06,1.086045628068284e-05
0.0,504000,8.860330489182746e-06,0.0,8.579967098759722e-07,8.579967098759722e-07,70,366,2.197224899804781,0.0008656805473227027,0.0007824284357564697,0.0,7.530074401683803e-09,3324.36,6.697921428376106e-05,0.0,-7.218628076560914,7.805576245101431e-06,1.341668759555719e-05
0.0,511200,9.474802952340869e-06,0.0,-1.9795537720496227e-06,-1.9795537720496227e-06,71,366,2.1972249943585624,0.0008296969695657471,0.0006933343684136281,0.0,7.003407905634123e-09,3324.36,5.822409732224764e-05,0.0,-5.709597755938612,1.1797235756800183e-05,1.2229969249514832e-05
0.0,518400,-7.25494133732355e-08,0.0,4.7438615415536164e-07,4.7438615415536164e-07,72,365,2.197224779006034,0.0013232444121751214,0.0008912328730364499,0.0,1.1991804778695124e-08,3324.38,7.609450745120444e-05,0.0,-6.077122789615046,-2.9785509308465457e-07,1.6058560149167973e-05
0.0,525600,7.648719100886971e-06,0.0,2.7689498300707267e-09,2.7689498300707267e-09,73,365,2.197225024416333,0.0011246572108219693,0.0006369698939932561,0.0,6.218794979165727e-09,3324.44,5.432355559125874e-05,0.0,-6.533858363975005,7.561774977555047e-06,1.0861382133366637e-05
0.0,532800,1.243168914185848e-05,0.0,3.995343747433893e-07,3.995343747433893e-07,74,365,2.19722504474814,0.0006874956184559245,0.0006126855955884069,0.0,5.7428031091178934e-09,3324.44,5.256481496370191e-05,0.0,-6.024271621155361,1.1677442253202904e-05,1.1033014492815655e-05
0.0,540000,1.2627289129172653e-05,0.0,-1.1109861278047681e-06,-1.1109861278047681e-06,75,364,2.1972250669910793,0.0009592141417540918,0.0005931262641678149,0.0,4.8931102471807045e-09,3324.44,5.240657440892137e-05,0.0,-6.948520631350223,1.3540300984685337e-05,1.008268168994767e-05
0.0,547200,1.929412306672167e-06,0.0,-1.2500349514508303e-06,-1.2500349514508303e-06,76,364,2.1972249640714323,0.0013895790533281333,0.000767048104478843,0.0,7.303289062982969e-09,3324.44,6.593291727140681e-05,0.0,-5.933549722727242,3.1249518820873256e-06,1.2581107255548061e-05
0.0,554400,2.956005317924093e-06,0.0,9.569015394183444e-07,9.569015394183444e-07,77,364,2.197224966029011,0.0009145870202311917,0.0006825996580656951,0.0,5.8778642172206955e-09,3324.44,5.724376033714196e-05,0.0,-5.939729245983104,1.945283016586097e-06,1.1323644332433845e-05
0.0,561600,1.1581471172695232e-05,0.0,1.6486206075423788e-07,1.6486206075423788e-07,78,364,2.1972248455929377,0.001159968175121341,0.0007948353039443199,0.0,9.221334903668147e-09,3324.52,6.676037406669996e-05,0.0,-6.389715017993299,1.1087548897056724e-05,1.3473037832995146e-05
0.0,568800,6.814434000323764e-06,0.0,-4.887329740074318e-07,-4.887329740074318e-07,79,364,2.197225075572256,0.0008701869118094355,0.0005364568903436397,0.0,4.6591267801677695e-09,3324.52,4.611465420411484e-05,0.0,-6.314746351945337,7.095878445155718e-06,9.234394037815404e-06
0.0,576000,8.464987712576427e-06,0.0,3.274809465860502e-08,3.274809465860502e-08,80,363,2.197225062011411,0.00106837400991895,0.0005921768041085796,0.0,5.00685424678462e-09,3324.52,5.1788451386866374e-05,0.0,-6.690855625243415,8.17345033537449e-06,1.0192512558953622e-05
0.0,583200,1.0521451838599806e-05,0.0,4.054608731303767e-07,4.054608731303767e-07,81,363,2.1972250951850225,0.0011298198884926612,0.0006241091831889112,0.0,4.867424885199256e-09,3324.52,5.3332322593478864e-05,0.0,-6.294626380656132,1.0024527844100728e-05,1.0002737082910964e-05
0.0,590400,8.730022438921341e-06,0.0,-9.777793512842672e-07,-9.777793512842672e-07,82,363,2.1972250421715795,0.0011588790826960647,0.0006132943082965054,0.0,4.72932323747626e-09,3324.52,5.16172507918457e-05,0.0,-6.062507621024651,9.525649805973155e-06,9.658355500499694e-06
0.0,597600,4.233336339516039e-06,0.0,-2.885670643164549e-07,-2.885670643164549e-07,83,362,2.1972248831375567,0.001190837390572711,0.0008042963191610638,0.0,8.138852794276268e-09,3324.52,6.69759033750536e-05,0.0,-5.919872525577191,4.580285806124577e-06,1.350638812959777e-05
0.0,604800,5.392391502346772e-06,0.0,1.5650521672316026e-07,1.5650521672316026e-07,84,362,2.1972250879883135,0.0009186744675060213,0.0005210417539318563,0.0,4.14630086977761e-09,3324.58,4.594768053802286e-05,0.0,-6.027003770314082,5.140971235165791e-06,8.813821282819118e-06
0.0,612000,1.2818788839112244e-05,0.0,1.3402428536996234e-09,1.3402428536996234e-09,85,362,2.1972251721412417,0.00048120361357318654,0.0004916161229986814,0.0,3.5652946848683036e-09,3324.58,4.178932840448266e-05,0.0,-5.798782299662394,1.2489064562783276e-05,8.195807093405407e-06
0.0,619200,1.3701361653034529e-05,0.0,1.2233949084194188e-07,1.2233949084194188e-07,86,362,2.1972251336189803,0.0005399392208668316,0.0005060971446789668,0.0,3.945806282573612e-09,3324.58,4.2659568461612614e-05,0.0,-6.1481716348948305,1.3189350132377635e-05,8.341551068608025e-06
0.0,626400,1.660949134500495e-05,0.0,-3.9113055908390586e-07,-3.9113055908390586e-07,87,362,2.1972249503835797,0.00042462011196102184,0.0006874874699087018,0.0,5.720797395445482e-09,3324.58,5.925772503724869e-05,0.0,-6.295193450933411,1.6699632931823726e-05,1.1187628875749405e-05
0.0,633600,1.4222603370112835e-05,0.0,-2.93653346417184e-07,-2.93653346417184e-07,88,361,2.1972250375388156,0.0004224654935930065,0.0005864567712930293,0.0,4.587486299351481e-09,3324.58,5.0973322453323416e-05,0.0,-6.1668958989148415,1.4442631126022874e-05,9.26691116553491e-06
0.0,640800,7.438351106030657e-06,0.0,-1.0647459959606692e-06,-1.0647459959606692e-06,89,361,2.197224914835244,0.0003555094138440205,0.0007251066016355225,0.0,7.047356514367275e-09,3324.65,6.374317107001627e-05,0.0,-6.6914895853416,8.607494900770176e-06,1.2393838978731062e-05
0.0,648000,6.662437069365903e-06,0.0,2.216175621189055e-07,2.216175621189055e-07,90,361,2.19722514198886,0.00026861826382350746,0.00048429076181258444,0.0,3.1088579317170405e-09,3324.65,4.234972909499608e-05,0.0,-5.698820177720337,6.2707206122906625e-06,8.156604561203324e-06
0.0,655200,9.487251086391e-06,0.0,2.030781903484658e-08,2.030781903484658e-08,91,360,2.197225137762923,0.00029066372009803966,0.00047279712103898033,0.0,3.5101506508723473e-09,3324.65,4.1265204922878686e-05,0.0,-6.326410462257093,9.084133298597617e-06,7.766841689108774e-06
0.0,662400,1.3638330512354255e-05,0.0,-4.2163645995272093e-07,-4.2163645995272093e-07,92,360,2.1972251126753592,0.0002264925672894875,0.0005389148717021603,0.0,3.910278585125147e-09,3324.65,4.6686519589548456e-05,0.0,-6.125868942239298,1.392198208067674e-05,8.663905560862202e-06
0.0,669600,1.0081048785289726e-05,0.0,-9.309362227932683e-07,-9.309362227932683e-07,93,360,2.1972251011454866,0.0002663214858165926,0.000577650750588902,0.0,4.132796295315071e-09,3324.65,4.9224865712140234e-05,0.0,-6.154649565636165,1.0764220651041674e-05,8.947951880570287e-06
