approx_kl_divergence,value_loss,episode_length,explained_variance,PMM:episode_rewards,frames,P09:episode_rewards,P01:episode_rewards,epoch_idx,clip_fraction,policy_entropy,policy_loss,advantage_norm,fps,grad_norm
0.0023457508238155763,0.1489961402490735,435.1,0.8757046449929475,431.25,368640,702.5000000000002,225.0,36,0.1505126953125,1.7027376547455788,-0.009985567367039039,15.968719339370727,191,2.031107982154235
0.00195062099397804,0.16104971824679523,439.06,0.854324122518301,434.25,378880,727.5000000000002,200.0,37,0.116162109375,1.715856309235096,-0.009099636094470042,15.96871926188469,191,2.0316886393910916
0.0023577540792419317,0.1283133421558887,436.88,0.8416734930127859,432.5,389120,750.0,175.0,38,0.1404541015625,1.7254882037639618,-0.012095257037071861,15.968719238042832,191,1.7154758656409002
0.0022140779922441233,0.15262301391921937,436.72,0.8179386176168919,434.75,399360,750.0,175.0,39,0.140966796875,1.7155282251536845,-0.010090644298179541,15.968719154596329,192,1.9767459458569205
0.002043326428088533,0.15321978412102907,437.88,0.8495639711618423,441.0,409600,750.0,175.0,40,0.1266357421875,1.7131707482039928,-0.010343302081673755,15.968719387054444,192,1.8744899889239233
0.0022127836140047414,0.13864971036091447,437.29,0.8523640397936105,457.75,419840,727.5000000000002,197.5,41,0.13974609375,1.7116384342312814,-0.010278189750351885,15.96871926188469,192,1.9800548568680543
0.002300234021118155,0.10495682370383293,442.57,0.8887544523924589,457.0,430080,702.5000000000002,272.5,42,0.1501220703125,1.7101462379097938,-0.011505124858013005,15.96871930360794,192,1.7891036992968665
0.002256933638682599,0.12102331509813666,440.2,0.8877569638192654,462.25,440320,702.5000000000002,275.0,43,0.1484619140625,1.7118363179266454,-0.01146543643626501,15.968719202280045,192,1.933211727723608
0.002194065199683196,0.17105444986373186,446.79,0.8398562148213387,459.75,450560,700.0,272.5,44,0.133154296875,1.6968607977032661,-0.010497150879746186,15.96871919631958,192,1.93323595531256
0.002316883513140398,0.1462728382088244,457.23,0.8527466975152492,455.75,460800,702.5000000000002,300.0,45,0.1471923828125,1.6964683651924133,-0.01037023156095529,15.968719363212585,192,1.935557294924627
0.002602665360837255,0.15848475298844278,458.16,0.8648798745125532,453.5,471040,725.0,300.0,46,0.1574951171875,1.6876440681517124,-0.011428973201691405,15.968719321489335,192,2.0186022339946654
0.002098965121126947,0.1854954654350877,455.74,0.8219311196357012,466.0,481280,725.0,275.0,47,0.1296142578125,1.6925065979361533,-0.009709561408817536,15.968719160556793,193,2.178575859321149
0.0022066493005130187,0.15319214202463627,455.9,0.8637772187590599,474.5,491520,752.5000000000002,275.0,48,0.1283935546875,1.6943395122885705,-0.011866096865924191,15.968719333410263,193,1.8194597021176488
0.002486432005798941,0.16415039636194706,448.27,0.8614714588969946,492.5,501760,775.0,247.5,49,0.1540283203125,1.6892464131116867,-0.012131055617464881,15.96871919631958,193,1.9695140221642375
0.0023815936683835126,0.13511418651323764,452.86,0.8797746069729329,508.75,512000,807.5000000000007,225.0,50,0.142529296875,1.6803648501634598,-0.012202952748702955,15.968719136714935,193,1.8767548367970153
0.0024580819030010264,0.11118452639784664,449.53,0.9165715917944908,500.75,522240,775.0,247.5,51,0.15,1.6801919102668763,-0.01265026868568384,15.968719285726547,193,1.7938918796489287
0.0027074177807666256,0.125646023824811,451.85,0.9238060571253299,527.5,532480,775.0,250.0,52,0.168408203125,1.6724080465734006,-0.011841076244672876,15.968719184398651,193,1.8670766769490121
0.002318103847028787,0.19409147663973272,453.77,0.8598614681512118,540.75,542720,775.0,300.0,53,0.1468017578125,1.6706506945192814,-0.009983070755697553,15.968719321489335,193,2.5427976363811675
0.002233139803047747,0.12922888419125228,451.65,0.9033290516585112,554.25,552960,775.0,300.0,54,0.1401123046875,1.6779311507940293,-0.011614005221053958,15.968719094991684,193,2.040544790422755
0.003327959311787136,0.11594648940954358,456.62,0.9188907217234373,564.5,563200,775.0,275.0,55,0.1757568359375,1.6956477180123328,-0.012118594717321685,15.968719387054444,193,1.6855592918879796
0.0028282103848372036,0.10480476620141417,458.1,0.9258751217275858,549.25,573440,775.0,275.0,56,0.1813232421875,1.6866543740034103,-0.012982486853434238,15.968719148635865,193,1.668177498395142
0.0024321203331740906,0.10201845231931657,469.29,0.9146823674440384,545.0,583680,775.0,322.5,57,0.1477294921875,1.6895980007946492,-0.01275940484556486,15.968719172477723,193,1.750431297397143
0.002202343962176509,0.1412942184135318,470.78,0.8695300083607436,544.75,593920,775.0,322.5,58,0.1320068359375,1.6840204536914825,-0.011340278981697339,15.96871926188469,193,1.8725833177668612
0.0021872898078075546,0.12516918331384658,467.76,0.9216861601918935,521.25,604160,750.0,322.5,59,0.133349609375,1.6794932067394257,-0.011065529982079169,15.968719279766082,193,1.9070965348198257
0.0025540925173348733,0.11540749601554126,473.27,0.8828867752104997,524.25,614400,750.0,325.0,60,0.134765625,1.6600246109068393,-0.012427257435774663,15.968719220161438,193,1.7663115190979977
0.0029630083669193058,0.14304723553359508,464.65,0.8837531115859747,519.5,624640,750.0,325.0,61,0.167919921875,1.6597496457397938,-0.013574772769061383,15.96871924996376,193,1.7193901976479669
0.0026928346191429243,0.10414878251031041,470.82,0.9234453447163105,546.25,634880,775.0,325.0,62,0.1541015625,1.669252160936594,-0.013385876753454795,15.96871930360794,193,1.8332052928846725
0.002168278611771107,0.16181017857743427,469.19,0.8991227902472019,561.25,645120,777.5000000000002,325.0,63,0.1336669921875,1.6982662037014962,-0.011490185557340738,15.968719100952148,193,1.9190311166604317
0.0024096356040221112,0.19722687888424845,476.97,0.8562064345926046,571.25,655360,802.5000000000002,347.5,64,0.141650390625,1.6708853602409364,-0.011987680280435597,15.968719148635865,193,2.0669858393918408
0.002576447446222441,0.11999697983264923,478.5,0.912065302208066,581.75,665600,825.0,300.0,65,0.151953125,1.6724807433784008,-0.012479756103130058,15.968719315528869,193,1.8771717205487881
0.0025569717635793277,0.12690933546982705,475.44,0.9208327561616898,595.5,675840,855.0000000000005,300.0,66,0.1561279296875,1.653756385296583,-0.012264433050222578,15.968719285726547,193,1.8205620919154875
0.0022765672563881357,0.1743773845024407,473.26,0.8859803710132838,593.5,686080,905.0000000000003,300.0,67,0.138818359375,1.6756124280393123,-0.01123177788394969,15.968719136714935,193,1.97059463534574
0.00238899862008599,0.11144557897932827,482.62,0.9226736705750227,603.0,696320,900.0,322.5,68,0.148681640625,1.677393127977848,-0.012788803126750282,15.968719309568405,193,1.7774400600189761
0.0024719023582750748,0.13495864502619953,477.21,0.9013874609023332,609.25,706560,802.5000000000002,300.0,69,0.1369873046875,1.6836117006838323,-0.012633838070178172,15.968719148635865,193,1.6403882993947867
0.002449744868022557,0.1456513219512999,481.09,0.8989883381873369,619.75,716800,855.0000000000005,300.0,70,0.1502685546875,1.6831895612180232,-0.013278709026781143,15.968719232082368,193,1.7087721344664275
0.002657353798850036,0.12661900920793415,479.52,0.8767284564673901,599.5,727040,802.5000000000002,275.0,71,0.1557373046875,1.6746570587158203,-0.01374389620468719,15.968719226121902,193,1.6536522773674491
0.002484021083955992,0.34373539153020827,479.27,0.780613711103797,623.25,737280,800.0,272.5,72,0.137060546875,1.6792119890451431,-0.011209317501925397,15.968719238042832,193,2.097580936222112
0.002469556108190229,0.15176136491354555,474.11,0.8722685642540455,606.75,747520,802.5000000000002,272.5,73,0.1476806640625,1.693467304855585,-0.012970120924001094,15.968719351291657,193,1.8983233890114792
0.002643938060385016,0.13278068318031727,465.28,0.8830502793192864,589.0,757760,775.0,275.0,74,0.16181640625,1.684637388586998,-0.014842798731478979,15.968719202280045,193,1.7310935488168293
0.002645202949475258,0.11039746991591529,467.91,0.9181147277355194,609.25,768000,800.0,275.0,75,0.1483154296875,1.6766935892403125,-0.01383113613956084,15.96871926188469,193,1.6933518037076172
0.002548986897182142,0.13278320468962193,478.15,0.8937255807220936,595.75,778240,800.0,300.0,76,0.1606201171875,1.6742635741829872,-0.013212412053326262,15.968719184398651,193,1.8402805383891347
0.002627225607807721,0.09287537971977144,492.05,0.9334077898412942,637.25,788480,825.0,325.0,77,0.167919921875,1.6695331156253814,-0.012480656933803402,15.968719309568405,193,1.848291328848513
0.0025745509120501464,0.13693851835560053,497.41,0.9180642310529947,654.75,798720,825.0,325.0,78,0.15244140625,1.6504822611808776,-0.01228739377211241,15.96871926188469,193,2.006739709063967
0.0025323740510661647,0.1369517169194296,504.76,0.9149328332394362,677.75,808960,825.0,347.5,79,0.1483642578125,1.650725719332695,-0.013081424943447929,15.96871924996376,193,1.8940081582807529
0.002666791363481441,0.13845203518867494,504.16,0.917034300416708,683.0,819200,825.0,350.0,80,0.1447509765625,1.659175343066454,-0.013163141244149301,15.96871924996376,193,1.8363394609740233
0.00265618279943325,0.3566486541647464,504.0,0.850006366148591,707.5,829440,825.0,350.0,81,0.1635986328125,1.6457813069224358,-0.011645593746652593,15.968719339370727,193,2.3217705834014817
0.002426519278333594,0.27455413362476977,502.4,0.8470851223915815,731.0,839680,827.5000000000002,350.0,82,0.152978515625,1.6368125349283218,-0.011446523829363286,15.968719238042832,193,2.384280463338192
0.002738015780005702,0.08158320996444672,518.01,0.942519049346447,743.25,849920,850.0,350.0,83,0.17001953125,1.6354501336812972,-0.01357598962749762,15.968719154596329,193,1.930913331244707
0.0028238917160255755,0.11688169068656862,535.83,0.9336227968335151,779.25,860160,1047.5000000000018,400.0,84,0.159912109375,1.6516048155725003,-0.013919778091803892,15.968719214200974,193,1.937175109555028
0.002303548106806759,0.495338652911596,544.33,0.8118902686983347,806.75,870400,1047.5000000000018,375.0,85,0.131494140625,1.660476490855217,-0.011355206528969574,15.968719172477723,193,1.9631135640170814
0.002284646991632022,0.2467069304548204,536.92,0.8341915659606457,791.0,880640,1047.5000000000018,375.0,86,0.1331298828125,1.6677858591079713,-0.012338385511975502,15.968719339370727,193,1.9616536485281106
0.002509432423881128,0.20131664245855063,521.7,0.8651176147162914,747.5,890880,1047.5000000000018,325.0,87,0.1402099609375,1.658954242616892,-0.012486059894945356,15.968719291687012,193,1.9806091110172417
0.002800164182326992,0.17848110280465335,508.24,0.9045039180666208,735.0,901120,980.0000000000005,300.0,88,0.16328125,1.6610770791769027,-0.01155636054718343,15.968719154596329,193,2.240976300304802
0.002594356184249946,0.3082498209783807,506.82,0.8915616799145937,750.0,911360,877.5000000000002,322.5,89,0.1537109375,1.6680201761424542,-0.013023629183771845,15.968719232082368,193,1.862127882889831
0.002301629977126027,0.38574798419140277,504.2,0.8002215407788753,713.25,921600,880.0000000000003,300.0,90,0.1410888671875,1.6658334083855153,-0.011497449815215078,15.968719327449799,193,2.3347314709834786
0.0023722001810259925,0.4245456065516919,526.85,0.7927298679947853,823.25,931840,1275.0,345.0,91,0.1510498046875,1.6705902978777885,-0.01079054883630306,15.9687191426754,193,2.0117217969731622
0.002206407800077039,0.277079627267085,546.59,0.8811418555676938,879.25,942080,1230.0000000000005,397.5,92,0.13291015625,1.6743533536791801,-0.012482026385805511,15.968719363212585,193,1.8963085300935585
0.00236502441107444,0.28685994050465524,543.22,0.8840672980993987,914.0,952320,1275.0,372.5,93,0.15517578125,1.6619853131473064,-0.01196649347039056,15.968719232082368,193,1.993106451674958
0.0029293788385761506,0.11404794377740472,547.34,0.9475987929850817,900.0,962560,1275.0,375.0,94,0.1802001953125,1.6655119106173515,-0.013322768301077304,15.968719327449799,193,1.846824116029099
0.0026985882641160004,0.2742671098210849,551.57,0.8924673266708851,914.5,972800,1300.0,397.5,95,0.1558837890625,1.6722458392381667,-0.013311944774068251,15.968719190359115,192,1.8438999327094443
0.002677641608170636,0.5213230793131516,552.54,0.8346703078597784,929.25,983040,1300.0,397.5,96,0.155712890625,1.661768163740635,-0.01137182419624878,15.968719041347503,193,2.499149973675581
0.0024667839674751627,0.23246431779116392,546.97,0.9134035635739565,898.75,993280,1275.0,397.5,97,0.1513916015625,1.667594028264284,-0.013780618975215476,15.968719393014908,192,1.8023200584937509
0.0028216543654938668,0.07149433974409476,559.22,0.9442192178219557,856.0,1003520,1275.0,397.5,98,0.1723876953125,1.66271303743124,-0.015542589560936904,15.968719184398651,192,1.7720700942484489
0.002848525777745108,0.2907713509630412,559.05,0.8929463766515255,882.75,1013760,1275.0,397.5,99,0.16435546875,1.6594324491918087,-0.012738233438176394,15.968719172477723,193,1.9660819525526088
0.0022675779888007967,0.5593994065886363,562.34,0.8407138500362634,885.75,1024000,1202.5000000000002,397.5,100,0.1388427734375,1.6466359592974187,-0.010770958077773684,15.96871913075447,193,2.3530229022269444
0.002844755273622842,0.31244575914461165,553.28,0.8821609113365412,846.0,1034240,1007.5000000000007,400.0,101,0.179052734375,1.6598544530570507,-0.012695117688417667,15.968719166517257,193,1.9932482086906944
0.002479853827469844,0.18293647055979817,547.93,0.881794911250472,814.75,1044480,850.0,400.0,102,0.1437744140625,1.6643011353909969,-0.01251705193935777,15.968719285726547,193,1.8707217229889188
0.0023322477447894822,0.5274643230019137,550.84,0.8154936525970697,841.0,1054720,865.0000000000013,400.0,103,0.14189453125,1.6555930577218532,-0.011449097005606746,15.968719285726547,193,1.9709327942207522
0.0024069793483366573,0.34576031148899344,537.75,0.8320146046578885,843.5,1064960,850.0,375.0,104,0.1492919921875,1.653052033483982,-0.012578241079609143,15.968719291687012,193,1.8802022428576124
0.002451242893971869,0.15716219071764498,529.29,0.8903688795864582,787.5,1075200,850.0,375.0,105,0.14189453125,1.6612996831536293,-0.01143730228941422,15.96871924996376,193,2.009537206072098
0.003013215508054037,0.1361632546177134,535.56,0.9317014466971159,780.25,1085440,850.0,372.5,106,0.167236328125,1.6623277053236962,-0.013476465957137407,15.968719053268433,193,1.7636732907032369
0.0026587043073280927,0.14743731999769807,533.87,0.9222261942923069,749.0,1095680,850.0,350.0,107,0.1593505859375,1.667326409369707,-0.013777034767008445,15.96871930360794,192,1.6778714420516565
0.0021863217046874106,0.45876006663311275,531.26,0.8329628445208073,755.0,1105920,850.0,350.0,108,0.1402099609375,1.6670809447765351,-0.011640810778044398,15.968719214200974,192,2.1667925452541072
0.0023225309497096223,0.33153321214485915,536.76,0.8790337823331356,751.0,1116160,850.0,397.5,109,0.1380615234375,1.6450054340064526,-0.01248460467431869,15.968719315528869,192,2.243248050743227
0.0026685059961667748,0.6204583616927266,547.71,0.7883765090256929,878.75,1126400,1277.5000000000002,400.0,110,0.158984375,1.6454131707549096,-0.012045016820775346,15.968719434738158,192,2.2589617840774796
0.002689723818912499,0.10264929621480405,564.15,0.9506397306919098,886.75,1136640,1277.5000000000002,470.0,111,0.1693359375,1.6490731850266456,-0.013448066759156063,15.968719387054444,192,1.9776627230102553
0.0022172392865744345,0.7819297520443798,569.94,0.788234430924058,970.75,1146880,1327.5000000000002,470.0,112,0.1341552734375,1.6533117480576038,-0.010797823952452745,15.968719244003296,192,2.7772841650435205
0.002447275075394705,0.251331624109298,568.81,0.8917357865720987,950.0,1157120,1325.0,447.5,113,0.1223876953125,1.6681409560143947,-0.010800398922219756,15.96871924996376,192,2.2268042254360063
0.0027690522078390803,0.37467422618065027,568.23,0.8704476676881313,950.0,1167360,1327.5000000000002,447.5,114,0.1578125,1.6557212308049203,-0.01309919553277723,15.968719220161438,192,2.0145975302896963
0.002824419559556514,0.28397254422307017,574.28,0.9018469303846359,931.25,1177600,1325.0,472.5,115,0.1656005859375,1.6474328324198724,-0.013152590565368882,15.968719154596329,192,1.8964211910143736
0.0025565325803885374,0.2864526145742275,569.62,0.9204750042408705,894.5,1187840,1325.0,447.5,116,0.1515869140625,1.6479827180504798,-0.012175966365248314,15.968719428777694,192,1.9490015623051378
0.002656564089784642,0.2878172547207214,568.92,0.9067295912653208,863.75,1198080,1302.5000000000002,472.5,117,0.164501953125,1.6449903666973114,-0.012008624849840999,15.96871930360794,192,2.091645141805325
0.0023533246534274414,0.39073339677415786,558.11,0.8549766812473536,849.75,1208320,1302.5000000000002,425.0,118,0.1564453125,1.6543941870331764,-0.009097415040014312,15.968719244003296,192,2.7190545337404073
0.0026372542438142443,0.4167664479929954,564.97,0.8674516141414642,921.75,1218560,1327.5000000000002,447.5,119,0.155126953125,1.6423762716352939,-0.012189335697621572,15.968719333410263,192,2.3539119542839386
0.0025126311057877995,0.30179058173671364,552.45,0.9042092554271222,866.25,1228800,1277.5000000000002,425.0,120,0.1439697265625,1.6715417347848416,-0.013307038882339839,15.9687191426754,192,1.8477322938566574
0.002610547021504657,0.26345373920630666,570.77,0.9263914328068494,919.75,1239040,1305.0000000000005,425.0,121,0.157958984375,1.6593743667006493,-0.013056901602249127,15.968719160556793,192,1.897635207694054
0.0026842038013345495,0.5177064787829295,574.83,0.8393031891435385,935.75,1249280,1350.0,425.0,122,0.15703125,1.6633738093078136,-0.010032091735047289,15.96871919631958,192,2.337470005059501
0.0020295833376397757,0.43603495457209646,574.39,0.8430788990110158,975.5,1259520,1352.5,425.0,123,0.12587890625,1.6583391174674034,-0.010975776908526313,15.968719267845154,192,2.3784808927419427
0.002128801442882271,0.2407864643028006,579.18,0.9105663642287254,1007.0,1269760,1375.0,472.5,124,0.1228271484375,1.6456328444182873,-0.01125982562371064,15.968719238042832,192,2.1192635629826198
0.0024340737604010175,0.41135270392987877,577.3,0.8965870928019285,968.5,1280000,1147.500000000002,475.0,125,0.1466552734375,1.6580342270433903,-0.010733058838377474,15.968719172477723,192,2.3998519146885635
0.0027214091583804404,0.6194392735371366,566.34,0.8464288029819726,1065.5,1290240,3720.000000000002,475.0,126,0.14521484375,1.64172245785594,-0.010818608643603511,15.968719178438187,192,3.152842626714102
0.002338917350335027,0.4908805588958785,570.87,0.8879606254398823,1082.75,1300480,3720.000000000002,475.0,127,0.1480712890625,1.6439099483191968,-0.011426496136846254,15.968719339370727,192,2.510793196654821
0.0024700848848173175,0.49676249211188406,578.07,0.8751443136483431,1091.0,1310720,3720.000000000002,497.5,128,0.1462158203125,1.6439142473042012,-0.011101537271679262,15.968719226121902,192,2.753244073567367
0.002711044852913266,0.6624524090671912,586.79,0.8491879008710385,1157.75,1320960,3720.000000000002,500.0,129,0.16943359375,1.6352212145924567,-0.013182390618385397,15.96871950030327,192,2.352271648186985
0.0029816556493646364,0.2548457357333973,597.91,0.8754528202116489,1136.25,1331200,3700.0,475.0,130,0.1843505859375,1.6380675941705705,-0.014531505569175351,15.968719285726547,192,2.196651041955607
0.00164426546532502,1.1989236851688474,611.58,0.7428716398775578,1352.0,1341440,4000.0,475.0,131,0.109521484375,1.6261270813643933,-0.006687389369108132,15.968719315528869,192,3.808538063801195
0.003514007410877111,0.36793666712474077,617.68,0.8665752891451121,1283.25,1351680,3955.0000000000005,475.0,132,0.151220703125,1.6396083064377307,-0.012474070190546627,15.968719339370727,192,2.075299723858911
0.002461444181927089,0.42913270082790406,606.79,0.8802556861191988,1258.5,1361920,4000.0,500.0,133,0.1587646484375,1.640242586284876,-0.011914924165830598,15.96871913075447,192,2.57593468430578
0.002371261830979063,0.490519355959259,597.37,0.8762713454663753,1278.25,1372160,3862.500000000001,522.5,134,0.1509033203125,1.6328221678733825,-0.011733457030641149,15.968719285726547,192,2.578401293963862
0.002875343844994299,0.5016472020419315,579.54,0.8958047326654196,1218.5,1382400,3862.500000000001,525.0,135,0.1408935546875,1.6204712718725205,-0.011489482928300276,15.968719351291657,192,2.6229293981623347
0.002168374269036042,1.233067389111966,570.99,0.7921474240720272,1286.75,1392640,4000.0,500.0,136,0.13115234375,1.6306414611637592,-0.010055362355342368,15.968719351291657,192,3.221980803466539
0.0021334786227729377,0.8909244631649926,578.13,0.8297344375401735,1299.25,1402880,3975.0,500.0,137,0.1420654296875,1.631379434466362,-0.009832128816560726,15.968719273805618,192,3.7113405365764436
0.002307692478575847,0.46107836151495574,576.47,0.859077825024724,1309.75,1413120,3975.0,500.0,138,0.15029296875,1.6603245109319686,-0.011634217371465638,15.96871936917305,192,2.347144918362569
0.0019129901347813005,1.136574558308348,581.25,0.8016262471675872,1381.0,1423360,3975.0,497.5,139,0.122509765625,1.6384628415107727,-0.009609792248011218,15.968719255924224,192,3.197885340873247
0.0028336098944468026,0.23127627298235892,579.73,0.9249415207654238,1390.0,1433600,3975.0,497.5,140,0.1700927734375,1.6412451297044754,-0.013647265914551098,15.968719255924224,192,2.2024615161290004
0.002259814727836206,0.8070008121663704,596.13,0.8551996815949678,1464.5,1443840,3975.0,500.0,141,0.133056640625,1.6169278636574744,-0.010704866001469781,15.96871920824051,192,2.8158350552859757
0.002394508262182504,0.603269264427945,595.33,0.8780402109026909,1370.75,1454080,3952.5,500.0,142,0.1490234375,1.6401546217501164,-0.011113805272543686,15.968719148635865,192,2.4033237893755834
0.0018169688772107964,0.6087981204967946,573.24,0.8480571191757917,1291.75,1464320,3955.0000000000005,450.0,143,0.11328125,1.658427281677723,-0.009209593560444772,15.96871920824051,192,2.4795936973096095
0.0023564718817854985,0.22461728814523668,549.43,0.9198278725147248,1084.0,1474560,3877.5,450.0,144,0.1298828125,1.6638663724064826,-0.012506163007037685,15.96871924996376,192,2.045797037122658
