P09:episode_rewards,PMM:episode_rewards,grad_norm,clip_fraction,advantage_norm,value_loss,fps,epoch_idx,explained_variance,policy_loss,frames,approx_kl_divergence,episode_length,P01:episode_rewards,policy_entropy
430.0000000000004,188.75,0.05413093239115927,0.000927734375,15.968718266487121,0.024321299116127192,185,21,-1.1175870895385742e-09,-0.00038996037292235994,215040,8.943098930913607e-05,337.99,47.50000000000001,1.781157286465168
480.00000000000045,192.75,0.05664791132493071,0.0,15.968718194961548,0.022179527021944524,185,22,-1.6763806343078613e-08,-0.00042124833817069884,225280,0.00010284067419110698,338.39,47.50000000000001,1.7800658151507378
507.5000000000006,208.75,0.057816068926175954,0.0,15.968718427419663,0.02359463587636128,186,23,8.195638656616212e-09,-0.0004737611696327804,235520,9.793589074877929e-05,345.99,50.0,1.7787727773189546
577.5000000000002,229.0,0.056372026747034995,0.0,15.968718153238296,0.02262281074654311,186,24,1.862645149230957e-09,-0.0007076304500515107,245760,0.0001710150807809896,353.61,50.0,1.778351155668497
500.0,205.0,0.057081927153421516,0.0,15.968717867136002,0.01850664657249581,187,25,-1.1548399925231934e-08,-0.0007631432858033804,256000,0.00017238110614918866,350.34,25.0,1.7802110984921455
352.5000000000002,177.5,0.05326429769571295,0.0,15.968718087673187,0.0191669927095063,187,26,4.8428773880004884e-09,-0.0002702230645809323,266240,7.386066078436393e-05,342.02,25.0,1.7802633404731751
302.5000000000002,166.5,0.05497735699034266,0.0,15.968717962503433,0.019847993270377628,188,27,-2.9802322387695314e-09,-0.0005080578706838423,276480,0.0001204631635422615,340.71,25.0,1.7842332392930984
352.5000000000002,170.25,0.056171940003881905,0.0,15.968718230724335,0.023279083095258103,188,28,0.0,-0.0005901577187614748,286720,0.00013496696793913188,336.61,25.0,1.785350252687931
502.5000000000002,194.0,0.056813602164275404,0.0,15.96871822476387,0.0239223912358284,188,29,-1.7881393432617187e-08,-0.00040491070576536,296960,9.921807524406744e-05,341.39,25.0,1.7792043067514896
327.5000000000002,184.0,0.055868273473091534,0.0,15.968717902898788,0.019135995645774527,188,30,-3.7252902984619143e-10,-0.0005860733164809063,307200,0.0001285943852597171,339.55,50.0,1.7722885496914387
275.0,166.0,0.05470144275240536,0.0,15.968718338012696,0.02069204457802698,188,31,2.1979212760925294e-08,-0.0006614814374188427,317440,0.0001393673163359921,331.14,50.0,1.773637456446886
250.0,158.25,0.05672601485429486,0.0,15.968718153238296,0.020588520637829788,189,32,-3.3527612686157227e-09,-0.0004713578500741278,327680,0.00014045749630824388,332.41,50.0,1.7767617583274842
275.0,160.25,0.056440033643352,0.0,15.968717968463897,0.020890836557373404,189,33,9.685754776000977e-09,-0.0007685987395234406,337920,0.00018168510382565728,333.45,50.0,1.7841966412961483
300.0,163.75,0.0562706236166355,0.0,15.968718045949936,0.01943318979756441,189,34,-5.587935447692871e-09,-0.0004432676003489178,348160,0.00010237872514373692,338.03,50.0,1.7883120238780976
302.5000000000002,147.5,0.05663879939676093,0.0,15.968717873096466,0.01304442672553705,189,35,-6.7055225372314455e-09,-0.0007852281054510968,358400,0.00015685828775602317,329.15,0.0,1.783568636327982
430.0000000000004,156.0,0.05385617165369364,0.0,15.968718141317368,0.018223283681436442,189,36,-2.0861625671386717e-08,-0.00025290045869041933,368640,8.276944603426983e-05,329.85,0.0,1.7842770129442216
425.0,151.5,0.053854068849029726,0.0,15.96871789097786,0.017272031336324288,189,37,8.195638656616212e-09,-0.000562767182054813,378880,0.00012505769767017226,329.2,25.0,1.7814433708786965
280.00000000000045,158.0,0.054286279568993234,0.0,15.968718099594117,0.02005173600045964,189,38,-2.9802322387695314e-09,-0.0005337946386134718,389120,0.00011461415448614787,331.21,25.0,1.7782214932143687
275.0,155.75,0.05689954934226273,0.0,15.968718183040618,0.021308746811700984,189,39,-1.4901161193847656e-08,-0.0007068479648296488,399360,0.0001465514963957304,334.03,47.50000000000001,1.7702195204794406
352.5000000000002,174.0,0.056218489622287746,0.0,15.96871833205223,0.02340289386920631,189,40,-1.1175870895385742e-09,-0.0004034270805277629,409600,0.00011290545866362577,341.77,25.0,1.764508431404829
375.0,183.0,0.05492222234364587,0.0,15.968718236684799,0.02229319440375548,189,41,-3.5017728805541994e-08,-0.0004906674515950726,419840,0.00011421175167498631,341.78,47.50000000000001,1.7767833665013313
400.0,203.25,0.05405599377206558,0.0,15.96871829032898,0.024646264576585964,190,42,-1.862645149230957e-08,-0.0004567207284708275,430080,0.00010244726280674853,346.36,50.0,1.7764612011611463
375.0,187.0,0.055034197988828894,0.0,15.968718105554581,0.021032412262866274,189,43,9.685754776000977e-09,-0.000603550980304135,440320,0.0001513264818484572,338.81,50.0,1.771083477139473
400.0,203.75,0.05672926596305048,0.0,15.96871833205223,0.022227234102319925,189,44,-1.7881393432617187e-08,-0.000418489683943335,450560,0.00010931169055758972,351.58,50.0,1.7799707144498824
350.0,192.25,0.05458248618624053,0.0,15.968718123435973,0.021339869196526706,189,45,-2.60770320892334e-08,-0.0003660770970327576,460800,8.875602441604791e-05,352.79,50.0,1.7791131854057312
350.0,188.75,0.054009760086820416,0.0,15.968718308210374,0.02278099000104703,190,46,-2.0489096641540527e-08,-0.0005593905996647663,471040,0.00013521473009987518,349.54,50.0,1.777934665232897
302.5000000000002,189.75,0.05317578187648146,0.0,15.968717950582505,0.020555828386568463,190,47,-3.3527612686157227e-09,-0.0005268176206300268,481280,0.0001254968333329387,346.59,50.0,1.7798739828169345
407.5000000000006,194.75,0.05614067490634509,0.0,15.968718165159226,0.021205675363307818,190,48,5.960464477539063e-09,-0.00041705887579155385,491520,0.00010241831285142666,346.41,25.0,1.7894316352903843
527.5000000000002,213.5,0.053386244240694915,0.0,15.968718028068542,0.021018047761754134,190,49,-1.1175870895385742e-08,-0.00038238019733398686,501760,8.242286985762348e-05,354.1,25.0,1.787862178683281
502.5000000000002,208.0,0.05743736810668223,0.0,15.968718093633651,0.020327527169138195,189,50,-5.215406417846679e-09,-0.0009578611599863507,512000,0.00018230989996297352,350.78,25.0,1.7771675884723663
477.5000000000002,202.75,0.05649651200676533,0.0,15.96871817111969,0.021212283792556262,189,51,1.1548399925231934e-08,-0.0004956023214617745,522240,0.00014514155598988054,343.88,50.0,1.7656319677829742
352.5000000000002,185.25,0.05619416769366827,0.0018798828125,15.968718111515045,0.018953007071104366,189,52,-2.2351741790771484e-08,-0.0006497571030195104,532480,0.00014239293165445587,339.3,47.50000000000001,1.7833331428468226
352.5000000000002,171.5,0.05417079026101227,0.0,15.968718087673187,0.018794421818165576,189,53,1.862645149230957e-09,-0.0004150947959715268,542720,0.00010434886376611274,335.64,25.0,1.7848305784165859
300.0,149.25,0.05568037114961995,0.0,15.968717956542969,0.01518917197099654,189,54,1.080334186553955e-08,-0.0006499056595203001,552960,0.00014354336615554075,329.17,25.0,1.7775389082729816
252.50000000000023,138.75,0.05604639767652871,0.0,15.968718153238296,0.018249777566234117,189,55,-2.1979212760925294e-08,-0.0005608515630228794,563200,0.00013228170461800914,326.7,25.0,1.783922505378723
275.0,142.0,0.054990892991015485,0.0,15.968718075752259,0.018028240790590642,189,56,-2.123415470123291e-08,-0.0004959696070727659,573440,0.00012017202339720257,323.96,25.0,1.7823259308934212
252.50000000000023,143.75,0.05580365245173684,0.0,15.968717974424361,0.01949210922466591,189,57,-2.9802322387695314e-09,-0.0006557741184224142,583680,0.00014204531095600713,325.11,25.0,1.7822586290538311
500.0,176.0,0.05153875082576261,0.0,15.968718296289444,0.02284183562733233,189,58,-1.6763806343078613e-08,-0.00024849026049196256,593920,6.962177001810233e-05,327.94,25.0,1.784900139272213
300.0,154.5,0.056011176970255386,0.0,15.968717801570893,0.016176432304200718,189,59,-2.2351741790771484e-08,-0.0006459721822466236,604160,0.00014042756591230442,327.96,25.0,1.7811864666640758
477.5000000000002,185.0,0.05660467690996125,0.0,15.96871829032898,0.023814859506092034,189,60,-2.6077032089233397e-09,-0.0006073679378459929,614400,0.00012277029713292364,333.17,25.0,1.7703960567712784
400.0,173.25,0.05484577156256376,0.0,15.968718266487121,0.024598448746837677,189,61,-3.7252902984619143e-10,-0.0006401386322977487,624640,0.00014687584552355303,333.11,50.0,1.7692900016903876
400.0,193.75,0.05636285648285131,0.0,15.968718236684799,0.02147990692756139,189,62,-1.1175870895385742e-09,-0.00046966782392701136,634880,9.945569341276438e-05,339.91,50.0,1.7708294421434403
375.0,191.25,0.05917616421734023,0.0,15.968718189001084,0.024268670746823772,189,63,-1.0058283805847169e-08,-0.0006407451219274662,645120,0.00015301260724385202,346.29,50.0,1.76796989813447
400.0,201.75,0.054448700017402075,0.0,15.968718415498733,0.02360869799158536,190,64,1.0430812835693359e-08,-0.00047266271867556496,655360,0.00010837132434513564,345.52,50.0,1.7718839205801487
427.5000000000002,202.5,0.05799627772803765,0.0,15.968718093633651,0.019966266633127817,190,65,-3.874301910400391e-08,-0.0005068118731287541,665600,0.00011376150240032246,346.92,47.50000000000001,1.7735232636332512
452.50000000000017,192.75,0.05569813909625086,0.0,15.968718147277832,0.019341518871078732,189,66,-1.7508864402770997e-08,-0.0003346300687553594,675840,8.76231342562761e-05,339.68,25.0,1.7740233652293682
452.50000000000017,183.25,0.05523902835243586,0.0,15.968718194961548,0.01989631427859422,189,67,7.450580596923829e-10,-0.0005581705314398278,686080,0.00012193017086001846,340.28,25.0,1.7776702642440796
377.5000000000002,172.5,0.05292204823391211,0.0,15.968718147277832,0.022209883565665223,189,68,-9.685754776000977e-09,-0.0004030837524624076,696320,0.00010588412433527594,337.94,25.0,1.7780346386134624
450.0,175.0,0.05734209858600331,0.0,15.96871812939644,0.01777590948622674,189,69,-1.3783574104309083e-08,-0.0006786195619497449,706560,0.00014060895123222395,335.79,25.0,1.7832539230585098
427.5000000000002,166.75,0.053573583990017236,0.0,15.968717986345291,0.016700844661681914,190,70,9.313225746154785e-09,-0.0005592287296167342,716800,0.00014322365214169963,329.37,25.0,1.7779872387647628
427.5000000000002,161.25,0.056499757562863774,0.0,15.968717992305756,0.018189651280408725,190,71,2.16066837310791e-08,-0.0005206275338423439,727040,0.00012680801285220867,324.83,25.0,1.7850559756159783
327.5000000000002,156.0,0.05589895948308203,0.0,15.968717986345291,0.02049232666613534,190,72,9.313225746154785e-09,-0.0004128100032176008,737280,9.51046150060364e-05,329.3,25.0,1.787847286462784
327.5000000000002,151.75,0.05203126940638436,0.0,15.96871793270111,0.014780926701496356,190,73,1.4901161193847657e-09,-0.0004350559745944338,747520,9.909710686599738e-05,327.82,25.0,1.785632735490799
277.5000000000002,156.0,0.0547543540914495,0.0,15.968718183040618,0.02204131496255286,190,74,-9.685754776000977e-09,-0.000363557164928352,757760,8.033078663700621e-05,335.66,25.0,1.7860525019466877
275.0,147.0,0.05691592058877346,0.0,15.968718165159226,0.01871385649428703,190,75,-2.1979212760925294e-08,-0.0004758695162308868,768000,0.00010568404262407682,330.38,25.0,1.7859395749866962
305.00000000000045,177.25,0.05651663167627395,0.0,15.968718045949936,0.021194622077746316,190,76,2.3469328880310058e-08,-0.00043903015484829665,778240,8.799024294372514e-05,339.9,50.0,1.7806792326271534
327.5000000000002,166.5,0.05729470018253324,0.00234375,15.968718028068542,0.019849499515839853,190,77,-2.7567148208618165e-08,-0.0008929729643568862,788480,0.00018778624871664817,334.37,47.50000000000001,1.7789778627455235
475.0,179.75,0.05572270378314078,0.0,15.968718230724335,0.021172498806845397,190,78,3.3900141716003417e-08,-0.0003719199987244792,798720,9.216131083782386e-05,337.29,50.0,1.779530343413353
355.00000000000045,180.5,0.055335060901398045,0.0,15.968718034029006,0.02159241510089487,190,79,-4.8428773880004884e-09,-0.0004697898530139355,808960,0.00010402774302633588,341.93,47.50000000000001,1.7817880533635617
355.00000000000045,181.5,0.053867295877146094,0.0,15.968718028068542,0.01815620120323729,190,80,1.4901161193847657e-09,-0.000429732106931624,819200,9.53800117473591e-05,341.61,47.50000000000001,1.7862188778817654
435.00000000000085,191.75,0.055211341583390285,0.0,15.968718248605729,0.023937927780207247,190,81,-8.940696716308593e-09,-0.0006344814319163561,829440,0.00014196088071809497,345.35,25.0,1.7773815661668777
435.00000000000085,186.5,0.056350358914800405,0.0,15.968718057870865,0.020515245039132424,190,82,-2.421438694000244e-08,-0.000600440623202303,839680,0.00013395106960700787,340.65,25.0,1.7840613000094891
355.00000000000045,188.5,0.05464662686499779,0.0,15.968718063831329,0.022757413727231324,190,83,-5.587935447692871e-09,-0.00037614828070218207,849920,8.740154641664332e-05,340.55,22.500000000000007,1.7845460265874862
350.0,168.25,0.055306967755314865,0.0009521484375,15.968717938661575,0.01595980395504739,190,84,4.097819328308106e-09,-0.0007318826512346277,860160,0.0001586140405397174,332.11,25.0,1.7718143835663795
350.0,161.0,0.055960174817654584,0.0,15.968718099594117,0.01963749259157339,190,85,9.685754776000977e-09,-0.0002965037559988559,870400,7.391991253742347e-05,327.17,25.0,1.777783489227295
280.00000000000045,147.25,0.05275027680004052,0.0,15.968717873096466,0.017078648300957865,190,86,3.7252902984619143e-10,-0.00039947670957189984,880640,9.959853375143268e-05,319.34,25.0,1.7820244319736958
252.50000000000023,150.5,0.05530178775084066,0.0,15.968718081712723,0.01853426398593001,190,87,-3.650784492492676e-08,-0.0005760439409641549,890880,0.00011072886807106386,323.63,25.0,1.779455452412367
250.0,155.25,0.05460808041890454,0.00283203125,15.968718069791795,0.021045900040189736,190,88,-2.4959444999694825e-08,-0.0005854554634424858,901120,0.0001173795090002372,323.68,25.0,1.7883527413010598
302.5000000000002,163.0,0.054141485303789226,0.0,15.968717968463897,0.02001538536278531,190,89,8.568167686462402e-09,-0.0002729199219174916,911360,8.822689005638651e-05,327.74,25.0,1.7861118093132973
452.50000000000017,182.75,0.057036190187925995,0.0,15.968718123435973,0.02289168764837086,190,90,2.6077032089233397e-09,-0.0006544310821482213,921600,0.00012477190596040799,332.77,25.0,1.7802660912275314
425.0,190.5,0.056476285950896085,0.0,15.968718105554581,0.02216782376053743,190,91,-9.313225746154785e-09,-0.0006001536301482701,931840,0.00013510050686207364,339.63,25.0,1.778425320982933
380.00000000000045,193.25,0.05303687736245048,0.0,15.968718105554581,0.02281989128969144,190,92,-7.82310962677002e-09,-0.000570241702007479,942080,0.00013019668708444954,345.59,50.0,1.77891111895442
375.0,203.25,0.05772035337728696,0.0,15.968718206882476,0.024254296650178732,190,93,1.862645149230957e-09,-0.0006268281122174812,952320,0.00014672134873965347,348.17,50.0,1.7790005289018154
375.0,204.25,0.05454111938686955,0.0,15.968718242645263,0.02300932458310854,190,94,-3.3527612686157227e-09,-0.0005802017512905877,962560,0.00011467051381828242,342.86,75.0,1.7793397516012193
477.5000000000002,213.75,0.05717761858125486,0.0,15.968718153238296,0.022498219471890478,190,95,-4.470348358154297e-09,-0.0002941920760349603,972800,7.039759819491565e-05,340.9,50.0,1.7720290906727314
527.5000000000002,213.0,0.058141241064273305,0.0,15.968717986345291,0.021043365055811593,190,96,-8.195638656616212e-09,-0.0004681502334278775,983040,0.00011367443363505814,339.5,50.0,1.78134870454669
475.0,185.0,0.056766826783733536,0.0,15.968718254566193,0.01875950857065618,190,97,1.5273690223693846e-08,-0.0004339703606092371,993280,9.828430330571791e-05,332.18,25.0,1.7833783090114594
382.5000000000007,160.25,0.05352079385913348,0.0,15.968717819452285,0.013640831800876186,190,98,-8.568167686462402e-09,-0.00030083831115916836,1003520,6.688869916544604e-05,324.67,22.500000000000007,1.7828008636832238
255.00000000000043,142.25,0.06105182453965817,0.0,15.96871799826622,0.01873311406816356,190,99,2.644956111907959e-08,-0.0008062504763074685,1013760,0.00017113064985139204,323.16,0.0,1.7866038851439954
302.5000000000002,135.75,0.05725075609918924,0.0,15.968717938661575,0.016747006424702705,190,100,-3.01748514175415e-08,-0.0005213354372244794,1024000,0.00011116045542465258,320.56,0.0,1.7820133328437806
352.5000000000002,153.75,0.05689167860652271,0.0,15.968717896938324,0.018002931593218818,190,101,-9.685754776000977e-09,-0.0004696499834608403,1034240,0.0001020552785043094,329.3,25.0,1.781743149459362
377.5000000000002,159.0,0.053561126877600077,0.0,15.968717980384827,0.01942931307130493,190,102,-7.078051567077636e-09,-0.0005749820331402589,1044480,0.00012522709547226895,329.9,25.0,1.7818825550377368
355.00000000000045,174.25,0.054303019113614084,0.0,15.968718034029006,0.020469589566346258,190,103,-2.2351741790771484e-08,-0.000552564633107977,1054720,0.00011588932254809059,337.94,25.0,1.7876039177179337
450.0,184.0,0.05689407539904447,0.0033935546875,15.968718016147614,0.02023928892449476,190,104,-4.097819328308106e-09,-0.0005688028748409124,1064960,0.00011492980513239104,340.61,25.0,1.786246508359909
355.00000000000045,176.25,0.05406848995838245,0.0,15.968717980384827,0.01858418227639049,190,105,-2.6077032089233397e-09,-0.000513547073569498,1075200,0.00010854345375150842,339.91,25.0,1.7858638495206833
452.50000000000017,187.25,0.05575079286873132,0.0,15.968718045949936,0.02065246905258391,190,106,-1.080334186553955e-08,-0.0004037784554384416,1085440,8.206686906682137e-05,344.14,25.0,1.7787434056401252
335.00000000000085,175.75,0.057834523325874874,0.0,15.968718063831329,0.02012742547085509,190,107,5.215406417846679e-09,-0.00046658306946483207,1095680,0.00010940193490043271,342.06,47.50000000000001,1.7737673841416837
312.5000000000011,181.5,0.0550599707187325,0.0,15.96871817111969,0.02279677702463232,190,108,-3.725290298461914e-09,-0.0006294912673183717,1105920,0.00012573863516323057,343.84,50.0,1.778614117950201
355.00000000000045,196.25,0.055864247066577,0.0,15.968718242645263,0.023646878989529795,190,109,-8.568167686462402e-09,-0.0006228167014342035,1116160,0.00012772004579595376,352.95,72.50000000000001,1.7822719871997834
300.0,177.75,0.053266744904631916,0.0,15.968718028068542,0.017107531608780847,190,110,-1.0058283805847169e-08,-0.000436515760338807,1126400,0.00010999546514840474,346.14,50.0,1.775767906755209
355.00000000000045,191.0,0.0550621417124579,0.0,15.968718254566193,0.02176230525947176,190,111,-1.4528632164001465e-08,-0.00036494392952590715,1136640,8.558179245508058e-05,348.18,50.0,1.7808582752943038
355.00000000000045,176.5,0.059054919166965605,0.0,15.968718135356903,0.021230100459069944,190,112,-7.82310962677002e-09,-0.00049464525654912,1146880,0.0001094700195457321,341.72,50.0,1.7859714485704898
300.0,163.5,0.05570392398579742,0.0,15.968717813491821,0.016109426294860896,190,113,-1.6391277313232423e-08,-0.0004090184684173437,1157120,9.440345661779759e-05,336.46,25.0,1.7885214164853096
252.50000000000023,142.75,0.055175942024002764,0.0,15.968717813491821,0.01438268367346609,190,114,1.2293457984924316e-08,-0.0005047434900916414,1167360,0.00010988103948008642,332.49,0.0,1.7865460343658923
275.0,129.75,0.057147410863656836,0.0,15.968717962503433,0.016853630678815533,190,115,3.7252902984619143e-10,-0.0005179270043299766,1177600,0.00010873667580675317,324.92,0.0,1.785199398547411
300.0,139.25,0.05687793688096937,0.0,15.968718093633651,0.02045304061030038,190,116,-2.421438694000244e-08,-0.0006095504133554642,1187840,0.00012230330971796377,323.47,25.0,1.7844017527997493
325.0,157.75,0.058320892175411386,0.0,15.96871829032898,0.02339902247185819,190,117,-1.7881393432617187e-08,-0.0006968743895413354,1198080,0.00014548306539623467,325.1,25.0,1.7789785698056222
355.00000000000045,186.75,0.054186812044645725,0.0,15.968718177080154,0.02375736463291105,190,118,-1.825392246246338e-08,-0.000375715511108865,1208320,9.216344390834408e-05,334.63,50.0,1.7798503994941712
400.0,190.25,0.05932001284413001,0.0,15.96871811747551,0.01913231486687437,190,119,1.601874828338623e-08,-0.0006216145044163568,1218560,0.00011259415095103975,334.15,50.0,1.784704963117838
327.5000000000002,187.25,0.05561852262642558,0.0,15.968718135356903,0.022020269444328732,190,120,-8.568167686462402e-09,-0.00043348293147573715,1228800,0.00011087257015560681,334.0,50.0,1.77379562407732
275.0,163.0,0.05608554125785285,0.0,15.968718159198762,0.018688380302046427,190,121,-1.1548399925231934e-08,-0.000499747513094917,1239040,9.32006219978021e-05,326.95,25.0,1.7788022227585316
325.0,175.75,0.05462692993373869,0.0,15.968717992305756,0.019797863953863272,190,122,1.6763806343078613e-08,-0.0003402604330403847,1249280,8.60597286525433e-05,334.74,47.50000000000001,1.7786941185593605
325.0,176.0,0.053261146645689,0.0,15.968717944622039,0.021001499646808953,190,123,-3.091990947723389e-08,-0.0005662989555275999,1259520,0.00012108827787571386,335.73,47.50000000000001,1.781666286289692
325.0,183.75,0.05559464855366787,0.0,15.968718278408051,0.02217563342419453,190,124,-7.450580596923828e-09,-0.00048115207537193785,1269760,9.80682972803848e-05,337.92,50.0,1.7831359654664993
277.5000000000002,157.25,0.05673289252109961,0.0,15.96871775984764,0.015006052391254344,190,125,-1.1548399925231934e-08,-0.0005684485440724529,1280000,0.00011519411252880474,328.7,25.0,1.784255065768957
275.0,153.25,0.055670316811757624,0.0,15.968718028068542,0.01665438308555167,190,126,-1.1175870895385742e-08,-0.0004475682456359209,1290240,0.00010356319283673087,325.52,25.0,1.7879630342125892
227.5000000000002,121.0,0.057099976742883266,0.0,15.968717855215072,0.015210602967999875,190,127,3.7252902984619143e-10,-0.0007527827227022498,1300480,0.00014941364622664822,318.36,25.0,1.7872429348528385
325.0,142.75,0.05447592792578395,0.0,15.968717920780183,0.018852639448596165,190,128,-3.3527612686157227e-09,-0.00039167386930785144,1310720,8.899175611496447e-05,322.75,25.0,1.7869052715599536
325.0,143.75,0.0613796780143383,0.0,15.968717938661575,0.01890781752881594,190,129,-1.862645149230957e-09,-0.0010378442795627052,1320960,0.00018727952841963714,324.93,0.0,1.7819067329168319
327.5000000000002,154.25,0.05482843581707063,0.0,15.968717968463897,0.01938509581668768,190,130,-2.9802322387695314e-09,-0.00046874482541170437,1331200,0.00012006369172361531,327.93,25.0,1.7765025466680526
300.0,157.0,0.05534153538256163,0.0,15.96871793270111,0.019750202260911464,190,131,-9.685754776000977e-09,-0.00032717873973524546,1341440,7.952452815978006e-05,332.67,25.0,1.787578546255827
300.0,158.5,0.056092680612210497,0.0,15.968717849254608,0.018039626177051106,190,132,1.6391277313232423e-08,-0.0006626099271670683,1351680,0.0001137686108988234,332.78,25.0,1.786733701825142
325.0,164.75,0.05413393773503354,0.0,15.968718075752259,0.019909550927695818,190,133,-7.450580596923829e-10,-0.0005049037565186155,1361920,0.00011204977791869907,337.06,25.0,1.782411977648735
277.5000000000002,158.75,0.05368750236589466,0.0,15.968717962503433,0.019102747703436763,190,134,-1.7136335372924803e-08,-0.0003448404037044384,1372160,7.626343018927174e-05,338.75,25.0,1.7844314858317376
300.0,159.75,0.05562747319407187,0.0,15.968718081712723,0.018328918929910287,190,135,7.82310962677002e-09,-0.00041683229319460223,1382400,9.099189911516703e-05,337.77,25.0,1.7863356597721576
302.5000000000002,163.0,0.05484417774615617,0.0,15.968718189001084,0.019878653113846668,190,136,-3.7252902984619143e-10,-0.0005202441061555874,1392640,0.00010695084761849216,333.4,25.0,1.78675619661808
327.5000000000002,164.0,0.057265137316486234,0.0,15.968717956542969,0.018882309150649236,190,137,-4.8428773880004884e-09,-0.0005030229454860091,1402880,0.00010708868198676669,328.39,25.0,1.7827942363917828
352.5000000000002,160.5,0.05552850459186578,0.0,15.968718004226684,0.01845199036761187,190,138,-9.313225746154785e-09,-0.0004729901895188959,1413120,0.00010340235779109364,323.53,25.0,1.7792152732610702
275.0,149.5,0.05643794385189995,0.0,15.968718022108078,0.017254368263820652,190,139,-1.3411045074462891e-08,-0.0006243982243177015,1423360,0.00014210125066753675,322.63,25.0,1.7827271111309528
