policy_loss,epoch_idx,advantage_norm,explained_variance,fps,policy_entropy,value_loss,P01:episode_rewards,PMM:episode_rewards,frames,grad_norm,P09:episode_rewards,episode_length
-0.015239754357025959,1,2.4398710356652735,-1.4774453419446945,263,1.2851179511658848,0.22317156989152864,0.0,1.5128205128205128,8000,4.645279862433726,3.200000000000003,184.48717948717947
0.002834382724831812,2,1.256908563412726,-0.03888917684555054,241,1.3635427129268647,0.014530789035125053,0.0,1.430232558139535,16000,0.24882005738682175,3.0,183.1860465116279
0.0035634315450442954,3,1.0699943180568516,-0.05335705101490021,252,1.376501351594925,0.011698619683495509,0.0,1.24,24000,0.18855286730852075,3.0,177.06
-0.00017483135510701686,4,1.0372740638628601,-0.05537390649318695,261,1.382793196439743,0.010937119873178745,0.0,1.06,32000,0.17999845867713177,3.0,169.11
0.0025397162552690134,5,1.1623260005563498,-0.12241565346717835,265,1.3826509010791779,0.012730890844868554,0.0,1.18,40000,0.22372549235079894,3.0,174.13
-0.000554635071894154,6,1.0047668730467558,-0.059965369701385496,265,1.3759913682937621,0.010113725435276137,0.0,1.11,48000,0.1754134444451328,3.0,170.22
0.0022745405946625395,7,1.230977975204587,-0.019100132584571838,266,1.378625968694687,0.013656836659502005,0.0,1.22,56000,0.20965501282909269,3.0,173.97
-0.0007016061979811638,8,1.0509999865293502,0.01718794584274292,266,1.382498642206192,0.011059717972239013,0.0,1.15,64000,0.19820607612800994,3.0,172.36
0.0021525304969691205,9,1.1865345498919486,0.003616577982902527,268,1.3710480868816375,0.012586667587602279,0.0,1.13,72000,0.2236169252410809,3.0,173.04
-0.006406119502672709,10,1.6143475125730038,-0.02127377927303314,269,1.3406449792906643,0.051297986946447056,0.0,1.52,80000,1.0485626674852833,3.1000000000000085,187.39
0.002364676601719111,11,1.5902330103516578,0.1537339597940445,268,1.3597160160541535,0.021271888596238568,0.0,1.66,88000,0.5491107966946414,4.0,190.06
-0.006900618544314056,12,1.3699819026887416,0.016770017743110658,269,1.3763917696475982,0.015954528034781104,0.0,1.6,96000,0.4974484834258523,5.0,188.29
-0.007471279719029553,13,1.3754583591222762,0.504374104142189,269,1.3689203572273254,0.02234133360849228,0.0,1.44,104000,0.5375514468809289,4.0,181.7
-0.0031866625661496075,14,1.3552842035889625,0.5840465116500855,269,1.3772142124176026,0.013998595409502742,0.0,1.46,112000,0.40883945591724896,4.0,186.45
-0.0019154158874880522,15,1.0581926220655442,0.5868963539600373,268,1.3734498751163482,0.008703276049927808,0.0,1.43,120000,0.2800572080383608,4.0,186.19
-0.001728474994597491,16,1.2859859812259673,0.6231157177686691,267,1.3678267741203307,0.012323620189272333,0.0,1.06,128000,0.3864604659740087,3.0,171.22
-0.009240580753539689,17,1.6685497799515725,0.6180597221851349,268,1.3533498525619507,0.045213842789526094,0.0,1.53,136000,0.9054857949558663,4.0,187.2
0.0034031006618170066,18,1.2430270433425903,0.72288419008255,268,1.360601739883423,0.012420046486658976,0.0,1.66,144000,0.41019479096569234,4.1000000000000085,190.86
0.0007628869764448609,19,1.2515258330106735,0.8326741093397141,269,1.3685236799716949,0.011563916757004335,0.0,1.52,152000,0.35868860844426836,5.0,185.76
-0.0030581193965917917,20,1.067007304430008,0.8832402563095093,269,1.365738455057144,0.008188753787544556,0.0,1.75,160000,0.2950301090058851,5.0,194.14
-0.001221081929106731,21,1.049144440293312,0.9004817986488343,270,1.3440605127811431,0.008031991649186238,0.0,2.11,168000,0.28779408047230115,5.0,209.34
-0.000920138893998228,22,0.8999876245856285,0.9263945013284683,270,1.339339964389801,0.006101243598386645,0.0,1.99,176000,0.2375226324261409,5.0,207.96
-0.0033217231049229665,23,0.8463321714103222,0.9413747090101242,270,1.3200855302810668,0.0054244826623471454,0.0,2.1,184000,0.2340247968179394,5.1000000000000085,211.74
0.0018497532850597054,24,0.8272519788146019,0.9375361055135727,271,1.350319892168045,0.005562732244143263,0.0,2.02,192000,0.22491152270766748,6.0,202.9
-0.0016286629956448451,25,0.7795659583806992,0.9486383789777756,271,1.351668517589569,0.004492487928364426,0.0,1.86,200000,0.21197864659715523,6.0,195.74
-0.0010082130384398624,26,0.7591502870619297,0.9460420227050781,271,1.3413698554039002,0.004399879138800316,0.0,1.58,208000,0.2014627567394781,5.0,189.7
-0.0004916743247304112,27,0.8837684014439583,0.9260848689079285,271,1.353991756439209,0.005886281251441687,0.0,1.6,216000,0.21690986713176083,5.0,190.4
-0.0008360787975834682,28,0.7341272103786468,0.9597275525331497,271,1.34457692027092,0.0040393471659626815,0.0,1.56,224000,0.18070238637821434,5.0,189.89
-0.0005843675206415356,29,0.7278007930517196,0.9456643956899643,271,1.343890587091446,0.0043969750311225655,0.0,1.64,232000,0.183088303499753,5.0,191.95
-0.0004180182216441608,30,0.8885039654374123,0.9338830679655075,271,1.3614950573444367,0.006413468282553367,0.0,1.76,240000,0.22934518748868526,5.0,196.26
-0.0012978000369184882,31,0.8602628779411315,0.9301784884929657,270,1.3656330358982087,0.0058506147575099025,0.0,1.95,248000,0.21034503924705628,6.0,202.19
0.00040438505937345326,32,0.9772919988632203,0.8829525744915009,271,1.3702722883224487,0.007205748886335641,0.0,2.07,256000,0.21598390397325928,6.0,204.8
-0.00208218989049783,33,1.1118870663642884,0.8598352378606796,271,1.377796779870987,0.0093060457194224,0.0,1.93,264000,0.28029890182820005,5.0,201.41
-0.000360738025046885,34,0.8949430105090141,0.9335113567113876,271,1.3707134306430817,0.0060054895846406,0.0,2.15,272000,0.2230322502799549,6.0,210.79
-0.0010892005609639455,35,0.839490339756012,0.9451472663879394,272,1.367203298807144,0.0051648193399887535,0.0,1.87,280000,0.2141234367228784,5.0,202.08
-0.0019780287842149848,36,0.9334001797437668,0.9290956008434296,272,1.3586566436290741,0.00659647275111638,0.0,2.02,288000,0.23114106620031513,5.0,206.12
-0.0006496368191437796,37,0.7372089530527591,0.9464589631557465,272,1.3538374555110932,0.004327093892497942,0.0,2.27,296000,0.18283635137868945,5.1000000000000085,217.87
0.0002637429717424311,38,0.8179715307056904,0.9345158851146698,272,1.3547144079208373,0.005168530080700293,0.0,2.0,304000,0.19450808890356272,5.0,206.17
-0.0020655133975560603,39,0.7029416906833649,0.9523559141159058,272,1.3485059130191803,0.0037580856721615417,0.0,1.78,312000,0.1678792808285241,5.0,193.28
0.0002818414004286751,40,0.7349247634410858,0.9604333078861237,272,1.3555409443378448,0.004213319234841037,0.0,1.78,320000,0.17727908492973074,5.0,193.57
0.0006516263319645077,41,0.9695714284479618,0.8863692420721054,272,1.3658645284175872,0.007436369274801109,0.0,1.94,328000,0.2472347943859368,5.0,202.93
-0.00017638531629927457,42,0.8589741033315659,0.928874220252037,272,1.369966104030609,0.005640743209514767,0.0,2.33,336000,0.2087788670307383,6.0,217.13
-0.0019047000631690026,43,0.7967966112494469,0.9459003710746765,271,1.367314534187317,0.004841110947891139,0.0,2.32,344000,0.20129976395696458,6.0,216.92
-0.0014372090712276985,44,1.0863478699326514,0.8956069642305374,271,1.3662035417556764,0.009577562040358317,0.0,2.06,352000,0.28924933395653096,6.0,207.24
-0.000870661050776107,45,0.8345844958722591,0.9529410618543624,272,1.3570650434494018,0.005350038902834058,0.0,2.25,360000,0.19237604490599117,6.0,215.49
-0.0014958982093958185,46,0.9136725145578385,0.9402063059806823,271,1.35816472530365,0.006432235843967646,0.0,3.13,368000,0.20842055538337675,8.100000000000009,243.07
-5.466870672535151e-05,47,0.636545150578022,0.9712111306190491,271,1.3548299837112427,0.0034000694780843333,0.0,2.9,376000,0.15871624387837557,9.0,234.81
-0.0023927113111130893,48,1.019663180410862,0.9215471071004867,271,1.3586388564109801,0.007659544560010545,0.0,2.47,384000,0.26781098076617943,6.0,221.22
-0.0001838199410121888,49,0.9075282222032547,0.9389852273464203,271,1.3590229189395904,0.006003532498143613,0.0,2.23,392000,0.21022069558381976,6.0,214.03
-0.00163575289392611,50,1.121916099190712,0.9069298535585404,271,1.3608294534683227,0.009295508470386267,0.0,2.33,400000,0.2664016663638094,6.0,220.38
-0.001924043214530684,51,0.952264444231987,0.9282756280899048,271,1.3382600057125091,0.006813290589489043,0.0,2.65,408000,0.22020995939156213,7.0,227.6
-0.001023588791867951,52,0.6847328546643258,0.9565882831811905,271,1.35567964553833,0.003861514843592886,0.0,2.49,416000,0.15878098761251166,7.200000000000017,219.26
-1.1586761684156954e-06,53,1.2245672595500947,0.8641081869602203,271,1.364548591375351,0.010874760409351439,0.0,2.25,424000,0.2751852300958229,6.0,211.09
-0.0012336831653374247,54,1.044102928340435,0.9031171900033951,271,1.3596791553497314,0.007836953735677525,0.0,2.33,432000,0.26152514328166104,6.0,214.04
-0.0012588664624490775,55,0.9580627456307411,0.935564353466034,271,1.3597211372852325,0.006710978790652007,0.0,2.45,440000,0.23496192831010795,6.0,218.66
-0.0007756763278666767,56,0.8294187951087951,0.9275855129957199,271,1.3492542791366577,0.005364724373212084,0.0,2.47,448000,0.1989305788224638,6.0,222.17
-0.001972554912790656,57,0.8837078483402729,0.9485079836845398,271,1.3587096393108369,0.005880326507030987,0.0,2.11,456000,0.23353244938096882,5.0,211.7
-0.0013756421240395866,58,0.9746156936883926,0.934446952342987,271,1.3566739523410798,0.006798853837535717,0.0,2.03,464000,0.24309334973778904,5.0,206.71
-0.0006230649701319635,59,0.933929806649685,0.9254548591375351,271,1.3538142466545104,0.00624724943714682,0.0,2.51,472000,0.21369366430833192,6.0,221.92
-0.002100202581350459,60,1.1793600633740424,0.8784991258382797,272,1.3519744777679443,0.009758618678897619,0.0,2.32,480000,0.26904302184554696,6.0,215.59
-0.003435780068684835,61,1.1863632580637933,0.8869352310895919,271,1.3457039391994476,0.01003324763965793,0.0,1.97,488000,0.30760451726264626,4.1000000000000085,202.49
-0.0012716904963599519,62,1.0007427379488945,0.9313354003429413,272,1.3407736420631409,0.007167560012894683,0.0,2.34,496000,0.23343003802277898,5.0,216.06
-0.0006585107871796936,63,1.1795794531702994,0.876702054142952,272,1.3507045483589173,0.010158839750220068,0.0,2.71,504000,0.28517314955066053,6.0,228.9
-0.0015878215509292203,64,1.1197202059626579,0.8999722939729691,272,1.3439083671569825,0.008990718619897961,0.0,3.35,512000,0.2683154985006949,9.0,253.16
-0.0028148284304188565,65,1.2151453280448914,0.8817856127023697,272,1.3480276322364808,0.01086676661274396,0.0,3.03,520000,0.29471315490509886,7.0,243.32
-0.0028049798313872997,66,1.2531180801987647,0.8626205968856812,272,1.3411592423915863,0.011263991089072079,0.0,3.26,528000,0.31553056493185777,7.1000000000000085,250.58
-0.0020393193018389865,67,1.0563799253106116,0.8930858212709427,272,1.3491963648796081,0.007908507578540593,0.0,2.67,536000,0.23100646925964236,6.0,228.34
-0.0025456138863228263,68,1.225780636370182,0.799749459028244,272,1.3172698736190795,0.010681889879051595,0.0,2.14,544000,0.2763423206927412,5.0,206.63
-0.0025008424650877713,69,1.1366922301054,0.8832425910234452,273,1.3244424438476563,0.009576314318110235,0.0,2.23,552000,0.2785978632481706,5.0,211.13
-0.002158233190421015,70,1.1678760015964509,0.8931981414556504,273,1.3393217623233795,0.009401548793539405,0.0,2.48,560000,0.2874748413716142,6.0,220.97
-0.0018147393038816517,71,1.0474751141667367,0.9129049515724182,273,1.323871465921402,0.007681933584390208,0.0,2.64,568000,0.24283759115060272,6.0,228.81
-0.0010753393683989997,72,1.0944862228631973,0.9042711842060089,273,1.3340121948719024,0.008829784709378145,0.0,2.88,576000,0.258417773881871,7.1000000000000085,236.52
-0.004979143150267191,73,1.217517592906952,0.8957951921224594,273,1.3068606734275818,0.010674422542797402,0.0,3.13,584000,0.3117385293884837,7.1000000000000085,243.8
-0.0007139940775232389,74,1.0838789331912995,0.9127161461114883,273,1.3137361454963683,0.008439123127609492,0.0,3.25,592000,0.2558665088299988,7.1000000000000085,247.54
-0.0031038232540595346,75,1.0824617445468903,0.9213517451286316,273,1.3179400444030762,0.008115319856442512,0.0,3.59,600000,0.2576855869594212,8.0,255.62
-0.0030266067553020547,76,1.0662324565649033,0.9005104213953018,273,1.3122597277164458,0.008456480143358931,0.0,3.35,608000,0.2459978802036098,8.200000000000017,246.55
-0.0016674071611487307,77,1.2291178184747695,0.8685575437545776,274,1.3004609000682832,0.010480730661656707,0.0,3.56,616000,0.2855194858566445,10.100000000000009,248.27
-0.00014092892641201615,78,1.0055468001961707,0.9099334514141083,274,1.3133835816383361,0.007148935111472383,0.0,3.18,624000,0.23628380067643445,8.100000000000009,234.21
-0.005336409197188914,79,0.9742956578731536,0.9166478735208511,274,1.3122823107242585,0.008067429421353155,0.0,3.34,632000,0.24594491246668276,9.0,236.67
-0.0010059958032798022,80,0.9972688722610473,0.9350557273626328,274,1.3202424621582032,0.00691675299894996,0.0,3.31,640000,0.23874309221239381,9.0,243.82
-0.0020536419075506272,81,0.9520092850923538,0.9332826828956604,274,1.320154092311859,0.006692334859399125,0.0,3.05,648000,0.24075845344373176,9.0,239.34
-0.0014050377917010338,82,0.9787403288483619,0.932971675992012,274,1.322934844493866,0.006805188250145875,0.0,2.72,656000,0.21835667920600862,6.0,231.25
-0.0015222618370899,83,0.9162227207422257,0.9364504754543305,274,1.314243531227112,0.005801633350201883,0.0,2.86,664000,0.20875261003950363,8.100000000000009,233.23
-0.0003381259751040488,84,1.2289188396930695,0.8824485146999359,275,1.3008020746707916,0.010817065716255457,0.0,3.24,672000,0.29238385606496803,9.0,241.9
-0.004600091084867018,85,1.0588887858390807,0.9020399218797683,275,1.3106150233745575,0.00806510385707952,0.0,3.52,680000,0.2539440762816524,9.0,251.5
