#{"t_start": 1543698259.911361, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,224,72.096081
0.0,127,79.081297
1.0,170,88.430435
0.0,127,101.518351
3.0,249,115.198579
1.0,153,123.543836
1.0,155,131.820009
2.0,201,142.340516
0.0,129,149.065952
2.0,202,160.324368
0.0,127,165.931088
0.0,129,172.327948
1.0,175,180.778621
1.0,155,188.665263
2.0,227,200.43364
0.0,129,206.840934
1.0,170,216.301847
1.0,172,225.875249
0.0,129,232.995693
0.0,127,239.953556
2.0,183,250.561474
2.0,187,261.217668
1.0,157,268.813066
3.0,237,281.107368
0.0,127,287.119537
0.0,127,295.457976
3.0,269,310.46465
1.0,171,318.10714
2.0,183,327.957203
0.0,127,333.770516
2.0,222,345.622929
0.0,129,352.901424
0.0,125,359.943524
2.0,202,370.809183
0.0,125,377.244885
1.0,176,388.161546
0.0,125,394.921524
4.0,279,409.424125
4.0,319,427.791089
0.0,125,434.845142
0.0,129,441.511371
4.0,323,458.399217
0.0,127,465.923257
4.0,299,483.125424
0.0,129,490.46174
3.0,218,502.117277
0.0,127,509.850364
2.0,183,520.832948
0.0,129,528.305347
0.0,125,535.041462
2.0,200,545.714664
1.0,174,555.566147
4.0,299,572.003956
3.0,270,587.047104
1.0,153,595.178825
3.0,270,608.873571
0.0,129,614.988606
0.0,127,621.896593
2.0,220,633.498385
0.0,129,640.33564
2.0,202,651.704438
2.0,202,661.506007
0.0,127,668.154315
2.0,202,678.634421
0.0,129,685.419201
5.0,352,705.848352
0.0,129,712.781267
9.0,404,735.729015
5.0,352,754.425704
0.0,125,760.517738
5.0,350,779.942387
0.0,129,786.899941
0.0,129,793.06234
2.0,202,803.987121
0.0,127,810.117707
0.0,125,816.141217
2.0,202,827.603563
3.0,230,840.326632
0.0,125,846.169587
0.0,127,852.745125
4.0,299,868.960036
0.0,129,875.665503
9.0,401,901.267536
0.0,125,907.996043
2.0,200,919.032749
0.0,125,925.032738
0.0,125,931.524771
0.0,129,937.864782
2.0,219,950.61589
0.0,129,957.957927
4.0,297,975.058395
1.0,178,984.893364
6.0,396,1005.859698
3.0,246,1018.453866
6.0,382,1038.808092
2.0,202,1050.745325
1.0,178,1060.900982
0.0,127,1067.313867
2.0,205,1077.417305
6.0,398,1099.034091
0.0,129,1106.143022
0.0,129,1112.279208
3.0,248,1125.077868
0.0,127,1132.033015
0.0,127,1138.095727
0.0,125,1144.748954
4.0,301,1161.954697
0.0,127,1168.736209
0.0,127,1176.647789
4.0,320,1193.811463
0.0,125,1199.857245
5.0,349,1220.907946
0.0,125,1227.513902
3.0,228,1238.499001
2.0,220,1251.790615
4.0,301,1267.44612
0.0,129,1275.815931
0.0,129,1281.88947
3.0,230,1294.786942
1.0,155,1303.325879
8.0,447,1331.27325
3.0,219,1342.971638
0.0,129,1349.793059
8.0,350,1368.569677
0.0,127,1374.520817
0.0,129,1380.965823
3.0,230,1398.377325
1.0,173,1406.386589
0.0,127,1411.83027
0.0,127,1419.744078
1.0,173,1428.795122
0.0,125,1434.770558
0.0,127,1440.620677
0.0,125,1448.276578
1.0,157,1457.138551
2.0,185,1467.087571
0.0,127,1474.52021
5.0,350,1494.362098
0.0,125,1500.243968
2.0,200,1511.372287
0.0,127,1517.411767
0.0,129,1523.904021
5.0,326,1541.689466
3.0,248,1555.978256
0.0,127,1562.926503
9.0,404,1585.801086
0.0,125,1593.182131
3.0,218,1605.305592
2.0,202,1616.460912
2.0,204,1627.410722
6.0,397,1650.687059
2.0,202,1661.469155
1.0,155,1670.434835
3.0,252,1684.32224
1.0,173,1693.231515
0.0,129,1699.478769
5.0,350,1718.880462
1.0,157,1726.638005
4.0,301,1744.441012
0.0,127,1749.894088
0.0,129,1758.296767
2.0,202,1767.285613
2.0,202,1778.189888
2.0,186,1786.905093
0.0,129,1793.934142
2.0,200,1804.687439
3.0,264,1818.856652
3.0,253,1833.249934
3.0,230,1846.724501
1.0,174,1855.820235
6.0,403,1877.594224
2.0,202,1887.785169
2.0,223,1900.28903
0.0,127,1906.493195
13.0,526,1934.233131
1.0,158,1943.610661
4.0,299,1959.775121
6.0,379,1981.322
3.0,231,1994.253004
0.0,127,2001.244788
0.0,125,2007.881078
0.0,129,2014.806302
0.0,129,2021.37341
2.0,224,2032.553725
2.0,222,2043.54425
2.0,183,2052.974926
4.0,299,2068.177013
1.0,155,2076.128746
6.0,368,2095.519758
2.0,185,2104.18767
3.0,270,2118.060149
1.0,155,2126.66016
2.0,202,2137.946465
0.0,125,2144.303942
1.0,176,2153.419955
6.0,399,2176.292107
1.0,155,2184.446988
