fps,advantage_norm,episode_length,approx_kl_divergence,epoch_idx,PMM:episode_rewards,grad_norm,P01:episode_rewards,clip_fraction,P09:episode_rewards,policy_entropy,value_loss,frames,policy_loss,explained_variance
282,15.968717539310456,328.29,0.0016051759345998562,226,153.25,0.048887768742598814,50.0,0.1520751953125,250.0,1.1997406236827373,0.009058932143852871,2314240,-0.0008376566958759213,-1.9371509552001954e-08
282,15.968717831373215,331.11,0.002152414080751441,227,158.75,0.049163019703005774,50.0,0.1894775390625,250.0,1.2777727097272873,0.012172830555209657,2324480,-0.0012112905529647832,1.1175870895385742e-09
282,15.968717736005782,331.36,0.0017762786474008862,228,165.75,0.0483142173568505,50.0,0.14716796875,300.0,1.4658453851938247,0.010305913234697072,2334720,-0.0003314787667477503,1.4901161193847657e-09
282,15.96871789097786,335.94,0.0018681187178231085,229,173.5,0.04700468845851187,50.0,0.1402099609375,302.5000000000002,1.390402679145336,0.011500439200608526,2344960,-0.0006049215076927794,-1.6391277313232423e-08
282,15.968717938661575,338.53,0.0013953048619725905,230,182.5,0.050596761521730794,75.0,0.128125,300.0,1.404822265356779,0.013771142541372683,2355200,-0.0004198006932710996,3.725290298461914e-09
282,15.96871766448021,336.91,0.0018991090675456236,231,180.0,0.05305679799689381,75.0,0.1949951171875,277.5000000000002,1.475396852940321,0.011545366441714578,2365440,-0.001004194524284685,5.215406417846679e-09
282,15.96871758699417,330.82,0.002170542945333409,232,165.25,0.05033684551027813,50.0,0.241650390625,275.0,1.39529637247324,0.008537330416947953,2375680,-0.0011349913307640235,5.215406417846679e-09
282,15.968717670440673,318.33,0.002057064528059982,233,139.25,0.049998585591752305,25.0,0.196142578125,250.0,1.3605600625276566,0.007701887094299309,2385920,-0.0010212853027042,-1.7881393432617187e-08
282,15.968717634677887,316.22,0.0019089892663544106,234,125.75,0.05226068607633454,25.0,0.2051513671875,250.0,1.3157522030174733,0.009273813940671971,2396160,-0.001213070338781108,-4.097819328308106e-09
282,15.968717777729035,311.79,0.0015563508560660466,235,116.75,0.05050368423043883,25.0,0.16220703125,200.0,1.316674003750086,0.008748580439714715,2406400,-0.0005924988136030152,-3.725290298461914e-09
282,15.968717867136002,320.38,0.001527031328907924,236,142.75,0.052554238861319935,25.0,0.1508544921875,252.50000000000023,1.3264285162091256,0.011473084330464189,2416640,-0.0010037051539256935,5.215406417846679e-09
282,15.968717807531357,325.2,0.0015033119209078905,237,152.5,0.05531465697235806,47.50000000000001,0.162548828125,275.0,1.4474927641451358,0.01070298203958373,2426880,-0.000607408705400303,-1.7136335372924803e-08
282,15.968717753887177,327.97,0.001552348910740875,238,165.5,0.054298884945877604,50.0,0.18955078125,275.0,1.4685322783887387,0.009657830946525791,2437120,-0.0011648440857243258,-1.862645149230957e-09
282,15.968716782331466,330.04,0.0016793961237908661,239,161.75,0.05567430285582026,47.50000000000001,0.1833740234375,300.0,1.5777428090572356,0.01132105044312084,2447360,-0.0008901310880901292,-1.4901161193847657e-09
282,15.968717908859253,328.24,0.001674327307762269,240,156.25,0.05629811513773849,25.0,0.171875,300.0,1.6400736771523952,0.011035518591233995,2457600,-0.0004411769190483028,1.4156103134155273e-08
282,15.968716740608215,328.48,0.0018271063945690003,241,164.25,0.055570177833079035,25.0,0.206787109375,302.5000000000002,1.6785782352089882,0.010895373627289474,2467840,-0.0011099019764515105,-1.5273690223693846e-08
282,15.968717867136002,333.5,0.0018205938821097335,242,187.5,0.05905104403333432,47.50000000000001,0.2154541015625,357.5000000000007,1.7115593649446965,0.012165959231424495,2478080,-0.0008643883189506596,-1.1175870895385742e-08
282,15.968717736005782,336.87,0.0018786778252206204,243,200.75,0.058918807039428076,50.0,0.2185791015625,427.5000000000002,1.6549215957522392,0.012660852459521265,2488320,-0.0014458870376984124,-8.940696716308593e-09
282,15.96871783733368,344.09,0.0020892668271585537,244,204.5,0.05227695229272809,50.0,0.1990478515625,360.0000000000009,1.5828366249799728,0.010686219210765558,2498560,-0.0011669566596538062,-9.685754776000977e-09
282,15.968717938661575,348.74,0.001452439887731316,245,192.0,0.054126481032771845,50.0,0.162109375,350.0,1.4788996815681457,0.010288759857940023,2508800,-0.0009919649175571977,2.2351741790771484e-09
282,15.968717736005782,360.94,0.0015070081694688042,246,200.0,0.04906054040102861,50.0,0.143798828125,350.0,1.4005171060562134,0.011243061493769347,2519040,-0.0008476075632643188,5.215406417846679e-09
282,15.968717813491821,368.3,0.0015390917173647267,247,216.75,0.05409732500467994,50.0,0.1662841796875,502.5000000000002,1.4461318582296372,0.011907014622556744,2529280,-0.0009829310663917567,-1.1548399925231934e-08
282,15.968717789649963,379.66,0.0018885070180317599,248,244.0,0.05391731771941828,50.0,0.188330078125,550.0,1.4281866498291493,0.012952023747493513,2539520,-0.0012497547584644053,-1.4901161193847657e-09
282,15.968717920780183,377.98,0.0017686378284111014,249,243.25,0.05602415015223524,75.0,0.192236328125,362.5000000000011,1.4707244485616684,0.014238450149423442,2549760,-0.0014994057899457402,-6.7055225372314455e-09
282,15.968717783689499,377.85,0.0015423384967562016,250,261.5,0.05498663792451695,75.0,0.167333984375,555.0000000000005,1.5049859836697579,0.014284379192395136,2560000,-0.0012642693443922326,4.097819328308106e-09
282,15.968717950582505,374.46,0.001636148626079148,251,257.75,0.05306168681580366,97.5,0.1912353515625,577.5000000000002,1.4944977045059205,0.012272146971372421,2570240,-0.0014618410019465954,-1.0058283805847169e-08
282,15.968717682361603,368.26,0.001543704402183721,252,240.25,0.05201648409315592,75.0,0.1828857421875,577.5000000000002,1.5029970593750477,0.010093030659845681,2580480,-0.0008779134455835447,-1.7136335372924803e-08
282,15.968717682361603,360.62,0.0017408644261735161,253,218.0,0.05479934617386636,72.50000000000001,0.189404296875,485.00000000000085,1.5542119845747948,0.010517617930599955,2590720,-0.0009325769355200464,9.313225746154785e-09
282,15.968717896938324,347.81,0.0016783974241576516,254,185.0,0.05627700724509323,25.0,0.2059814453125,382.5000000000007,1.5598578475415708,0.011593776049267035,2600960,-0.0013468532131810206,-2.16066837310791e-08
282,15.968718135356903,355.44,0.0014294993502176113,255,228.25,0.05454169299461257,72.50000000000001,0.1774658203125,502.5000000000002,1.5353864453732968,0.013560307584702969,2611200,-0.0009697353700175882,6.7055225372314455e-09
282,15.968717688322068,353.41,0.0013841877578045115,256,232.5,0.053505264254244525,72.50000000000001,0.147509765625,502.5000000000002,1.5271758928894996,0.01296136104283505,2621440,-0.0010004296920669731,9.313225746154785e-09
282,15.968717765808105,356.02,0.001313233950901349,257,241.25,0.057209945719522204,72.50000000000001,0.1674072265625,527.5000000000002,1.5186396658420562,0.01401707435361459,2631680,-0.0011552774085430428,-8.568167686462402e-09
282,15.968717741966248,361.25,0.001219428237379816,258,236.25,0.05051516625993141,72.50000000000001,0.1233154296875,382.5000000000007,1.5153968200087546,0.01209425010747509,2641920,-0.0005683100593159906,1.080334186553955e-08
282,15.96871783733368,358.68,0.0016353952731037679,259,215.5,0.05383474229127866,50.0,0.184814453125,402.5000000000002,1.5192992001771928,0.008975286896384205,2652160,-0.0010690699291444616,-3.725290298461914e-09
282,15.968717736005782,354.26,0.002027269920768049,260,208.75,0.0567829219956831,25.0,0.222607421875,402.5000000000002,1.5158933959901333,0.011187539258389733,2662400,-0.0012576265798998065,-3.725290298461914e-09
282,15.968717795610427,350.84,0.0013292446488378574,261,202.25,0.05600638739911701,25.0,0.160400390625,402.5000000000002,1.537254386395216,0.013733170161140151,2672640,-0.0006229611819435377,3.7252902984619143e-10
282,15.96871801018715,359.42,0.0014673758458570775,262,215.75,0.05684419109059263,47.50000000000001,0.176171875,402.5000000000002,1.5188701003789902,0.013104551034120959,2682880,-0.0009216015299898572,0.0
282,15.968717730045318,363.42,0.0017551976099525746,263,244.75,0.05999161310682842,50.0,0.234765625,475.0,1.5667800284922122,0.012354800639150199,2693120,-0.0015452182939043268,-4.097819328308106e-09
282,15.968717938661575,359.15,0.0013299930004563975,264,238.0,0.05239984214905049,50.0,0.1602294921875,480.00000000000045,1.57259975746274,0.010843434414709918,2703360,-0.0010211040797003079,-2.421438694000244e-08
282,15.968717646598815,350.68,0.0015490302513626376,265,220.75,0.05584197586165317,25.0,0.1853759765625,475.0,1.548858242481947,0.011327400967638823,2713600,-0.0008270759426523,1.862645149230957e-09
281,15.968717938661575,358.39,0.0017188747060004061,266,233.5,0.059680009718915614,50.0,0.21015625,502.5000000000002,1.574293500185013,0.012266152405936736,2723840,-0.001656567557802191,-1.7881393432617187e-08
280,15.968717855215072,373.37,0.001497851825851626,267,260.75,0.05499291317123173,75.0,0.177978515625,552.5000000000002,1.540032321959734,0.012909161351853982,2734080,-0.0008482696866849437,7.82310962677002e-09
280,15.968717896938324,369.99,0.0013337864769027874,268,265.75,0.05539641980407332,75.0,0.1604248046875,550.0,1.5569456100463868,0.013174282289764961,2744320,-0.0007827855122741311,-4.8428773880004884e-09
280,15.968717670440673,370.47,0.0019026449209718522,269,269.75,0.05773284462890482,75.0,0.212548828125,550.0,1.5572753183543682,0.012256196387170348,2754560,-0.0013265155183034949,-1.7136335372924803e-08
280,15.968718045949936,360.59,0.001124731699249537,270,269.75,0.05588556790176082,75.0,0.125927734375,550.0,1.5668229065835475,0.014696301988442429,2764800,-0.0006436042916902806,0.0
280,15.968718039989472,362.73,0.0013785855781463852,271,272.75,0.05627290173807368,75.0,0.1434326171875,527.5000000000002,1.5876211129128932,0.016330250207101927,2775040,-0.0010307647466106574,-8.195638656616212e-09
280,15.968717789649963,371.1,0.0011977175999163593,272,310.25,0.0613886189908287,125.0,0.155224609375,575.0,1.5458437770605087,0.016297696257242932,2785280,-0.0008726885029318509,-2.9429793357849122e-08
280,15.968717986345291,370.51,0.0011987099843281611,273,301.0,0.0576420005483663,150.0,0.1345947265625,575.0,1.5426343582570552,0.016751072915212717,2795520,-0.0010128028661711141,-1.0058283805847169e-08
280,15.968718063831329,364.0,0.0014771993533145178,274,300.75,0.058608312171451724,175.0,0.1744873046875,452.50000000000017,1.5502875454723835,0.017785775382071732,2805760,-0.0012040220281051006,-9.313225746154785e-09
280,15.968717968463897,355.95,0.00130156856071153,275,284.75,0.060350470348130146,175.0,0.15537109375,402.5000000000002,1.5493828259408473,0.016204875987023117,2816000,-0.0011070022261264966,-2.2351741790771484e-09
280,15.968718039989472,347.92,0.0013906554435209272,276,286.75,0.06216237739145476,150.0,0.1712646484375,375.0,1.5237751260399819,0.018269100504403467,2826240,-0.0009234621316863923,2.6077032089233397e-09
280,15.968717914819717,348.67,0.0012152150017755048,277,297.25,0.06270708558010785,172.5,0.15048828125,402.5000000000002,1.525089829415083,0.01810582196339965,2836480,-0.0009812859898374882,3.725290298461914e-09
280,15.968717861175538,351.72,0.001428653223024412,278,313.5,0.06056289748361017,197.5,0.1742431640625,525.0,1.544925293326378,0.01758088912756648,2846720,-0.001216421541175805,1.899898052215576e-08
280,15.968717938661575,353.66,0.0009736859849027724,279,317.0,0.055843043897034914,175.0,0.1023193359375,552.5000000000002,1.517552598565817,0.018252880606451072,2856960,-0.0006069470360671403,-2.60770320892334e-08
280,15.968718028068542,351.22,0.0014438447161126077,280,302.75,0.06095422623030807,175.0,0.1776123046875,452.50000000000017,1.5090683110058307,0.017203128497931174,2867200,-0.0012380399304674939,1.1175870895385742e-09
280,15.968717747926712,340.54,0.0011489539082049304,281,270.5,0.05893401978680455,150.0,0.1435546875,377.5000000000002,1.5001160226762296,0.016393625433556734,2877440,-0.001071289878746029,-1.4901161193847656e-08
280,15.96871793270111,343.55,0.001340122961499901,282,261.0,0.06033608506140361,150.0,0.150048828125,350.0,1.5049713604152202,0.015937621900229716,2887680,-0.0008566770789911971,-1.1175870895385742e-08
280,15.968718016147614,344.25,0.0011119201829501435,283,265.0,0.05625296088044658,150.0,0.1304931640625,350.0,1.45156539529562,0.01681389881123323,2897920,-0.000729238386702491,0.0
280,15.96871789097786,350.6,0.0011006173185677426,284,274.5,0.053019743963706255,150.0,0.1058837890625,375.0,1.3991111651062966,0.017100806580856442,2908160,-0.0003843969705485506,7.078051567077636e-09
280,15.968717873096466,348.22,0.0014860155689945032,285,270.0,0.0611568019720843,175.0,0.195361328125,377.5000000000002,1.4617018006742,0.017086428860784507,2918400,-0.001125755724206101,-2.2351741790771484e-09
280,15.968717926740647,347.54,0.0012016771009996318,286,279.0,0.06004242428617579,175.0,0.1380615234375,377.5000000000002,1.4712689749896526,0.017215892852982508,2928640,-0.0008677291647472884,4.8428773880004884e-09
280,15.96871793270111,354.84,0.0012289200996072225,287,283.75,0.055075825823892796,197.5,0.144287109375,375.0,1.4683270446956158,0.0174345163453836,2938880,-0.0011180999281350523,4.097819328308106e-09
280,15.968717849254608,351.42,0.0012590845206574385,288,281.0,0.059382048470614957,200.0,0.153515625,375.0,1.4842922896146775,0.016869971455889754,2949120,-0.0008756980605539866,1.3411045074462891e-08
280,15.968717885017394,358.05,0.0011050590061785215,289,295.75,0.05676392573187614,200.0,0.1242919921875,377.5000000000002,1.4922458589076997,0.01728356765815988,2959360,-0.0008776137432505493,1.1920928955078126e-08
280,15.968718200922012,353.8,0.0013614682769514275,290,293.5,0.06258286251381098,200.0,0.1721435546875,377.5000000000002,1.4988662473857404,0.01802231963374652,2969600,-0.0013143117736035491,0.0
280,15.968717914819717,353.56,0.0011536492511538654,291,294.5,0.0556109618594962,197.5,0.138720703125,400.0,1.4358348198235036,0.01679755726654548,2979840,-0.0007582700127386488,-7.078051567077636e-09
280,15.968717908859253,360.19,0.0011127441066335563,292,298.25,0.054802483993988106,200.0,0.1388916015625,400.0,1.4347787849605083,0.016892037267098203,2990080,-0.0011122583848191426,-1.564621925354004e-08
280,15.968718075752259,355.9,0.0011388255945632864,293,285.25,0.05937749130214084,175.0,0.1439697265625,352.5000000000002,1.4747305512428284,0.01558527598681394,3000320,-0.0006447992327593965,-8.568167686462402e-09
280,15.968717843294144,359.86,0.0011410627124746498,294,282.75,0.057116757554034295,175.0,0.1407958984375,375.0,1.4767888247966767,0.016841319724335335,3010560,-0.001173016684333561,4.470348358154297e-09
280,15.968718069791795,361.91,0.0012286213263905665,295,300.25,0.05907294148342308,175.0,0.1647705078125,405.00000000000045,1.4507788024842738,0.017442190056317485,3020800,-0.0010911701916484161,1.9744038581848144e-08
280,15.968717896938324,358.87,0.0009519276138377109,296,290.0,0.054444737624166795,200.0,0.1157958984375,400.0,1.4205660060048104,0.01664778230333468,3031040,-0.0007598677835630952,4.470348358154297e-09
280,15.968717962503433,353.6,0.0012541927729806447,297,294.25,0.057592748070509,175.0,0.16611328125,455.0000000000004,1.3502990297973156,0.017094826072570866,3041280,-0.0015074231541802874,-3.3527612686157227e-09
280,15.96871799826622,350.0,0.0010392920998697265,298,276.75,0.05105780943924774,175.0,0.102587890625,377.5000000000002,1.331099808216095,0.017579658221802675,3051520,-0.0007612899302330334,-1.0430812835693359e-08
280,15.968717926740647,347.95,0.0008526950098001862,299,281.25,0.051709460733378766,175.0,0.087646484375,375.0,1.3334804393351078,0.01848447429947555,3061760,-0.0007319572981941746,7.450580596923829e-10
280,15.968717807531357,341.39,0.001019072982836633,300,278.5,0.05427347394491115,172.5,0.1087890625,375.0,1.3261460535228253,0.01763183032744564,3072000,-0.0006596028470085002,5.960464477539063e-09
280,15.968718147277832,340.57,0.0012280814656492113,301,296.0,0.05724532490761837,175.0,0.13828125,400.0,1.301301196962595,0.020451257622335108,3082240,-0.0012403372988046613,-1.30385160446167e-08
280,15.968717962503433,339.44,0.0013930851911226228,302,298.5,0.06616786350854069,197.5,0.1769287109375,402.5000000000002,1.2993401512503624,0.019967846310464665,3092480,-0.0012115996629290748,-2.9802322387695314e-09
280,15.968718087673187,343.19,0.0010042950262633354,303,304.5,0.05872312833193917,225.0,0.12861328125,402.5000000000002,1.2896024584770203,0.018671972648007795,3102720,-0.0008654758938064333,-1.862645149230957e-09
280,15.968718087673187,335.1,0.0012740048723060226,304,295.5,0.055343353012777506,225.0,0.134423828125,375.0,1.2749534949660302,0.01989868809469044,3112960,-0.000771135412651347,5.960464477539063e-09
280,15.968717956542969,336.6,0.0009468988648109189,305,298.5,0.05678101950708566,225.0,0.0974365234375,400.0,1.262516012787819,0.019618722039740532,3123200,-0.0007770977412292268,-8.568167686462402e-09
280,15.968718123435973,330.25,0.0010224490339986402,306,286.25,0.04988174222990803,200.0,0.107861328125,350.0,1.3017001658678056,0.018766276008682324,3133440,-0.0008432535010797437,-1.862645149230957e-09
280,15.968717801570893,333.33,0.0011125058984873704,307,285.75,0.05638089415985649,225.0,0.138232421875,350.0,1.2356017291545869,0.01856389799795579,3143680,-0.0011834337099571712,-1.0430812835693359e-08
280,15.968718004226684,338.07,0.0009183739699949456,308,277.0,0.0544907036080091,200.0,0.1169677734375,350.0,1.230399776995182,0.018356861107167787,3153920,-0.0007731964964477811,-1.862645149230957e-09
280,15.968718057870865,335.26,0.0009430658644532741,309,277.0,0.05806666202838541,200.0,0.1157470703125,350.0,1.253466659784317,0.01847232636937406,3164160,-0.000515243883637595,-1.5273690223693846e-08
280,15.96871793270111,330.74,0.0012462156277237568,310,274.25,0.059619432742220355,200.0,0.1485595703125,350.0,1.2394193463027476,0.01903173339087516,3174400,-0.0009411844039277639,1.564621925354004e-08
280,15.968718004226684,325.15,0.0011298315662529035,311,271.5,0.05346724759069503,200.0,0.122705078125,350.0,1.2070479683578015,0.018502338315011004,3184640,-0.0008220244759286288,8.195638656616212e-09
280,15.968718069791795,319.99,0.0010752114321519457,312,268.25,0.053245096819738616,200.0,0.1032470703125,350.0,1.2270801976323127,0.01953909613948781,3194880,-0.0008685129399964353,2.6077032089233397e-09
280,15.968717920780183,321.49,0.001141797422431523,313,271.75,0.05920736975854214,200.0,0.1327392578125,325.0,1.2279481336474418,0.019604052568320186,3205120,-0.0010042587753559928,6.332993507385254e-09
280,15.968718159198762,322.18,0.0008942199320362221,314,277.75,0.056225802753717725,222.5,0.1032958984375,327.5000000000002,1.2446819491684438,0.01903999333444517,3215360,-0.00042950796778313817,-3.054738044738769e-08
280,15.968718045949936,329.53,0.0012945082870309045,315,285.5,0.05780949573669917,225.0,0.140380859375,350.0,1.1864015370607377,0.019606195739470422,3225600,-0.001250682661338942,-1.7136335372924803e-08
280,15.968717968463897,331.54,0.0008296243501831668,316,275.5,0.043563156165658055,200.0,0.09453125,350.0,1.0883227556943893,0.01662704689661041,3235840,-0.0007675404558540322,1.1175870895385742e-09
280,15.968718153238296,333.08,0.0006944142003263209,317,260.25,0.04093279473912058,175.0,0.080517578125,325.0,0.9894816257059574,0.016260525639518165,3246080,-0.0004425502909725765,0.0
280,15.968717938661575,331.52,0.0011118858010576104,318,251.75,0.054672536828973384,175.0,0.1373779296875,325.0,1.1545368127524853,0.018003902898635717,3256320,-0.000945421385767986,-1.9744038581848144e-08
281,15.968717908859253,325.37,0.0007547208842822783,319,256.75,0.04854140523489371,175.0,0.0776611328125,327.5000000000002,1.163856366276741,0.0192918868327979,3266560,-0.0003500304555927869,-1.7508864402770997e-08
280,15.968717986345291,321.52,0.000859240145524609,320,265.5,0.05389258423721473,200.0,0.111279296875,327.5000000000002,1.1343239806592464,0.018901865105726758,3276800,-0.0007524963300966192,5.215406417846679e-09
280,15.968717974424361,321.44,0.0010936401644954686,321,266.25,0.05137668708546665,200.0,0.1169677734375,327.5000000000002,1.1340066984295845,0.018338353012222797,3287040,-0.0005219951133767608,-4.470348358154297e-09
281,15.968717956542969,323.65,0.0010354845356175702,322,273.25,0.05936338729473413,225.0,0.1259521484375,350.0,1.2035055182874204,0.0195794486469822,3297280,-0.0005599946962320246,-1.080334186553955e-08
281,15.968718034029006,326.83,0.001156135180963247,323,270.25,0.05066397046044639,200.0,0.11982421875,350.0,1.2485072396695613,0.01830075482139364,3307520,-0.0007823896510672057,-2.3096799850463868e-08
281,15.968718081712723,325.52,0.0009510459373430535,324,275.75,0.05281577084205201,225.0,0.1066162109375,350.0,1.2985446892678738,0.019291556271491574,3317760,-0.0006701603422698099,1.6391277313232423e-08
281,15.968718034029006,326.28,0.001101469543705491,325,272.75,0.055656395767700206,200.0,0.1384765625,350.0,1.3268126845359802,0.019289259510696866,3328000,-0.0011329923217999749,1.5273690223693846e-08
281,15.968718028068542,325.32,0.0010366528987148626,326,283.75,0.058003262209790594,222.5,0.1369384765625,352.5000000000002,1.3263928703963757,0.019575578451622277,3338240,-0.0007819459402526263,1.899898052215576e-08
281,15.9687180519104,330.88,0.001217570791924061,327,291.0,0.06221567229352121,225.0,0.1488037109375,375.0,1.332831122726202,0.01947615551180206,3348480,-0.0008795220797765069,2.6077032089233397e-09
281,15.96871811747551,334.71,0.0012518990851503986,328,293.5,0.06221471018184296,225.0,0.147412109375,375.0,1.3530774801969527,0.01963318260095548,3358720,-0.0011593419156270101,-8.568167686462402e-09
281,15.968718069791795,334.58,0.0011338456267878882,329,286.5,0.05217615233291759,225.0,0.1117431640625,375.0,1.4239457309246064,0.018049397660070098,3368960,-0.00046090162213658915,-1.4901161193847657e-09
281,15.96871801018715,332.14,0.0013234656393876776,330,284.25,0.06064591152065426,225.0,0.1750732421875,375.0,1.480153350532055,0.019559307646704837,3379200,-0.0012840348768804687,-1.862645149230957e-08
281,15.968718105554581,330.66,0.0012650071938793417,331,280.25,0.06471078340868337,200.0,0.1769775390625,375.0,1.4516264908015728,0.019597535528009757,3389440,-0.001359146647155285,-1.862645149230957e-08
281,15.968718022108078,340.23,0.0010820146191434787,332,303.25,0.05820141637438229,200.0,0.150927734375,400.0,1.4552551589906215,0.019395537144737317,3399680,-0.0011045769060729071,-1.30385160446167e-08
281,15.968717944622039,345.29,0.000956656132052558,333,313.25,0.056428541837302816,225.0,0.1130615234375,400.0,1.4264614328742027,0.01885384207125753,3409920,-0.0007812544117768994,-1.3411045074462891e-08
281,15.968718075752259,346.8,0.0011076106104894734,334,309.5,0.05809055498353568,200.0,0.1405517578125,400.0,1.4677677549421788,0.018270562298130243,3420160,-0.0006881427048938349,7.450580596923829e-10
281,15.968717902898788,342.41,0.0010597108007402768,335,302.5,0.0551285305968973,200.0,0.1286865234375,400.0,1.4706693887710571,0.019260962231783196,3430400,-0.0009263290939998114,-2.2351741790771484e-09
281,15.968718004226684,345.79,0.001173706259288565,336,297.5,0.058154750852919525,200.0,0.1623046875,400.0,1.471875960379839,0.018600705900462346,3440640,-0.001222925551701337,-1.4528632164001465e-08
281,15.968718039989472,346.87,0.0011195189936074712,337,294.25,0.05662302305206226,200.0,0.1186279296875,375.0,1.4731839701533318,0.01774527782399673,3450880,-0.0004899944695353042,9.685754776000977e-09
281,15.96871787905693,356.04,0.0010485226909651146,338,308.0,0.05545162276297342,225.0,0.13935546875,375.0,1.4513225354254247,0.0180926955625182,3461120,-0.0009472421654209029,-9.685754776000977e-09
281,15.968717980384827,357.7,0.0008502076584591123,339,298.25,0.05448008267342101,200.0,0.0998046875,375.0,1.4613591827452184,0.017620519973570482,3471360,-0.0003489461130811833,-3.7252902984619143e-10
281,15.968718135356903,361.27,0.0009351588943786737,340,305.25,0.05053768648868534,200.0,0.106103515625,380.00000000000045,1.4447292968630792,0.01768620199873112,3481600,-0.0006087198406021343,-1.4528632164001465e-08
281,15.968717956542969,363.25,0.001011849493789896,341,299.75,0.05804164803599876,200.0,0.1485107421875,380.00000000000045,1.4892547085881234,0.017300557863200082,3491840,-0.0010853460518774228,-4.097819328308106e-09
281,15.96871787905693,360.74,0.001332822016343016,342,297.5,0.05968591768662199,197.5,0.18330078125,405.00000000000045,1.5323265478014947,0.016253095128922722,3502080,-0.0010579207773844246,-1.6391277313232423e-08
281,15.96871801018715,364.3,0.0011988461197745437,343,292.25,0.06047197259482828,175.0,0.1652587890625,400.0,1.5052049539983272,0.01756754708767403,3512320,-0.0011133711785078048,-1.7136335372924803e-08
281,15.968717908859253,367.35,0.001328544073672333,344,302.0,0.05420903149736721,175.0,0.1549072265625,525.0,1.4542879678308964,0.015480824330006726,3522560,-0.0005354897901270305,-1.7136335372924803e-08
281,15.968717980384827,375.67,0.001148879832450689,345,296.25,0.04822010027266146,150.0,0.1428955078125,525.0,1.3160860769450664,0.014418626757105812,3532800,-0.0009561784412653651,-1.4901161193847656e-08
281,15.96871787905693,399.82,0.000951263568288141,346,313.5,0.05162619334007297,150.0,0.13994140625,552.5000000000002,1.3264068126678468,0.014258985339256468,3543040,-0.0006919941970409127,0.0
281,15.96871775984764,398.01,0.0013856638969400592,347,310.5,0.05763733260979174,150.0,0.20009765625,575.0,1.433764850348234,0.015258169363369234,3553280,-0.0010135188578715316,-1.3411045074462891e-08
281,15.968717789649963,393.5,0.0012389961521762417,348,303.5,0.05562283668754538,150.0,0.189111328125,600.0,1.5369377136230469,0.015571747250214684,3563520,-0.0011770908316975693,-1.0430812835693359e-08
281,15.968717724084854,387.41,0.00135688565297869,349,304.0,0.056101586116952186,150.0,0.1865234375,600.0,1.516656469553709,0.014353210938861594,3573760,-0.0009745604947966058,-1.1175870895385742e-09
281,15.968717896938324,376.72,0.0010703799319912832,350,299.5,0.04968199608061065,150.0,0.12763671875,600.0,1.455692384392023,0.014705468044849113,3584000,-0.0005363489988667424,-2.458691596984863e-08
281,15.96871799826622,383.07,0.0010976987433565454,351,294.0,0.052967445717009634,172.5,0.156005859375,575.0,1.4881018839776516,0.015413827271549963,3594240,-0.0009503299414063803,-6.332993507385254e-09
281,15.968717902898788,376.46,0.0015568492132388202,352,283.75,0.058672248777456595,150.0,0.218212890625,552.5000000000002,1.5319696336984634,0.015161683912447188,3604480,-0.0013769885579677065,1.1175870895385742e-09
281,15.968717813491821,379.7,0.0012805926467649442,353,301.75,0.05868598176690102,172.5,0.203125,575.0,1.540908183157444,0.01620247529062908,3614720,-0.0008934558543842285,1.825392246246338e-08
281,15.968717801570893,371.91,0.000982594051538399,354,280.5,0.05355093717066415,150.0,0.1280029296875,480.00000000000045,1.5389934115111827,0.014556746021844447,3624960,-0.000555159675059258,-1.30385160446167e-08
281,15.968717885017394,369.7,0.0011233350392245711,355,280.25,0.05370351552542744,125.0,0.15595703125,525.0,1.5346291318535805,0.013709558252594433,3635200,-0.0007699911049712683,-6.332993507385254e-09
281,15.968717950582505,364.55,0.001045502001204568,356,241.5,0.05044239459458873,125.0,0.1282958984375,400.0,1.4642907299101353,0.011732451372517971,3645440,-0.0006068784172384767,-7.450580596923828e-09
281,15.968717652559281,359.81,0.0010930839082391231,357,214.75,0.05141538018372954,125.0,0.149072265625,327.5000000000002,1.3923014625906944,0.011904250120278449,3655680,-0.0006688733788905665,1.862645149230957e-09
281,15.968717819452285,360.37,0.0010522117192849124,358,196.75,0.051269432452788456,120.00000000000001,0.1523193359375,275.0,1.3950620204210282,0.012056839333672542,3665920,-0.0007963982920045964,-5.960464477539063e-09
281,15.968717670440673,366.69,0.0013258211588549785,359,206.0,0.05239882966319137,125.0,0.1707275390625,275.0,1.3145150639116765,0.012107760855724337,3676160,-0.0007663908429094591,8.568167686462402e-09
281,15.968717926740647,378.68,0.0010654324093195555,360,224.0,0.05442126678190804,125.0,0.1711181640625,300.0,1.3799859054386616,0.01271117668657098,3686400,-0.0008418947429163382,-2.0489096641540527e-08
281,15.968717604875565,383.46,0.0010923573758361727,361,236.25,0.05193771953086055,125.0,0.1437744140625,377.5000000000002,1.440572752058506,0.0120757934419089,3696640,-0.0005402764210884925,1.080334186553955e-08
281,15.96871782541275,384.47,0.001107873300651363,362,238.5,0.05740944291561183,125.0,0.1813720703125,377.5000000000002,1.4836510248482226,0.012214212358230725,3706880,-0.0008575877956900513,2.2351741790771484e-09
281,15.968717885017394,367.06,0.0014821623027842178,363,203.0,0.054592321195556626,75.0,0.2015869140625,325.0,1.49674326851964,0.010782428849233838,3717120,-0.0006627560025663116,-3.725290298461914e-09
