#{"t_start": 1543698231.2498553, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
4.0,298,58.566568
5.0,346,92.722834
0.0,127,98.05615
2.0,223,109.984414
0.0,129,116.156109
4.0,280,130.265203
0.0,123,136.62136
0.0,127,143.022593
3.0,268,156.516963
1.0,155,163.130514
0.0,127,169.304167
1.0,170,176.995059
3.0,274,191.341448
2.0,198,200.660812
11.0,462,222.485036
0.0,129,228.43064
0.0,127,233.70807
4.0,280,247.393715
0.0,125,252.778935
0.0,127,259.224761
1.0,175,267.825846
0.0,129,273.857687
0.0,127,280.037305
0.0,129,286.155802
1.0,155,294.124838
0.0,129,299.817826
9.0,404,320.927458
0.0,125,326.20941
7.0,394,345.475741
0.0,129,352.23292
0.0,127,358.372605
0.0,129,363.978588
0.0,127,369.754629
0.0,125,375.970386
0.0,129,382.196543
0.0,123,388.677963
2.0,200,398.443448
1.0,173,407.626841
1.0,155,415.440326
0.0,127,421.510774
0.0,129,427.846779
0.0,129,434.542936
5.0,352,451.958298
0.0,129,458.585312
0.0,125,464.8807
2.0,200,475.114706
0.0,127,481.132931
0.0,125,486.847464
0.0,129,492.445014
5.0,350,510.468639
5.0,329,525.884953
2.0,202,535.528774
2.0,220,547.459568
4.0,301,563.612234
3.0,268,577.358073
0.0,127,584.071972
3.0,248,596.316136
5.0,350,614.128547
5.0,350,631.605881
0.0,127,637.822824
0.0,129,643.783416
0.0,127,649.849145
5.0,350,667.359851
2.0,202,677.560253
0.0,129,684.112907
5.0,350,702.806894
1.0,157,709.840003
4.0,299,726.183504
0.0,127,732.21545
2.0,200,742.476117
2.0,202,752.166535
1.0,155,759.289883
1.0,157,766.837876
0.0,127,771.729656
0.0,127,778.167957
0.0,127,784.44961
1.0,175,792.515135
0.0,127,798.515018
4.0,300,814.597518
0.0,129,820.394246
0.0,129,826.51943
5.0,329,843.833059
2.0,202,853.990044
5.0,350,870.401756
0.0,129,876.914607
0.0,129,883.405889
4.0,299,898.60311
0.0,129,904.850723
1.0,153,912.733165
0.0,127,918.710072
4.0,297,934.598186
1.0,173,943.381364
0.0,125,949.344299
6.0,380,971.593288
1.0,173,981.025037
5.0,350,997.941254
2.0,200,1008.579463
9.0,427,1030.464328
0.0,129,1036.788723
2.0,198,1046.201858
5.0,350,1064.20712
1.0,176,1073.973784
6.0,366,1092.104496
0.0,127,1098.248553
0.0,129,1103.864789
0.0,125,1109.992103
0.0,125,1115.799222
9.0,404,1136.8655
2.0,200,1146.389835
5.0,352,1164.196985
1.0,154,1171.886861
3.0,234,1183.579187
2.0,202,1193.401716
0.0,129,1199.254513
5.0,329,1216.57475
0.0,127,1222.000352
1.0,157,1229.387768
11.0,484,1254.914365
1.0,174,1262.956692
0.0,127,1268.472883
1.0,154,1276.509017
0.0,129,1283.07282
9.0,399,1304.844112
0.0,127,1310.675399
0.0,127,1316.602232
2.0,202,1327.259259
7.0,426,1349.614102
2.0,203,1360.965709
5.0,351,1378.784791
5.0,350,1396.871505
3.0,246,1410.311887
3.0,226,1420.958566
1.0,155,1429.874751
1.0,153,1436.252701
0.0,127,1442.526318
5.0,349,1460.084051
4.0,318,1476.880158
0.0,125,1483.050028
1.0,177,1491.732945
3.0,250,1504.871119
3.0,266,1519.181303
0.0,125,1525.412519
3.0,238,1537.550746
10.0,454,1561.742875
1.0,178,1570.210515
3.0,232,1582.542372
0.0,129,1588.097705
9.0,376,1608.158087
1.0,178,1617.032733
0.0,127,1622.90133
9.0,382,1642.620938
0.0,127,1649.005227
0.0,129,1654.911376
0.0,129,1661.005549
3.0,248,1674.87385
0.0,129,1681.448737
2.0,187,1690.348439
1.0,153,1697.982066
2.0,207,1708.63208
3.0,251,1721.575984
3.0,252,1733.238432
4.0,262,1747.519665
2.0,185,1755.666978
0.0,129,1761.849052
3.0,253,1773.841209
2.0,200,1797.25891
0.0,127,1803.575288
7.0,409,1823.704545
2.0,224,1834.942449
2.0,225,1845.869038
10.0,453,1867.935371
2.0,202,1877.588203
1.0,157,1884.883847
4.0,319,1900.584964
3.0,214,1911.215768
3.0,233,1923.454688
4.0,276,1937.021315
2.0,200,1947.099295
5.0,330,1963.21878
4.0,297,1977.602815
9.0,401,1998.774581
8.0,460,2021.451844
0.0,127,2027.863173
5.0,314,2043.205225
5.0,347,2060.794735
4.0,275,2074.784489
9.0,404,2094.467778
8.0,492,2120.297204
10.0,448,2143.000461
4.0,265,2156.02975
10.0,410,2176.289392
3.0,234,2189.125696
5.0,344,2205.377713
2.0,202,2214.70969
3.0,214,2224.786139
4.0,284,2244.727426
2.0,202,2253.789838
3.0,234,2264.93349
1.0,155,2272.813713
9.0,399,2293.299154
7.0,426,2315.001878
6.0,344,2331.952882
9.0,380,2351.027119
5.0,329,2367.261998
2.0,202,2376.634209
10.0,453,2398.780708
6.0,366,2417.784764
6.0,379,2435.881473
9.0,404,2456.018534
1.0,172,2463.429433
2.0,204,2473.672461
5.0,315,2489.33406
9.0,452,2512.741303
8.0,448,2534.10298
2.0,202,2542.881816
3.0,274,2556.959235
5.0,308,2573.951442
2.0,185,2583.169945
0.0,129,2588.646351
7.0,415,2608.146756
0.0,129,2613.815145
3.0,255,2626.354273
9.0,404,2646.416999
6.0,398,2666.409161
5.0,314,2682.273488
3.0,272,2694.10982
9.0,404,2715.855334
2.0,206,2725.939212
6.0,379,2744.452356
10.0,431,2766.375169
9.0,479,2789.724013
6.0,351,2807.050578
7.0,430,2829.170904
14.0,602,2859.851057
2.0,219,2870.442897
3.0,254,2882.46441
5.0,353,2898.661196
7.0,393,2919.222569
5.0,309,2934.222376
10.0,513,2958.95193
11.0,480,2982.573476
11.0,460,3005.268476
10.0,445,3029.236268
10.0,487,3056.784284
9.0,508,3084.924321
10.0,403,3105.130571
9.0,497,3130.714896
5.0,313,3147.547423
10.0,575,3176.087406
6.0,396,3195.128787
8.0,423,3216.516552
4.0,277,3228.756359
7.0,353,3246.781362
7.0,425,3267.348584
12.0,531,3295.294858
11.0,560,3322.645929
10.0,514,3348.014374
7.0,411,3369.689352
6.0,383,3390.028804
3.0,235,3401.773224
6.0,399,3422.424055
6.0,379,3443.263549
14.0,583,3471.476144
9.0,442,3494.132447
7.0,383,3512.533282
7.0,408,3531.716588
13.0,620,3563.143134
12.0,506,3588.826806
9.0,486,3614.639282
17.0,521,3638.564624
13.0,547,3665.623796
14.0,629,3699.073846
6.0,361,3717.188758
