value_loss,frames,P09:episode_rewards,epoch_idx,PMM:episode_rewards,grad_norm,policy_loss,episode_length,P01:episode_rewards,advantage_norm,policy_entropy,fps,explained_variance
0.004664359661983326,272000,5.0,34,2.28,0.17518804974736552,-0.0008253571348905098,209.92,0.0,0.7780607259273529,1.352157747745514,211,0.9552922052145004
0.0037195644425810316,280000,5.0,35,1.97,0.1475917055707373,-0.0002905093852314167,204.37,0.0,0.6142774593830108,1.3480740094184875,211,0.9676797240972519
0.006072165005025454,288000,5.0,36,2.28,0.1953414883235038,-0.0014009348011677504,217.94,0.0,0.8597080679237843,1.3639943087100983,212,0.9378302854299545
0.007058160550368484,296000,5.1000000000000085,37,1.92,0.2060784187557769,-0.0007931628159713,202.39,0.0,0.9157379715144635,1.3721177089214325,212,0.8812732261419296
0.004843799384252634,304000,5.0,38,1.73,0.18366610189751664,-0.0016227215764229187,195.18,0.0,0.7714559055864811,1.353123916387558,212,0.9463175821304322
0.003288825881900266,312000,5.0,39,2.0,0.14147847003159905,4.0826256736181676e-05,205.38,0.0,0.6317375022172927,1.3604358565807342,212,0.9681108796596527
0.005168245389941148,320000,9.0,40,2.32,0.17759541419550104,-0.00042889857963018585,213.43,0.0,0.8096688568592072,1.3491230559349061,212,0.9480328845977783
0.006774410668294877,328000,9.0,41,2.53,0.21198452454611139,0.0005117267911555246,222.11,0.0,0.9294917786121368,1.3641876518726348,213,0.9304935461282731
0.007850293377850903,336000,6.0,42,2.11,0.22046853600580596,-0.0015789146062161307,209.89,0.0,0.9819147232174873,1.3695807671546936,214,0.8511984926462174
0.002666732866637176,344000,5.1000000000000085,43,1.55,0.11887653595786657,-0.0006701944315864239,186.89,0.0,0.5701375505328179,1.3636168324947358,214,0.9619457578659057
0.0037049847107846288,352000,5.0,44,1.28,0.15172278464674588,0.0010673221007891699,177.85,0.0,0.6481301619112492,1.3613255870342256,215,0.9522826021909714
0.0045476220705313606,360000,5.0,45,1.71,0.1691906570792062,-0.002508540888011339,194.95,0.0,0.7367481455206871,1.3467178189754485,215,0.9548719704151154
0.0035531253063527403,368000,6.0,46,1.87,0.15040713653138033,-0.0005039562091587868,199.57,0.0,0.631850603967905,1.348272213935852,215,0.9581365376710892
0.004626550288812723,376000,5.1000000000000085,47,1.85,0.17733237423073686,-0.0012387174300965854,197.99,0.0,0.7671818888187408,1.3466155338287353,215,0.9235963237285614
0.005840108360280283,384000,6.0,48,2.12,0.19161467565639057,-0.0005191150773316621,206.37,0.0,0.8829067486524582,1.3512296772003174,215,0.9350518012046813
0.006748673329129815,392000,6.1000000000000085,49,2.24,0.231947522289143,-0.0011809942754916847,212.66,0.0,0.9506226396560669,1.3591861641407013,215,0.9162252074480057
0.006894863397756126,400000,6.1000000000000085,50,2.57,0.20041237566294665,3.320477553643286e-05,227.25,0.0,0.9252033984661102,1.3582614278793335,215,0.915522094964981
0.007473503089859151,408000,6.0,51,2.31,0.23719992288349853,-0.0004782941075973213,215.72,0.0,0.9984341743588447,1.3572051954269408,216,0.9232962423563004
0.006426955721690319,416000,5.1000000000000085,52,2.1,0.2147783768764142,-0.0025202198771876283,207.51,0.0,0.8815022611618042,1.3541370284557344,216,0.9159043383598328
0.002924931783636566,424000,5.0,53,1.75,0.14515069608577538,-0.0015499380107939942,193.12,0.0,0.5731282530725003,1.3492782807350159,216,0.9659755599498748
0.006516155684075784,432000,5.0,54,1.86,0.22383490661357477,-0.0019528929819352925,197.46,0.0,0.8928068250417709,1.3526659226417541,216,0.933106483221054
0.007936930741416291,440000,5.0,55,2.02,0.24621855032722106,-0.0016271358236554078,202.88,0.0,1.0306811654567718,1.3555011391639709,216,0.9118618512153626
0.006171290712081827,448000,5.0,56,2.3,0.2049056724456525,-0.00151693829474425,215.88,0.0,0.8857143718004227,1.3432870185375214,216,0.9374743115901947
0.0061725515307625755,456000,6.300000000000026,57,2.57,0.21406692780296627,-0.0001505325434845872,222.96,0.0,0.8797683715820312,1.3501379382610321,216,0.9375222194194793
0.00518790852453094,464000,5.1000000000000085,58,2.37,0.18643269026617076,-0.0020210229519580024,220.33,0.0,0.8009701669216156,1.3447653186321258,216,0.9430450862646103
0.007250044458196499,472000,7.0,59,2.6,0.21458209433376318,-0.00040438312556943855,228.31,0.0,0.9594235119223594,1.3458326172828674,216,0.9353614127635956
0.007015723213553429,480000,7.1000000000000085,60,2.83,0.2046057687287833,-0.000392823280999437,238.44,0.0,0.9764442467689514,1.3557238328456878,216,0.9053755968809127
0.008959675876540132,488000,6.0,61,2.56,0.27199460933390357,-0.0017864404046122218,228.82,0.0,1.103549164533615,1.3554917192459106,216,0.8882691740989686
0.005758914390462451,496000,6.0,62,2.43,0.20091805581045957,0.0004956183503963985,221.09,0.0,0.8558829557895661,1.348998087644577,215,0.9368886780738831
0.006528385690762662,504000,5.1000000000000085,63,2.38,0.2112138649036439,-0.0013468706444837153,220.9,0.0,0.9370309361815452,1.3498291862010956,215,0.9334219217300415
0.008523669862188398,512000,6.0,64,2.84,0.232453501685632,0.00020650601654779167,237.04,0.0,1.0650065791606904,1.3436179435253144,214,0.886906236410141
0.01242072063847445,520000,6.0,65,2.78,0.3031943461451846,-0.002239129809313454,233.63,0.0,1.3351381608843804,1.3428524041175842,215,0.8509595531225205
0.00828751704946626,528000,6.0,66,2.68,0.244712444871623,-0.001547252116142772,230.42,0.0,1.0576774880290032,1.3251488947868346,215,0.9186969929933548
0.007897697042208164,536000,6.0,67,2.79,0.24200873536388276,-0.0020608451861426147,231.8,0.0,1.0405142813920976,1.3416191124916077,215,0.9053244543075561
0.008140391141059808,544000,6.200000000000017,68,2.86,0.2422548079821194,-0.0008031474787276238,236.65,0.0,1.0650894191861153,1.3448494017124175,215,0.8904667615890502
0.0072196512180380526,552000,6.0,69,2.73,0.21711182032766402,-0.0012430977483745664,231.48,0.0,0.9921370190382004,1.343872103691101,215,0.9291617923974991
0.007866844277596102,560000,6.0,70,2.7,0.25166743807587405,-0.0007449263142189011,230.91,0.0,1.0087239399552346,1.3476904690265656,216,0.9173658621311188
0.006772902393713594,568000,6.300000000000026,71,2.65,0.206073684025528,-0.0005497277184622362,226.81,0.0,0.9431303119659424,1.3517241048812867,216,0.9238747668266296
0.004764615494350437,576000,7.200000000000017,72,2.57,0.16567674777331906,-0.0015987473492077697,223.51,0.0,0.7428562384843826,1.3510645270347594,216,0.9539169788360595
0.00604605068161618,584000,6.0,73,2.01,0.20812770870702454,-0.0009075292384659406,204.42,0.0,0.9029030704498291,1.3523337519168854,216,0.937452786564827
0.008084912862395868,592000,6.1000000000000085,74,2.35,0.23338893707349315,-0.0011045532827847638,216.25,0.0,1.0353373178839684,1.344373426437378,215,0.9218364840745926
0.010199011662043631,600000,9.0,75,2.79,0.24560211373545474,0.00039032909204252066,228.43,0.0,1.1737158432602883,1.343666708469391,216,0.8772557502985001
0.008405295283300801,608000,8.100000000000009,76,3.11,0.247716647827207,-0.0016369890404166654,241.58,0.0,1.0731654661893844,1.3472484457492828,216,0.8998396199941635
0.007411761021940038,616000,9.100000000000009,77,3.22,0.2353579562367685,-0.0011652843613410369,242.62,0.0,1.0079857587814331,1.3156526565551758,216,0.9250284320116043
0.006801017398829572,624000,9.100000000000009,78,3.26,0.22371100590363305,-0.0010281227229279467,244.43,0.0,0.9656744730472565,1.3429176723957061,216,0.9342667818069458
0.008206999328685925,632000,9.0,79,3.13,0.2321893680926763,-0.0006030780053697527,239.08,0.0,1.0671717411279678,1.345398166179657,215,0.8944335371255875
0.008036713450565003,640000,5.1000000000000085,80,2.38,0.2313751056599459,-0.00019082605955190958,214.79,0.0,1.0426878213882447,1.337789582014084,215,0.8928883755207062
0.010800136098405346,648000,8.0,81,2.84,0.2714933882706861,-0.0013289163954323157,230.51,0.0,1.2392523938417435,1.334386042356491,215,0.8876494097709656
0.009288605141919107,656000,9.0,82,2.99,0.25942245055019053,-0.0016299747486482373,233.63,0.0,1.145452513694763,1.3421465146541596,215,0.9052683019638061
0.009449975767638534,664000,8.100000000000009,83,2.94,0.2652919174127349,-0.0015678496216423809,235.71,0.0,1.1356716641783715,1.345941776037216,215,0.9009283846616745
0.009668167956406251,672000,9.0,84,3.0,0.26457229732675014,-0.002005860290446435,236.47,0.0,1.1748927634954454,1.3485697686672211,215,0.8952914065122605
0.00683178874081932,680000,9.0,85,3.17,0.23227112845266176,-0.00253742652508663,243.11,0.0,0.974018562734127,1.3464348995685578,215,0.9239575070142746
0.009499502450926229,688000,9.100000000000009,86,3.57,0.26972503098302736,-0.00021483343502040953,254.57,0.0,1.164664063155651,1.3455259609222412,215,0.8924029767513275
0.012225572139723227,696000,6.300000000000026,87,3.3,0.30101938721693783,-0.0018582326144678518,247.06,0.0,1.3152057915925979,1.334607344865799,215,0.8786242705583572
0.00978585631470196,704000,9.0,88,3.7,0.2786735378058837,-0.0012454577209427952,261.82,0.0,1.1491370901465416,1.336292405128479,215,0.8917808645963669
0.00944603759329766,712000,9.0,89,3.78,0.2575756317350969,-0.0025481272384058683,262.64,0.0,1.162176098525524,1.342098709344864,215,0.8842687803506851
0.01033412447432056,720000,9.0,90,3.52,0.2714417667357607,-0.00142338730947813,255.5,0.0,1.189606004357338,1.338983484506607,215,0.898965658545494
0.009201653022319078,728000,7.0,91,3.26,0.2734152892715909,-0.0013814990594983101,246.57,0.0,1.142858226597309,1.3318899357318879,215,0.9091852593421936
0.01151002547238022,736000,8.100000000000009,92,3.51,0.2900520200482184,-0.001060230542498175,252.03,0.0,1.2861847740411758,1.3377099418640137,215,0.8603164011240005
0.012400274300016462,744000,8.100000000000009,93,3.57,0.30748314589183884,-0.0035126389178913088,254.69,0.0,1.346793493628502,1.3374091541767121,215,0.8640200006961822
0.009428080087527633,752000,9.0,94,3.78,0.25889063230194986,-0.0028529673083539818,257.34,0.0,1.1636711224913596,1.3223737931251527,215,0.8940843915939332
0.007059127914253623,760000,9.100000000000009,95,3.75,0.23736091724455075,-0.0009257347756283707,260.96,0.0,1.0098906302452086,1.3095996606349944,216,0.9334873247146607
0.015130185927264393,768000,10.100000000000009,96,4.2,0.3390258866265554,-0.0043776567978784445,273.95,0.0,1.448483743071556,1.273390148282051,216,0.8192344206571579
0.008800235291710123,776000,11.0,97,4.09,0.2685934258727538,-0.0023725914972601457,270.83,0.0,1.1284782508015632,1.3070582306385041,216,0.9228097862005233
0.01213347410550341,784000,11.0,98,4.04,0.3234499532607346,-0.0027598003025627806,268.53,0.0,1.3265001910924912,1.303961580991745,216,0.8636549592018128
0.011191606366774067,792000,10.0,99,4.06,0.29742492788046987,-0.0027280594657622713,271.71,1.0,1.2916327565908432,1.3073748278617858,215,0.884599215388298
0.013616562876850367,800000,9.0,100,3.91,0.3421543727095219,-0.0017568032076815143,269.94,0.9000000000000004,1.425626916885376,1.3156864869594573,215,0.8541790306568146
0.0113472441281192,808000,9.0,101,4.21,0.3100487064958339,-0.0033224927869741805,281.32,1.0,1.2954735207557677,1.3093833923339844,215,0.870446246266365
0.01308914863038808,816000,9.0,102,4.4,0.34203543471949227,-0.0048617037475924005,287.19,1.0,1.403174707889557,1.301422680616379,215,0.858800510764122
0.014012184252496809,824000,10.0,103,4.53,0.37684440101214584,-0.0038631178680225277,290.8,1.0,1.4480442982912063,1.3023671078681947,215,0.8562796425819397
0.01665719095617533,832000,10.0,104,4.83,0.3945214166075385,-0.004235437069437467,300.75,1.0,1.5867489403486252,1.2856626498699188,215,0.8066837120056153
0.020654444703832268,840000,10.100000000000009,105,5.26,0.464434900202419,-0.004654324123112019,318.75,1.0,1.7623599249124526,1.257820725440979,214,0.787616536617279
0.01775353906210512,848000,11.0,106,5.77,0.4114427920827442,-0.007940283934003674,333.84,1.9000000000000004,1.606070637702942,1.263603676557541,214,0.8383435761928558
0.013477342328988015,856000,11.0,107,5.84,0.3549511649361442,-0.004664803333871532,333.76,2.0,1.4141147089004518,1.2589046740531922,214,0.8464973402023316
0.01609021916054189,864000,11.0,108,6.06,0.3979881836835217,-0.005479476791806519,345.0,2.0,1.561274545788765,1.2726269853115082,214,0.8201704722642899
0.018052687039598822,872000,11.0,109,5.79,0.41653092055219637,-0.0041659687951323575,329.47,2.0,1.6334159874916077,1.256402667760849,214,0.80673071205616
0.015098555157892405,880000,11.0,110,5.81,0.36136943348989414,-0.00017930205853190274,330.34,2.0,1.4988389545679093,1.260066796541214,214,0.8221301341056824
0.01910874585621059,888000,10.100000000000009,111,5.85,0.43285612974270776,-0.0078315970802214,332.27,2.0,1.6710830360651017,1.248198662996292,214,0.8025972020626068
0.016205605817958713,896000,11.0,112,6.29,0.38077788365546117,-0.003050249210864422,336.72,3.0,1.5546581041812897,1.236742525100708,214,0.8440248942375184
0.015099435416050255,904000,11.0,113,6.29,0.3942366028508983,-0.0026634471205761656,338.69,3.0,1.5042544013261796,1.2427905809879303,214,0.8427813041210175
0.020339966714382172,912000,11.0,114,6.68,0.4571923253915908,-0.006467467508336995,352.31,3.0,1.7569516015052795,1.2337492418289184,214,0.7499999701976776
0.02065766294952482,920000,11.0,115,6.85,0.4638006402866304,-0.004958876439777668,352.51,3.0,1.7268313241004944,1.2389353454113006,214,0.7893533384799958
0.022126940847374498,928000,11.0,116,6.84,0.5374764372794966,-0.010662982962094248,359.88,3.9000000000000004,1.768142465353012,1.163675451874733,214,0.7300353187322617
0.016267610946670175,936000,11.0,117,7.08,0.43222050119382077,-0.003757031726418063,369.78,4.0,1.5531180810928344,1.223208263516426,214,0.8128313899040223
0.021887153941206633,944000,11.0,118,6.96,0.5241740917127086,-0.00747559338575229,367.83,4.0,1.7971988886594772,1.2096589803695679,214,0.7922424805164338
0.018311246241210027,952000,12.100000000000009,119,7.01,0.44543206887378767,-0.0060222426624386574,372.1,3.0,1.6328635275363923,1.2052548509836196,214,0.750590558052063
0.01694926302880049,960000,12.0,120,6.71,0.436542695019901,-0.003737506978213787,360.13,2.0,1.609198607802391,1.2239921975135803,214,0.8104503810405731
0.0162575660739094,968000,12.0,121,7.21,0.3815896845644648,-0.006591724786703708,373.75,3.0,1.565539430975914,1.215776286125183,214,0.8157986414432525
0.020290897150989622,976000,12.0,122,7.2,0.4793073681443104,-0.005072713015833869,373.3,2.9000000000000004,1.764155330657959,1.1878640341758728,214,0.7802448374032974
0.018846459451597183,984000,12.0,123,7.22,0.5036384207353666,-0.004921220415853895,375.43,2.9000000000000004,1.656021101474762,1.1661569736897945,214,0.7680795454978943
0.01809862669557333,992000,12.0,124,7.52,0.4407092815231182,-0.00616984017775394,382.74,4.0,1.6577613306045533,1.203657797574997,214,0.7975742065906525
0.018321180175989868,1000000,13.0,125,7.82,0.40845691975013365,-0.005061836196691729,392.37,4.9,1.6580859529972076,1.2227249073982238,214,0.7914290982484817
0.01784526920411736,1008000,13.0,126,8.27,0.42328725619026675,-0.0018317240034230054,399.16,5.0,1.643114257454872,1.215892163515091,214,0.8044135773181915
0.022331654191948474,1016000,14.0,127,8.73,0.4746247558693304,-0.0048740775496116835,406.55,5.0,1.8263950008153915,1.2176302015781402,214,0.7436356765031814
0.019702380646485836,1024000,14.0,128,8.81,0.47964689667118043,-0.006674365531653166,404.94,5.0,1.7135524886846543,1.1814411413669585,214,0.7767822825908661
0.01820829358883202,1032000,14.0,129,9.05,0.4144041502187411,-0.0024733132186884176,413.32,5.0,1.663151779770851,1.205646457672119,214,0.7910391128063202
0.0203832001471892,1040000,15.0,130,9.48,0.47884087059303704,-0.0047437465524672005,423.86,5.0,1.748513879776001,1.1915366327762604,214,0.784289618730545
0.01798231723252684,1048000,15.100000000000009,131,9.62,0.42379700903123757,-0.005418658145063091,432.55,5.0,1.6489262753725051,1.2063791954517364,214,0.8139123594760895
0.015401862459257246,1056000,15.0,132,9.35,0.41410225125480593,-0.0034977113991044462,428.23,5.0,1.5287189370393752,1.1747675001621247,214,0.8281216353178025
0.01813148503191769,1064000,14.100000000000009,133,9.66,0.4568664037263194,-0.004045817977748811,440.21,5.0,1.6685999941825866,1.1754739773273468,214,0.7820039093494415
0.019347626850940287,1072000,14.100000000000009,134,10.02,0.4841615874231002,-0.005740256052813492,448.83,6.0,1.7039191317558289,1.16348961353302,214,0.7774886220693589
0.018555391817353665,1080000,13.100000000000009,135,9.71,0.45573686339285047,-0.001813825629578787,440.3,5.0,1.6835955941677094,1.1821143543720245,214,0.7808202946186066
0.01712192758452147,1088000,13.0,136,9.32,0.46336118601561405,-0.004705893869104329,430.55,5.0,1.6284839987754822,1.1858028197288513,215,0.8206594693660736
0.021201716689392924,1096000,14.0,137,9.9,0.4913332800258376,-0.004762921618530527,439.03,6.0,1.7909601330757141,1.1856893622875213,215,0.7644532978534698
0.017664772677235305,1104000,14.0,138,9.99,0.45411123519935254,-0.0010717648908030242,435.09,5.0,1.6404665821790696,1.194089629650116,215,0.8042646503448486
0.021192256729118526,1112000,14.0,139,9.86,0.48221296673254443,-0.007145858558360487,431.02,5.0,1.7799299031496048,1.1818406784534454,215,0.7772262340784073
0.02008993555326015,1120000,14.0,140,9.77,0.45535463547077426,-0.0017241824760640156,424.03,5.0,1.7427713346481324,1.1884377157688142,215,0.7896002703905105
0.018889554115012287,1128000,14.0,141,10.08,0.4518409752515115,-0.004047063658508705,432.23,6.0,1.6958429139852524,1.1827970826625824,215,0.7884866261482238
0.02585548562463373,1136000,15.0,142,10.25,0.6055853686376959,-0.003721773174183909,432.77,5.9,1.7731099313497543,1.1265790348500013,215,0.7711683303117752
0.02316794591024518,1144000,14.0,143,9.98,0.6508839305020673,-0.0048213800220401025,429.93,5.0,1.8632932740449906,1.0778005427122117,215,0.7341507285833359
0.0199703112244606,1152000,15.100000000000009,144,10.28,0.5376115052604149,-0.006741851376718841,435.08,5.0,1.7452584928274155,1.1251176023483276,215,0.7791908526420593
0.020480847721919417,1160000,16.0,145,10.59,0.501740970665256,-0.0009589530510129407,449.21,5.9,1.767535115480423,1.1981794947385789,215,0.7762233501672745
0.018022469403222205,1168000,16.0,146,10.29,0.4893529252653858,-0.0034936973260482774,448.91,6.0,1.6672896575927734,1.2127050399780273,215,0.7773316609859466
0.019916452919133007,1176000,16.0,147,10.25,0.4766020663252539,-0.004201879653264768,447.34,5.9,1.7349475944042205,1.2004276895523072,215,0.7906718999147415
0.0195271700527519,1184000,16.0,148,10.42,0.4536314680239178,-0.008670534862903877,448.64,5.9,1.7261413776874541,1.1806001412868499,215,0.79155921459198
0.021496900501661004,1192000,16.0,149,10.64,0.5118194108807327,-0.00592892756103538,457.19,6.0,1.8097625863552094,1.1594628131389617,215,0.7685598343610763
0.023915264713577924,1200000,16.10000000000001,150,11.27,0.5383715039316482,-0.006283938819833566,470.2,6.0,1.892680345773697,1.162041153907776,215,0.7415468734502793
0.01993407974485308,1208000,17.0,151,11.89,0.4435483826389515,-0.007692718571051955,476.1,6.9,1.7209730303287507,1.1735459184646606,215,0.77007159948349
0.01903745976742357,1216000,17.10000000000001,152,12.2,0.46026951371808733,-0.00448006706101296,483.21,6.9,1.6891259956359863,1.165320109128952,215,0.7915201163291932
0.022423523655161263,1224000,17.10000000000001,153,12.36,0.47322788869436777,0.0002956023858860135,490.55,6.9,1.8356954479217529,1.1882687258720397,215,0.7755379885435104
0.019844061927869916,1232000,18.10000000000001,154,12.6,0.5122470206072588,-0.006670704488642514,494.03,6.0,1.737238529920578,1.160076800584793,215,0.7840074330568314
0.02373123865108937,1240000,19.0,155,12.91,0.5269415269982894,-0.005504002160159871,505.32,6.0,1.8939120697975158,1.1365162634849548,215,0.7440619784593582
0.01904989641159773,1248000,18.0,156,12.52,0.4705563902403283,-0.004794634176651016,499.39,6.0,1.6969307661056519,1.153336408138275,215,0.7800528252124787
0.022524963384494185,1256000,18.0,157,12.2,0.5208565084448363,-0.004847617538180202,499.98,6.0,1.856008905172348,1.1519081568717957,215,0.7802419072389603
0.020611495599150657,1264000,18.0,158,12.51,0.4902704260673146,-0.006658223522244953,513.6,6.0,1.7612664473056794,1.1457080936431885,215,0.7737199133634567
0.022035048194229603,1272000,18.0,159,12.48,0.5642533750687111,-0.00796119433332933,515.56,6.9,1.8331581163406372,1.1672753489017487,215,0.7603284019231796
0.023207192639820278,1280000,18.0,160,12.5,0.5430321512402534,-0.006968147061415948,521.05,7.0,1.853497587442398,1.146059077978134,216,0.7516598987579346
0.018870116719044747,1288000,18.0,161,12.45,0.4668012025972132,-0.004025567213539034,526.18,7.0,1.6910592019557953,1.1805420100688935,216,0.7939123558998108
0.020012568882666528,1296000,18.0,162,12.51,0.5100939123815212,-0.00822055462456774,530.14,7.0,1.7461228024959565,1.1072462290525436,216,0.7833031111955643
0.02253613601438701,1304000,18.0,163,12.52,0.5172982425286844,-0.0055844637608970515,528.56,7.9,1.8531269931793213,1.1119721442461015,216,0.727370303273201
0.021734638628549872,1312000,18.0,164,12.51,0.5012838988338741,-0.002016254462359939,520.05,8.0,1.824307786822319,1.1273728215694427,216,0.76177390396595
0.02098398255649954,1320000,19.0,165,12.61,0.5264606454973669,-0.006484066715929657,523.4,7.0,1.7729820591211318,1.0652758672833442,216,0.6997584092617035
0.02222779277712107,1328000,18.10000000000001,166,12.33,0.5775105809246248,0.0013723599998047575,517.76,7.0,1.8492555379867555,1.1355141341686248,216,0.7655830204486846
0.021362225371412934,1336000,19.0,167,12.52,0.5176225018450229,-0.004004418082186021,516.26,7.0,1.7974077296257018,1.1246214729547501,216,0.7709104812145233
0.029084826139733195,1344000,19.0,168,12.62,0.6376554578700122,-0.0075818964408244935,514.97,7.0,2.1057330918312074,1.061483051776886,216,0.6680446273088455
0.030045130727812647,1352000,21.0,169,12.79,0.7091911895014575,-0.006250894021650311,516.43,6.0,2.0291354763507843,1.0511505365744234,216,0.6851039534807205
0.027312373104505242,1360000,22.0,170,13.01,0.586254867950289,-0.009431123986141756,527.83,6.0,2.0297849118709563,1.125037453174591,217,0.728126699924469
0.024197417669929566,1368000,21.0,171,13.05,0.5154618943669272,-0.0019109920121263713,525.13,6.0,1.896917564868927,1.1220812094211579,217,0.735431370139122
0.023678377270698547,1376000,21.0,172,13.66,0.4925614310144114,-0.0032808756387385073,540.27,7.9,1.8973337614536285,1.1597398376464845,217,0.7307433587312698
0.02296505275182426,1384000,21.0,173,13.69,0.4757015499615166,-0.0064516176408506,534.41,7.9,1.852477889060974,1.1556401324272156,216,0.7492781752347946
