epoch_idx,episode_length,grad_norm,avg_q_selected,fps,P01:episode_rewards,policy_entropy,P09:episode_rewards,avg_q_retraced,policy_gradient_loss,rollout_prob_std,explained_variance,model_prob_std,q_loss,policy_loss,advantage_norm,frames,PMM:episode_rewards,policy_gradient_bias_correction
374,3324.42,2.3711442094454124e-05,-3.515535328364961e-05,360,0.0,2.1925635985154956,0.0,-3.480799933680511e-05,6.281678649081244e-07,0.010918445909979738,-inf,0.010877621914186175,1.1367131274287697e-08,6.2812044144304e-07,0.0007631340338171967,2692800,0.0,-4.74235334644056e-11
375,3324.42,2.3571572847814125e-05,-3.623464638030662e-05,360,0.0,2.1927120854299536,0.0,-3.4855908419433424e-05,9.43447661037033e-07,0.010750508056510061,-18991589857.5071,0.010728761660459909,1.1302045794666724e-08,9.462404456612644e-07,0.0008264245108471692,2700000,0.0,2.792783549632723e-09
376,3324.42,2.0008835953960055e-05,-2.211795315906362e-05,360,0.0,2.192713326373428,0.0,-2.2128076019697118e-05,1.4305209662206347e-07,0.010749553417437096,-232316423082.1474,0.010725947413002212,9.015495007483403e-09,1.4588173370882295e-07,0.0006899020351484284,2707200,0.0,2.8296384158029275e-09
377,3324.47,2.397183426844464e-05,-2.9120492201196425e-05,360,0.0,2.1927085248534643,0.0,-2.9495549278825814e-05,5.915092703650006e-07,0.010734936589665869,-117624354674.89554,0.01073595338485021,1.1795181669676425e-08,5.953662322903506e-07,0.0008269001340000184,2714400,0.0,3.856967101210822e-09
378,3324.47,2.155600220039902e-05,-2.7643074812828224e-05,360,0.0,2.1926038235331333,0.0,-2.7729692840780666e-05,6.923303629103467e-07,0.010846786039607922,-inf,0.01083967108745128,1.010261559149041e-08,6.940057641768156e-07,0.0006962936212449669,2721600,0.0,1.6753953239637439e-09
379,3324.47,3.0429600724692364e-05,-1.3432530835784532e-05,360,0.0,2.1919347492349215,0.0,-1.2804060289086225e-05,4.6450296490179904e-07,0.011541198741955062,-98843300126.53783,0.011526023038322961,1.600379481548512e-08,4.6230402995669895e-07,0.0008872834594453034,2728800,0.0,-2.198936413758183e-09
380,3324.47,2.28791889177521e-05,-1.5099780164120154e-05,360,0.0,2.1926235526390174,0.0,-1.5028478209125724e-05,2.960607354240739e-07,0.01083285640092399,-inf,0.010831247339266593,1.0878160091253802e-08,2.9652077357857566e-07,0.0007891707530515361,2736000,0.0,4.600374741149339e-10
381,3324.47,2.1766007632726148e-05,-1.9670575752735252e-05,360,0.0,2.1927006142070056,0.0,-2.074834490179332e-05,6.553476835379149e-07,0.010740004871311604,-inf,0.010743530536792365,1.0350447275671824e-08,6.536452494485287e-07,0.0007522107553345798,2743200,0.0,-1.702436052690679e-09
382,3324.47,2.4344465937792952e-05,-2.6104855339727214e-05,360,0.0,2.1927094098216013,0.0,-2.610068301807573e-05,5.777566425923028e-07,0.010734943370815249,-250487961834.88278,0.010734153693349707,1.3254867752296712e-08,5.74170799811078e-07,0.0008685625813266972,2750400,0.0,-3.5858405731784758e-09
383,3324.68,2.0616677397655625e-05,-2.2406491875446788e-05,360,0.0,2.192670741147465,0.0,-2.1676467368049796e-05,1.3095985572617345e-07,0.010784513157430207,-inf,0.010774135479393102,9.465831377463085e-09,1.3120222009474798e-07,0.0006827508780664478,2757600,0.0,2.4236590236302753e-10
384,3324.68,2.7434457264364948e-05,-8.523099043566439e-07,360,0.0,2.192021910406295,0.0,-6.870205040085707e-07,3.662499179476809e-08,0.011438182626318719,-140399654549.4757,0.011431644765756257,1.3235713023612135e-08,3.942913805683843e-08,0.0008710251923585273,2764800,0.0,2.804149485654665e-09
385,3324.68,2.0606309535475453e-05,-1.1075897175088366e-05,360,0.0,2.1924890127068477,0.0,-1.1287034694733154e-05,2.399713650736056e-07,0.010960309637806538,-inf,0.010957323759720321,1.0880917209723665e-08,2.395671028671086e-07,0.0006606894350465431,2772000,0.0,-4.042654361770415e-10
386,3324.68,2.4240441635261264e-05,-1.337649416306874e-05,360,0.0,2.1927823147508834,0.0,-1.3587060683247405e-05,2.9937869862636235e-07,0.010653742373706624,-64883398201.9432,0.010646328552374766,1.101762630680612e-08,2.9977563288822367e-07,0.0008506378626765985,2779200,0.0,3.9693548390028067e-10
387,3324.68,2.012182216066389e-05,-1.2752951756637807e-05,360,0.0,2.1927626788900008,0.0,-1.19039526650849e-05,3.205120832546037e-07,0.010673016022580363,-inf,0.01066922838581608,9.53538966278997e-09,3.2088450912686155e-07,0.0006748236755415998,2786400,0.0,3.724265260928006e-10
388,3324.56,2.682916874848622e-05,8.266360944755877e-06,360,0.0,2.1927477170487557,0.0,8.874941897459882e-06,-5.819665258215798e-07,0.010711232340887247,-inf,0.010687027744599002,1.6313472131571176e-08,-5.779381102193068e-07,0.000952488733283607,2793600,0.0,4.0284237009073815e-09
389,3324.56,2.1729248934753665e-05,7.988409564580506e-06,360,0.0,2.1926228409343294,0.0,8.419260693091937e-06,-2.3886246817843947e-07,0.010840907971295848,-inf,0.010812381393862541,1.0965340160560445e-08,-2.3399595363330434e-07,0.0007141941612996719,2800800,0.0,4.866516568192003e-09
390,3324.56,2.887228743122808e-05,7.046403413789431e-06,360,0.0,2.192037862003452,0.0,7.254136572910593e-06,-5.912342532587076e-07,0.011415915369186522,-inf,0.011415928830580803,1.6045625564693738e-08,-5.892375738296721e-07,0.0008876378174115942,2808000,0.0,1.9966757393771725e-09
391,3324.56,2.175930727171429e-05,-1.7585574982338622e-06,360,0.0,2.192751121311993,0.0,-1.884089039739068e-06,1.917041398981478e-08,0.010692180227236298,-48426529519887.34,0.010681221983882681,1.0175815256099745e-08,1.7746275407001813e-08,0.0007848947268703462,2815200,0.0,-1.4241403958680016e-09
392,3324.56,2.181720266448356e-05,-4.529333762279396e-06,360,0.0,2.1928101128339765,0.0,-5.100770191841237e-06,-3.5054827498900937e-08,0.010624341540859035,-inf,0.010611311440570427,1.020470160942042e-08,-3.5312116363118296e-08,0.0007762085264948385,2822400,0.0,-2.572875511341184e-10
393,3324.56,2.4131135653549395e-05,-3.797374417212847e-06,360,0.0,2.192843029063845,0.0,-2.348976315802689e-06,-4.7787303778312235e-08,0.010598122279181903,-inf,0.010575879046338658,1.3639538015745917e-08,-4.117005517583876e-08,0.0009068750106512837,2829600,0.0,6.617253561075859e-09
394,3324.47,2.180191908618729e-05,1.273993801907482e-06,360,0.0,2.192777246681471,0.0,1.3669974705419305e-06,-2.3319515815160909e-07,0.010662231896449588,-inf,0.010650085603988302,1.0723342140488037e-08,-2.2942594623125214e-07,0.0007389361414879641,2836800,0.0,3.769205103807863e-09
395,3324.47,2.5609769662012347e-05,1.052612869227484e-05,360,0.0,2.1922412280241645,0.0,1.1848814700708843e-05,-1.0993877299356914e-07,0.011211405090110564,-inf,0.01119554168005134,1.2391134677105856e-08,-1.0405893169503895e-07,0.0007958714229819141,2844000,0.0,5.879845457369098e-09
396,3324.47,2.183043227422941e-05,2.0634469990565755e-05,360,0.0,2.19254424649973,0.0,2.1418139928108838e-05,-5.271564616576774e-07,0.01090263940134552,-inf,0.010885929370831167,1.0901607710866556e-08,-5.32436984106943e-07,0.0006993109611551617,2851200,0.0,-5.280522702118552e-09
397,3324.47,2.4892076906705205e-05,2.1167085404774523e-05,359,0.0,2.1927256643172925,0.0,2.203996807922098e-05,-6.847592620081999e-07,0.010704797423178597,-153765959005.5625,0.010710854667618317,1.3523653308682431e-08,-6.901287396167021e-07,0.0009081668825084012,2858400,0.0,-5.369482032687132e-09
398,3324.47,2.018368669257725e-05,1.719105572184227e-05,359,0.0,2.1927554330024766,0.0,1.694017907985737e-05,-3.84234637492808e-08,0.01066752726388307,-inf,0.010673964031696043,1.019078051243374e-08,-3.71555458194676e-08,0.0006993381341723254,2865600,0.0,1.2679263886412215e-09
399,3324.56,2.5562913840694882e-05,1.6382590716709184e-05,359,0.0,2.1927156822580502,0.0,1.629139332673277e-05,-4.4785591831881717e-07,0.010722902918421717,-inf,0.010719984343654853,1.506482993469976e-08,-4.4733337119033367e-07,0.0009312384884511876,2872800,0.0,5.225466110945784e-10
400,3324.56,1.9568793429532507e-05,1.011217029931965e-05,360,0.0,2.19277938997304,0.0,9.229608651360899e-06,-1.3065729462222226e-07,0.01065217132990559,-inf,0.010648228453851685,9.567394345833395e-09,-1.3338601658961673e-07,0.00066105171588867,2880000,0.0,-2.7287226512803177e-09
401,3324.56,2.864671096533141e-05,3.7507285735207534e-05,359,0.0,2.191998126771715,0.0,3.786370047178193e-05,-9.003649796709171e-07,0.011462554025596807,-53644627806664.38,0.011453992197014116,1.533585564063586e-08,-9.040121743528681e-07,0.0009003823580016994,2887200,0.0,-3.647198770539264e-09
402,3324.56,1.9964700377324286e-05,1.2590608584806808e-05,359,0.0,2.1927797387705907,0.0,1.2514748885547742e-05,-5.591876915947528e-07,0.010643380534300513,-inf,0.010646995039467044,9.391876396972265e-09,-5.597269927949935e-07,0.0007070223584750001,2894400,0.0,-5.393001849777159e-10
403,3324.56,2.298321572758728e-05,2.0669829637635455e-05,359,0.0,2.1928072629340742,0.0,1.9682368501565053e-05,-4.242008376709594e-07,0.010629815232765088,-inf,0.010617291423598076,1.1970612653311565e-08,-4.2368395230209677e-07,0.0008233818678659351,2901600,0.0,5.16879877305283e-10
404,3324.56,2.4926061591267766e-05,1.803499924551327e-05,359,0.0,2.192776128766398,0.0,1.7653557087397885e-05,-3.7610737705556347e-07,0.010675511306136965,-inf,0.010652361771414575,1.2430263598970593e-08,-3.7722412305249784e-07,0.0008598118688079001,2908800,0.0,-1.1167431794982537e-09
405,3324.52,2.3851013971861936e-05,2.363711935340499e-05,359,0.0,2.1928269124409505,0.0,2.5369395250219812e-05,-5.856660450578382e-07,0.010625742568250097,-inf,0.010591131234985025,1.379200906884155e-08,-5.843299893616374e-07,0.00081085684814229,2916000,0.0,1.3360507185311564e-09
406,3324.52,2.4075702540583297e-05,4.356700005753018e-05,359,0.0,2.1923417577604765,0.0,4.326546437638441e-05,-9.72417001876828e-07,0.011128198081718648,-inf,0.011095974735223328,1.1382924828979417e-08,-9.700749764722585e-07,0.0007570848529080341,2923200,0.0,2.342024460311855e-09
407,3324.52,2.4912363267732296e-05,4.53310717478864e-05,359,0.0,2.1924148482178882,0.0,4.5749443734383105e-05,-1.219684357059586e-06,0.011065300325863064,-inf,0.011019992807783955,1.1745387481332262e-08,-1.2204669456368083e-06,0.0007616362319711947,2930400,0.0,-7.825923850717594e-10
408,3324.52,1.9453301244769464e-05,2.917344980789889e-05,359,0.0,2.1928398023837454,0.0,2.896009376691023e-05,-7.379166262606102e-07,0.010627168797254661,-inf,0.010573573941327928,8.675114470552374e-09,-7.364364276976196e-07,0.0007129514093330895,2937600,0.0,1.480204071239993e-09
409,3324.52,1.8255286008825683e-05,2.620803121705198e-05,359,0.0,2.1928455252559105,0.0,2.5921348586043146e-05,-5.337650108654473e-07,0.010619504248548456,-inf,0.010565322097711188,8.427933973288867e-09,-5.319882219900763e-07,0.0006435292577938371,2944800,0.0,1.7767907125448934e-09
410,3324.57,2.330722071501329e-05,2.7859988652199924e-05,359,0.0,2.192843600487755,0.0,2.8312464625375398e-05,-8.913379566238141e-07,0.010627738755286376,-inf,0.0105707496091004,1.189563478723395e-08,-8.900456643060726e-07,0.0008409574930635486,2952000,0.0,1.2922904489202996e-09
411,3324.57,1.785729734657287e-05,4.032038308903591e-05,359,0.0,2.1928199168140927,0.0,4.1195039989505605e-05,-1.0258445273796343e-06,0.010649091423496545,-inf,0.01059734473988,7.250732898811156e-09,-1.0244170667830654e-06,0.000592444230842772,2959200,0.0,1.4274607816589135e-09
412,3324.57,2.9610942193726247e-05,6.122511858176862e-05,359,0.0,2.19205425395852,0.0,6.13878875412324e-05,-1.4356645067315814e-06,0.011425766664749338,-4875702709.708069,0.011387032629175496,1.5589629976972308e-08,-1.4322320675487522e-06,0.0009124079846237907,2966400,0.0,3.432432321607497e-09
413,3324.57,2.0495254976118804e-05,4.650809572698535e-05,359,0.0,2.192774124246426,0.0,4.553165544474381e-05,-1.1637003349263395e-06,0.010705500479119895,-inf,0.010652263306263619,8.486110024821934e-09,-1.1643253738241102e-06,0.0006807596258124164,2973600,0.0,-6.250457861046724e-10
414,3324.57,2.2364435579840027e-05,4.282491709302853e-05,359,0.0,2.1928153066534217,0.0,4.272822935259711e-05,-9.343807835506208e-07,0.010670290569190884,-inf,0.010603388275805783,9.444959020099451e-09,-9.327993021829384e-07,0.0007779000736581539,2980800,0.0,1.5814816494199393e-09
415,3324.57,2.0758248320464502e-05,3.4045531564680954e-05,359,0.0,2.192849711842007,0.0,3.3421892474377405e-05,-7.187288384944705e-07,0.01062799625638281,-inf,0.010561808220125616,9.595637877614315e-09,-7.158871774005243e-07,0.0007054997450646508,2988000,0.0,2.8416550701811998e-09
416,3324.45,2.0919355680488196e-05,2.6556519805097424e-05,359,0.0,2.1928567938325267,0.0,2.6097745826145856e-05,-8.032312871526305e-07,0.01061113488434188,-inf,0.010557900177556331,9.695648783038384e-09,-8.013469073216437e-07,0.0007211275966093067,2995200,0.0,1.884382749278757e-09
417,3324.45,2.2819107323896402e-05,4.076037991880516e-05,359,0.0,2.1923915619793397,0.0,4.0656962962043863e-05,-8.058395829860804e-07,0.011109736693121257,-inf,0.01104477491288904,1.0488494670794881e-08,-8.037556554879325e-07,0.0007099276472964567,3002400,0.0,2.0839219954422412e-09
418,3324.45,2.457572457036104e-05,3.232230473002728e-05,359,0.0,2.1923499532288346,0.0,3.1409952823310496e-05,-9.460390288004613e-07,0.011148602783226623,-inf,0.011087990087979328,1.1647823357863075e-08,-9.434243570556897e-07,0.0007877998447933111,3009600,0.0,2.614676476966217e-09
419,3324.45,2.2740046843647094e-05,9.00108468336176e-06,359,0.0,2.192862104495998,0.0,9.399166878396384e-06,-2.724715357132124e-07,0.01060580499741254,-1557009091067.3413,0.010553180800489687,1.0974805456751282e-08,-2.7032165167310776e-07,0.000811275027721351,3016800,0.0,2.1498862844724658e-09
420,3324.45,2.1481805790350595e-05,1.2478997043258923e-05,359,0.0,2.192779144092843,0.0,1.2605858031560098e-05,-2.579181525241226e-07,0.01070555749497125,-inf,0.010644611163636443,9.368127264052085e-09,-2.578876490210482e-07,0.0007148558987788136,3024000,0.0,3.050297154730292e-11
421,3324.51,2.5600982636952996e-05,2.1511683726221095e-05,359,0.0,2.192840188747992,0.0,2.2471871698305144e-05,-1.8586998972436555e-07,0.010636852724149963,-inf,0.01057536794045181,1.5297932970593965e-08,-1.8511964483671946e-07,0.0009304280390919906,3031200,0.0,7.50342664516046e-10
422,3324.51,1.8801337419120613e-05,2.841241147246386e-05,359,0.0,2.1928510107699926,0.0,2.786599180061395e-05,-4.917663583839259e-07,0.010643709721876926,-inf,0.010559570912226717,8.032817722092209e-09,-4.902112405523954e-07,0.0006268160533237355,3038400,0.0,1.5551185810580376e-09
423,3324.51,2.920952879773616e-05,4.5946570506253516e-05,359,0.0,2.192028781194536,0.0,4.555585663335175e-05,-9.890819132030864e-07,0.011494767904126396,-17474033207.866405,0.011405675852789529,1.4554671878524112e-08,-9.882295521581315e-07,0.0009192151160959838,3045600,0.0,8.523603893286484e-10
424,3324.51,1.9838678970649867e-05,2.335218931251791e-05,359,0.0,2.192889996678741,0.0,2.327607192611409e-05,-7.453426479105327e-07,0.010616705774430617,-inf,0.010514488645173884,8.467250729661628e-09,-7.431404485535907e-07,0.0006383384268203959,3052800,0.0,2.2021924067396614e-09
425,3324.51,2.2890364793468984e-05,2.703997706097046e-05,359,0.0,2.192869301920845,0.0,2.7214501884065043e-05,-6.854647591173978e-07,0.010653088309570517,-inf,0.010539092020767311,1.1841781947379107e-08,-6.81581029253882e-07,0.000821553814427016,3060000,0.0,3.883724846357405e-09
426,3324.51,2.002913537356452e-05,2.759465414672656e-05,359,0.0,2.1929230320043667,0.0,2.7399382547315402e-05,-6.25622186665998e-07,0.010586043342802593,-inf,0.010474357063852486,8.26321775482687e-09,-6.215523361447369e-07,0.0007188467068724988,3067200,0.0,4.069849670789735e-09
427,3324.42,2.262538401256944e-05,3.022624306543659e-05,359,0.0,2.192872803245903,0.0,3.041432713917188e-05,-7.766354682532725e-07,0.010637961094964924,-inf,0.010533731032283632,1.147264443148072e-08,-7.74225737743465e-07,0.0008070840133128542,3074400,0.0,2.4097363119193484e-09
428,3324.42,2.2805569817310598e-05,3.366447439480112e-05,359,0.0,2.192547045491991,0.0,3.4306309064227905e-05,-8.12111718532185e-07,0.010971555028569013,-inf,0.010874979291037316,1.0087064559224984e-08,-8.106229775884939e-07,0.0007194438279732913,3081600,0.0,1.4887407844983708e-09
429,3324.42,2.4556386879584016e-05,5.044556834986882e-05,358,0.0,2.1923402843809634,0.0,5.0999588717868343e-05,-1.2939487244968707e-06,0.011173061856140122,-93032759755.8333,0.011088064202223287,1.152032766841549e-08,-1.2915383383329079e-06,0.0007672374270047476,3088800,0.0,2.4103882487735338e-09
430,3324.42,2.2672615888585183e-05,4.2247166965186574e-05,359,0.0,2.192895562869818,0.0,4.112166677411904e-05,-1.1261608737801844e-06,0.010596235122882412,-inf,0.010508763158716083,1.0608155141116416e-08,-1.1246420430459034e-06,0.0007776651221087173,3096000,0.0,1.5188291475983396e-09
431,3324.42,1.8884256082267754e-05,4.2030201578599335e-05,358,0.0,2.192840647230703,0.0,4.1493917371948436e-05,-1.0996284114009018e-06,0.010663521552345071,-inf,0.010573470047280866,8.392502656246243e-09,-1.0963996173939036e-06,0.0006521596507323564,3103200,0.0,3.228793674377944e-09
432,3324.43,2.5425482696103802e-05,3.693229035325994e-05,358,0.0,2.1928763405387364,0.0,3.74721566923755e-05,-8.386974057389976e-07,0.010623030518366407,-7.6309326845092125,0.010531229275148163,1.2628216778561752e-08,-8.359522056622383e-07,0.0009324830913065714,3110400,0.0,2.7452058689574483e-09
433,3324.43,1.8363553146945613e-05,3.238426165179082e-05,358,0.0,2.192918945501893,0.0,3.1258354963093286e-05,-7.008477653600617e-07,0.010566380813329454,-inf,0.01048234407780262,7.663171612344055e-09,-6.991922658177289e-07,0.0006037409783342483,3117600,0.0,1.6554969235578954e-09
434,3324.43,2.7545151774615125e-05,4.9620725471564864e-05,358,0.0,2.1919645519139617,0.0,4.913829840587503e-05,-1.008056883236625e-06,0.011559703891141365,-50313827052.988625,0.011481505256471415,1.3835983438319066e-08,-1.0078780300767887e-06,0.0008653581176732042,3124800,0.0,1.788486436077967e-10
435,3324.43,2.0609485385288774e-05,3.308906944878813e-05,358,0.0,2.1926969508109266,0.0,3.346847361933489e-05,-8.575791257345032e-07,0.010803699867797415,-inf,0.01072959221209641,9.962239339978306e-09,-8.547688871113904e-07,0.0006924266103093623,3132000,0.0,2.810235770498829e-09
436,3324.43,1.8671758891993105e-05,3.036620487281407e-05,358,0.0,2.1929364681622343,0.0,3.0179439084219796e-05,-5.60198232210713e-07,0.010521253290778352,-inf,0.01046001958232077,7.538919676694442e-09,-5.588304359409566e-07,0.0007068829439271797,3139200,0.0,1.3678010398444372e-09
437,3324.43,2.0177253862433086e-05,3.160390122441714e-05,358,0.0,2.1928462134974684,0.0,2.977674695022521e-05,-6.9237486553469e-07,0.010661484037151675,-691867130521.9923,0.010567121452115701,9.310645337563535e-09,-6.934443329010122e-07,0.0006961404372778138,3146400,0.0,-1.0694684852462744e-09
438,3324.37,2.323524962060312e-05,8.588226863524548e-06,358,0.0,2.1928380432141523,0.0,8.036188021219593e-06,-6.596258063026955e-07,0.01066886703436948,-inf,0.010577782965376087,1.231801065783752e-08,-6.591768575943159e-07,0.0007983635453986655,3153600,0.0,4.489541963866194e-10
439,3324.37,2.1921290745057796e-05,1.5527089735148486e-05,358,0.0,2.192645225304145,0.0,1.599648591508448e-05,-3.667600082170576e-07,0.010847950219521644,-inf,0.010767747892877431,1.0085520355718025e-08,-3.6637634646612896e-07,0.0007215882868069833,3160800,0.0,3.8366575737401765e-10
440,3324.37,2.526357381797255e-05,2.3416272587616735e-05,358,0.0,2.192215880443122,0.0,2.184922977083155e-05,-6.791424765991693e-07,0.011301345612123358,-1007544930795.8942,0.011218241405685198,1.2267699528550223e-08,-6.805325129026167e-07,0.0007983875511530363,3168000,0.0,-1.3900393961149902e-09
441,3324.37,1.982123076239616e-05,-3.7649186934437865e-06,358,0.0,2.1928717073845485,0.0,-3.358384070643585e-06,-4.160737227215453e-08,0.010622150053100157,-inf,0.010537869956063489,8.546067626859745e-09,-4.191322882963703e-08,0.00068275327080865,3175200,0.0,-3.0585135733806997e-10
442,3324.37,1.703750496452896e-05,8.084647340814505e-06,358,0.0,2.1929436489450866,0.0,8.854278992042881e-06,-2.473256015296602e-07,0.010536472038341262,-1729295168095197.8,0.010453518351919398,6.751350664997558e-09,-2.4818324931661766e-07,0.0005943262247139163,3182400,0.0,-8.576479952543972e-10
443,3324.36,2.4674120051204784e-05,1.991882374019567e-05,358,0.0,2.1928755788765257,0.0,2.0337370186744298e-05,-4.1918889093189414e-07,0.010627381977299967,-10314567524909.979,0.010532214626012048,1.2486073490533424e-08,-4.1419125297678084e-07,0.0008901051455796407,3189600,0.0,4.997634258184083e-09
444,3324.35,1.7231514283533214e-05,1.940410127958325e-05,358,0.0,2.1929363092638194,0.0,1.959722728409068e-05,-5.626968292453118e-07,0.010568022170983666,-inf,0.01046032442589335,7.1505837026986266e-09,-5.621056466210466e-07,0.0005882991375347226,3196800,0.0,5.911818331939668e-10
445,3324.35,2.6546400925030208e-05,4.151842474785161e-05,358,0.0,2.192111289267818,0.0,4.111302451855452e-05,-7.384521678185944e-07,0.011434223362806415,-4540569905332.844,0.011320105385892685,1.2299668353654375e-08,-7.350635191631775e-07,0.0007909990900464342,3204000,0.0,3.3886504998041563e-09
446,3324.35,1.9964283617932346e-05,2.0342955806327947e-05,358,0.0,2.192806428894795,0.0,2.07766362883008e-05,-3.145067103920352e-07,0.010700756121616535,-inf,0.010598431459982837,8.678099186063074e-09,-3.117143640521681e-07,0.0006500676911719267,3211200,0.0,2.7923475431945384e-09
447,3324.35,2.016053407808288e-05,1.443691257405221e-05,358,0.0,2.192957538271707,0.0,1.4632811494103422e-05,-5.71349305154667e-07,0.010553206789009171,-9.284643846891768e+16,0.010435825936747568,8.992054317384239e-09,-5.695475022248056e-07,0.0007394544342404652,3218400,0.0,1.8017995225365616e-09
448,3324.35,1.8737710926572183e-05,1.6028130241648548e-05,358,0.0,2.1928866379223177,0.0,1.638288849201041e-05,-1.8667199382092686e-07,0.01062911437802194,-inf,0.01051556171243271,7.911888544886507e-09,-1.8449967269878875e-07,0.0006596066345059014,3225600,0.0,2.1723212492939647e-09
449,3324.33,2.04590517854333e-05,1.799559675266219e-05,358,0.0,2.1929577477646887,0.0,1.7613633473500176e-05,-2.9329735841009276e-07,0.010538219805220487,-inf,0.010433704086355173,1.0281328215374928e-08,-2.925370923412979e-07,0.0007658835338050957,3232800,0.0,7.602623013969481e-10
450,3324.33,2.0456567576101273e-05,2.286498638635666e-05,358,0.0,2.192716194381062,0.0,2.367410239283217e-05,-4.538182368904685e-07,0.010801068363743388,-inf,0.010695661786236937,8.215642430628328e-09,-4.497215782517803e-07,0.000632981634001444,3240000,0.0,4.0966581761917655e-09
451,3324.33,2.6189341226591975e-05,5.8673162119433714e-05,358,0.0,2.1922156543485705,0.0,5.8612143057852186e-05,-1.3850262258217048e-06,0.011337062646277622,-inf,0.011210614025836722,1.2314607831624002e-08,-1.382378704972967e-06,0.0007790226186258915,3247200,0.0,2.6475307271460416e-09
452,3324.33,1.951102149354098e-05,4.018943975220208e-05,358,0.0,2.19294941600353,0.0,3.955220587765022e-05,-6.220506193810668e-07,0.010564325373834147,-214804741250.0766,0.01044189848711655,7.940955518393657e-09,-6.183615362332512e-07,0.0006954331436120464,3254400,0.0,3.6890768449121093e-09
453,3324.33,2.0294241302029094e-05,4.6684118525749364e-05,358,0.0,2.1929256919452125,0.0,4.630139816247831e-05,-1.0862106109030106e-06,0.010601214205676186,-inf,0.01046798774733568,8.839016430846021e-09,-1.083586901438789e-06,0.0006850756795635186,3261600,0.0,2.6237067325527223e-09
454,3324.33,2.2719899334783172e-05,4.9771203123556313e-05,358,0.0,2.1929607171671734,0.0,5.0480587049692296e-05,-1.1814267655789005e-06,0.010579667089029004,-30240920209.99288,0.01042851515291702,1.076578955659727e-08,-1.181637120895276e-06,0.0008347797463388287,3268800,0.0,-2.1034850274229059e-10
455,3324.2,1.878801815858619e-05,4.857701245397693e-05,358,0.0,2.1930120932551285,0.0,4.811985058213829e-05,-1.511834495110099e-06,0.010490918905035685,-inf,0.010365833739710666,7.99610732688848e-09,-1.513015792151238e-06,0.0006356288765220992,3276000,0.0,-1.1812956103397884e-09
456,3324.2,2.530851130496965e-05,6.282157527741662e-05,358,0.0,2.1923591510580964,0.0,6.212423932788744e-05,-1.7012781983097348e-06,0.011210705707152742,-inf,0.011056120889569343,1.1942689754855811e-08,-1.703178004344081e-06,0.0007935881752280779,3283200,0.0,-1.8998047511953743e-09
457,3324.2,1.968974293821742e-05,2.905767024639768e-05,358,0.0,2.1927710296650123,0.0,2.7706943803998525e-05,-6.783591349290179e-07,0.010765126807441126,-inf,0.010630454241128805,9.571435652879678e-09,-6.767077198921558e-07,0.000657898474484063,3290400,0.0,1.6514163027154647e-09
458,3324.2,2.1967308604893666e-05,1.3989830733866706e-05,358,0.0,2.1929991490784144,0.0,1.5043211498279119e-05,-5.430922085661096e-07,0.010522730633081798,-inf,0.010378915754358762,9.915326170212642e-09,-5.446646351950341e-07,0.000804176718699478,3297600,0.0,-1.5724310937541179e-09
459,3324.2,1.848745670678143e-05,2.0549992358058126e-05,358,0.0,2.19301514924834,0.0,2.0511179972875958e-05,-4.0362081452556187e-07,0.010517272402793564,-inf,0.010359394551666267,7.961030533647882e-09,-4.019086992132507e-07,0.0006621440159399831,3304800,0.0,1.712117900151409e-09
460,3324.18,2.056373487268653e-05,2.062959192407168e-05,358,0.0,2.193039950425663,0.0,2.0795453671230923e-05,-6.787114392306431e-07,0.010491283720263117,-inf,0.010331849637589168,9.530132114358117e-09,-6.843840934553267e-07,0.0007458210730873999,3312000,0.0,-5.672659802999564e-09
461,3324.18,1.8739334234979342e-05,3.591906414416588e-05,358,0.0,2.1929103999929693,0.0,3.62909282124296e-05,-5.542075801276018e-07,0.010637247771847998,-inf,0.010472650222795287,8.296546264360949e-09,-5.556099831939797e-07,0.0006123803899025029,3319200,0.0,-1.4024043515364154e-09
462,3324.18,2.4930480976442004e-05,5.188183272294404e-05,358,0.0,2.192375362903353,0.0,5.201316271297171e-05,-1.4573835934167302e-06,0.011221403138978141,-inf,0.011038306976616796,1.2364653346258362e-08,-1.4562689600516698e-06,0.0007704662860373359,3326400,0.0,1.1146295959543264e-09
463,3324.18,2.0915004245601543e-05,3.6071939307993285e-05,358,0.0,2.1930271567049484,0.0,3.476940313823684e-05,-5.033351365722844e-07,0.010513046350522292,-inf,0.010344243980463713,9.302812366643145e-09,-5.052130723632136e-07,0.0007511602189745472,3333600,0.0,-1.8779407392549735e-09
464,3324.18,1.8173364687046953e-05,3.060365648158791e-05,358,0.0,2.193078425794682,0.0,3.122141080840992e-05,-7.098775160234974e-07,0.010473132681941721,-inf,0.010282625052967063,8.172797173932417e-09,-7.096806489715954e-07,0.0006704296346516148,3340800,0.0,1.9686901768199882e-10
465,3324.18,2.3202610400732247e-05,3.998721006152986e-05,358,0.0,2.1930746974421558,0.0,3.974147729665852e-05,-7.380427507802127e-07,0.010490663921825153,-inf,0.010288474393316184,1.1585386540833142e-08,-7.411300200295804e-07,0.0008491524572360582,3348000,0.0,-3.0872741689627536e-09
