avg_q_selected,grad_norm,policy_gradient_loss,policy_gradient_bias_correction,fps,policy_loss,q_loss,P09:episode_rewards,episode_length,rollout_prob_std,avg_q_retraced,PMM:episode_rewards,P01:episode_rewards,advantage_norm,epoch_idx,explained_variance,frames,model_prob_std,policy_entropy
0.000245810244402008,0.00020045048502382378,-5.743285326692179e-06,-2.3421564467497097e-08,449,-5.766706884002368e-06,2.921093856295748e-07,0.0,3324.1388888888887,0.004673767679782435,0.00024621043338353074,0.0,0.0,0.004755938029908095,19,-4.740007969727591,136800,0.0003960824309084158,2.1972164806487067
0.00011945648523087873,0.00014226277493534112,-4.253158156811445e-06,-3.0115806426422866e-09,443,-4.256169746027476e-06,1.7680005520384272e-07,0.0,3324.1388888888887,0.003962459555082278,0.00011636951583814009,0.0,0.0,0.003936490026029613,20,-4.528135249520106,144000,0.00035232354081652756,2.1972184038635287
6.141943099378079e-05,0.00011800289381968134,-4.3607170507679415e-06,-1.1414841746723518e-10,437,-4.360831230248625e-06,1.455205319805514e-07,0.0,3324.1388888888887,0.003840660084726079,5.80540351636344e-05,0.0,0.0,0.003505030786395307,21,-4.778820301546621,151200,0.0003096697860885715,2.197219935674516
-1.6191900576162935e-06,0.00013094350430376111,-6.99250926313454e-06,1.3951878255171996e-09,432,-6.9911140630191e-06,1.6536143817303133e-07,0.0,3324.1388888888887,0.004936927531284493,-9.208349877055343e-06,0.0,0.0,0.003871402033042162,22,-4.9046707025406855,158400,0.00033313486438187257,2.1972192353104787
7.525799328441032e-06,8.057177821074504e-05,6.177322028272873e-07,8.940316011528723e-09,428,6.266725173934112e-07,8.17543673156662e-08,0.0,3324.1041666666665,0.004436534519814012,9.180148070717217e-06,0.0,0.0,0.0025648696080981855,23,-4.926926156875317,165600,0.00021612951129493504,2.1972220740053388
2.6967078898489187e-05,7.22869971586897e-05,9.400201565346398e-07,-1.7659707276765049e-09,423,9.382541900406135e-07,5.7582035492587954e-08,0.0,3324.1041666666665,0.003882549615781976,2.9000479805124956e-05,0.0,0.0,0.0022481174811568166,24,-5.020352962471191,172800,0.00019070450567307978,2.1972229540631885
3.3150880485266944e-05,6.076078001595207e-05,7.971735902066888e-07,2.167335559205651e-09,420,7.993409081951171e-07,5.078477164688345e-08,0.0,3324.1041666666665,0.003262553723698833,3.422864449136781e-05,0.0,0.0,0.0019510330382809837,25,-5.265458348800266,180000,0.00016975049280745224,2.1972233148415885
5.2066689566219886e-05,7.457368832336165e-05,2.208841353057484e-06,3.92880540509207e-09,415,2.21277015409525e-06,6.948608134053297e-08,0.0,3324.1041666666665,0.0032250120908978736,5.753286665259123e-05,0.0,0.0,0.0025745548988769904,26,-5.348710683475554,187200,0.0002143746701872912,2.1972226621856366
8.508085412334863e-05,5.025191760010426e-05,-3.175114031116413e-06,2.074760945763248e-09,412,-3.1730392703285483e-06,3.75843981685447e-08,0.0,3324.1041666666665,0.002842741621036001,8.419665756605955e-05,0.0,0.0,0.0017395471475045452,27,-5.241148828551883,194400,0.00014393417465425332,2.1972238015750096
5.3698109495990054e-05,6.897600643914151e-05,-2.312714530334922e-06,1.1016920274818809e-08,409,-2.3016976062705422e-06,6.368927518138115e-08,0.0,3324.233333333333,0.002996954864628673,5.31440687172681e-05,0.0,0.0,0.0023227989083748,28,-5.295009560544025,201600,0.00018978519543628064,2.197222826326335
7.081892140573224e-05,4.465997347600002e-05,-4.463050017570369e-07,6.660117919279203e-09,406,-4.396448851522104e-07,3.6766047598402465e-08,0.0,3324.233333333333,0.004230556175698312,7.109900695414432e-05,0.0,0.0,0.0015880832127272647,29,-5.900044005247422,208800,0.00012973380428901588,2.197224033393213
5.042249432804849e-05,4.65020512467738e-05,-1.4274289786968624e-06,3.6031949059002327e-09,404,-1.4238257721459558e-06,3.714048726689599e-08,0.0,3324.233333333333,0.0028313077419794457,4.908131192992102e-05,0.0,0.0,0.001513287849961358,30,-5.958769018859774,216000,0.00012412513335756218,2.197224072066564
2.4188239535553135e-05,4.2727560738158366e-05,-3.974600779136825e-06,7.941579264573543e-09,403,-3.96665919708806e-06,2.8221720760170357e-08,0.0,3324.233333333333,0.0036636325547203135,1.973087752532361e-05,0.0,0.0,0.0015737361659245964,31,-5.5406117682371825,223200,0.00012613792881787593,2.197224044175375
-6.528007720197321e-07,4.1816218147979045e-05,5.508272955469145e-07,6.8819223741911634e-09,400,5.577092379978854e-07,2.8450052021265444e-08,0.0,3324.233333333333,0.004169509075141776,-2.412868262242662e-07,0.0,0.0,0.0015901528483295542,32,-5.2872682911977575,230400,0.00012928124087772903,2.197224004379025
2.3824239769980098e-06,4.625897163031531e-05,1.6377777053284253e-07,6.872106755256229e-09,398,1.7064987460382618e-07,3.1689592162566484e-08,0.0,3324.233333333333,0.0027174705577143023,1.798718255341274e-06,0.0,0.0,0.0017754498311393836,33,-5.432119975042721,237600,0.00014617517815123445,2.1972237135903545
4.949122889361362e-06,3.921107369986908e-05,-2.5543094474208884e-07,1.3124453820031097e-09,396,-2.541184984126954e-07,2.6711122460189357e-08,0.0,3324.2638888888887,0.002978291770971354,4.708351187869149e-06,0.0,0.0,0.0014817843635300868,34,-5.406365705529849,244800,0.0001218671936979662,2.197224093328708
7.193645304209128e-06,3.240812550625256e-05,-2.0712600725643882e-07,4.558875821233477e-09,394,-2.0256712886446926e-07,1.7695951518135748e-08,0.0,3324.2638888888887,0.0026469119625891083,6.932672768118792e-06,0.0,0.0,0.00120521082414083,35,-5.570288899695432,252000,0.00010179437047182193,2.1972243989239293
-8.857041630201379e-07,3.768232786230852e-05,-5.183057983700639e-07,2.0520815974168364e-09,391,-5.162537086592076e-07,2.7200291153558635e-08,0.0,3324.2638888888887,0.003249411108653525,-2.0276679036115953e-06,0.0,0.0,0.0013966320866906023,36,-5.787246542349064,259200,0.00010793125249127417,2.1972243265405536
6.638808049812397e-06,3.597576736322864e-05,1.3343891997628192e-06,4.038808005213742e-09,389,1.3384280102808733e-06,1.9592947245206478e-08,0.0,3324.2638888888887,0.002604047937782684,8.694667098610346e-06,0.0,0.0,0.001454239327617942,37,-5.283496452106369,266400,0.00011067872153421013,2.1972243390196846
2.705441533606369e-05,3.0053965033136764e-05,-1.4373001305320283e-07,1.89261869386491e-09,387,-1.4183739436920655e-07,1.7627820515715265e-08,0.0,3324.2638888888887,0.0019194258609878242,2.7915267331968492e-05,0.0,0.0,0.0011718620908556308,38,-5.598840831467714,273600,9.536296505418235e-05,2.197224511617706
2.1673187660531036e-05,3.68394722894991e-05,-2.3466771320809213e-06,4.900416441118565e-09,385,-2.3417767178188004e-06,2.144727761535573e-08,0.0,3324.095238095238,0.0036961146426988684,1.9344466012219065e-05,0.0,0.0,0.0014882184353796006,39,-4.884887280730156,280800,0.0001162720812607972,2.19722421913522
1.757608142274539e-05,2.375402598718589e-05,-6.01739251794092e-07,5.1287413822049324e-11,385,-6.016879638720345e-07,1.0406670589525304e-08,0.0,3324.095238095238,0.002034084902694994,1.7434629814185125e-05,0.0,0.0,0.0009089475111300594,40,-5.3486609514995855,288000,7.114427035495047e-05,2.197224855400898
1.850829998142281e-05,2.763496794175413e-05,1.304999432862156e-07,9.215243481877325e-10,384,1.314214685817937e-07,1.8947985156360837e-08,0.0,3324.095238095238,0.0024568030465675923,1.924988467361922e-05,0.0,0.0,0.0010503543130621772,41,-5.639260194540712,295200,8.108396991909427e-05,2.197224691818975
3.454815403186946e-05,2.4189523847525055e-05,1.435008572754864e-07,3.301663460914013e-09,383,1.468025182955546e-07,1.2002684623738666e-08,0.0,3324.095238095238,0.0031363417212439465,3.541132908115783e-05,0.0,0.0,0.000987004382260965,42,-5.6483303878105495,302400,7.586896310736467e-05,2.197224756290042
3.0207568847384806e-05,2.710705616950435e-05,-9.801498129070025e-07,4.5980436092822485e-09,383,-9.755517661512424e-07,1.2879741972502924e-08,0.0,3324.095238095238,0.003086960007711887,2.980828776831653e-05,0.0,0.0,0.0011495286687637591,43,-5.158654499110723,309600,9.261691574860854e-05,2.1972245428675694
2.380041620530963e-05,3.1031575007033024e-05,-4.131054725343965e-07,1.6150420063038635e-09,382,-4.1149043226497495e-07,1.6307067363891475e-08,0.0,3324.095238095238,0.002012283359852407,2.4440030858384997e-05,0.0,0.0,0.0012328210753777132,44,-5.533789691638637,316800,9.717658000996015e-05,2.1972244969367294
3.490720816931585e-05,2.8077605044176713e-05,-1.0740180732494205e-06,1.405015536014452e-10,380,-1.0738775717920383e-06,1.6005107748160258e-08,0.0,3324.25,0.0021871203835842398,3.4358762259936376e-05,0.0,0.0,0.0011600579106149733,45,-5.909377864540168,324000,9.490957757015354e-05,2.197224557773318
2.3450805867506136e-05,2.6409176463713993e-05,-4.702519990270763e-07,4.073362178146467e-09,379,-4.6617865703885246e-07,1.3326441200483287e-08,0.0,3324.25,0.0032556804577690613,2.356841043878953e-05,0.0,0.0,0.0010327080068036803,46,-5.652553204910982,331200,7.859861781238371e-05,2.1972247493103643
1.5367878672985544e-05,2.686445280765721e-05,-9.340692052252959e-07,1.3238067629749317e-09,377,-9.32745398753681e-07,1.8442020975139408e-08,0.0,3324.25,0.0022877345115868346,1.450826136161239e-05,0.0,0.0,0.0010601998280181427,47,-7.060422314102686,338400,8.301096046037948e-05,2.197224721189529
1.526637576269844e-05,2.5084261705392992e-05,-3.611343305700165e-07,1.4778391345474374e-09,377,-3.5965649070424924e-07,1.1894201536584925e-08,0.0,3324.25,0.002057174885403547,1.4965748251219035e-05,0.0,0.0,0.0010658475986233425,48,-5.457853692957648,345600,8.541464454314308e-05,2.1972246944399734
2.566307191927304e-05,2.597856613325613e-05,1.2617654608016426e-06,-3.968837336378061e-10,376,1.2613685811338881e-06,1.4302499185642269e-08,0.0,3324.25,0.0015501510456261706,2.8088057364194743e-05,0.0,0.0,0.0009809780485080584,49,-6.7460115353739445,352800,7.095846881840755e-05,2.1972248823964406
4.27897879339908e-05,2.821674853533022e-05,4.311631381046793e-07,1.5124453679583718e-09,376,4.326755863251002e-07,1.663648270257763e-08,0.0,3324.28,0.0026007878703718404,4.453631324958267e-05,0.0,0.0,0.0012189665910986988,50,-6.5749099837503735,360000,0.0001000936987615898,2.1972244515494697
6.731488941808994e-05,2.1178892376200152e-05,-4.6841252655056215e-07,4.294302225420981e-09,375,-4.641182228053691e-07,1.2116973371963206e-08,0.0,3324.28,0.0021731743329482913,6.826110628319614e-05,0.0,0.0,0.0008444119917949234,51,-5.952391431009958,367200,6.406329605387106e-05,2.197224884298113
7.256374167887289e-05,2.6137254373363692e-05,-2.737126680059744e-06,2.8982145276283214e-10,375,-2.736836857446428e-06,1.5959418109329185e-08,0.0,3324.28,0.0014109074660425,7.052024998698377e-05,0.0,0.0,0.0010004889615165434,52,-6.306140369192148,374400,7.267578198419652e-05,2.1972248266955727
6.734697395369862e-05,2.301917140353736e-05,-2.0604938687783142e-06,1.5196541506649433e-09,374,-2.058974214923709e-06,1.1255549606823704e-08,0.0,3324.28,0.0017422703331156767,6.665216584411927e-05,0.0,0.0,0.0009179388139273216,53,-8.718676829555676,381600,6.864044637345002e-05,2.1972248676845
4.674399245426944e-05,2.6264070314583855e-05,-4.446961796932627e-06,9.420471217917262e-10,374,-4.446019750531247e-06,1.2885805946485634e-08,0.0,3324.28,0.0017655235239702304,4.25470460435049e-05,0.0,0.0,0.0011244324623370266,54,-5.372160627118179,388800,9.086926479138312e-05,2.1972245287390613
2.2606844395718203e-05,2.4416555894897644e-05,-6.537058276873783e-07,1.8332783360522046e-09,373,-6.518725501220676e-07,1.331773010982837e-08,0.0,3324.28,0.0021440616625190492,2.2587105105417234e-05,0.0,0.0,0.0010301844607676193,55,-5.7796131060993865,396000,8.273316507639551e-05,2.197224646185728
1.1917776708395091e-05,2.810916370781887e-05,-1.4786360467016692e-06,2.422333865062741e-09,373,-1.4762137118666594e-06,1.8252074739569838e-08,0.0,3324.31,0.0014715213504216738,1.0488479576111179e-05,0.0,0.0,0.0011226567679688511,56,-5.916150908255703,403200,8.65130507466626e-05,2.1972245744296486
1.2995326859191697e-05,1.9308740646439607e-05,-7.545072442452196e-07,1.0246716913925243e-09,371,-7.534825721580879e-07,6.974363015977239e-09,0.0,3324.31,0.001622588156348389,1.239927831715344e-05,0.0,0.0,0.0007897972501501008,57,-5.7100904688604635,410400,6.495244006577491e-05,2.1972249496057668
7.332361623860512e-06,2.014073700869474e-05,-4.930321818735769e-07,0.0,371,-4.930321818735769e-07,9.227051178866199e-09,0.0,3324.31,0.0012944913434503231,6.725396270138773e-06,0.0,0.0,0.0008074580935134812,58,-5.875263868278754,417600,6.500042559451051e-05,2.1972249077254045
-2.170153535154181e-07,2.0829687197694924e-05,-2.7779350150675043e-07,1.8230189400111587e-09,370,-2.759704819837565e-07,9.188874642471463e-09,0.0,3324.31,0.0017992062655249022,-5.27677365805323e-07,0.0,0.0,0.000911596455148861,59,-5.894055070224264,424800,7.309591461820212e-05,2.197224766895885
-1.0760566814231276e-05,2.0807754678634064e-05,-7.217585671382393e-07,1.0874503837093081e-10,370,-7.216498218883974e-07,9.502930773193934e-09,0.0,3324.31,0.0015272438876668764,-1.2044823390592748e-05,0.0,0.0,0.0008405126996263241,60,-5.75773177742958,432000,5.979062443367682e-05,2.197224925453701
-1.4456229589924651e-05,2.4150004237936558e-05,1.5339538079010848e-06,4.282525214167645e-09,369,1.5382363380422462e-06,1.3211228994073026e-08,0.0,3324.37,0.0028747761672103704,-1.2724085899481584e-05,0.0,0.0,0.0010935378055059622,61,-5.310175692789139,439200,8.799025494358083e-05,2.1972246173639145
2.244484261582433e-06,1.618829092007795e-05,1.0713107686354832e-06,8.908425895372473e-10,369,1.072201610900201e-06,6.709864461865156e-09,0.0,3324.37,0.0015138244618698887,3.1736453414139755e-06,0.0,0.0,0.0006717769384460322,62,-6.375696623136126,446400,5.329007124722857e-05,2.1972249774421964
6.059357000612482e-06,1.7045838404966082e-05,-6.910191269900534e-07,7.157177100336503e-10,368,-6.903034071236657e-07,6.538382592285081e-09,0.0,3324.37,0.0022791358288289055,5.550039565238584e-06,0.0,0.0,0.0007346421678429536,63,-6.2351530819108225,453600,5.71392795383535e-05,2.197225035136259
1.6684100894121595e-06,1.7742229403989793e-05,-9.021015416221794e-08,3.688145085630386e-10,368,-8.984133890240398e-08,8.827656494509434e-09,0.0,3324.37,0.0011146087334113492,2.1254803815927576e-06,0.0,0.0,0.0007092414769138284,64,-5.744419625666406,460800,5.423607568300464e-05,2.1972249495983127
-3.6250582411096533e-06,2.0791304822006464e-05,7.124167308625953e-07,3.196213071987586e-09,368,7.156129453556683e-07,9.30329557923676e-09,0.0,3324.37,0.0019193764876256011,-3.2682129244742404e-06,0.0,0.0,0.0009264324783673925,65,-5.667949373457167,468000,7.533976445513695e-05,2.197224757617744
-4.722913448529921e-06,1.768427619504e-05,-4.2665050897624673e-07,0.0,368,-4.2665050897624673e-07,6.2018225944650256e-09,0.0,3324.37,0.0014837133627854844,-5.33578140937558e-06,0.0,0.0,0.0007549440403259463,66,-6.993584854413593,475200,6.061780989012635e-05,2.1972248847143994
-5.646872691681915e-06,2.450362779485317e-05,1.136699689285235e-06,4.477565822311488e-09,367,1.1411772575154972e-06,1.2013601421903774e-08,0.0,3324.48,0.002132487136830114,-4.753546045440277e-06,0.0,0.0,0.001049832304791683,67,-5.586075281235907,482400,8.284778963888319e-05,2.1972246384715275
-1.0595220684710028e-06,1.4522643323138753e-05,5.2891378875411e-07,0.0,367,5.2891378875411e-07,5.396220356090133e-09,0.0,3324.48,0.001247653413308456,-3.2137558803290217e-07,0.0,0.0,0.000633598442866406,68,-6.596662071735139,489600,5.238644641257639e-05,2.1972250669532354
6.173292608454368e-06,1.5703414373973758e-05,1.0275885731544525e-06,-5.046296121709778e-10,367,1.0270839440455825e-06,5.229385232094708e-09,0.0,3324.48,0.002006582330954403,7.540993113799405e-06,0.0,0.0,0.0006229118177353731,69,-6.311860795181897,496800,4.668580104215553e-05,2.197225007783799
1.6100663141485943e-05,1.887569163664457e-05,7.33694649647496e-07,1.5064289618196526e-10,367,7.338452943076994e-07,6.345623366596879e-09,0.0,3324.48,0.0019549136848647885,1.7132090978419813e-05,0.0,0.0,0.0007992340776804163,70,-5.981847337219451,504000,6.205255046754448e-05,2.197224902926929
1.7156441429592847e-05,1.635147972211495e-05,-1.4663491502766471e-06,1.1220599828905738e-09,367,-1.465227091504825e-06,5.925510079722193e-09,0.0,3324.48,0.0018280954851393253,1.5785037388118398e-05,0.0,0.0,0.0006974687165830035,71,-6.864561057090759,511200,5.5551107530297326e-05,2.1972250049644044
4.272350530975677e-06,2.513876885972875e-05,-1.2603331513042514e-06,0.0,367,-1.2603331513042514e-06,1.2660553644345439e-08,0.0,3324.45,0.0010501840137771437,2.712565759437558e-06,0.0,0.0,0.0010780221609002665,72,-5.768982373652634,518400,8.48659231692795e-05,2.197224615506394
1.829259759620445e-07,1.5612534260810843e-05,4.784790002158404e-07,1.930226719200808e-11,366,4.784983027250611e-07,6.222979313850934e-09,0.0,3324.52,0.001978600126246703,6.276372688115411e-07,0.0,0.0,0.0006436504329960573,73,-6.473616223789397,525600,5.159233932492014e-05,2.1972250622794745
-5.0295590674195e-06,1.7387789338788364e-05,-4.4063628337701513e-07,2.4849302995535695e-09,366,-4.3815134845251916e-07,7.4116104656807805e-09,0.0,3324.52,0.002096501355710948,-5.694755625084718e-06,0.0,0.0,0.0007394809913522396,74,-5.622514778041334,532800,5.724836035822605e-05,2.197224977047986
-5.778031864343625e-06,1.696835511596108e-05,9.587407482252314e-07,-5.473709171107307e-11,365,9.586860108550394e-07,7.029900719029865e-09,0.0,3324.52,0.0018190562758300028,-4.816854987078571e-06,0.0,0.0,0.0007047822048978455,75,-8.181488717239368,540000,5.233360176072181e-05,2.197225009612936
-1.53051278680377e-06,1.9862764395611838e-05,8.780023110366357e-07,1.39984633408728e-10,365,8.781422958053857e-07,7.736261838091766e-09,0.0,3324.52,0.0013996446616085698,-2.9908431090838526e-07,0.0,0.0,0.0009005256556334912,76,-5.067623043974872,547200,7.368299918219371e-05,2.1972248201647764
1.1894184869895356e-06,1.7015843164265406e-05,2.6908332883794696e-07,2.8934800037442684e-10,365,2.693726762402812e-07,7.537534705766748e-09,0.0,3324.52,0.002318624432412269,1.4396340930961711e-06,0.0,0.0,0.0007111411756351218,77,-5.940563344520236,554400,5.3914579806865327e-05,2.1972250285224306
-2.643090426529534e-06,2.0296147253305026e-05,1.1925240360863666e-07,5.13767872689641e-10,364,1.1976617110237013e-07,9.915779188234011e-09,0.0,3324.61,0.0015852827308465026,-2.697222351622998e-06,0.0,0.0,0.0008824945458332066,78,-6.315397243549641,561600,6.770044752203268e-05,2.197224879810132
3.867802438375167e-06,1.3569615735262175e-05,8.865922409245922e-07,-1.9553787452241766e-10,364,8.863967061142383e-07,5.289641030432796e-09,0.0,3324.61,0.0016966719843862822,5.238074557368888e-06,0.0,0.0,0.0005700619321022613,79,-6.20496289200253,568800,4.7081116836919146e-05,2.1972250354857668
1.5160736552966156e-05,1.4136108102415797e-05,-7.224128523690485e-08,1.3678578196045048e-09,364,-7.087342889019623e-08,4.680708326337569e-09,0.0,3324.61,0.0016618774703774652,1.5208550631371957e-05,0.0,0.0,0.0005860324756818117,80,-8.042373443132355,576000,4.3893547179968946e-05,2.197225109490138
1.3550858741869358e-05,1.6373189448718808e-05,-8.085012385944265e-07,5.272339128244614e-10,363,-8.079740052737209e-07,5.888451253649127e-09,0.0,3324.61,0.001633676259635676,1.2781333897184876e-05,0.0,0.0,0.0007160477619709127,81,-5.969711971403086,583200,5.65890314998327e-05,2.1972250240272833
1.1229716466553714e-05,1.4775514290198874e-05,-2.830252096650835e-07,-2.9064159597543455e-10,363,-2.8331585083547344e-07,5.562187736747315e-09,0.0,3324.61,0.001883222651010774,1.1352454754335626e-05,0.0,0.0,0.0006614772767853349,82,-6.711073359293597,590400,5.330956437470081e-05,2.1972250060145817
1.0878824580959057e-05,1.8782140048234156e-05,-6.177759360578454e-07,1.2938722932571206e-10,363,-6.176465481993931e-07,8.0292403051993e-09,0.0,3324.61,0.0015235934812917978,1.0648067358410964e-05,0.0,0.0,0.0008413495366742623,83,-31.194619368239056,597600,6.565319190760045e-05,2.1972249360216987
7.189843401123299e-06,1.5212027035295031e-05,-9.363767438905345e-07,1.3799274019750858e-09,362,-9.349968168438308e-07,5.396775928451166e-09,0.0,3324.7,0.001665023011110839,6.223164345830247e-06,0.0,0.0,0.0006612470840692879,84,-5.982966967590902,604800,4.946534486943724e-05,2.1972250536194555
-2.5564349768141105e-06,1.2709279151917414e-05,-2.2689083637559736e-07,0.0,362,-2.2689083637559736e-07,4.852272453295067e-09,0.0,3324.7,0.0006376580670587371,-2.9033531326311347e-06,0.0,0.0,0.0005390785776950795,85,-5.660942988193856,612000,4.334794001870948e-05,2.1972251046713067
-1.1246523247156427e-05,1.447090778352463e-05,6.529126560347304e-07,0.0,361,6.529126560347304e-07,5.047265342436691e-09,0.0,3324.7,0.0004997575494761505,-1.0739914183515131e-05,0.0,0.0,0.0006299887182486269,86,-5.766689241760306,619200,4.984879112698078e-05,2.1972250537929083
-5.99057315109318e-06,1.7419895180297602e-05,-9.472008493934444e-07,0.0,361,-9.472008493934444e-07,6.713320259072173e-09,0.0,3324.7,0.0004513919835492517,-6.947012871671376e-06,0.0,0.0,0.0008149397863817476,87,-5.585068403249065,626400,6.638137746889813e-05,2.1972248900725098
-7.18249137031756e-06,1.2643867127239737e-05,1.1259892913940468e-06,0.0,361,1.1259892913940468e-06,3.925056849710702e-09,0.0,3324.7,0.00039785168008105333,-6.108440129833544e-06,0.0,0.0,0.0005928983440228892,88,-5.647581803581072,633600,4.942866581858299e-05,2.197225043291137
-3.863903691122414e-06,1.8804635434954358e-05,4.4243783209429885e-08,0.0,361,4.4243783209429885e-08,9.320051447465627e-09,0.0,3324.82,0.00040413588441369166,-3.965747934497806e-06,0.0,0.0,0.000862526360039723,89,-5.506718825496063,640800,6.988478578949543e-05,2.1972248263649212
-5.836715135338406e-06,1.3362860684891176e-05,9.737223264509135e-07,0.0,361,9.737223264509135e-07,4.9149389100805756e-09,0.0,3324.82,0.00029399389614518946,-4.820247536360493e-06,0.0,0.0,0.0005818534795162121,90,-6.358880842328071,648000,4.6554861991378655e-05,2.1972251455651386
