explained_variance,fps,PMM:episode_rewards,P01:episode_rewards,grad_norm,value_loss,policy_entropy,P09:episode_rewards,frames,episode_length,policy_loss,advantage_norm,epoch_idx
0.9793624055385589,214,2.14,0.0,0.12413701740869326,0.002463997978484258,1.340326372385025,6.0,280000,208.75,7.854198745917529e-05,0.5410301814973354,35
0.9422668778896331,213,2.32,0.0,0.21176515443849392,0.0063902230827079624,1.3345406365394592,6.0,288000,216.17,-0.001855982087618031,0.792972265034914,36
0.9669374006986619,212,2.38,0.0,0.15314761348276595,0.0029834587464574723,1.3519903218746185,8.100000000000009,296000,215.68,0.0005160665273433551,0.5891804064810277,37
0.9332511627674103,211,2.03,0.0,0.18071712225032807,0.005295323702739552,1.369859426021576,5.1000000000000085,304000,203.04,0.00015904888234217652,0.7894974383711815,38
0.9648083424568177,212,1.41,0.0,0.15491403455756583,0.003442163044383051,1.3546201860904694,4.1000000000000085,312000,182.83,-0.0015730509583954699,0.6421428009867668,39
0.9559036737680435,212,1.48,0.0,0.17741511029295637,0.004213713106873911,1.3549290680885315,4.1000000000000085,320000,186.88,-0.0009767730164458044,0.7232325607538224,40
0.975889326930046,213,1.79,0.0,0.12810250952875704,0.002290487772843335,1.3358656966686249,5.0,328000,198.54,-0.0016483575565507636,0.5015079841017723,41
0.9457668280601501,213,2.21,0.0,0.2024757930376034,0.005414889296807814,1.3486041259765624,6.0,336000,211.44,-0.0006000185235461686,0.7978111247718335,42
0.9709068274497986,213,1.97,0.0,0.13895194652161227,0.003482388218399137,1.3265511178970337,6.0,344000,200.72,-0.000292113597952266,0.5960259878635407,43
0.9635653662681579,213,2.36,0.0,0.1745269643445277,0.0038284672118606977,1.3523313617706298,8.100000000000009,352000,213.07,-0.0017995735306976712,0.6611773496866227,44
0.9701479560136795,212,2.01,0.0,0.14988862665733407,0.003050264841003809,1.3516624927520753,5.1000000000000085,360000,201.16,-0.0007338722147687804,0.600774530172348,45
0.9622197794914246,212,1.8,0.0,0.14252449586838462,0.003226965038338676,1.345040626525879,5.0,368000,196.87,-0.0005238090298371389,0.6029056078195572,46
0.9481597942113876,213,2.26,0.0,0.1849168375933888,0.005181871859822423,1.350664666891098,6.0,376000,212.31,-0.0011131805446348154,0.7608426314592361,47
0.9813533401489258,212,2.41,0.0,0.13466064849407677,0.0020500266912858935,1.3486293470859527,6.1000000000000085,384000,218.66,-0.0014250629689195194,0.5102658660709858,48
0.9587379515171051,212,2.15,0.0,0.15596896806075689,0.0032874707726296038,1.3652762031555177,5.1000000000000085,392000,208.21,0.0001874919007423159,0.6356580093502998,49
0.957278065085411,213,1.97,0.0,0.17015162498498757,0.004061143885191996,1.3545494651794434,5.0,400000,203.28,-0.0015509831364033744,0.6660407438874245,50
0.972513245344162,213,2.17,0.0,0.12797454221172372,0.002799080852419138,1.3462288188934326,5.1000000000000085,408000,211.94,-0.0012143634477979504,0.5715375900268554,51
0.9799853998422623,213,2.1,0.0,0.12053540492542127,0.0022407880212995225,1.3526617360115052,6.0,416000,209.06,-2.6044861442642286e-05,0.5220773780345916,52
0.9577201288938523,213,2.34,0.0,0.1734089459646994,0.004253123009111732,1.355200468301773,6.1000000000000085,424000,218.05,-0.0014347167733649259,0.7231071053445339,53
0.837537692785263,213,2.25,0.0,0.21539337972377193,0.007388846899266355,1.3671830570697785,6.0,432000,214.35,0.00010778236144687981,0.9086494195461273,54
0.9439190781116485,213,1.91,0.0,0.21041824167860917,0.0054134609829634426,1.3503391790390014,5.0,440000,204.59,-0.0010125202423660084,0.8124693961441517,55
0.9466598677635193,213,2.11,0.0,0.17992303137526927,0.004690355671627912,1.3563120555877686,5.1000000000000085,448000,210.39,-0.00023897346320154612,0.7356288351118565,56
0.8958002263307572,214,2.02,0.0,0.24810822014356254,0.008460494004539213,1.3699480128288268,5.1000000000000085,456000,205.48,-0.0006097769670304843,1.0576749631762505,57
0.9258321017026901,214,2.01,0.0,0.2026847913811544,0.006488726637035143,1.3440420031547546,5.0,464000,206.56,-0.00169309773016721,0.8425199010968208,58
0.9032836091518402,214,2.16,0.0,0.29724093683223257,0.009211794543080031,1.3512158715724945,5.0,472000,211.65,-0.00041444950038567186,0.935620149075985,59
0.917920607328415,215,2.02,0.0,0.22000874648881713,0.006928672650537919,1.3535982275009155,5.0,480000,204.47,-0.0007784342025752267,0.9165475772321224,60
0.947025710940361,215,2.16,0.0,0.1784933937409091,0.005455818482441827,1.3507825434207916,6.0,488000,209.53,-0.0009655775540159084,0.8227953663468361,61
0.9253026318550109,215,2.36,0.0,0.2030029365358458,0.006621209115255624,1.3551098096370697,8.0,496000,213.86,-9.078109986148774e-05,0.8801904439926147,62
0.9197921913862228,215,2.64,0.0,0.2153311138380919,0.007764719846891239,1.3560294437408447,8.0,504000,224.43,-0.0010115113091887905,0.9835525947809219,63
0.8926852428913117,215,2.83,0.0,0.26759015893124627,0.009743501795746852,1.3598024535179138,9.0,512000,231.41,0.0014217659304267727,1.113370069861412,64
0.8910287690162658,215,2.42,0.0,0.22955820910895383,0.008264536482165567,1.3571001815795898,6.0,520000,219.96,-0.0007123322659754194,1.026736480295658,65
0.8995606017112732,215,2.29,0.0,0.22456739462926442,0.0077049561508465555,1.356716148853302,6.0,528000,214.84,-0.0006017835780221504,0.9997006380558013,66
0.9409888768196106,215,2.3,0.0,0.19762922822436532,0.0057372491381829606,1.3479826080799102,6.1000000000000085,536000,212.87,-0.0009363197595121164,0.8663004237413406,67
0.8561932784318924,215,2.35,0.0,0.2821214905325877,0.008995600296766498,1.3440821528434754,5.1000000000000085,544000,214.23,-0.001892284114146605,1.1220752078294753,68
0.903944029211998,216,2.25,0.0,0.2833636256326678,0.009448717708000914,1.34332328915596,5.0,552000,212.14,0.0002280031703412533,1.1380516242980958,69
0.9006237536668777,216,2.04,0.0,0.3034776771506348,0.009721281892852858,1.3452840220928193,5.0,560000,206.42,-0.000841308324597776,1.0389122173190117,70
0.8597567182779312,216,2.36,0.0,0.3023241383429048,0.011359801572980359,1.3165611624717712,6.0,568000,218.99,-0.0009715266391140176,1.1862281674146653,71
0.8443663716316223,217,2.49,0.0,0.2862942259878967,0.011889227869687602,1.342834494113922,6.0,576000,218.63,-0.0015468971748487093,1.2695288810133933,72
0.9174831277132034,216,3.02,0.0,0.24182607347751278,0.008025580495013855,1.3351251411437988,9.0,584000,233.18,-0.0003312112728599459,1.0366072419285774,73
0.9234641760587692,217,3.29,0.0,0.2296485902432762,0.0077179043262731286,1.3428274929523467,9.0,592000,243.58,-0.0003450367314508185,1.0071162709593773,74
0.9326098358631134,216,3.51,0.0,0.2082548198804189,0.006829286515712738,1.3340779864788055,9.0,600000,252.5,-0.00037589521263726056,0.9382894030213356,75
0.8487573677301407,216,3.56,0.0,0.25073711888872097,0.010449751889682375,1.3464048492908478,9.0,608000,254.08,-0.0012523403111845254,1.1478353944420814,76
0.9087589532136917,216,3.31,0.0,0.2512947182315278,0.0081663881969871,1.331915829181671,9.0,616000,245.58,-0.0004915978579811053,1.0514191606640815,77
0.8962169319391251,216,3.33,0.0,0.284461706422181,0.009226496424525976,1.3390390741825104,9.0,624000,250.21,-0.002513770015139016,1.1067767903208732,78
0.8784530562162399,216,2.45,0.0,0.2742309165360848,0.00931558080308605,1.3310704040527344,5.1000000000000085,632000,222.43,-0.002379853536840528,1.1160783770680427,79
0.8759778898954391,216,2.46,0.0,0.26063491031213226,0.010711000692681409,1.3362399339675903,6.1000000000000085,640000,220.24,-0.0014594096250948496,1.1923610991239548,80
0.9180381816625595,216,2.51,0.0,0.2380477747806112,0.007746368362568319,1.3286979413032531,7.0,648000,220.86,-0.0006294108211295679,1.0346545520424844,81
0.9191018855571746,217,3.12,0.0,0.24012103908729354,0.008234160616411827,1.3313344478607179,7.0,656000,244.64,-0.0008626857632771135,1.03630411028862,82
0.8668689775466919,216,2.9,0.0,0.29884965801781754,0.010862625950248912,1.3285871839523316,6.0,664000,235.46,-0.0007742936944123358,1.1977106466889382,83
0.9306498116254807,216,2.85,0.0,0.22433830891541492,0.0065505310043226924,1.3165348017215728,6.0,672000,232.88,-0.002568964803031122,0.9536202010512352,84
0.9085955840349197,216,2.65,0.0,0.23846292359810037,0.007872310564853251,1.3204192674160005,6.0,680000,226.06,-0.0015204744588481844,1.0403611028194428,85
0.9064789116382599,216,2.7,0.0,0.2590129040933102,0.008373666206025518,1.3192643344402313,6.0,688000,228.95,-0.0017368899990106,1.0855593264102936,86
0.8945732992887497,216,2.78,0.0,0.25120559250158825,0.00786309183924459,1.3004625582695006,6.0,696000,230.96,-0.002760178512253333,1.062522558271885,87
0.9152739781141281,216,2.96,0.0,0.23728887060021567,0.007743540030205622,1.3008985650539397,6.0,704000,237.03,-0.0011345191480359063,1.0417413491010665,88
0.9238695812225342,217,3.18,0.0,0.2504481084052986,0.007433799699647352,1.3078539717197417,6.0,712000,243.65,-0.0033876973821315914,1.009814456999302,89
0.9179977357387543,217,3.43,0.0,0.2651409116261202,0.007681217005010694,1.3169593346118926,6.300000000000026,720000,254.61,-0.0018849499191674114,1.0626363617181778,90
0.9366139560937882,217,3.24,0.0,0.22909237222906045,0.006551469536498189,1.3352882492542266,6.0,728000,249.83,-0.0008189122697513085,0.9520869264006615,91
0.9444684225320816,217,3.02,0.0,0.20850021812265404,0.005510693633696064,1.3299214684963225,8.0,736000,241.41,-0.0005484511742542964,0.860792424082756,92
0.9172043442726135,216,2.58,0.0,0.25264877815334874,0.007405760572873987,1.3413350677490234,8.100000000000009,744000,219.8,-0.0029657813969242853,1.0235096365213394,93
0.8637961554527283,216,2.57,0.0,0.3853589107253097,0.013247361874673515,1.2703978443145751,7.0,752000,217.89,-0.004995615719817579,1.3727717745304107,94
0.9188027060031891,216,2.91,0.0,0.28135215628822635,0.008444810770452022,1.3174602782726288,8.0,760000,230.4,-0.0018042605274240487,1.106826704442501,95
0.8967736601829529,216,3.38,0.0,0.2877448041583336,0.010710241484921425,1.2942092680931092,8.100000000000009,768000,246.61,-0.003824126678518951,1.2544643688201904,96
0.8987008202075958,217,3.88,0.0,0.299627998256801,0.00996449202299118,1.2927073240280151,9.0,776000,266.06,-0.0015909215883584693,1.2168286806344986,97
0.8654940497875213,216,3.82,1.0,0.3152663192664948,0.011323183253407478,1.256029225587845,8.100000000000009,784000,263.86,-0.0029429760889615863,1.2741385382413863,98
0.869772064089775,217,3.27,0.0,0.30987264322330843,0.009916240490274503,1.2903935980796815,7.0,792000,247.54,-0.0030746779625769704,1.1970921349525452,99
0.8895801949501038,216,3.13,0.0,0.33334893899068363,0.010708878170698882,1.281388167142868,7.1000000000000085,800000,236.17,-0.005342359804781154,1.2551460814476014,100
0.8800113129615784,216,3.48,0.0,0.30914119305964244,0.009849062060238794,1.2803725850582124,8.0,808000,248.83,-0.003407482163165696,1.1939488899707795,101
0.8640271478891373,216,4.3,1.0,0.3348121598223649,0.011770047099562362,1.275988541841507,9.100000000000009,816000,272.42,-0.0029506170456261318,1.3085975337028504,102
0.8966557109355926,216,4.66,1.0,0.31315463825837186,0.010040280770044773,1.2654570388793944,10.0,824000,286.3,-0.0032535212687798774,1.2136570078134536,103
0.9040834391117096,215,4.71,1.0,0.3163804723227894,0.009476084674242885,1.2778990817070008,9.100000000000009,832000,289.41,-0.004076339744788129,1.1678400909900666,104
0.8482656306028367,216,4.61,0.0,0.33924094574640046,0.013407525282818824,1.2720859777927398,9.100000000000009,840000,281.32,-0.0013315097098166007,1.3971351063251496,105
0.855198945403099,216,4.48,0.0,0.35099156646606955,0.01199717286042869,1.25172238945961,9.100000000000009,848000,273.92,-0.004753539221710525,1.3437326872348785,106
0.8585165292024612,215,4.63,1.0,0.3577520062525065,0.01111962977796793,1.226478300690651,10.0,856000,272.78,-0.0031863853661343454,1.2578527802228927,107
0.8918994772434234,215,4.9,1.0,0.2960105805510158,0.009856419559800997,1.2233824110031128,10.0,864000,275.73,-0.002697381794314424,1.197024580836296,108
0.8504561203718185,215,4.94,1.0,0.3842450580902758,0.013848460977897048,1.231214383840561,10.100000000000009,872000,273.58,-0.002405691042949911,1.4433362025022507,109
0.8213345456123352,215,5.17,1.0,0.3893355080485312,0.01511804931331426,1.234121904373169,11.0,880000,281.34,-0.0028879207707359455,1.484154473543167,110
0.8763261479139328,215,4.92,1.0,0.36448856661288076,0.012764747308101504,1.22919496178627,11.0,888000,278.61,-0.00371226220857352,1.3548807710409165,111
0.8508131188154221,215,4.87,1.0,0.3402321685189179,0.012723317199852318,1.2599254155158996,10.0,896000,285.32,-0.0010457736952230335,1.3770458102226257,112
0.9039336556196212,216,4.66,1.0,0.28111390175919515,0.009522943032206967,1.2515603613853454,9.0,904000,286.31,-0.002661224938055966,1.1790074655413627,113
0.8537208378314972,216,5.16,1.0,0.3615612208197115,0.012890799443703145,1.2305650746822356,10.0,912000,297.2,-0.005133702942621312,1.3670762717723846,114
0.842200408577919,216,5.25,1.9000000000000004,0.3856289712399225,0.014941684529185295,1.233241525888443,10.0,920000,298.68,-0.0013862749967665877,1.4724377691745758,115
0.8552739411592484,216,5.42,1.9000000000000004,0.39242510809637393,0.014822288553696127,1.2768292570114135,9.100000000000009,928000,306.79,-0.0022158026954275556,1.489729973077774,116
0.8299905514717102,216,5.86,2.0,0.40864545787839185,0.014634905154816807,1.2621122217178344,10.0,936000,318.84,-0.0031603083655681987,1.4643512070178986,117
0.8116731274127961,216,5.41,2.0,0.46079938633214274,0.01897101598093286,1.2263606345653535,9.0,944000,311.31,-0.01043356544454582,1.6091218227148056,118
0.8393371468782425,216,5.21,2.0,0.3942368847866623,0.014823635979555548,1.2309230256080628,9.0,952000,303.43,-0.0035460167573182844,1.4710502797365188,119
0.8431194251775742,217,5.64,2.0,0.3736615410014857,0.01412423009518534,1.2375740265846253,10.0,960000,318.98,-0.0023644474273896775,1.4494070661067964,120
0.796285565495491,217,5.75,2.9000000000000004,0.38652779748353194,0.016138525996357202,1.2088857507705688,9.100000000000009,968000,328.78,-0.004298189146211371,1.5471648383140564,121
0.7825253450870514,217,6.14,2.0,0.481766076760585,0.019799976008944214,1.2060074377059937,10.0,976000,341.0,-0.002441782274981961,1.7293394488096236,122
0.8373252946138382,217,7.02,3.9000000000000004,0.4389409132546402,0.01662944212090224,1.1947818028926849,11.0,984000,370.16,-0.01064882853301242,1.5756032866239549,123
0.7869238436222077,217,7.1,4.0,0.4151387932347421,0.01737490577157587,1.1376775527000427,10.100000000000009,992000,373.12,-0.0048140611904091204,1.6256070029735565,124
0.8300385391712188,217,7.36,4.0,0.421736096476685,0.017824956909753383,1.1523714411258696,11.0,1000000,368.82,-0.003373500760644674,1.6394624310731887,125
0.7869442987442017,217,7.58,4.0,0.4720553732172531,0.020251673753373323,1.132356152534485,11.0,1008000,370.13,-0.010213605998724234,1.7446850270032883,126
0.7931075477600098,218,7.55,4.0,0.4151151117506533,0.017481618523597718,1.1197178828716279,11.0,1016000,368.32,-0.005760116328019649,1.6243478101491928,127
0.8450226432085037,218,7.95,4.0,0.40087163958650635,0.014891998739913107,1.1878895795345306,11.0,1024000,372.16,-0.0026441329828230664,1.4938414973020553,128
0.8456560611724854,218,7.69,3.9000000000000004,0.3737377366602819,0.013981892431620508,1.190527994632721,11.0,1032000,369.88,-0.004423448947491125,1.4498890107870102,129
0.7970930510759353,218,8.06,4.0,0.43628942020714917,0.01817625599913299,1.2220535635948182,12.0,1040000,384.94,-0.0011001082602888346,1.6563977479934693,130
0.7814044523239135,218,8.45,4.9,0.4472524457010528,0.020987616050988436,1.2080702364444733,12.0,1048000,390.66,-0.004510718079982326,1.7926831591129302,131
0.8083740133047104,218,8.28,4.0,0.45753630597235356,0.018084550113417208,1.2135714292526245,12.0,1056000,391.48,-0.0026940978284255832,1.662958592772484,132
0.7828026431798935,218,8.33,5.0,0.49479283322067724,0.019799380241893233,1.1744298827648163,13.0,1064000,397.08,-0.00784370828885585,1.7233843147754668,133
0.7876332783699036,218,8.49,5.0,0.45243919125238446,0.020392192495055497,1.1864211189746856,12.100000000000009,1072000,402.34,-0.004568811233875749,1.7481694632768632,134
0.800146437883377,218,8.51,5.0,0.45815439412124304,0.01872854673769325,1.1873140060901641,13.0,1080000,398.51,-0.004303135295413085,1.6809771692752837,135
0.7503741002082824,219,8.2,5.0,0.4512474519608533,0.019430896299891174,1.234568132162094,13.0,1088000,393.89,0.0010201586491893977,1.7045630538463592,136
0.7212863683700561,219,8.55,5.0,0.4978507420354903,0.020770512940362095,1.1749419623613357,13.100000000000009,1096000,401.43,-0.008194764597574249,1.7589964842796326,137
0.7606598103046417,219,8.64,5.0,0.4751814920255672,0.020792502737604083,1.1997570657730103,13.0,1104000,404.89,-0.005735300722735701,1.7505373358726501,138
0.788338937163353,219,9.01,5.0,0.46228307510666844,0.018452669442631305,1.164638271331787,13.0,1112000,411.61,-0.0021167297118518036,1.666521777510643,139
0.7689161765575409,219,9.43,5.0,0.4748276647690764,0.02015260105021298,1.1803405845165253,14.0,1120000,427.34,-0.0024909583989074237,1.7244973522424698,140
0.8050823998451233,219,9.85,5.0,0.4331170677710603,0.01813547390513122,1.2199664187431336,14.100000000000009,1128000,438.26,-0.0028826464698795463,1.658533672094345,141
0.7952740478515625,219,9.76,5.0,0.4755849162521259,0.01817303872667253,1.226947329044342,14.100000000000009,1136000,440.76,-0.00679942803340964,1.66078879237175,142
0.8127980560064316,219,10.13,5.9,0.4460316753940471,0.018921563401818275,1.2035412573814392,15.0,1144000,444.84,-0.004877819237299264,1.6875401651859283,143
0.8317119121551514,220,10.38,6.0,0.40909287753407986,0.016095245340839028,1.2219560170173644,15.0,1152000,454.3,-0.003201104402105557,1.560570060610771,144
0.8161709916591644,219,9.68,6.0,0.411079136114508,0.01666692707221955,1.2183800148963928,14.0,1160000,438.33,-0.0013764279725728557,1.587279578447342,145
0.798508626818657,219,9.77,6.0,0.416770098604871,0.017002752535045147,1.1992839992046356,14.100000000000009,1168000,445.83,-0.006180837057181634,1.5956136518716812,146
0.8083407860994339,219,9.62,6.0,0.4182492628146944,0.016593271531164647,1.2053056454658508,13.0,1176000,443.56,-0.001979551423282828,1.58114235162735,147
0.7953527587652206,219,9.47,6.0,0.4713629537738788,0.017781353099271657,1.1833981716632842,13.100000000000009,1184000,442.63,-0.007397105464333436,1.651546870470047,148
0.7896996450424194,219,9.58,6.0,0.4911460316385646,0.019594509843736885,1.1676938462257385,13.0,1192000,448.97,-0.006396694611030398,1.7307752788066864,149
0.7833077734708787,219,9.84,6.0,0.47463710554753824,0.0196835024561733,1.1560094475746154,14.0,1200000,450.95,-0.0061249055477856015,1.7222341048717498,150
0.7808660519123077,219,10.29,6.0,0.47038424469774925,0.019556232434697448,1.1159848654270172,15.100000000000009,1208000,462.93,-0.007550559548471938,1.7243999296426773,151
0.7862384885549545,219,10.61,6.0,0.5004236959994204,0.02077761678956449,1.1178875422477723,16.10000000000001,1216000,467.03,-0.003038332434662152,1.7525640976428987,152
0.8012814122438431,219,10.95,7.0,0.4694265746800162,0.018361148345284163,1.1753643321990968,17.0,1224000,478.24,-0.002781387928407639,1.6832735991477967,153
0.7625996088981628,219,11.11,7.0,0.505940111203131,0.02271102275233716,1.1595469045639037,17.0,1232000,479.31,-0.007700890358300967,1.855242133140564,154
0.8055979001522064,219,11.42,7.0,0.4578637484599282,0.01977746733929962,1.2029911386966705,17.0,1240000,480.77,-0.003083918528398613,1.738125331401825,155
0.7385519844293594,219,11.76,7.0,0.5262608126013787,0.02267945465631783,1.1426681649684907,18.0,1248000,490.81,-0.0077694716613041235,1.8639910888671876,156
0.7577536594867706,219,11.48,7.9,0.5139906620577341,0.02073241216596216,1.1729101419448853,18.0,1256000,486.67,-0.0069982818940479774,1.7784087824821473,157
0.7538070118427277,220,11.38,6.0,0.48611507351699423,0.021655720882117747,1.1920118606090546,18.0,1264000,487.84,-0.0031165851349942387,1.8045852041244508,158
0.7858356428146362,220,11.11,6.0,0.4765612766791709,0.019578951480798423,1.1709739065170288,16.0,1272000,473.33,-0.006566662919940427,1.7241099429130555,159
0.8214654189348221,219,10.87,6.0,0.42864954705578157,0.016949176578782497,1.1783982765674592,16.0,1280000,472.08,-0.00636309964233078,1.6071884685754776,160
0.7593931084871293,220,11.23,6.0,0.4857501012247223,0.022234876193106174,1.1015558284521103,16.10000000000001,1288000,478.48,-0.008078522761643399,1.8279801994562148,161
0.7698250728845596,220,10.96,5.9,0.5030970253484022,0.02216580498497933,1.0941756302118302,17.0,1296000,475.27,-0.005710059240955161,1.8328878200054168,162
0.8096136581897736,220,11.07,6.0,0.46520758967885173,0.01959021351765841,1.1670047521591187,17.0,1304000,471.48,-0.0036763861603685655,1.7254368108510971,163
0.7794271922111511,220,11.61,6.0,0.4727255608280791,0.02126042190939188,1.1737679624557495,17.0,1312000,477.29,-0.00483174655935727,1.7945350575447083,164
0.7495443272590637,220,11.91,7.0,0.5365311756120238,0.022956390916369855,1.150959222316742,17.0,1320000,493.26,-0.00778030703047989,1.8807470464706422,165
0.7622546404600143,220,12.07,7.0,0.5322631923613003,0.021587774492800235,1.1771335566043855,17.0,1328000,497.61,-0.004401012490270659,1.8243217468261719,166
0.7476117217540741,220,12.37,7.0,0.5188132676140365,0.023097914699465035,1.148168647289276,18.0,1336000,508.47,-0.007376873492030427,1.876115460395813,167
0.784049197435379,220,12.52,8.0,0.5089246646955652,0.021789423478767275,1.1511723810434342,17.10000000000001,1344000,512.59,-0.0028862499649403616,1.8325732195377349,168
0.7417044532299042,220,12.09,7.0,0.5389545938672945,0.021382943033240735,1.1398658275604248,17.10000000000001,1352000,501.73,-0.0037929890619125216,1.802448139190674,169
0.7430242818593978,220,12.4,7.0,0.5277097862889922,0.023316434998996556,1.1530141961574554,19.10000000000001,1360000,509.9,-0.002772318662609905,1.8731175392866135,170
0.793000420331955,220,12.39,7.0,0.4710742401986515,0.020283901831135154,1.1579855996370316,20.0,1368000,509.19,-0.005462003286811523,1.7629391264915466,171
0.7398242425918579,220,12.38,7.0,0.49562621462505213,0.02219930780120194,1.1268827176094056,20.10000000000001,1376000,509.02,-0.0018391732685267925,1.8334678971767426,172
0.7572616612911225,220,12.73,7.0,0.513958071753367,0.02508153785485774,1.1673780405521392,20.0,1384000,513.55,-0.002446685260802042,1.9364170396327973,173
