#{"t_start": 1543938954.4623578, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,99.70689
0.0,127,106.254837
0.0,127,113.581749
3.0,214,131.218088
3.0,249,145.592902
1.0,155,154.29388
1.0,157,164.334154
3.0,232,178.390297
4.0,298,196.677335
1.0,155,204.744848
1.0,157,213.375349
2.0,202,224.978724
1.0,176,234.311913
2.0,202,244.88235
0.0,125,251.828666
1.0,156,259.622075
0.0,127,266.559107
2.0,202,277.901535
3.0,233,291.432696
3.0,236,305.265249
3.0,251,318.720078
0.0,127,326.43706
0.0,127,333.357291
0.0,125,340.943916
0.0,125,346.687804
2.0,203,357.83886
0.0,129,365.457372
2.0,199,377.264478
1.0,175,386.032001
0.0,127,392.406245
8.0,373,414.689214
0.0,125,422.876279
0.0,125,429.377078
4.0,280,445.690375
2.0,204,458.202156
1.0,173,467.676382
3.0,251,481.465936
0.0,129,487.656183
2.0,222,499.54193
0.0,129,505.990582
0.0,127,513.18806
1.0,155,520.912891
0.0,127,528.626695
1.0,159,537.216432
0.0,129,543.41179
0.0,125,551.003892
2.0,202,562.890857
1.0,157,572.414782
2.0,187,582.360324
0.0,127,589.216057
6.0,344,609.674333
10.0,450,636.966748
1.0,154,643.870388
0.0,129,650.601582
7.0,423,674.335615
0.0,127,680.773479
1.0,177,689.982332
0.0,125,696.017874
0.0,129,702.822652
4.0,280,718.946325
1.0,157,727.676855
0.0,129,734.540368
4.0,262,750.137098
0.0,127,756.184393
3.0,272,771.149169
1.0,173,780.443541
1.0,173,790.965509
2.0,184,800.487794
1.0,157,809.461876
0.0,125,815.673387
2.0,224,828.957491
0.0,127,835.726122
2.0,185,846.740896
2.0,220,859.450704
3.0,229,871.87131
1.0,154,880.285491
1.0,173,889.829388
0.0,127,896.674733
1.0,175,904.998495
1.0,155,914.550753
3.0,255,929.58709
0.0,127,935.839632
0.0,127,942.099494
1.0,172,951.320683
2.0,201,962.159483
2.0,202,972.943621
3.0,230,984.54387
0.0,127,990.891649
0.0,127,997.703385
2.0,198,1007.267538
0.0,127,1014.030629
4.0,300,1028.863424
1.0,157,1037.374383
1.0,153,1046.152054
3.0,253,1058.989794
1.0,154,1066.53065
0.0,129,1072.970088
1.0,157,1081.1049
5.0,348,1100.266119
2.0,204,1112.880778
2.0,222,1124.973845
0.0,125,1130.469638
1.0,172,1139.470022
6.0,359,1161.403708
2.0,200,1173.449218
0.0,125,1179.665515
0.0,127,1187.103345
0.0,127,1193.972282
4.0,281,1209.191005
2.0,225,1223.594202
0.0,123,1229.898116
1.0,172,1238.962696
0.0,123,1245.105596
0.0,127,1251.547327
0.0,127,1258.028239
5.0,348,1278.466412
0.0,125,1284.734074
1.0,173,1294.948538
4.0,324,1314.832038
0.0,125,1322.161289
0.0,129,1328.953918
0.0,129,1335.753043
1.0,173,1345.335663
2.0,221,1358.496321
0.0,125,1364.918972
2.0,224,1377.455883
0.0,127,1384.686965
2.0,204,1396.768093
0.0,123,1402.741843
2.0,202,1414.62555
2.0,203,1425.17891
2.0,203,1435.721003
2.0,204,1447.245478
0.0,129,1455.146251
0.0,129,1462.64582
0.0,127,1469.074574
3.0,232,1481.505247
3.0,233,1493.978737
0.0,129,1502.153155
2.0,224,1515.338162
1.0,171,1523.740443
1.0,155,1531.117526
10.0,436,1556.501516
0.0,125,1563.676485
2.0,198,1574.803985
0.0,127,1581.557989
0.0,127,1588.772431
0.0,129,1594.443946
0.0,127,1600.440216
0.0,129,1607.132077
1.0,176,1616.193713
1.0,171,1625.350791
4.0,277,1640.153656
0.0,125,1646.669661
1.0,157,1656.004823
3.0,250,1668.494298
2.0,223,1680.481302
0.0,129,1686.594607
0.0,125,1693.084918
0.0,125,1699.82544
0.0,129,1705.77093
2.0,227,1721.691159
0.0,129,1727.874788
3.0,272,1744.274205
1.0,171,1753.338824
2.0,200,1765.263605
0.0,129,1771.744682
1.0,155,1778.854523
1.0,173,1788.515989
2.0,200,1798.716518
1.0,153,1807.511039
1.0,178,1817.286242
4.0,297,1834.470149
0.0,127,1841.220039
9.0,406,1861.559258
0.0,125,1868.432817
0.0,129,1876.279473
7.0,326,1893.5451
1.0,173,1902.76491
4.0,279,1919.027498
