clip_fraction,P09:episode_rewards,approx_kl_divergence,episode_length,advantage_norm,policy_loss,value_loss,frames,policy_entropy,PMM:episode_rewards,P01:episode_rewards,explained_variance,grad_norm,epoch_idx,fps
0.1897705078125,552.5000000000002,0.002701186351259821,355.86,15.968717938661575,-0.001413551188670681,0.012635548209800618,225280,1.5647899366915226,243.25,50.0,9.313225746154785e-09,0.05337327094278551,22,370
0.223779296875,390.0000000000013,0.003030494302788611,349.18,15.968717855215072,-0.0012857490710302955,0.013763267165631986,235520,1.6251170940697193,228.0,50.0,1.30385160446167e-08,0.05667543062728828,23,370
0.1981201171875,525.0,0.002613830673715256,352.65,15.968717765808105,-0.001139256371970987,0.013977274963326635,245760,1.601546585559845,249.0,75.0,-1.6763806343078613e-08,0.056413379787359,24,371
0.17138671875,375.0,0.0024345964158555946,352.72,15.968717539310456,-0.000942993710123119,0.014482732667238452,256000,1.572833953052759,255.0,75.0,1.1175870895385742e-09,0.055469026176347434,25,372
0.244580078125,400.0,0.0034456416227840237,359.61,15.968717885017394,-0.001163706807710696,0.011147045383404474,266240,1.593125618249178,255.5,100.0,-1.0058283805847169e-08,0.05633060316967842,26,372
0.1855712890625,400.0,0.0028082277634382535,349.55,15.968717563152314,-0.0010618952714139596,0.012317995619378052,276480,1.6287152342498303,236.0,75.0,5.960464477539063e-09,0.055037679333242995,27,371
0.236328125,477.5000000000002,0.003245231700543627,351.72,15.96871793270111,-0.0017843837245891335,0.013495283937663772,286720,1.6972529128193856,246.0,72.50000000000001,-9.685754776000977e-09,0.057424245726323285,28,370
0.2611328125,475.0,0.0038220943246642493,343.04,15.968717885017394,-0.0010176365620282013,0.00965959847526392,296960,1.7607397057116032,231.25,50.0,-3.091990947723389e-08,0.05313068393106305,29,369
0.271923828125,477.5000000000002,0.003614370543959922,343.14,15.968716955184936,-0.00169857919390779,0.009301807256269968,307200,1.7687021635472775,220.5,50.0,2.2351741790771484e-08,0.05463177819072544,30,369
0.29892578125,400.0,0.004526923144499051,335.74,15.96871775984764,-0.001858748239465058,0.008044036418141332,317440,1.7266272202134132,176.25,50.0,-2.6077032089233397e-09,0.05354447982455722,31,370
0.21630859375,400.0,0.003135305411660738,337.19,15.968716329336166,-0.0009957263970136409,0.009701313220057272,327680,1.6374503567814827,169.25,25.0,-7.450580596923828e-09,0.053627355079339856,32,370
0.1878662109375,410.00000000000085,0.0025498052892203305,339.59,15.968717622756959,-0.0004926389679894783,0.01090041309071239,337920,1.6697213530540467,186.5,25.0,-7.82310962677002e-09,0.054616513887074024,33,371
0.1709228515625,500.0,0.0023747482925045916,344.61,15.968717813491821,-0.0012940944820002188,0.013962588032609347,348160,1.662665816396475,216.25,25.0,1.0058283805847169e-08,0.05440905073504778,34,371
0.231591796875,550.0,0.0030574991312619206,354.65,15.968717920780183,-0.0019861804641550405,0.015216879488434643,358400,1.6600318655371666,263.0,72.50000000000001,-1.4901161193847657e-09,0.05842277407747781,35,372
0.1923095703125,550.0,0.0026183719566233777,363.71,15.96871770620346,-0.0006516860103147337,0.01039661245595198,368640,1.7046940870583058,271.5,97.5,-3.3527612686157227e-09,0.05389670554769108,36,373
0.2313720703125,550.0,0.0028059796218485645,356.35,15.968717569112778,-0.001465757718324312,0.009443844705674564,378880,1.6855573154985906,243.25,50.0,1.0058283805847169e-08,0.05311136210435095,37,374
0.248193359375,527.5000000000002,0.003271944635449131,352.11,15.96871771812439,-0.0017145108417025768,0.00997795221337583,389120,1.6520592719316483,212.5,50.0,4.097819328308106e-09,0.05385039256391834,38,374
0.2921875,380.00000000000045,0.003763923505061939,343.42,15.968717551231384,-0.001848480646731332,0.00911974755981646,399360,1.6836793400347232,185.25,47.50000000000001,1.7136335372924803e-08,0.05407160482816951,39,374
0.2638916015625,277.5000000000002,0.0031954484137713735,331.63,15.96871633529663,-0.0012251604894117918,0.006776372062290648,409600,1.686792428791523,157.0,25.0,5.960464477539063e-09,0.05389100806586774,40,375
0.2573486328125,287.5000000000011,0.0034489296854758322,328.9,15.96871750354767,-0.0015003218322817702,0.007836037549441243,419840,1.6817678302526473,151.5,25.0,1.2293457984924316e-08,0.051719384779875345,41,376
0.218505859375,250.0,0.002997313971030735,322.29,15.968717479705811,-0.0012039027951686876,0.008412895163473877,430080,1.6736738376319409,126.25,25.0,8.195638656616212e-09,0.051491926139195274,42,376
0.2600830078125,425.0,0.0034061464663807327,327.67,15.968717610836029,-0.0015576338497339747,0.008124949527064019,440320,1.6397317595779897,152.0,25.0,-9.313225746154785e-09,0.05316847366942891,43,376
0.2253662109375,350.0,0.0026998489641783864,320.17,15.968717473745347,-0.0011378752838936633,0.006024932234868175,450560,1.6116421721875667,137.75,25.0,-1.862645149230957e-09,0.04924538864278307,44,376
0.3285888671875,250.0,0.004444584150689934,308.92,15.96871726512909,-0.0023709838118520566,0.005427697917866681,460800,1.6468567274510861,110.25,22.500000000000007,-1.0430812835693359e-08,0.04939449449181087,45,377
0.285693359375,175.0,0.0036765271721520775,300.36,15.96871588230133,-0.001655697150999913,0.005109528587729529,471040,1.6567433521151542,86.75,0.0,-1.862645149230957e-08,0.047438479475175106,46,377
0.3045654296875,175.0,0.004231128562918229,303.75,15.968716436624527,-0.0014700675721542212,0.005848190340282144,481280,1.5953051529824733,82.75,25.0,-1.899898052215576e-08,0.04981618038061382,47,376
0.290966796875,152.50000000000023,0.003695675968629075,300.17,15.968665647506715,-0.0010846788645721972,0.004319155049492806,491520,1.593622274696827,69.75,0.0,8.195638656616212e-09,0.047657405814061846,48,376
0.258056640625,150.0,0.003669370622662882,300.25,15.968716657161712,-0.0008994256160804071,0.005370402815060515,501760,1.589409054815769,68.25,22.500000000000007,1.080334186553955e-08,0.049095014913300136,49,376
0.1924560546875,150.0,0.0031878420497946534,299.17,15.96871730685234,-0.0008731874528166373,0.006294226306727069,512000,1.6382052950561046,79.75,25.0,9.685754776000977e-09,0.0453910042779587,50,376
0.2734130859375,177.50000000000023,0.003243409327342306,308.44,15.968717449903489,-0.0010724860560003436,0.007006511821509775,522240,1.726110615581274,101.0,25.0,4.097819328308106e-09,0.05162704758186315,51,376
0.2632080078125,225.0,0.0034845367047182663,314.49,15.968715053796767,-0.001423578337926301,0.00868077423257887,532480,1.7479602105915546,117.25,25.0,-3.3527612686157227e-09,0.05342634819922437,52,377
0.286083984375,227.5000000000002,0.0036957841005914815,322.54,15.968717455863953,-0.001707945351517992,0.007316547398568218,542720,1.735670953243971,123.25,25.0,1.2665987014770507e-08,0.05099978520060847,53,376
0.3229736328125,250.0,0.004881620435935474,320.64,15.96870778799057,-0.0017961204481252934,0.004891630821890658,552960,1.7318464934825897,117.75,0.0,1.2665987014770507e-08,0.04715340311355938,54,375
0.292138671875,200.0,0.004001287143694299,311.68,15.968716233968735,-0.0011758808886952465,0.005697310124924115,563200,1.731687346100807,99.75,0.0,7.450580596923829e-10,0.049892449373320755,55,374
0.2236083984375,150.0,0.0029316212143157827,306.25,15.968709981441497,-0.0005872367903066334,0.00396325051648887,573440,1.6736515566706658,79.5,0.0,-1.601874828338623e-08,0.0478903245998548,56,375
0.22890625,150.0,0.0029153711486571863,304.68,15.968713802099227,-0.0009143057897745166,0.004042758257122614,583680,1.678304274380207,74.25,0.0,1.4156103134155273e-08,0.04685926095729859,57,374
0.2488525390625,150.0,0.003970825402439005,301.65,15.968583482503892,-0.0006186235194036271,0.0036109990935888764,593920,1.679019234329462,65.0,0.0,2.9802322387695314e-09,0.048531455829206066,58,375
0.26640625,150.0,0.003677765410736811,301.34,15.968701100349426,-0.0008372913153834816,0.005005853536238192,604160,1.7190036676824092,68.25,0.0,-1.825392246246338e-08,0.04966069351956372,59,374
0.2656005859375,152.50000000000023,0.003433012475261421,306.85,15.968715554475784,-0.001170940095835249,0.0063073584621633925,614400,1.7137779399752617,88.5,0.0,-4.097819328308106e-09,0.05003661145575279,60,373
0.2478271484375,450.0,0.0031716591977215105,313.07,15.968710541725159,-0.0012672923960053595,0.005992386751223222,624640,1.707102081924677,115.25,0.0,5.215406417846679e-09,0.048699401864381896,61,372
0.34931640625,427.5000000000002,0.004661292387709182,311.56,15.968709564208984,-0.0013624992221593856,0.004039043114237728,634880,1.7046376325190067,115.25,0.0,1.0058283805847169e-08,0.04872388569831691,62,372
0.300830078125,175.0,0.004303370402976725,303.43,15.968694281578063,-0.0009637701476094662,0.003347869593923747,645120,1.6786563374102115,80.25,0.0,-1.4901161193847656e-08,0.046288016778779514,63,372
0.316015625,125.0,0.003674163642313033,299.58,15.968696039915084,-0.0014068541415326763,0.004154377037548329,655360,1.703695434331894,61.75,0.0,5.215406417846679e-09,0.04774335702137739,64,372
0.3270263671875,127.50000000000021,0.005058277802015709,303.55,15.968715351819991,-0.0014665293616417329,0.005096511871679255,665600,1.6973423406481742,64.5,0.0,-1.1175870895385742e-09,0.050108289090567935,65,370
0.3341064453125,150.0,0.004583302909736631,304.43,15.968715751171112,-0.001976781767734792,0.005481268898120106,675840,1.7097168624401093,78.75,0.0,-3.3527612686157227e-09,0.05005192673256518,66,368
0.2933837890625,175.0,0.0036274760113656156,306.79,15.968710935115814,-0.0011093653782154433,0.0059461489898637865,686080,1.6796020939946175,85.5,0.0,8.195638656616212e-09,0.05090520744091065,67,366
0.3416015625,200.0,0.0044945721311933085,307.38,15.968708908557891,-0.00175087846146198,0.006511166585725548,696320,1.6916832968592643,96.25,0.0,-1.1175870895385742e-09,0.05077882658820979,68,363
0.2683349609375,202.50000000000023,0.0033652873556775376,314.93,15.968716710805893,-0.000798541221593041,0.006835800871567699,706560,1.7532205983996392,109.75,0.0,1.3411045074462891e-08,0.05460539017487683,69,361
0.2662841796875,250.0,0.003285186776975024,318.0,15.968717569112778,-0.001447167665901361,0.006664137006919191,716800,1.7189461536705495,120.75,25.0,2.2351741790771484e-09,0.05151875836665974,70,359
0.2746826171875,225.0,0.0032225411633135083,317.69,15.968716830015182,-0.0016262944409390911,0.006813257036611731,727040,1.6616130024194717,118.0,22.500000000000007,1.4901161193847657e-09,0.05212897653094643,71,357
0.26552734375,180.00000000000045,0.0031679846453926074,312.05,15.968717241287232,-0.0010647722305293429,0.00561296421874431,737280,1.6694008506834508,100.75,0.0,2.9802322387695314e-09,0.05146578083149282,72,354
0.331396484375,152.50000000000023,0.00462619885231561,305.23,15.968715685606004,-0.0014377740641066338,0.0041983763781900055,747520,1.6375433079898358,86.5,0.0,1.1175870895385742e-08,0.04774723192424296,73,352
0.202880859375,152.50000000000023,0.0024977979478990166,303.9,15.968716537952423,-0.0008830217011563946,0.006894406674871334,757760,1.6482987590134144,76.5,0.0,4.097819328308106e-09,0.051392799045273455,74,350
0.2033935546875,200.0,0.0029889630749153186,309.14,15.96871730685234,-0.0007705325326242019,0.0064573496910270475,768000,1.681376475095749,100.0,0.0,-7.450580596923829e-10,0.050006026510627785,75,348
0.30439453125,302.5000000000002,0.003813648380781842,318.57,15.968717896938324,-0.0024069941355264746,0.008042264278901711,778240,1.6337386019527913,125.75,0.0,1.4901161193847657e-09,0.04982052252292564,76,346
0.2191162109375,377.5000000000002,0.002813590038607572,332.96,15.968717956542969,-0.001244738814784796,0.010340314012137242,788480,1.5972632504999638,158.0,25.0,1.862645149230957e-08,0.051546798194494925,77,344
0.26083984375,427.5000000000002,0.0030148187217491794,344.45,15.968717509508133,-0.0016751993101934205,0.008890637627337128,798720,1.6096008747816086,178.75,25.0,5.960464477539063e-09,0.05310638369524432,78,343
0.247607421875,380.00000000000045,0.0033369792717167003,342.4,15.968716770410538,-0.0012048197924741544,0.006051673012188985,808960,1.6453573539853097,162.5,25.0,1.1175870895385742e-09,0.04814087221648922,79,341
0.2971435546875,250.0,0.004139985587650585,326.5,15.968715035915375,-0.0017818794602135312,0.005653520072212359,819200,1.681942918896675,130.75,0.0,-1.1175870895385742e-08,0.050542895800637186,80,340
0.2738037109375,177.50000000000023,0.0032523775949357516,314.75,15.968716049194336,-0.0010695847289753147,0.005647362574683257,829440,1.7084711782634259,93.0,0.0,5.215406417846679e-09,0.05199152485767592,81,339
0.2955810546875,175.0,0.003900569260952125,306.94,15.968709295988083,-0.0012702640169663937,0.002950558825624938,839680,1.6360154703259469,72.5,0.0,8.568167686462402e-09,0.04497779664805452,82,337
0.26123046875,127.50000000000021,0.003528187015012918,303.39,15.96868925690651,-0.0007880814955569804,0.004011960385293256,849920,1.663549728691578,59.75,0.0,5.587935447692871e-09,0.04779494708303782,83,336
0.270263671875,102.50000000000021,0.0039818541977865605,303.24,15.968714320659638,-0.0016652794474794064,0.005008390414928954,860160,1.6655973613262176,63.0,0.0,2.2351741790771484e-09,0.048609108577602554,84,335
0.32265625,175.0,0.0043661097630774744,308.92,15.968714445829391,-0.0014329520978208165,0.005421485841790741,870400,1.6916750520467758,76.25,0.0,9.313225746154785e-09,0.048964231451738435,85,334
0.288427734375,177.50000000000023,0.003726768016099413,309.53,15.968708235025407,-0.0012239380110258935,0.00553515395804709,880640,1.7157693758606911,81.0,0.0,-2.2351741790771484e-09,0.04967957354292819,86,333
0.288134765625,200.0,0.0037561933256938574,310.58,15.968717628717423,-0.002059088397072628,0.007573322753887624,890880,1.6887945115566254,84.0,0.0,-1.7508864402770997e-08,0.051435916851303796,87,331
0.245556640625,200.0,0.0033346840877584326,312.66,15.968717515468597,-0.0012734221207210794,0.0073728867249883475,901120,1.5952603973448276,99.5,25.0,7.82310962677002e-09,0.05239631945112742,88,330
0.235791015625,225.0,0.0035665701255808814,317.52,15.968717443943024,-0.0013851686402631459,0.008836160300688789,911360,1.581114300340414,116.75,25.0,-1.080334186553955e-08,0.05127617495763622,89,329
0.2108154296875,300.0,0.0025109563272252442,331.17,15.968717950582505,-0.0012595177464390871,0.011859614033892286,921600,1.5987579680979251,149.75,25.0,2.6077032089233397e-09,0.057033698803864295,90,328
0.153955078125,350.0,0.00213087626837023,347.63,15.968718022108078,-0.0010019128621934215,0.016121743284747934,931840,1.5428910836577416,208.5,50.0,4.097819328308106e-09,0.05695913301374102,91,327
0.16875,450.0,0.002203439605125368,361.13,15.968717736005782,-0.0008160788074746961,0.014833439667745552,942080,1.514784974604845,263.25,97.5,-7.078051567077636e-09,0.050861856170186716,92,326
0.2031982421875,450.0,0.0024844326205084146,356.08,15.968717896938324,-0.00080824822653085,0.013627506416742107,952320,1.5742908254265786,270.0,147.5,-4.8428773880004884e-09,0.056393544647685034,93,325
0.1558349609375,355.00000000000045,0.0019114086369540928,349.27,15.96871789097786,-0.000963717797640129,0.01394245594565291,962560,1.6530065573751926,253.5,147.5,-1.9744038581848144e-08,0.05443322385956419,94,324
0.2074462890625,377.5000000000002,0.0024497683340314325,345.52,15.968717867136002,-0.0012012474704533815,0.012242947169579566,972800,1.6952267423272134,238.5,75.0,9.685754776000977e-09,0.05563433024018938,95,323
0.19970703125,327.5000000000002,0.002477289171179109,342.34,15.968717783689499,-0.0009752956004376756,0.01231197731103748,983040,1.6978766687214375,219.75,75.0,1.0058283805847169e-08,0.05633370883711677,96,322
0.2449951171875,352.5000000000002,0.0028084207051506382,340.93,15.968717885017394,-0.0016792081220046383,0.013615054151159711,993280,1.7246499836444855,219.0,72.50000000000001,-1.1175870895385742e-09,0.05843471445397543,97,321
0.2535400390625,352.5000000000002,0.0032866860295143853,344.45,15.968717634677887,-0.0014908850920619444,0.012547372536209878,1003520,1.734368696808815,223.5,100.0,-9.685754776000977e-09,0.05524455205015792,98,320
0.1792724609375,327.5000000000002,0.0023247653978501147,344.31,15.96871782541275,-0.0012147602457844187,0.013893864328565542,1013760,1.6930454328656197,220.75,75.0,-2.905726432800293e-08,0.05789192299796061,99,319
0.2619140625,452.50000000000017,0.003113816441691597,353.43,15.968717944622039,-0.0011407634963688906,0.01352993055479601,1024000,1.6842068873345852,251.0,100.0,6.7055225372314455e-09,0.060660966246527184,100,318
0.2295654296875,355.00000000000045,0.0025164720158727507,346.87,15.968717777729035,-0.0013187078191549517,0.009265047406188387,1034240,1.6606262654066086,229.5,75.0,-3.241002559661865e-08,0.05429470638219739,101,317
0.2117431640625,402.5000000000002,0.003266793990880501,345.53,15.968717896938324,-0.0011437646819103975,0.00913759013001254,1044480,1.6338269501924514,215.25,75.0,2.0116567611694337e-08,0.05175736852819276,102,316
0.1707763671875,325.0,0.002150698534963169,334.53,15.968717831373215,-0.0009940888143319172,0.007561062582226441,1054720,1.6313477821648121,167.75,50.0,-2.0116567611694337e-08,0.04918274463905189,103,315
0.2676025390625,425.0,0.003869960846589038,325.9,15.968712639808654,-0.0012625412513443735,0.00600207568507809,1064960,1.6788694605231285,151.5,25.0,-6.332993507385254e-09,0.04967946289853487,104,314
0.243115234375,425.0,0.0034946046001437026,320.06,15.968717348575591,-0.001204285881249234,0.007924570062550628,1075200,1.6316905602812768,141.0,22.500000000000007,-3.7252902984619143e-10,0.04942942827493697,105,314
0.229345703125,375.0,0.002806886965583999,318.0,15.968717378377914,-0.0013964677571493666,0.006602127977043892,1085440,1.5790438771247863,128.25,0.0,-3.3527612686157227e-09,0.046495215979580624,106,313
0.336669921875,205.00000000000043,0.0042803439185775,319.21,15.968714779615402,-0.001525699043122586,0.004959880538175199,1095680,1.6081776753067971,107.75,0.0,-1.862645149230957e-08,0.04640581472244038,107,312
0.2820556640625,200.0,0.003764728683023577,314.58,15.968704229593277,-0.0014667571795143886,0.004209554264431858,1105920,1.628855372965336,87.75,0.0,1.30385160446167e-08,0.0504557030800027,108,312
0.265478515625,175.0,0.0033594098583989763,311.99,15.968717277050018,-0.0018474566790246173,0.007849548076092106,1116160,1.5730637148022653,83.0,0.0,1.1175870895385742e-08,0.046561501672484365,109,311
0.1931640625,275.0,0.002434688947585073,329.75,15.968717497587203,-0.0012552642248920165,0.00918032232675614,1126400,1.4278921268880367,124.0,0.0,-1.3411045074462891e-08,0.04933889054344532,110,310
0.1968017578125,425.0,0.002727451133591785,339.01,15.968717801570893,-0.001038699020864442,0.009527839655129355,1136640,1.5246302112936974,162.75,25.0,-7.450580596923829e-10,0.04792962463496049,111,310
0.1950439453125,425.0,0.002422730770774706,345.81,15.968717628717423,-0.001376465693101636,0.01244986031706503,1146880,1.53578807041049,193.5,47.50000000000001,-5.587935447692871e-09,0.05178350695282956,112,309
0.156396484375,400.0,0.0017775665237195425,341.97,15.968717712163926,-0.0007806068075296935,0.012377622331405292,1157120,1.5353811249136924,197.5,72.50000000000001,3.725290298461914e-09,0.05285931593790423,113,308
0.1504150390625,400.0,0.0021289323924293057,352.13,15.968717950582505,-0.000927967098687077,0.014188612498401199,1167360,1.4902981512248517,233.5,125.0,-1.9744038581848144e-08,0.050015071178447314,114,308
0.21015625,400.0,0.0026293102261206514,356.98,15.9687175989151,-0.0008771962882747175,0.012410484153951984,1177600,1.542879556119442,244.75,147.5,2.9802322387695314e-09,0.05668543727667894,115,307
0.2091796875,477.5000000000002,0.002667768399248871,357.57,15.968717926740647,-0.0011851473478600382,0.011132894139154813,1187840,1.581381256133318,250.0,125.0,2.1979212760925294e-08,0.052635061083829246,116,307
0.1772705078125,525.0,0.002253534312694683,355.64,15.968717741966248,-0.0011638818916253513,0.012776988000587153,1198080,1.5065002858638763,247.25,100.0,-2.5331974029541015e-08,0.05398897173981906,117,306
0.215234375,412.5000000000011,0.002760009969983912,355.24,15.96871782541275,-0.0014971136133681284,0.011883312019926961,1208320,1.4901330776512622,232.5,75.0,-2.9802322387695314e-09,0.050305089402715705,118,305
0.1739501953125,525.0,0.002307129856473011,362.9,15.96871782541275,-0.0003963723185734125,0.012433726785093312,1218560,1.4955504298210145,248.75,100.0,-9.685754776000977e-09,0.0503289880707767,119,305
0.1416748046875,500.0,0.0018501196949614496,367.81,15.968717765808105,-0.0008949542127083987,0.013055448250088374,1228800,1.469678895175457,256.0,125.0,2.1979212760925294e-08,0.0521006205553469,120,304
0.1578369140625,550.0,0.002038738422608333,371.06,15.968717807531357,-0.001091395456751343,0.015325943598872982,1239040,1.468008577823639,272.75,125.0,-3.7252902984619143e-10,0.04992680325511009,121,304
0.14931640625,580.0000000000005,0.002255291913729707,372.27,15.968717741966248,-0.0008153729289915645,0.015562755893915892,1249280,1.4830794215202332,301.75,147.5,-1.4528632164001465e-08,0.05037769691336732,122,303
0.1664306640625,552.5000000000002,0.0020434616526131323,366.36,15.968718016147614,-0.0014831361597316573,0.015571305516641588,1259520,1.444111806154251,291.25,150.0,-9.313225746154785e-09,0.05352838279527546,123,303
0.1663330078125,575.0,0.0019430129945931184,372.94,15.968717873096466,-0.0007702120936301071,0.015411885219509713,1269760,1.428008560091257,308.5,172.5,-1.3411045074462891e-08,0.050396014516550715,124,302
0.1901123046875,375.0,0.002231332121834839,364.54,15.968717789649963,-0.00155303724022815,0.014084134076256305,1280000,1.4120902329683305,276.75,150.0,5.960464477539063e-09,0.05213981827243817,125,301
0.1906005859375,377.5000000000002,0.002315216650504226,368.6,15.968717765808105,-0.0008540753435227089,0.014194722604588605,1290240,1.5538305588066579,275.25,147.5,-2.3096799850463868e-08,0.0543145054702272,126,301
0.193896484375,432.5000000000006,0.0024294119050296105,363.28,15.968717670440673,-0.0010807081547682174,0.012269019868108444,1300480,1.6410028912127017,264.5,125.0,1.1175870895385742e-09,0.05523686028466054,127,301
0.2322021484375,432.5000000000006,0.002724832286759238,366.35,15.968717849254608,-0.0016894079621124548,0.012870678101899102,1310720,1.6783469133079052,255.25,100.0,-6.7055225372314455e-09,0.05422280888848664,128,300
0.2365478515625,502.5000000000002,0.0026727253979800026,363.91,15.968717867136002,-0.0011632780853688019,0.011394738235139812,1320960,1.726306565850973,244.25,75.0,-1.601874828338623e-08,0.057206705957323314,129,300
0.1918212890625,527.5000000000002,0.001990752051574418,359.78,15.968717944622039,-0.0008921362808905542,0.012701055747675128,1331200,1.7082392193377018,249.0,75.0,1.9744038581848144e-08,0.05481398287601062,130,299
0.2306396484375,527.5000000000002,0.0024200594632930008,359.27,15.968717855215072,-0.0013273259668494576,0.012051293226249982,1341440,1.6756604515016078,252.75,75.0,1.3783574104309083e-08,0.055839973144889046,131,298
0.221240234375,527.5000000000002,0.0026359344729712576,357.0,15.968717741966248,-0.0016018417380109895,0.010914720253640552,1351680,1.616587557643652,239.25,72.50000000000001,-4.097819328308106e-09,0.050781521433489366,132,298
0.1859375,530.0000000000005,0.0031144120427256893,353.39,15.968717658519745,-0.001247200143916416,0.009949734559631907,1361920,1.5233481101691724,227.25,75.0,-1.1920928955078126e-08,0.04896058535471779,133,298
0.155908203125,325.0,0.0019411782159238556,347.65,15.968717855215072,-0.0007671890194615117,0.012422572032664902,1372160,1.4770875692367553,201.5,50.0,4.8428773880004884e-09,0.046123628173460954,134,297
0.1897705078125,302.5000000000002,0.002200153852231779,348.61,15.968717920780183,-0.0009082700191356708,0.011742028834669327,1382400,1.5886391147971153,196.25,72.50000000000001,2.9802322387695314e-09,0.05357898248602059,135,297
0.2279052734375,350.0,0.002461085909430949,357.91,15.968717712163926,-0.001106458514550468,0.01227384395460831,1392640,1.6393428564071655,223.75,75.0,-7.450580596923828e-09,0.05344305628028455,136,296
0.2282470703125,355.00000000000045,0.0025523520480476235,351.05,15.968717795610427,-0.0013575371711340267,0.01072105189668946,1402880,1.635817712545395,222.0,75.0,-1.4901161193847657e-09,0.05226552253724195,137,296
0.2273193359375,377.5000000000002,0.0025190066089294306,353.65,15.968717801570893,-0.0012710719580354634,0.012612804128730204,1413120,1.6071952141821384,229.5,75.0,1.1920928955078126e-08,0.053910489027463024,138,295
