P01:episode_rewards,epoch_idx,explained_variance,episode_length,value_loss,P09:episode_rewards,fps,frames,advantage_norm,policy_entropy,grad_norm,policy_loss,PMM:episode_rewards
0.0,34,0.9326630091667175,208.05,0.006353594230604358,7.1000000000000085,214,272000,0.8930028927326202,1.3598973608016969,0.21341268054367782,-0.0006260425598884467,2.21
0.0,35,0.666782386302948,218.87,0.0077471862352103925,8.0,215,280000,0.9607360410690308,1.3262381827831269,0.22867653281424918,-0.001991126016127964,2.45
0.0,36,0.7642753481864929,213.62,0.00737382233623066,6.200000000000017,215,288000,0.94258096113801,1.3179802882671356,0.25775781457424646,-0.00021754427754785865,2.25
0.0,37,0.96313860476017,203.33,0.003080937324120896,5.1000000000000085,215,296000,0.6261684098839759,1.3547780370712281,0.15704072842137148,-0.0009159384843064799,1.98
0.0,38,0.9398603916168213,199.02,0.005140524730377365,5.0,215,304000,0.7774453711509705,1.3558876073360444,0.20948556415172193,0.0015102911173016764,1.8
0.0,39,0.9296484142541885,194.16,0.005712065415282268,5.0,216,312000,0.8421343986690044,1.348713983297348,0.22400781975325257,-0.0022702087459765606,1.71
0.0,40,0.962887277007103,186.66,0.00323821606929414,4.1000000000000085,217,320000,0.6311053919792176,1.3349107277393342,0.15123822013464414,-0.001193007087567821,1.62
0.0,41,0.9728197419643402,186.24,0.0034412516630254685,4.1000000000000085,216,328000,0.6289787149429321,1.3283391439914702,0.15440281309934703,-0.000817302398281754,1.52
0.0,42,0.9739433109760285,205.6,0.0028793459618464113,5.0,217,336000,0.5906514634191989,1.3366890275478363,0.13680653370810164,-0.0003349291040854041,1.97
0.0,43,0.9593419742584228,202.37,0.0039045825827633963,5.0,218,344000,0.6621470881998539,1.3593004488945006,0.16322912693222624,0.00029868399957194925,1.88
0.0,44,0.9480645680427551,189.9,0.004603542035765713,4.1000000000000085,217,352000,0.713455460369587,1.357544059753418,0.18670427989060567,-0.0022899961655775767,1.57
0.0,45,0.9634333574771881,204.54,0.0037183451527380384,5.1000000000000085,217,360000,0.6669920845329762,1.3245489764213563,0.1596607943451704,-0.0007792639490799047,2.07
0.0,46,0.9679158538579941,210.62,0.0032082091536722148,6.1000000000000085,217,368000,0.6364836624264717,1.3346247947216034,0.14700963009689172,-0.0013083605142310262,2.25
0.0,47,0.9475094026327133,218.54,0.005678272358491086,6.1000000000000085,217,376000,0.8228073188662529,1.3399237871170044,0.1895081641207651,0.0003033695384510793,2.34
0.0,48,0.9684195393323898,216.25,0.003205367634946015,7.0,217,384000,0.6221688130497932,1.3331122410297394,0.14730108801934344,-0.0009834938764106483,2.32
0.0,49,0.9546068590879441,208.75,0.004263807109527989,6.1000000000000085,217,392000,0.7026656651496888,1.3540709519386291,0.16525321829381326,-0.0005853092511824798,2.16
0.0,50,0.9314148336648941,213.51,0.006341252705315128,6.0,217,400000,0.8916058960556984,1.3734905707836151,0.2172342738013876,0.0014112617461069022,2.27
0.0,51,0.9401371359825135,206.62,0.005192011127364822,5.0,216,408000,0.8288390731811524,1.368834546804428,0.19305463686972707,-0.0022835756473068613,2.02
0.0,52,0.9210704749822617,203.39,0.0068254230893217025,5.0,217,416000,0.925497376024723,1.3633625066280366,0.2262449800089132,-0.002026661174750188,1.99
0.0,53,0.9339759868383407,200.31,0.005711617356864735,5.200000000000017,217,424000,0.815600168555975,1.3562810659408568,0.17683481482544433,-0.0008808130049146711,2.03
0.0,54,0.912788559794426,186.0,0.0049652428695117126,5.0,217,432000,0.7890228843688964,1.3690018332004548,0.194028570181672,-0.00040570982673671097,1.63
0.0,55,0.9366215324401855,184.86,0.0057855420335545206,4.0,216,440000,0.8712624828517437,1.356673287153244,0.20841319190018692,-0.00021372162504121662,1.51
0.0,56,0.9684557402133942,191.56,0.0032079331536078825,5.0,216,448000,0.6166174151003361,1.3548402571678162,0.14863286280754673,-0.0015677038037392775,1.62
0.0,57,0.9734762507677078,199.21,0.0023771777311048935,5.0,216,456000,0.5236942505836487,1.3470946335792542,0.12217264182506728,-0.0008651258688587404,1.83
0.0,58,0.9033562582731247,201.54,0.007816724572330713,5.0,216,464000,0.885131870508194,1.3635379123687743,0.2330111202671681,-0.0026825198346341495,1.95
0.0,59,0.8813401091098786,204.77,0.007601310960017145,6.0,216,472000,0.9643580320477486,1.3578892815113068,0.23001097701829476,0.0010408055456355215,2.13
0.0,60,0.9495735406875611,213.39,0.0048921459104167295,6.0,216,480000,0.801230428814888,1.3571555888652802,0.19784383878981593,-0.00136324912586133,2.35
0.0,61,0.9501920890808105,220.19,0.004852752872102429,7.1000000000000085,216,488000,0.780805885642767,1.364293407201767,0.18612651814203374,-0.0007030493454658426,2.5
0.0,62,0.9577123868465424,216.16,0.004521665302163456,6.0,216,496000,0.7607536414265632,1.3648585152626038,0.18358735310985325,-0.0013902750381384976,2.3
0.0,63,0.9501308339834214,217.83,0.004618564545817208,6.0,216,504000,0.7596003903448582,1.3448702609539032,0.17130344404067802,-0.0011217787873465568,2.35
0.0,64,0.9615720039606095,221.13,0.004043070120096672,6.0,216,512000,0.689393146187067,1.3572594439983368,0.1670616185776083,-0.00039915225384902443,2.39
0.0,65,0.974746156334877,217.8,0.0029710017434263136,6.0,217,520000,0.572218954116106,1.3511605048179627,0.13922499861692555,-0.0012763026740867645,2.35
0.0,66,0.9307108038663864,226.79,0.005958835857454687,6.0,217,528000,0.8677187626063824,1.36447101354599,0.21001174177434415,1.2470601504901424e-05,2.6
0.0,67,0.9110752612352371,220.86,0.006622340130561497,7.0,216,536000,0.8825705014169216,1.3713177478313445,0.21480773889823143,-0.0012284480364178308,2.46
0.0,68,0.9612244641780854,210.28,0.0037109118272201157,5.200000000000017,217,544000,0.6911290687322617,1.3653674411773682,0.14705986102113483,-0.000760834917309694,2.17
0.0,69,0.9738684386014939,210.3,0.00263486177806044,5.0,216,552000,0.5536876294016838,1.3453275287151336,0.14265856861964987,-0.0007799901561520528,2.07
0.0,70,0.9390318942070007,208.25,0.006008536762092263,5.0,216,560000,0.884602025449276,1.372169213294983,0.2161028207107888,0.00034576153848320246,2.04
0.0,71,0.8741017991304397,211.75,0.008819470118032769,6.0,216,568000,1.0206001153588296,1.3591902005672454,0.2774942100938346,-0.002802186215267284,2.16
0.0,72,0.9190178722143173,212.71,0.007073368324199691,6.0,217,576000,0.9417361518740655,1.3661255252361297,0.22461573897115905,0.0005634564656065776,2.32
0.0,73,0.891983442902565,221.13,0.00814097846916411,9.100000000000009,217,584000,1.039033510684967,1.365763920545578,0.25291552638250714,-0.000257163614842284,2.68
0.0,74,0.9542446756362915,221.9,0.004379779141163454,6.200000000000017,216,592000,0.7656357386708259,1.3643190085887908,0.19396594800540087,1.9332392257638274e-05,2.63
0.0,75,0.8479493367671966,218.12,0.01110004646878224,5.0,216,600000,1.1385989472270013,1.3564482802152633,0.2949827175294361,-0.0022069535397167784,2.37
0.0,76,0.9217629110813141,212.2,0.0061220017122104765,5.0,216,608000,0.8998140296339989,1.3653353118896485,0.21726364470936177,-0.0004555360844824463,2.21
0.0,77,0.8502475816011429,209.16,0.008279453257564455,5.0,216,616000,1.0635629409551621,1.368536868095398,0.2516862430336092,-5.220865015871823e-05,2.15
0.0,78,0.9501729220151901,210.75,0.004737947373068891,5.0,216,624000,0.774112056195736,1.360431307554245,0.19331952005490433,-0.0005617272393283201,2.1
0.0,79,0.9041655510663986,209.78,0.00935972050530836,6.0,216,632000,1.0883653393387795,1.3645069205760956,0.2668049135259404,-0.0028602821863023564,2.15
0.0,80,0.8934364116191864,215.53,0.008065806941594929,6.0,216,640000,1.0282512739300729,1.367798112630844,0.24395663495131306,-0.0006634381599724293,2.31
0.0,81,0.9431944155693054,215.36,0.006098656669491902,6.1000000000000085,216,648000,0.9156915089488029,1.3631091225147247,0.23984588909404095,-0.0006940093330558739,2.34
0.0,82,0.9022888594865799,230.69,0.008898576850770041,6.0,217,656000,1.1067264395952225,1.3624926161766053,0.28222635894990156,-0.0015300819839467294,2.64
0.0,83,0.8894172674417495,236.6,0.009343058484373614,6.200000000000017,216,664000,1.1173327305912972,1.3624155259132384,0.287792554943831,-0.0009636009368114173,2.84
0.0,84,0.881714535355568,244.99,0.01138133518397808,6.0,216,672000,1.2486584216356278,1.3640431475639343,0.3324364054584767,-0.0024138382893579544,3.05
0.0,85,0.8672514170408249,244.41,0.0113854080112651,6.0,216,680000,1.2583318334817886,1.3524755251407623,0.3206561951392201,-0.0017059595882892608,3.07
0.0,86,0.8574868059158325,234.93,0.011133051540236921,6.0,216,688000,1.2101443216204644,1.3530703699588775,0.3238487774936506,-0.0002024877300937078,2.7
0.0,87,0.8967482435703278,231.48,0.010151523667154834,6.0,216,696000,1.1717276665568352,1.3272734451293946,0.30459411741121994,-0.003666178659914294,2.61
0.0,88,0.8298881393671036,230.14,0.01096067059552297,7.0,215,704000,1.1965284430980683,1.324057754278183,0.3253747587189839,-0.004138262450942421,2.67
0.0,89,0.9018260437250137,233.34,0.009642556146718561,7.1000000000000085,215,712000,1.1658625882863998,1.313548858165741,0.30268576535575104,-0.0023907584094195046,2.86
0.0,90,0.8627521389722824,234.78,0.009525910262018442,6.1000000000000085,215,720000,1.1326798525452615,1.3538833200931548,0.2908400711023658,-0.001324430631357245,2.89
0.0,91,0.9030038452148438,241.31,0.008844117086846381,6.0,215,728000,1.1167601823806763,1.3140244054794312,0.2849294099969345,-0.0035610910813556984,2.99
0.0,92,0.9205709260702133,240.69,0.007757267274428159,6.0,215,736000,1.0360651814937591,1.3345274817943573,0.27399868722667736,0.0007095917314291,2.93
0.0,93,0.8760547596216202,242.39,0.011113412322010845,8.0,215,744000,1.241032413840294,1.3370042908191682,0.3070502465563228,-0.004375860889485921,3.07
0.0,94,0.9218223440647125,243.87,0.00787698877742514,7.1000000000000085,215,752000,1.0572510224580765,1.3399368453025817,0.27383586663418324,-0.0012105524404614698,3.08
0.0,95,0.8496631979942322,233.97,0.013800043500959874,6.1000000000000085,215,760000,1.4158753097057342,1.3381473767757415,0.4085997311826967,-0.002158196846721694,2.91
0.0,96,0.9297732931375503,232.55,0.0077131834963802244,6.0,215,768000,1.0491128200292588,1.3248275864124297,0.27527632763485566,-0.0034547849424416198,2.87
0.0,97,0.9252276319265366,233.19,0.007125620815786533,6.0,215,776000,0.9906730729341507,1.3423941230773926,0.26097959561336026,0.0006627498389570974,2.91
0.0,98,0.8892079383134842,245.34,0.010060858814977109,8.100000000000009,215,784000,1.1854779589176179,1.343391250371933,0.30110888185551393,-0.0006355501737562009,3.22
0.0,99,0.8925126451253891,245.39,0.009862584006041288,8.0,214,792000,1.195768692791462,1.3275116097927093,0.31473462158136467,-0.005735247610136867,3.21
0.0,100,0.8847699230909347,238.84,0.01028748000971973,8.0,214,800000,1.213600935935974,1.3381414449214935,0.3026524398180898,-2.8544133238028734e-05,3.12
0.9000000000000004,101,0.9090906935930252,239.56,0.009276275290176272,8.0,214,808000,1.146040370464325,1.3323083591461182,0.2945285151919975,4.4292036909610034e-05,3.13
1.0,102,0.9391843909025193,246.28,0.0062097525753779335,8.0,214,816000,0.9237027525901794,1.3377404940128326,0.24257597142919682,-0.0026408698926388753,3.3
1.0,103,0.9070893949270249,256.3,0.009586554854176938,8.100000000000009,214,824000,1.1731035268306733,1.335902372598648,0.3027278392430684,-0.00027891714509678425,3.52
1.0,104,0.9167718869447709,242.87,0.007940057653468103,6.1000000000000085,214,832000,1.047124635577202,1.3427253758907318,0.2689932764246604,-0.0014998847432434559,3.04
0.9000000000000004,105,0.881124382019043,242.01,0.009966421014396473,5.1000000000000085,214,840000,1.1955175614356994,1.3420938754081726,0.3240074826833886,-0.0032099828658101615,3.03
0.0,106,0.8854784053564072,231.8,0.010425105390604586,6.0,213,848000,1.239316405057907,1.3352100110054017,0.32996221190650216,-0.002399552363785915,2.83
0.9000000000000004,107,0.831592270731926,248.46,0.01582134493626654,7.0,214,856000,1.523942495584488,1.3220599031448363,0.4004278366522127,-0.0022464363393373786,3.37
1.0,108,0.883462386727333,248.74,0.011183905412908644,8.0,213,864000,1.2702533680200576,1.3220847821235657,0.33268500736707324,-0.000731561748762033,3.35
1.0,109,0.8346839809417724,257.23,0.014700231191236526,9.0,213,872000,1.4801715409755707,1.320009664297104,0.4037708258123047,-0.0027997608846635556,3.68
1.0,110,0.9121803802251816,264.12,0.00898744510486722,9.0,213,880000,1.1540358996391296,1.3159135639667512,0.32927537288560077,-0.003146012156212237,3.79
0.9000000000000004,111,0.8216838324069977,262.91,0.01741489534266293,9.0,213,888000,1.61236288189888,1.3156847417354585,0.4572766764996878,-0.000886484012917208,3.79
0.9000000000000004,112,0.8232962900400161,274.64,0.01768622474744916,8.100000000000009,213,896000,1.5896278345584869,1.309499124288559,0.45103463900421703,-0.007068416153779253,4.09
1.0,113,0.8622020882368088,278.58,0.012553137184586376,9.0,213,904000,1.3479733294248581,1.3085679662227632,0.36965583740341906,-0.0025723925232887268,4.21
1.0,114,0.8475647801160813,279.25,0.013204511874355375,9.0,213,912000,1.398068066239357,1.3147902810573577,0.37915575306957533,-0.003446118830834166,4.16
1.0,115,0.8225501370429993,272.06,0.01527626046910882,8.0,213,920000,1.5034796077013015,1.3034212374687195,0.40844952743169655,-0.002056669316953048,3.85
1.0,116,0.8794502300024033,278.44,0.011532887439243496,8.100000000000009,213,928000,1.3214116632938384,1.3144580018520355,0.36902240245901785,-0.0018444282840937376,4.12
1.0,117,0.8398388576507568,292.41,0.01583312783855945,9.100000000000009,213,936000,1.5441464573144912,1.2955263018608094,0.41263305015041807,-0.0037655054689821553,4.64
1.0,118,0.8118586647510528,305.27,0.015817548036575316,10.0,213,944000,1.5448187297582627,1.2815329623222351,0.4317492386490321,-0.0018492916945251636,4.98
2.0,119,0.8040297693014145,316.46,0.018057066751644014,10.0,213,952000,1.6364381527900695,1.2940263831615448,0.4554337961273363,-0.003264458947815001,5.22
2.0,120,0.8232663941383361,321.0,0.01673062370624393,9.100000000000009,213,960000,1.5871551549434662,1.2817023658752442,0.4478960986083775,-0.004392874649493023,5.42
2.0,121,0.8074389719963073,333.08,0.018460720104631036,10.100000000000009,213,968000,1.64832622051239,1.2137695240974427,0.4766310810887787,-0.005706466571136843,5.85
3.0,122,0.7661737489700318,354.64,0.019566766801290214,11.0,213,976000,1.718862578868866,1.2478394651412963,0.4766007638385545,-0.006951814313651994,6.6
3.0,123,0.772507038116455,360.55,0.018398681934922934,11.100000000000009,213,984000,1.664079896211624,1.2508795630931855,0.45897846522948527,-0.003723770432698075,6.8
3.0,124,0.8610325837135315,355.72,0.013426899525802583,11.0,213,992000,1.4254669696092606,1.2938888907432555,0.3937306443452766,-0.0013793951421394012,6.69
3.0,125,0.7957477217912674,351.43,0.018817830882035196,11.0,213,1000000,1.6670483767986297,1.2701092040538788,0.48186099238503033,-0.00537294185749488,6.62
3.0,126,0.8050535029172897,344.9,0.01675443572225049,10.0,213,1008000,1.5728494322299957,1.2236429703235627,0.460463699910194,-0.00734766367560951,6.32
3.0,127,0.7832645887136459,353.08,0.01790912396274507,11.100000000000009,213,1016000,1.633217968940735,1.224601193666458,0.4470770026178654,-0.006891281150747091,6.86
3.0,128,0.8224553114175797,367.81,0.016505406242795288,12.0,213,1024000,1.57561829328537,1.2317951130867004,0.44511141516936603,-2.9823987279087306e-05,7.54
3.0,129,0.7862288600206375,377.65,0.017689222134649754,12.0,213,1032000,1.6268704092502595,1.2587716281414032,0.4757712381579829,-0.0037369158215005884,7.79
3.0,130,0.7876484543085098,394.0,0.018139228457584977,13.0,213,1040000,1.6476526314020157,1.2752617418766021,0.4547700494699282,-0.004775252423714846,8.08
4.0,131,0.7852785784006119,399.43,0.019625267661176622,13.0,213,1048000,1.7272445154190064,1.2447846162319183,0.4999221713944998,-0.004853596768516582,8.26
4.0,132,0.8222654038667678,399.87,0.016167322457768023,13.0,213,1056000,1.5596499997377395,1.2564362335205077,0.4581020637223835,-0.005165437618852593,8.12
4.0,133,0.818890751004219,402.63,0.0172668282315135,13.0,213,1064000,1.6103049838542938,1.2541371977329254,0.45911364115675385,-0.005303077147109434,7.97
4.0,134,0.7884878176450729,401.01,0.018924102834425867,12.100000000000009,213,1072000,1.701551388502121,1.2477950978279113,0.4773113819083492,-0.0007931937530520372,7.8
4.0,135,0.6997019678354264,390.64,0.019261887231841683,12.100000000000009,213,1080000,1.6964789569377898,1.210552123785019,0.49638575335282087,-0.004839324654021766,7.7
4.0,136,0.8066946220397949,376.3,0.017678070943802596,12.0,213,1088000,1.6342671585083008,1.2025389862060547,0.44709211074937905,-0.007335974759189412,7.24
4.0,137,0.8255943781137467,372.0,0.016268195253796875,11.100000000000009,213,1096000,1.564141703248024,1.1983561325073242,0.44924370105551964,-0.002009750899176197,7.11
4.0,138,0.800958212018013,365.2,0.020704735252074898,11.100000000000009,214,1104000,1.7822324025630951,1.2046348655223846,0.5051410315268097,-0.004908342981943861,7.11
4.0,139,0.7745119541883468,366.1,0.01918539301492274,11.0,214,1112000,1.620499511361122,1.2272312545776367,0.4925665676491812,-0.004148380980768707,7.25
4.0,140,0.8138893550634384,372.3,0.01625978068681434,11.100000000000009,214,1120000,1.5093353444337845,1.220514565706253,0.43411576800872,-0.004913327931426466,7.47
4.0,141,0.7496705704927444,374.26,0.021888822237960993,12.0,214,1128000,1.8246789503097534,1.2043298768997193,0.5585964111093282,-0.00783892512699822,7.61
4.0,142,0.791639791727066,390.06,0.017927054441533984,13.0,214,1136000,1.6476656472682953,1.2116739296913146,0.4304432876082651,-0.0033577896747738123,8.15
4.0,143,0.8204356181621552,395.75,0.015747408075258137,13.0,213,1144000,1.5307805937528611,1.2205760097503662,0.4474643809604851,-0.004351611444726586,8.59
3.0,144,0.807613211274147,394.73,0.017670737309381367,13.0,214,1152000,1.6204726004600525,1.2280681931972504,0.46638505152467025,-0.005300542372278869,8.64
5.0,145,0.8153759241104126,411.98,0.016547721191309393,13.100000000000009,214,1160000,1.587991561293602,1.2264802837371827,0.4536425103549152,-0.0041314536472782494,9.23
5.0,146,0.7710305947065353,414.33,0.022146749305538834,13.100000000000009,214,1168000,1.8237894427776338,1.1616445916891098,0.6040798138519581,-0.010224687483860179,9.27
4.0,147,0.7499680799245835,413.21,0.020048612947575747,15.0,214,1176000,1.7400890749692917,1.1576279038190842,0.5199649775226696,-0.005196817644755356,9.18
4.0,148,0.7671878242492676,415.95,0.020441458695568144,15.100000000000009,214,1184000,1.752164539694786,1.1799701142311096,0.5171338961679336,-0.007307683824910783,9.19
5.0,149,0.7849020570516586,434.11,0.0196665247483179,16.0,215,1192000,1.726349699497223,1.0976819902658463,0.5167187429838868,-0.0069246555614518,10.09
5.0,150,0.7657277154922485,434.61,0.02060868834145367,16.0,215,1200000,1.7787628078460693,1.109906900525093,0.5558255639470893,-0.008291195940400939,10.04
6.0,151,0.7941911786794662,440.61,0.01872691440861672,16.0,215,1208000,1.6848422569036483,1.1346503019332885,0.4870099489288464,-0.0024005113888415507,10.34
7.0,152,0.7958579993247986,447.46,0.01747206300031394,16.0,215,1216000,1.6265066331624984,1.1764916503429412,0.4636743330000336,-0.00423749602818134,10.66
7.0,153,0.8047582519054413,448.5,0.01726154117844999,16.0,215,1224000,1.6276374387741088,1.1991279518604279,0.46722463416913007,-0.0029060587799176574,10.55
7.0,154,0.7808893084526062,450.57,0.020575104928575456,15.100000000000009,215,1232000,1.761752129793167,1.1944501745700835,0.5261167321000912,-0.0030933561030542477,10.33
7.0,155,0.7663932597637176,452.75,0.02146968643646687,15.0,215,1240000,1.7864534169435502,1.1916074907779695,0.5491179320236572,-0.0042022543214989124,10.11
7.0,156,0.8107801216840744,458.57,0.016925270394422112,15.100000000000009,215,1248000,1.6079469364881516,1.211163603067398,0.43159294055189645,-0.004299346861080267,10.23
6.0,157,0.7873092538118363,455.56,0.017278607178013772,15.0,215,1256000,1.621336842775345,1.203665280342102,0.47748386999009035,-0.0011658508024265757,9.93
6.0,158,0.7994268071651459,465.98,0.018036453891545533,15.0,215,1264000,1.657543042898178,1.2077501344680786,0.4935101322981006,-0.0012428934389026836,9.85
6.0,159,0.7624405187368393,461.02,0.020139340972527862,15.0,215,1272000,1.747851380109787,1.192887464761734,0.4784954072951382,-0.0012949278997257353,9.87
6.0,160,0.8030908387899399,467.02,0.019937515542842447,15.0,215,1280000,1.713054614663124,1.192662649154663,0.48794617079891495,-0.007633622728390037,10.24
6.0,161,0.8021263819932938,471.96,0.020772017668932677,16.0,215,1288000,1.7536965024471283,1.1933625853061676,0.48707708606327915,-0.007649458853993565,10.5
6.0,162,0.8385293424129486,463.31,0.01506418818142265,16.0,215,1296000,1.514634222984314,1.1957850551605225,0.4245786058906964,-0.004001350758189801,10.46
6.0,163,0.8159509003162384,460.91,0.01890057693235576,16.10000000000001,215,1304000,1.695042956471443,1.188564009666443,0.45256555537864906,-0.004672467899508774,10.69
6.0,164,0.7494581437110901,459.36,0.021307380790822207,17.10000000000001,215,1312000,1.796311981678009,1.1715851765871048,0.5442373667679135,-0.00833841756801121,10.82
6.9,165,0.7279255020618439,451.07,0.023901613522320987,16.10000000000001,215,1320000,1.9025295507907867,1.1505758213996886,0.5841749617123702,-0.005764074950857321,10.61
6.9,166,0.7700079250335693,459.02,0.01961615008302033,17.200000000000017,215,1328000,1.7230231142044068,1.1875202584266662,0.49450428857570594,-0.009456887731357711,10.98
7.0,167,0.7449139326810836,466.71,0.01989560189191252,17.10000000000001,215,1336000,1.7286597561836243,1.1656030821800232,0.5224074681777278,-0.0035754298853862567,11.12
7.0,168,0.7150023889541626,475.25,0.02564292851369828,17.10000000000001,216,1344000,1.942753291130066,1.1016975218057632,0.5957004683284011,-0.007541866964020301,11.48
7.0,169,0.7464120429754257,489.69,0.0217361208377406,18.0,216,1352000,1.7950865000486373,1.0748064363002776,0.5479712393304302,-0.006688339905813336,11.71
7.0,170,0.7604401755332947,496.51,0.022633419428020714,17.10000000000001,216,1360000,1.8446224969625473,1.1333551281690597,0.5535843392656141,-0.00728874453343451,12.05
7.0,171,0.7280496180057525,512.46,0.021794532742351293,18.10000000000001,216,1368000,1.826167254447937,1.1264841401576995,0.5659495345435892,-0.006266271458007395,12.56
7.0,172,0.7670121157169342,509.96,0.020867518219165503,17.10000000000001,216,1376000,1.7742707878351212,1.1667067527770996,0.4836521151831546,-0.0002718964059022255,12.44
