advantage_norm,explained_variance,epoch_idx,value_loss,P01:episode_rewards,PMM:episode_rewards,episode_length,P09:episode_rewards,approx_kl_divergence,policy_entropy,fps,frames,grad_norm,policy_loss,clip_fraction
15.968717902898788,-1.3411045074462891e-08,14,0.011773764587996994,100.0,231.0,348.27,375.0,0.0023210930664390615,1.6246833324432373,217,143360,0.052348394394072274,-0.00039262188074644654,0.144970703125
15.968717783689499,-1.2293457984924316e-08,15,0.012161837251915131,122.5,221.25,344.54,300.0,0.0034949115057997917,1.621125004440546,218,153600,0.05498182975663905,-0.0016361324036552106,0.2363037109375
15.968717807531357,-8.195638656616212e-09,16,0.014189263604930603,125.0,234.75,353.04,375.0,0.003181599234096666,1.5096097581088543,219,163840,0.05031729806254863,-0.000876457229605876,0.1789306640625
15.968717795610427,-5.587935447692871e-09,17,0.01007489224357414,125.0,229.75,353.27,302.5000000000002,0.003387908623074054,1.5915882281959057,219,174080,0.05271702789135676,-0.0011904178903932917,0.233642578125
15.968717902898788,-7.078051567077636e-09,18,0.011103428079513833,97.5,207.5,348.86,300.0,0.0024923869770759667,1.6254122637212276,220,184320,0.05465997544560709,-0.0009838123827648816,0.172705078125
15.96871766448021,-6.332993507385254e-09,19,0.008570329394387954,50.0,180.25,343.01,300.0,0.0032132144295019317,1.6284054107964039,220,194560,0.05279610528856904,-0.0014197912274539703,0.2376953125
15.968717855215072,2.2351741790771484e-09,20,0.011258190455919248,50.0,179.75,346.51,302.5000000000002,0.0029204977188840076,1.63251341432333,221,204800,0.054762660779273144,-0.001261526922826306,0.21796875
15.968718063831329,-5.960464477539063e-09,21,0.011470962365274317,50.0,187.75,346.46,350.0,0.002736484061495048,1.6488195419311524,222,215040,0.05397819677836083,-0.0016656230465741829,0.218115234375
15.968717819452285,2.2351741790771484e-08,22,0.0113423793707625,50.0,212.5,349.5,382.5000000000007,0.0033232274706051614,1.6205794729292393,222,225280,0.05295621789088811,-0.002126736581340083,0.24638671875
15.968717360496521,-2.2351741790771484e-09,23,0.0079013904990461,50.0,211.0,346.54,452.50000000000017,0.0030259953119866623,1.6089824162423612,222,235520,0.05043599213775041,-0.000745512868888909,0.20693359375
15.968717575073242,-1.2293457984924316e-08,24,0.007769643592996545,50.0,183.5,332.52,452.50000000000017,0.0028498134007350017,1.5247928194701672,223,245760,0.049922783355922935,-0.001629013654019218,0.21572265625
15.96871572136879,1.4901161193847657e-09,25,0.00598149011912028,25.0,132.75,320.24,277.5000000000002,0.003555599994552949,1.5409141853451729,223,256000,0.05020445744350398,-0.0008647674327221466,0.21953125
15.96871435046196,2.2351741790771484e-09,26,0.005920693853971671,25.0,111.5,317.3,225.0,0.0037087049633299785,1.5335283122956753,224,266240,0.05116392924831885,-0.0007349027357122396,0.25078125
15.968716955184936,-2.16066837310791e-08,27,0.006130739973582422,25.0,99.0,310.49,200.0,0.004138548555465605,1.555132557451725,225,276480,0.05343638317154905,-0.001554581429809332,0.307080078125
15.968709808588027,-6.7055225372314455e-09,28,0.004876493062505105,25.0,98.0,305.17,177.50000000000023,0.0036131016619037836,1.562031502276659,225,286720,0.04742572318429994,-0.00046184472303139045,0.228125
15.968603086471557,-7.078051567077636e-09,29,0.0036349328845081395,0.0,81.75,301.53,150.0,0.004462313400495077,1.5287109017372131,226,296960,0.04928767189798559,-0.0008665312881930732,0.2899169921875
15.968717676401138,-8.940696716308593e-09,30,0.006188023015238286,0.0,67.5,301.14,150.0,0.0037534716655329703,1.6217534437775611,226,307200,0.050692696281785986,-0.0019920221930078696,0.2861572265625
15.968715757131577,9.313225746154785e-09,31,0.004483698845865547,0.0,67.75,301.59,152.50000000000023,0.003979498338173926,1.59971664249897,226,317440,0.04832103919270706,-0.0018371295340330108,0.29033203125
15.968711096048356,-2.2724270820617674e-08,32,0.0040794953022739834,0.0,71.75,301.07,152.50000000000023,0.00354418078420764,1.6012745924293994,227,327680,0.05056683639692976,-0.0009002527600387112,0.266162109375
15.968717652559281,7.82310962677002e-09,33,0.0070468180365423905,0.0,73.5,299.8,152.50000000000023,0.0033986600163871117,1.5873382739722728,227,337920,0.05023325348762171,-0.001439655528156436,0.2465576171875
15.968717724084854,2.6077032089233397e-09,34,0.011940226748993154,0.0,107.25,310.24,202.50000000000023,0.002887843626740505,1.5996040247380734,227,348160,0.05411008695065254,-0.0015021482980955626,0.21962890625
15.968717908859253,-1.1548399925231934e-08,35,0.012904540228191763,25.0,168.0,329.98,325.0,0.0031755909901676205,1.6223221853375436,228,358400,0.056035020947403556,-0.0006949182097741868,0.202880859375
15.968717914819717,-1.1548399925231934e-08,36,0.015201373807212804,75.0,217.5,343.26,352.5000000000002,0.004110425095154824,1.6009536527097226,228,368640,0.0597680711563636,-0.002108841643348569,0.2588134765625
15.968717902898788,1.3411045074462891e-08,37,0.014387911298581458,122.5,260.0,351.07,432.5000000000006,0.002616153016833778,1.620051669329405,228,378880,0.052719310972061686,-0.0012371881326544098,0.1853759765625
15.968717968463897,-4.097819328308106e-09,38,0.014768034413282293,150.0,281.75,358.41,552.5000000000002,0.0028619154931448067,1.6590514451265335,228,389120,0.05620757955405777,-0.0015214598490274512,0.204296875
15.968717730045318,-7.078051567077636e-09,39,0.012531981109350453,122.5,260.5,351.46,427.5000000000002,0.002386402497414508,1.6009540095925332,228,399360,0.05031662344204944,-0.0013752343264059163,0.154248046875
15.96871799826622,-3.3527612686157227e-09,40,0.015138826903421432,125.0,257.5,350.61,405.00000000000045,0.0026145347747302595,1.4402113437652588,228,409600,0.04872476592433869,-0.0011952442762776627,0.148388671875
15.968717813491821,1.4901161193847657e-09,41,0.014537979927263222,125.0,260.0,350.79,405.00000000000045,0.002295098904588144,1.487277840077877,229,419840,0.05068562983874005,-0.0006797871723392745,0.152001953125
15.968717914819717,9.685754776000977e-09,42,0.01323234103329014,150.0,258.75,356.7,375.0,0.0028908698094028294,1.6475039392709732,229,430080,0.055434999841905516,-0.001419524430821184,0.2305908203125
15.968717777729035,-3.091990947723389e-08,43,0.011747436206496787,125.0,245.0,355.57,352.5000000000002,0.0032826219185494664,1.69246331974864,229,440320,0.05706633237512306,-0.001758261649592896,0.243212890625
15.96871793270111,7.450580596923828e-09,44,0.01466523943527136,125.0,250.25,354.98,402.5000000000002,0.002941164480671432,1.6109085120260715,230,450560,0.05648923501557583,-0.0017949241901078494,0.2304931640625
15.968717831373215,4.8428773880004884e-09,45,0.014026945270597935,125.0,244.0,348.09,357.5000000000007,0.0027798399102039184,1.6398980133235455,229,460800,0.05618390868770995,-0.0010177352731261635,0.2040771484375
15.96871775984764,8.568167686462402e-09,46,0.011371006735134869,75.0,236.25,344.9,412.5000000000011,0.002781831510287702,1.6895966552197934,230,471040,0.05679490151547271,-0.001440051195459091,0.2137939453125
15.9687175989151,-1.4156103134155273e-08,47,0.011957857235393022,72.50000000000001,228.75,349.06,400.0,0.0032193780268926276,1.6523892261087894,230,481280,0.053333178954723406,-0.0019543360169336664,0.2427734375
15.968717658519745,-6.7055225372314455e-09,48,0.01149423859314993,50.0,215.5,349.36,400.0,0.002930206453311257,1.5856221295893191,230,491520,0.055684733403418604,-0.0013565901695983484,0.2193603515625
15.968717741966248,-9.685754776000977e-09,49,0.012085726448276546,50.0,218.75,348.17,402.5000000000002,0.002541859487587317,1.6417951256036758,230,501760,0.05478719555641405,-0.0010761906451079994,0.1757568359375
15.968717634677887,9.685754776000977e-09,50,0.00951921478517761,50.0,201.25,343.89,350.0,0.0026780641765071778,1.635082183778286,230,512000,0.05197553582197806,-0.0013407207788986852,0.2162109375
15.96871775984764,8.195638656616212e-09,51,0.009636340306406055,50.0,181.25,336.44,325.0,0.003321348118993228,1.6653793796896934,230,522240,0.050694375982233565,-0.002078116827760823,0.246484375
15.96871775984764,1.899898052215576e-08,52,0.009365894375605421,47.50000000000001,157.25,329.96,275.0,0.003968993170724388,1.7025233544409275,230,532480,0.05407233759950908,-0.0015616029690136203,0.304931640625
15.968710559606553,2.9802322387695314e-09,53,0.007139666339708128,25.0,153.5,333.0,327.5000000000002,0.0037430627533581173,1.666427242010832,230,542720,0.05265118123658178,-0.0017255388407647842,0.265087890625
15.968717712163926,-1.0058283805847169e-08,54,0.008131641851286986,25.0,144.5,332.26,300.0,0.0024338260690029757,1.5928159303963185,230,552960,0.049315810581321895,-0.0009565201744408114,0.1796142578125
15.968717312812805,-1.1548399925231934e-08,55,0.005876181390158308,25.0,131.25,330.17,300.0,0.00316016594742905,1.5766998462378978,231,563200,0.04826868024773628,-0.0008744505772483535,0.22939453125
15.96871730685234,-1.0058283805847169e-08,56,0.006425176629738872,0.0,108.5,321.75,227.5000000000002,0.003400872544932554,1.5976861476898194,231,573440,0.04934441400345031,-0.00158164335116453,0.243115234375
15.96871758699417,-1.1175870895385742e-09,57,0.008844621758817084,0.0,106.75,316.32,200.0,0.003004400797794915,1.657309440523386,231,583680,0.052579493048431326,-0.00128648282661743,0.24482421875
15.968717688322068,1.0430812835693359e-08,58,0.010955626882787329,22.500000000000007,141.25,326.66,252.50000000000023,0.0028095671544406285,1.6749893076717854,231,593920,0.056130932641810447,-0.0010194278194830986,0.224951171875
15.968716514110564,-1.899898052215576e-08,59,0.00871021160633063,25.0,167.5,333.98,300.0,0.0029359124528241408,1.699339071661234,231,604160,0.05058387710065034,-0.0008207591294194571,0.191455078125
15.968717521429062,-1.2665987014770507e-08,60,0.006266401396624132,25.0,160.25,335.4,300.0,0.00342502160397089,1.6457255981862544,231,614400,0.04898967230594722,-0.0017037055080436404,0.2610595703125
15.968715518712997,1.0058283805847169e-08,61,0.004518122966635474,0.0,122.0,328.19,252.50000000000023,0.004023277379451429,1.6646074153482915,231,624640,0.04940701872891408,-0.0010824065644555957,0.3203857421875
15.968709039688111,2.0116567611694337e-08,62,0.003451745309648402,0.0,83.25,316.85,152.50000000000023,0.003341618669412583,1.6813972234725951,231,634880,0.04718309602259092,-0.001208525037873187,0.2617919921875
15.968715327978135,-3.725290298461914e-09,63,0.004391713769003047,0.0,72.25,311.77,150.0,0.003220654902338538,1.6354628466069698,231,645120,0.04820669300316831,-0.0010648109258909245,0.234619140625
15.968699914216995,-8.195638656616212e-09,64,0.00428882850872867,0.0,55.75,303.84,125.0,0.0043821960354989645,1.662684828788042,231,655360,0.04957978546883108,-0.00145992300058424,0.2936279296875
15.968712157011032,7.82310962677002e-09,65,0.0057257520949690385,0.0,71.0,311.55,127.50000000000021,0.0032115757565918555,1.646068762242794,231,665600,0.05024894043526308,-0.001248514817780233,0.2367919921875
15.968716734647751,-1.1175870895385742e-09,66,0.005534832786997868,0.0,76.75,317.75,150.0,0.002739230802160364,1.5985744670033455,231,675840,0.05163892198072757,-0.0008755452923651319,0.21904296875
15.968717414140702,8.568167686462402e-09,67,0.006080178408410575,0.0,88.5,325.81,175.0,0.004062577995227912,1.6040953151881694,231,686080,0.04897484099726586,-0.0012239211544510908,0.2821044921875
15.968716818094254,-1.2293457984924316e-08,68,0.005311687763867212,25.0,81.5,320.22,175.0,0.003596663105827247,1.6442856423556804,232,696320,0.05007537975937605,-0.0013144522083166521,0.27421875
15.968717724084854,-1.7881393432617187e-08,69,0.006060574819093745,25.0,91.0,325.6,175.0,0.0032559407574581202,1.5766997382044792,232,706560,0.0476274388127791,-0.0011077481067331973,0.2331298828125
15.968717539310456,2.6077032089233397e-09,70,0.009087587659632846,25.0,108.5,327.97,200.0,0.003283144928082038,1.6017546311020852,232,716800,0.052776439954444955,-0.0014664383619674482,0.240380859375
15.968717920780183,1.7136335372924803e-08,71,0.010354927684420544,25.0,148.0,344.14,300.0,0.0036132960710347104,1.6184696555137634,232,727040,0.05198335873088509,-0.0016784101266239305,0.24150390625
15.968717640638351,6.332993507385254e-09,72,0.008661174905137159,25.0,168.75,352.67,300.0,0.002546853520050263,1.6900038979947567,232,737280,0.049015944286614085,-0.0014162731265969341,0.1810791015625
15.968717938661575,-1.3783574104309083e-08,73,0.010731839085929095,25.0,197.0,359.91,432.5000000000006,0.0033766626734632156,1.7008256599307061,232,747520,0.05603534294003095,-0.001361758409620961,0.2525390625
15.968717736005782,-7.078051567077636e-09,74,0.012589110451153828,50.0,203.25,357.87,375.0,0.0026183135881410633,1.6784939400851726,232,757760,0.05764574012413366,-0.0015799593729752814,0.2177734375
15.968717712163926,5.960464477539063e-09,75,0.01205278114794055,75.0,221.25,360.58,402.5000000000002,0.002392019207093199,1.6914085268974304,232,768000,0.05460698834282583,-0.0010221376709523612,0.18603515625
15.968717819452285,1.2665987014770507e-08,76,0.014252105857303831,97.5,239.0,364.34,400.0,0.0026431847085746085,1.6815375879406929,232,778240,0.05721603933654089,-0.0014264528250350849,0.1935546875
15.968717789649963,1.1175870895385742e-09,77,0.0119964087891276,75.0,239.5,361.19,400.0,0.0028080403196327096,1.6966575749218464,232,788480,0.054192699953886314,-0.0017125660815509036,0.2216796875
15.968717807531357,-1.4901161193847657e-09,78,0.011574678388933534,75.0,236.5,358.76,400.0,0.002666980632943705,1.6836720272898673,232,798720,0.05759665462683179,-0.0012431360159098404,0.222021484375
15.968717867136002,1.1175870895385742e-08,79,0.0107765823839145,50.0,231.25,353.17,525.0,0.0024573231456543,1.7129528649151324,232,808960,0.05240454815036573,-0.0010697999812691705,0.1927978515625
15.968717592954636,1.1175870895385742e-09,80,0.009065311377526086,50.0,203.75,349.77,350.0,0.0032981802120502835,1.7439171478152276,232,819200,0.055467251514126945,-0.0011801106033090037,0.2762451171875
15.968717610836029,0.0,81,0.008151702576560638,50.0,182.75,345.13,350.0,0.0029497498145246936,1.6889241985976695,232,829440,0.051854743038591035,-0.0015524582751822891,0.2490234375
15.968715423345566,-2.3469328880310058e-08,82,0.005064337824438781,0.0,130.25,331.24,302.5000000000002,0.003552554284595999,1.6195291474461555,232,839680,0.04663265368073364,-0.0009953066895832309,0.2391845703125
15.968717539310456,1.601874828338623e-08,83,0.007822971389578015,0.0,112.25,325.51,252.50000000000023,0.002713123002257589,1.5536842934787274,232,849920,0.04610671899478121,-0.001038193333079107,0.184375
15.96871771812439,5.215406417846679e-09,84,0.01084988143229566,0.0,133.25,336.5,325.0,0.0029825219352233034,1.6498588390648365,232,860160,0.05147158984973686,-0.0012884500647487585,0.2169921875
15.968713325262069,1.1175870895385742e-09,85,0.009856080202686713,25.0,184.0,356.76,477.5000000000002,0.002572702303734786,1.6172864340245723,232,870400,0.04921212895286935,-0.0009771971319423756,0.1974853515625
15.968717277050018,8.195638656616212e-09,86,0.006753561002892638,25.0,186.25,362.77,502.5000000000002,0.002971286736305956,1.5798638120293618,232,880640,0.04891634329435108,-0.0012223737787280698,0.2453369140625
15.968714535236359,1.3783574104309083e-08,87,0.0042744848744405315,22.500000000000007,151.75,351.02,375.0,0.0036818530397795257,1.5575691394507885,233,890880,0.04861008517587616,-0.0007265452695719432,0.27197265625
15.968717247247696,2.2351741790771484e-09,88,0.005704205762549463,0.0,105.25,340.49,200.0,0.0036629338116199507,1.5407814159989357,232,901120,0.04768102883932405,-0.0011449483867181699,0.2459228515625
15.968717575073242,-3.3527612686157227e-09,89,0.0052394312024262035,25.0,93.0,345.53,150.0,0.003244610558235195,1.490774954855442,233,911360,0.044980931113350706,-0.0013115853595081716,0.2382080078125
15.968716502189636,-2.6077032089233397e-09,90,0.0067086169305639485,25.0,101.0,353.28,150.0,0.003214702590796037,1.5043509908020496,233,921600,0.04855248532159944,-0.001129542044873233,0.240771484375
15.96871275305748,-2.0116567611694337e-08,91,0.00525142028771981,25.0,112.75,357.03,200.0,0.0025919621515527068,1.5487739242613316,233,931840,0.048297415368879916,-0.0013686584425158799,0.241259765625
15.96871721148491,1.2293457984924316e-08,92,0.00584625738779323,0.0,118.75,352.57,200.0,0.002663051601336974,1.5299386389553546,233,942080,0.0484612736290095,-0.0011762174004616099,0.2169189453125
15.968715810775757,-5.587935447692871e-09,93,0.0071913297125774985,0.0,120.0,352.61,225.0,0.0024058220932147377,1.4977007426321507,233,952320,0.05148972038241947,-0.0006793100590584799,0.2192626953125
15.968715322017669,8.195638656616212e-09,94,0.005515523079571238,0.0,115.5,345.59,200.0,0.0030176335580563316,1.570847699791193,233,962560,0.05208841649102693,-0.0007038092444417998,0.248681640625
15.968716490268708,8.195638656616212e-09,95,0.005914308088955522,0.0,116.0,339.65,202.50000000000023,0.0027432318103251417,1.576608357578516,233,972800,0.05186053807475945,-0.0009963293879991398,0.2246337890625
15.968711972236633,2.9802322387695314e-09,96,0.005628849783073519,0.0,103.75,333.01,175.0,0.004255483602366894,1.593013261258602,233,983040,0.051812090035713555,-0.0015255835627613124,0.324755859375
15.968717062473297,-9.685754776000977e-09,97,0.00570774235927729,25.0,92.75,332.32,175.0,0.0034800969702132533,1.6283382572233678,233,993280,0.0508421258609561,-0.0014415544748771936,0.2996337890625
15.96871593594551,0.0,98,0.004741823814492818,25.0,83.0,327.17,150.0,0.00325292297576425,1.6027177795767784,233,1003520,0.05072634905301247,-0.001247429098293651,0.294580078125
15.968716657161712,-5.960464477539063e-09,99,0.005128099858325186,25.0,74.5,318.7,127.50000000000021,0.0031913049912645876,1.610778494179249,233,1013760,0.051191316162787145,-0.0012527090322691948,0.265869140625
15.968710231781007,1.2293457984924316e-08,100,0.00487733776052437,22.500000000000007,70.75,313.13,125.0,0.0035145942171880052,1.6164067447185517,233,1024000,0.04685109950474137,-0.0013777272954030196,0.275048828125
15.968708223104477,-5.215406417846679e-09,101,0.003448687698315922,0.0,65.75,310.17,125.0,0.0037581553407335377,1.5901808343827724,233,1034240,0.04488744280817068,-0.0016078769338491838,0.3086669921875
15.968711447715759,-5.960464477539063e-09,102,0.002914264459059268,0.0,57.5,306.06,125.0,0.0034625669724334786,1.572418600320816,233,1044480,0.04467601594670567,-0.001336701440231991,0.2793212890625
15.96869648694992,-6.7055225372314455e-09,103,0.0022871163441962493,0.0,43.25,298.09,75.0,0.0031317684784454513,1.5741533897817135,233,1054720,0.04304702176752007,-0.0008996249373012688,0.267529296875
15.968650442361831,-3.3527612686157227e-09,104,0.002219168695118867,0.0,31.0,297.27,75.0,0.00409078623907817,1.6341089069843293,233,1064960,0.04563760937974795,-0.001230832786677638,0.3130859375
15.968716192245484,6.332993507385254e-09,105,0.004273769930745175,0.0,39.5,299.5,77.50000000000021,0.004594666464117836,1.660453336685896,233,1075200,0.04777732637778205,-0.001317282154923305,0.33349609375
15.968693459033966,2.6077032089233397e-09,106,0.0026274313284522675,0.0,43.5,300.06,100.0,0.004579373308826007,1.6562845416367054,233,1085440,0.04461490008011554,-0.0012421133902535074,0.3741943359375
15.968716782331466,-7.450580596923829e-10,107,0.0053579186719957764,0.0,63.5,307.44,125.0,0.003986215572734863,1.6430455796420573,233,1095680,0.04776721598491353,-0.0009888832035358063,0.2661865234375
15.968716752529144,3.3527612686157227e-09,108,0.006029227562328288,0.0,77.0,312.36,150.0,0.0037768559006963187,1.6811378359794618,233,1105920,0.05360536750274385,-0.0014927674557839055,0.2974609375
15.968689078092575,2.6077032089233397e-09,109,0.003969626905411872,0.0,83.0,315.66,152.50000000000023,0.003176280267518905,1.5958494871854783,233,1116160,0.0458724130083939,-0.001196645444360911,0.2576416015625
15.96871766448021,-4.8428773880004884e-09,110,0.009726356267856317,0.0,113.25,325.86,250.0,0.0029951544387245123,1.6557655327022076,233,1126400,0.05461494089401929,-0.0008185150287317811,0.25439453125
15.968717575073242,-1.1175870895385742e-08,111,0.008443507724587107,0.0,126.75,331.1,250.0,0.003003493672986224,1.7067758344113826,233,1136640,0.05315955256590689,-0.0009599129800335505,0.265869140625
15.968717712163926,8.568167686462402e-09,112,0.009419289162178757,25.0,158.5,338.75,352.5000000000002,0.003508501197757141,1.7585880607366562,233,1146880,0.054001565766643764,-0.001539935468463227,0.2802001953125
15.968717557191848,-1.1175870895385742e-08,113,0.010548350831959397,50.0,165.75,336.01,327.5000000000002,0.003619050172574134,1.7566282071173192,233,1157120,0.05644572693215255,-0.0013990716281114147,0.2708984375
15.96871771812439,-1.1175870895385742e-09,114,0.011376297373499256,50.0,176.25,337.19,327.5000000000002,0.0025918071136857177,1.7645933307707309,233,1167360,0.05675667193710815,-0.0007966864268382778,0.2107177734375
15.968717539310456,2.9802322387695314e-09,115,0.008750657672135276,50.0,182.5,339.88,350.0,0.0028078517636458853,1.7544991597533226,233,1177600,0.054988103616100015,-0.0014224325510440393,0.248095703125
15.968717634677887,-4.097819328308106e-09,116,0.008770797250508621,25.0,169.5,335.97,327.5000000000002,0.003048271048328388,1.7287259109318256,233,1187840,0.056324902323055495,-0.0009001788916066289,0.2532470703125
15.968717819452285,-1.1548399925231934e-08,117,0.009506757563758583,25.0,161.75,331.23,357.5000000000007,0.002478578291152189,1.7222658343613149,233,1198080,0.05358787956083151,-0.0008637845239718445,0.207080078125
15.968717783689499,4.097819328308106e-09,118,0.010126010965905152,25.0,192.75,341.31,527.5000000000002,0.0026663334818408657,1.7379341796040535,233,1208320,0.056472839125050925,-0.001885964281973429,0.265087890625
15.968717724084854,1.3411045074462891e-08,119,0.010933035781999934,47.50000000000001,202.25,340.77,480.00000000000045,0.002619707204144106,1.7427150018513202,233,1218560,0.056051042987876956,-0.0016552488927118248,0.2371826171875
15.968717604875565,1.3783574104309083e-08,120,0.009580398298476211,50.0,200.25,337.85,425.0,0.003608266567619012,1.7535910531878471,233,1228800,0.0549980625318224,-0.0015245205922838068,0.288427734375
15.968717700242996,1.1175870895385742e-09,121,0.00961556593538262,25.0,172.75,330.04,300.0,0.0023658716831732817,1.7286259569227695,233,1239040,0.05341873182574728,-0.0011787565108534181,0.21015625
15.968717789649963,1.7508864402770997e-08,122,0.013199143707970507,25.0,199.0,338.52,402.5000000000002,0.002564068774591988,1.7517223626375198,233,1249280,0.05599042665338274,-0.0014120985695626586,0.2280517578125
15.968717563152314,-1.4901161193847656e-08,123,0.009414855423347034,25.0,194.25,337.95,450.0,0.003112524201674205,1.7676557779312134,233,1259520,0.05422381468323549,-0.0017821428329625633,0.292724609375
15.968717843294144,7.82310962677002e-09,124,0.010819928458658978,25.0,211.5,335.62,525.0,0.002785241357173618,1.761470164358616,233,1269760,0.056242551766471624,-0.0013732795356190763,0.2544189453125
15.968717783689499,-1.2293457984924316e-08,125,0.011856619436002802,50.0,206.25,336.05,525.0,0.0024290070953043143,1.714978066831827,233,1280000,0.05790775440176985,-0.0016395283753809053,0.2248291015625
15.968717855215072,-2.0861625671386717e-08,126,0.012510989023576257,50.0,225.75,342.31,550.0,0.002771257443532704,1.6400343030691147,233,1290240,0.05605006446590671,-0.0010505251859285636,0.2369140625
15.96871777176857,1.7136335372924803e-08,127,0.012870578160800505,75.0,237.75,350.43,575.0,0.002416063921964451,1.6553213596343994,233,1300480,0.055186177263001325,-0.0016571555912378243,0.2221923828125
15.968717992305756,-1.4528632164001465e-08,128,0.01165038545295829,100.0,247.5,355.71,575.0,0.0025276704189991506,1.681735247373581,233,1310720,0.05868954828781425,-0.001405478346714517,0.2653076171875
15.968717795610427,5.587935447692871e-09,129,0.010391631974925986,72.50000000000001,221.5,346.36,482.5000000000007,0.00242983186527681,1.702542208880186,234,1320960,0.05474625344626346,-0.0012209196022013203,0.2069580078125
15.968717724084854,1.862645149230957e-09,130,0.01306612066764501,50.0,202.0,337.29,327.5000000000002,0.002306017764573198,1.6509438082575798,234,1331200,0.055725315530513984,-0.001554071960345027,0.211376953125
15.968717783689499,-7.82310962677002e-09,131,0.009238227446257952,50.0,196.25,339.55,377.5000000000002,0.001984304833123929,1.613892702013254,234,1341440,0.051240371418491956,-0.0007780266580084572,0.180859375
15.968714570999145,-4.097819328308106e-09,132,0.006591011103057554,25.0,188.0,341.14,400.0,0.003015423656157168,1.6159080870449543,234,1351680,0.048361861286567207,-0.001614287276606774,0.2719482421875
15.968717795610427,-1.3783574104309083e-08,133,0.008807482908014207,25.0,176.75,341.68,425.0,0.0035358577150304883,1.6521547630429267,234,1361920,0.05473203714662158,-0.0016467334586195647,0.30830078125
15.968717670440673,-1.1175870895385742e-08,134,0.01040221150033176,25.0,176.0,343.53,425.0,0.002441851909145498,1.68702277764678,234,1372160,0.05302572675602628,-0.0010440762984217145,0.2427001953125
15.968717539310456,-1.2665987014770507e-08,135,0.007790132912123227,50.0,170.0,340.54,287.5000000000011,0.0030088899169186333,1.6823615334928035,234,1382400,0.05411357017997094,-0.0019839696775306947,0.2904052734375
15.96871775984764,-3.7252902984619143e-10,136,0.008702155820537882,50.0,182.0,345.82,402.5000000000002,0.0026681616233759087,1.711696956306696,234,1392640,0.05331856710933604,-0.001351408427217393,0.249609375
15.96871782541275,-4.470348358154297e-09,137,0.009367655757705507,25.0,160.25,336.84,325.0,0.002280369590891951,1.7413556531071663,234,1402880,0.054958843139094604,-0.0008991642738692462,0.227587890625
15.968717539310456,-3.4645199775695803e-08,138,0.01072272402307135,25.0,190.75,340.34,500.0,0.002313147454742648,1.7461803130805493,234,1413120,0.05603546325906612,-0.001395272257650504,0.209033203125
