episode_length,model_prob_std,avg_q_selected,grad_norm,policy_gradient_loss,fps,frames,policy_entropy,policy_loss,advantage_norm,rollout_prob_std,P01:episode_rewards,PMM:episode_rewards,P09:episode_rewards,avg_q_retraced,policy_gradient_bias_correction,q_loss,explained_variance,epoch_idx
3324.6666666666665,0.0016758416958812935,0.00027587431008366063,0.0008600373500153534,-8.195926757063413e-06,473,79200,2.1970894654591877,-8.195926757063413e-06,0.014055985817685723,0.0016758416769638038,0.0,0.0,0.0,0.00021588089287736997,0.0,4.2591477248758265e-06,-32.206555954615276,11
3324.375,0.0003762900586783265,-5.424345545179676e-05,0.00019681322259674288,-1.957828050080934e-06,477,86400,2.1972086509068807,-1.957828050080934e-06,0.003189345154290398,0.0003762900761406248,0.0,0.0,0.0,-5.112712166616499e-05,0.0,7.717997315618656e-07,-71.5658140818278,12
3324.375,0.0005631102564317795,0.001227059932732762,0.0005610935853735486,-1.9678628746078175e-05,480,93600,2.1971994082132977,-1.9678628746078175e-05,0.0038619946610803407,0.0005631102506110134,0.0,0.0,0.0,0.0011946027242326332,0.0,2.986969700202735e-06,-78.03606042464574,13
3324.375,0.000392564106247543,0.00027919053342581417,0.0004043809559986143,-1.1148940686685667e-05,484,100800,2.197208786010742,-1.1148940686685667e-05,0.004135029925964773,0.00039256411352350064,0.0,0.0,0.0,0.00028532647532604943,0.0,2.1096979850199206e-06,-98.81694930394491,14
3324.375,0.0012365769604609038,-6.942259866870397e-05,0.0005511010771370711,1.6770893329483746e-06,486,108000,2.197156818707784,1.6770893329483746e-06,0.010392300673993304,0.0012365769415434138,0.0,0.0,0.0,-4.9458067319108065e-05,0.0,2.257767932197415e-06,-19.987428251902262,15
3324.375,0.00040928013307469274,-6.470613408661544e-05,0.0001940394773379747,1.289290511863328e-06,487,115200,2.197207482655843,1.289290511863328e-06,0.0034865918123008063,0.00040928011731011793,0.0,0.0,0.0,-8.882445078294647e-05,0.0,6.650749661218924e-07,-60.0065624554952,16
3324.3055555555557,0.0010590152579357823,-9.423233747732954e-05,0.0004664417532687703,-1.119415510951814e-06,483,122400,2.1971685501822718,-1.119415510951814e-06,0.009170004902695485,0.0014901103035355279,0.0,0.0,0.0,-8.003584658881687e-05,0.0,1.7725196901329988e-06,-22.68082267089811,17
3324.3055555555557,0.0005029550533452483,-3.623870475449932e-05,0.0002463198825259088,2.1424467031603206e-06,470,129600,2.197211096072323,2.1424467031603206e-06,0.0048609091172477715,0.0025144227664115346,0.0,0.0,0.0,-3.206762065312213e-05,0.0,7.49409327815341e-07,-17.186285854149112,18
3324.3055555555557,0.0004276256733101517,0.00014197330465615248,0.00017847461545940019,-3.5108383378047575e-06,458,136800,2.197215592646725,-3.5108383378047575e-06,0.0037944978613390404,0.002998482419473538,0.0,0.0,0.0,0.00013749444903498836,0.0,3.9865393244979684e-07,-14.87312373392008,19
3324.3055555555557,0.0003873822874503617,-0.00011999907805727676,0.00015039469803905317,2.593011527430426e-06,448,144000,2.197216985582044,2.593011527430426e-06,0.003840207775423618,0.0023044870058587757,0.0,0.0,0.0,-0.00012417752842334002,0.0,3.219626316772973e-07,-14.40567787894654,20
3324.3055555555557,0.00032061251559950446,-0.00017809598030327022,0.00011964430203550993,3.5740822851779576e-06,440,151200,2.19721915396433,3.5740822851779576e-06,0.003240540126271924,0.0022518698400584803,0.0,0.0,0.0,-0.00017667318709521442,0.0,2.2368900969130702e-07,-18.036829353637163,21
3324.3055555555557,0.00032536450045801186,-0.00018485000689543563,9.879839863231634e-05,4.403405107427881e-06,433,158400,2.1972194504990146,4.403405107427881e-06,0.0031079430756082212,0.002022867409803826,0.0,0.0,0.0,-0.00018144997731137812,0.0,1.8331994271816438e-07,-15.143103891952483,22
3324.2083333333335,0.0002548214352810603,-0.00020462169249019514,8.797535085115402e-05,4.6821310468549466e-06,425,165600,2.1972212030048723,4.6821310468549466e-06,0.0026672887107762836,0.002147563594574003,0.0,0.0,0.0,-0.00020289717253134284,0.0,1.6182527605452955e-07,-19.835116278680548,23
3324.2083333333335,0.00022042879925167667,-0.00012076440824466946,8.774281075086799e-05,3.0863151635213467e-06,417,172800,2.197221903214666,3.0863151635213467e-06,0.002333049974061091,0.0023163397942520215,0.0,0.0,0.0,-0.00011610895278301026,0.0,1.440383063772152e-07,-6.6488159679801715,24
3324.2083333333335,0.00019654266169649948,-0.00016329655038520944,6.907394858338287e-05,3.517846254715693e-06,411,180000,2.1972225061711232,3.517846254715693e-06,0.0020495641059994876,0.0025387795030627413,0.0,0.0,0.0,-0.0001613493275709735,0.0,1.1608286209123742e-07,-24.614874639700187,25
3324.2083333333335,0.000246569959641208,-0.00019907995618735394,8.005245928912802e-05,4.880262069835069e-06,407,187200,2.1972217020881235,4.880262069835069e-06,0.002517703081798067,0.0022348977281139754,0.0,0.0,0.0,-0.00020107329367848164,0.0,1.3259841480536372e-07,-6.07064408380755,26
3324.2083333333335,0.00018292994143525156,-0.0002177030312824562,6.600927163231351e-05,5.071792278919902e-06,404,194400,2.197222853507945,5.071792278919902e-06,0.0019343567555818592,0.001401195672482724,0.0,0.0,0.0,-0.00021104694978184757,0.0,1.1458256767371968e-07,-498.94335847628497,27
3324.233333333333,0.00021496052978253196,-0.00020477526775370663,6.141870706053442e-05,4.600527918299612e-06,400,201600,2.1972224234083972,4.600527918299612e-06,0.0021762637953453654,0.002001667103902359,0.0,0.0,0.0,-0.00020348948590311457,0.0,1.0948562971163704e-07,-31.423684256571942,28
3324.233333333333,0.00016666153424134717,-0.0002040371482721567,6.321631650305369e-05,4.9661066237269954e-06,396,208800,2.1972230644926194,4.9661066237269954e-06,0.001801554823564185,0.0017102390251225118,0.0,0.0,0.0,-0.00019789804983860997,0.0,1.3079949069902088e-07,-11.663052660269395,29
3324.233333333333,0.0001545095883279804,-0.00010782086426795185,4.682896080464842e-05,2.098287811419419e-06,393,216000,2.1972234427991992,2.098287811419419e-06,0.001551454774814408,0.002117018876341833,0.0,0.0,0.0,-0.0001038903085980314,0.0,7.817533423735135e-08,-16.321102917319724,30
3324.233333333333,0.00015201300072810285,-0.00017857041026398668,4.3471945927989466e-05,4.052860022249427e-06,391,223200,2.1972235863643976,4.052860022249427e-06,0.0015582993453357456,0.0018046238489980695,0.0,0.0,0.0,-0.00017498795085913797,0.0,6.874173159775508e-08,-70.00497510694795,31
3324.233333333333,0.0001584093179695224,-0.00017699251614776247,5.109463473530549e-05,3.585464502309479e-06,389,230400,2.197223383188247,3.585464502309479e-06,0.0017223355919890714,0.0020570224048545543,0.0,0.0,0.0,-0.0001768475741024573,0.0,8.957103844657948e-08,-658.6644553639711,32
3324.233333333333,0.00015847331561106992,-0.0001695335370854919,4.1656790357680245e-05,4.0289634279498105e-06,387,237600,2.1972234609675785,4.0289634279498105e-06,0.0016312022799854552,0.0016107591210075475,0.0,0.0,0.0,-0.00016771411955608255,0.0,7.062673774721121e-08,-549.2328538184861,33
3324.3333333333335,0.00012899581281566324,-0.00016870293866246816,3.5483395716340635e-05,4.721560301516454e-06,387,244800,2.1972238533459016,4.721560301516454e-06,0.0013418297542866352,0.001446514667374527,0.0,0.0,0.0,-0.00016537480920738914,0.0,5.422080444506953e-08,-132.36641581219342,34
3324.3333333333335,0.00012940479690790935,-0.00010624054116462465,4.2445682056857646e-05,3.5259978347699807e-06,386,252000,2.1972238839997185,3.5259978347699807e-06,0.0013223004142713204,0.0013776770893920633,0.0,0.0,0.0,-0.00010124639441571725,0.0,8.472884985660114e-08,-17.327944711591833,35
3324.3333333333335,0.000121061448725992,-0.00012280721477740341,3.8910061563916046e-05,2.445344884808727e-06,384,259200,2.197224071867882,2.445344884808727e-06,0.0012964838907840893,0.0015749961812475256,0.0,0.0,0.0,-0.00012356518734223855,0.0,6.49297239810963e-08,-90.45550934163037,36
3324.3333333333335,0.0001525423752297958,-0.00013900513120778852,4.424911806291402e-05,3.6524105861633076e-06,383,266400,2.197223660094397,3.6524105861633076e-06,0.0016248379486549108,0.001265671206443253,0.0,0.0,0.0,-0.00013403076170121378,0.0,7.049041399974872e-08,-20.570163107755636,37
3324.3333333333335,0.00011270793755809589,-0.0001432583114245534,2.8884440254086872e-05,3.339540340849329e-06,383,273600,2.197224152927045,3.339540340849329e-06,0.001089574002277274,0.0013692907324059855,0.0,0.0,0.0,-0.00014355602065431109,0.0,4.057856340625166e-08,-1508.0995136504814,38
3324.3333333333335,0.0001407638121094876,-0.0001335535580344989,3.7206912184400744e-05,3.169197780204028e-06,382,280800,2.197223831541324,3.169197780204028e-06,0.0014837662387937943,0.0018587901899518834,0.0,0.0,0.0,-0.00012985083205898092,0.0,5.6108601722813876e-08,-88.48881305414059,39
3324.3333333333335,9.792437993991656e-05,-0.00012622597601016927,2.577564816161919e-05,2.7258036518000993e-06,380,288000,2.1972244080506935,2.7258036518000993e-06,0.0010540819420660867,0.0014079398509100802,0.0,0.0,0.0,-0.00012612848103070437,0.0,4.4859663150381145e-08,-27.002470334031912,40
3324.3333333333335,0.00012432796184132006,-6.2162046933014e-05,4.5911158594510044e-05,1.20100782814979e-06,379,295200,2.1972241098918612,1.20100782814979e-06,0.001343395837438707,0.0012804487981211232,0.0,0.0,0.0,-5.782581742587064e-05,0.0,8.283449922320028e-08,-81.05813264749037,41
3324.3333333333335,0.00010286548838497543,-0.00011559148340296738,2.89167881503339e-05,2.6507276309011015e-06,378,302400,2.1972244455953125,2.6507276309011015e-06,0.0011335975425799676,0.0011057514763157356,0.0,0.0,0.0,-0.00011267394111133334,0.0,3.9429426062844913e-08,-340.5070316085235,42
3324.3333333333335,0.00011573728764113535,-0.00010904093408946267,2.636896144704114e-05,2.4518273532298754e-06,376,309600,2.1972242361181,2.4518273532298754e-06,0.0011733532534595897,0.001361074372515279,0.0,0.0,0.0,-0.00010810004415198006,0.0,3.241552951587757e-08,-634.4870821309476,43
3324.3333333333335,0.00010074263525967298,-0.00010317227487383534,2.4415303461218342e-05,2.4893537361477502e-06,375,316800,2.1972244546810784,2.4893537361477502e-06,0.0010737598403408363,0.0011974161165892924,0.0,0.0,0.0,-0.00010109094395100704,0.0,3.45181015246025e-08,-793.0952924673422,44
3324.3125,0.0001038055513298433,-9.492117025924879e-05,2.569910519859681e-05,2.9366220972805945e-06,374,324000,2.197224404780322,2.9366220972805945e-06,0.0010984011006144702,0.0014789008921358674,0.0,0.0,0.0,-9.33637484141164e-05,0.0,4.082423703555462e-08,-176.9305232556377,45
3324.3125,9.47932892345054e-05,-7.463483336424463e-05,2.8904317643349493e-05,1.9413569665584417e-06,374,331200,2.197224402730427,1.9413569665584417e-06,0.0009863331349209594,0.0013786321958186348,0.0,0.0,0.0,-7.266819050629339e-05,0.0,7.0432166829106e-08,-62.87829804798913,46
3324.3125,9.469827621972653e-05,-6.867684794299626e-05,2.7689848951701258e-05,1.7328319371242967e-06,373,338400,2.1972245835793482,1.7328319371242967e-06,0.0009896285637764257,0.0012719635110607433,0.0,0.0,0.0,-6.753789867017431e-05,0.0,4.2855570971016977e-08,-368.02175312392865,47
3324.3125,0.00013063160017032314,-8.901653658705816e-05,0.0002026047821270891,2.0024298353710376e-05,372,345600,2.1972238966422686,2.0024298353710376e-05,0.012531146310428886,0.0010963393956399789,0.0,0.0,0.0,-7.934127734337838e-05,0.0,2.388126787173849e-05,-104.42540657482621,48
3324.3125,0.00015011641148972828,-5.915126150358387e-05,5.112440806362296e-05,2.0326199516027354e-06,371,352800,2.1972235340636876,2.0326199516027354e-06,0.001027494026671852,0.0011908888514504464,0.0,0.0,0.0,-5.7461999054614276e-05,0.0,4.0599919397899746e-08,-1273.382542440871,49
3324.41,0.00016473916639168036,-8.142984653333346e-05,9.483392598281274e-05,-2.8574976380793613e-05,370,360000,2.1972233091208038,-2.8574976380793613e-05,0.004581888202873603,0.0012707530179554298,0.0,0.0,0.0,-9.315854039727352e-05,0.0,7.001603554471832e-06,-387.2057657511887,50
3324.41,0.00018212904713292363,-0.00015984155224017856,0.0001238169689362157,-2.435509717763885e-05,369,367200,2.197222796812718,-2.435509717763885e-05,0.003969177198564394,0.0011534032089028444,0.0,0.0,0.0,-0.00016959378337774256,0.0,6.3586153879137194e-06,-901.5474239624709,51
3324.41,0.00012502695873394182,-7.214467545978436e-05,3.983827831425686e-05,1.9925337209145384e-06,369,374400,2.1972240956277442,1.9925337209145384e-06,0.0012148970424886868,0.001359075788877432,0.0,0.0,0.0,-7.177975346378666e-05,0.0,7.265851757700212e-08,-35.05404290473335,52
3324.41,9.854536323675548e-05,-0.00013477746765029562,2.766564717131895e-05,3.117687427054498e-06,368,381600,2.197224485511503,3.117687427054498e-06,0.0009953277317222345,0.0008963802083638609,0.0,0.0,0.0,-0.00013183169457151383,0.0,3.704517744386187e-08,-396.49452015210073,53
3324.41,0.00011498669890551399,-0.00013857213242527138,2.9491285225271874e-05,3.580013414764062e-06,367,388800,2.1972242656365903,3.580013414764062e-06,0.0011918998064130687,0.001272886782552483,0.0,0.0,0.0,-0.0001380314424794667,0.0,3.6360433999532215e-08,-424.6545540769549,54
3324.41,9.972227980525198e-05,-0.00014395804957357107,2.177777773128525e-05,3.4112803271083763e-06,367,396000,2.1972244162218915,3.4112803271083763e-06,0.0010353072266902279,0.0010784072110740569,0.0,0.0,0.0,-0.0001430309099518964,0.0,2.3451566597809842e-08,-1009.5543235264789,55
3324.46,0.00010233867519016511,-0.00014527211148517724,2.6144573307332572e-05,3.496185784958997e-06,367,403200,2.1972244577369993,3.496185784958997e-06,0.0010819502202942506,0.0009484629440936579,0.0,0.0,0.0,-0.00014363848434402913,0.0,4.085633710860915e-08,-272.21151110155245,56
3324.46,8.985055832699658e-05,-0.0001257251390515189,3.0933293477515026e-05,3.3258368893172777e-06,366,410400,2.1972245034338935,3.3258368893172777e-06,0.001022617889065591,0.0011704432371373386,0.0,0.0,0.0,-0.00012932336713333223,0.0,6.443322252570317e-08,-65.54265704548548,57
3324.46,8.350695070311707e-05,-0.00012927948338153602,2.6344550127589584e-05,2.441085193153327e-06,365,417600,2.1972247476899436,2.441085193153327e-06,0.0009422947945170433,0.0008774901133844673,0.0,0.0,0.0,-0.00012569178267998694,0.0,2.8202434847547833e-08,-346.1362007011213,58
3324.46,8.8421860392581e-05,-0.00014879785729485592,2.5487724235947603e-05,3.3918112178150856e-06,365,424800,2.1972247050690386,3.3918112178150856e-06,0.0010181094487898763,0.0013868039359140434,0.0,0.0,0.0,-0.00014811869802562472,0.0,1.964608433487911e-08,-280.6895585554159,59
3324.46,7.92627896335371e-05,-0.00015031425904780724,2.1122565237698435e-05,3.532704115505937e-06,364,432000,2.197224697839646,3.532704115505937e-06,0.0008658899238390218,0.0009469110541939213,0.0,0.0,0.0,-0.00014784961132728125,0.0,2.1679742327435756e-08,-1491.8849476816354,60
3324.69,0.00018645933623160783,-0.0001546480799372446,0.00033216362161864047,5.557839922174617e-06,364,439200,2.1972223886137914,5.557839922174617e-06,0.016881779809378838,0.0008633513046906379,0.0,0.0,0.0,-0.00015363846172178417,0.0,4.63604146039453e-05,-349.92965485430267,61
3324.69,0.00024988063823449977,-0.00012956508792682605,0.00029321540884881585,4.166953976504545e-06,364,446400,2.1972205150884294,4.166953976504545e-06,0.009066876418246031,0.0009071997341324897,0.0,0.0,0.0,-0.0001304823062846914,0.0,2.3229007823561773e-05,-648.7303773904131,62
3324.69,0.00015681792475752732,-6.940611611912212e-05,5.423765277997253e-05,1.8437476248263823e-06,364,453600,2.197223435119977,1.8437476248263823e-06,0.0014427707695156438,0.0011470893938455866,0.0,0.0,0.0,-7.01276041425964e-05,0.0,7.410432637258052e-08,-59.523295354862064,63
3324.69,0.0001231878993983596,-0.0001357469250944879,3.4262986757422833e-05,3.173603965291883e-06,363,460800,2.1972241273016575,3.173603965291883e-06,0.0012125022534341162,0.0010927977072362329,0.0,0.0,0.0,-0.00013466798954922686,0.0,3.467147766851146e-08,-417.8518571817356,64
3324.69,0.00015177854109742116,-0.00012961100629278616,4.173448122052338e-05,3.161549680859174e-06,363,468000,2.19722360800183,3.161549680859174e-06,0.0015516321177014463,0.0010215131353742864,0.0,0.0,0.0,-0.0001288337418636681,0.0,5.177526417039831e-08,-477.7162619811202,65
3324.69,0.00013186780625031532,-0.00014124682854515258,3.757183340028047e-05,3.2644204928800345e-06,363,475200,2.1972239287284316,3.2644204928800345e-06,0.0013981951297859672,0.0008368422053539418,0.0,0.0,0.0,-0.00014205024115317093,0.0,3.650579048140155e-08,-1062.6544218173512,66
3324.58,0.00013392827446526978,-0.00014546570080494262,3.415090383328884e-05,3.451925578988756e-06,362,482400,2.1972238925430507,3.451925578988756e-06,0.0013883982616200573,0.0012009724971334982,0.0,0.0,0.0,-0.00014280209086878348,0.0,3.7549153762600134e-08,-232.0482595172761,67
3324.58,0.0001067461242044762,-0.00013765441280021485,3.595536763711063e-05,3.920110051640555e-06,361,489600,2.197224277137506,3.920110051640555e-06,0.001222915198140942,0.000933522151027341,0.0,0.0,0.0,-0.0001367249348734372,0.0,4.724650878556842e-08,-67.43707265391667,68
3324.58,9.625039073574154e-05,-0.0001323994625831257,2.5662493731392544e-05,2.985777241250084e-06,361,496800,2.1972245304798954,2.985777241250084e-06,0.001031614170083014,0.0007894131981716812,0.0,0.0,0.0,-0.00013106020620026605,0.0,2.688582237877796e-08,-434.06600910356434,69
3324.58,0.00018858959066145718,-0.0002098135181061735,0.0001661490157184743,-3.35987413484583e-05,361,504000,2.1972224725995746,-3.35987413484583e-05,0.00552879264603227,0.0008865239528506844,0.0,0.0,0.0,-0.0002238733236929023,0.0,8.738971769372443e-06,-493.45966147426736,70
3324.58,0.00013010872650536637,-0.0002182567869195741,4.360190410369875e-05,5.345843959186026e-06,360,511200,2.1972239547526398,5.345843959186026e-06,0.0013920787112725985,0.0008747572894369821,0.0,0.0,0.0,-0.00021881209538280797,0.0,5.148006766235806e-08,-1147.0933858907915,71
3324.55,0.0001436408150811526,-0.00021412159432119854,3.817739349115923e-05,5.151889032546292e-06,360,518400,2.1972237602035376,5.151889032546292e-06,0.0015627470362142618,0.0010671568737674825,0.0,0.0,0.0,-0.00021285203573393347,0.0,3.5436909934170915e-08,-190.62671599902077,72
3324.53,9.732300771172732e-05,-0.00022449489331834749,2.2857137262225977e-05,4.9835382436906196e-06,359,525600,2.1972244355456656,4.9835382436906196e-06,0.0010009945361172583,0.0011274287936488751,0.0,0.0,0.0,-0.00022192264362667135,0.0,2.6425544989306085e-08,-391.05692605725443,73
3324.53,0.00010097549803376558,-0.00019217261131753156,3.245447972761411e-05,4.164692366107831e-06,359,532800,2.1972244627892024,4.164692366107831e-06,0.0011616280026342438,0.0007414782291084881,0.0,0.0,0.0,-0.0001931351109763132,0.0,5.163134634187225e-08,-66.42288534728307,74
3324.53,7.825325453235824e-05,-0.00022437669625351047,1.714922844830273e-05,5.020519840845809e-06,360,540000,2.197224709344289,5.020519840845809e-06,0.0008063188101068447,0.0006579098776607014,0.0,0.0,0.0,-0.0002221979191398575,0.0,1.5973857857935292e-08,-1268.9042977397594,75
3324.53,0.00011880351237975384,-0.00022055605644439954,3.09552301004344e-05,4.822606460641235e-06,359,547200,2.1972241500761145,4.822606460641235e-06,0.0012925177686979408,0.001035050743141746,0.0,0.0,0.0,-0.00022058915890093891,0.0,3.0424624106228574e-08,-442.4057252114349,76
3324.53,0.00018830392438772716,-0.0002922526008288038,0.00017806804778753877,-3.621422538958121e-05,359,554400,2.1972225424852323,-3.621422538958121e-05,0.005979060717133348,0.0008287270252289831,0.0,0.0,0.0,-0.00031008740365428997,0.0,9.981771333425159e-06,-1312.2409638556096,77
3324.43,0.00015536915806661506,-0.00026076515037491737,4.631520874932142e-05,6.783478482401566e-06,359,561600,2.1972234680885996,6.783478482401566e-06,0.001647002122103023,0.0008194554489458556,0.0,0.0,0.0,-0.0002575347726767259,0.0,4.9129462704142014e-08,-152.19027373449828,78
3324.43,0.00010492108396859006,-0.0002611924900239943,3.6096644529502375e-05,6.085849131078415e-06,358,568800,2.1972243423138513,6.085849131078415e-06,0.0012485738034951489,0.0010344635279503612,0.0,0.0,0.0,-0.00025763501757593353,0.0,4.948853182093967e-08,-117.59751206889383,79
3324.43,0.00010058040983387761,-0.0002390189483729618,2.5027024501132473e-05,5.143491674398601e-06,358,576000,2.1972245234362835,5.143491674398601e-06,0.0010518410687727158,0.0006901885326156519,0.0,0.0,0.0,-0.00023705957361229383,0.0,2.627314434180028e-08,-377.3960644631055,80
3324.43,9.999338531034609e-05,-0.000260649285719891,0.00012365055640607312,-4.390425546867249e-05,358,583200,2.197224332642934,-4.390425546867249e-05,0.006619562914141521,0.0008421123987926137,0.0,0.0,0.0,-0.0002800320807522025,0.0,1.1611911480415041e-05,-615.3264348600812,81
3324.43,0.00018622524587583566,-0.00030058306499264076,9.1872399621702e-05,6.621837267344193e-06,358,590400,2.1972226521073193,6.621837267344193e-06,0.0014122671385718734,0.0007037886458206304,0.0,0.0,0.0,-0.00030016778357825594,0.0,4.849431315924373e-08,-993.5033368585539,82
3324.43,0.00014146494155717112,-0.0002634723794878083,4.140030437724953e-05,5.844678344091175e-06,358,597600,2.197223790082982,5.844678344091175e-06,0.0015255452332994586,0.0011369413422130852,0.0,0.0,0.0,-0.00026116061236025026,0.0,4.870308500497781e-08,-486.4692053089949,83
3324.27,9.631027787012473e-05,-0.0002663484331932277,2.1948112295215553e-05,6.833739941949744e-06,357,604800,2.1972245106526787,6.833739941949744e-06,0.0009963448020817085,0.0006343738556875501,0.0,0.0,0.0,-0.00026213944451257474,0.0,2.0582464195837003e-08,-296.7730267564455,84
3324.27,0.00010923311819184049,-0.00023299909834970586,3.878065330942675e-05,5.4817238053024156e-06,357,612000,2.1972241822594687,5.4817238053024156e-06,0.0012406969484999584,0.0006102868935616401,0.0,0.0,0.0,-0.0002307081524711629,0.0,5.926952632608172e-08,-64.13276323690773,85
3324.27,9.123657661084797e-05,-0.0002557280133444851,2.1761804200644046e-05,5.796102068860235e-06,357,619200,2.19722460377784,5.796102068860235e-06,0.0010015236114418618,0.00044906009994667966,0.0,0.0,0.0,-0.0002538852772207945,0.0,2.1337245799893247e-08,-1074.3509855807206,86
3324.27,0.00011747903083391614,-0.00024980205909482076,2.9973345129503558e-05,5.571499239387942e-06,357,626400,2.1972241451059067,5.571499239387942e-06,0.001347139959435726,0.0004949690611934669,0.0,0.0,0.0,-0.00024824732563819636,0.0,2.8096255234108482e-08,-124.42288512421031,87
3324.27,9.277608035532352e-05,-0.0002551617158915466,2.7481227102458143e-05,5.833668113746892e-06,357,633600,2.197224538912849,5.833668113746892e-06,0.001115014994092711,0.000380446584318085,0.0,0.0,0.0,-0.0002538410693754457,0.0,3.24198746537639e-08,-1255.2257182456008,88
3324.43,0.0001140585894955577,-0.00025396486960195785,2.6701549795975904e-05,6.354740710005697e-06,357,640800,2.197224217028845,6.354740710005697e-06,0.0012496054544572828,0.0003370219727385697,0.0,0.0,0.0,-0.00025237299595674915,0.0,3.0773939105283434e-08,-256.4243738508319,89
3324.43,0.00010260729004451765,-0.00024683015747130067,4.204006946404535e-05,7.568845572133602e-06,357,648000,2.1972242576451526,7.568845572133602e-06,0.0013201490819535267,0.0003295152400318373,0.0,0.0,0.0,-0.00024472007581304446,0.0,5.6738276469648724e-08,-169.91036000979798,90
3324.43,0.00013350880539510855,-0.00018655672522496907,0.00010730187855480185,3.292197954506083e-05,356,655200,2.1972238072983745,3.292197954506083e-05,0.003964056657778754,0.00034382944826605305,0.0,0.0,0.0,-0.00017488768006999338,0.0,6.346533675481823e-06,-224.19706679781103,91
3324.43,0.00011301672018499442,-0.00016898463535591163,2.9844227966754778e-05,4.418026688129685e-06,356,662400,2.19722428916308,4.418026688129685e-06,0.0010488698547635221,0.00027530602996290164,0.0,0.0,0.0,-0.00016523422700908554,0.0,3.1017421198704696e-08,-544.520580349448,92
3324.43,0.00011724371033129242,-0.00016330158721786345,4.3856853529589476e-05,4.251902678269154e-06,356,669600,2.1972241975863773,4.251902678269154e-06,0.001291886975246266,0.00024389443274779458,0.0,0.0,0.0,-0.00016178598024409784,0.0,4.770438239970718e-08,-1309.3313526583288,93
3324.43,0.00011524134200289918,-0.00016286256656948588,3.1703905665048976e-05,4.551153597998246e-06,356,676800,2.197224201995229,4.551153597998246e-06,0.0012979054719058246,0.0002533121477775302,0.0,0.0,0.0,-0.00016104634836954082,0.0,2.9610624563184407e-08,-440.92603226980196,94
3324.67,8.874742104905438e-05,-0.0001590246711670171,2.7829871183147232e-05,3.840255971054363e-06,356,684000,2.1972245852952397,3.840255971054363e-06,0.0009898730438866914,0.000206366045834826,0.0,0.0,0.0,-0.0001591594387192231,0.0,2.5649279856780698e-08,-311.2328123718506,95
