P01:episode_rewards,P09:episode_rewards,epoch_idx,episode_length,explained_variance,fps,advantage_norm,frames,policy_entropy,grad_norm,policy_loss,value_loss,PMM:episode_rewards
0.0,4.1000000000000085,35,189.55,0.9473907750844955,216,0.7526879695057869,280000,1.35070375084877,0.17882320718784403,-0.0011713506997330114,0.004438582410803065,1.6
0.0,4.1000000000000085,36,181.95,0.9719614404439926,216,0.6158013188838959,288000,1.3555439984798432,0.14963928245578656,0.0007863208177150227,0.003231281200714875,1.34
0.0,5.0,37,194.86,0.9606388711929321,216,0.6642233464121818,296000,1.3501933538913726,0.17420265873865048,-0.002259763328584086,0.0037194791424553842,1.76
0.0,5.300000000000026,38,203.4,0.9484515315294266,216,0.7632962962985039,304000,1.346373325586319,0.17989105981912157,-0.0007415540915098973,0.004863075560715515,2.09
0.0,6.200000000000017,39,208.82,0.9556104135513306,216,0.7662652853131294,312000,1.348751163482666,0.18573149386934212,0.0002021376420884735,0.004526902068173513,2.18
0.0,9.0,40,239.79,0.9483191734552383,217,0.7318301998078823,320000,1.3444800198078155,0.16509298789499446,-0.0002840089052369876,0.004624366733187344,3.03
0.0,9.0,41,221.65,0.9389331609010696,217,0.7887289953231812,328000,1.3612601840496064,0.19362649568958448,-0.0010096226501627825,0.005445051028218586,2.57
0.0,5.0,42,190.58,0.9415207213163376,217,0.8211163827776908,336000,1.3595977783203126,0.21791083974946793,-0.0015372910915903049,0.005884930780448485,1.72
0.0,9.0,43,201.63,0.9318869483470916,217,0.837317314594984,344000,1.3497608959674836,0.20536923686402425,-0.0009352655638940632,0.0054876886296551675,2.1
0.0,9.0,44,208.31,0.9224570173025132,217,0.8129810217022896,352000,1.3650213873386383,0.20179433082163165,4.644187181838788e-05,0.005295708867779467,2.26
0.0,6.300000000000026,45,210.43,0.9311249852180481,218,0.9127147194743156,360000,1.3660127747058868,0.2210035062633901,0.0003198581052129157,0.006591917716432363,2.29
0.0,5.0,46,203.44,0.9289981269836426,218,0.8549456626176835,368000,1.3518328189849853,0.21254441023099044,1.7258092702832074e-05,0.006100644268735777,2.05
0.0,5.0,47,207.21,0.9282022875547409,218,0.7596377082169056,376000,1.361950935125351,0.18788184017580434,-0.0017888756001775618,0.004611945325741544,2.15
0.0,5.0,48,195.09,0.9405611580610276,219,0.8164370486140251,384000,1.3530020964145661,0.18292906462322203,-0.0006977197037758742,0.005344546288542915,1.89
0.0,6.0,49,201.98,0.910721498131752,220,1.0758605074882508,392000,1.364530018568039,0.2588036509856902,-0.001319612467632396,0.008854685325641185,2.05
0.0,6.0,50,214.09,0.9240730887651444,219,0.8770352268218994,400000,1.3643362951278686,0.20113870256208977,0.00016880094015505164,0.006401933562738122,2.38
0.0,5.1000000000000085,51,211.8,0.8912735855579377,219,1.050394717156887,408000,1.3660849452018737,0.2628612283094666,-0.0005654442043669405,0.008468551784171724,2.26
0.0,5.0,52,201.01,0.9178189605474472,219,0.9916135042905807,416000,1.3582527887821199,0.2296464860739319,-0.000407132907275809,0.007220595529361162,1.85
0.0,4.1000000000000085,53,202.6,0.8613196569681167,219,1.1461988934874534,424000,1.3693529736995698,0.276037895829288,0.0004046182600723114,0.00974656718899496,1.9
0.0,5.0,54,204.16,0.9439561504125595,219,0.8223883786797523,432000,1.3537487268447876,0.19253820587576803,-0.0010170496755745261,0.005121877799974754,2.03
0.0,5.0,55,219.87,0.9473011368513107,219,0.8541760650277138,440000,1.3453946316242218,0.20956795159179634,-0.0029073214215168263,0.005496745392447338,2.49
0.0,5.0,56,224.66,0.9509069728851318,220,0.7789507168531418,448000,1.353987683057785,0.19251180630468628,0.0004452081405906938,0.00495335317653371,2.5
0.0,5.0,57,225.3,0.862202113866806,219,1.1288523495197296,456000,1.364138696193695,0.2759474039752543,-0.0022360969602596014,0.009887109004193918,2.49
0.0,5.0,58,222.15,0.8947438144683838,219,1.2258059579133986,464000,1.3515528309345246,0.331001220122646,-0.0022936852642305894,0.010832268857047894,2.45
0.0,5.1000000000000085,59,233.9,0.9034794133901596,219,1.067077318429947,472000,1.3407394587993622,0.2689255156323958,-0.0040458615194802405,0.008898499298957176,2.76
0.0,9.100000000000009,60,252.81,0.9036469459533691,219,1.1441359859704971,480000,1.3455549550056458,0.26536538384229336,0.000509039172611665,0.009735717674484477,3.42
0.0,9.100000000000009,61,258.38,0.9069224536418915,219,1.0339612972736358,488000,1.3502526772022247,0.23921644522442967,-0.0020233774972439277,0.007742417271365412,3.51
0.0,9.0,62,251.23,0.882073745727539,219,1.1731907865405082,496000,1.3558472204208374,0.26993753996551884,-0.0005251474538818002,0.010022202517138794,3.3
0.0,6.0,63,230.53,0.8998902648687362,219,1.0916426780819892,504000,1.352106819152832,0.25403761136230724,-0.001905884678417351,0.009031649849493988,2.67
0.0,6.1000000000000085,64,234.4,0.9191578274965286,219,1.0237960386276246,512000,1.348939335346222,0.23554351836766646,-0.00027508562150615036,0.007785417683771811,2.84
0.0,7.1000000000000085,65,238.54,0.9120187759399414,219,1.0252275255322456,520000,1.346633642911911,0.2297798252125458,0.0002876112690864829,0.0077985796763096,2.93
0.0,9.0,66,251.3,0.9234734863042832,219,0.9664595252275467,528000,1.3449198925495147,0.22167868465203608,-0.002654400378714854,0.006867530276067555,3.29
0.0,6.1000000000000085,67,230.32,0.9231206089258194,219,1.0311034068465232,536000,1.354478018283844,0.2635793156281975,0.0009857888042461127,0.007727666434948333,2.67
0.0,9.0,68,237.35,0.9079605984687805,219,1.051694718003273,544000,1.3578667962551116,0.23349863489477263,-0.00209347332373909,0.007872493307222611,2.97
0.0,6.0,69,226.64,0.9224841117858886,218,0.9820569092035294,552000,1.3533592379093171,0.23244288695524556,-0.0010501317213129368,0.007678691095206886,2.65
0.0,9.0,70,235.33,0.9153502768278122,218,1.027386469244957,560000,1.350685214996338,0.24366183687936485,-0.0008320361352525652,0.0076946526620304215,2.93
0.0,6.300000000000026,71,225.43,0.9105069702863693,218,1.107678003013134,568000,1.3555968809127807,0.26408226758243314,-0.00017855677288025618,0.008903600628254935,2.7
0.0,9.0,72,235.13,0.8990210205316543,218,1.0889207363128661,576000,1.3472681403160096,0.28690757588280746,-0.0026929197202116483,0.011526718759560026,2.97
0.0,6.300000000000026,73,222.61,0.9126209926605224,218,1.030921013355255,584000,1.3442243695259095,0.2548325210594237,-0.002681534311850555,0.00823790767637547,2.7
0.0,9.0,74,230.48,0.9378805726766586,218,0.9235502445697784,592000,1.3453538262844085,0.21591910353287486,-0.0013345218975155148,0.006307873537880368,2.85
0.0,8.100000000000009,75,237.02,0.9040402448177338,218,1.137633262872696,600000,1.3499548196792603,0.27889260544485234,-0.001724476363742724,0.009514756855787709,2.93
0.0,8.0,76,252.22,0.8885382944345475,219,1.2205407792329788,608000,1.3547592186927795,0.2775605391886995,-0.0024441527645103632,0.010659379200078548,3.3
0.0,6.1000000000000085,77,239.05,0.8952126258611679,218,1.1626324373483659,616000,1.3442469656467437,0.299848304789254,0.0007238796146702953,0.009923813688801601,2.96
0.0,7.0,78,237.38,0.8461057901382446,218,1.3371849298477172,624000,1.3431041324138642,0.32740819677550526,-0.003335883899126202,0.012503403064329177,3.01
0.0,7.0,79,243.34,0.8634456640481949,218,1.3163513883948326,632000,1.3166389536857606,0.32851659643060016,-0.0026952521433122457,0.012471309329848737,3.18
0.0,7.1000000000000085,80,255.09,0.8827801501750946,218,1.1842122155427932,640000,1.3310538864135741,0.2791686430589768,-6.689149886369705e-05,0.009928024943219498,3.52
0.9000000000000004,6.1000000000000085,81,252.95,0.869975380897522,218,1.189407394528389,648000,1.3394423747062683,0.2774906146230148,-0.004638471414509695,0.009853988639079034,3.35
0.0,7.0,82,240.94,0.8136475169658661,218,1.4239186239242554,656000,1.3215414583683014,0.4630152933585157,-0.008097030881035607,0.020550751572009175,3.09
0.9000000000000004,6.1000000000000085,83,245.93,0.8864529401063919,218,1.2166535210609437,664000,1.31725044131279,0.28297738257897753,-0.0034614698446239346,0.010160183830885216,3.1
0.0,6.1000000000000085,84,245.45,0.8915626925230026,218,1.2610247987508774,672000,1.3203818964958192,0.3231590644150247,-0.002312007830478251,0.010800341959111392,3.12
0.0,6.1000000000000085,85,248.97,0.9021710252761841,218,1.1054657790064812,680000,1.3281691122055053,0.28023443565296113,0.0009060686099110171,0.009161978624179027,3.2
0.0,6.1000000000000085,86,249.9,0.8697892361879349,218,1.2701349365711212,688000,1.3178982329368591,0.3028342815129325,-0.0033484641333052425,0.011239325654460118,3.28
0.0,6.0,87,234.42,0.4584574884176254,218,1.4415537881851197,696000,1.227877575159073,0.3667311816242733,-0.003159891775576398,0.014605837319977581,3.02
0.0,6.0,88,227.03,0.8542681676149368,218,1.3753452944755553,704000,1.3006445002555846,0.34612719235497896,-0.005210064969810446,0.013099343779031188,2.82
0.0,6.0,89,230.05,0.8722439569234848,218,1.2827338641881942,712000,1.281113293170929,0.30909174277170454,-0.0024367902614176274,0.011496510516153649,2.96
1.0,7.0,90,260.07,0.8590824973583221,218,1.3467410415410996,720000,1.2535390543937683,0.34748454325033584,-0.004154167155647883,0.012463424671441316,3.65
1.0,8.0,91,277.69,0.8737530636787415,218,1.3503543734550476,728000,1.2824223482608794,0.34339877457663376,-0.0031278523348737507,0.01270513191819191,4.14
1.0,9.0,92,291.47,0.8468601858615875,218,1.395189961194992,736000,1.2879837024211884,0.3834861321301337,-0.006388105358928442,0.014085167772136628,4.49
1.0,9.0,93,295.77,0.8567644023895263,218,1.382038078904152,744000,1.2710412096977235,0.36343301030013353,-0.002645204635336995,0.01274035832611844,4.62
1.0,9.0,94,288.15,0.8495557904243469,218,1.3711399352550506,752000,1.2895743548870087,0.34095640366910474,-0.002908119716448709,0.01258800587616861,4.37
1.0,9.0,95,292.51,0.8822773921489716,219,1.3335416263341904,760000,1.2746741592884063,0.34847819336359775,-0.004108795291540446,0.01230438070371747,4.49
1.0,9.0,96,283.01,0.8517192828655243,218,1.3738985908031465,768000,1.2663058149814606,0.34363674542606226,-0.0009662706236122176,0.01289275003829971,4.28
1.0,10.0,97,307.44,0.8382790994644165,218,1.527442037463188,776000,1.2423841643333435,0.4244810364014339,-0.005453533591353334,0.015741519653238355,4.85
1.0,9.0,98,299.85,0.8724171048402787,218,1.3792831456661225,784000,1.2612646901607514,0.3642871514310068,-0.0037860441449447534,0.013198999143205582,4.74
1.0,10.0,99,302.63,0.8449361002445221,218,1.4845250678062438,792000,1.259704201221466,0.3769981316658939,-0.000781563061173074,0.014924822074826807,4.9
1.0,10.0,100,312.21,0.8460618561506271,218,1.456594444513321,800000,1.2686986672878264,0.35606375767869847,-0.006099299564957619,0.014437693173531442,5.15
1.0,10.0,101,304.33,0.8516646653413773,218,1.4321821224689484,808000,1.2517164742946625,0.3677275488980855,-0.0030174967931816355,0.013943310852628201,4.98
1.0,10.100000000000009,102,312.6,0.8685009282827377,217,1.3980061101913452,816000,1.2547337245941161,0.3524883027985614,-0.004493053617188707,0.01329988205106929,5.21
1.0,10.0,103,313.41,0.8396232932806015,217,1.5206905961036683,824000,1.248488837480545,0.39560921263877186,-0.004337842817185447,0.015911243974696846,5.17
1.9000000000000004,10.0,104,319.9,0.8383476483821869,217,1.5239738827943803,832000,1.2551598143577576,0.36649723540871,-0.005085483081929851,0.015303818937391044,5.41
2.0,11.0,105,321.36,0.8263058334589004,218,1.5441388207674027,840000,1.2785064244270326,0.3896667505827514,-0.00016036758292102603,0.016079730936326087,5.66
2.0,11.0,106,313.95,0.8355324745178223,218,1.5296670937538146,848000,1.270550137758255,0.41670119780961573,-0.0019598682108335195,0.015759579110890626,5.79
2.0,11.0,107,318.28,0.843089519739151,218,1.4889164108037949,856000,1.2676143801212312,0.3828825187436033,-0.002474988187314011,0.014787182873114944,5.85
2.0,11.0,108,320.14,0.8367511016130448,218,1.487267044186592,864000,1.258955979347229,0.3658110449509001,-0.0031526514037977906,0.015111088077537716,5.84
2.0,10.100000000000009,109,326.85,0.7847940081357956,217,1.7158526229858397,872000,1.1922585332393647,0.4787511062299778,-0.008251839195145294,0.02032377117779106,5.87
2.0,10.0,110,331.07,0.8369063669443131,217,1.6232698011398314,880000,1.2420095241069793,0.4391258756073156,-0.0014467544690705836,0.017207595370709896,5.68
2.0,10.100000000000009,111,337.74,0.8072714197635651,217,1.5584144186973572,888000,1.2542646956443786,0.3904035862958956,-0.0021856619816389864,0.016085028275847436,5.96
2.0,11.0,112,343.95,0.8310782808065414,217,1.5479052311182022,896000,1.248114092350006,0.38986545137380857,-0.0034770892554661257,0.015914447447285054,6.33
3.0,11.0,113,357.96,0.7643847846984864,217,1.7854883778095245,904000,1.2289135336875916,0.46237661985837525,-0.0043578548410732765,0.020738074593245982,6.81
3.0,11.0,114,352.84,0.7787400031089783,217,1.7805523920059203,912000,1.2219137334823609,0.48236205795560333,-0.0051304915169021114,0.021001824028789997,6.7
3.0,11.100000000000009,115,376.22,0.7627184897661209,218,1.7204420298337937,920000,1.2294699120521546,0.47864636852305276,-0.0027828426272026264,0.019342307592742147,7.47
3.0,12.0,116,375.19,0.8104563349485397,218,1.6149651831388474,928000,1.2115071570873261,0.462564619373667,-0.006113943177624605,0.017411151048727334,7.43
3.0,12.0,117,379.14,0.7780162715911865,218,1.8323936581611633,936000,1.2099577617645263,0.5121435201407564,-0.009895896786183585,0.021981989350169897,7.52
3.0,12.0,118,371.77,0.7838353276252746,218,1.6819756865501403,944000,1.2071300292015075,0.4403218321285237,0.0005059328155039111,0.018653878951445223,7.35
3.9000000000000004,13.100000000000009,119,393.41,0.7774168908596039,218,1.8009791922569276,952000,1.2177406716346741,0.4647646922820571,-0.004149455764709273,0.021249098856933414,8.21
4.0,14.0,120,399.78,0.7375973182916641,218,1.9447504806518554,960000,1.1829681921005248,0.548965982214132,-0.006307150244247169,0.02525109007023275,8.7
4.0,14.100000000000009,121,402.9,0.8225262320041656,218,1.6635223013162612,968000,1.2104715609550476,0.44216422178111975,-0.0068506106837594415,0.018605321082286536,9.17
5.0,15.0,122,413.01,0.8354270088672638,218,1.5264623910188675,976000,1.2267929136753082,0.4012197392782714,-0.0027681580086937174,0.01572579999919981,9.39
5.0,15.0,123,421.48,0.7496362805366517,218,1.8596487200260163,984000,1.1943430197238922,0.5309738720464274,-0.002935358687536791,0.02297074264846742,9.72
5.0,15.0,124,412.2,0.7650958257913589,218,1.8296349626779556,992000,1.2027091443538667,0.48037235308367987,-0.0038559542200528084,0.0219646159093827,9.49
5.0,15.0,125,411.4,0.7669711607694626,218,1.7465186262130736,1000000,1.23254088640213,0.4527799614203286,-0.004530375149770407,0.02015764080453664,9.29
5.0,15.0,126,424.31,0.7657178699970245,218,1.7357599246501922,1008000,1.2190295791625976,0.4692176335235121,-0.007228551689331652,0.01961548992432654,9.35
6.0,15.0,127,432.31,0.7441960644721984,218,1.8848114645481109,1016000,1.179479284286499,0.5658963493757142,-0.009003965079900809,0.023856268585659562,9.83
6.0,16.0,128,450.81,0.7314568287134171,218,1.8207284849882126,1024000,1.1629564893245696,0.5542785799309253,-0.0059161424265766985,0.021981772580184043,10.46
6.0,18.0,129,452.97,0.7556086385250091,218,1.864459103345871,1032000,1.199078050851822,0.5417114387463803,-0.005722316901519662,0.02300128642935306,10.87
6.0,17.10000000000001,130,460.83,0.7662145876884461,218,1.7282200956344604,1040000,1.2008847093582153,0.46721692457247466,-0.0032391916698543354,0.01981311896815896,11.04
6.0,16.10000000000001,131,463.78,0.8007396668195724,218,1.6701265919208526,1048000,1.2015068352222442,0.47547124034419974,-0.0077738479262916375,0.018432533298619092,11.15
6.0,16.0,132,452.64,0.7755418628454208,219,1.6667657285928725,1056000,1.2186903154850006,0.43625850212092215,-0.00014596002034522826,0.018346937336027623,10.86
6.0,15.0,133,436.75,0.7440823459625244,219,1.8056652224063874,1064000,1.1972003626823424,0.49953281892814216,-0.006925979057123186,0.02144052267074585,10.36
6.0,15.0,134,438.37,0.7536792480945587,219,1.7652286005020141,1072000,1.2097290396690368,0.45881704539303203,-0.0006287433279794641,0.020546908634714783,10.27
6.0,15.0,135,440.75,0.7935724478960037,219,1.7597045159339906,1080000,1.225789487361908,0.4716316255821203,-0.004771541293885093,0.020484909096267073,10.01
5.9,14.100000000000009,136,431.71,0.7860334813594818,219,1.7379401671886443,1088000,1.1948849713802339,0.4775666738948766,-0.0037196515798495968,0.019634559149853886,9.98
5.9,16.0,137,438.16,0.7491926962137222,219,1.8122133362293242,1096000,1.1851684850454332,0.5024046340577744,-0.008940363333094866,0.021801094901748003,10.31
6.0,16.0,138,446.2,0.7815775835514068,219,1.7764841032028198,1104000,1.202144411802292,0.47678232079697075,-0.0033991083432920277,0.020933003048412502,10.58
5.0,14.100000000000009,139,443.64,0.6650124406814575,220,1.9413748067617416,1112000,1.1368056064099072,0.6610653522585612,-0.004715606598183513,0.02694918476510793,10.13
5.0,14.100000000000009,140,434.29,0.8131677865982055,219,1.5920168799161911,1120000,1.1976362621784211,0.43736453295268807,-0.001207205966929905,0.01664734102319926,10.03
5.0,15.0,141,438.34,0.7740657866001129,219,1.7652990472316743,1128000,1.1642272555828095,0.5726860597470499,-0.0090162455488462,0.02065459400881082,9.99
5.0,15.0,142,442.12,0.7791733837127686,220,1.7425593066215515,1136000,1.1925454545021057,0.5046721597683835,-0.006532558361068368,0.02070235112681985,9.94
5.0,16.10000000000001,143,453.46,0.7920222389698028,220,1.7138689970970153,1144000,1.2155653524398804,0.44039355779927847,-0.004789012887922581,0.01949426021426916,10.16
5.0,16.10000000000001,144,453.13,0.7560866266489029,220,1.9601534879207612,1152000,1.1661477279663086,0.5276449845567821,-0.002481952246744186,0.025155459814704954,10.35
5.9,17.0,145,466.96,0.7866339075565338,220,1.7928732270002365,1160000,1.176967532634735,0.5318359078363181,-0.007047876745346003,0.02126426648814231,10.77
7.0,17.0,146,483.18,0.7746694278717041,220,1.7545957833528518,1168000,1.168779571056366,0.49964406550899704,-0.003600486895884387,0.02017291634809226,11.37
7.0,17.0,147,496.21,0.75800541639328,220,1.8753661453723907,1176000,1.179086183309555,0.5188462300943344,-0.006686489497369621,0.02329949686303735,11.76
6.9,17.0,148,489.37,0.8005080980062484,220,1.6340624862909316,1184000,1.2083959925174712,0.4236266558492591,-0.0019876653829123824,0.017822877932339908,11.55
6.9,17.10000000000001,149,486.46,0.7841212385892868,220,1.7495149844884872,1192000,1.195851945877075,0.48114516397160295,-0.006658099690612289,0.020261350148357452,11.62
6.9,17.0,150,479.05,0.7723127400875092,220,1.7761838668584824,1200000,1.1994863331317902,0.4857755747964929,-0.002934427324216813,0.021025627320632338,11.54
6.9,17.0,151,481.17,0.8037564450502396,220,1.6735373437404633,1208000,1.189603831768036,0.4362178710335598,-0.004111621305346489,0.01815844770986587,11.79
7.0,17.0,152,487.37,0.7802757483720779,220,1.6689106333255768,1216000,1.1948078083992004,0.4400921869667082,6.035852595232427e-05,0.01842106198426336,11.82
7.0,16.10000000000001,153,478.51,0.8060104686021805,220,1.7157432925701142,1224000,1.1887993025779724,0.47131072905031324,-0.005997036122716963,0.019703141986392437,11.69
7.0,18.10000000000001,154,493.66,0.716614882349968,220,1.826220282316208,1232000,1.1548580104112625,0.5110669474709826,-0.005811016579718853,0.022143744584172963,12.45
7.0,18.0,155,492.5,0.727779016494751,220,1.8709193122386933,1240000,1.1995624780654908,0.5148549952742667,-0.0027323223603889345,0.023436780162155627,12.33
7.0,16.200000000000017,156,500.57,0.8037695348262787,220,1.6890387207269668,1248000,1.2124545562267304,0.43678431845476057,-0.0063893204273335865,0.01881491978187114,12.13
7.0,16.0,157,494.52,0.7857959282398224,220,1.6672037267684936,1256000,1.1853118312358857,0.4660212249196469,-0.004457080338324886,0.018507679631002246,11.81
7.0,16.0,158,487.86,0.7388040626049042,220,1.8648370450735092,1264000,1.1435776859521867,0.5646959369157813,-0.00781249827821739,0.02398351864889264,11.82
7.0,18.0,159,484.62,0.7352591562271118,220,1.8776782929897309,1272000,1.1575262039899825,0.571845004078032,-0.002017301169689745,0.02335556617937982,12.07
6.9,16.10000000000001,160,479.04,0.7538301730155945,220,1.9096176755428313,1280000,1.1652038419246673,0.5459382389158062,-0.004954961632975028,0.024015301642939448,11.83
7.0,17.0,161,484.3,0.7552303433418274,221,1.944042718410492,1288000,1.158136305809021,0.5297037575100996,-0.007256920571780939,0.02494917025323957,12.11
7.0,18.0,162,494.74,0.7765861910581588,221,1.7796182060241699,1296000,1.19798952460289,0.4924521246870032,-0.0024599555251188575,0.02098774753045291,12.52
7.0,18.10000000000001,163,499.89,0.7820477604866027,221,1.7231174767017365,1304000,1.2211204063892365,0.48068327159459123,-0.0032723797524522526,0.01956800521351397,12.86
7.0,20.0,164,508.64,0.7772961884737015,221,1.813324005007744,1312000,1.185409426689148,0.5280708102784601,-0.0012320703841396607,0.021943474574945866,13.23
7.0,19.200000000000017,165,525.53,0.7625532662868499,221,1.7888235640525818,1320000,1.1689673972129822,0.4770488369983397,-0.0028559631525422445,0.02101114355958998,13.62
7.0,19.0,166,531.69,0.7766426318883896,221,1.8374233877658843,1328000,1.1764702010154724,0.5381256639787054,-0.0044038959369208895,0.021946718408726154,13.55
7.0,20.10000000000001,167,523.96,0.7727168673276901,221,1.8876063925027848,1336000,1.1637774085998536,0.5444635309774598,-0.00470256433764007,0.02343837531749159,13.49
7.9,20.10000000000001,168,522.95,0.7213312512636185,221,1.995895037651062,1344000,1.1524222326278686,0.565127803192066,-0.006142714371208058,0.025865670358762145,13.45
8.0,22.0,169,529.56,0.7193674224615098,221,1.9569127082824707,1352000,1.1438241678476333,0.5726391170554109,-0.007847587321302854,0.025601157508790492,13.98
8.0,22.0,170,534.74,0.7267846614122391,221,2.0001906192302705,1360000,1.1006217461824417,0.553969091507187,-0.0055863998032873495,0.026522358069196342,14.53
8.0,23.0,171,546.76,0.7548955583572388,221,1.9367162793874741,1368000,1.1003406763076782,0.5558429056359511,-0.010666277939162683,0.025501977014355363,15.22
9.0,23.0,172,546.03,0.7413120061159134,221,1.8793266677856446,1376000,1.1567894101142884,0.5029811336422295,-0.00030229887925088407,0.023557389243505894,15.28
9.0,23.10000000000001,173,547.76,0.7266359573602676,221,2.030505323410034,1384000,1.1850063621997833,0.5816224005387507,-0.008092449052783194,0.02753691599238664,15.71
