#{"t_start": 1544021267.3078144, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,59.895236
2.0,203,73.249501
0.0,129,79.291361
1.0,175,118.886936
3.0,272,138.727957
1.0,174,149.080204
1.0,155,161.679015
0.0,127,169.603211
1.0,174,179.25234
0.0,127,186.37361
1.0,157,201.698016
0.0,127,209.314726
1.0,152,216.860915
1.0,172,226.199239
0.0,129,233.107291
2.0,187,245.55881
0.0,127,254.29436
2.0,222,268.915515
3.0,248,283.0353
2.0,204,298.874703
1.0,157,307.207016
2.0,200,321.757022
0.0,129,332.563206
5.0,351,352.167514
4.0,300,381.33287
3.0,234,398.153744
2.0,199,410.36228
1.0,175,419.428816
0.0,127,425.774843
0.0,127,431.600755
0.0,125,437.005764
0.0,129,444.36161
1.0,155,454.605166
0.0,127,462.809078
1.0,155,475.809464
0.0,125,485.273397
1.0,176,495.312761
2.0,198,510.435912
1.0,153,519.429199
0.0,129,528.878187
0.0,129,536.710986
2.0,204,551.041049
4.0,301,570.387175
1.0,173,583.054888
0.0,129,589.371996
1.0,173,602.44849
4.0,247,619.065252
0.0,127,627.593679
1.0,173,640.441274
6.0,378,667.205814
8.0,375,688.352037
2.0,202,701.108721
0.0,127,707.78682
9.0,404,735.994415
8.0,374,766.17617
0.0,129,774.080984
0.0,127,783.405363
2.0,199,795.978781
0.0,127,805.076171
0.0,127,811.909271
0.0,129,819.122481
0.0,125,827.588926
4.0,277,844.353142
5.0,350,867.21905
0.0,125,878.244701
0.0,127,887.446267
0.0,125,894.026707
1.0,176,903.933263
3.0,246,917.664676
10.0,434,950.611903
9.0,404,977.660416
5.0,355,1001.396513
0.0,125,1011.541176
2.0,202,1026.717885
0.0,127,1035.728259
1.0,172,1046.965422
6.0,396,1070.985319
6.0,359,1092.023906
0.0,123,1100.641683
0.0,127,1108.898734
0.0,127,1116.536773
0.0,125,1125.164897
0.0,127,1134.697997
0.0,127,1140.733964
0.0,125,1150.047044
0.0,125,1157.300055
3.0,228,1171.42443
0.0,129,1180.640517
0.0,127,1189.79294
0.0,127,1199.979267
0.0,129,1208.991692
