#{"t_start": 1542691270.4407332, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,125,5.654559
0.0,129,7.583068
2.0,200,10.726097
2.0,202,14.592541
0.0,129,16.512922
3.0,269,20.758538
3.0,270,25.272671
0.0,127,27.18814
3.0,241,31.354756
0.0,129,33.286854
0.0,129,35.245813
4.0,303,40.210349
1.0,171,42.993648
3.0,229,46.631408
0.0,129,48.86232
3.0,273,53.284877
1.0,155,55.713614
0.0,127,57.85837
1.0,176,60.583172
0.0,129,62.610939
0.0,129,64.604504
0.0,127,66.803137
4.0,275,71.203408
0.0,129,73.087657
1.0,157,75.804057
1.0,171,78.418401
1.0,168,81.061638
0.0,129,83.231423
3.0,248,87.275376
0.0,123,89.138933
0.0,125,91.032819
0.0,129,93.165911
2.0,200,96.265932
0.0,127,98.212142
1.0,155,100.872808
0.0,129,102.774206
0.0,127,104.728439
0.0,129,106.68589
2.0,198,109.970168
3.0,252,113.945391
0.0,125,115.834606
2.0,198,119.253968
2.0,220,122.652717
0.0,127,124.644005
1.0,171,127.577157
2.0,200,130.651272
0.0,129,132.544272
1.0,173,135.401835
0.0,125,137.2764
0.0,129,139.241771
0.0,127,141.191211
5.0,350,146.967853
1.0,155,149.36592
1.0,173,152.188306
2.0,223,155.893842
0.0,129,157.987104
1.0,170,160.492284
0.0,127,162.668613
3.0,240,166.493992
1.0,175,169.138085
0.0,129,171.252001
3.0,251,175.341812
2.0,202,178.629612
1.0,153,181.026582
4.0,263,185.293134
0.0,127,187.465137
0.0,129,189.433859
0.0,125,191.330902
0.0,125,193.249551
5.0,302,198.20155
2.0,222,201.875148
1.0,171,204.765534
3.0,234,208.469789
0.0,125,210.300593
4.0,298,215.448005
2.0,202,218.707941
0.0,127,220.646831
1.0,172,223.503512
0.0,127,225.434924
1.0,175,228.152876
0.0,125,229.978283
0.0,127,232.116714
0.0,127,234.062016
4.0,266,238.24126
0.0,127,240.390554
3.0,250,244.307289
1.0,157,246.835132
0.0,127,249.008318
2.0,206,252.414837
2.0,203,255.467055
1.0,157,258.117821
0.0,129,260.166693
2.0,205,263.397333
1.0,178,266.409205
0.0,127,268.303692
2.0,202,271.450442
0.0,127,273.375777
2.0,209,276.880995
0.0,127,278.721235
1.0,153,281.070277
0.0,129,283.266439
1.0,171,285.773753
1.0,175,288.599946
0.0,125,290.404116
2.0,224,294.126965
2.0,224,297.638083
1.0,173,300.394736
0.0,127,302.314846
0.0,127,304.205796
3.0,248,308.279223
0.0,127,310.139572
2.0,200,313.263785
3.0,250,317.445989
0.0,127,319.394545
2.0,223,322.961906
2.0,201,326.163722
3.0,250,330.158437
0.0,129,332.215638
0.0,129,334.442402
3.0,270,338.855188
0.0,127,340.755519
0.0,123,342.577361
1.0,157,345.191487
3.0,270,349.531633
5.0,327,355.042683
0.0,127,356.977817
0.0,129,358.934946
0.0,127,361.03365
0.0,127,362.901613
2.0,202,366.070441
1.0,159,368.509139
0.0,127,370.657632
3.0,248,374.717865
0.0,129,376.685852
0.0,129,378.840644
4.0,299,383.583357
0.0,125,385.489776
2.0,200,388.925234
3.0,246,392.780246
6.0,332,398.293861
1.0,177,401.032557
3.0,270,405.55285
1.0,178,408.323668
0.0,129,410.313117
0.0,129,412.396461
0.0,127,414.347503
2.0,224,417.950018
1.0,171,420.634018
0.0,129,422.841898
3.0,252,426.917634
0.0,123,428.79857
0.0,127,430.834681
3.0,250,434.918772
1.0,170,437.571428
0.0,129,439.737649
2.0,200,442.932457
0.0,129,444.914139
0.0,129,446.75193
7.0,447,454.046599
4.0,300,459.037913
0.0,127,461.062353
1.0,157,463.50401
0.0,127,465.668022
1.0,152,467.975704
4.0,277,472.514542
2.0,200,475.87727
1.0,175,478.621591
1.0,171,481.290689
0.0,123,483.309138
2.0,204,486.445685
0.0,127,488.389453
1.0,155,490.980027
2.0,189,493.89541
5.0,348,499.706232
0.0,125,501.573707
1.0,155,504.062524
3.0,250,508.390146
0.0,127,510.269995
0.0,129,512.279626
3.0,270,516.778282
1.0,173,519.476799
1.0,173,522.114648
0.0,127,524.022587
1.0,177,527.108493
3.0,251,531.180218
2.0,224,535.029803
1.0,153,537.39399
2.0,222,540.82261
1.0,155,543.475971
2.0,222,547.016017
2.0,199,550.117711
4.0,299,555.140621
2.0,198,558.231163
0.0,127,560.217927
0.0,129,562.092947
4.0,318,567.191973
2.0,206,570.658935
0.0,125,572.521182
2.0,220,575.875303
1.0,157,578.591254
7.0,428,585.698092
3.0,247,589.560827
1.0,157,592.01499
1.0,154,594.624621
4.0,321,599.805758
0.0,129,601.723047
2.0,202,605.112607
0.0,125,607.038234
3.0,250,611.055957
1.0,153,613.629009
4.0,297,618.173535
0.0,127,620.296328
2.0,202,623.378936
2.0,189,626.321317
2.0,199,629.817919
0.0,123,631.603399
1.0,155,633.904909
2.0,205,637.466133
1.0,175,640.243653
0.0,129,642.212441
2.0,224,645.752508
2.0,198,649.025685
1.0,176,651.832071
3.0,274,656.626659
2.0,200,659.795398
4.0,320,665.281768
0.0,129,667.277821
0.0,123,669.047097
3.0,250,673.191029
0.0,129,675.127749
0.0,129,677.051786
0.0,129,678.96871
3.0,254,683.277745
0.0,127,685.083633
0.0,127,687.071632
0.0,129,689.093403
0.0,125,691.151127
0.0,123,692.943994
1.0,175,695.805079
0.0,127,697.678501
1.0,173,700.437529
0.0,125,702.242916
0.0,123,704.12577
0.0,129,706.091633
0.0,129,708.330898
0.0,129,710.329825
0.0,129,712.371641
0.0,129,714.379871
1.0,171,717.251142
3.0,250,721.220733
3.0,228,725.084629
4.0,259,729.334557
2.0,185,732.309887
3.0,248,736.635212
0.0,127,738.569705
1.0,155,740.923983
0.0,129,743.160122
2.0,185,746.149186
2.0,221,749.610748
3.0,248,753.850302
0.0,127,755.740245
2.0,201,759.024956
1.0,173,762.031439
1.0,173,764.63392
2.0,201,767.900617
4.0,302,773.12615
0.0,129,775.107287
2.0,205,778.489081
0.0,127,780.467421
1.0,173,783.298423
3.0,250,787.603307
1.0,157,790.027285
0.0,125,791.8752
0.0,127,793.708792
0.0,125,795.884295
0.0,127,797.771189
0.0,129,799.704075
1.0,175,802.308643
2.0,201,805.63863
3.0,248,809.675226
2.0,218,813.386998
1.0,173,815.973737
1.0,177,818.66338
2.0,202,821.948503
1.0,175,824.580023
0.0,125,826.425723
2.0,200,829.866174
2.0,187,832.882949
2.0,190,835.96453
4.0,280,840.597336
2.0,227,844.079987
0.0,129,846.018282
0.0,127,848.059631
2.0,222,851.617018
0.0,127,853.501037
6.0,399,860.1725
1.0,173,862.870956
0.0,125,865.005223
0.0,125,866.877045
0.0,127,868.793739
3.0,271,873.218642
1.0,176,875.96633
0.0,125,877.790219
0.0,127,879.825049
1.0,173,882.616433
5.0,330,887.997879
1.0,175,890.901713
0.0,127,892.839921
1.0,155,895.316171
0.0,129,897.306537
1.0,155,899.878324
2.0,201,903.029678
1.0,155,905.530103
2.0,183,908.662002
0.0,127,910.637006
1.0,157,913.029063
1.0,171,915.687461
0.0,125,917.836905
0.0,127,919.719496
0.0,129,921.712224
3.0,250,925.943377
1.0,151,928.256826
4.0,301,932.963596
2.0,219,936.762047
1.0,155,939.085975
0.0,127,940.985207
5.0,352,946.895093
1.0,173,949.622149
2.0,202,953.008245
2.0,200,956.118248
2.0,205,959.464643
1.0,176,962.179842
1.0,171,964.820712
1.0,169,967.481088
2.0,202,970.924398
6.0,381,977.320036
2.0,222,980.841817
0.0,127,982.635961
1.0,155,985.032043
1.0,159,987.623148
0.0,127,989.595693
0.0,129,991.611873
0.0,125,993.445592
1.0,157,996.048541
2.0,206,999.368273
1.0,175,1002.03563
1.0,173,1004.971965
2.0,203,1008.179192
0.0,129,1010.217262
0.0,127,1012.357343
1.0,173,1014.985955
2.0,203,1018.232402
3.0,251,1022.468846
0.0,129,1024.400476
2.0,204,1027.585298
1.0,157,1030.261394
1.0,177,1033.036458
0.0,125,1034.974279
2.0,222,1038.725962
0.0,129,1040.712895
0.0,123,1042.586375
0.0,129,1044.52544
1.0,155,1047.18135
1.0,170,1049.904816
1.0,151,1052.307651
0.0,127,1054.200183
1.0,173,1057.045397
0.0,129,1058.989334
0.0,127,1060.980835
0.0,129,1062.867574
0.0,127,1065.057127
