epoch_idx,P01:episode_rewards,advantage_norm,episode_length,fps,P09:episode_rewards,explained_variance,policy_entropy,frames,grad_norm,policy_loss,PMM:episode_rewards,value_loss
32,0.0,0.9146016684174537,213.21,289,6.0,0.9206670731306076,1.3592127025127412,256000,0.26624141137285456,-0.002189293410629034,2.19,0.006533380764885806
33,0.0,0.9282956060767174,200.29,289,5.0,0.8619492471218109,1.360505256652832,264000,0.26861219079889004,-0.0011951606604270637,1.88,0.00697397964540869
34,0.0,1.0746397379040717,202.7,289,5.0,0.8555303436517715,1.3671051943302155,272000,0.28669202277712197,-0.0010816959982184926,1.98,0.008607743228785693
35,0.0,1.0683703112602234,196.81,289,4.1000000000000085,0.8821071964502335,1.3539938521385193,280000,0.2961306601934096,-0.0016814184543909505,1.81,0.009010225136880762
36,0.0,0.7373411831259727,208.67,290,7.0,0.9557182013988494,1.3517408978939056,288000,0.1835890260640168,-0.0005198470194591209,2.2,0.004220907175913453
37,0.0,0.8442978593707084,215.49,290,8.0,0.93609634578228,1.3592924094200134,296000,0.2231893234742177,-0.00040533212317313884,2.37,0.005515055434370879
38,0.0,0.6722126853466034,211.52,291,7.0,0.9626394647359848,1.3394109511375427,304000,0.16933068257209727,0.000381461703509558,2.21,0.0037156579139991665
39,0.0,0.8031971201300621,203.47,291,5.0,0.9490249466896057,1.353695878982544,312000,0.24827604502288123,-0.0037991948623675854,1.99,0.005774690586258657
40,0.0,1.087529998421669,206.93,292,5.0,0.8857544618844986,1.3611123025417329,320000,0.31091962499892245,-0.00316477158194175,2.03,0.009248530303011648
41,0.0,0.816666036695242,202.41,292,5.0,0.9395651340484619,1.3543842649459839,328000,0.204156849778661,-0.0003874889717553742,1.9,0.004959161525184754
42,0.0,0.9406007060408592,191.63,292,3.1000000000000085,0.9023737335205078,1.358568284511566,336000,0.28861958314761343,-0.00451356971905625,1.69,0.007245089308707975
43,0.0,0.7316720551252365,200.98,292,5.0,0.9642811423540115,1.3287569105625152,344000,0.19072029715717204,-0.001123336096134153,1.91,0.00430611536547076
44,0.0,0.6700859472155571,201.55,293,5.0,0.9692920732498169,1.3524130165576935,352000,0.16296991657180768,0.00014637515036156401,1.92,0.0033831614867085593
45,0.0,0.9311009368300438,215.75,292,6.0,0.936614539027214,1.3601414120197297,360000,0.23790548814533327,-0.0008916039683390408,2.37,0.006251264557940886
46,0.0,0.9205632108449936,222.68,292,8.100000000000009,0.9335405117273331,1.3436799514293671,368000,0.23015933580663359,-0.000982949382305378,2.58,0.0065801361075136814
47,0.0,0.9911297073960305,232.7,292,9.0,0.8844297385215759,1.3505222690105438,376000,0.3666417840866857,-0.0024281565141427565,2.85,0.012812452938524075
48,0.0,0.870479761660099,225.33,292,9.0,0.9387212896347046,1.3454698824882507,384000,0.23413608223685245,-0.00018420900392811745,2.68,0.005824179967748933
49,0.0,0.8295299875736236,217.24,292,7.200000000000017,0.9440876984596253,1.350393794775009,392000,0.22616404690295464,-0.002410039302558289,2.42,0.005744701955118217
50,0.0,0.840849247276783,213.91,293,6.0,0.9462611782550812,1.3536067926883697,400000,0.20435356798457016,-7.690377184189856e-05,2.28,0.005290166588965803
51,0.0,0.648996192663908,206.76,293,6.0,0.9647648131847382,1.346342341899872,408000,0.16511526813626773,-0.0012730215210467577,2.1,0.003318331380432937
52,0.0,1.07184514015913,216.54,293,6.1000000000000085,0.9037922006845475,1.3472938907146454,416000,0.29697983707321096,-0.0005392018987913617,2.4,0.008377924361266196
53,0.0,1.2959077122807503,223.23,293,7.0,0.8556172287464142,1.3349853706359864,424000,0.33506070367987656,-0.0009374057383683976,2.55,0.01239847911754623
54,0.0,1.1883535328507424,227.84,293,7.0,0.855035189986229,1.3437891519069671,432000,0.31499183579696416,-0.00248971938242903,2.6,0.010803228634758853
55,0.0,1.1859134155511857,220.02,294,7.0,0.8840973234176636,1.3495294439792633,440000,0.33573825676788904,-0.0020778882980084746,2.48,0.01004323388566263
56,0.0,1.0853515514731407,214.54,293,6.0,0.8775624310970307,1.3367808091640472,448000,0.27017343769993496,-0.0013779674757824977,2.28,0.008701746123260818
57,0.0,0.9850222289562225,205.6,293,5.0,0.9276329219341278,1.3346260917186736,456000,0.28066296559788895,-0.002045388525875751,2.07,0.007363530492293649
58,0.0,1.0110246017575264,202.76,293,5.0,0.9323213374614716,1.3103210961818694,464000,0.25297666765132326,0.00029975344354170373,2.06,0.00756680267979391
59,0.0,1.0400531107187272,214.91,293,6.0,0.9244042164087296,1.338827977180481,472000,0.2573368872605958,-0.0026252885919529944,2.38,0.007862152964808047
60,0.0,1.1104633295536042,219.89,293,5.1000000000000085,0.9015495818853378,1.334936681985855,480000,0.2763692371371434,-0.003116533828433603,2.42,0.008844290102133527
61,0.0,1.155549756884575,225.84,293,6.0,0.893842231631279,1.348328287601471,488000,0.3015324624114506,0.0018333437939872966,2.57,0.009717120844870806
62,0.0,0.9665791663527489,227.39,293,6.0,0.9336996406316758,1.3462066805362702,496000,0.24317649801111532,-4.978826153092086e-05,2.59,0.006660044497111812
63,0.0,1.1546338030695915,231.84,293,6.0,0.8901802527904511,1.3431313109397889,504000,0.275784145686974,-0.0018906005239114165,2.79,0.009439895210089162
64,0.0,1.4809576100111008,225.8,292,5.0,0.8158189868927002,1.322503319978714,512000,0.3752338793354841,-0.0035896475764457137,2.67,0.015336618503788486
65,0.0,1.2040085962414742,222.86,292,5.0,0.8668344551324845,1.3340180921554565,520000,0.3122503166662946,-0.002515059951401781,2.66,0.010368848567595705
66,0.0,1.136541063785553,223.7,292,5.0,0.9080820429325104,1.3195004737377167,528000,0.2776264370773193,-0.0018794596067164093,2.58,0.009133337177336215
67,0.0,1.2372418880462646,229.34,292,6.0,0.8864228445291519,1.3390189492702484,536000,0.32141547953811994,-0.0011899701494257897,2.69,0.010844163181027398
68,0.0,1.142390160560608,242.65,292,6.1000000000000085,0.9070155149698258,1.3268831253051758,544000,0.2763505226648468,-0.001866267792065628,3.07,0.009395819752244279
69,0.0,1.1711636900901794,246.02,293,9.0,0.9020593273639679,1.3194706964492797,552000,0.2861916826018531,-0.0007708108243514289,3.21,0.009843555516563357
70,0.0,1.158184033036232,251.83,293,10.0,0.9005616974830627,1.329937629699707,560000,0.2944410213244624,-0.0012509296357166022,3.41,0.009360430748201906
71,0.0,1.2392352578043937,250.3,293,10.0,0.8793264162540436,1.3360672307014465,568000,0.3160907929877367,-0.0005466760887065902,3.33,0.01076860288856551
72,0.0,1.355886821746826,240.54,293,9.0,0.848609105348587,1.2808769154548645,576000,0.3563737958990136,-0.007768291405518539,3.08,0.012969747649040074
73,0.0,1.3834127819538116,245.49,293,8.0,0.870047077536583,1.2827258133888244,584000,0.41202755828064885,-0.0026246840163366867,3.21,0.01288022152846679
74,0.0,1.3598022544384003,250.83,293,8.0,0.8785945332050323,1.2686315524578093,592000,0.34187763345321265,-0.0002830834552878514,3.4,0.012527908481424675
75,0.0,1.2677473682165146,265.79,293,9.0,0.8871118682622909,1.2957505333423613,600000,0.3048771464128787,-0.0024568162023206244,3.83,0.01085990974563174
76,0.0,1.2297659033536912,265.8,294,10.0,0.8904276365041732,1.3131065416336059,608000,0.3102409857277445,-0.00040595137612399414,3.91,0.010379499101545661
77,0.0,1.3361490833759309,275.56,294,10.0,0.8710297912359237,1.3279671418666839,616000,0.3470791965980833,-0.0022060939320363102,4.18,0.012014016357716173
78,0.0,1.2565572553873061,280.45,294,10.0,0.8643465077877045,1.32262748837471,624000,0.31994226701155726,-0.002785988493997138,4.31,0.01068468016339466
79,0.0,1.2560867607593535,282.72,294,10.0,0.8902310621738434,1.3008100116252899,632000,0.31757266444732285,-0.0011455036182815093,4.36,0.010846711643971503
80,1.0,1.5295083284378053,289.48,294,10.0,0.7930665737390519,1.2874828934669496,640000,0.40060860688913186,-0.0031124959036242217,4.55,0.015852717380039395
81,1.0,1.4994801610708237,292.49,295,9.0,0.8508745765686035,1.2639417350292206,648000,0.4182276895528755,-0.003831350723776268,4.49,0.01501612326130271
82,1.9000000000000004,1.4802872657775878,313.96,295,9.0,0.8368840885162353,1.2597353732585908,656000,0.3884240507858919,-0.004763550857896917,5.06,0.014772104159928858
83,2.0,1.5821911311149597,318.9,295,10.0,0.8122988933324814,1.2709737527370453,664000,0.41600033938312614,-0.000610506982775405,5.23,0.017019802639260888
84,2.0,1.4429606664180756,320.12,295,10.0,0.8219386744499206,1.2711713302135468,672000,0.43196615320763776,-0.005350678866088856,5.26,0.015771202107425778
85,2.0,1.5252552551031113,320.59,295,10.0,0.831177721619606,1.248714997768402,680000,0.3990509099243605,-0.0033324144638027064,5.43,0.015583364902995526
86,2.0,1.4731092995405197,324.98,296,11.0,0.8408330988883972,1.2413266348838805,688000,0.38576667739551807,-0.006885626192524796,5.55,0.014592912262305618
87,2.0,1.3215846145153045,329.03,296,11.0,0.8876086699962616,1.284028925895691,696000,0.3370466801890651,-0.0046182671695714815,5.64,0.01154239929979667
88,1.9000000000000004,1.6342452454566956,338.18,296,11.0,0.8014941638708115,1.2015335965156555,704000,0.4466264542038493,-0.005758200754935387,5.91,0.017681990212295204
89,1.0,1.3785059529542922,335.81,296,11.0,0.8779132390022277,1.2653529477119445,712000,0.3694030941692275,-0.000306015390669927,5.71,0.012871518018655478
90,1.0,1.4350984650850296,335.16,296,11.0,0.8626898270845413,1.2574559676647186,720000,0.37560547924994003,-0.003542899131716695,5.74,0.013637833374086767
91,0.9000000000000004,1.602950901389122,334.2,296,11.0,0.8214268213510514,1.2564818584918975,728000,0.4288059934113704,-0.004533115415833891,5.61,0.01704770990414545
92,1.0,1.6213562536239623,347.3,297,11.100000000000009,0.8178990322351456,1.2312391269207001,736000,0.44935753276440593,-0.0023952481968444773,5.95,0.017285633720457553
93,1.9000000000000004,1.5119421875476837,338.4,297,11.0,0.8474484312534333,1.2714712059497832,744000,0.3823102413700636,-0.004610867927476647,5.92,0.015162835172377527
94,2.0,1.4487205976247788,331.68,297,10.100000000000009,0.8820166379213333,1.257768955230713,752000,0.37393801281559164,-0.0006993908967706375,5.72,0.014013858181424439
95,1.9000000000000004,1.3364135438203812,332.19,297,11.0,0.8835726356506348,1.273950276374817,760000,0.3511139130447368,-0.0037721610977314414,5.74,0.01191923126578331
96,1.0,1.4839774191379547,323.35,297,11.0,0.8340088129043579,1.2330581271648406,768000,0.3705454698992161,-0.0007684291427722201,5.6,0.014866258450783789
97,1.0,1.435668284893036,331.76,297,11.0,0.8740679413080216,1.246629637479782,776000,0.39429903465122274,-0.003169601351837628,5.65,0.013963761336635799
98,1.0,1.6109484130144118,344.71,297,12.0,0.8283496993780136,1.2018227505683898,784000,0.4482422920438456,-0.0058075922954594714,6.2,0.017065695468336344
99,0.0,1.6177077502012254,345.36,298,12.0,0.8436355674266816,1.210712513923645,792000,0.4591131974158379,-0.005710855957004241,6.15,0.01709279448725283
100,0.0,1.479150722026825,340.32,298,12.0,0.8529912489652633,1.229859663248062,800000,0.4022757325000621,-0.004070454646716825,5.97,0.014840376747306436
101,0.0,1.5941155725717544,347.85,298,12.0,0.8264173251390458,1.2387974882125854,808000,0.458373947366578,-0.005044455112074502,6.26,0.017450444377027453
102,0.0,1.5341389977931976,367.6,298,12.0,0.8389825856685639,1.2532251763343811,816000,0.39961157418691584,-0.004212454158114269,6.75,0.015709449220448733
103,0.0,1.393198896050453,365.76,298,12.0,0.8681232452392578,1.2625153744220734,824000,0.3724468541147792,-0.001375966562773101,6.68,0.012976799963507802
104,1.8000000000000007,1.3127242702245712,350.69,299,11.0,0.8815794253349304,1.237808027267456,832000,0.355438947665099,-0.002737087419081945,6.22,0.011358211662154645
105,2.0,1.5935114419460297,363.19,299,12.0,0.8226996117830276,1.210277954339981,840000,0.40765990669962543,-0.0039061705251242527,6.57,0.016726124593988062
106,2.0,1.6100149142742157,367.84,299,12.0,0.7919284921884536,1.1998214662075042,848000,0.4165579031454935,-0.0027533274999586867,6.71,0.017095887991599737
107,2.0,1.788651391863823,379.11,299,13.0,0.75484783411026,1.1849876189231872,856000,0.5018543398285299,-0.003583752152044326,7.08,0.020831347540952266
108,2.0,1.6346285653114319,402.08,299,13.100000000000009,0.7847384375333786,1.1810813248157501,864000,0.4214673291158669,-0.004969289143336937,7.83,0.017560143764130773
109,2.0,1.6532836908102035,417.48,299,14.100000000000009,0.8270108604431152,1.2319704830646514,872000,0.43746100941466365,-0.002462552697834326,8.29,0.017967260023579002
110,2.0,1.700673712491989,421.25,300,14.0,0.800174452662468,1.2381241989135743,880000,0.4725274850714073,-0.003078573935636086,8.42,0.01967010845663026
111,2.0,1.6755092871189117,413.86,300,14.0,0.8262510752677917,1.2322156059741973,888000,0.46079433129876557,-0.002109320113668218,8.26,0.018553712810389696
112,2.0,1.6770008492469788,407.11,300,14.0,0.8057762795686721,1.2225243425369263,896000,0.4568795742783026,-0.004535279890988022,8.12,0.018526257374323906
113,1.9000000000000004,1.6853990751504897,391.08,300,14.0,0.8274753665924073,1.2188916385173798,904000,0.43382250889887297,-0.0056744640751276165,7.63,0.018766324059106408
114,2.0,1.7148296797275544,396.7,299,13.100000000000009,0.7977490276098251,1.200015171766281,912000,0.4617992319624877,-0.0031468252014019526,7.79,0.01936708570457995
115,2.0,1.5779455757141114,399.7,299,13.0,0.8388204497098922,1.204791201353073,920000,0.40953013214686246,-0.003747414765530266,7.7,0.016497990754432975
116,2.0,1.4508723491430282,401.15,300,13.100000000000009,0.8638924288749695,1.2493466460704803,928000,0.37501677523403204,-0.002771620141356834,7.68,0.014012303133495153
117,2.0,1.4798539584875108,396.61,300,14.0,0.8545954650640488,1.2205503273010254,936000,0.41125618818514004,-0.003577008057036437,7.68,0.014559110058471561
118,2.0,1.5638875412940978,411.59,300,14.0,0.8300700080394745,1.2153012609481813,944000,0.4185350145825603,-0.0048061295771185545,8.38,0.01626629981212318
119,2.0,1.568486419916153,419.51,300,14.0,0.8328128093481064,1.225885227918625,952000,0.441686359825137,-0.004022232846000407,8.53,0.016258465636055916
120,1.9000000000000004,1.4559829193353653,410.35,300,14.100000000000009,0.8556829684972763,1.2727974665164947,960000,0.37437779447108194,-0.0003289391253292706,8.36,0.014088598839007318
121,1.0,1.7467457896471024,422.85,300,14.100000000000009,0.8211941820383072,1.242670179605484,968000,0.47547943780161217,-0.005679354999447241,8.79,0.02050498763564974
122,1.0,1.4641970938444138,408.74,300,14.0,0.8633749735355377,1.2427195084095002,976000,0.3894289784687009,-0.006753756291000172,8.14,0.014147696956060827
123,0.9000000000000004,1.6606083929538726,401.47,300,14.0,0.8172339957952499,1.1856350529193878,984000,0.45956424132372997,-0.004688422468752833,7.96,0.018142295824363826
124,0.0,1.3683417600393295,390.06,300,14.100000000000009,0.8679924529790878,1.2047104346752167,992000,0.35067800299301505,-0.0011555611883522943,7.87,0.012385670270305127
125,0.0,1.5909974247217178,377.08,300,14.0,0.8462611401081085,1.1792994081974029,1000000,0.434456974524673,-0.004097996130876708,7.47,0.016725882119499148
126,0.0,1.7165420264005662,371.58,300,13.0,0.8016420078277587,1.2285479587316512,1008000,0.5693272538971613,-0.004230098320986145,7.16,0.024476353712379932
127,0.0,1.601393329501152,360.25,300,13.0,0.8514176994562149,1.2281718683242797,1016000,0.43302312139319943,-0.006250661079538986,6.86,0.01690000655129552
128,0.0,1.7158076202869414,377.79,300,13.100000000000009,0.8247232270240784,1.2059217381477356,1024000,0.4702972151703655,-0.004476243959215935,7.42,0.01981196453794837
129,0.0,1.584375370144844,379.14,300,13.100000000000009,0.8435349482297897,1.1866749954223632,1032000,0.4340655542410649,-0.0034900790711981243,7.3,0.016543147736229002
130,0.0,1.5443620723485947,378.72,300,13.100000000000009,0.854594554901123,1.202781116962433,1040000,0.4357659206524642,-0.004131845880765468,7.17,0.015723328099120408
131,0.0,1.506443498134613,395.4,301,14.0,0.8586400640010834,1.213553590774536,1048000,0.3963223232879647,-0.0038378366571851074,7.5,0.015116866549942643
132,0.0,1.4931064808368684,399.94,301,14.0,0.8502683389186859,1.2557821667194367,1056000,0.38133764957822897,-0.0019730497349519285,7.6,0.01511367921717465
133,0.0,1.6048855876922608,387.08,301,14.0,0.8595116311311721,1.226427844762802,1064000,0.4468535181928467,-0.002545914057409391,7.38,0.017221081755124032
134,1.9000000000000004,1.7399659413099289,405.76,301,15.0,0.8043358528614044,1.1977246260643006,1072000,0.4474405903483557,-0.004477804735070094,8.08,0.020060265092179178
135,2.0,1.715057447552681,420.82,301,15.0,0.8246386444568634,1.2321172416210175,1080000,0.4514363224290356,-0.0056540487814345395,8.61,0.019493120945990084
136,2.0,1.7479652231931686,423.36,301,15.0,0.7912288057804108,1.2555235064029693,1088000,0.4591190870289672,-0.0008908121979334283,8.68,0.020190688855946062
137,2.0,1.6458735126256943,428.11,301,15.0,0.8171303379535675,1.2448212385177613,1096000,0.43276104066770393,-0.005634181525092572,8.84,0.01777840851806104
138,2.0,1.5879510569572448,445.41,301,15.0,0.8202630072832108,1.2307285058498383,1104000,0.4478270436151307,-0.003661112301633693,9.26,0.01677159682381898
139,2.0,1.6980972170829773,463.62,301,15.0,0.8196353578567505,1.2367176795005799,1112000,0.4226172143125826,-0.0013531447271816432,9.8,0.018953666244633495
140,2.0,1.5268328124284745,443.7,301,14.100000000000009,0.8600469756126404,1.2515485334396361,1120000,0.39045751480298885,-0.004072019124869257,9.08,0.01568966270657256
141,3.0,1.6528130441904068,448.7,301,14.100000000000009,0.830765768289566,1.2136685562133789,1128000,0.4407143367253817,-0.009898815335473045,9.41,0.018143133991397917
142,3.0,1.6074183291196824,448.51,301,15.0,0.8247146844863892,1.1684680247306825,1136000,0.43351181113310255,-0.00015355326340795727,9.47,0.01702344204764813
143,3.9000000000000004,1.641263387799263,457.91,301,16.0,0.8101175367832184,1.1891462564468385,1144000,0.4273334717284095,-0.002691167421871796,10.06,0.01786821417976171
144,2.9000000000000004,1.8180297017097473,449.75,301,17.0,0.8160604441165924,1.148940320611,1152000,0.5095384430804191,-0.004133586697862484,9.99,0.021719299722462893
145,2.0,1.693808923959732,452.6,301,18.10000000000001,0.8338171362876892,1.2315938198566436,1160000,0.4423894886515699,-0.00676401786680799,10.15,0.019170897183939814
146,2.0,1.6094786250591278,462.97,301,19.0,0.865095065832138,1.258163902759552,1168000,0.4268963430151394,-0.0038630323100369425,10.49,0.017151514012366535
147,1.8000000000000007,1.652233480811119,465.91,301,19.0,0.8410833889245987,1.2260333263874055,1176000,0.43068410032650833,-0.006243687249952928,10.37,0.018112466977909206
148,1.8000000000000007,1.6245510917901993,458.72,302,19.0,0.8281602996587754,1.1804583477973938,1184000,0.44754834371089897,-0.0017306351772276684,10.24,0.017329317694529892
149,0.9000000000000004,1.681224104166031,453.24,302,17.10000000000001,0.821216892004013,1.242863358259201,1192000,0.4517176871388551,-0.0005319335253443569,9.73,0.01877082354389131
150,1.9000000000000004,1.6343739366531371,444.85,302,18.0,0.8392548805475235,1.2186029589176177,1200000,0.4413785282621097,-0.004751817267388106,9.71,0.017676500692032276
151,2.0,1.5663870018720627,457.93,302,20.0,0.8488391214609146,1.247718495130539,1208000,0.4018878175657349,-0.0030070076044648886,10.04,0.0162420537089929
152,2.0,1.7449017703533172,454.8,302,20.0,0.8045610862970353,1.2286767709255217,1216000,0.46594325731167513,-0.006852905864361674,10.04,0.020356619823724033
153,2.0,1.7889878535270691,452.9,302,20.0,0.8014058119058609,1.2254494714736939,1224000,0.5195949627837081,-0.00445403243706096,10.2,0.021259874291718005
154,2.0,1.6211538589000702,452.35,302,20.0,0.8512434870004654,1.2197913491725922,1232000,0.4261179757975613,-0.004819941746827681,10.17,0.01740096921566874
155,2.0,1.7942979043722154,450.75,302,20.0,0.8056837266683579,1.2240859460830689,1240000,0.4942921936224697,-0.0023735008365474643,10.43,0.021367757520638405
156,2.0,1.6082185286283492,469.23,302,20.0,0.8283819508552551,1.211346595287323,1248000,0.42112509627354144,-0.0024482188337424304,10.73,0.017044101026840508
157,2.0,1.7749109411239623,470.37,302,19.0,0.8000521051883698,1.184540617465973,1256000,0.4925072212504192,-0.005188429843401537,10.66,0.02074509358499199
158,2.0,1.7664091491699219,483.17,302,19.0,0.7942719966173172,1.1929147589206694,1264000,0.49960672177546245,-0.005704510146169923,10.92,0.02068239653017372
159,1.9000000000000004,1.689716101884842,480.96,302,19.0,0.829814493060112,1.2062267756462097,1272000,0.4613492003347694,-0.002422215284605045,10.84,0.018922882587648928
160,2.0,1.6716076558828354,493.61,302,19.0,0.8242092835903168,1.2170002150535584,1280000,0.4440103864517975,-0.0052627806199598125,11.37,0.01856701630167663
161,2.0,1.599381537437439,492.52,302,19.0,0.8524926292896271,1.2280776870250703,1288000,0.4614616411471155,-0.0024773776478832586,10.95,0.017024590712971986
162,2.0,1.600421290397644,481.14,303,19.0,0.8599557375907898,1.2295741772651672,1296000,0.4344317672290795,0.0009991455223644153,10.97,0.017378273475915192
163,2.0,1.5732171285152434,460.67,303,19.0,0.8576198822259903,1.2041504204273223,1304000,0.414991597875898,-0.007560140094719827,10.25,0.0168789193732664
164,2.0,1.6269724971055985,453.28,303,18.0,0.8173936146497727,1.2089088332653046,1312000,0.4423163845068284,-0.0020285057125147433,9.93,0.017548564737662673
165,2.0,1.8079475909471512,456.54,303,18.10000000000001,0.8179266196489334,1.205933837890625,1320000,0.4704432203926098,-0.007348081683594501,10.06,0.021587253203615545
166,2.0,1.734932461977005,462.06,303,18.0,0.83356190264225,1.2063694238662719,1328000,0.4981447603490605,-0.0057309092389186845,10.18,0.020110583207570018
167,2.0,1.6370679372549057,458.53,303,17.0,0.8206454682350158,1.2236900436878204,1336000,0.44775266638756334,-0.00425095320577384,9.81,0.017921679127030073
168,2.0,1.7107634687423705,470.25,303,18.200000000000017,0.8355285048484802,1.1986663591861726,1344000,0.4605634009061695,-0.005326498734320922,10.38,0.0196586201293394
169,0.0,1.6796231454610824,457.64,303,20.0,0.8395555967092514,1.148557971715927,1352000,0.4902319255520095,-0.00676806042669341,10.33,0.018849559249356388
170,0.0,1.875087435245514,457.86,303,20.10000000000001,0.7893563562631607,1.1118996435403823,1360000,0.5417866972246641,-0.008480430403724313,10.57,0.023029447244480254
171,0.0,1.7894633269309999,456.1,303,20.10000000000001,0.7743081694841385,1.1763889515399932,1368000,0.5137416697432049,-0.008646317686652765,10.5,0.02139146638568491
172,0.0,1.6522765058279036,467.95,303,21.0,0.8153791552782059,1.1748407566547394,1376000,0.4834552360399376,-0.0038195272837765514,10.88,0.01794273453298956
173,0.0,1.7528205394744873,482.3,303,22.0,0.8108235031366349,1.1800195455551148,1384000,0.5362269538179515,-0.006852812641300261,11.6,0.02040059132035822
