epoch_idx,explained_variance,grad_norm,fps,value_loss,PMM:episode_rewards,frames,advantage_norm,P01:episode_rewards,policy_loss,policy_entropy,P09:episode_rewards,episode_length
38,0.9233534908294678,0.25435323302895724,829,0.007641424880130216,1.93,304000,0.9882887923717498,0.0,-0.00097781184806081,1.3677376008033753,5.0,198.32
39,0.8888550704717636,0.21798280342843326,828,0.005808785267581698,1.99,312000,0.8244345669448375,0.0,-0.0017682093661278487,1.3632092094421386,7.0,199.28
40,0.9472255796194077,0.1788962640972927,829,0.004602401054289658,1.9,320000,0.775271103233099,0.0,5.1925963489338756e-05,1.3595744347572327,5.1000000000000085,198.46
41,0.9475920003652573,0.2275333607087091,829,0.0055927931668702515,1.84,328000,0.776680028885603,0.0,-0.004921777810668573,1.3511971950531005,5.1000000000000085,197.45
42,0.8989140570163727,0.2298114908122578,830,0.00819170194619801,2.16,336000,1.0136221536993981,0.0,0.000978336097614374,1.3704470014572143,7.1000000000000085,205.86
43,0.927493280172348,0.17891612458943332,830,0.004605019100708887,1.92,344000,0.7409426155686378,0.0,-0.0013118829810991883,1.3680572044849395,6.1000000000000085,195.56
44,0.8364090394973754,0.24970090807749348,830,0.008742161421978381,1.88,352000,1.0099845926463604,0.0,-0.0010544828107231297,1.3688920533657074,5.1000000000000085,195.95
45,0.9140624952316284,0.21046375436844605,831,0.005586090406577569,1.97,360000,0.8403690458834171,0.0,0.0004926455987151712,1.3695428216457366,5.0,203.25
46,0.9004428261518478,0.23563519453195358,831,0.006770421807887033,2.18,368000,0.9137702238559723,0.0,0.0009004554775310681,1.3722269856929779,5.0,212.09
47,0.9513239091634751,0.17245141133888833,831,0.004373250409844332,2.15,376000,0.7596999603509903,0.0,-0.0016273789273691364,1.3617519128322602,5.0,213.23
48,0.9576551192998886,0.15028720406982926,831,0.003791729002259672,1.96,384000,0.6797075259685517,0.0,-0.0004750507620337885,1.3624147295951843,5.0,203.38
49,0.9178005003929138,0.2230945997939554,832,0.006683684910822194,2.22,392000,0.9274499499797821,0.0,-0.0006561036914536089,1.370511803627014,6.0,211.59
50,0.9113541376590729,0.1856147112017481,832,0.004797264996741432,1.9,400000,0.7742491927742958,0.0,-0.0012048687090282328,1.3694962298870086,6.0,197.0
51,0.919580078125,0.18160272102226613,832,0.006505105430551339,1.29,408000,0.8752581124007702,0.0,0.0008342170889955015,1.3657977986335754,4.1000000000000085,178.46
52,0.9084690183401107,0.23109144587899258,832,0.006801107660285197,1.78,416000,0.9233824759721756,0.0,-0.0040294243587413806,1.3611192679405213,5.0,198.91
53,0.9602608275413513,0.20258766016465335,833,0.004944579164730385,2.16,424000,0.7837791159749031,0.0,-0.002485085324733518,1.3526191294193268,5.1000000000000085,214.23
54,0.9459690916538238,0.16172794926476378,833,0.003692140967177693,2.3,432000,0.6892169354856015,0.0,0.0003101999976206571,1.3583132803440094,5.1000000000000085,219.75
55,0.9376449316740036,0.21534062441335464,833,0.006466556657687761,2.54,440000,0.9190377435088157,0.0,-0.0017055138833893578,1.3575864577293395,7.0,225.11
56,0.9080521768331528,0.25348970897020334,833,0.008656730019720272,2.39,448000,1.0917351314425467,0.0,0.0004920842791034375,1.3551604318618775,7.0,217.82
57,0.9192092871665954,0.2567350199611988,834,0.007946688091615216,2.68,456000,1.0037500700354576,0.0,-0.0028816068292144338,1.3548155963420867,7.0,227.4
58,0.9232233083248138,0.2250297862412792,834,0.00714732913824264,2.94,464000,0.9629774570465088,0.0,-0.002477483713764741,1.3470161938667298,8.100000000000009,234.06
59,0.9254989463090897,0.2398986111303547,834,0.006862946453038603,2.79,472000,0.9386283046007157,0.0,-0.0011927913863905815,1.3554366040229797,7.0,229.13
60,0.8570573937892914,0.2769906078934657,835,0.010933098808163778,2.72,480000,1.212648941576481,0.0,-0.0016699245452764444,1.3634759485721588,6.0,228.44
61,0.910565168261528,0.24501424453824597,835,0.007755909188999794,2.11,488000,1.0286462298035621,0.0,0.00023307331546675413,1.3556788551807404,5.0,209.61
62,0.890151749253273,0.30621291519023197,835,0.010072328046662733,2.25,496000,1.1902012941241265,0.0,-0.0037418695533415302,1.3536823749542237,5.0,213.79
63,0.8976140433549881,0.2555021751889892,835,0.009443828641669825,2.41,504000,1.1390505456924438,0.0,-0.0005044719591387548,1.3468756985664367,5.0,218.69
64,0.8197066938877106,0.2792344950702493,835,0.01030581115745008,2.51,512000,1.1784514302015305,0.0,-0.0015620145690627397,1.3381822872161866,5.1000000000000085,222.87
65,0.8495033007860183,0.3063783859657917,835,0.01027830958890263,1.99,520000,1.1673357275128364,0.0,-0.002402821035939269,1.3311842858791352,4.0,202.22
66,0.9013694792985916,0.24395574856620816,835,0.008803467390243895,2.27,528000,1.0692825856804848,0.0,-0.0020232945759926222,1.3370107591152192,5.0,209.29
67,0.9373074966669083,0.21639967213975048,835,0.006507312508183531,2.53,536000,0.941540955901146,0.0,-0.0009734930077320313,1.3483237779140473,6.1000000000000085,219.18
68,0.9041750264167786,0.23105813719745538,836,0.007797309353481979,3.14,544000,1.0143282917141914,0.0,-0.0012974639490857954,1.3437406754493713,9.0,240.78
69,0.9144707798957825,0.2570756923552961,836,0.007959963761968537,2.86,552000,1.0556251028180121,0.0,-0.001142839784733951,1.3532270908355712,8.0,233.78
70,0.9083544260263443,0.24633559874992458,836,0.007802873513428494,2.68,560000,1.0385866117477418,0.0,-0.0014308968442492188,1.3434743070602417,6.1000000000000085,230.66
71,0.9422399944067001,0.24452814092447528,836,0.005401605825754814,2.42,568000,0.8588384956121444,0.0,-0.0039877542098111,1.337862161397934,5.1000000000000085,220.64
72,0.9385687392950058,0.24221851097377256,836,0.006207196229370311,2.58,576000,0.8886227986216545,0.0,-0.0013158301793737338,1.3400785768032073,7.0,225.23
73,0.9165832889080048,0.21200462130012757,836,0.006818410099949688,2.62,584000,0.9648515784740448,0.0,4.754354944452643e-05,1.352169200181961,9.0,222.27
74,0.8770900893211365,0.2591145325497824,836,0.009484579555573873,2.73,592000,1.1331885296106339,0.0,-0.0017594795051263646,1.3474665689468384,8.100000000000009,227.0
75,0.870668808221817,0.2334320304822,836,0.007697054281015881,2.47,600000,1.0213000670075416,0.0,-0.0007190947642084211,1.3433473467826844,6.0,222.31
76,0.8771997874975205,0.30323131919610513,836,0.011742855748161673,2.34,608000,1.2752033838629722,0.0,-0.00310824687831996,1.3386270189285279,6.0,215.66
77,0.9033947342634201,0.23348626864577515,836,0.007380579778691753,2.43,616000,0.9885350877046585,0.0,0.0007169473811518401,1.3327051866054536,7.0,213.72
78,0.9309648364782334,0.19789511166390134,836,0.006370641869143583,2.55,624000,0.9260375225543975,0.0,-0.0008649312562192791,1.3364897966384888,6.0,220.66
79,0.8873511666059494,0.2549538214879226,836,0.008692124966764823,2.84,632000,1.1018676319718361,0.0,-0.0023010650014475688,1.3264258539676665,8.0,229.69
80,0.8468920630216599,0.46669756904401266,836,0.021544106458313762,2.99,640000,1.2596987155079842,0.0,-0.0009131641199928708,1.2978276592493057,8.0,235.67
81,0.8694220495223999,0.28131069116917873,837,0.009877345461281948,2.58,648000,1.1855264323949815,0.0,-0.003460164779626211,1.3213304924964904,6.0,225.11
82,0.8693090438842773,0.3031466077113915,837,0.011254318602150306,2.5,656000,1.2698239278793335,0.0,-0.0035775215190369638,1.3103070449829102,5.1000000000000085,222.98
83,0.860729250907898,0.2994259928847133,837,0.012038013618439435,2.57,664000,1.3042590057849883,0.0,-0.002345553194754757,1.2871822130680084,6.0,219.2
84,0.860392170548439,0.31016310209704706,837,0.009988865349441767,3.07,672000,1.1971322864294052,0.0,-0.006709386418224312,1.302832328081131,8.0,230.48
85,0.8941331845521927,0.29111101876650564,837,0.00939714215346612,3.29,680000,1.1469644126296044,0.0,-0.0032379849546123295,1.300058854818344,8.0,236.93
86,0.8627973866462707,0.26263441599468157,837,0.00905482001020573,3.25,688000,1.1424190378189087,0.0,-0.0028202627738937737,1.281091810464859,6.1000000000000085,240.65
87,0.8820997774600983,0.30273212174406383,837,0.010258263155119494,3.38,696000,1.2007754814624787,0.9000000000000004,-0.0011551312060328201,1.3049988198280333,6.1000000000000085,248.16
88,0.9073589009046554,0.28209019043198164,838,0.008199641687097027,3.32,704000,1.0739619415998458,0.0,4.683051561187313e-05,1.3029687213897705,8.100000000000009,244.26
89,0.8834344005584717,0.2829983607473566,838,0.009936867498327047,3.54,712000,1.1932187968492507,0.0,-0.0004984040890121833,1.3077533102035523,9.100000000000009,250.6
90,0.9097443199157715,0.29636044691231533,838,0.00917433681897819,3.85,720000,1.1435705456137657,0.0,-0.004826089175767265,1.2853377306461333,10.0,259.91
91,0.9022768247127533,0.29787394044822685,838,0.009567290040431544,3.75,728000,1.1515506190061569,0.0,-0.00236576244191383,1.2858393049240113,9.100000000000009,253.24
92,0.9157092314958573,0.2864160597487189,838,0.008974766392493621,3.58,736000,1.122500298321247,0.0,-0.0022452352585969493,1.2974771797657012,9.0,246.74
93,0.9052429580688477,0.2579456072323107,838,0.00808724261005409,3.47,744000,1.0628615391254426,0.0,-0.00044131750109954737,1.3194557750225067,9.0,244.54
94,0.9409681278467178,0.21002715242147038,838,0.005490912872483022,3.27,752000,0.8736876630783081,0.0,-0.00034169309998105746,1.324020859003067,9.0,242.24
95,0.9221522718667984,0.2722599080746742,838,0.008129131265450269,3.04,760000,1.0882116103172301,0.0,5.3226227464620024e-05,1.3103313589096068,8.100000000000009,235.93
96,0.9069121712446213,0.2456381790082089,838,0.007989599123829976,3.11,768000,1.0623586887121201,0.0,-0.0026496427273377775,1.3117036259174346,8.0,234.22
97,0.9076068580150605,0.26417007869621784,838,0.008234210644150152,3.51,776000,1.0849683564901351,0.0,-0.000579494801349938,1.2987396645545959,9.0,239.51
98,0.9256899249553681,0.25523530402479166,838,0.007503795025404543,3.7,784000,1.048521547615528,0.0,-0.0028357584920013323,1.309901671409607,8.100000000000009,246.04
99,0.9210760909318924,0.26645171546799196,838,0.007890580887906253,3.96,792000,1.0739947056770325,0.0,-0.0023994598584249614,1.3071364212036132,9.0,255.05
100,0.8808210355043411,0.27946873481056506,838,0.009002559296786785,3.97,800000,1.144810789823532,0.0,-0.002591316370817367,1.3190880990028382,9.0,257.28
101,0.9231952971220017,0.2634193865667399,838,0.007614517046604306,3.62,808000,1.0551141917705535,0.0,-0.003251039635943016,1.2851543056964874,9.0,244.13
102,0.9127970904111862,0.2616962866245244,838,0.008175361608155072,3.67,816000,1.0650832915306092,0.0,-0.0035458942677360026,1.254723401069641,9.0,247.35
103,0.8983943575620651,0.2948470134946646,839,0.009213513089343905,3.98,824000,1.1598788648843765,0.0,-0.0026219313967158087,1.282973095178604,9.100000000000009,257.04
104,0.8830657601356506,0.3032131592348138,839,0.010665993681177497,4.64,832000,1.2225146043300628,0.0,0.0008696337149012834,1.2985704553127289,10.0,277.75
105,0.8926190501451492,0.2977519430659132,839,0.010006921072490514,4.8,840000,1.2079181563854218,0.0,-0.004586621708294842,1.3082089281082154,10.0,281.23
106,0.8883718818426132,0.33655786120222636,839,0.009872113113524393,4.32,848000,1.198441365659237,0.0,-0.004164377974811942,1.2822803807258607,10.0,268.37
107,0.8559933316707611,0.32218339849314764,839,0.011537658700253814,4.39,856000,1.2756015878915787,1.0,0.0007117214173194953,1.3129461359977723,9.0,273.07
108,0.8530213296413421,0.30335161268663763,839,0.010676175421103835,3.92,864000,1.246590171456337,1.0,-0.005337030314840376,1.292801682949066,7.0,263.49
109,0.8639642673730851,0.33852378104071,840,0.012334547662176192,4.17,872000,1.3552928972244263,1.0,-0.0041322398441843685,1.2946078872680664,8.100000000000009,271.94
110,0.8966043293476105,0.28706455563878314,840,0.009732850682921708,4.4,880000,1.179784746170044,1.0,-0.0038735374438692814,1.2815707039833069,9.0,274.99
111,0.8506285732984543,0.34998773420810986,840,0.012725373986177147,4.91,888000,1.3750203663110734,1.0,-0.0017579638124152553,1.2881587362289428,10.0,290.36
112,0.8214223629236221,0.37721567611590695,840,0.015385927124880254,5.42,896000,1.5316720753908157,1.0,-0.0036248100633383728,1.2785881578922271,10.100000000000009,305.31
113,0.8325583505630493,0.4030024464215062,840,0.015412970131728798,5.71,904000,1.5065652030706405,1.9000000000000004,-0.0060343865194590765,1.2495669496059418,11.0,312.26
114,0.888949568271637,0.3137202924692691,840,0.010688322009518742,5.94,912000,1.2495938926935195,2.0,-0.001886263428168604,1.2565488517284393,11.0,323.81
115,0.8740291744470596,0.3328914784885384,840,0.011688819371629506,6.2,920000,1.3042847502231598,2.0,-0.0017630281733727316,1.2749201118946076,11.0,331.55
116,0.8473535633087158,0.35574706350116336,840,0.012031767829321326,6.09,928000,1.3346740847826004,2.0,-0.0017480607514153235,1.2443869906663894,11.0,329.12
117,0.8517319142818451,0.4135545315083747,841,0.014545079530216753,6.02,936000,1.47846883893013,2.0,-0.006342670761514455,1.2639194273948668,11.100000000000009,327.89
118,0.8732639855146408,0.31805812378981174,841,0.011151511606294661,6.15,944000,1.2969911164045334,2.0,0.0017550654275692067,1.2806553983688354,12.0,329.67
119,0.8409174597263336,0.40559667797380333,841,0.015991682023741304,6.04,952000,1.556471888422966,2.0,-0.005338507758424384,1.2560264992713928,11.100000000000009,325.32
120,0.848556661605835,0.3643210850528855,841,0.014381840890273452,6.44,960000,1.4729529696702957,2.0,-0.0019269029826409678,1.2721092641353606,12.0,333.63
121,0.8298098891973495,0.37642388250313913,841,0.013460689005441964,6.77,968000,1.4172803449630738,3.0,-0.004059576600848231,1.2560226595401764,11.100000000000009,349.32
122,0.8348267215490341,0.40580909108068447,841,0.015205355095677078,7.15,976000,1.4961468362808228,3.0,-0.000823878260962374,1.2136813324689866,12.0,358.56
123,0.843801565170288,0.362743554965982,841,0.014461541501805186,7.31,984000,1.461352596282959,2.0,-0.007126039227005094,1.2449430763721465,12.0,360.1
124,0.8481958585977555,0.39108515758545204,842,0.014121157750487327,7.2,992000,1.4604606819152832,2.0,-0.0042726578694419004,1.2447547101974488,12.0,360.18
125,0.8399315720796585,0.4063787864508157,842,0.014747706386260688,7.34,1000000,1.4766639566421509,2.0,-0.004521931755007245,1.236896504163742,12.100000000000009,354.77
126,0.7805486875772476,0.4502854920237537,842,0.01974345893599093,7.66,1008000,1.720762169957161,2.0,-0.007170422644121572,1.2252496242523194,13.0,353.99
127,0.8130943810939789,0.461342187979981,842,0.017937047267332674,7.64,1016000,1.6419460308551788,2.0,-0.005878905478821253,1.2177777707576751,13.100000000000009,357.34
128,0.7920145744085312,0.47089590342346876,842,0.01945395982824266,8.08,1024000,1.7123493045568465,3.0,-0.005138960126787424,1.2150582826137544,15.0,364.82
129,0.8234544485807419,0.462397906039578,842,0.018241986418142914,8.43,1032000,1.6669230574369431,3.0,-0.004699657529417891,1.198496038913727,15.0,377.5
130,0.6637991011142731,0.6602530041828725,842,0.026776329814456403,8.55,1040000,1.932390933036804,4.0,0.0013979249801195693,1.1929322856664657,15.0,394.28
131,0.751103761792183,0.5036870268976483,843,0.023912346330471335,8.09,1048000,1.7643251919746399,3.0,-0.007949651796952822,1.2149894553422929,14.0,387.35
132,0.8172001278400421,0.4363117496939063,843,0.016715910332277418,8.01,1056000,1.5921931552886963,3.0,-0.0018852666590828447,1.2217678332328796,13.100000000000009,382.23
133,0.8086013668775558,0.43022238845854355,843,0.0165710016945377,7.99,1064000,1.5838546186685563,3.0,-0.005407127624494024,1.2319247829914093,13.0,379.81
134,0.8331310212612152,0.3990855794907604,843,0.01445576419122517,7.58,1072000,1.4749687379598617,2.0,-0.003764888249861542,1.2463021981716156,13.0,369.75
135,0.8476218712329865,0.38261220559367365,843,0.013925316170789301,8.11,1080000,1.450065735578537,4.0,-0.0027559443184873088,1.2391622281074524,13.0,380.18
136,0.8315722596645355,0.41817776526499345,843,0.016552817979827522,7.98,1088000,1.5720760554075242,4.0,-0.0033862873978796415,1.2354435801506043,13.100000000000009,381.53
137,0.8079463541507721,0.4346373221558199,843,0.017606429322622717,8.03,1096000,1.6164464753866197,3.0,-0.005419554822437931,1.2277243268489837,14.0,388.98
138,0.8000858670473099,0.4213322590002281,843,0.017158113261684774,8.25,1104000,1.6202690589427948,4.0,-0.0063721359753981235,1.174958678483963,14.0,390.48
139,0.8009361934661865,0.40991577382093003,843,0.016621956755407154,8.81,1112000,1.5785682272911072,4.0,-0.004854066050975234,1.1846626377105713,14.0,408.24
140,0.8350677025318146,0.4078755337168055,843,0.01550482458434999,8.66,1120000,1.5330396366119385,4.0,-0.005063053939302335,1.186586389541626,14.0,412.97
141,0.7977395212650299,0.45630337430939344,844,0.018332203086465597,8.98,1128000,1.6654534274339676,4.0,-0.0026294219482224435,1.2364218819141388,14.100000000000009,420.86
142,0.7984608399868012,0.44144816128010667,844,0.018237942215055227,8.96,1136000,1.6667533510923385,5.0,-0.0039002341034301935,1.2430000877380372,14.0,420.8
143,0.8045901536941529,0.4381367143233005,844,0.018924386263824998,8.6,1144000,1.6840826392173767,4.0,-0.007118578181834891,1.2072363352775575,14.0,409.76
144,0.8059009838104249,0.469189332325987,844,0.018853379129432142,8.71,1152000,1.6706270337104798,4.0,-0.003997760860220296,1.1881415665149688,14.100000000000009,413.78
145,0.7929185152053833,0.41212258730759016,844,0.016564007345587016,8.72,1160000,1.562949258685112,4.0,-0.006888035406009294,1.226273957490921,15.0,415.27
146,0.765619432926178,0.5597739006448612,844,0.02157381273806095,8.98,1168000,1.780601315498352,4.0,-0.00603258731571259,1.179755256175995,15.0,425.57
147,0.6971474146842956,0.6199803338556089,844,0.025289521091617643,8.67,1176000,1.9109201371669768,4.0,-0.007167724527826067,1.1715006363391876,15.0,415.86
148,0.8087072956562043,0.4937344214094207,844,0.016905913036316632,8.85,1184000,1.606027981042862,4.0,-0.00353090678632725,1.223367328643799,14.0,426.9
149,0.7870308321714401,0.5012000464455305,845,0.019667870178818703,9.49,1192000,1.7219669020175934,4.9,-0.005590680491950479,1.2117605698108673,15.0,443.66
150,0.7599466860294342,0.47200953484852126,845,0.01954381147399545,9.94,1200000,1.7308972364664077,5.0,-0.00269262347050244,1.1989292919635772,15.0,454.6
151,0.7931626075506211,0.4802412817718194,845,0.020098976152949036,10.51,1208000,1.7436255204677582,5.0,-0.004894613412907347,1.19597070813179,16.10000000000001,458.54
152,0.776692162156105,0.48982414981918787,845,0.01998425797559321,11.17,1216000,1.7388360333442687,5.0,-0.006566377782437485,1.2067383193969727,18.0,464.58
153,0.8399724858999252,0.4517324824270035,845,0.017155438880436122,11.73,1224000,1.609468673467636,6.0,-0.004031799143995159,1.2175160109996797,18.0,480.7
154,0.7852593833208084,0.39858011211919,846,0.016321845026686786,10.95,1232000,1.5607607090473175,5.0,-0.0016346855606389,1.257964746952057,17.10000000000001,461.02
155,0.8313824826478958,0.44310932727577973,846,0.016816915324889124,10.08,1240000,1.6051842123270035,5.0,-0.007805708490777761,1.1952327597141266,16.0,439.22
156,0.769377047419548,0.4612189309364828,846,0.018893120205029847,10.07,1248000,1.6929917991161347,4.9,-0.0005763719958486036,1.175948053598404,16.0,440.24
157,0.7834016436338425,0.4538259640721294,846,0.018638083660043776,9.89,1256000,1.6771560859680177,4.0,-0.007141255498863757,1.2209263360500335,15.100000000000009,441.94
158,0.7675497007369995,0.4437526681870392,846,0.01803166987374425,9.63,1264000,1.6455214136838914,4.0,-0.002916954696411267,1.2011105108261109,14.0,436.62
159,0.7477579027414322,0.5429217607534849,847,0.020963102695532143,10.04,1272000,1.7816904854774476,4.9,-0.009356835507787764,1.1746857929229737,16.0,448.86
160,0.7536394250392914,0.5274937533363901,847,0.02111582979094237,10.6,1280000,1.7903791987895965,6.0,-0.00633251897059381,1.2097145795822144,16.10000000000001,470.57
161,0.7762525391578674,0.43973344167880574,847,0.01791311050299555,11.18,1288000,1.6516949951648712,6.0,-0.0020838438998907805,1.1722927868366242,17.10000000000001,486.85
162,0.7498147404193878,0.5077654201728823,847,0.020842653522267936,11.45,1296000,1.7860069841146469,6.0,-0.005877995783812366,1.1661388874053955,18.0,489.97
163,0.7529735714197159,0.5447035634747667,847,0.022396973865106702,11.4,1304000,1.8483383786678313,6.9,-0.0055660702782915905,1.1400688838958741,18.0,492.86
164,0.7866195654869079,0.44060090752932873,847,0.01831568657886237,11.43,1312000,1.67240336894989,7.0,-0.002170592717011459,1.1814231920242309,18.0,499.82
165,0.7718230140209198,0.4822304729962599,848,0.02052637567743659,11.45,1320000,1.771183393597603,7.0,-0.004272571611218154,1.1851472067832947,18.0,501.24
166,0.7311678612232209,0.5593137348402916,848,0.024813739648088813,12.18,1328000,1.9512763023376465,7.0,-0.00427018831098394,1.1767497122287751,19.0,507.84
167,0.7656680703163147,0.4798330428436531,848,0.021051816097460686,12.34,1336000,1.7932414388656617,7.0,-0.007524112289247569,1.1943588030338288,19.0,508.64
168,0.7654201126098633,0.5147445281278996,848,0.02125086706131697,12.18,1344000,1.7931141531467438,7.0,-0.003824939967598766,1.1863515973091125,19.0,512.36
169,0.765096760392189,0.5320588839968767,848,0.021865420788526536,12.3,1352000,1.8295821678638458,7.0,-0.0032117277089855636,1.204445596933365,18.10000000000001,515.28
170,0.7590973818302155,0.5161069335655913,848,0.022238068743608893,12.67,1360000,1.8282986438274385,7.0,-0.003897783498978242,1.2000935661792755,18.10000000000001,521.05
171,0.729723082780838,0.5473018120212734,848,0.02577483638189733,13.18,1368000,1.9659208154678345,7.0,-0.007806809515459463,1.1783077323436737,19.0,520.13
172,0.8139035904407501,0.4567809410181179,849,0.018262563617900015,12.45,1376000,1.6650106525421142,6.0,-0.006952945322263986,1.2017699587345123,18.10000000000001,501.97
173,0.6736436659097671,0.7160256174599218,849,0.02926833911333233,11.86,1384000,1.9712965780496596,6.0,-0.011210548893286614,1.1583099403977395,17.10000000000001,489.81
