policy_gradient_loss,P09:episode_rewards,avg_q_retraced,frames,avg_q_selected,model_prob_std,epoch_idx,policy_entropy,policy_gradient_bias_correction,advantage_norm,policy_loss,episode_length,q_loss,P01:episode_rewards,explained_variance,rollout_prob_std,grad_norm,PMM:episode_rewards,fps
-7.102219470784156e-08,0.0,1.4668821157668478e-06,2872800,1.3834000084634638e-06,2.6746933912379845e-05,399,2.197225190470458,0.0,0.00037485310706644054,-7.102219470784156e-08,3324.28,1.68993412354391e-09,0.0,-4.209185641772217,2.8627239096406226e-05,8.002000995733383e-06,0.0,396
-4.0886746326689277e-07,0.0,-1.2410180753810948e-06,2880000,-7.773852226554214e-07,1.9088274208336373e-05,400,2.197225236309269,0.0,0.0002734397488035828,-4.0886746326689277e-07,3324.28,1.0306015333797391e-09,0.0,-4.528920271440788,2.1225212936485153e-05,6.2310523836392355e-06,0.0,396
8.595202773299883e-08,0.0,-8.261888175648323e-06,2887200,-8.040910960467073e-06,2.3130842064633503e-05,401,2.1972252818103475,0.0,0.0003855220624648217,8.595202773299883e-08,3324.28,1.482685260126102e-09,0.0,-4.018766212123642,2.5128699605156326e-05,8.635519759285588e-06,0.0,396
-8.947760409628456e-08,0.0,-7.540820957505246e-06,2894400,-7.3102215578530715e-06,2.0417581715579428e-05,402,2.197225272314889,0.0,0.0002907040669668147,-8.947760409628456e-08,3324.28,1.0006283803824851e-09,0.0,-4.375934637468013,2.2664983304811437e-05,6.101682128860973e-06,0.0,396
7.803750504612574e-07,0.0,-4.423293408134673e-06,2901600,-5.1130559342434015e-06,2.2296822897465983e-05,403,2.1972252751970704,0.0,0.00032092918667051554,7.803750504612574e-07,3324.28,1.0783398622813118e-09,0.0,-4.066419836227684,2.4298145840432152e-05,6.979192428977388e-06,0.0,396
4.5643296865669626e-08,0.0,7.887635756246662e-07,2908800,7.045160874061218e-07,2.3327758387241585e-05,404,2.1972252593816273,0.0,0.0003182388938860221,4.5643296865669626e-08,3324.28,1.2949780851217385e-09,0.0,-4.430983462130267,2.5283555631646655e-05,6.948276675119758e-06,0.0,396
-1.313817599516219e-07,0.0,1.3890350071790647e-06,2916000,1.57447868046641e-06,2.3479466679918996e-05,405,2.197225254618703,0.0,0.00032868405160117986,-1.313817599516219e-07,3324.33,1.2749035867684217e-09,0.0,-4.475779069854039,2.5299812382038796e-05,7.181153930262635e-06,0.0,396
2.9948097804453644e-07,0.0,-3.148316649678143e-06,2923200,-3.490587905449928e-06,1.4761119836535612e-05,406,2.197225326362741,0.0,0.0002751112609611381,2.9948097804453644e-07,3324.33,6.546124754879571e-10,0.0,-3.9492306732185307,1.6418760358571185e-05,5.765453500787434e-06,0.0,396
1.6994333458027834e-07,0.0,-1.7337448277347613e-07,2930400,-4.270154731382071e-07,2.0732995202776285e-05,407,2.1972252902120513,0.0,0.00033110238764842145,1.6994333458027834e-07,3324.33,1.3444748505133474e-09,0.0,-4.616839705798678,2.2532124200075206e-05,7.247675731671364e-06,0.0,396
-6.370992892001936e-07,0.0,-4.619464218328919e-07,2937600,4.511385801441928e-07,2.6202194281255388e-05,408,2.197225242171969,0.0,0.0003400699489840542,-6.370992892001936e-07,3324.33,1.3233531251601156e-09,0.0,-4.569334242433783,2.8195102519131097e-05,7.609647841939493e-06,0.0,396
1.1142986360022894e-07,0.0,1.2125639571592732e-06,2944800,1.0504296519700222e-06,1.888772374341457e-05,409,2.197225286146951,0.0,0.0002829933731829211,1.1142986360022894e-07,3324.33,8.756450683542194e-10,0.0,-4.76722933373281,2.0696876454518953e-05,6.052792293133024e-06,0.0,396
1.2243731356590774e-07,0.0,3.3993436627669004e-07,2952000,2.228575594516204e-07,2.8245453717622983e-05,410,2.1972252813218134,0.0,0.0003751304072191862,1.2243731356590774e-07,3324.55,1.459271114653716e-09,0.0,-4.044822679956754,3.016985694369085e-05,7.962592109554662e-06,0.0,396
1.3995584887924984e-07,0.0,-1.3040319963888152e-07,2959200,-2.323980440379637e-07,1.655930034714297e-05,411,2.1972253046780037,0.0,0.0002476392836892258,1.3995584887924984e-07,3324.55,9.831669244730327e-10,0.0,-4.3158730494061475,1.805157843715049e-05,5.5247202227698925e-06,0.0,396
-3.9483654455476636e-07,0.0,-7.245584189562761e-06,2966400,-6.566974419496326e-06,2.3383731645210342e-05,412,2.1972252559472647,0.0,0.00038438103243346893,-3.9483654455476636e-07,3324.55,1.888422422498351e-09,0.0,-3.8048426891161644,2.5146681357780055e-05,8.329067038020328e-06,0.0,396
3.8426968615169255e-07,0.0,-4.116738766919565e-06,2973600,-4.330417175573249e-06,1.937174232971807e-05,413,2.1972252661935867,0.0,0.00027162348973455485,3.8426968615169255e-07,3324.55,9.965507605365016e-10,0.0,-6.978835379452933,2.1129054464327485e-05,6.193000220017803e-06,0.0,396
7.558492245350775e-08,0.0,-1.6687090273105272e-06,2980800,-1.7047273294953672e-06,1.9652714100114193e-05,414,2.1972252920512227,0.0,0.0002932218627203786,7.558492245350775e-08,3324.55,1.1038247028104608e-09,0.0,-4.3286522663710425,2.1634301202494658e-05,6.644527560695762e-06,0.0,396
-7.859860579622813e-08,0.0,-1.2180502942366997e-06,2988000,-1.1497592465063188e-06,1.892877220543961e-05,415,2.19722526957405,0.0,0.00025242944354663825,-7.859860579622813e-08,3324.55,7.680398657793036e-10,0.0,-5.409127755498244,2.0602740965854683e-05,5.769918506016741e-06,0.0,396
2.3238463113030669e-07,0.0,-2.0732102383418697e-06,2995200,-2.271660079089733e-06,2.4217843721691412e-05,416,2.1972252626173083,0.0,0.00033264211330802823,2.3238463113030669e-07,3324.75,1.5257009666505848e-09,0.0,-4.543934003034281,2.5887932473655465e-05,7.80046893719645e-06,0.0,396
-5.448456907290269e-08,0.0,-6.138392301076679e-06,3002400,-5.905783127613426e-06,1.9426428518862677e-05,417,2.1972252736772813,0.0,0.0003045132882541818,-5.448456907290269e-08,3324.75,1.1741387805294895e-09,0.0,-4.616175266669857,2.131070110389525e-05,6.827856787357469e-06,0.0,396
1.3635859418654783e-07,0.0,-8.201810259864698e-06,3009600,-8.15496082137337e-06,2.096582041617459e-05,418,2.197225260952163,0.0,0.0003177726156473866,1.3635859418654783e-07,3324.75,1.3914616617422436e-09,0.0,-4.1081172013472,2.2421775602661832e-05,7.262345644637415e-06,0.0,396
-2.549815006231862e-07,0.0,-1.1219220669503614e-05,3016800,-1.053408844532004e-05,2.259758491579657e-05,419,2.1972252493245263,0.0,0.00031258978069227477,-2.549815006231862e-07,3324.75,1.341223560586457e-09,0.0,-4.318006655747011,2.4312529355968555e-05,6.725957781447681e-06,0.0,396
5.564195776356526e-07,0.0,-1.1141649496681883e-05,3024000,-1.1523432361049125e-05,1.6431612826468288e-05,420,2.1972252779757535,0.0,0.00022817223960412166,5.564195776356526e-07,3324.75,5.617130442438523e-10,0.0,-6.452471480664438,1.8146901509311875e-05,5.099015144684303e-06,0.0,396
5.074416092769032e-07,0.0,-5.668329893852461e-06,3031200,-6.08833199217897e-06,2.794273190697967e-05,421,2.1972252051414007,0.0,0.0003753345524364704,5.074416092769032e-07,3324.71,1.6796458848085727e-09,0.0,-4.267239933647807,2.9597400728973643e-05,8.055917436523701e-06,0.0,395
2.4091083125660715e-07,0.0,-3.807708332880532e-06,3038400,-4.008202369174259e-06,1.732063485048812e-05,422,2.1972252398067056,0.0,0.00024671770528113013,2.4091083125660715e-07,3324.71,7.225354827957464e-10,0.0,-4.832863162566746,1.8917231225237652e-05,5.726671858369614e-06,0.0,396
5.108749736350704e-07,0.0,-5.674419261210512e-06,3045600,-6.034574813669863e-06,2.148241630345539e-05,423,2.1972252788111937,0.0,0.00036065625245312763,5.108749736350704e-07,3324.71,1.340129920699506e-09,0.0,-4.58807276393041,2.3207472307446564e-05,8.01434494725923e-06,0.0,395
5.659853744839032e-07,0.0,1.5163377670983072e-06,3052800,8.508725720356136e-07,1.848823976512817e-05,424,2.1972252891177226,0.0,0.0002710852011165795,5.659853744839032e-07,3324.71,9.78754406252938e-10,0.0,-4.595091835454342,2.011200744851478e-05,6.005269909184126e-06,0.0,395
-5.888817253113316e-07,0.0,3.4754771651884226e-06,3060000,4.0429065971283255e-06,1.7628569296174714e-05,425,2.19722526718069,0.0,0.0002508579384140503,-5.888817253113316e-07,3324.71,1.0155839467354444e-09,0.0,-6.864308907446406,1.9121614038052215e-05,5.27924017921552e-06,0.0,396
-2.6481707962947243e-07,0.0,3.998141050619522e-06,3067200,4.1185405084051685e-06,2.0585570145102334e-05,426,2.197225302202361,0.0,0.00027812791775667624,-2.6481707962947243e-07,3324.71,9.66246573048183e-10,0.0,-5.571442080368756,2.2382655507801848e-05,6.547998662739154e-06,0.0,395
-7.567922697258668e-07,0.0,-1.7069948063665735e-06,3074400,-7.242885899995059e-07,2.604136783743469e-05,427,2.197225273715125,0.0,0.0003531614807837879,-7.567922697258668e-07,3324.69,1.6616296378573766e-09,0.0,-4.84403730005972,2.7710870227986826e-05,7.610005545560336e-06,0.0,395
2.882726576075549e-07,0.0,1.1414825823387925e-07,3081600,-2.0826467734145612e-07,1.839520516577003e-05,428,2.19722529888153,0.0,0.0002902264143655629,2.882726576075549e-07,3324.69,9.78750858842965e-10,0.0,-5.0740923958512205,2.007761427575116e-05,6.385147213460642e-06,0.0,395
3.1009891832364705e-07,0.0,-5.894702629897591e-07,3088800,-9.513381896948192e-07,2.147922489195369e-05,429,2.1972252755411086,0.0,0.00036028536180200097,3.1009891832364705e-07,3324.69,1.6146268055363366e-09,0.0,-5.320994844498143,2.2980139951929355e-05,8.193649514312237e-06,0.0,396
-2.0954670008715012e-07,0.0,4.907653794510043e-06,3096000,4.925746204834006e-06,1.9953075644734566e-05,430,2.1972252742954033,0.0,0.00028818228953453225,-2.0954670008715012e-07,3324.69,9.510887947989676e-10,0.0,-5.187126291812096,2.152516058724357e-05,6.215852770985014e-06,0.0,396
-2.2277037992592898e-07,0.0,5.393784412539959e-06,3103200,5.5350328364026545e-06,1.935626846330308e-05,431,2.197225273440755,0.0,0.00025640680004469096,-2.2277037992592898e-07,3324.69,8.914088509253344e-10,0.0,-4.841664242550494,2.079774077516493e-05,5.610134009133853e-06,0.0,396
-4.724689873608023e-08,0.0,4.0512026300126876e-06,3110400,3.904672968511481e-06,2.5559334915690203e-05,432,2.1972252204966924,0.0,0.0003532178589802526,-4.724689873608023e-08,3324.84,1.3703823490574272e-09,0.0,-4.442430151630016,2.7156364516228615e-05,7.436540457739446e-06,0.0,395
-5.225373199416757e-07,0.0,3.7909435236601428e-06,3117600,4.37887779114571e-06,1.5784776604615244e-05,433,2.1972252295130774,0.0,0.00023440721063075717,-5.225373199416757e-07,3324.84,8.139178641720566e-10,0.0,-4.710191756411205,1.729020877475149e-05,5.347575176353505e-06,0.0,395
-2.1985617717130912e-07,0.0,-4.050463462797374e-06,3124800,-3.7637592756860764e-06,1.8545295113830843e-05,434,2.197225260261505,0.0,0.0003214166146152286,-2.1985617717130912e-07,3324.84,9.367046411138428e-10,0.0,-4.671709391124665,1.9906753366628418e-05,6.691818990931691e-06,0.0,395
3.912619566659452e-07,0.0,-5.317025361655679e-07,3132000,-9.408407698681757e-07,1.8089502970276623e-05,435,2.1972252743779723,0.0,0.00026174025560358604,3.912619566659452e-07,3324.84,1.1320780421100094e-09,0.0,-4.7698842193813435,1.9615589227190346e-05,5.894493643489127e-06,0.0,395
3.690521737991954e-07,0.0,5.18261610430184e-06,3139200,4.742477244505925e-06,2.157975013239993e-05,436,2.1972252601984317,0.0,0.00028294883297661644,3.690521737991954e-07,3324.84,8.243987141072302e-10,0.0,-6.457002482253407,2.291303042260889e-05,6.117399966911713e-06,0.0,395
-5.171040292720711e-07,0.0,4.880121588910327e-06,3146400,5.299327876623803e-06,1.745159845577754e-05,437,2.1972252434712867,0.0,0.0002339972964819026,-5.171040292720711e-07,3324.84,5.838971046165485e-10,0.0,-5.058512632846832,1.8726507461003113e-05,4.8618114972773985e-06,0.0,395
-4.687905019822091e-07,0.0,9.05050240850743e-07,3153600,1.4283521310363602e-06,2.648915649356493e-05,438,2.1972251800033784,0.0,0.00034004639436048707,-4.687905019822091e-07,3324.76,1.729310392482572e-09,0.0,-5.388657564802303,2.802711010804701e-05,7.671638494101486e-06,0.0,395
1.8117047406635383e-08,0.0,-1.1729770280143965e-06,3160800,-1.07225142674308e-06,1.916407045194971e-05,439,2.197225295138107,0.0,0.00029167807305042825,1.8117047406635383e-08,3324.76,1.2791815174520305e-09,0.0,-4.9439530059947545,2.066099077443182e-05,6.4041460393045745e-06,0.0,395
4.0079852704196243e-07,0.0,-2.737754187198753e-06,3168000,-3.0958191358313477e-06,1.9007151027151864e-05,440,2.1972253029876283,0.0,0.00031915795291113334,4.0079852704196243e-07,3324.76,1.6923433604786343e-09,0.0,-6.2246679208628715,2.0440537747056564e-05,7.394353366481744e-06,0.0,395
-2.8620564978714085e-07,0.0,-1.3746391155518107e-06,3175200,-9.741836663079295e-07,1.741481797871926e-05,441,2.197225271810299,0.0,0.00025308802451492123,-2.8620564978714085e-07,3324.76,6.849856021083413e-10,0.0,-4.353645934442048,1.8807307827123913e-05,5.230580512745499e-06,0.0,395
2.9211736377938626e-07,0.0,-3.22584630483581e-06,3182400,-3.4716647763608045e-06,1.686201185388187e-05,442,2.1972253153093617,0.0,0.0002525873488540636,2.9211736377938626e-07,3324.76,7.823757537092019e-10,0.0,-4.354529501651273,1.8336900143476628e-05,5.6389680187913e-06,0.0,395
-2.480862350879223e-08,0.0,-1.4152485217372888e-06,3189600,-1.41035066957267e-06,2.4092619979502696e-05,443,2.1972252058888233,0.0,0.0003140013116282918,-2.480862350879223e-08,3324.8,1.2424488533254553e-09,0.0,-5.385324803586045,2.547049239397994e-05,6.5885920670536375e-06,0.0,395
2.54889732788106e-07,0.0,1.5755748121445584e-06,3196800,1.3196149375896456e-06,1.7784661705468533e-05,444,2.197225294983576,0.0,0.0002406937902739469,2.54889732788106e-07,3324.88,9.16153683420414e-10,0.0,-5.2607930674959755,1.9183856124328262e-05,5.271708226556236e-06,0.0,395
-1.8655783415859223e-07,0.0,-5.451740635389547e-06,3204000,-5.0564243971320786e-06,1.9633816365648554e-05,445,2.197225291634363,0.0,0.0003315784571865758,-1.8655783415859223e-07,3324.88,1.1968356156643631e-09,0.0,-4.744773152692925,2.107636214113819e-05,6.958105242060158e-06,0.0,395
2.7519555068231186e-07,0.0,-3.934599386003458e-06,3211200,-4.13548394103331e-06,1.860996857289361e-05,446,2.1972252385546924,0.0,0.000274646831989093,2.7519555068231186e-07,3324.88,1.3605652968830039e-09,0.0,-9.632915372796475,1.998475698329041e-05,6.176156923263787e-06,0.0,395
2.1794994170462028e-07,0.0,-2.428672960951513e-06,3218400,-2.621768944182196e-06,2.209309586673737e-05,447,2.19722527905116,0.0,0.00030427979380910695,2.1794994170462028e-07,3324.88,8.821052741859505e-10,0.0,-4.787691299811242,2.359813367082184e-05,6.4341310874903285e-06,0.0,395
2.4755554214430726e-07,0.0,-2.7618535154604033e-06,3225600,-3.0276739157085847e-06,2.015212131945727e-05,448,2.1972251476749545,0.0,0.00028272845310587324,2.4755554214430726e-07,3324.88,1.0515547576543867e-09,0.0,-5.329699695946047,2.1668911848513546e-05,6.0943113162539144e-06,0.0,395
-9.224842154459546e-08,0.0,-7.4849486363604e-07,3232800,-6.311678429453998e-07,2.5098651941564918e-05,449,2.1972251902276247,0.0,0.0003292675269238066,-9.224842154459546e-08,3324.92,1.4441022214583903e-09,0.0,-5.3138068182790095,2.6403547063933783e-05,6.940256336019135e-06,0.0,395
-5.277126740639327e-08,0.0,-3.545220268136042e-06,3240000,-3.346874798979901e-06,1.630572405946486e-05,450,2.1972252588423467,0.0,0.00023596342243685907,-5.277126740639327e-08,3324.92,8.26231234218539e-10,0.0,-4.59035409145412,1.7674048674272912e-05,5.190375181964583e-06,0.0,395
7.186970979233817e-08,0.0,-4.751666171417905e-06,3247200,-4.791432412198608e-06,1.990970928785276e-05,451,2.1972253011711063,0.0,0.0003260831286130154,7.186970979233817e-08,3324.92,1.3073148234335796e-09,0.0,-5.9038143478546825,2.120372009326979e-05,7.127374264728296e-06,0.0,395
2.591288430252399e-07,0.0,4.0131028146121505e-07,3254400,1.0131449499003206e-07,1.9442424907719586e-05,452,2.19722526682117,0.0,0.00027574384559311653,2.591288430252399e-07,3324.92,1.0331237227325087e-09,0.0,-7.2847602974769305,2.0762659180769226e-05,5.850463810973895e-06,0.0,395
1.2701839211438762e-07,0.0,5.6511040914289075e-06,3261600,5.3882852540216356e-06,1.973812286488889e-05,453,2.197225286960602,0.0,0.00027523245301987724,1.2701839211438762e-07,3324.92,1.0144246544843719e-09,0.0,-5.379839051233398,2.0945328733937966e-05,6.302217502705777e-06,0.0,395
-2.899461980123298e-07,0.0,4.2748071246418495e-06,3268800,4.472076442260114e-06,2.3640235858616956e-05,454,2.1972252665783363,0.0,0.00030691369008938453,-2.899461980123298e-07,3324.92,1.3483449759603406e-09,0.0,-4.953655700406069,2.4835069010393867e-05,6.791535947320303e-06,0.0,395
4.207483549853879e-07,0.0,4.66179524433305e-06,3276000,4.095826921169973e-06,1.931632905196962e-05,455,2.1972252587098926,0.0,0.00027822148061820603,4.207483549853879e-07,3324.75,9.449618899506179e-10,0.0,-5.322659403771636,2.0692560855700825e-05,6.044231007316379e-06,0.0,395
-1.804558362702888e-07,0.0,3.2298707037219697e-06,3283200,3.33478768134921e-06,1.6745886805604373e-05,456,2.1972252520051585,0.0,0.0002938365184410855,-1.804558362702888e-07,3324.75,8.577032849267853e-10,0.0,-5.043966600451836,1.7977906053871688e-05,6.295438145948164e-06,0.0,395
1.0594953979178292e-07,0.0,8.364443127795562e-06,3290400,7.948028180848985e-06,2.0281148279000916e-05,457,2.1972252817980196,0.0,0.0002926253176893966,1.0594953979178292e-07,3324.75,1.3999423847874423e-09,0.0,-5.687981107931919,2.161812803189795e-05,6.6739619974869635e-06,0.0,395
-1.501497526372001e-07,0.0,1.079400053956508e-05,3297600,1.0823423860929758e-05,2.2451046968931513e-05,458,2.1972252675938226,0.0,0.0003007171009043998,-1.501497526372001e-07,3324.75,9.193385789488522e-10,0.0,-5.933769112915273,2.3725904651347005e-05,6.271265405375433e-06,0.0,395
-3.792518272371219e-07,0.0,4.962635095649505e-06,3304800,5.215948470321684e-06,1.9275290166168204e-05,459,2.197225238586229,0.0,0.00026855376989291227,-3.792518272371219e-07,3324.75,1.0218462910369947e-09,0.0,-5.654344794040635,2.0475159817732354e-05,6.004634565255353e-06,0.0,395
-2.3192994344310516e-07,0.0,7.809006180888813e-06,3312000,8.018867182675833e-06,2.5025041859822837e-05,460,2.197225229390084,0.0,0.00034047868133951754,-2.3192994344310516e-07,3324.7,1.5798805685248106e-09,0.0,-5.018434165839165,2.623744290210039e-05,7.134796279405217e-06,0.0,395
-3.4163377500023934e-07,0.0,2.446017641883044e-06,3319200,2.793172747399436e-06,1.4968607605954663e-05,461,2.197225300616057,0.0,0.0002148232214954222,-3.4163377500023934e-07,3324.7,6.303461903208158e-10,0.0,-6.280376658483788,1.6190066816917317e-05,4.729557883375466e-06,0.0,395
-2.2758645906584088e-07,0.0,-2.4001718325674166e-06,3326400,-2.041139966167362e-06,1.9022111108144205e-05,462,2.197225300095413,0.0,0.0003125002735656339,-2.2758645906584088e-07,3324.7,1.114231289030272e-09,0.0,-5.0284170805995085,2.0362843066689508e-05,6.614469715844889e-06,0.0,395
4.449298722134879e-07,0.0,-2.7481271488590263e-06,3333600,-3.1433093804002245e-06,1.842948078968036e-05,463,2.1972252922209483,0.0,0.00023931700672836172,4.449298722134879e-07,3324.7,8.510680693003641e-10,0.0,-5.769617659723947,1.9758445598857376e-05,5.413611090054907e-06,0.0,395
6.222717845039157e-08,0.0,5.645758873285892e-07,3340800,4.824020162341763e-07,1.7947083103961202e-05,464,2.1972252371361076,0.0,0.0002388164855662925,6.222717845039157e-08,3324.7,7.063717614702614e-10,0.0,-6.119991723026805,1.92311563025145e-05,5.1376919464646545e-06,0.0,395
-5.984857128039357e-08,0.0,-5.017329936376562e-07,3348000,-4.7673633381564996e-07,2.0291616457236924e-05,465,2.1972252591892527,0.0,0.0002738344480206122,-5.984857128039357e-08,3324.7,9.797367249184503e-10,0.0,-6.363846898779036,2.1545816584856318e-05,6.07185017999655e-06,0.0,395
-2.301371191836671e-07,0.0,-2.3763749606481814e-06,3355200,-2.1094321671690385e-06,2.1166142889778857e-05,466,2.197225257770094,0.0,0.0002704614374227483,-2.301371191836671e-07,3324.56,9.62490334521405e-10,0.0,-6.175524852390959,2.227347758454165e-05,5.902289387836763e-06,0.0,395
1.8996218392055042e-07,0.0,-2.7405292879754278e-06,3362400,-2.9474324740912574e-06,1.725440365323576e-05,467,2.1972253199418383,0.0,0.00027008696033230316,1.8996218392055042e-07,3324.56,7.97837012728677e-10,0.0,-5.314801022415552,1.848809728573718e-05,5.9044507400882596e-06,0.0,395
1.614740057197348e-08,0.0,-2.9798286657019857e-06,3369600,-2.857681572186146e-06,1.8127976129033405e-05,468,2.1972251968535166,0.0,0.00025389958306869443,1.614740057197348e-08,3324.56,9.118784949280529e-10,0.0,-5.50565123760511,1.938123864242e-05,5.886938584709683e-06,0.0,395
-1.674810666482277e-07,0.0,-1.5453608396834927e-06,3376800,-1.3774524029511107e-06,1.9950803544472084e-05,469,2.197225241982748,0.0,0.00025650956898902775,-1.674810666482277e-07,3324.56,8.740186177307462e-10,0.0,-7.339723879180888,2.1021662553266653e-05,5.557226451115607e-06,0.0,395
8.001246377450174e-08,0.0,-5.243344199554498e-06,3384000,-5.11342932315397e-06,1.635950544625297e-05,470,2.19722528183271,0.0,0.00021786950743183023,8.001246377450174e-08,3324.56,6.669221964511859e-10,0.0,-6.548821318036034,1.7593231838355726e-05,4.851610408111492e-06,0.0,395
7.13427915799014e-08,0.0,-1.0124122886538837e-05,3391200,-9.786300443670777e-06,2.477023660594899e-05,471,2.1972251762410324,0.0,0.0003330258502457688,7.13427915799014e-08,3324.48,1.60630706794563e-09,0.0,-7.425037012365129,2.6095784764928344e-05,7.518845595474123e-06,0.0,395
1.3498669854651847e-07,0.0,-9.776691068893304e-06,3398400,-9.63635271377356e-06,1.8922025977700754e-05,472,2.197225282447678,0.0,0.0002630629507222607,1.3498669854651847e-07,3324.48,1.042950474340075e-09,0.0,-6.34921485961745,2.0417740641382877e-05,5.874934975470109e-06,0.0,395
3.612403303111117e-07,0.0,-1.173424028848261e-05,3405600,-1.1836757223863307e-05,1.8952638641422184e-05,473,2.1972252296959907,0.0,0.00030634725614377617,3.612403303111117e-07,3324.48,1.2856205475343195e-09,0.0,-5.7281547986010395,2.011419200931972e-05,6.492620032960892e-06,0.0,395
3.8650125132998187e-07,0.0,-7.885188988610475e-06,3412800,-8.151542671843315e-06,2.0016769960523646e-05,474,2.19722524962728,0.0,0.00027384171869204103,3.8650125132998187e-07,3324.48,1.1726360562029548e-09,0.0,-5.4827301684258485,2.1344882446305025e-05,6.357464785637261e-06,0.0,395
-4.7596868703348396e-08,0.0,-4.458792917452073e-06,3420000,-4.3564500688003685e-06,2.2185205756798533e-05,475,2.1972252068633127,0.0,0.00027824862712343075,-4.7596868703348396e-08,3324.48,1.1226945559689921e-09,0.0,-6.518426271919851,2.3310883228714736e-05,6.167068076677588e-06,0.0,395
-1.0159327886603995e-07,0.0,-7.940269180202552e-06,3427200,-7.673636504192032e-06,2.0846937283733377e-05,476,2.197225287600513,0.0,0.000287695813772031,-1.0159327886603995e-07,3324.48,1.0489283022018904e-09,0.0,-5.538211935368108,2.2057889002347275e-05,6.307319716318356e-06,0.0,395
-2.0079197358911406e-07,0.0,-9.136350568150237e-06,3434400,-8.801017871115215e-06,2.1500561717036567e-05,477,2.197225224413569,0.0,0.00031698163155426064,-2.0079197358911406e-07,3324.51,1.4081849400578773e-09,0.0,-5.340324021795439,2.2588082854588443e-05,7.334499705318671e-06,0.0,395
5.809594294521978e-07,0.0,-6.445966690532417e-06,3441600,-6.910432638677629e-06,1.639477774829669e-05,478,2.1972253041066137,0.0,0.0002522399419277883,5.809594294521978e-07,3324.51,9.106473567363745e-10,0.0,-6.5063786335486595,1.7746974769787114e-05,5.521959411106082e-06,0.0,395
6.479987390112938e-07,0.0,1.9728445360723304e-06,3448800,1.1017505278677408e-06,1.8211940453808297e-05,479,2.197225268489183,0.0,0.0002729596492469484,6.479987390112938e-07,3324.51,1.1497871992108086e-09,0.0,-6.211763726431571,1.9331698917015624e-05,6.119339978607769e-06,0.0,395
-5.257581700687165e-07,0.0,3.2417467749211605e-06,3456000,3.876699031169081e-06,1.9551819012509372e-05,480,2.1972252704416,0.0,0.00028228157517094674,-5.257581700687165e-07,3324.51,1.1527088866365195e-09,0.0,-6.495272153333696,2.088418407835032e-05,6.093397525866026e-06,0.0,395
2.327200508722352e-07,0.0,4.279218255025142e-06,3463200,3.82961835848772e-06,1.4167597802193698e-05,481,2.197225282031392,0.0,0.00018694096849837175,2.327200508722352e-07,3324.51,4.835121503926265e-10,0.0,-6.029969503151046,1.529213288077493e-05,3.963503886902128e-06,0.0,395
-9.671383853282239e-08,0.0,9.078312289641262e-06,3470400,9.04924194178234e-06,2.1416811971826072e-05,482,2.197225273346144,0.0,0.00027125359911895513,-9.671383853282239e-08,3324.53,9.911067284012413e-10,0.0,-5.797429784567899,2.2579374432510457e-05,6.049866047225672e-06,0.0,395
-1.817338373606049e-07,0.0,1.0514252614819018e-05,3477600,1.0549644083004184e-05,1.47601243861144e-05,483,2.1972253402894135,0.0,0.00021576273733085892,-1.817338373606049e-07,3324.53,9.70259678311571e-10,0.0,-6.2863245523259765,1.5940398782980067e-05,4.886630588956598e-06,0.0,395
3.537669636764399e-07,0.0,9.460277714152104e-06,3484800,8.975082254246155e-06,2.038791374190392e-05,484,2.1972252894583204,0.0,0.0003421925001800576,3.537669636764399e-07,3324.53,1.975113757010564e-09,0.0,-5.5282960016576075,2.1444844427044642e-05,7.058286122275683e-06,0.0,395
-4.137697664374244e-07,0.0,9.711898776176124e-06,3492000,9.95639160240268e-06,1.7222925129004357e-05,485,2.197225324861587,0.0,0.00023784093972520568,-4.137697664374244e-07,3324.53,7.215779423164276e-10,0.0,-9.381323127976803,1.8532702049077172e-05,5.408350837171837e-06,0.0,395
-5.977260685412158e-08,0.0,8.188003030352079e-06,3499200,8.110689050120922e-06,1.7445885433873804e-05,486,2.1972252175322287,0.0,0.00023877527582285028,-5.977260685412158e-08,3324.53,6.516059228570283e-10,0.0,-5.490842927574482,1.8597040878417494e-05,5.201764744449424e-06,0.0,395
-6.195160207018866e-07,0.0,7.542874413665444e-06,3506400,8.044664725958977e-06,1.785710693695819e-05,487,2.197225273056005,0.0,0.0002394089331726468,-6.195160207018866e-07,3324.53,7.449432222344817e-10,0.0,-7.416619437241522,1.893838836605466e-05,5.074875938278089e-06,0.0,395
3.1864371331167776e-07,0.0,4.410206535081765e-06,3513600,3.852132127793847e-06,2.0634271016018366e-05,488,2.1972252623019397,0.0,0.0002767104039926031,3.1864371331167776e-07,3324.42,1.037568380905551e-09,0.0,-5.784379857806931,2.1788124998805427e-05,6.013988090354544e-06,0.0,395
2.2420309141154543e-07,0.0,6.072968492035775e-06,3520800,5.620587631796822e-06,1.641256620989493e-05,489,2.197225312183774,0.0,0.00024501738623465677,2.2420309141154543e-07,3324.42,6.019891571700985e-10,0.0,-5.519955144668068,1.7524288383353476e-05,5.237684942518815e-06,0.0,395
-2.7913272161877034e-07,0.0,8.943023919806864e-06,3528000,8.992005623448386e-06,2.016842174496123e-05,490,2.1972252724378833,0.0,0.0002943627457457729,-2.7913272161877034e-07,3324.42,1.5829508207600199e-09,0.0,-7.23140294387227,2.1219081213345478e-05,6.8923502187824195e-06,0.0,395
