P01:episode_rewards,epoch_idx,approx_kl_divergence,explained_variance,clip_fraction,advantage_norm,episode_length,frames,policy_loss,fps,P09:episode_rewards,policy_entropy,value_loss,grad_norm,PMM:episode_rewards
150.0,11,0.0018196250645704018,0.8375505574047566,0.1051025390625,15.968719315528869,377.01,112640,-0.0061986180382518795,184,552.5000000000002,1.7201008811593055,0.12784003170672803,2.6577787260003953,299.5
150.0,12,0.001943328571769886,0.8016218341886997,0.114453125,15.96871930360794,382.12,122880,-0.006536162727570627,185,575.0,1.7035334579646588,0.12124783121980727,2.3713492346932927,319.0
175.0,13,0.0018115757868431928,0.7529272891581058,0.1124267578125,15.968719172477723,386.36,133120,-0.005609927810291992,185,552.5000000000002,1.7165616929531098,0.11601673879195004,2.6478023021617894,326.0
175.0,14,0.0018522589249985663,0.8197139982134104,0.115380859375,15.968719339370727,389.96,143360,-0.00678517192354775,186,625.0,1.7339187286794187,0.13448167811147868,2.1274811275578687,338.75
175.0,15,0.001791601855302638,0.8359665662050247,0.1068115234375,15.968719112873078,402.05,153600,-0.006939857827092055,186,600.0,1.7272746555507184,0.12487294089514762,2.2548557282621715,341.25
175.0,16,0.001970301280357789,0.8379411812871694,0.1245361328125,15.968719238042832,400.06,163840,-0.007835599908867152,186,625.0,1.7106245197355747,0.1385959700215608,2.427061797768618,353.75
175.0,17,0.0019061167545263325,0.8571216009557248,0.108935546875,15.968719148635865,405.74,174080,-0.006793752408702858,187,627.5000000000002,1.7192966960370542,0.13305408977903427,3.0074366132889905,379.75
200.0,18,0.0022602308250046464,0.8401502043008804,0.1411376953125,15.968719315528869,410.92,184320,-0.009510190218134085,187,625.0,1.724474672973156,0.12871952748391777,2.6425801241984224,388.25
222.5,19,0.0023036166878231045,0.8231470670551062,0.1455078125,15.96871926188469,403.78,194560,-0.00935281338461209,187,625.0,1.7085764899849891,0.11870555076748132,2.1572651073485103,400.5
200.0,20,0.0021681485651700453,0.8000972904264927,0.1378173828125,15.968719273805618,401.45,204800,-0.008394751444939175,188,627.5000000000002,1.6952069014310838,0.12159988437779248,2.371439590202836,401.75
200.0,21,0.0022917395383959516,0.8279402893036604,0.140869140625,15.968719297647477,393.78,215040,-0.00926323122548638,188,650.0,1.685396856814623,0.12490281767677516,2.2221931474803176,411.5
200.0,22,0.0025322151346020795,0.8376827958971262,0.165185546875,15.96871924996376,385.44,225280,-0.01091800011927262,188,675.0,1.6903685197234153,0.12697627041488885,2.0431852258603755,397.0
175.0,23,0.0022140844936987545,0.8110202644020319,0.1421630859375,15.968719255924224,389.38,235520,-0.008512809363310225,188,700.0,1.7145978711545466,0.15869837086647748,2.5344920105837936,404.25
200.0,24,0.002491913813355827,0.8637528963387012,0.15322265625,15.96871919631958,399.59,245760,-0.010811458321040846,189,700.0,1.6953068897128105,0.1060804461594671,1.963725805891467,420.5
200.0,25,0.0022362793802816147,0.8471167128533125,0.1404296875,15.96871920824051,413.9,256000,-0.009918625624413835,189,725.0,1.6911142572760582,0.10630630066152662,2.0647023848855284,420.75
250.0,26,0.0023383557818082144,0.8200017686933279,0.1521728515625,15.968719387054444,422.68,266240,-0.01029345175047638,189,725.0,1.6922758616507054,0.13735721569973974,2.2993754954653065,440.75
272.5,27,0.0020289367027547544,0.8451932933181524,0.1278076171875,15.968719387054444,427.44,276480,-0.009562611532601295,189,675.0,1.7159151591360569,0.14070043868850918,2.0329129161647117,425.0
250.0,28,0.0021159201368166902,0.858348959311843,0.1307373046875,15.96871936917305,427.77,286720,-0.010475667181162862,190,675.0,1.7115209892392158,0.12307838792912662,1.8750645155268402,413.0
225.0,29,0.0018615523324118147,0.8684619899839163,0.1120361328125,15.968719172477723,413.76,296960,-0.009924428789236116,190,652.5000000000002,1.7004384614527226,0.12392001149710268,2.3597491719728874,419.75
200.0,30,0.002257090117950899,0.825259942561388,0.140185546875,15.968719321489335,411.02,307200,-0.009750976365467068,190,650.0,1.697321179509163,0.14179638584610074,2.0756845288767742,427.0
222.5,31,0.0025768494634579413,0.8604004934430123,0.1623046875,15.968719226121902,412.29,317440,-0.01008720924037334,190,675.0,1.6869430035352706,0.13074733773246408,2.277432390340014,443.5
222.5,32,0.002436143948239393,0.8915592722594738,0.1618408203125,15.968719255924224,416.12,327680,-0.010654782178608001,191,675.0,1.6946331180632115,0.14796978360973298,2.3787133001005936,458.0
225.0,33,0.0023334562805988105,0.8364243060350418,0.1482666015625,15.968719238042832,426.7,337920,-0.010152898555679713,190,675.0,1.7148746028542519,0.17401405056007208,2.1564282297633826,448.5
225.0,34,0.0021263335519964553,0.8303109429776668,0.1316162109375,15.968719351291657,431.79,348160,-0.010352833727665711,191,702.5000000000002,1.719977644830942,0.16817898405715823,2.124211317191049,445.75
225.0,35,0.002792571434679592,0.8814049419015646,0.183740234375,15.96871930360794,431.95,358400,-0.01146839567591087,191,675.0,1.712991213798523,0.1311476783361286,2.1731787159548492,433.25
225.0,36,0.0025344799507368864,0.8316018216311931,0.15751953125,15.968719321489335,430.8,368640,-0.011035148418159224,191,700.0,1.7115776129066944,0.1665730779757723,2.1297157936966147,428.0
225.0,37,0.00244167823609615,0.8614692967385054,0.151318359375,15.968719184398651,431.06,378880,-0.012562724218150833,191,677.5000000000002,1.7090866431593894,0.1280803135363385,1.9744910021134068,428.25
225.0,38,0.0025300096146568746,0.8073788691312075,0.1572021484375,15.968719387054444,438.08,389120,-0.010210141025891063,192,700.0,1.7087921380996705,0.16576951616443694,1.9644991959132618,439.0
225.0,39,0.002429213279902205,0.8476644407957792,0.1517333984375,15.968719148635865,440.91,399360,-0.011773289908160223,192,750.0,1.7003400921821594,0.14634527952875942,2.0013325729708162,458.5
225.0,40,0.002529255977470137,0.8575499877333641,0.1563720703125,15.9687191426754,451.09,409600,-0.012884762862086063,192,750.0,1.6885104186832904,0.1526576703879982,2.0873003933479715,467.0
225.0,41,0.002475330205948326,0.8876029755920172,0.154931640625,15.968719285726547,466.16,419840,-0.012302606010780436,192,752.5000000000002,1.691526249796152,0.12021010774187743,1.9196277691567647,477.5
225.0,42,0.002582038849414239,0.8615261770784854,0.15234375,15.968719154596329,464.1,430080,-0.012475471433026542,192,775.0,1.6758803822100163,0.15954344980418683,2.163447896625195,499.75
272.5,43,0.003017503020919666,0.8789985928684473,0.1813720703125,15.968719226121902,469.25,440320,-0.01290902825203375,192,777.5000000000002,1.6790079586207867,0.12391237353440374,2.1117472503205876,522.25
272.5,44,0.002811353073593967,0.8603664249181747,0.1545166015625,15.968719375133514,470.55,450560,-0.012300572095409735,192,752.5000000000002,1.6698283419013022,0.12038661285769195,1.9473373954410231,534.5
297.5,45,0.0027792114703973853,0.8831355288624764,0.1703369140625,15.968719363212585,474.39,460800,-0.012712072297290433,192,800.0,1.6782576978206634,0.1220561534864828,1.811152338342169,556.0
250.0,46,0.002623082216155437,0.8169481296092271,0.158056640625,15.968719321489335,465.38,471040,-0.011649522992229322,192,775.0,1.6897489123046399,0.17082566800527274,1.857664221699021,536.0
225.0,47,0.002413600604996061,0.8750057931989431,0.1446533203125,15.968719154596329,476.66,481280,-0.012168591092631686,192,775.0,1.6910188868641853,0.13650920629734173,1.9102874004226749,540.0
222.5,48,0.0025093010997583186,0.8702646043151617,0.160009765625,15.968719160556793,475.29,491520,-0.011967147851828485,192,775.0,1.6743894413113594,0.12188306204043328,2.1003319674482146,517.25
197.5,49,0.002511621897133726,0.804696511104703,0.1507080078125,15.968719393014908,463.18,501760,-0.011937385670171352,192,775.0,1.6881359815597534,0.19365326496772467,2.072183492064662,496.75
200.0,50,0.00265329018175212,0.855162014067173,0.1579345703125,15.96871947646141,458.76,512000,-0.0137224043290189,192,775.0,1.6782464310526848,0.11099499030970036,1.8047298942580035,482.5
222.5,51,0.0027036243192927172,0.874249805137515,0.1650390625,15.968719100952148,465.38,522240,-0.013413273703008599,192,775.0,1.6752267114818096,0.13807098204270005,1.943830876792011,496.5
250.0,52,0.0026930545017197255,0.8791288055479527,0.1664306640625,15.968719273805618,468.46,532480,-0.012140677380375563,192,777.5000000000002,1.6777803122997283,0.14605064331553877,2.0399081019825633,519.0
275.0,53,0.0028614378158639394,0.8990295030176639,0.174755859375,15.968719291687012,476.33,542720,-0.012372483294166159,192,825.0,1.6592728942632675,0.15243488306878133,1.9989182129744651,545.75
300.0,54,0.0025970237894856526,0.9212445199489594,0.1559326171875,15.968719375133514,492.77,552960,-0.012424453072162578,193,825.0,1.6760909497737884,0.12386484765447676,1.9290229728577473,579.75
297.5,55,0.0025551371414170325,0.8924596104770899,0.154541015625,15.968719482421875,492.62,563200,-0.011333795247901434,192,827.5000000000002,1.6672314688563348,0.17483063142281025,2.2015938105048294,602.75
325.0,56,0.002854673619572508,0.9084300395101309,0.172607421875,15.968719363212585,487.77,573440,-0.012822140600474086,193,825.0,1.6792100600898265,0.1531833649147302,1.949869534691065,599.75
325.0,57,0.0023965259260652063,0.8594340529292822,0.15126953125,15.968719226121902,482.09,583680,-0.011357980863249396,192,802.5000000000002,1.6845264665782451,0.20920536282937974,2.0650833317744377,570.75
325.0,58,0.002627435518934683,0.9055980946868658,0.1492919921875,15.968719232082368,484.3,593920,-0.013261465245159343,192,802.5000000000002,1.682473500072956,0.13826259176712483,1.7563351468349997,578.25
325.0,59,0.002709244987613901,0.9168084267526865,0.1595703125,15.96871936917305,492.95,604160,-0.01275317982508568,192,800.0,1.675019995868206,0.13300928133539855,1.9413849167266648,570.5
325.0,60,0.0028146591414500853,0.8810392338782549,0.163134765625,15.968719226121902,503.07,614400,-0.012990387289755745,193,800.0,1.6609233796596528,0.1674669865751639,2.0866104113563537,551.0
325.0,61,0.0031360919920192425,0.9303938157856464,0.1901123046875,15.968719267845154,504.65,624640,-0.013796418641868513,193,802.5000000000002,1.6644925393164158,0.11723119770176708,1.9827856436923939,570.25
325.0,62,0.0027612299710770795,0.8616651069372893,0.156982421875,15.968719244003296,515.07,634880,-0.011087106166996819,193,825.0,1.6771716333925724,0.24821752700954675,2.2326135206994158,571.25
347.5,63,0.0026063454035468946,0.9246725779026747,0.16669921875,15.968719190359115,513.89,645120,-0.013566242188971955,193,825.0,1.6761422261595726,0.1262045287527144,1.7169851894562924,557.75
325.0,64,0.0025487759548016974,0.9082706607878208,0.1504150390625,15.968719226121902,514.99,655360,-0.012587630024790996,193,825.0,1.674282244592905,0.12332574827596546,1.892260620543008,567.0
372.5,65,0.002294457653988815,0.8827811483293772,0.139501953125,15.96871924996376,521.04,665600,-0.011569130171847065,193,825.0,1.672213514149189,0.17064864130225033,1.9954372855304179,573.0
325.0,66,0.0025885382530080993,0.846669090911746,0.15751953125,15.96871924996376,515.25,675840,-0.012141515214898391,193,825.0,1.6728609532117844,0.2097218778450042,2.14159164375043,565.0
372.5,67,0.0023893544278965804,0.8050497710704804,0.14990234375,15.968719255924224,509.42,686080,-0.012115206915768794,193,825.0,1.656080386042595,0.3335308501729742,2.135929285874355,579.0
300.0,68,0.0027315555833755446,0.8613663971424103,0.17060546875,15.96871919631958,508.01,696320,-0.012924792199555668,193,852.5000000000002,1.6591855697333813,0.1740736765321344,1.8976595455060263,619.5
300.0,69,0.0026746491018915125,0.9159929312765598,0.16689453125,15.968719345331191,505.46,706560,-0.012524662376381456,193,827.5000000000002,1.6502250276505948,0.13770684755872936,1.8705416704427464,603.25
300.0,70,0.0028179081678448305,0.9183719128370285,0.161376953125,15.968719398975372,507.22,716800,-0.01313149220404739,193,827.5000000000002,1.645419354736805,0.12709283614531158,1.8404938973176903,606.5
325.0,71,0.0026948864170438743,0.921251292899251,0.1707275390625,15.96871920824051,510.86,727040,-0.012756047036600649,193,850.0,1.6696456044912338,0.13997999103739858,1.9046410406621466,613.75
325.0,72,0.00221835974730342,0.8943254854530096,0.1392333984375,15.968719255924224,523.63,737280,-0.011970435403782176,193,827.5000000000002,1.6763310626149177,0.1530248057562858,2.084943659713479,622.75
350.0,73,0.002652486547663437,0.8984444234520197,0.1613037109375,15.968719255924224,530.2,747520,-0.013789522613296867,193,802.5000000000002,1.686010943353176,0.14055416483897715,1.7913105828252696,599.25
350.0,74,0.002656101724869917,0.9121474720537662,0.1671142578125,15.968719172477723,533.43,757760,-0.012898015460450551,193,850.0,1.674277301132679,0.14157479761634023,1.9577139451905474,608.0
350.0,75,0.003014827791071523,0.9201534189283848,0.181103515625,15.968719291687012,528.67,768000,-0.013767936379008461,193,850.0,1.6589834786951543,0.14377332024741918,1.769003538489167,616.0
350.0,76,0.002901751717081763,0.9343555357307196,0.171044921875,15.968719112873078,541.78,778240,-0.014286082101170905,193,927.5000000000002,1.6579224288463592,0.12029680053237826,1.79258862250884,651.75
350.0,77,0.0028383351163259775,0.865484768897295,0.175146484375,15.968719273805618,548.34,788480,-0.013549669538042508,193,1002.5000000000002,1.6608441703021526,0.3001355074811727,2.0084378386288173,687.0
375.0,78,0.0027713513164829935,0.9294945280998945,0.1659912109375,15.96871919631958,544.78,798720,-0.012735207503646961,193,1052.5000000000002,1.6536662489175797,0.13943651844747365,1.9597305421163298,700.75
397.5,79,0.002963823137452322,0.9237647071480751,0.186328125,15.968719327449799,557.48,808960,-0.013904987068963237,193,1165.0000000000014,1.6402008205652236,0.13749524175655098,1.9453027047168807,726.75
422.5,80,0.00257052374329342,0.9297202918678522,0.159375,15.968719273805618,563.2,819200,-0.013448659585992572,193,1077.5000000000002,1.6536430642008781,0.129527854709886,1.8870981997639902,724.25
425.0,81,0.0030575566202973243,0.8788772180676461,0.197607421875,15.968719267845154,575.32,829440,-0.013753631134022726,193,1005.0000000000005,1.6393767669796944,0.28278825220186266,2.0520471086783196,751.0
425.0,82,0.0024693351530007774,0.9246994446963072,0.153076171875,15.968719297647477,583.04,839680,-0.012983782545416035,193,1005.0000000000005,1.652032170444727,0.11033086164388806,1.796882255331709,714.5
450.0,83,0.002318530060688655,0.822604963555932,0.148583984375,15.968719172477723,581.14,849920,-0.011306777862773742,193,962.5000000000011,1.6422668643295766,0.3128911222331226,2.4640192833633248,740.25
450.0,84,0.002496155341964692,0.9282447967678309,0.162158203125,15.96871920824051,579.82,860160,-0.013677444206587097,193,932.5000000000007,1.6570162162184716,0.12785727258305996,1.9833115161619297,740.25
450.0,85,0.0026173409064885016,0.9404763799160719,0.1642333984375,15.968719244003296,587.68,870400,-0.013225059342221356,193,932.5000000000007,1.6614399172365666,0.11910328431986272,1.7809346281573084,743.25
450.0,86,0.0024010321455083493,0.938282598555088,0.1486572265625,15.968719238042832,581.14,880640,-0.014053888608032139,193,1007.5000000000007,1.6389365091919899,0.12098070010542869,1.9009335488946781,746.0
450.0,87,0.00240683512838623,0.8609662145376206,0.1448486328125,15.968719071149826,581.05,890880,-0.012229439076327253,193,932.5000000000007,1.6492478035390377,0.33162952165585013,1.8640479495131035,711.0
425.0,88,0.0025951851298944887,0.9186113648116588,0.1577880859375,15.96871920824051,585.6,901120,-0.012276820848273928,193,1102.5000000000002,1.6551607750356196,0.18539810080546887,2.0202234782089343,753.0
422.5,89,0.0021034671964119734,0.8508727956563235,0.1340087890625,15.968719124794006,584.85,911360,-0.012053615797776729,193,1102.5000000000002,1.641971941292286,0.393487456953153,2.2491983093199712,758.75
425.0,90,0.002340443789376325,0.9119417041540145,0.14990234375,15.96871930360794,580.4,921600,-0.01253544830105966,193,1102.5000000000002,1.649759081751108,0.1376533983973786,1.9030670120335913,755.0
447.5,91,0.00261345824981197,0.919827026873827,0.1611083984375,15.968719387054444,581.11,931840,-0.012700253673756379,193,1137.5000000000011,1.6621759116649628,0.15448479778133334,1.9057328760122068,757.75
447.5,92,0.002380867774946043,0.8664991840720176,0.1437744140625,15.968719315528869,574.24,942080,-0.012452963157556951,193,1137.5000000000011,1.6626484856009482,0.35437285671941937,2.06242091044745,778.0
450.0,93,0.002441364125570848,0.9619402181357145,0.1514892578125,15.968719100952148,580.29,952320,-0.013774839155666995,193,1100.0,1.6664923772215843,0.08472985532134772,1.7289858197751329,744.25
450.0,94,0.0024684694006058237,0.893419711664319,0.1532470703125,15.968719136714935,593.93,962560,-0.012105669100856175,193,1302.5000000000002,1.6521756179630755,0.23663841225206853,1.8295659172275833,798.25
422.5,95,0.0022282147157173943,0.8967459913343191,0.1394775390625,15.9687191426754,588.32,972800,-0.012615890182496514,193,1227.5000000000002,1.6485522001981736,0.21973879393190146,2.1008949570721107,752.75
372.5,96,0.002365623867877129,0.89220488704741,0.1433349609375,15.968719279766082,589.06,983040,-0.010911072826274903,193,1112.5000000000011,1.6379661418497562,0.3185794607270509,2.119176037227737,753.5
372.5,97,0.0027439112148502946,0.9229326978325844,0.1649658203125,15.968719267845154,586.76,993280,-0.013421991102222818,193,1100.0,1.6288711577653885,0.2805125203449279,1.846221248401721,750.75
397.5,98,0.0025634053791467356,0.9335179910063743,0.1605712890625,15.968719273805618,583.97,1003520,-0.01273097358571249,193,1100.0,1.6335029654204845,0.18241256348555906,1.9024941011533756,750.25
397.5,99,0.002479973622542161,0.8712980095297098,0.1341796875,15.968719440698624,562.32,1013760,-0.011933021815639221,193,892.5000000000015,1.6321755930781365,0.44335878239944576,1.8851014202205718,710.25
400.0,100,0.0027808260698751453,0.9548184223473072,0.17841796875,15.968719184398651,571.16,1024000,-0.01420017249402008,193,892.5000000000015,1.641386155039072,0.13523019750136883,1.8040632906875183,743.25
425.0,101,0.0022707620024905993,0.7711365424096585,0.1376220703125,15.968719214200974,576.28,1034240,-0.010760664820918465,193,1132.5000000000007,1.6679921545088292,0.6375684918835759,2.1721345996189574,822.0
450.0,102,0.0024328244767051186,0.9165936253964901,0.1531494140625,15.968719166517257,581.96,1044480,-0.014109270230983384,193,1210.000000000001,1.672293059527874,0.17350398076232523,1.8545617408464377,845.25
425.0,103,0.002264385688704656,0.9414660770446062,0.146435546875,15.96871919631958,569.36,1054720,-0.01261354332564224,193,1057.5000000000007,1.6581697158515454,0.14385628828313202,1.7572627365035742,784.5
375.0,104,0.0021785592674180643,0.8922203831374645,0.1279296875,15.968719410896302,583.6,1064960,-0.011092824534352985,193,1300.0,1.674750728905201,0.3144351185532287,1.885564509961926,838.0
375.0,105,0.002586630993028248,0.9522427886724472,0.14873046875,15.968719387054444,569.6,1075200,-0.01434860955341719,193,1077.5000000000002,1.6616685457527638,0.11218914359342307,1.7444420757313908,757.0
375.0,106,0.002303534009718413,0.9015181731432677,0.142626953125,15.968719112873078,564.29,1085440,-0.013253270405402872,193,1000.0,1.653164442628622,0.2921633559744805,1.9158657410902342,713.75
400.0,107,0.002544242227031964,0.9584955248981715,0.1543701171875,15.968719351291657,565.75,1095680,-0.014533485330321127,193,855.0000000000005,1.6577083006501199,0.1065288114361465,1.7064522529593245,676.0
397.5,108,0.00210444912436318,0.8333996459841728,0.124755859375,15.968719339370727,574.05,1105920,-0.012025795830049901,193,1052.5000000000002,1.6455807842314243,0.43286618299316615,2.1781303065423825,753.25
397.5,109,0.002278499435704226,0.7936595644801855,0.142724609375,15.968719244003296,589.16,1116160,-0.01257978284447745,193,1207.5000000000007,1.6725607074797153,0.6631095622084103,2.357293702737619,860.75
397.5,110,0.002071255945452636,0.8557524632662534,0.135498046875,15.968719184398651,591.51,1126400,-0.012629926985755446,193,1207.5000000000007,1.6659301213920117,0.3269919712096453,2.15911566475181,830.0
375.0,111,0.0021666653553669415,0.809487871453166,0.1409912109375,15.968719184398651,597.7,1136640,-0.011451381821825635,193,1355.0000000000005,1.6465126760303974,0.709021876566112,2.290464320508094,942.0
400.0,112,0.0022781882096527136,0.8543500829488039,0.142138671875,15.968719238042832,602.97,1146880,-0.012021622874453897,193,3780.0000000000027,1.6295248843729495,0.4393002200871706,2.2596303432267653,1044.75
400.0,113,0.002357528670904997,0.780061024427414,0.1473388671875,15.96871926188469,614.83,1157120,-0.011196129884774563,193,4130.000000000001,1.6323363281786443,0.7225007048808039,2.189599462035696,1182.5
425.0,114,0.0022196757683108073,0.810379222780466,0.142919921875,15.968719214200974,621.19,1167360,-0.010932656228396809,193,4152.5,1.6485020525753498,0.8823233864968643,2.578443123641313,1259.25
425.0,115,0.0022192252776452276,0.799411479756236,0.1494140625,15.96871938109398,614.5,1177600,-0.010518241313911858,193,4010.000000000001,1.6428911812603473,0.8084446758730337,2.4507427067548115,1212.0
472.5,116,0.0018837444777435406,0.892342446744442,0.1218505859375,15.968719398975372,637.38,1187840,-0.010334723202686292,193,4127.5,1.6353796310722828,0.3594659213908017,2.294916536249298,1370.75
450.0,117,0.002588350850669781,0.9168168798089027,0.1396240234375,15.968719357252121,639.98,1198080,-0.01230990512194694,193,3977.5,1.653188881278038,0.3458676683017984,2.226504056237836,1289.75
425.0,118,0.0021589117204033155,0.8351323306560516,0.1405029296875,15.968719309568405,622.2,1208320,-0.010426300320978044,193,3930.0,1.656057523190975,0.5196391211356968,2.5387889539505406,1177.5
375.0,119,0.0016852473256281496,0.806660009175539,0.1046142578125,15.968719297647477,597.38,1218560,-0.009278902727601235,193,3880.0000000000005,1.6700089238584042,0.45059872400015594,2.548886335081872,1053.5
325.0,120,0.0021426800138559226,0.8201645579189062,0.133251953125,15.968719214200974,595.22,1228800,-0.011464708171297388,193,3800.0,1.6820547074079513,0.4826207680627704,2.334418257939928,1009.25
325.0,121,0.002201192550183185,0.8662892568856477,0.1287353515625,15.968719524145126,585.79,1239040,-0.012156876179142273,193,1405.0000000000005,1.6664850756525993,0.540301734325476,2.425427852307666,938.0
325.0,122,0.0019379379157274767,0.7289827141910792,0.1260498046875,15.968719315528869,571.37,1249280,-0.009262565189055749,193,3812.5000000000014,1.6372491233050823,1.1192385520786048,2.9758073599019133,983.0
370.0,123,0.0021950477527073846,0.9043684810400009,0.1369873046875,15.968719291687012,581.28,1259520,-0.011512842144657042,193,3932.5000000000005,1.6331753067672252,0.27847469989210366,2.2475801662878174,1016.5
400.0,124,0.0020177078337386125,0.7892500694841147,0.1273681640625,15.968719226121902,611.82,1269760,-0.009645336502580903,193,4055.0000000000005,1.6239243879914285,1.0710861150640993,3.629498187214268,1203.0
450.0,125,0.0023691122401945665,0.7722548995167017,0.1465087890625,15.968719202280045,648.05,1280000,-0.010945292589894962,193,4100.0,1.6148349069058896,1.0146430214401334,3.2077748865239832,1333.75
450.0,126,0.0022800414451243063,0.8485902644693851,0.145751953125,15.968719220161438,658.78,1290240,-0.01175942475310876,193,4100.0,1.6403598658740521,0.5611111066536978,2.4185406684227595,1449.75
450.0,127,0.0019092868033911384,0.7983462437987328,0.121630859375,15.968719267845154,677.51,1300480,-0.011560992671002168,193,4155.0,1.6405597992241383,1.134694751771167,3.248719991551784,1579.0
450.0,128,0.001836858250419809,0.7270868301391602,0.1176025390625,15.968719363212585,679.58,1310720,-0.008762875064348918,193,4205.0,1.6367422230541706,1.3876005821628496,3.8081382923876452,1656.75
447.5,129,0.0027649665875291328,0.8223530407994986,0.1493896484375,15.96871924996376,683.83,1320960,-0.011436921235508634,193,4252.5,1.6350940383970738,0.675049650669098,2.348390832692455,1625.5
447.5,130,0.0028213865343335457,0.9024047758430243,0.16611328125,15.968719291687012,672.91,1331200,-0.014403606520500035,193,4127.5,1.6485777780413629,0.17648952549789101,1.800259932937993,1477.75
400.0,131,0.0019368830921624926,0.7302023559808731,0.12939453125,15.96871908903122,651.23,1341440,-0.009015702672331826,193,4252.5,1.6244757354259491,1.332026296854019,3.241012226662216,1471.5
420.00000000000006,132,0.0023209224264181543,0.8063556391745805,0.1487060546875,15.968719327449799,643.1,1351680,-0.010327331318694632,192,4352.5,1.6262827016413213,0.978063146607019,3.159938097411311,1562.0
450.0,133,0.002565753934573311,0.8970518589019776,0.170458984375,15.968719315528869,647.49,1361920,-0.012583865669967054,192,4352.5,1.6202492788434029,0.7189446094911546,3.1344857348315855,1436.25
450.0,134,0.0025708097325154145,0.9057679045945406,0.152685546875,15.968719244003296,657.27,1372160,-0.013153405424236552,192,4280.000000000001,1.6062739722430706,0.5135123146232218,2.343435029026254,1337.75
472.5,135,0.0025750662341809914,0.8905800487846136,0.1590087890625,15.968719279766082,670.74,1382400,-0.01207538373382704,192,4280.000000000001,1.6189187996089458,0.47799247086513785,2.5926532592130567,1365.0
450.0,136,0.0019199634283953604,0.764235432446003,0.130078125,15.968719291687012,658.62,1392640,-0.008881238260073587,192,4252.5,1.6236666530370711,1.4035881044343115,3.4922830304605705,1385.25
450.0,137,0.0021757881423471806,0.8838780649006367,0.142138671875,15.968719071149826,662.06,1402880,-0.011623146468991763,192,4072.500000000002,1.6476342789828777,0.5636667491169647,2.7369223441700177,1380.0
475.0,138,0.0018431608414633403,0.8313538566231727,0.123779296875,15.968719238042832,680.13,1413120,-0.009520515867188805,192,4145.000000000002,1.6476073205471038,1.097089172480628,2.944113271270518,1493.5
450.0,139,0.0019024691225016145,0.7965609144419432,0.1307861328125,15.968719178438187,671.85,1423360,-0.00993203666403133,192,4005.0000000000005,1.621345365792513,1.2658867531223224,3.3303180477057537,1477.25
450.0,140,0.0022441043040092633,0.8072611570358277,0.1377197265625,15.968719291687012,641.43,1433600,-0.009959136121688061,193,4125.0,1.6394020833075047,1.53066969178617,3.63801595615275,1491.5
450.0,141,0.0024922953792159675,0.8709135107696057,0.162841796875,15.968719226121902,619.79,1443840,-0.012111929872480687,193,4102.5,1.645206231623888,0.6131897965213284,2.270117116782685,1490.5
450.0,142,0.0024951951599863228,0.8600952479988336,0.1610107421875,15.968719106912612,614.98,1454080,-0.0117559874910512,193,4102.5,1.635092768073082,0.7529605939867906,2.600202735631202,1434.75
450.0,143,0.001772019265900217,0.7774240400642156,0.11337890625,15.968719255924224,616.79,1464320,-0.007022868698368256,193,4102.5,1.6127989508211613,1.8659639196004718,4.580157048676289,1563.75
