P01:episode_rewards,value_loss,policy_loss,advantage_norm,P09:episode_rewards,PMM:episode_rewards,policy_entropy,explained_variance,frames,epoch_idx,fps,grad_norm,episode_length
0.0,0.00728626147552859,-0.0018418967716570477,0.9591393961012363,3.0,1.12,1.3754760777950288,0.7270551109313965,128000,16,211,0.2803457098640774,171.67
0.0,0.011668396380264312,-0.0014611299033276738,1.2658765894174575,5.0,1.51,1.3488306486606598,0.7950220847129822,136000,17,210,0.3477921414449085,187.07
0.0,0.009371460178517737,-0.002339548284653574,1.129615908563137,6.0,2.17,1.3408603537082673,0.861581654548645,144000,18,211,0.3089005519218613,211.21
0.0,0.00820786644530017,-0.0007993031348451041,1.0455462351441382,6.1000000000000085,2.44,1.3362087428569793,0.8950425034761429,152000,19,211,0.2930852120295719,219.2
0.0,0.010054024420387577,-0.0036079833493568004,0.9702560816705227,5.0,1.81,1.3539327037334443,0.8876159209012985,160000,20,211,0.3589921643269887,197.76
0.0,0.006581565975211561,-0.001966222361515975,0.9616312116384507,5.0,1.78,1.351156313419342,0.9284004032611847,168000,21,213,0.269596949642343,196.7
0.0,0.006741563674295321,-0.0030238475549413126,0.9713101670145988,5.0,1.69,1.3491284930706025,0.921708265542984,176000,22,214,0.27769924261674067,191.16
0.0,0.005773198918323032,-0.0008347063610563055,0.8899737730622291,5.0,2.05,1.3573526203632356,0.9458873504400254,184000,23,214,0.24943397569980327,205.17
0.0,0.00916206513007637,-0.0030746243966495966,1.1082668721675872,9.0,2.43,1.3476195871829986,0.898153291940689,192000,24,215,0.30455175178072585,217.76
0.0,0.005311931548058055,-0.001086551233420323,0.8142285498976708,6.1000000000000085,2.14,1.3427656841278077,0.9363149428367614,200000,25,217,0.22719070707123737,208.18
0.0,0.005004318333812989,-0.0002583679265808314,0.7953401753306388,6.1000000000000085,1.99,1.3419962418079376,0.9348069709539414,208000,26,218,0.21841209384658003,202.93
0.0,0.004502064694534056,-0.0010264863216434606,0.7630152772367,5.0,1.73,1.352034945487976,0.9581612938642502,216000,27,217,0.20015477384234656,192.81
0.0,0.004509323045058408,-0.0002589450523373671,0.7583470246195794,5.0,1.75,1.3488155114650726,0.951500522494316,224000,28,216,0.18770334188917825,190.53
0.0,0.005630630698869936,-0.0017938291413884145,0.8203793455660343,5.300000000000026,1.85,1.3392001521587371,0.9478160524368286,232000,29,216,0.22531228684489932,193.55
0.0,0.005320645757892635,-0.0010654876407352276,0.8081073907017707,5.0,1.73,1.3362903904914856,0.9385979145765304,240000,30,215,0.20545947116478472,187.96
0.0,0.005855731540359557,-0.0008184454595902934,0.8396970525383949,5.0,1.87,1.3372804093360902,0.9605971521139145,248000,31,215,0.25220364297273706,196.29
0.0,0.005377754976798314,-0.0013303048415400553,0.8230340029299259,6.1000000000000085,2.29,1.339728707075119,0.9497910189628601,256000,32,215,0.19199793422407999,212.86
0.0,0.0036141566693549975,-0.0011775386506997164,0.6809829157590866,6.0,2.23,1.3507468950748445,0.9519051343202591,264000,33,215,0.1760930278081702,211.4
0.0,0.0047064507036702705,-7.375094253802672e-05,0.785055530667305,5.0,1.86,1.3483603596687317,0.9512264531850815,272000,34,215,0.19520262621662388,197.54
0.0,0.0033430766462697646,-0.001623638325254433,0.6478748433291912,5.0,1.88,1.3278717041015624,0.9705240774154663,280000,35,216,0.15939805326802334,200.23
0.0,0.004027917913335841,-0.000700215122087684,0.6888632087409496,5.0,2.01,1.336992870569229,0.9512040740251542,288000,36,217,0.18166741181710416,206.9
0.0,0.004281152912590187,-0.0010963140618696343,0.7346443814039231,6.0,2.38,1.3556333732604982,0.965462549328804,296000,37,217,0.1939116149083426,219.74
0.0,0.004542568207834847,-0.0013793736189836635,0.7591239750385285,6.0,2.08,1.3544352185726165,0.9527860361337662,304000,38,217,0.17678716824952406,204.17
0.0,0.00406979227438569,-0.0006378133565885946,0.7279982978105545,5.1000000000000085,1.97,1.352620199918747,0.9647228103876114,312000,39,217,0.17648057414395418,200.55
0.0,0.004589003053988563,-0.0020433358298032546,0.7168695825338364,5.1000000000000085,1.94,1.3583270967006684,0.9576891124248504,320000,40,218,0.21810672199153316,199.65
0.0,0.005740646424237638,-0.001141378594620619,0.8500243054330349,5.0,1.78,1.3570828282833098,0.938571075797081,328000,41,218,0.20765881459878727,194.54
0.0,0.009506781573873014,-0.0008253953521489166,1.1262205711007118,5.0,1.9,1.3753350484371185,0.8787060558795929,336000,42,217,0.2692862830260408,200.88
0.0,0.004751022370473947,-0.001934288755292073,0.7620189145207406,5.0,2.09,1.357957490682602,0.9480678576231003,344000,43,217,0.18609830651512238,207.49
0.0,0.00496723799908068,-0.0009720478911185637,0.7896625646948814,5.0,2.08,1.3523328387737275,0.9438726037740708,352000,44,217,0.17349417748393064,206.92
0.0,0.004544049361138605,-0.00022200804465683177,0.7754464673995972,6.0,2.21,1.363898801803589,0.9544527477025986,360000,45,217,0.1905735358025706,212.19
0.0,0.005717975329607725,-0.001695811266254168,0.8706595776975155,6.0,2.26,1.3563340783119202,0.9409513306617737,368000,46,217,0.21624282653415958,213.41
0.0,0.0042267246748087925,-0.001068033305928111,0.7419891181588173,6.0,2.28,1.35319708943367,0.9562845522165299,376000,47,218,0.179742810855409,214.53
0.0,0.005392600689665414,-0.0006217225349973887,0.8182563056051732,5.1000000000000085,2.05,1.346407392024994,0.9358154064416886,384000,48,217,0.19735171420528907,202.43
0.0,0.0035739022749476136,-0.0003840309794759378,0.6572966407239437,6.1000000000000085,2.08,1.3453176760673522,0.9616750979423523,392000,49,218,0.15184974095261147,201.63
0.0,0.0062086705426918345,0.000790465084137395,0.8950185492634773,6.1000000000000085,2.15,1.3713090574741365,0.9212513124942779,400000,50,218,0.2135360059171209,206.21
0.0,0.010699160869698972,-0.003260494539135834,1.2072003084421157,5.0,1.85,1.3729619431495665,0.8317096078395844,408000,51,219,0.3136881165848693,199.67
0.0,0.009712516136933119,-0.0017475898234988563,1.1308362364768982,5.0,2.13,1.3664428102970123,0.8955036771297454,416000,52,218,0.27246476699012173,209.15
0.0,0.009391606728313491,-0.001847942764434265,1.1330439254641533,5.0,2.15,1.3559363734722139,0.8763489329814911,424000,53,219,0.27563431146293604,210.2
0.0,0.009698939819354564,-0.0008108822900067025,1.1637424856424332,8.0,2.98,1.3525066924095155,0.8939965611696243,432000,54,219,0.26781747142153683,239.83
0.0,0.007223434774205089,-0.0019466761851799673,0.9824398025870323,8.0,3.14,1.3499104595184326,0.9265814298391342,440000,55,220,0.24269221023006832,246.47
0.0,0.007023080402286723,-0.0009405799051455687,0.9905469074845314,8.0,2.86,1.3525563418865203,0.9231689268350601,448000,56,220,0.23627928153809638,234.11
0.0,0.009622092031640932,0.00043185237154830247,1.1385485354065894,5.0,2.36,1.3577081179618835,0.8676651000976563,456000,57,220,0.25644972804121674,215.7
0.0,0.008072075150557793,-0.000956691512838006,1.0298140385746957,5.0,2.23,1.3552318871021272,0.9075603097677231,464000,58,220,0.25067915751386016,211.61
0.0,0.009930225852876902,-0.0021578990382840856,1.162962874174118,4.1000000000000085,2.07,1.3374093782901764,0.8781953573226928,472000,59,220,0.2947991875834037,206.28
0.0,0.00854252460238058,-0.001991040584107395,1.0819252610206604,5.0,2.49,1.3456355476379394,0.9095547252893448,480000,60,219,0.26294904183292994,221.79
0.0,0.012312569165369497,-0.00045600551457027907,1.29379944562912,6.0,2.5,1.3505837631225586,0.8137353026866913,488000,61,220,0.31504158815646954,222.76
0.0,0.010334163613151759,0.00206280610000249,1.150712043941021,5.0,2.09,1.3499546837806702,0.855147745013237,496000,62,220,0.2963902909860132,205.39
0.0,0.013323914539068938,-0.0011950545606669038,1.3683411329984665,5.0,2.17,1.347246252298355,0.8587033081054688,504000,63,220,0.33868057072583396,210.3
0.0,0.012263784145470708,-0.002630982868358842,1.3279268431663513,5.0,2.34,1.340083794593811,0.8673650485277176,512000,64,220,0.31146973129075683,219.0
0.0,0.006324685296276584,-0.0017912435046173415,0.9349767059087754,5.1000000000000085,2.52,1.3381917405128478,0.9318907582759857,520000,65,220,0.21675606419373838,226.62
0.0,0.00778981396870222,-0.001357757923196914,1.0433452686667442,6.0,2.61,1.3462337708473207,0.9176128107309341,528000,66,221,0.24985873195538297,230.23
0.0,0.010909806173294782,-0.0027141980204623906,1.2276161816716193,6.0,2.62,1.3265613949298858,0.8432694399356842,536000,67,221,0.2956130459446046,227.71
0.0,0.009052088176831603,3.1908799428492785e-06,1.1364683547616006,6.1000000000000085,2.72,1.3387825214862823,0.9029654914140701,544000,68,220,0.2872833102464276,228.17
0.0,0.009797141338931397,-0.0016189388843486086,1.1581447583436966,6.0,2.69,1.3479722452163696,0.8900762110948562,552000,69,220,0.2774904151349953,226.71
0.0,0.0129360641236417,-0.0007997278094990179,1.3490113332867621,7.0,3.07,1.3412850654125215,0.8493788981437683,560000,70,219,0.33578605365308406,242.58
0.0,0.008670918615534902,-0.0005671445440384559,1.0641170957684516,6.1000000000000085,2.97,1.3325422477722169,0.8900568127632141,568000,71,220,0.2646217209648695,242.88
0.0,0.009149126202100889,-0.004771004414651543,1.0532870289683343,6.0,2.85,1.3031072837114335,0.9125756251811982,576000,72,220,0.27698989335302554,240.71
0.0,0.009740162171656266,-0.00036771266895812004,1.1750034910440446,6.0,2.77,1.3228555941581726,0.8856390696763993,584000,73,220,0.2668386313425404,234.08
0.0,0.00790902053762693,-0.0008405215003222111,1.0363165640830994,9.0,3.14,1.3330010676383972,0.9058067786693573,592000,74,220,0.24819755686911485,243.64
0.0,0.006427967494237237,-0.00017526795156300068,0.9284510695934296,9.0,3.39,1.3422866129875184,0.9381350612640381,600000,75,220,0.23947377679638393,244.7
0.0,0.008817254857858644,-0.00036269543123125915,1.1045782500505448,9.0,3.24,1.3448884081840515,0.8934687560796738,608000,76,220,0.26884364524610194,241.37
0.0,0.008260526100639255,0.00048824202647665513,1.0706169313192369,8.100000000000009,2.94,1.3492961418628693,0.9169071263074875,616000,77,220,0.25608433321653296,235.46
0.0,0.005672613083152101,-0.00202774675184628,0.8972258335351944,7.0,2.87,1.3469236385822296,0.9456267142295838,624000,78,219,0.2013227318897003,235.22
0.0,0.00821389941032976,-0.00016685351147316396,1.0480387729406357,7.0,2.78,1.3546281731128693,0.9140662312507629,632000,79,219,0.2433963785795542,232.85
0.0,0.009954250700538979,-0.001419362489832565,1.1943366992473603,7.1000000000000085,2.8,1.3478310430049896,0.8861371338367462,640000,80,219,0.27972433723151396,230.8
0.0,0.00841380497557111,-0.002215899134462234,1.0832017999887467,6.0,2.89,1.3376404130458832,0.9134303194284439,648000,81,219,0.27854245829108976,234.87
0.0,0.008918326260754839,-0.0019486774713732302,1.124883801341057,8.0,2.98,1.3312148594856261,0.8717059558629989,656000,82,219,0.2947538813058977,235.72
0.0,0.008062070208834484,-0.0014375432819360868,1.0667107012867927,9.0,2.94,1.328058772087097,0.9088675260543824,664000,83,219,0.2570689640038577,235.82
0.0,0.008867729631019757,-0.0008551642132806591,1.1128651794791222,9.0,3.0,1.3245438015460969,0.9137196850776672,672000,84,219,0.25855057452962205,235.46
0.0,0.01127491989871487,-0.0028493553650332615,1.2817938110232354,8.0,3.4,1.3302192223072051,0.8850682163238526,680000,85,219,0.3142896991614187,253.76
1.0,0.010309297651983797,-0.00034769137389957907,1.2150739401578903,6.1000000000000085,3.49,1.3365439879894256,0.883944935798645,688000,86,219,0.30326789837365686,259.36
1.0,0.011238862189929932,-0.002150028782780282,1.2753530317544937,6.0,3.31,1.3224050140380859,0.8930672466754913,696000,87,219,0.3477145455070949,253.98
1.0,0.009667156452778727,-0.0025014592272054868,1.1906592005491257,7.0,3.28,1.320427395105362,0.903028234243393,704000,88,219,0.2925092525649758,248.99
1.0,0.008597374407108872,-0.003270247165346518,1.1056009715795516,7.1000000000000085,3.3,1.3148106050491333,0.9176232206821442,712000,89,219,0.2714429848858934,247.97
1.0,0.012013109100516886,-0.0037883730267640205,1.3149357122182845,8.100000000000009,3.64,1.3085312736034393,0.8726351922750473,720000,90,220,0.34556529622709065,261.49
0.0,0.012074242616072296,-0.0049088758579455315,1.3312678301334382,9.0,3.72,1.290099538564682,0.875622215270996,728000,91,220,0.33741374743446895,265.0
1.0,0.012034470518119633,-0.0030152817147609313,1.3366902005672454,9.0,3.93,1.2994071316719056,0.8396808981895447,736000,92,220,0.352739397629242,267.21
1.0,0.016855596131645143,-0.006492549739778042,1.5866708236932754,9.0,4.13,1.285175436735153,0.8231772458553315,744000,93,220,0.46745938596232905,272.65
1.0,0.016869771948549897,-0.0043324518916051605,1.5745401114225388,10.0,4.45,1.2671582412719726,0.8028226506710052,752000,94,221,0.4114139896820884,283.32
1.0,0.018034159606322646,-0.004366604505848954,1.6530271351337433,10.0,4.82,1.2502468931674957,0.8067422324419021,760000,95,221,0.40571982779211685,299.94
2.0,0.019175133462995292,-0.004907288546910422,1.7156245863437654,10.0,5.34,1.2422927069664,0.8224348521232605,768000,96,221,0.46793043925887423,316.93
2.0,0.01570818648673594,-0.0032186023044050672,1.5353118240833283,10.0,5.49,1.2570041632652282,0.8124780470132827,776000,97,221,0.3861626608761792,323.15
2.9000000000000004,0.011838336922228337,-0.002814284731866792,1.3388541430234908,9.0,5.56,1.2757955968379975,0.8772190743684769,784000,98,221,0.3475955798629321,322.61
3.0,0.014912106436677277,-0.003918962782481685,1.48485502243042,9.100000000000009,5.79,1.2711372244358063,0.8282267946004868,792000,99,221,0.3747118455719651,326.86
3.0,0.01229623892577365,-0.0026796928740805016,1.3576953917741776,10.0,5.96,1.2586424660682678,0.8669472950696945,800000,100,221,0.36157678808186655,329.38
3.0,0.01929781210143119,-0.002273235932166244,1.6468371015787124,10.100000000000009,6.25,1.2775014448165893,0.799419424533844,808000,101,221,0.4560689772362377,336.56
3.0,0.020186152854003013,-0.007229006441775709,1.7451670718193055,10.0,6.36,1.2559718942642213,0.7552431887388229,816000,102,221,0.4582898022203386,341.8
3.0,0.026186802447773515,-0.009868920771987177,1.975853728055954,10.100000000000009,6.47,1.2193590879440308,0.7320671212673188,824000,103,221,0.5868053206919562,346.89
3.0,0.018744572587311267,0.000864481286262162,1.6724341970682144,10.100000000000009,6.5,1.2595073747634888,0.8090103304386139,832000,104,220,0.40850593363019266,354.99
4.0,0.01564578553661704,-0.003215009858831763,1.5365408205986022,11.0,6.55,1.286073763370514,0.8452024549245835,840000,105,220,0.4033383196127315,357.89
4.0,0.016790442145429553,-0.003830777951516211,1.594380298256874,12.0,6.92,1.2588121426105499,0.8317422020435333,848000,106,221,0.4049658799323474,366.53
4.0,0.01450511919800192,-0.004278416127781384,1.4748774898052215,11.100000000000009,7.06,1.267483344078064,0.8504753851890564,856000,107,220,0.3918664597475242,368.33
4.0,0.014097224804572761,-0.0013224181802070235,1.4427116882801057,11.100000000000009,7.0,1.2869166672229766,0.8675196743011475,864000,108,219,0.37471222094144047,360.75
3.0,0.016027938704937697,-0.00290466590973665,1.549667289853096,11.100000000000009,7.05,1.2589759600162507,0.8410032647848129,872000,109,219,0.41920749459610734,367.2
3.0,0.01954691404942423,-0.0023463803206686864,1.7212187218666077,11.0,7.15,1.2407919239997864,0.7928944325447083,880000,110,219,0.4396054352098116,374.96
3.9000000000000004,0.018357864990830423,-0.006001484196749516,1.6735520488023758,11.100000000000009,7.38,1.1869506406784058,0.8115253901481628,888000,111,219,0.44808910781158107,383.65
4.0,0.025169081671629102,-0.009302265498554334,1.8230080527067185,12.0,7.57,1.137084468603134,0.7497967028617859,896000,112,219,0.5452418665047637,391.64
4.0,0.019064880451187493,-0.0019135944545269012,1.6879434126615525,11.0,7.73,1.2394467902183532,0.7801882052421569,904000,113,219,0.4387239018733205,393.4
4.0,0.01828434817492962,-0.003307487237270834,1.6536094105243684,12.0,8.02,1.248716460466385,0.8265463507175446,912000,114,219,0.46691076099631906,400.97
4.0,0.013659353428520262,-0.007349591552047059,1.4277961707115174,12.100000000000009,8.09,1.214723230600357,0.8343907749652862,920000,115,219,0.3813419790605411,396.49
4.0,0.017332552238367497,-0.0027575482858810574,1.6181100022792816,12.0,8.01,1.2294748413562775,0.8190374082326889,928000,116,220,0.4139876436808996,390.23
5.0,0.018600941598415376,-0.0030582826171303167,1.6887237566709519,13.0,7.95,1.2346007299423218,0.7816160470247269,936000,117,220,0.4399752540127947,386.95
4.9,0.01748161520808935,-0.0013012389841605908,1.6223839634656907,13.0,8.31,1.2629386901855468,0.8088102275133133,944000,118,219,0.4311504590250938,392.86
5.0,0.017546380418352783,-0.006093735639587976,1.6224229478836059,13.0,8.57,1.2181625401973724,0.7999043047428132,952000,119,219,0.4317885613752971,400.77
5.0,0.020547459810040893,-0.00559607065635646,1.7470858073234559,13.0,9.15,1.201320880651474,0.7955649638175964,960000,120,220,0.48470688437372367,411.19
4.0,0.019784244592301548,-0.007316388923791237,1.7248792898654939,13.0,8.92,1.1840870821475982,0.7845317596197128,968000,121,220,0.47977355441187264,405.65
4.0,0.02057208338752389,-0.005659528973628767,1.7685726034641265,13.0,9.11,1.2324100017547608,0.771524623632431,976000,122,219,0.48749158412626686,417.64
5.0,0.01916555991396308,0.002378242084523663,1.7008792066574097,13.0,8.95,1.2092946648597718,0.7965819388628006,984000,123,220,0.4694364972812991,414.31
4.0,0.017727717054076494,-0.008053880960360402,1.6456202173233032,12.100000000000009,8.81,1.1346717828512192,0.8141895598173141,992000,124,219,0.4637387796205259,412.44
4.0,0.019657968785613777,-0.003105496641655918,1.7284294599294663,13.0,8.75,1.1900425362586975,0.792361108660698,1000000,125,219,0.466020736172071,410.49
5.0,0.020614225366152823,-0.003574639201397076,1.774299951195717,13.0,9.21,1.238203650712967,0.7754864162206649,1008000,126,219,0.4892474981028758,424.5
6.0,0.015847360412590206,-0.0028765819064574317,1.5447161877155304,14.0,9.45,1.2207570028305055,0.8460250437259674,1016000,127,219,0.4186891331521689,431.35
5.0,0.017289771977812052,-0.0017129150134860538,1.6084666329622268,14.0,9.63,1.2176613426208496,0.8092023658752442,1024000,128,219,0.43498627596912715,436.19
5.9,0.020802798327058555,-0.007011035476461984,1.7578203356266022,15.0,10.09,1.2222199511528016,0.7629164469242096,1032000,129,219,0.4805013431149495,446.42
6.0,0.02256014426704496,-0.007176575239755039,1.841524240374565,15.0,10.35,1.214042890071869,0.7673216217756271,1040000,130,219,0.49150193465539777,452.41
6.0,0.021480250456370413,-0.006276846143882722,1.8073339104652404,15.0,10.17,1.2251700961589813,0.770704979300499,1048000,131,219,0.4925452628406895,449.88
6.0,0.023808333626948296,-0.0037873644108185546,1.9038367295265197,16.10000000000001,10.55,1.1959238028526307,0.7305583071708679,1056000,132,219,0.5245226742070188,448.17
6.0,0.02268568622879684,-0.0012820007826667278,1.8527342998981475,17.0,10.75,1.2330526864528657,0.7596619868278504,1064000,133,220,0.500064257933024,455.44
6.0,0.02164894707966596,-0.00697181101742899,1.8076233780384063,17.0,11.34,1.2159281170368195,0.7803210884332656,1072000,134,220,0.498415372185955,463.37
6.0,0.02172927085310221,-0.004474042886868119,1.8070630538463592,17.10000000000001,11.1,1.209201028943062,0.7700758248567581,1080000,135,219,0.5165984093267181,454.07
6.0,0.020389936845749617,-0.0059241733417729845,1.7551524341106415,19.0,11.38,1.2105111789703369,0.7475751769542694,1088000,136,219,0.482148421389132,455.97
6.0,0.021989316917024552,-0.0013912827661260964,1.8239591670036317,19.0,11.75,1.2404090070724487,0.7574936890602112,1096000,137,219,0.4917793977277492,469.28
6.9,0.02073787762783468,-0.0063774376921355725,1.7680983340740204,18.10000000000001,11.76,1.2448252749443054,0.7717414253950119,1104000,138,219,0.47560616058534755,476.67
7.0,0.018338806459214537,-0.0058501521842265446,1.6598482823371887,18.0,11.6,1.235858747959137,0.812243459224701,1112000,139,219,0.4661502106137666,473.32
6.0,0.01895242843776941,-0.004033794937422499,1.7024808090925216,18.0,11.46,1.2327784764766694,0.7827812892198562,1120000,140,220,0.4479404642450106,474.12
7.0,0.02524740300141275,-0.0026978196745039897,1.8923552983999252,18.10000000000001,12.13,1.1993812263011931,0.753972544670105,1128000,141,220,0.5423796961368653,486.62
7.0,0.02245665811933577,-0.005518556109745987,1.857029925584793,18.10000000000001,12.0,1.188654625415802,0.7755624294281006,1136000,142,220,0.5187821321442797,489.69
7.0,0.019962819223292173,-0.004011090038111433,1.742730278968811,18.0,11.84,1.1873846924304963,0.8040523773431778,1144000,143,220,0.5122163761917914,493.11
7.0,0.017453540368005633,-0.004695677473791875,1.6280129915475845,17.10000000000001,11.87,1.2051572287082672,0.8079543024301529,1152000,144,220,0.4491887090629112,491.35
7.0,0.02068325439002365,-0.003804448555747513,1.755628297328949,18.0,11.92,1.2200072014331818,0.7664116334915161,1160000,145,220,0.49637282387013104,493.06
6.0,0.022608478143811225,-0.00825242358725518,1.853937497138977,16.0,11.32,1.17214209318161,0.8061595112085342,1168000,146,220,0.5231531732311555,478.12
6.9,0.022964121736586095,-0.005585992350097513,1.8739998948574066,16.0,11.27,1.1668688261508942,0.768697560429573,1176000,147,220,0.5569542650251204,489.18
7.0,0.030308186570182444,-0.004412400388391688,2.136684616804123,17.0,12.02,1.1110551071166992,0.7283109790086746,1184000,148,220,0.6383814359303357,502.69
7.0,0.0228837454225868,-0.003362460460048169,1.8578646934032441,17.0,12.17,1.1062905353307724,0.7637102234363556,1192000,149,220,0.525446729559403,498.36
7.0,0.02738362316042185,-0.0069553638843353836,2.035317980051041,18.0,12.81,1.1283017820119858,0.7063342249393463,1200000,150,220,0.604501708131585,507.43
7.9,0.022736809891648592,-0.00892918959085364,1.849125394821167,19.0,13.5,1.1574859488010407,0.7344128793478012,1208000,151,220,0.5393789985778098,529.64
7.0,0.023451501708477734,-0.002281384992529638,1.8802985060214996,19.10000000000001,13.56,1.1672805202007295,0.7666760700941085,1216000,152,220,0.5819420338652059,531.55
9.0,0.022229102179408072,-0.006902742736347136,1.8411065924167633,20.0,14.01,1.175520614385605,0.7697940522432327,1224000,153,220,0.5589344228474852,548.9
9.0,0.02410155417397618,-0.00918247375782812,1.8877672636508942,19.0,13.98,1.1253165799379348,0.7393534195423126,1232000,154,220,0.5708755229189403,544.88
9.0,0.023677587625570595,-0.005262722715269774,1.8865573251247405,19.0,13.64,1.1359369957447052,0.8003426206111908,1240000,155,221,0.581869336674383,542.24
9.0,0.023214525058865548,-0.006491176902782172,1.8712602454423903,19.0,13.28,1.1569169640541077,0.7873326390981674,1248000,156,221,0.522932406675416,538.09
9.0,0.02058481300715357,-0.0028953080787323415,1.768700350522995,19.0,13.1,1.1216669088602067,0.7821810418367385,1256000,157,221,0.4873823945335933,530.45
9.0,0.02462084613274783,-0.006463983311259653,1.926681222319603,19.0,13.31,1.094290856719017,0.7453891956806182,1264000,158,221,0.5543780967823865,533.48
9.0,0.02239500462077558,-0.0012534226433490404,1.8367163836956024,19.0,13.54,1.1582357716560363,0.7838208431005478,1272000,159,221,0.5126796539354672,539.96
9.0,0.020389617839828133,-0.0017702122899936512,1.7593828308582307,18.0,13.47,1.146580335497856,0.7655810195207596,1280000,160,221,0.4849113925667682,540.17
9.0,0.02448075985535979,-0.007599182799458504,1.8984416282176972,18.0,13.53,1.1588417601585388,0.7325045722723007,1288000,161,221,0.5512212270500919,544.6
9.0,0.024872084618546068,-0.008348380812385585,1.9424429178237914,21.0,14.17,1.1701330351829529,0.7288024199008941,1296000,162,221,0.5477417078458114,554.23
8.0,0.02211471271701157,-0.004716304414323531,1.8298481893539429,21.0,14.12,1.1813563883304596,0.7608560210466385,1304000,163,221,0.5378632128784369,552.02
8.0,0.023831758359447123,-0.008015490527031943,1.887828871011734,20.10000000000001,14.07,1.1512417697906494,0.7953894263505936,1312000,164,221,0.5743591751785455,546.07
8.0,0.02140181278809905,-0.004730003573495196,1.7961933797597884,20.0,13.72,1.1082138919830322,0.7565123927593231,1320000,165,221,0.5126516577461137,545.01
8.0,0.021773593169637024,-0.00476654450118076,1.816761812567711,20.10000000000001,13.85,1.1152840101718902,0.791785940527916,1328000,166,221,0.5275097886460822,548.7
7.9,0.026198220909573137,-0.005545150933321565,1.9974590373039245,21.0,13.97,1.130546197295189,0.754738632440567,1336000,167,221,0.5769540588259364,546.88
7.9,0.02122284220997244,-0.0037576256549800746,1.788733321428299,21.0,13.99,1.1912941861152648,0.8063558566570282,1344000,168,221,0.4924738871750031,546.49
7.9,0.02252167124301195,-0.00460848247341346,1.8456634044647218,21.0,14.2,1.167574428319931,0.7420752829313279,1352000,169,221,0.5080724335707489,546.88
8.0,0.019756765849888325,-0.005138782105525479,1.7235245060920716,21.0,14.44,1.145671647787094,0.7957692354917526,1360000,170,221,0.5080469434937046,547.67
7.9,0.020861851801164448,-0.008362411462003365,1.7766733515262603,21.0,14.35,1.1430312407016754,0.7970262062549591,1368000,171,221,0.4940234277168954,550.39
7.9,0.024282164587639272,-0.005059695587842725,1.9170533728599548,23.0,14.66,1.1501784455776214,0.7401234090328217,1376000,172,221,0.5469603074043864,551.65
8.0,0.024878066787496208,-0.005380844708997756,1.9278321218490602,24.0,14.98,1.1812893509864808,0.7618934655189514,1384000,173,221,0.5589810859947879,556.24
8.0,0.02483321346808225,-0.006528027771273628,1.9322736644744873,23.10000000000001,15.3,1.1644084358215332,0.7526832115650177,1392000,174,221,0.5365802093610266,563.07
