value_loss,clip_fraction,P01:episode_rewards,approx_kl_divergence,policy_entropy,PMM:episode_rewards,grad_norm,policy_loss,P09:episode_rewards,explained_variance,epoch_idx,episode_length,fps,frames,advantage_norm
1.6995555765926837,0.3849365234375,0.0,0.01103378974548912,1.5097053080797196,62.903225806451616,31.33448361813396,0.009426668739615706,150.0,-0.059783121570944786,1,298.51612903225805,160,10240,15.968719172477723
0.2927119301632047,0.228369140625,0.0,0.0036880492818458523,1.6770657554268837,86.328125,6.364462708728529,-0.0007196069407655159,150.0,0.06445980705320835,2,307.734375,150,20480,15.968719327449799
0.11351029898505657,0.1358642578125,0.0,0.0022070711630479607,1.7247455783188343,100.25773195876289,2.939143606119379,-0.0035531169043679254,225.0,0.25722907930612565,3,312.7216494845361,160,30720,15.96871926188469
0.12299616271629929,0.106591796875,25.0,0.0017923775375837294,1.7327967554330825,161.25,3.2433403652914605,-0.0036788045403227444,430.0000000000004,0.47577599808573723,4,329.43,164,40960,15.968719351291657
0.13826434970833362,0.11181640625,25.0,0.0019095460290148678,1.733281309902668,209.25,2.8383743534517354,-0.004282975073874695,477.5000000000002,0.5683662753552199,5,343.5,168,51200,15.968719184398651
0.13120843560900539,0.136376953125,47.50000000000001,0.002191256637343328,1.7273771941661835,246.25,3.1056451960752245,-0.004461482897750102,477.5000000000002,0.5617906074970961,6,350.92,171,61440,15.968719452619553
0.1152582666836679,0.11904296875,125.0,0.0019804922207302964,1.7107551015913487,244.25,2.7288887467474034,-0.006005469081719639,380.00000000000045,0.6308815579861402,7,348.01,173,71680,15.968719363212585
0.15220052637159825,0.124267578125,125.0,0.002058834646141222,1.6969714909791946,241.0,3.493137136707346,-0.005594417146494379,352.5000000000002,0.6760841403156519,8,351.06,173,81920,15.968719226121902
0.14435602077282966,0.152880859375,150.0,0.002402082261778922,1.6530648693442345,262.0,2.531480929874335,-0.006967968665776425,382.5000000000007,0.6963670499622822,9,355.94,175,92160,15.96871924996376
0.13155064466409386,0.1330810546875,150.0,0.002126669912331957,1.6725756697356702,278.75,2.4046963263838355,-0.0062695393840840555,427.5000000000002,0.7845904812216759,10,364.16,176,102400,15.96871924996376
0.11650584985036402,0.1359130859375,175.0,0.0022142201170144106,1.6897193618118762,327.5,2.595103404846072,-0.0064771867859235496,577.5000000000002,0.8241939369589091,11,379.77,176,112640,15.968719309568405
0.15606780229136347,0.1465576171875,175.0,0.0022767530200442946,1.7002995163202286,359.25,2.6124386019601866,-0.0075324363475374415,627.5000000000002,0.7656748734414578,12,387.56,177,122880,15.968719244003296
0.13301825372036546,0.137255859375,200.0,0.002222018306588644,1.6936184093356133,371.25,2.537253809615982,-0.0076367039415345065,650.0,0.7940926268696785,13,389.47,178,133120,15.968719232082368
0.13531680610030888,0.1367919921875,200.0,0.0021279668594164198,1.7081726297736168,380.25,2.7681795135381626,-0.007397409284021705,655.0000000000005,0.7568463280797004,14,396.43,179,143360,15.968719309568405
0.11231674794107675,0.1548583984375,200.0,0.0024329908113262045,1.7179468661546706,373.25,2.205511348507712,-0.007957928939867997,652.5000000000002,0.8283153798431158,15,392.05,180,153600,15.968719327449799
0.10956878766883164,0.134619140625,200.0,0.002138729607486612,1.713047981262207,371.5,2.3401466202651457,-0.007399603765952634,650.0,0.8448476884514093,16,398.73,181,163840,15.968719351291657
0.11268859426490963,0.166357421875,200.0,0.0025228779526517836,1.7029178842902184,385.75,2.1691655410576995,-0.00906946857139701,675.0,0.8434939157217741,17,404.29,182,174080,15.968719244003296
0.16196072231978179,0.1480712890625,200.0,0.0022741501795965706,1.7239241406321526,400.0,2.5637118285545584,-0.00867301034668344,677.5000000000002,0.8187984626740217,18,404.56,182,184320,15.968719226121902
0.1770510325441137,0.1310791015625,175.0,0.002123016053201595,1.738990457355976,367.5,2.3829088377703838,-0.008056875134934671,675.0,0.746546046435833,19,396.36,182,194560,15.968719166517257
0.10646457220427692,0.1425048828125,175.0,0.002225994848822962,1.7215951032936574,380.25,2.115455896755871,-0.00799338543711201,700.0,0.8293210651725531,20,404.23,182,204800,15.968719291687012
0.11807544322218747,0.1665283203125,172.5,0.002590716706982074,1.7046722166240216,367.75,1.9684362931192134,-0.008775374713150087,675.0,0.853839784860611,21,408.85,182,215040,15.96871938109398
0.08639466962777079,0.148095703125,175.0,0.002359515359467269,1.7046550817787647,393.75,1.9272531709054816,-0.009436751651082886,675.0,0.8956837225705385,22,421.24,183,225280,15.96871930360794
0.09703284415882081,0.152587890625,222.5,0.002373712099143025,1.7158213719725608,411.75,1.9714709487080264,-0.00991331819241168,675.0,0.8922128632664681,23,436.06,183,235520,15.968719267845154
0.124620784050785,0.1547607421875,225.0,0.0024761967993984745,1.6953435324132442,440.5,2.2263175129471326,-0.008781153179006651,700.0,0.8751041177660227,24,437.72,183,245760,15.968719232082368
0.11029449568595737,0.139111328125,225.0,0.0022482339124738687,1.7062534287571907,454.5,2.0297218740793443,-0.009922638088391977,700.0,0.8809407956898212,25,437.4,183,256000,15.968719255924224
0.12821226192172616,0.138330078125,250.0,0.002219073111291727,1.720769713819027,449.75,2.161954719114475,-0.010187508047602023,702.5000000000002,0.8521867103874683,26,437.43,183,266240,15.968719315528869
0.14536284653004258,0.1436279296875,250.0,0.0023132799593670993,1.720812950283289,451.5,2.2568262739918006,-0.009183772248070455,725.0,0.8566267389804125,27,436.03,183,276480,15.968719321489335
0.14668646627105772,0.1441650390625,225.0,0.002341975142235543,1.7013598434627055,445.0,2.127867237951514,-0.009856503979972332,702.5000000000002,0.8458979994058609,28,434.45,184,286720,15.968719166517257
0.1849202620331198,0.1380615234375,225.0,0.002253042507232131,1.7062224455177784,445.75,2.29565656523858,-0.009837824113492388,725.0,0.8285017900168896,29,441.68,184,296960,15.968719238042832
0.17478346349671484,0.14560546875,225.0,0.0022684702767267846,1.7105417415499686,447.75,2.436982203379401,-0.009557676425174577,725.0,0.806148586794734,30,446.27,184,307200,15.968719279766082
0.12836486916057765,0.150048828125,200.0,0.0024350211057029498,1.695962879806757,429.75,1.9396442543412669,-0.010455133936193305,702.5000000000002,0.8087559312582016,31,436.84,184,317440,15.968719255924224
0.09839061368256807,0.1536865234375,197.5,0.0023593953981847424,1.7119413815438747,459.75,1.7484131521736053,-0.010817733663861873,727.5000000000002,0.870684053748846,32,441.55,185,327680,15.968719178438187
0.1612010572105646,0.15478515625,200.0,0.0024679565713316646,1.6881081014871597,476.25,2.0199600078556577,-0.011070015366567532,750.0,0.8099922124296427,33,447.72,185,337920,15.968719345331191
0.18213950623758138,0.161181640625,175.0,0.002577681326897937,1.6923997022211552,473.75,2.096846404734417,-0.00922392583670444,750.0,0.8007929902523756,34,439.06,186,348160,15.968719393014908
0.14265265248250217,0.1447021484375,200.0,0.002296850054949851,1.716199880093336,490.0,1.9880813990958313,-0.009776476893239305,750.0,0.8545517213642597,35,453.84,186,358400,15.968719345331191
0.15328359636478125,0.149169921875,200.0,0.002321046267002524,1.6943166561424732,484.75,2.136898272524112,-0.010073174389617634,727.5000000000002,0.8346947781741619,36,448.49,186,368640,15.9687191426754
0.12560917937662452,0.145849609375,222.5,0.0024096337983568103,1.6906302727758884,464.75,2.1143477701421,-0.011523638494691114,700.0,0.8926113449037075,37,436.53,187,378880,15.968719244003296
