grad_norm,policy_entropy,P01:episode_rewards,P09:episode_rewards,value_loss,policy_loss,explained_variance,fps,epoch_idx,frames,advantage_norm,episode_length,PMM:episode_rewards
0.16939596586721614,1.3672697603702546,0.0,4.1000000000000085,0.007014328719887999,-0.0013178769260412083,-0.379903752207756,245,25,200000,0.8784753196686507,194.65,1.69
0.17176849950876555,1.3643366718292236,0.0,3.0,0.006473588494336582,-0.0004298244703386445,-0.20260740518569947,246,26,208000,0.8083216620981694,175.71,1.25
0.14014081726065042,1.3758649325370789,0.0,3.0,0.005831549969661865,0.0005462619083118625,-0.10186317801475525,246,27,216000,0.792449046075344,172.45,1.23
0.174290872552711,1.3770143103599548,0.0,3.0,0.0068728819162788566,-0.0001448313915170729,-0.6797902792692184,247,28,224000,0.8721464537829161,170.22,1.18
0.17253704331270683,1.3834287130832672,0.0,3.0,0.006434267676813761,-0.0007090818590950221,-0.29483727931976317,248,29,232000,0.8387640111148358,175.72,1.3
0.15461086487096284,1.3813014948368072,0.0,3.0,0.005525677997939056,-0.0007158585940487683,-0.13564785182476044,248,30,240000,0.7733355592191219,178.3,1.32
0.16549180616349674,1.3781511509418487,0.0,3.1000000000000085,0.005217464900924824,0.0003601488028652966,0.2906409555673599,248,31,248000,0.7556115192174911,183.12,1.35
0.16266036902673683,1.3835016226768493,0.0,3.1000000000000085,0.006144146873702993,0.0007130334790417692,-0.017430967688560485,248,32,256000,0.8294922195374965,179.89,1.29
0.1379194531184128,1.382651251554489,0.0,3.0,0.004328790711660986,-0.0011038961701342487,0.13106461644172668,249,33,264000,0.697832640632987,172.68,1.13
0.15014215210081866,1.3773507952690125,0.0,3.0,0.004883289941644762,-0.00046784829319221897,0.06686866164207458,250,34,272000,0.7634263721108436,177.56,1.23
0.18096801053415007,1.3805479562282563,0.0,4.0,0.006157018696248997,-0.0009945328152389265,-0.20222721219062806,250,35,280000,0.8612894976139068,182.84,1.37
0.1662805137450193,1.3717442083358764,0.0,5.0,0.0062179265306622255,-0.0002583683968987316,0.19866149604320527,250,36,288000,0.8590462262928485,190.88,1.6
0.1425050647582325,1.3726855874061585,0.0,5.0,0.004835519782500341,2.4473763623973354e-05,0.5091205298900604,250,37,296000,0.7536049370467662,201.93,1.99
0.15073536933231277,1.3732332372665406,0.0,5.1000000000000085,0.005869950185588096,0.001261537650716491,0.3007992714643478,251,38,304000,0.8039992332458497,205.4,2.0
0.16567893128946515,1.370381964445114,0.0,5.0,0.005275272172730184,-0.0025598386477213354,0.3352061903476715,251,39,312000,0.7932490433752537,202.87,1.85
0.16977955381491752,1.3734159898757934,0.0,4.1000000000000085,0.005360815963358618,-0.00024765556096099315,-0.2839579391479492,252,40,320000,0.7828898820281028,202.19,1.85
0.15104842321367054,1.3779637491703034,0.0,4.0,0.005026743747293949,0.00023918971011880786,0.14522262394428254,252,41,328000,0.7468559844791889,190.8,1.55
0.18338418629999542,1.3781053400039673,0.0,5.0,0.005258303689624881,-0.0020426057605072855,0.4292574489116669,253,42,336000,0.7953654058277607,194.74,1.67
0.12852384732982985,1.37405348777771,0.0,4.1000000000000085,0.0037238533744675807,0.0006499522214289755,0.44320545375347137,253,43,344000,0.6553836768865585,185.25,1.39
0.16334059756924169,1.3759046137332915,0.0,4.0,0.0050759931334323485,-0.0008246980804688064,0.4891400879621506,253,44,352000,0.785202162861824,188.97,1.49
0.12152698293470571,1.3813113725185395,0.0,3.1000000000000085,0.003713531636749394,0.0003212908253772184,-0.5116076302528382,254,45,360000,0.6471445643901825,185.37,1.39
0.17304992275202685,1.3837811696529387,0.0,3.1000000000000085,0.007347951003612252,-0.0002571708190953359,0.0672706776857376,254,46,368000,0.8800825565308332,182.91,1.35
0.12302349445161345,1.382858349084854,0.0,3.1000000000000085,0.0039453479536314265,0.00016008769569452852,-0.1887577486038208,253,47,376000,0.6657019343972206,182.57,1.4
0.1507822864710939,1.3836850321292877,0.0,3.0,0.005131307464034762,-0.0005806922403280623,0.289968141913414,254,48,384000,0.7711958549916744,181.28,1.44
0.14672938406185929,1.3792411482334137,0.0,4.0,0.004569501598816714,-0.00019914808748580981,0.5993601959943772,254,49,392000,0.721728628873825,192.47,1.67
0.14775241723494145,1.382590605020523,0.0,5.0,0.005757236688368721,-0.0005209362233290449,0.3983717155456543,254,50,400000,0.8327309653162956,206.71,1.98
0.14565111966163907,1.379355617761612,0.0,5.0,0.0049517707452469036,-0.0006368590292549925,0.3249510687589645,255,51,408000,0.7720472511649131,204.23,2.0
0.15034976138281742,1.38018079161644,0.0,5.0,0.0050802986546477765,0.00022318181290756912,0.4837213867902756,255,52,416000,0.7636031152307987,203.83,2.04
0.14569051376225922,1.3787725424766542,0.0,5.0,0.0054579531922354365,0.00036526905478240224,0.5501679736375809,255,53,424000,0.8175948837399483,207.87,2.1
0.11629888999434886,1.3834766602516175,0.0,5.0,0.003431168533061282,-1.1829547584056854e-05,0.21306989550590516,255,54,432000,0.6208861770480871,203.24,1.96
0.13151993984232047,1.3841880548000336,0.0,4.0,0.00459351161858649,-0.00013948376494226977,0.3601584398746491,256,55,440000,0.7380127403140068,186.09,1.48
0.15005104690833737,1.3824404680728912,0.0,3.1000000000000085,0.00533716155696311,0.00036904227192280814,0.08303050100803375,256,56,448000,0.7695221500098706,181.02,1.37
0.14398356188830327,1.3809661650657654,0.0,4.0,0.004877234754094389,-0.0006389750485686818,0.4369844681024551,256,57,456000,0.7670110486447811,189.03,1.62
0.14322443406493135,1.3836724483966827,0.0,4.0,0.005513425891113002,0.000457619140506722,-0.05403341591358185,257,58,464000,0.7827224970608949,197.53,1.78
0.10882534628271134,1.3813143968582153,0.0,3.1000000000000085,0.003434957171411952,0.0001641088786709588,0.12937999486923218,257,59,472000,0.6198155751079321,184.56,1.42
0.13658965524880456,1.3809803998470307,0.0,3.0,0.004658516454364872,-0.0012850716813773034,0.3630550175905228,257,60,480000,0.7169650121778249,175.14,1.18
0.10789748600844849,1.3825269079208373,0.0,3.0,0.0031083375646994683,-5.419393146439688e-05,0.28795202255249025,257,61,488000,0.5740548321604728,182.5,1.39
0.15200813950549488,1.3806146216392516,0.0,4.0,0.005068567661655834,-0.00019614335877122358,0.1732223016023636,258,62,496000,0.7572042906284332,185.1,1.44
0.12270501115818343,1.379783592224121,0.0,4.0,0.003992288215085864,-0.00026534615957643834,0.2850012654066086,258,63,504000,0.6748550504446029,181.3,1.39
0.12003552617839094,1.378261216878891,0.0,3.1000000000000085,0.0037070950234192423,-0.00011360199248883874,-0.6909673899412155,257,64,512000,0.6352115827798843,178.9,1.33
0.11482240947409153,1.380270791053772,0.0,3.0,0.0033408613315259574,-0.0002371284885884961,0.1961307156085968,258,65,520000,0.6064972611516715,170.52,1.08
0.14023724347093292,1.380272536277771,0.0,3.0,0.0045799197870655915,-7.931550499051809e-07,0.5073056495189667,258,66,528000,0.7553534731268883,175.64,1.21
0.10879865735006251,1.3808811688423157,0.0,4.0,0.0038215680342545966,6.533974723424763e-05,0.2582583087682724,258,67,536000,0.6407842376828193,183.82,1.49
0.1188314912005191,1.3815481245517731,0.0,4.0,0.00420816032536095,-0.00028955766341823616,0.3799999099969864,259,68,544000,0.691411590129137,183.27,1.45
0.11594009786871229,1.3818333625793457,0.0,4.0,0.003870722894789651,-0.00015425690507981927,0.4218652242422104,259,69,552000,0.6518643931299448,186.53,1.5
0.11780062631957194,1.382896544933319,0.0,4.0,0.003975261601881357,0.0002933225659944583,0.22333300292491912,259,70,560000,0.6766791804134846,182.84,1.42
0.1283859952699062,1.3834706151485443,0.0,3.0,0.004798154630043428,0.000453875698367483,0.30138623118400576,259,71,568000,0.7360051630437374,176.53,1.3
0.11389127530087119,1.382339278459549,0.0,4.1000000000000085,0.004155455284198979,-0.0012060642475262284,0.21122261106967927,260,72,576000,0.673653635084629,191.12,1.7
0.11905018081613879,1.382667361497879,0.0,5.0,0.003615066164493328,-0.00011811961303465068,-0.13980593085289,260,73,584000,0.6378645352274179,197.03,1.88
0.11609851493428452,1.384486575126648,0.0,3.1000000000000085,0.0037945172982290385,0.000834968851559097,0.07681962370872497,260,74,592000,0.6704331105947494,189.39,1.53
0.1342082684697517,1.3820576536655427,0.0,4.0,0.004533931463229237,-0.0005792721212492325,0.3031969910860062,260,75,600000,0.7259025618433952,196.19,1.72
0.10576946125994785,1.378959332704544,0.0,3.0,0.003201247388496995,0.0006900556200707797,0.3845373487472534,260,76,608000,0.595385262593627,178.18,1.31
0.13809067275289316,1.3827675771713257,0.0,3.0,0.004108905994944507,-0.0011758837867819239,-0.9625553983449936,260,77,616000,0.6848251944035292,170.94,1.12
0.13456289550196343,1.3809763026237487,0.0,4.0,0.004082122149557108,-0.0010793214680961682,0.5071713078022003,260,78,624000,0.7046879279613495,182.09,1.39
0.11703429487405842,1.3784203684329988,0.0,5.0,0.0034895464451255975,0.00014273097622208297,0.41265934586524966,261,79,632000,0.6364867037534714,196.28,1.78
0.11270474452150533,1.3818549239635467,0.0,5.0,0.004117011235503014,0.00025686526321806014,0.11972655355930328,261,80,640000,0.6775670330226421,201.16,1.92
0.10963976251680871,1.3844765627384186,0.0,4.1000000000000085,0.0031615174195758298,-2.5216031208401545e-05,0.43986099302768705,261,81,648000,0.5962396021187305,186.9,1.51
0.12965196608967003,1.382663289308548,0.0,4.0,0.004354869542585221,-0.0006412185533554293,0.33477588295936583,261,82,656000,0.7167407742142677,183.46,1.37
0.11187361945404961,1.3808174443244934,0.0,4.0,0.003883466038023471,-4.697216529166326e-05,0.4072989112138748,261,83,664000,0.6826950724422932,187.65,1.5
0.12701164424179667,1.3780128574371338,0.0,4.0,0.004347055935650133,0.00015794511418789625,0.3341374272108078,262,84,672000,0.7337359298765659,193.02,1.75
0.13664568390275725,1.3825662100315095,0.0,4.0,0.004895570149674313,-0.0012073198288908315,0.049014320373535154,262,85,680000,0.7431871592998505,192.03,1.76
0.11116039524116628,1.3797655534744262,0.0,3.0,0.003817415055600577,-0.0005523244944924954,-0.2520410978794098,262,86,688000,0.6567752838134766,183.73,1.49
0.12173100411545487,1.3797177255153656,0.0,3.0,0.004119324182829587,-7.081624120473862e-05,-0.3058858406543732,262,87,696000,0.6868617205321789,171.12,1.12
0.13635214454209307,1.3815606868267059,0.0,3.0,0.004985275853978237,0.00015550103300483896,0.4422299212217331,262,88,704000,0.7733836950361729,178.19,1.31
0.11766731940444547,1.3793530929088593,0.0,3.0,0.00420621855497302,6.037477098288946e-05,-0.11540051937103271,262,89,712000,0.7082383853197097,178.44,1.32
0.11379517458826316,1.3829533529281617,0.0,3.0,0.003594872266112361,-0.0002038835169514641,0.4434966242313385,262,90,720000,0.6320658940076828,176.27,1.25
0.12012976405042293,1.3825137853622436,0.0,3.0,0.003965419851010665,0.00015598300189594738,0.2749683523178101,262,91,728000,0.6620225612819195,179.96,1.33
0.11146639717605195,1.3828515422344207,0.0,3.0,0.003597712983464589,-0.00029006583266891537,0.26088217318058016,262,92,736000,0.663412394374609,179.62,1.35
0.11699098051756229,1.3839732336997985,0.0,3.0,0.003770659838919528,0.0008210869962931611,0.15650988936424257,262,93,744000,0.6790002456307411,176.81,1.3
0.1112689753526491,1.3823675549030303,0.0,3.0,0.0033602042824713864,-0.000691865018743556,0.17448233425617218,262,94,752000,0.6164920763671398,175.28,1.21
0.09626165255216051,1.383213552236557,0.0,3.0,0.0026438836051966065,-0.00015490346006117762,0.21648845672607422,262,95,760000,0.5619994312524795,175.62,1.23
0.0860128664987456,1.3837071716785432,0.0,3.0,0.002529912498430349,3.7108912802068514e-05,-0.17727982699871064,262,96,768000,0.5113249357789755,171.66,1.13
0.10428249899303864,1.3805208122730255,0.0,4.0,0.003352372679946711,-0.00031974211393389853,0.5372572326660157,262,97,776000,0.622202268615365,185.08,1.41
0.09671674280521488,1.3853971910476686,0.0,4.0,0.0028272495999408422,-0.00012148973939474673,0.004230710864067078,263,98,784000,0.5603997941315174,188.11,1.52
0.12147113879340786,1.3825742495059967,0.0,4.0,0.003931572841393063,-0.0008603839431816596,0.2679217755794525,263,99,792000,0.6925317694246769,180.31,1.37
0.09869732482900977,1.384815627336502,0.0,3.0,0.0028628284797014205,0.00010707307206757833,-0.21187758266925813,263,100,800000,0.578499102666974,176.26,1.25
0.10728110296186513,1.3852634119987488,0.0,3.0,0.003634052539418917,0.0006657041006837972,0.5071769797801972,263,101,808000,0.660012626349926,172.66,1.18
0.10399277183224769,1.3842379140853882,0.0,4.0,0.0035848298216296826,-6.545810552779585e-05,0.497169149518013,263,102,816000,0.6312974420189857,189.71,1.6
0.08562046680617956,1.3838798093795777,0.0,4.0,0.0024466233680868754,0.00019615601282566787,0.5905659264326095,263,103,824000,0.529409743398428,191.49,1.61
0.11124087474039955,1.3849519395828247,0.0,4.0,0.003785633269799291,-0.0001050846385260229,0.4862996828556061,263,104,832000,0.6636829307675362,182.93,1.42
0.10817862877930069,1.3830218148231506,0.0,4.0,0.0036272754106903447,-5.412925820564851e-05,0.1464284723997116,263,105,840000,0.6700680631399155,188.01,1.55
0.09255289212147677,1.385031396150589,0.0,3.0,0.002748407327781024,0.000232755717006512,0.14121716260910033,263,106,848000,0.5590853041410446,183.8,1.41
0.10897985540829938,1.3848537516593933,0.0,3.0,0.0034564586690976284,-2.426401973934844e-05,0.5118823397159576,263,107,856000,0.6314440950006247,181.85,1.33
0.0988405321477641,1.3849384129047393,0.0,3.0,0.002938854445092147,0.00026345260863308795,0.3439356195926666,263,108,864000,0.5713432575017214,179.15,1.32
0.11533222137341337,1.3822694408893585,0.0,3.0,0.0037648171045293567,-0.00019756812558625826,0.3480226069688797,264,109,872000,0.657214163094759,180.54,1.4
0.11300045789573857,1.3845648062229157,0.0,3.0,0.0030299722094787283,-0.0009850675839697942,0.5616433846950531,264,110,880000,0.6221241354942322,178.84,1.39
0.10992518722460616,1.3846521162986756,0.0,4.0,0.003574667532811873,-0.00020168238203041255,0.6584717214107514,264,111,888000,0.642029794305563,184.61,1.47
0.081746433264002,1.3847478783130647,0.0,4.0,0.002462026247594622,0.00017287992501223925,0.44551145792007446,264,112,896000,0.5328828720748424,190.5,1.57
0.11931442487360826,1.3852854752540589,0.0,4.0,0.0038099332428828347,0.0005610403593163938,-0.06367184698581696,264,113,904000,0.6778461535274982,194.3,1.65
0.08068418425867535,1.384218407869339,0.0,3.0,0.0020571290376392424,-0.0005874662168571376,0.47377348601818087,264,114,912000,0.4770343229919672,181.38,1.33
0.11565474947656673,1.3852882170677185,0.0,3.0,0.00368481859943131,-3.713391983183101e-05,0.45026482760906217,264,115,920000,0.6309189200401306,173.11,1.13
0.10289729338785086,1.385548689365387,0.0,4.0,0.003196658479573671,-2.7361083812138532e-05,0.055155574679374694,264,116,928000,0.6172434483468533,189.84,1.62
0.09971519320134027,1.3848235285282136,0.0,4.0,0.0026784027730172967,0.00028165758005343377,0.300140785574913,264,117,936000,0.5558978287875652,194.28,1.76
0.10304527125316137,1.3793296945095062,0.0,3.0,0.0029930324803717667,-0.00014426621521124617,0.059036088585853574,264,118,944000,0.5935622483491898,174.94,1.23
0.08867917684118412,1.3809330034255982,0.0,2.0,0.0022800533239933428,-0.00032163719995878634,0.2335272526741028,264,119,952000,0.5194674686342478,162.19,0.89
0.11811993458405114,1.3835543417930602,0.0,3.0,0.003541384498748812,-0.0002113384084077552,0.17367973148822785,264,120,960000,0.6413010443747044,164.53,0.98
0.09243730956545332,1.380849950313568,0.0,3.0,0.0026817108993418513,-0.0002563069824827835,0.46920737862586975,264,121,968000,0.5654165883362293,169.51,1.11
0.09627376464371187,1.3780922400951385,0.0,3.0,0.0024980632995720954,-0.0008834448824927676,0.6125688886642456,264,122,976000,0.5290449512004852,174.09,1.21
0.11673505703996734,1.3806926202774048,0.0,3.0,0.00379590542303049,-0.0004317500117031159,0.017072345614433288,264,123,984000,0.6540924154222012,177.39,1.26
0.11888835689655712,1.3774209487438203,0.0,3.0,0.0036938623932655902,0.0004998502595117316,0.018608052134513855,264,124,992000,0.6401490123569965,170.32,1.11
0.11385541395401978,1.379844012260437,0.0,3.0,0.00319944562164892,-0.00020339372131275013,0.4760830944776535,264,125,1000000,0.6266790388524532,173.88,1.18
0.06855050156412724,1.3834728145599364,0.0,3.0,0.00162433605752085,1.980800094315782e-05,0.3340208292007446,264,126,1008000,0.4201517065614462,173.52,1.15
0.09641680677942129,1.3839940416812897,0.0,2.0,0.0025644858559098795,0.0001889294529246399,0.3349443745613098,264,127,1016000,0.5236956214904785,166.64,1.01
0.12281220805423822,1.3846058082580566,0.0,3.0,0.003001934371641255,-0.0009430308062292169,0.5430973607301712,264,128,1024000,0.6100911928713322,180.35,1.35
0.08725916312296084,1.3834008502960204,0.0,3.0,0.002306174904224463,0.0003134932286047842,0.2957537353038788,264,129,1032000,0.5213053093105554,179.97,1.35
0.12671298649907203,1.3848119342327119,0.0,3.0,0.0032634698799665785,-0.0003156853257678449,0.5441905635595322,265,130,1040000,0.6101517326384783,176.72,1.29
0.09297712107404854,1.3850212788581848,0.0,3.0,0.0023984117025975136,-0.0003740698622277705,0.39886810541152956,264,131,1048000,0.5429266086220741,182.76,1.39
0.11428665989476983,1.3852298700809478,0.0,3.0,0.0034774672577623277,-0.0006712445279481471,-0.471608185172081,265,132,1056000,0.6379854632914066,179.51,1.33
0.10003832061004804,1.3845964181423187,0.0,3.0,0.003006602050299989,0.0002540609850984765,0.4142521184682846,265,133,1064000,0.5698574618995189,178.92,1.36
0.08769174493712921,1.3837822937965394,0.0,4.0,0.0022406028972181955,-0.000175456428050893,0.7941788667440415,265,134,1072000,0.5052499569952488,183.73,1.45
0.0925132103794898,1.3833329272270203,0.0,4.0,0.0027438313724996986,0.0005085989981307649,0.48315304577350615,265,135,1080000,0.5590166682004929,188.47,1.56
0.08316484056880592,1.3846762478351593,0.0,4.0,0.002146094060735777,-5.9251158381812276e-05,0.33172078907489777,265,136,1088000,0.49863915756344795,188.49,1.5
0.09336676058975125,1.3843800973892213,0.0,4.0,0.0026109969204844673,-0.00026230834831949325,0.572027678489685,265,137,1096000,0.5494949513673782,188.81,1.49
0.09718966604071914,1.3847763180732726,0.0,3.0,0.002638113038847223,0.0002668429098048364,0.4137815922498703,265,138,1104000,0.5607017148286104,179.72,1.28
0.11691260182240631,1.3836159312725067,0.0,3.0,0.0037248515512328596,-0.0006777610893186647,0.30239893198013307,265,139,1112000,0.6356015163660049,178.54,1.28
0.0923748965225497,1.3848661839962007,0.0,3.1000000000000085,0.002457511085085571,-9.861290804110468e-05,0.240722416639328,265,140,1120000,0.5392581669986248,185.76,1.47
0.09666682524953657,1.384949712753296,0.0,3.0,0.0022905050871122514,-0.0013196649721066932,0.2680333095788956,265,141,1128000,0.5054679196327925,183.71,1.41
0.08672441509170464,1.3845794379711152,0.0,3.0,0.002400252985971747,0.0006774451929959469,0.6028219223022461,265,142,1136000,0.5294679428637028,188.98,1.51
0.10587225736842329,1.3843802523612976,0.0,3.0,0.003213454588985769,6.419437391741667e-05,0.4157584893703461,265,143,1144000,0.5921938975155353,182.97,1.4
0.09161558434922443,1.3850946891307832,0.0,4.0,0.0023083158837835073,-0.000213038946276356,0.346793971657753,265,144,1152000,0.5115995205938816,183.46,1.42
0.08640080073139883,1.3844051110744475,0.0,3.1000000000000085,0.002311013225844363,0.0004189350485103205,0.6719058531522751,265,145,1160000,0.5117561511695385,183.63,1.4
0.10547373076518958,1.3831705176830291,0.0,4.0,0.003296438850229606,-0.0005426336577511393,0.1930524665117264,265,146,1168000,0.600962455123663,181.93,1.38
0.12225610096961251,1.3841559433937072,0.0,4.0,0.004059131564717973,-0.0005136491830489831,0.6010901850461959,265,147,1176000,0.688765965104103,190.46,1.6
0.10191183559259388,1.3829342782497407,0.0,3.1000000000000085,0.002922754880710272,3.5964630951639266e-05,0.5538971865177155,265,148,1184000,0.5647702687978744,197.51,1.79
0.10576987157062379,1.3798477041721344,0.0,3.0,0.003541152759717079,0.0006390031174669275,0.5079666459560395,265,149,1192000,0.6292652341723443,193.11,1.7
0.10202283183831538,1.383935420513153,0.0,3.0,0.002779948891475215,-0.0003813426285341848,0.24513867616653442,265,150,1200000,0.5696712373942137,182.12,1.4
0.09447333001329021,1.3847187948226929,0.0,4.0,0.0030439274817035764,0.0003624309141014237,0.46317499995231626,265,151,1208000,0.6037200750410556,180.78,1.39
0.09802486742287359,1.3841925930976868,0.0,4.0,0.002743468945409404,-0.00028075057547539473,0.44834928333759305,265,152,1216000,0.5755475257337094,185.62,1.51
0.0810705589447408,1.3851176083087922,0.0,3.1000000000000085,0.0019157719056238421,-0.0001517259977390495,0.8079776626825332,265,153,1224000,0.4906055001914501,190.51,1.58
0.09506831527752482,1.3851633119583129,0.0,3.1000000000000085,0.002513799589651171,2.401051198830828e-05,0.42673430144786834,265,154,1232000,0.5531590156257152,185.68,1.39
0.09066956297375589,1.3853233134746552,0.0,4.0,0.0022875664325692924,-0.0001298279146794812,0.27858377635478976,265,155,1240000,0.5050259283185006,181.46,1.32
0.11940082922491216,1.383805068731308,0.0,4.0,0.003532414180372143,-0.00021703813137719408,0.47882957100868223,265,156,1248000,0.646593207269907,178.92,1.34
0.0892097890718636,1.3844388461112975,0.0,4.0,0.0023312810953939334,-3.090026846621185e-05,0.6205588060617447,265,157,1256000,0.5351250919699669,185.35,1.49
0.09479489854185914,1.3839648461341858,0.0,4.0,0.0023432761034928263,9.154201106866821e-05,0.49562820613384245,265,158,1264000,0.5406798999011516,193.82,1.64
0.09796065241922446,1.3854053258895873,0.0,4.0,0.002446042070587282,-7.520695478888229e-05,0.28921941339969637,265,159,1272000,0.5494327123463154,195.41,1.66
0.09801654778147832,1.3840791714191436,0.0,3.1000000000000085,0.0024509843437408563,0.0003783890532940859,0.56705617249012,266,160,1280000,0.5319565615057945,187.51,1.46
0.1170220433052801,1.3829842054843902,0.0,3.0,0.0029066014861746227,-0.0014804086768890556,0.3319305419921875,266,161,1288000,0.5983655898272991,183.71,1.42
0.08212586842914231,1.384721236228943,0.0,3.1000000000000085,0.0019605777500692058,0.00028226888898643667,0.1599152034521103,266,162,1296000,0.4816245310753584,182.65,1.39
0.0918665664804602,1.3846117770671844,0.0,3.0,0.002186024586335407,-0.0009910405394475675,0.584537791609764,266,163,1304000,0.49901753455400466,174.43,1.17
0.07301520305700446,1.3834120047092437,0.0,3.1000000000000085,0.0014957367630267981,0.00015022863892227178,0.38831415951251985,266,164,1312000,0.4257008784264326,177.58,1.23
0.07888954682789534,1.3854227101802825,0.0,3.0,0.001884406400131411,-0.000554826133302413,0.577499885559082,266,165,1320000,0.4630957976728678,174.48,1.15
0.08934895683645352,1.3842077469825744,0.0,3.0,0.002402315434992488,0.0002145742208813317,-0.0995244824886322,266,166,1328000,0.5217436690628529,176.25,1.23
0.09318465513407466,1.3852010142803193,0.0,3.1000000000000085,0.0026714169672050047,-0.000245583156356588,0.6287769049406051,266,167,1336000,0.5774136318266392,183.75,1.44
0.07258186814199159,1.3850207114219666,0.0,4.0,0.0016161496483982774,5.8952595354639923e-05,0.5994636791944504,266,168,1344000,0.4282635186612606,182.88,1.43
0.06386454419001894,1.3855594968795777,0.0,4.0,0.0013340153170429403,1.54546725389082e-05,0.5545069622993469,266,169,1352000,0.39193465404212474,180.76,1.35
0.08702087083198343,1.385127353668213,0.0,3.1000000000000085,0.00224931289194501,0.00042353540629846975,0.4608083230257034,266,170,1360000,0.5281055502593517,180.61,1.33
0.10924575555304541,1.38369344830513,0.0,3.1000000000000085,0.0030380317176604875,-0.0005788944303640165,-0.27525538742542266,266,171,1368000,0.5960680294036865,181.4,1.38
0.08061800310045644,1.3849685549736024,0.0,4.0,0.0020649588969536125,9.73384245298803e-06,0.3390988326072693,266,172,1376000,0.4835146176069975,182.56,1.44
